Cl_abscissa,Cl_cdf,Q_abscissa,Q_cdf,split
6.68003,0.0841429,2.31651,0.0842857,All
6.68217,0.0842857,2.32448,0.0844286,All
6.68217,0.0844286,2.33369,0.0845714,All
6.68217,0.0845714,2.33369,0.0847143,All
6.68688,0.0847143,2.34482,0.0848571,All
6.68907,0.0848571,2.34727,0.085,All
6.68944,0.085,2.35097,0.0851429,All
6.69211,0.0851429,2.35466,0.0852857,All
6.6949,0.0852857,2.35973,0.0854286,All
6.69843,0.0854286,2.36426,0.0855714,All
6.70174,0.0855714,2.36837,0.0857143,All
6.70259,0.0857143,2.37161,0.0858571,All
6.70555,0.0858571,2.37175,0.086,All
6.70596,0.086,2.37852,0.0861429,All
6.70637,0.0861429,2.37852,0.0862857,All
6.70637,0.0862857,2.37883,0.0864286,All
6.71188,0.0864286,2.38466,0.0865714,All
6.71229,0.0865714,2.38466,0.0867143,All
6.71241,0.0867143,2.39017,0.0868571,All
6.71241,0.0868571,2.39083,0.087,All
6.71452,0.087,2.39083,0.0871429,All
6.71548,0.0871429,2.39083,0.0872857,All
6.71673,0.0872857,2.39117,0.0874286,All
6.71673,0.0874286,2.40271,0.0875714,All
6.71754,0.0875714,2.40271,0.0877143,All
6.72085,0.0877143,2.40505,0.0878571,All
6.72104,0.0878571,2.41259,0.088,All
6.7219,0.088,2.41301,0.0881429,All
6.7219,0.0881429,2.41821,0.0882857,All
6.72391,0.0882857,2.41821,0.0884286,All
6.72391,0.0884286,2.43057,0.0885714,All
6.72467,0.0885714,2.43484,0.0887143,All
6.72467,0.0887143,2.4361,0.0888571,All
6.72776,0.0888571,2.43815,0.089,All
6.72786,0.089,2.43896,0.0891429,All
6.72786,0.0891429,2.44222,0.0892857,All
6.72918,0.0892857,2.44282,0.0894286,All
6.73138,0.0894286,2.4437,0.0895714,All
6.73138,0.0895714,2.45351,0.0897143,All
6.73138,0.0897143,2.45351,0.0898571,All
6.73138,0.0898571,2.46386,0.09,All
6.73451,0.09,2.46546,0.0901429,All
6.73516,0.0901429,2.46765,0.0902857,All
6.73815,0.0902857,2.46791,0.0904286,All
6.73959,0.0904286,2.47844,0.0905714,All
6.74265,0.0905714,2.48437,0.0907143,All
6.74519,0.0907143,2.48437,0.0908571,All
6.74885,0.0908571,2.48627,0.091,All
6.74939,0.091,2.50114,0.0911429,All
6.7497,0.0911429,2.50391,0.0912857,All
6.75117,0.0912857,2.50588,0.0914286,All
6.75508,0.0914286,2.50588,0.0915714,All
6.75511,0.0915714,2.50588,0.0917143,All
6.75679,0.0917143,2.51222,0.0918571,All
6.75679,0.0918571,2.53465,0.092,All
6.75679,0.092,2.53709,0.0921429,All
6.75679,0.0921429,2.53709,0.0922857,All
6.75679,0.0922857,2.53896,0.0924286,All
6.75679,0.0924286,2.53896,0.0925714,All
6.75703,0.0925714,2.53896,0.0927143,All
6.75983,0.0927143,2.55364,0.0928571,All
6.75984,0.0928571,2.55569,0.093,All
6.76095,0.093,2.56339,0.0931429,All
6.76777,0.0931429,2.56477,0.0932857,All
6.77368,0.0932857,2.57618,0.0934286,All
6.77705,0.0934286,2.57799,0.0935714,All
6.77705,0.0935714,2.58116,0.0937143,All
6.77746,0.0937143,2.58572,0.0938571,All
6.7811,0.0938571,2.58572,0.094,All
6.78345,0.094,2.58572,0.0941429,All
6.78345,0.0941429,2.58572,0.0942857,All
6.78818,0.0942857,2.59,0.0944286,All
6.78818,0.0944286,2.59139,0.0945714,All
6.78818,0.0945714,2.59502,0.0947143,All
6.79014,0.0947143,2.59507,0.0948571,All
6.79151,0.0948571,2.59602,0.095,All
6.79794,0.095,2.59602,0.0951429,All
6.79853,0.0951429,2.59602,0.0952857,All
6.79983,0.0952857,2.59602,0.0954286,All
6.79983,0.0954286,2.59932,0.0955714,All
6.80556,0.0955714,2.6069,0.0957143,All
6.80633,0.0957143,2.6112,0.0958571,All
6.80886,0.0958571,2.61126,0.096,All
6.81141,0.096,2.61535,0.0961429,All
6.81306,0.0961429,2.62157,0.0962857,All
6.81438,0.0962857,2.62176,0.0964286,All
6.81723,0.0964286,2.6228,0.0965714,All
6.81958,0.0965714,2.6276,0.0967143,All
6.82563,0.0967143,2.6276,0.0968571,All
6.83016,0.0968571,2.63733,0.097,All
6.83016,0.097,2.64103,0.0971429,All
6.83519,0.0971429,2.65034,0.0972857,All
6.83576,0.0972857,2.65073,0.0974286,All
6.8404,0.0974286,2.65979,0.0975714,All
6.84148,0.0975714,2.65979,0.0977143,All
6.84196,0.0977143,2.65979,0.0978571,All
6.84365,0.0978571,2.67267,0.098,All
6.8448,0.098,2.67457,0.0981429,All
6.84654,0.0981429,2.67457,0.0982857,All
6.85018,0.0982857,2.67461,0.0984286,All
6.85264,0.0984286,2.67505,0.0985714,All
6.85499,0.0985714,2.67724,0.0987143,All
6.85499,0.0987143,2.67724,0.0988571,All
6.85499,0.0988571,2.68044,0.099,All
6.85526,0.099,2.68454,0.0991429,All
6.85606,0.0991429,2.69821,0.0992857,All
6.85606,0.0992857,2.69821,0.0994286,All
6.85718,0.0994286,2.70127,0.0995714,All
6.85718,0.0995714,2.70245,0.0997143,All
6.85718,0.0997143,2.70245,0.0998571,All
6.85975,0.0998571,2.70929,0.1,All
6.85975,0.1,2.7104,0.100143,All
6.86026,0.100143,2.71356,0.100286,All
6.86123,0.100286,2.71392,0.100429,All
6.8623,0.100429,2.71451,0.100571,All
6.86313,0.100571,2.71473,0.100714,All
6.86685,0.100714,2.71727,0.100857,All
6.87044,0.100857,2.71727,0.101,All
6.87289,0.101,2.71727,0.101143,All
6.87322,0.101143,2.71727,0.101286,All
6.87322,0.101286,2.71916,0.101429,All
6.87445,0.101429,2.7199,0.101571,All
6.87445,0.101571,2.7199,0.101714,All
6.87777,0.101714,2.72109,0.101857,All
6.87777,0.101857,2.72759,0.102,All
6.87777,0.102,2.74211,0.102143,All
6.87871,0.102143,2.74657,0.102286,All
6.87871,0.102286,2.75114,0.102429,All
6.87906,0.102429,2.75297,0.102571,All
6.87996,0.102571,2.75518,0.102714,All
6.88126,0.102714,2.75565,0.102857,All
6.88126,0.102857,2.75864,0.103,All
6.88269,0.103,2.75864,0.103143,All
6.88358,0.103143,2.76837,0.103286,All
6.88365,0.103286,2.76837,0.103429,All
6.88365,0.103429,2.77462,0.103571,All
6.88365,0.103571,2.78721,0.103714,All
6.88365,0.103714,2.78807,0.103857,All
6.88411,0.103857,2.7885,0.104,All
6.88491,0.104,2.7885,0.104143,All
6.88491,0.104143,2.7885,0.104286,All
6.89056,0.104286,2.7915,0.104429,All
6.89172,0.104429,2.79631,0.104571,All
6.89383,0.104571,2.80064,0.104714,All
6.89383,0.104714,2.81293,0.104857,All
6.89549,0.104857,2.81635,0.105,All
6.90137,0.105,2.81635,0.105143,All
6.90137,0.105143,2.81635,0.105286,All
6.90426,0.105286,2.8216,0.105429,All
6.90483,0.105429,2.8283,0.105571,All
6.90483,0.105571,2.82952,0.105714,All
6.90724,0.105714,2.83119,0.105857,All
6.90929,0.105857,2.83256,0.106,All
6.90929,0.106,2.83256,0.106143,All
6.91215,0.106143,2.83343,0.106286,All
6.91762,0.106286,2.83396,0.106429,All
6.91962,0.106429,2.83572,0.106571,All
6.91965,0.106571,2.83895,0.106714,All
6.92272,0.106714,2.84491,0.106857,All
6.92272,0.106857,2.84581,0.107,All
6.92452,0.107,2.84723,0.107143,All
6.92452,0.107143,2.8611,0.107286,All
6.92639,0.107286,2.86479,0.107429,All
6.92857,0.107429,2.86479,0.107571,All
6.92993,0.107571,2.86633,0.107714,All
6.93315,0.107714,2.87133,0.107857,All
6.93315,0.107857,2.87166,0.108,All
6.93392,0.108,2.8832,0.108143,All
6.9359,0.108143,2.88345,0.108286,All
6.9381,0.108286,2.8851,0.108429,All
6.9383,0.108429,2.88653,0.108571,All
6.93932,0.108571,2.89638,0.108714,All
6.93932,0.108714,2.89871,0.108857,All
6.94282,0.108857,2.91959,0.109,All
6.94299,0.109,2.92013,0.109143,All
6.94299,0.109143,2.92013,0.109286,All
6.94753,0.109286,2.92022,0.109429,All
6.95171,0.109429,2.92683,0.109571,All
6.95704,0.109571,2.92989,0.109714,All
6.96075,0.109714,2.93056,0.109857,All
6.96412,0.109857,2.93056,0.11,All
6.96748,0.11,2.93056,0.110143,All
6.96748,0.110143,2.93056,0.110286,All
6.96913,0.110286,2.93755,0.110429,All
6.96913,0.110429,2.94007,0.110571,All
6.97246,0.110571,2.94007,0.110714,All
6.97246,0.110714,2.9557,0.110857,All
6.97347,0.110857,2.95913,0.111,All
6.97347,0.111,2.96471,0.111143,All
6.97801,0.111143,2.96499,0.111286,All
6.97918,0.111286,2.96499,0.111429,All
6.98149,0.111429,2.97943,0.111571,All
6.98536,0.111571,2.97943,0.111714,All
6.98949,0.111714,2.97943,0.111857,All
6.992,0.111857,2.98063,0.112,All
6.99245,0.112,2.9912,0.112143,All
6.9963,0.112143,2.99247,0.112286,All
7.0007,0.112286,2.99807,0.112429,All
7.00201,0.112429,3.01264,0.112571,All
7.00209,0.112571,3.01811,0.112714,All
7.00214,0.112714,3.01811,0.112857,All
7.00275,0.112857,3.01811,0.113,All
7.00449,0.113,3.02208,0.113143,All
7.00834,0.113143,3.02362,0.113286,All
7.00966,0.113286,3.02362,0.113429,All
7.00966,0.113429,3.02362,0.113571,All
7.00966,0.113571,3.0308,0.113714,All
7.00999,0.113714,3.04738,0.113857,All
7.01083,0.113857,3.04791,0.114,All
7.01106,0.114,3.05862,0.114143,All
7.01186,0.114143,3.05862,0.114286,All
7.01374,0.114286,3.06377,0.114429,All
7.01374,0.114429,3.06842,0.114571,All
7.01493,0.114571,3.07454,0.114714,All
7.01511,0.114714,3.08031,0.114857,All
7.01511,0.114857,3.08243,0.115,All
7.01565,0.115,3.0833,0.115143,All
7.01858,0.115143,3.0833,0.115286,All
7.01951,0.115286,3.08662,0.115429,All
7.02026,0.115429,3.08662,0.115571,All
7.02098,0.115571,3.08848,0.115714,All
7.02295,0.115714,3.08935,0.115857,All
7.02509,0.115857,3.09515,0.116,All
7.02509,0.116,3.0953,0.116143,All
7.02625,0.116143,3.0953,0.116286,All
7.02625,0.116286,3.10308,0.116429,All
7.02625,0.116429,3.10313,0.116571,All
7.02869,0.116571,3.10659,0.116714,All
7.0287,0.116714,3.10849,0.116857,All
7.0287,0.116857,3.11273,0.117,All
7.02966,0.117,3.11638,0.117143,All
7.02983,0.117143,3.12107,0.117286,All
7.03057,0.117286,3.12225,0.117429,All
7.03172,0.117429,3.12225,0.117571,All
7.03172,0.117571,3.12225,0.117714,All
7.03172,0.117714,3.14064,0.117857,All
7.03459,0.117857,3.14713,0.118,All
7.03459,0.118,3.15084,0.118143,All
7.03482,0.118143,3.15084,0.118286,All
7.03712,0.118286,3.15342,0.118429,All
7.03924,0.118429,3.15424,0.118571,All
7.03924,0.118571,3.1554,0.118714,All
7.03973,0.118714,3.15617,0.118857,All
7.04135,0.118857,3.15821,0.119,All
7.04582,0.119,3.16121,0.119143,All
7.04626,0.119143,3.16164,0.119286,All
7.04689,0.119286,3.16197,0.119429,All
7.05108,0.119429,3.17358,0.119571,All
7.05131,0.119571,3.17485,0.119714,All
7.05352,0.119714,3.17772,0.119857,All
7.05352,0.119857,3.18055,0.12,All
7.05352,0.12,3.18962,0.120143,All
7.05649,0.120143,3.19846,0.120286,All
7.05933,0.120286,3.1987,0.120429,All
7.05933,0.120429,3.19908,0.120571,All
7.05988,0.120571,3.20186,0.120714,All
7.06348,0.120714,3.2085,0.120857,All
7.06348,0.120857,3.21772,0.121,All
7.06448,0.121,3.21794,0.121143,All
7.0658,0.121143,3.2276,0.121286,All
7.07207,0.121286,3.2276,0.121429,All
7.07335,0.121429,3.2276,0.121571,All
7.076,0.121571,3.22883,0.121714,All
7.07648,0.121714,3.23698,0.121857,All
7.0791,0.121857,3.23698,0.122,All
7.08049,0.122,3.23698,0.122143,All
7.08133,0.122143,3.23827,0.122286,All
7.082,0.122286,3.2394,0.122429,All
7.082,0.122429,3.23964,0.122571,All
7.082,0.122571,3.24553,0.122714,All
7.08467,0.122714,3.24553,0.122857,All
7.08518,0.122857,3.24785,0.123,All
7.08576,0.123,3.25652,0.123143,All
7.08576,0.123143,3.27772,0.123286,All
7.09057,0.123286,3.28226,0.123429,All
7.09077,0.123429,3.28226,0.123571,All
7.09105,0.123571,3.29131,0.123714,All
7.09255,0.123714,3.29131,0.123857,All
7.09491,0.123857,3.29743,0.124,All
7.09503,0.124,3.29964,0.124143,All
7.09503,0.124143,3.30611,0.124286,All
7.09503,0.124286,3.30611,0.124429,All
7.09693,0.124429,3.30611,0.124571,All
7.09724,0.124571,3.30611,0.124714,All
7.10389,0.124714,3.30971,0.124857,All
7.10389,0.124857,3.30971,0.125,All
7.10506,0.125,3.30971,0.125143,All
7.10566,0.125143,3.31306,0.125286,All
7.10566,0.125286,3.31306,0.125429,All
7.10944,0.125429,3.31573,0.125571,All
7.111,0.125571,3.32273,0.125714,All
7.12476,0.125714,3.32273,0.125857,All
7.12476,0.125857,3.32595,0.126,All
7.12812,0.126,3.32602,0.126143,All
7.12969,0.126143,3.32816,0.126286,All
7.1313,0.126286,3.33205,0.126429,All
7.1313,0.126429,3.33649,0.126571,All
7.1313,0.126571,3.33868,0.126714,All
7.13264,0.126714,3.33921,0.126857,All
7.13264,0.126857,3.35019,0.127,All
7.13853,0.127,3.36351,0.127143,All
7.13982,0.127143,3.36665,0.127286,All
7.13982,0.127286,3.36665,0.127429,All
7.14649,0.127429,3.37258,0.127571,All
7.14992,0.127571,3.37267,0.127714,All
7.15014,0.127714,3.37305,0.127857,All
7.15023,0.127857,3.37511,0.128,All
7.15023,0.128,3.37511,0.128143,All
7.15023,0.128143,3.37567,0.128286,All
7.15825,0.128286,3.37839,0.128429,All
7.15971,0.128429,3.38059,0.128571,All
7.15971,0.128571,3.38059,0.128714,All
7.16527,0.128714,3.38401,0.128857,All
7.16655,0.128857,3.38401,0.129,All
7.16726,0.129,3.38755,0.129143,All
7.16796,0.129143,3.38755,0.129286,All
7.16805,0.129286,3.38755,0.129429,All
7.17612,0.129429,3.38755,0.129571,All
7.17612,0.129571,3.38769,0.129714,All
7.17677,0.129714,3.38895,0.129857,All
7.17863,0.129857,3.38895,0.13,All
7.17863,0.13,3.40435,0.130143,All
7.17863,0.130143,3.40529,0.130286,All
7.1791,0.130286,3.40753,0.130429,All
7.1791,0.130429,3.40984,0.130571,All
7.17977,0.130571,3.41143,0.130714,All
7.18928,0.130714,3.41143,0.130857,All
7.191,0.130857,3.41143,0.131,All
7.19351,0.131,3.41371,0.131143,All
7.19351,0.131143,3.41371,0.131286,All
7.19899,0.131286,3.41615,0.131429,All
7.20026,0.131429,3.41615,0.131571,All
7.20128,0.131571,3.41725,0.131714,All
7.20348,0.131714,3.4175,0.131857,All
7.20544,0.131857,3.4175,0.132,All
7.20568,0.132,3.41764,0.132143,All
7.20568,0.132143,3.4195,0.132286,All
7.20834,0.132286,3.42411,0.132429,All
7.20885,0.132429,3.42457,0.132571,All
7.20924,0.132571,3.42457,0.132714,All
7.21082,0.132714,3.42702,0.132857,All
7.21269,0.132857,3.42739,0.133,All
7.21291,0.133,3.43217,0.133143,All
7.21692,0.133143,3.43787,0.133286,All
7.21738,0.133286,3.43815,0.133429,All
7.21738,0.133429,3.43815,0.133571,All
7.21818,0.133571,3.43815,0.133714,All
7.21847,0.133714,3.43893,0.133857,All
7.22205,0.133857,3.43893,0.134,All
7.22464,0.134,3.43893,0.134143,All
7.22847,0.134143,3.43895,0.134286,All
7.22847,0.134286,3.44875,0.134429,All
7.23531,0.134429,3.449,0.134571,All
7.24764,0.134571,3.449,0.134714,All
7.25051,0.134714,3.449,0.134857,All
7.25051,0.134857,3.449,0.135,All
7.25399,0.135,3.45544,0.135143,All
7.25446,0.135143,3.45697,0.135286,All
7.26517,0.135286,3.45905,0.135429,All
7.27191,0.135429,3.46224,0.135571,All
7.27223,0.135571,3.46246,0.135714,All
7.27393,0.135714,3.47409,0.135857,All
7.28052,0.135857,3.47476,0.136,All
7.28087,0.136,3.47476,0.136143,All
7.28345,0.136143,3.47655,0.136286,All
7.28345,0.136286,3.4771,0.136429,All
7.284,0.136429,3.49009,0.136571,All
7.28657,0.136571,3.49822,0.136714,All
7.28927,0.136714,3.50199,0.136857,All
7.28947,0.136857,3.50353,0.137,All
7.29608,0.137,3.50442,0.137143,All
7.29665,0.137143,3.50495,0.137286,All
7.3033,0.137286,3.50497,0.137429,All
7.3097,0.137429,3.50497,0.137571,All
7.31229,0.137571,3.50555,0.137714,All
7.32206,0.137714,3.51085,0.137857,All
7.33099,0.137857,3.51337,0.138,All
7.33174,0.138,3.51337,0.138143,All
7.33384,0.138143,3.51513,0.138286,All
7.33527,0.138286,3.52195,0.138429,All
7.33865,0.138429,3.52252,0.138571,All
7.34096,0.138571,3.52499,0.138714,All
7.34635,0.138714,3.52779,0.138857,All
7.34839,0.138857,3.53044,0.139,All
7.35275,0.139,3.53507,0.139143,All
7.35452,0.139143,3.53598,0.139286,All
7.356,0.139286,3.54611,0.139429,All
7.35602,0.139429,3.55054,0.139571,All
7.37742,0.139571,3.5522,0.139714,All
7.40205,0.139714,3.55608,0.139857,All
7.40216,0.139857,3.55608,0.14,All
7.40216,0.14,3.55896,0.140143,All
7.40557,0.140143,3.5676,0.140286,All
7.40557,0.140286,3.57044,0.140429,All
7.41581,0.140429,3.57132,0.140571,All
7.42356,0.140571,3.5749,0.140714,All
7.44224,0.140714,3.57787,0.140857,All
7.44282,0.140857,3.57788,0.141,All
7.45517,0.141,3.58186,0.141143,All
7.46389,0.141143,3.58363,0.141286,All
7.46389,0.141286,3.59423,0.141429,All
7.46396,0.141429,3.59423,0.141571,All
7.4706,0.141571,3.59816,0.141714,All
7.47213,0.141714,3.59816,0.141857,All
7.47217,0.141857,3.6022,0.142,All
7.49275,0.142,3.6022,0.142143,All
7.52653,0.142143,3.6022,0.142286,All
7.53078,0.142286,3.60368,0.142429,All
7.53767,0.142429,3.6074,0.142571,All
7.54878,0.142571,3.60748,0.142714,All
7.55768,0.142714,3.60977,0.142857,All
7.56762,0.142857,3.6146,0.143,All
8.15062,0.143,3.61562,0.143143,All
8.15506,0.143143,3.62098,0.143286,All
8.21323,0.143286,3.62552,0.143429,All
8.2152,0.143429,3.63093,0.143571,All
8.22561,0.143571,3.63093,0.143714,All
8.242,0.143714,3.63184,0.143857,All
8.27243,0.143857,3.63435,0.144,All
8.30104,0.144,3.64025,0.144143,All
8.30277,0.144143,3.64128,0.144286,All
8.31066,0.144286,3.64128,0.144429,All
8.31066,0.144429,3.6448,0.144571,All
8.31801,0.144571,3.64541,0.144714,All
8.31884,0.144714,3.64728,0.144857,All
8.31884,0.144857,3.6488,0.145,All
8.33201,0.145,3.6488,0.145143,All
8.3382,0.145143,3.64893,0.145286,All
8.3382,0.145286,3.65537,0.145429,All
8.36377,0.145429,3.66664,0.145571,All
8.4023,0.145571,3.67437,0.145714,All
8.41038,0.145714,3.67437,0.145857,All
8.4186,0.145857,3.68729,0.146,All
8.42047,0.146,3.68729,0.146143,All
8.42112,0.146143,3.69011,0.146286,All
8.42112,0.146286,3.69382,0.146429,All
8.42619,0.146429,3.69382,0.146571,All
8.42825,0.146571,3.7058,0.146714,All
8.43758,0.146714,3.71167,0.146857,All
8.43923,0.146857,3.72028,0.147,All
8.4485,0.147,3.72371,0.147143,All
8.44892,0.147143,3.72371,0.147286,All
8.45042,0.147286,3.72491,0.147429,All
8.45661,0.147429,3.72508,0.147571,All
8.46145,0.147571,3.72826,0.147714,All
8.46823,0.147714,3.73166,0.147857,All
8.47807,0.147857,3.73189,0.148,All
8.48255,0.148,3.73702,0.148143,All
8.48632,0.148143,3.73702,0.148286,All
8.4935,0.148286,3.74034,0.148429,All
8.49474,0.148429,3.74141,0.148571,All
8.53408,0.148571,3.74387,0.148714,All
8.53408,0.148714,3.74415,0.148857,All
8.55337,0.148857,3.74975,0.149,All
8.55471,0.149,3.76021,0.149143,All
8.56079,0.149143,3.76385,0.149286,All
8.56136,0.149286,3.7681,0.149429,All
8.56836,0.149429,3.76899,0.149571,All
8.5757,0.149571,3.76899,0.149714,All
8.57651,0.149714,3.76996,0.149857,All
8.58347,0.149857,3.77046,0.15,All
8.58347,0.15,3.77364,0.150143,All
8.58469,0.150143,3.77397,0.150286,All
8.58539,0.150286,3.77552,0.150429,All
8.59781,0.150429,3.77589,0.150571,All
8.59781,0.150571,3.77942,0.150714,All
8.6016,0.150714,3.78216,0.150857,All
8.60395,0.150857,3.78312,0.151,All
8.60555,0.151,3.79377,0.151143,All
8.60555,0.151143,3.79821,0.151286,All
8.60886,0.151286,3.79821,0.151429,All
8.61585,0.151429,3.80071,0.151571,All
8.62856,0.151571,3.8017,0.151714,All
8.64302,0.151714,3.80242,0.151857,All
8.64353,0.151857,3.80403,0.152,All
8.64364,0.152,3.80778,0.152143,All
8.64364,0.152143,3.81264,0.152286,All
8.64391,0.152286,3.81264,0.152429,All
8.65503,0.152429,3.81391,0.152571,All
8.65795,0.152571,3.81391,0.152714,All
8.66117,0.152714,3.82099,0.152857,All
8.66702,0.152857,3.82487,0.153,All
8.67269,0.153,3.82781,0.153143,All
8.67318,0.153143,3.83,0.153286,All
8.67318,0.153286,3.83048,0.153429,All
8.67318,0.153429,3.83362,0.153571,All
8.67633,0.153571,3.83475,0.153714,All
8.68074,0.153714,3.83475,0.153857,All
8.68193,0.153857,3.84242,0.154,All
8.68213,0.154,3.84554,0.154143,All
8.68479,0.154143,3.84635,0.154286,All
8.68649,0.154286,3.85985,0.154429,All
8.68649,0.154429,3.86212,0.154571,All
8.68649,0.154571,3.86477,0.154714,All
8.69102,0.154714,3.86477,0.154857,All
8.69202,0.154857,3.86949,0.155,All
8.70271,0.155,3.87336,0.155143,All
8.70271,0.155143,3.87349,0.155286,All
8.70519,0.155286,3.87438,0.155429,All
8.70648,0.155429,3.87438,0.155571,All
8.7102,0.155571,3.87653,0.155714,All
8.71129,0.155714,3.87749,0.155857,All
8.71216,0.155857,3.88122,0.156,All
8.71745,0.156,3.88372,0.156143,All
8.71745,0.156143,3.88751,0.156286,All
8.72265,0.156286,3.88884,0.156429,All
8.72726,0.156429,3.8901,0.156571,All
8.72726,0.156571,3.89168,0.156714,All
8.72726,0.156714,3.89753,0.156857,All
8.72726,0.156857,3.89934,0.157,All
8.7311,0.157,3.89934,0.157143,All
8.73182,0.157143,3.90157,0.157286,All
8.7482,0.157286,3.90157,0.157429,All
8.74923,0.157429,3.90761,0.157571,All
8.74967,0.157571,3.91457,0.157714,All
8.75092,0.157714,3.91824,0.157857,All
8.75308,0.157857,3.91824,0.158,All
8.754,0.158,3.92963,0.158143,All
8.75498,0.158143,3.94157,0.158286,All
8.7551,0.158286,3.94157,0.158429,All
8.75589,0.158429,3.94157,0.158571,All
8.76291,0.158571,3.94252,0.158714,All
8.77244,0.158714,3.94376,0.158857,All
8.77244,0.158857,3.94603,0.159,All
8.77336,0.159,3.95041,0.159143,All
8.78053,0.159143,3.9516,0.159286,All
8.78953,0.159286,3.9516,0.159429,All
8.79076,0.159429,3.9516,0.159571,All
8.79958,0.159571,3.953,0.159714,All
8.80492,0.159714,3.95761,0.159857,All
8.80492,0.159857,3.95974,0.16,All
8.8058,0.16,3.96335,0.160143,All
8.81502,0.160143,3.96378,0.160286,All
8.82337,0.160286,3.97429,0.160429,All
8.82411,0.160429,3.97458,0.160571,All
8.82411,0.160571,3.97458,0.160714,All
8.82553,0.160714,3.97995,0.160857,All
8.82683,0.160857,3.98102,0.161,All
8.82692,0.161,3.99316,0.161143,All
8.82815,0.161143,3.994,0.161286,All
8.82907,0.161286,3.994,0.161429,All
8.82907,0.161429,3.99928,0.161571,All
8.83574,0.161571,4.01483,0.161714,All
8.83808,0.161714,4.01822,0.161857,All
8.84116,0.161857,4.01843,0.162,All
8.85821,0.162,4.01843,0.162143,All
8.8591,0.162143,4.01843,0.162286,All
8.86041,0.162286,4.01843,0.162429,All
8.86041,0.162429,4.01843,0.162571,All
8.86189,0.162571,4.01843,0.162714,All
8.86388,0.162714,4.01871,0.162857,All
8.86388,0.162857,4.02409,0.163,All
8.86611,0.163,4.02816,0.163143,All
8.86843,0.163143,4.033,0.163286,All
8.86874,0.163286,4.03447,0.163429,All
8.87148,0.163429,4.03447,0.163571,All
8.87338,0.163571,4.03885,0.163714,All
8.87338,0.163714,4.03951,0.163857,All
8.87352,0.163857,4.03951,0.164,All
8.87352,0.164,4.03951,0.164143,All
8.87352,0.164143,4.04588,0.164286,All
8.87616,0.164286,4.04629,0.164429,All
8.87869,0.164429,4.05026,0.164571,All
8.8796,0.164571,4.05091,0.164714,All
8.88347,0.164714,4.05335,0.164857,All
8.8875,0.164857,4.05935,0.165,All
8.88888,0.165,4.06527,0.165143,All
8.89199,0.165143,4.06536,0.165286,All
8.89541,0.165286,4.06815,0.165429,All
8.89879,0.165429,4.07051,0.165571,All
8.90096,0.165571,4.07051,0.165714,All
8.90096,0.165714,4.0754,0.165857,All
8.90166,0.165857,4.0754,0.166,All
8.90169,0.166,4.0754,0.166143,All
8.90169,0.166143,4.0754,0.166286,All
8.9049,0.166286,4.0758,0.166429,All
8.9049,0.166429,4.0758,0.166571,All
8.90587,0.166571,4.0758,0.166714,All
8.90726,0.166714,4.07821,0.166857,All
8.90852,0.166857,4.08453,0.167,All
8.91428,0.167,4.08453,0.167143,All
8.91744,0.167143,4.08453,0.167286,All
8.9195,0.167286,4.08555,0.167429,All
8.92056,0.167429,4.08758,0.167571,All
8.92091,0.167571,4.09939,0.167714,All
8.92768,0.167714,4.10125,0.167857,All
8.92925,0.167857,4.10125,0.168,All
8.92925,0.168,4.10576,0.168143,All
8.93072,0.168143,4.10576,0.168286,All
8.93072,0.168286,4.11592,0.168429,All
8.93317,0.168429,4.11725,0.168571,All
