iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,p_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
209,850.627,1,5.17803,20.579,5.97049,23.2669,2.42502e-15,0.248544,0.26892,0.604678,0.385267,0.303696,0.062294
210,852.817,1,5.14971,20.8851,5.76713,23.2768,2.42502e-15,0.257524,0.274317,0.604514,0.412465,0.302918,0.0619275
211,855.022,1,5.13712,20.7107,5.66608,22.8991,2.54627e-15,0.268665,0.267371,0.605775,0.429593,0.306449,0.0617259
212,849.239,1,5.15165,21.07,5.63246,22.4026,2.67359e-15,0.264532,0.263283,0.590437,0.418716,0.303233,0.0612948
213,850.548,1,5.14459,21.2717,5.55977,23.6146,2.80727e-15,0.265569,0.27433,0.582973,0.408114,0.308917,0.0602764
214,847.574,1,5.14733,21.4817,5.31374,24.5797,2.94763e-15,0.261215,0.267384,0.568212,0.436562,0.304428,0.0602123
215,853.487,1,5.13763,21.1057,5.56085,24.6817,3.09501e-15,0.264034,0.260614,0.553824,0.425508,0.312878,0.0614389
216,852.376,1,5.13309,20.6321,5.97426,25.2787,3.24976e-15,0.263152,0.254015,0.589146,0.414734,0.307741,0.0618434
217,854.574,1,5.12816,21.2539,5.60054,24.6028,3.41225e-15,0.262131,0.280409,0.576386,0.431759,0.305022,0.0617228
218,858.878,1,5.1531,20.8226,5.55775,25.2628,3.58286e-15,0.255494,0.273309,0.592705,0.473463,0.301782,0.0633426
219,848.529,1,5.14676,21.3388,5.34874,25.2947,3.76201e-15,0.257339,0.289143,0.577698,0.461475,0.30498,0.0607032
220,849.015,1,5.11813,21.4547,5.36874,25.7604,3.95011e-15,0.255952,0.281822,0.56307,0.44979,0.3055,0.0612991
221,851.97,1,5.13766,21.5157,5.25426,24.9091,4.14761e-15,0.255721,0.28593,0.548813,0.438401,0.306789,0.0614583
222,848.578,1,5.12741,21.5435,5.25006,26.8568,4.35499e-15,0.252559,0.282678,0.567777,0.427301,0.302289,0.0618379
223,855.863,1,5.12716,21.3321,5.43229,26.443,4.57274e-15,0.253075,0.275521,0.605252,0.416481,0.305945,0.0625585
224,853.144,1,5.12774,20.9346,5.57265,26.6853,4.80138e-15,0.255259,0.268545,0.703508,0.405936,0.302581,0.0623471
225,846.868,1,5.16717,21.1153,5.88454,26.4034,5.04145e-15,0.255764,0.261745,0.685695,0.395657,0.301056,0.0618654
226,846.733,1,5.16231,21.1346,5.76049,27.1453,5.29352e-15,0.265046,0.255117,0.685548,0.385639,0.304173,0.0611596
227,849.546,1,5.13254,21.083,5.56845,25.8585,5.5582e-15,0.261299,0.252409,0.699473,0.375874,0.303585,0.0621915
228,846.946,1,5.16522,20.7317,5.94269,26.0082,5.83611e-15,0.256166,0.246017,0.742344,0.366357,0.303082,0.062928
229,844.181,1,5.15673,20.8071,5.797,26.2768,6.12791e-15,0.262389,0.250268,0.723548,0.357081,0.305967,0.0605254
230,842.995,1,5.17035,20.9612,5.50817,26.3806,6.43431e-15,0.261962,0.244979,0.709363,0.348039,0.30617,0.0595476
231,839.381,1,5.15433,20.9438,5.68511,26.6635,6.75602e-15,0.255709,0.248872,0.691402,0.339227,0.303646,0.0595843
232,836.927,1,5.1447,21.1142,5.43551,25.2835,7.09382e-15,0.256439,0.257167,0.673895,0.330637,0.302426,0.0595343
233,842.786,1,5.12737,20.9022,5.44787,24.0068,7.44852e-15,0.255807,0.251105,0.656832,0.322265,0.307336,0.0611398
234,838.798,1,5.14403,20.4434,5.84069,24.5058,7.82094e-15,0.257307,0.244747,0.692087,0.314105,0.304393,0.0606144
235,851.066,1,5.15428,20.4317,5.92963,24.7892,8.21199e-15,0.25953,0.273406,0.688685,0.315028,0.301731,0.0628265
236,846.05,1,5.13773,20.559,5.74047,25.0577,8.62259e-15,0.26506,0.266483,0.694773,0.307051,0.306696,0.0607904
237,835.047,1,5.15576,20.6519,5.78564,25.5577,9.05372e-15,0.267073,0.264438,0.679836,0.299277,0.308558,0.0577509
238,827.956,1,5.14091,21.0615,5.56782,26.1987,9.5064e-15,0.270026,0.257742,0.662622,0.291699,0.311159,0.0560829
239,833.447,1,5.14666,20.9891,5.6178,26.0135,9.98172e-15,0.266119,0.25608,0.661904,0.306465,0.308808,0.0568927
240,832.357,1,5.12347,21.0554,5.44135,26.3519,1.04808e-14,0.269632,0.249596,0.645145,0.298705,0.305452,0.0580174
241,829.802,1,5.15687,21.1219,5.54554,26.8657,1.10049e-14,0.270039,0.243276,0.638536,0.293069,0.306705,0.0575091
242,830.347,1,5.13391,20.9667,5.5234,26.9579,1.15551e-14,0.271232,0.245131,0.659532,0.285648,0.306356,0.0573064
243,839.108,1,5.1268,21.3232,5.50441,26.186,1.21328e-14,0.268481,0.2409,0.691433,0.281796,0.302951,0.0605395
244,842.592,1,5.12741,21.3173,5.43112,26.8052,1.27395e-14,0.266767,0.242663,0.712475,0.295847,0.310081,0.0595358
245,840.746,1,5.12257,20.9059,5.58253,27.7463,1.33765e-14,0.264416,0.237999,0.726422,0.304957,0.302888,0.0601782
246,842.461,1,5.10792,20.8323,5.47543,28.0141,1.40453e-14,0.266546,0.231973,0.718068,0.297235,0.304571,0.0614389
247,842.693,1,5.09909,20.7444,5.83547,26.4445,1.47476e-14,0.261298,0.226099,0.720513,0.312388,0.301445,0.06177
248,842.787,1,5.10604,20.5246,5.73143,25.609,1.54849e-14,0.2664,0.241729,0.733963,0.328508,0.306396,0.0591874
249,842.918,1,5.10351,21.0624,5.26996,26.1802,1.62592e-14,0.267244,0.235613,0.715378,0.349801,0.305259,0.059343
250,838.483,1,5.11881,21.3151,5.4362,26.0258,1.70721e-14,0.264877,0.251769,0.697265,0.352853,0.306273,0.0580875
251,845.256,1,5.12877,20.9566,5.57524,27.2716,1.79257e-14,0.26585,0.261449,0.683688,0.343919,0.309305,0.0591465
252,846.123,1,5.11724,20.7671,5.74654,26.2831,1.8822e-14,0.259119,0.255454,0.678409,0.374673,0.307199,0.0593979
253,840.319,1,5.14358,21.0791,5.42795,27.4333,1.97631e-14,0.260272,0.248986,0.670464,0.376861,0.306452,0.05809
254,841.963,1,5.13044,21.0478,5.28758,27.712,2.07513e-14,0.261817,0.259029,0.688143,0.375327,0.304022,0.0583587
255,846.676,1,5.11765,21.5024,5.48275,28.0343,2.17889e-14,0.260621,0.258126,0.670719,0.413139,0.306603,0.059116
256,848.734,1,5.12076,21.3614,5.3095,27.7396,2.28783e-14,0.260545,0.282108,0.653736,0.414962,0.3058,0.0593662
257,851.764,1,5.11269,21.253,5.23593,27.197,2.40222e-14,0.262252,0.292294,0.637183,0.4716,0.304778,0.0593714
258,842.313,1,5.09128,21.2597,5.22517,26.7511,2.52233e-14,0.261552,0.290079,0.621049,0.459659,0.307368,0.0575884
259,845.386,1,5.1125,21.5114,5.39487,25.8126,2.64845e-14,0.256791,0.282734,0.605324,0.44802,0.305457,0.0596324
260,848.518,1,5.12629,21.4667,5.37804,24.1199,2.78087e-14,0.263212,0.275575,0.596292,0.436676,0.307604,0.0611451
261,859.066,1,5.13567,21.3335,5.56633,25.484,2.91991e-14,0.261987,0.268597,0.655076,0.456761,0.308012,0.0621742
262,859.069,1,5.13513,21.1602,5.87891,26.0135,3.06591e-14,0.267163,0.266718,0.675204,0.44811,0.30286,0.0621312
263,856.011,1,5.1774,20.887,5.86572,25.5254,3.21921e-14,0.264915,0.259965,0.663793,0.436763,0.299017,0.063914
264,852.532,1,5.1691,21.1157,5.97625,24.428,3.38017e-14,0.261171,0.253382,0.646986,0.425704,0.30294,0.0624205
265,854.751,1,5.11748,20.8734,6.04908,23.4128,3.54917e-14,0.269937,0.265252,0.630604,0.419805,0.305607,0.0615343
266,855.288,1,5.14278,20.977,5.8389,24.6905,3.72663e-14,0.266362,0.258535,0.641788,0.409176,0.307796,0.0616694
267,846.522,1,5.18148,21.0586,5.65455,24.6469,3.91296e-14,0.261592,0.272865,0.651156,0.398815,0.304201,0.0594976
268,849.88,1,5.14076,20.6782,5.94634,24.6462,4.10861e-14,0.259986,0.265955,0.657545,0.425649,0.303976,0.060086
269,848.712,1,5.15758,20.596,6.0144,24.4964,4.31404e-14,0.256005,0.271992,0.673378,0.414872,0.300337,0.0610318
270,851.99,1,5.13944,20.6375,5.89864,23.8291,4.52975e-14,0.258387,0.265105,0.656328,0.404367,0.301936,0.0622372
271,849.785,1,5.167,20.6938,5.88836,25.497,4.75623e-14,0.258936,0.269099,0.639709,0.394128,0.302671,0.0614984
272,837.67,1,5.16553,20.6551,5.92089,24.9385,4.99404e-14,0.256501,0.274096,0.623511,0.384149,0.300452,0.0593684
273,835.916,1,5.16876,20.7436,5.68208,23.7579,5.24375e-14,0.254053,0.267156,0.607724,0.374422,0.304822,0.0583834
274,841.002,1,5.15973,20.725,5.76847,22.141,5.50593e-14,0.249606,0.292992,0.606845,0.364941,0.301119,0.059537
275,837.454,1,5.16912,20.3752,5.94064,22.0695,5.78123e-14,0.253814,0.290081,0.613592,0.355701,0.302139,0.058267
276,842.502,1,5.15057,20.6779,5.92934,20.5148,6.07029e-14,0.256354,0.282736,0.62432,0.346694,0.307976,0.0590411
277,841.261,1,5.14678,20.4096,5.86872,20.8247,6.37381e-14,0.256801,0.280843,0.608512,0.343244,0.304773,0.0594159
278,845.003,1,5.15506,20.7724,5.74527,22.1912,6.6925e-14,0.251024,0.28526,0.593104,0.376942,0.302358,0.0609128
279,838.127,1,5.14678,20.9172,5.80341,22.6651,7.02712e-14,0.256204,0.278037,0.578086,0.367398,0.305011,0.0591277
280,836.368,1,5.15726,20.9855,5.62973,22.7146,7.37848e-14,0.255898,0.270997,0.600893,0.358095,0.305011,0.0580933
281,844.836,1,5.1762,21.0222,5.54791,23.5059,7.7474e-14,0.254531,0.264135,0.591383,0.370899,0.305703,0.0604185
282,843.302,1,5.1332,20.9698,5.61896,25.0303,8.13477e-14,0.258719,0.257447,0.622209,0.437993,0.305542,0.0585103
283,847.576,1,5.13992,21.5223,5.54986,24.669,8.54151e-14,0.262776,0.262257,0.606454,0.426903,0.308175,0.0594444
284,842.114,1,5.14262,21.3585,5.62453,24.0806,8.96859e-14,0.265801,0.257197,0.615664,0.416094,0.308326,0.0576122
285,847.879,1,5.13531,21.2053,5.28008,24.8335,9.41702e-14,0.259071,0.272173,0.600075,0.422016,0.304136,0.060775
286,851.838,1,5.13978,21.2547,5.3579,25.4124,9.88787e-14,0.252511,0.265282,0.60004,0.41133,0.303077,0.0632421
287,852.845,1,5.12898,21.3955,5.27924,24.2131,1.03823e-13,0.254602,0.258565,0.645071,0.400915,0.301494,0.0634648
288,853.736,1,5.15426,21.1543,5.72743,24.9765,1.09014e-13,0.253801,0.252018,0.628737,0.395461,0.302434,0.0637782
289,856.22,1,5.14792,21.3089,5.59493,24.2317,1.14464e-13,0.248103,0.248184,0.632616,0.385447,0.302314,0.0651739
290,854.318,1,5.14568,21.5088,5.46662,24.2698,1.20188e-13,0.252554,0.242022,0.641609,0.375688,0.304403,0.0639474
291,857.122,1,5.14239,21.4418,5.22085,24.7485,1.26197e-13,0.251047,0.238958,0.625363,0.366175,0.302764,0.0662354
292,855.413,1,5.13141,21.3253,5.31486,25.3453,1.32507e-13,0.25123,0.232907,0.636871,0.356903,0.30144,0.0661342
293,858.227,1,5.12092,20.9593,5.29484,26.0369,1.39132e-13,0.257381,0.22701,0.626427,0.347866,0.303043,0.0676533
294,849.452,1,5.14943,20.806,5.58624,25.4019,1.46089e-13,0.253221,0.244,0.672632,0.339058,0.301533,0.0642706
295,850.183,1,5.13843,21.0009,5.67206,24.5769,1.53393e-13,0.25766,0.241068,0.655601,0.330473,0.300155,0.064606
296,846.886,1,5.11634,20.8473,5.59844,25.648,1.61063e-13,0.261275,0.249863,0.639001,0.3246,0.304704,0.0622109
297,839.411,1,5.12714,20.7645,5.63676,26.7683,1.69116e-13,0.26144,0.243536,0.638779,0.316381,0.304343,0.0621034
298,850.494,1,5.13745,20.5066,5.84038,26.4,1.77572e-13,0.256142,0.244898,0.663157,0.30837,0.302822,0.0647437
299,845.269,1,5.17452,20.4248,5.85804,26.4237,1.8645e-13,0.263056,0.238697,0.698347,0.300562,0.305965,0.0624226
300,845.757,1,5.12894,20.2937,6.13544,27.1206,1.95773e-13,0.266546,0.233668,0.699715,0.298217,0.307609,0.0614458
301,841.982,1,5.13672,20.6926,5.77265,27.5874,2.05562e-13,0.261902,0.227751,0.683487,0.328703,0.303411,0.0611015
302,839.772,1,5.14255,20.7715,5.83461,27.9484,2.1584e-13,0.261554,0.224434,0.687734,0.32038,0.30346,0.0607974
303,840.604,1,5.11856,20.5135,5.54244,26.0807,2.26632e-13,0.26553,0.218751,0.683448,0.312267,0.306104,0.0619072
304,851.868,1,5.13425,20.9128,5.65587,25.9014,2.37963e-13,0.258807,0.240359,0.731337,0.30923,0.307173,0.062905
305,847.508,1,5.15565,20.6726,5.69214,25.4001,2.49861e-13,0.252254,0.241143,0.756304,0.3014,0.304954,0.0625997
306,839.313,1,5.1384,20.8793,5.66536,26.0842,2.62355e-13,0.25547,0.235037,0.737154,0.293768,0.303138,0.0624233
307,840.57,1,5.11457,20.8433,5.58514,27.3547,2.75472e-13,0.255199,0.229086,0.718489,0.28633,0.304644,0.0631953
308,842.605,1,5.14362,20.5986,5.65442,27.015,2.89246e-13,0.25368,0.223285,0.708204,0.27908,0.30241,0.0637329
309,845.241,1,5.14384,20.7647,5.93282,26.6123,3.03708e-13,0.255151,0.224545,0.752237,0.272095,0.306635,0.0624056
310,847.795,1,5.14908,20.5409,5.75944,28.0025,3.18894e-13,0.25524,0.218859,0.747151,0.293758,0.304806,0.0639927
311,848.92,1,5.13606,20.5488,5.83234,29.7452,3.34838e-13,0.258924,0.213318,0.79412,0.301007,0.302167,0.0637646
312,851.632,1,5.06826,20.7617,5.54224,29.4069,3.5158e-13,0.272657,0.221771,0.774012,0.305735,0.307028,0.0629556
313,840.11,1,5.13078,20.4991,5.82145,28.8394,3.69159e-13,0.265753,0.216519,0.754414,0.297994,0.304937,0.0617
314,842.045,1,5.13145,20.5815,5.81086,28.4578,3.87617e-13,0.265885,0.211037,0.776442,0.290449,0.309095,0.0616513
315,841.879,1,5.13846,20.6571,5.86334,25.6806,4.06998e-13,0.263004,0.205693,0.792374,0.283094,0.302647,0.0632637
316,848.995,1,5.1478,20.672,5.65949,26.4068,4.27348e-13,0.257283,0.224992,0.772311,0.287485,0.306096,0.0632641
317,845.982,1,5.10576,20.5722,5.82866,25.6992,4.48715e-13,0.259334,0.219295,0.777075,0.280206,0.311308,0.061883
318,843.401,1,5.12608,20.3413,5.80821,25.0323,4.71151e-13,0.265603,0.217807,0.779809,0.273111,0.308038,0.0616657
319,844.742,1,5.14178,20.4616,5.62503,24.3349,4.94709e-13,0.263717,0.217087,0.800047,0.289305,0.308906,0.0606956
320,843.164,1,5.13681,20.6034,5.84294,26.316,5.19444e-13,0.267593,0.21942,0.77979,0.281979,0.304733,0.0623401
321,835.326,1,5.15376,20.3416,5.9503,26.7737,5.45416e-13,0.263951,0.220681,0.760045,0.274839,0.304589,0.0599965
322,836.951,1,5.15763,20.328,6.05567,27.0093,5.72687e-13,0.262941,0.215093,0.78446,0.26788,0.306215,0.060936
323,840.934,1,5.16279,20.6434,6.16565,27.5944,6.01321e-13,0.26473,0.215782,0.844284,0.261097,0.298304,0.0632894
324,841.749,1,5.1338,20.3597,5.86926,28.3272,6.31387e-13,0.261113,0.210319,0.822906,0.254486,0.303472,0.064278
325,845.929,1,5.12971,20.1595,6.11899,28.6512,6.62957e-13,0.265774,0.220412,0.862148,0.248043,0.308031,0.0626485
326,833.652,1,5.15416,20.1021,6.05529,28.344,6.96105e-13,0.268783,0.214831,0.878044,0.241762,0.305855,0.0604505
327,850.386,1,5.15807,20.0963,6.29143,28.8485,7.3091e-13,0.270745,0.209392,0.857208,0.2713,0.304016,0.0641163
328,843.541,1,5.15644,20.2399,6.51604,28.4968,7.67455e-13,0.263889,0.20409,0.835503,0.264431,0.304614,0.0632604
329,836.289,1,5.1484,20.2022,6.04737,27.5362,8.05828e-13,0.262457,0.216115,0.814347,0.257735,0.302303,0.0612706
330,848.129,1,5.11821,20.4562,6.04176,27.5188,8.4612e-13,0.261238,0.214267,0.840361,0.26585,0.309466,0.0621866
331,846.503,1,5.15072,20.1899,6.13963,26.5874,8.88426e-13,0.258922,0.218424,0.834885,0.260627,0.305633,0.062581
332,849.867,1,5.14393,20.0898,6.17253,26.7169,9.32847e-13,0.265309,0.216164,0.836888,0.254028,0.306949,0.064809
333,845.415,1,5.13112,19.8592,6.28771,26.8934,9.79489e-13,0.266432,0.232295,0.815697,0.274557,0.309241,0.0615685
334,852.523,1,5.13251,20.0794,6.18021,27.7742,1.02846e-12,0.264598,0.24666,0.795043,0.282081,0.313444,0.0617051
335,851.511,1,5.12939,20.0895,6.26453,26.7403,1.07989e-12,0.268434,0.274825,0.782841,0.291016,0.308407,0.0608273
336,847.655,1,5.14347,20.5316,5.99462,25.921,1.13388e-12,0.261638,0.267866,0.772387,0.283647,0.305687,0.0618389
337,843.854,1,5.16578,20.61,5.78176,25.9956,1.19058e-12,0.256449,0.261084,0.75283,0.300738,0.30585,0.0604034
338,850.446,1,5.16577,20.8019,5.63548,25.9508,1.2501e-12,0.260323,0.26994,0.733768,0.293123,0.307141,0.0621854
339,854.457,1,5.1556,20.4654,5.96688,25.0089,1.31261e-12,0.260047,0.263105,0.729243,0.290512,0.308069,0.0636584
340,849.812,1,5.16853,20.3933,6.16458,24.6322,1.37824e-12,0.253462,0.256443,0.727565,0.283156,0.303523,0.0642317
341,840.239,1,5.15082,20.4288,5.8497,26.3956,1.44715e-12,0.251811,0.24995,0.709142,0.275987,0.304063,0.0625242
342,839.204,1,5.14462,20.5693,5.86266,25.4586,1.51951e-12,0.25427,0.249526,0.725616,0.268999,0.302791,0.0621076
343,837.366,1,5.15167,20.929,5.6865,25.2074,1.59548e-12,0.256827,0.244629,0.707243,0.262187,0.308192,0.0606942
344,840.808,1,5.17438,20.8011,5.76632,24.6043,1.67526e-12,0.250324,0.242244,0.706134,0.255549,0.302064,0.0632351
345,847.626,1,5.14273,20.513,6.02365,25.7416,1.75902e-12,0.259731,0.241805,0.688254,0.271663,0.30682,0.0631751
346,844.224,1,5.14041,20.4422,6.1351,26.0831,1.84697e-12,0.265089,0.251735,0.742905,0.264784,0.303568,0.0630671
347,846.78,1,5.15511,20.2942,6.096,25.4044,1.93932e-12,0.260622,0.246488,0.724094,0.25808,0.30246,0.0647032
348,844.983,1,5.17117,20.711,6.06443,25.1081,2.03629e-12,0.257758,0.240246,0.70576,0.251545,0.305435,0.0645076
349,836.814,1,5.16258,20.636,6.08136,25.5319,2.1381e-12,0.265859,0.234163,0.687889,0.245176,0.306429,0.062867
350,840.232,1,5.18004,20.3043,6.23304,25.9148,2.24501e-12,0.259127,0.233683,0.68332,0.238968,0.3028,0.0633635
351,844.685,1,5.18134,20.7428,6.12986,25.6053,2.35726e-12,0.263383,0.227766,0.666018,0.232917,0.30792,0.0646279
352,837.869,1,5.1644,20.3974,6.14479,25.4767,2.47512e-12,0.267306,0.221998,0.70621,0.22702,0.301259,0.0635613
353,843.085,1,5.16552,20.4437,5.93368,25.9339,2.59888e-12,0.260538,0.232823,0.699402,0.221271,0.30467,0.0643839
354,838.219,1,5.15165,20.8079,5.82661,26.866,2.72882e-12,0.25733,0.226928,0.705284,0.230649,0.304799,0.0632548
355,832.366,1,5.15429,20.3908,5.8109,26.4556,2.86526e-12,0.26109,0.221182,0.735334,0.227339,0.308286,0.0602889
356,828.838,1,5.14656,20.6409,5.76044,26.0919,3.00852e-12,0.254479,0.215582,0.77102,0.221583,0.305979,0.0604998
357,831.66,1,5.17609,20.3684,6.11544,26.2269,3.15895e-12,0.256946,0.221181,0.780212,0.239456,0.306177,0.0590803
358,839.621,1,5.1725,20.4066,6.27047,26.0985,3.3169e-12,0.25767,0.232694,0.803147,0.25533,0.304976,0.0605136
359,836.645,1,5.18758,20.1572,6.39867,25.8867,3.48274e-12,0.256805,0.25619,0.799337,0.262169,0.303184,0.0589437
360,839.266,1,5.16331,19.7527,6.621,25.4695,3.65688e-12,0.257363,0.249703,0.779097,0.276358,0.302244,0.0599977
361,833.408,1,5.13366,20.3652,6.19594,26.2516,3.83972e-12,0.262207,0.250981,0.785069,0.278401,0.30921,0.0569978
362,838.926,1,5.1621,20.2569,6.12902,25.6308,4.03171e-12,0.260901,0.248033,0.765191,0.285933,0.309089,0.0584485
363,840.785,1,5.15843,20.1887,6.11473,24.5423,4.2333e-12,0.261197,0.269936,0.764068,0.301322,0.307724,0.0579407
364,836.935,1,5.16363,20.0593,6.33691,24.1386,4.44496e-12,0.259093,0.275151,0.751627,0.306173,0.301748,0.057829
365,836.531,1,5.17541,20.035,6.3167,25.1937,4.66721e-12,0.25819,0.283621,0.75174,0.29842,0.307078,0.0570046
366,843.036,1,5.1578,20.1437,6.51632,24.3257,4.90057e-12,0.260261,0.27644,0.732705,0.310145,0.308109,0.0587647
367,848.372,1,5.18145,19.8566,6.7681,24.1802,5.1456e-12,0.254201,0.280426,0.749901,0.302292,0.307267,0.0606526
368,858.056,1,5.15177,19.5872,6.61627,23.8226,5.40288e-12,0.25238,0.304546,0.7721,0.294637,0.306498,0.0636045
369,850.459,1,5.15168,19.6678,6.60183,23.5072,5.67302e-12,0.249627,0.296886,0.75255,0.295426,0.30379,0.0619487
370,845.079,1,5.16925,19.599,6.82249,22.5534,5.95667e-12,0.249887,0.289369,0.733495,0.287946,0.304814,0.0622708
371,844.264,1,5.15664,19.5884,6.60953,22.5904,6.25451e-12,0.245582,0.282042,0.714922,0.280655,0.302571,0.0626869
372,840.38,1,5.15906,19.998,6.56423,24.0302,6.56723e-12,0.254837,0.2749,0.69682,0.273548,0.302532,0.0613413
373,837.502,1,5.19113,20.1477,6.29409,23.3907,6.89559e-12,0.255896,0.26794,0.679176,0.266622,0.302923,0.0619272
374,843.365,1,5.17873,19.7998,6.44542,22.8228,7.24037e-12,0.253917,0.261155,0.690202,0.259871,0.307041,0.0624201
375,843.38,1,5.16012,20.3618,6.52315,22.2536,7.60239e-12,0.257296,0.254543,0.726207,0.258512,0.303884,0.0621817
376,842.628,1,5.15766,20.1413,6.09312,23.0926,7.98251e-12,0.254616,0.25508,0.707819,0.251967,0.305148,0.0628628
377,846.387,1,5.13516,20.1327,6.26368,23.6908,8.38164e-12,0.249949,0.248621,0.744053,0.245587,0.30223,0.0643171
378,841.076,1,5.14921,20.3778,6.14443,22.9686,8.80072e-12,0.248271,0.251457,0.754425,0.239368,0.302832,0.0630425
379,839.246,1,5.14649,20.538,6.44256,23.4471,9.24075e-12,0.255542,0.246483,0.743259,0.233307,0.302932,0.0623496
380,842.355,1,5.14231,20.3286,6.40893,23.5406,9.70279e-12,0.249071,0.242949,0.724439,0.2274,0.303414,0.0653204
381,843.554,1,5.17503,19.8672,6.33213,23.9259,1.01879e-11,0.243727,0.236797,0.714425,0.250712,0.304081,0.0638413
382,846.995,1,5.15585,19.7389,6.51488,23.5097,1.06973e-11,0.245991,0.232735,0.70154,0.258108,0.305282,0.0644092
383,849.003,1,5.17583,19.9934,6.44318,23.6667,1.12322e-11,0.249429,0.259532,0.713149,0.273593,0.301212,0.0640879
384,844.795,1,5.14842,20.127,6.03286,22.679,1.17938e-11,0.249858,0.252961,0.695092,0.280191,0.303695,0.0629556
385,842.292,1,5.15306,20.6756,5.97794,23.6229,1.23835e-11,0.254301,0.246556,0.683484,0.273096,0.306934,0.0620275
386,839.026,1,5.16901,20.54,5.92324,24.2621,1.30027e-11,0.255892,0.248247,0.666178,0.276099,0.304677,0.0609384
387,840.562,1,5.135,20.578,5.83897,24.4508,1.36528e-11,0.259208,0.241961,0.651876,0.325287,0.31015,0.0592009
388,839.07,1,5.1339,20.6754,5.74262,24.6608,1.43354e-11,0.253364,0.235834,0.63537,0.317051,0.307896,0.0617782
389,841.03,1,5.14623,20.9477,5.70678,24.8153,1.50522e-11,0.262014,0.236624,0.619282,0.309023,0.305889,0.0619219
390,838.737,1,5.14762,20.9597,5.71063,24.2942,1.58048e-11,0.259513,0.257686,0.603602,0.311826,0.306532,0.0602785
391,841.991,1,5.15764,20.8804,5.74942,23.4133,1.65951e-11,0.261389,0.251162,0.617615,0.303931,0.307296,0.0622417
392,844.573,1,5.15311,20.771,5.53518,23.6818,1.74248e-11,0.25477,0.246055,0.601977,0.296235,0.301744,0.0641408
393,841.067,1,5.14646,21.3549,5.29102,22.955,1.82961e-11,0.261287,0.239825,0.647933,0.288734,0.304893,0.0628861
394,841.852,1,5.14458,21.4593,5.19973,22.4584,1.92109e-11,0.254671,0.239194,0.631527,0.281423,0.300417,0.0639999
395,845.945,1,5.13216,21.1121,5.34492,22.7771,2.01714e-11,0.259015,0.233138,0.661322,0.274298,0.306306,0.0634433
396,836.649,1,5.14057,20.9858,5.44192,22.7633,2.118e-11,0.260427,0.227235,0.705628,0.267352,0.306482,0.0605201
397,844.369,1,5.12496,20.8405,5.64268,23.532,2.2239e-11,0.267476,0.256767,0.703797,0.260583,0.303824,0.062209
398,843.268,1,5.15299,20.9072,5.54917,24.6459,2.33509e-11,0.263784,0.261566,0.68877,0.275003,0.307068,0.0607111
399,841.395,1,5.14822,21.1615,5.91066,25.096,2.45185e-11,0.257323,0.254943,0.699704,0.26804,0.301375,0.0621362
400,834.073,1,5.1523,21.1129,5.57249,24.6261,2.57444e-11,0.261712,0.250587,0.681987,0.261253,0.308161,0.0602319
401,831.6,1,5.17598,21.1678,5.40334,24.1348,2.70316e-11,0.255086,0.251392,0.664719,0.254638,0.303848,0.0603781
402,837.425,1,5.18678,21.101,5.70093,24.7423,2.83832e-11,0.256352,0.249499,0.647888,0.24819,0.305474,0.0622681
403,839.462,1,5.19332,20.7105,5.99486,25.074,2.98024e-11,0.263116,0.245942,0.685091,0.241906,0.310984,0.0610065
404,836.02,1,5.20833,20.6818,6.16655,25.2085,3.12925e-11,0.258233,0.255678,0.670769,0.235781,0.302764,0.0625363
405,837.608,1,5.19979,20.531,5.99775,25.157,3.28571e-11,0.258747,0.273058,0.685519,0.229811,0.309909,0.0618324
