Cl_vs_Q2_abscissa,Cl_vs_Q2_spline,Cl_vs_Q2_regression,Cl_vs_Q3_abscissa,Cl_vs_Q3_spline,Cl_vs_Q3_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_V3_abscissa,Cl_vs_V3_spline,Cl_vs_V3_regression,Q2_vs_Cl_abscissa,Q2_vs_Cl_spline,Q2_vs_Cl_regression,Q2_vs_Q3_abscissa,Q2_vs_Q3_spline,Q2_vs_Q3_regression,Q2_vs_V1_abscissa,Q2_vs_V1_spline,Q2_vs_V1_regression,Q2_vs_V2_abscissa,Q2_vs_V2_spline,Q2_vs_V2_regression,Q2_vs_V3_abscissa,Q2_vs_V3_spline,Q2_vs_V3_regression,Q3_vs_Cl_abscissa,Q3_vs_Cl_spline,Q3_vs_Cl_regression,Q3_vs_Q2_abscissa,Q3_vs_Q2_spline,Q3_vs_Q2_regression,Q3_vs_V1_abscissa,Q3_vs_V1_spline,Q3_vs_V1_regression,Q3_vs_V2_abscissa,Q3_vs_V2_spline,Q3_vs_V2_regression,Q3_vs_V3_abscissa,Q3_vs_V3_spline,Q3_vs_V3_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q2_abscissa,V1_vs_Q2_spline,V1_vs_Q2_regression,V1_vs_Q3_abscissa,V1_vs_Q3_spline,V1_vs_Q3_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_V3_abscissa,V1_vs_V3_spline,V1_vs_V3_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q2_abscissa,V2_vs_Q2_spline,V2_vs_Q2_regression,V2_vs_Q3_abscissa,V2_vs_Q3_spline,V2_vs_Q3_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_V3_abscissa,V2_vs_V3_spline,V2_vs_V3_regression,V3_vs_Cl_abscissa,V3_vs_Cl_spline,V3_vs_Cl_regression,V3_vs_Q2_abscissa,V3_vs_Q2_spline,V3_vs_Q2_regression,V3_vs_Q3_abscissa,V3_vs_Q3_spline,V3_vs_Q3_regression,V3_vs_V1_abscissa,V3_vs_V1_spline,V3_vs_V1_regression,V3_vs_V2_abscissa,V3_vs_V2_spline,V3_vs_V2_regression
-0.423367,-0.045447,0.00374919,-0.900793,-0.0113626,0.00627123,-0.031165,-0.0026086,-0.0262737,-0.338482,0.0309613,0.00083935,-2.4138,-0.0400167,0.0243529,-0.267509,-0.258905,-0.085368,-0.900793,0.0452322,-0.0169023,-0.031165,0.142691,0.02586,-0.338482,0.122993,-0.0488207,-2.4138,0.0679651,0.00248396,-0.267509,-0.505545,-0.707719,-0.423367,-0.309496,0.054129,-0.031165,-0.648177,0.154542,-0.338482,-0.0955643,0.118205,-2.4138,-0.286187,0.389633,-0.267509,-0.0478116,-0.0386423,-0.423367,-0.0088423,0.000202992,-0.900793,-0.00826455,-0.00338609,-0.338482,-0.0176267,-0.010619,-2.4138,-0.0161439,-0.000427491,-0.267509,-0.144936,-0.155849,-0.423367,-0.21001,-0.134287,-0.900793,-0.071081,-0.122375,-0.031165,-0.14892,-0.146547,-2.4138,-0.0555752,-0.1245,-0.267509,1.37525,1.14421,-0.423367,-1.00706,0.265208,-0.900793,-0.0158107,0.265943,-0.031165,0.836803,0.399992,-0.338482,-1.23538,0.0894327
-0.378248,-0.0447717,0.00456855,-0.573555,-0.0170251,0.00786898,-0.0272166,-0.0016078,-0.0208959,-0.313092,0.0326611,0.00205616,-2.03688,-0.0408041,0.022405,-0.255867,-0.239685,-0.0823833,-0.573555,0.0247149,-0.0159317,-0.0272166,0.1547,0.0201493,-0.313092,0.147434,-0.0447154,-2.03688,0.0545692,5.78041e-05,-0.255867,-0.569632,-0.673747,-0.378248,-0.267236,0.0597946,-0.0272166,-0.572741,0.147507,-0.313092,0.418433,0.116715,-2.03688,-0.503258,0.347609,-0.255867,-0.0461031,-0.037181,-0.378248,-0.00668184,-0.00022297,-0.573555,-0.00792703,-0.00347598,-0.313092,-0.014904,-0.00980081,-2.03688,-0.0129879,-0.000906034,-0.255867,-0.140935,-0.154461,-0.378248,-0.191072,-0.133001,-0.573555,-0.0584048,-0.122455,-0.0272166,-0.134087,-0.143112,-2.03688,-0.0606694,-0.124222,-0.255867,1.44404,1.10202,-0.378248,-0.912069,0.250784,-0.573555,-0.204004,0.223139,-0.0272166,0.954694,0.361849,-0.313092,-0.72868,0.0947112
-0.333128,-0.0436134,0.00538791,-0.246317,-0.0204001,0.00946673,-0.0232681,-0.000517669,-0.0155181,-0.287703,0.033013,0.00327297,-1.65995,-0.029273,0.0204571,-0.244225,-0.220464,-0.0793986,-0.246317,0.0123042,-0.014961,-0.0232681,0.155962,0.0144386,-0.287703,0.161235,-0.0406101,-1.65995,0.0435811,-0.00236836,-0.244225,-0.633719,-0.639774,-0.333128,-0.207595,0.0654602,-0.0232681,-0.397414,0.140473,-0.287703,0.971946,0.115226,-1.65995,-0.565934,0.305585,-0.244225,-0.0443946,-0.0357198,-0.333128,-0.00445534,-0.000648933,-0.246317,-0.00720742,-0.00356587,-0.287703,-0.0116764,-0.00898259,-1.65995,-0.0083283,-0.00138458,-0.244225,-0.136935,-0.153073,-0.333128,-0.168776,-0.131716,-0.246317,-0.0493235,-0.122535,-0.0232681,-0.121902,-0.139677,-1.65995,-0.0765667,-0.123944,-0.244225,1.51283,1.05983,-0.333128,-0.756406,0.23636,-0.246317,-0.333251,0.180335,-0.0232681,0.96603,0.323706,-0.287703,-0.114818,0.0999897
-0.288009,-0.041585,0.00620727,0.0809207,-0.0198345,0.0110645,-0.0193197,0.00127891,-0.0101403,-0.262313,0.0284877,0.00448979,-1.28302,-0.0134497,0.0185092,-0.232583,-0.201244,-0.0764139,0.0809207,0.0137394,-0.0139904,-0.0193197,0.146366,0.00872788,-0.262313,0.154215,-0.0365048,-1.28302,0.0333327,-0.00479452,-0.232583,-0.697806,-0.605802,-0.288009,-0.127992,0.0711259,-0.0193197,-0.124625,0.133438,-0.262313,1.43212,0.113737,-1.28302,-0.568462,0.263561,-0.232583,-0.0426861,-0.0342586,-0.288009,-0.00238077,-0.0010749,0.0809207,-0.00591964,-0.00365577,-0.262313,-0.00861911,-0.00816437,-1.28302,-0.003292,-0.00186312,-0.232583,-0.132935,-0.151685,-0.288009,-0.145331,-0.13043,0.0809207,-0.0460269,-0.122614,-0.0193197,-0.113227,-0.136242,-1.28302,-0.0961304,-0.123666,-0.232583,1.58162,1.01765,-0.288009,-0.572275,0.221935,0.0809207,-0.373787,0.137531,-0.0193197,0.864713,0.285563,-0.262313,0.478448,0.105268
-0.242889,-0.0377316,0.00702663,0.408159,-0.014001,0.0126622,-0.0153712,0.00395281,-0.00476253,-0.236924,0.0171995,0.0057066,-0.906088,0.00753925,0.0165613,-0.220941,-0.182023,-0.0734292,0.408159,0.0336117,-0.0130197,-0.0153712,0.128082,0.00301716,-0.236924,0.123202,-0.0323995,-0.906088,0.0237679,-0.00722068,-0.220941,-0.761893,-0.571829,-0.242889,-0.0142308,0.0767915,-0.0153712,0.211987,0.126404,-0.236924,1.69764,0.112248,-0.906088,-0.485383,0.221538,-0.220941,-0.0409776,-0.0327974,-0.242889,-0.000809197,-0.00150086,0.408159,-0.00392621,-0.00374566,-0.236924,-0.00634918,-0.00734616,-0.906088,0.00189159,-0.00234166,-0.220941,-0.128934,-0.150297,-0.242889,-0.122808,-0.129145,0.408159,-0.0502187,-0.122694,-0.0153712,-0.107921,-0.132807,-0.906088,-0.119904,-0.123388,-0.220941,1.65041,0.97546,-0.242889,-0.383399,0.207511,0.408159,-0.303421,0.0947274,-0.0153712,0.683848,0.24742,-0.236924,0.930444,0.110547
-0.19777,-0.0311819,0.00784598,0.735396,-0.0026278,0.01426,-0.0114228,0.00769378,0.000615259,-0.211535,-0.00516694,0.00692341,-0.529159,0.0288009,0.0146134,-0.209299,-0.162803,-0.0704444,0.735396,0.0724606,-0.0120491,-0.0114228,0.103329,-0.00269356,-0.211535,0.0558335,-0.0282942,-0.529159,0.0138827,-0.00964683,-0.209299,-0.82598,-0.537857,-0.19777,0.145518,0.0824571,-0.0114228,0.572354,0.119369,-0.211535,1.59904,0.110759,-0.529159,-0.374986,0.179514,-0.209299,-0.0392691,-0.0313362,-0.19777,-8.76605e-05,-0.00192682,0.735396,-0.0012266,-0.00383555,-0.211535,-0.00573515,-0.00652794,-0.529159,0.00655493,-0.0028202,-0.209299,-0.124934,-0.148909,-0.19777,-0.103578,-0.127859,0.735396,-0.0622307,-0.122774,-0.0114228,-0.10592,-0.129372,-0.529159,-0.14355,-0.12311,-0.209299,1.7192,0.933273,-0.19777,-0.219416,0.193087,0.735396,-0.120237,0.0519236,-0.0114228,0.463069,0.209277,-0.211535,1.07466,0.115825
-0.15265,-0.0213185,0.00866534,1.06263,0.0141535,0.0158577,-0.00747433,0.0123557,0.00599305,-0.186145,-0.0343078,0.00814022,-0.15223,0.0468762,0.0126655,-0.197657,-0.143582,-0.0674597,1.06263,0.127671,-0.0110785,-0.00747433,0.0754662,-0.00840428,-0.186145,-0.0375266,-0.0241889,-0.15223,0.00277063,-0.012073,-0.197657,-0.890066,-0.503884,-0.15265,0.35807,0.0881228,-0.00747433,0.920665,0.112334,-0.186145,1.17182,0.109269,-0.15223,-0.265885,0.13749,-0.197657,-0.0375606,-0.029875,-0.15265,-0.00049061,-0.00235278,1.06263,0.00209548,-0.00392545,-0.186145,-0.00659382,-0.00570972,-0.15223,0.00993433,-0.00329875,-0.197657,-0.120934,-0.147521,-0.15265,-0.0898246,-0.126573,1.06263,-0.0821874,-0.122854,-0.00747433,-0.106295,-0.125937,-0.15223,-0.163808,-0.122832,-0.197657,1.78799,0.891087,-0.15265,-0.109128,0.178662,1.06263,0.170973,0.00911986,-0.00747433,0.242193,0.171133,-0.186145,0.896657,0.121104
-0.107531,-0.00766807,0.0094847,1.38987,0.032804,0.0174555,-0.00352587,0.0184043,0.0113708,-0.160756,-0.0580098,0.00935703,0.2247,0.0577301,0.0107176,-0.186016,-0.124362,-0.064475,1.38987,0.184709,-0.0101078,-0.00352587,0.0462438,-0.014115,-0.160756,-0.128928,-0.0200836,0.2247,-0.0105277,-0.0144992,-0.186016,-0.954153,-0.469912,-0.107531,0.622602,0.0937884,-0.00352587,1.20714,0.1053,-0.160756,0.615641,0.10778,0.2247,-0.197745,0.0954659,-0.186016,-0.0358521,-0.0284138,-0.107531,-0.00225684,-0.00277875,1.38987,0.00552516,-0.00401534,-0.160756,-0.0077907,-0.00489151,0.2247,0.0112847,-0.00377729,-0.186016,-0.116933,-0.146133,-0.107531,-0.0835482,-0.125288,1.38987,-0.105493,-0.122934,-0.00352587,-0.109607,-0.122502,0.2247,-0.176972,-0.122554,-0.186016,1.85678,0.8489,-0.107531,-0.0742949,0.164238,1.38987,0.497389,-0.0336839,-0.00352587,0.067266,0.13299,-0.160756,0.501392,0.126382
-0.0624115,0.00667608,0.0103041,1.71711,0.0517847,0.0190532,0.000422582,0.0255441,0.0167486,-0.135366,-0.0633355,0.0105738,0.601629,0.0609531,0.00876968,-0.174374,-0.105141,-0.0614903,1.71711,0.235179,-0.00913719,0.000422582,0.0183005,-0.0198257,-0.135366,-0.188443,-0.0159783,0.601629,-0.0259583,-0.0169253,-0.174374,-1.01824,-0.435939,-0.0624115,0.886981,0.099454,0.000422582,1.41405,0.0982654,-0.135366,0.151436,0.106291,0.601629,-0.182788,0.0534421,-0.174374,-0.0341435,-0.0269526,-0.0624115,-0.00433179,-0.00320471,1.71711,0.00878087,-0.00410523,-0.135366,-0.00808253,-0.00407329,0.601629,0.0107213,-0.00425583,-0.174374,-0.112933,-0.144745,-0.0624115,-0.0794313,-0.124002,1.71711,-0.130479,-0.123014,0.000422582,-0.114776,-0.119066,0.601629,-0.182791,-0.122276,-0.174374,1.92557,0.806714,-0.0624115,-0.0577829,0.149814,1.71711,0.826275,-0.0764877,0.000422582,-0.0389032,0.0948472,-0.135366,0.0120602,0.131661
-0.0172921,0.0213478,0.0111234,2.04435,0.0683562,0.020651,0.00437104,0.0341089,0.0221264,-0.109977,-0.0399565,0.0117907,0.978558,0.0530459,0.00682178,-0.162732,-0.0859208,-0.0585056,2.04435,0.266097,-0.00816655,0.00437104,-0.00597735,-0.0255364,-0.109977,-0.190771,-0.011873,0.978558,-0.043734,-0.0193515,-0.162732,-1.08233,-0.401967,-0.0172921,1.11425,0.10512,0.00437104,1.49082,0.0912308,-0.109977,-0.0320712,0.104802,0.978558,-0.249559,0.0114182,-0.162732,-0.032435,-0.0254913,-0.0172921,-0.00677584,-0.00363067,2.04435,0.0114162,-0.00419513,-0.109977,-0.00645558,-0.00325507,0.978558,0.00749599,-0.00473437,-0.162732,-0.108933,-0.143356,-0.0172921,-0.0793102,-0.122717,2.04435,-0.153864,-0.123094,0.00437104,-0.121986,-0.115631,0.978558,-0.17794,-0.121998,-0.162732,1.99436,0.764527,-0.0172921,-0.0662298,0.135389,2.04435,1.10042,-0.119291,0.00437104,-0.0275944,0.0567041,-0.109977,-0.455401,0.136939
0.0278273,0.0353333,0.0119428,2.37159,0.0800637,0.0222487,0.00831949,0.0440493,0.0275042,-0.0845875,0.00321041,0.0130075,1.35549,0.0379793,0.00487387,-0.15109,-0.0637937,-0.0555208,2.37159,0.266296,-0.00719591,0.00831949,-0.0241154,-0.0312472,-0.0845875,-0.14471,-0.00776767,1.35549,-0.0611262,-0.0217776,-0.15109,-1.11435,-0.367994,0.0278273,1.30635,0.110785,0.00831949,1.40689,0.0841963,-0.0845875,0.0340974,0.103313,1.35549,-0.369476,-0.0306056,-0.15109,-0.030432,-0.0240301,0.0278273,-0.00912742,-0.00405663,2.37159,0.0130442,-0.00428502,-0.0845875,-0.00349315,-0.00243686,1.35549,0.00266056,-0.00521291,-0.15109,-0.106147,-0.141968,0.0278273,-0.0798898,-0.121431,2.37159,-0.172635,-0.123174,0.00831949,-0.1306,-0.112196,1.35549,-0.166174,-0.12172,-0.15109,2.02557,0.722341,0.0278273,-0.0721009,0.120965,2.37159,1.26881,-0.162095,0.00831949,0.127717,0.018561,-0.0845875,-0.819451,0.142218
0.0729468,0.0456607,0.0127621,2.69882,0.0852486,0.0238465,0.0122679,0.0545624,0.032882,-0.059198,0.0491802,0.0142243,1.73242,0.0190521,0.00292597,-0.139448,-0.0384423,-0.0525361,2.69882,0.228874,-0.00622527,0.0122679,-0.0356514,-0.0369579,-0.059198,-0.0721487,-0.00366236,1.73242,-0.0747124,-0.0242038,-0.139448,-1.10508,-0.334021,0.0729468,1.3714,0.116451,0.0122679,1.19838,0.0771617,-0.059198,0.232897,0.101823,1.73242,-0.517959,-0.0726295,-0.139448,-0.0280716,-0.0225689,0.0729468,-0.010622,-0.0044826,2.69882,0.0134135,-0.00437491,-0.059198,-0.000454322,-0.00161864,1.73242,-0.00287528,-0.00569146,-0.139448,-0.104789,-0.14058,0.0729468,-0.0793543,-0.120145,2.69882,-0.18466,-0.123254,0.0122679,-0.138685,-0.108761,1.73242,-0.150565,-0.121442,-0.139448,2.00894,0.680154,0.0729468,-0.0376574,0.106541,2.69882,1.29734,-0.204899,0.0122679,0.370372,-0.0195821,-0.059198,-1.00262,0.147496
0.118066,0.0508524,0.0135815,3.02606,0.0835734,0.0254442,0.0162164,0.0647552,0.0382598,-0.0338086,0.0851218,0.0154411,2.10935,0.00013623,0.00097806,-0.127806,-0.0136111,-0.0495514,3.02606,0.154992,-0.00525463,0.0162164,-0.0397639,-0.0426686,-0.0338086,0.00635705,0.000442943,2.10935,-0.0841483,-0.02663,-0.127806,-1.07177,-0.300049,0.118066,1.2807,0.122117,0.0162164,0.900494,0.0701272,-0.0338086,0.455959,0.100334,2.10935,-0.66625,-0.114653,-0.127806,-0.0256043,-0.0211077,0.118066,-0.0107773,-0.00490856,3.02606,0.012479,-0.00446481,-0.0338086,0.00173264,-0.000800422,2.10935,-0.00821503,-0.00617,-0.127806,-0.103634,-0.139192,0.118066,-0.0754366,-0.11886,3.02606,-0.189134,-0.123333,0.0162164,-0.14396,-0.105326,2.10935,-0.134835,-0.121164,-0.127806,1.96702,0.637968,0.118066,0.0633386,0.0921164,3.02606,1.18038,-0.247703,0.0162164,0.635698,-0.0577252,-0.0338086,-0.980471,0.152775
0.163186,0.0496337,0.0144009,3.3533,0.0771682,0.027042,0.0201649,0.0736328,0.0436376,-0.00841919,0.0905444,0.0166579,2.48627,-0.0169485,-0.000969846,-0.116164,0.0102797,-0.0465667,3.3533,0.0595539,-0.00428399,0.0201649,-0.0359572,-0.0483793,-0.00841919,0.0677893,0.00454825,2.48627,-0.0864602,-0.0290561,-0.116164,-1.00595,-0.266076,0.163186,1.00661,0.127782,0.0201649,0.558456,0.0630926,-0.00841919,0.578781,0.0988451,2.48627,-0.800762,-0.156677,-0.116164,-0.0230025,-0.0196465,0.163186,-0.00920517,-0.00533452,3.3533,0.0106422,-0.0045547,-0.00841919,0.00153241,1.77948e-05,2.48627,-0.0128062,-0.00664854,-0.116164,-0.102692,-0.137804,0.163186,-0.0665099,-0.117574,3.3533,-0.187894,-0.123413,0.0201649,-0.144005,-0.101891,2.48627,-0.120643,-0.120886,-0.116164,1.89116,0.595781,0.163186,0.251209,0.077692,3.3533,0.96499,-0.290507,0.0201649,0.848884,-0.0958683,-0.00841919,-0.631091,0.158053
0.208305,0.0418401,0.0152202,3.68054,0.0673605,0.0286397,0.0241133,0.0802043,0.0490154,0.0169702,0.0669145,0.0178747,2.8632,-0.0280035,-0.00291775,-0.104522,0.0341705,-0.043582,3.68054,-0.0462572,-0.00331335,0.0241133,-0.0237296,-0.0540901,0.0169702,0.105661,0.00865355,2.8632,-0.0778102,-0.0314823,-0.104522,-0.940126,-0.232104,0.208305,0.573413,0.133448,0.0241133,0.216736,0.0560581,0.0169702,0.56993,0.0973559,2.8632,-0.890189,-0.198701,-0.104522,-0.0204007,-0.0181853,0.208305,-0.00611283,-0.00576048,3.68054,0.00815067,-0.00464459,0.0169702,-0.000833594,0.000836012,2.8632,-0.0155149,-0.00712708,-0.104522,-0.101749,-0.136416,0.208305,-0.0539331,-0.116289,3.68054,-0.181815,-0.123493,0.0241133,-0.136407,-0.0984556,2.8632,-0.111913,-0.120608,-0.104522,1.81531,0.553595,0.208305,0.500512,0.0632677,3.68054,0.681454,-0.33331,0.0241133,0.935918,-0.134011,0.0169702,-0.0347894,0.163331
0.253425,0.0302473,0.0160396,4.00778,0.0558749,0.0302375,0.0280618,0.0845487,0.0543931,0.0423597,0.02538,0.0190915,3.24013,-0.0319841,-0.00486566,-0.0928803,0.0567759,-0.0405972,4.00778,-0.149663,-0.00234271,0.0280618,-0.00523948,-0.0598008,0.0423597,0.124641,0.0127589,3.24013,-0.0592393,-0.0339084,-0.0928803,-0.83753,-0.198131,0.253425,0.115033,0.139113,0.0280618,-0.102226,0.0490235,0.0423597,0.458058,0.0958667,3.24013,-0.925233,-0.240725,-0.0928803,-0.0176562,-0.0167241,0.253425,-0.00287117,-0.00618645,4.00778,0.00532781,-0.00473449,0.0423597,-0.00430859,0.00165423,3.24013,-0.0161406,-0.00760563,-0.0928803,-0.100989,-0.135028,0.253425,-0.0440181,-0.115003,4.00778,-0.172284,-0.123573,0.0280618,-0.121999,-0.0950205,3.24013,-0.109531,-0.12033,-0.0928803,1.70129,0.511408,0.253425,0.707315,0.0488434,4.00778,0.368224,-0.376114,0.0280618,0.893369,-0.172155,0.0423597,0.668167,0.16861
0.298544,0.0176006,0.0168589,4.33501,0.0443049,0.0318352,0.0320102,0.086836,0.0597709,0.0677491,-0.0165065,0.0203083,3.61706,-0.0311185,-0.00681356,-0.0812384,0.0782401,-0.0376125,4.33501,-0.238265,-0.00137207,0.0320102,0.0174557,-0.0655115,0.0677491,0.13461,0.0168642,3.61706,-0.0357254,-0.0363346,-0.0812384,-0.706006,-0.164159,0.298544,-0.236465,0.144779,0.0320102,-0.388055,0.041989,0.0677491,0.300902,0.0943775,3.61706,-0.919743,-0.282749,-0.0812384,-0.0148048,-0.0152629,0.298544,-0.000837711,-0.00661241,4.33501,0.00247193,-0.00482438,0.0677491,-0.00733525,0.00247244,3.61706,-0.0154013,-0.00808417,-0.0812384,-0.100338,-0.13364,0.298544,-0.0430315,-0.113718,4.33501,-0.160496,-0.123653,0.0320102,-0.101854,-0.0915854,3.61706,-0.111232,-0.120052,-0.0812384,1.5574,0.469222,0.298544,0.768736,0.0344191,4.33501,0.0611364,-0.418918,0.0320102,0.7314,-0.210298,0.0677491,1.28224,0.173888
0.343663,0.00633489,0.0176783,4.66225,0.0343622,0.033433,0.0359587,0.0876254,0.0651487,0.0931385,-0.0416797,0.0215252,3.99399,-0.0269821,-0.00876147,-0.0695965,0.0983166,-0.0346278,4.66225,-0.29858,-0.000401428,0.0359587,0.0407534,-0.0712222,0.0931385,0.143487,0.0209695,3.99399,-0.0121247,-0.0387608,-0.0695965,-0.542206,-0.130186,0.343663,-0.367776,0.150445,0.0359587,-0.63232,0.0349544,0.0931385,0.148755,0.0928883,3.99399,-0.880871,-0.324773,-0.0695965,-0.011839,-0.0138016,0.343663,-0.00117699,-0.00703837,4.66225,-9.68168e-05,-0.00491427,0.0931385,-0.00833911,0.00329066,3.99399,-0.0138474,-0.00856271,-0.0695965,-0.0997787,-0.132252,0.343663,-0.0562836,-0.112432,4.66225,-0.147714,-0.123733,0.0359587,-0.0784101,-0.0881502,3.99399,-0.115195,-0.119773,-0.0695965,1.38031,0.427035,0.343663,0.599832,0.0199947,4.66225,-0.201233,-0.461722,0.0359587,0.484313,-0.248441,0.0931385,1.60566,0.179167
0.388783,-0.00298161,0.0184977,4.98949,0.0272031,0.0350307,0.0399071,0.0875781,0.0705265,0.118528,-0.0513169,0.022742,4.37092,-0.0218827,-0.0107094,-0.0579546,0.117177,-0.0316431,4.98949,-0.323478,0.000569212,0.0399071,0.0609221,-0.0769329,0.118528,0.15238,0.0250748,4.37092,0.00782942,-0.0411869,-0.0579546,-0.352492,-0.0962137,0.388783,-0.325457,0.15611,0.0399071,-0.828786,0.0279199,0.118528,0.0108672,0.0913991,4.37092,-0.825363,-0.366797,-0.0579546,-0.00878898,-0.0123404,0.388783,-0.00337039,-0.00746433,4.98949,-0.00216483,-0.00500417,0.118528,-0.00757227,0.00410888,4.37092,-0.0121741,-0.00904125,-0.0579546,-0.0992614,-0.130864,0.388783,-0.0798764,-0.111146,4.98949,-0.135087,-0.123813,0.0399071,-0.0543614,-0.0847151,4.37092,-0.119269,-0.119495,-0.0579546,1.17689,0.384849,0.388783,0.274068,0.0055704,4.98949,-0.394348,-0.504526,0.0399071,0.192256,-0.286584,0.118528,1.68019,0.184445
0.433902,-0.00974012,0.019317,5.31673,0.0230754,0.0366285,0.0438556,0.0874037,0.0759043,0.143917,-0.0552471,0.0239588,4.74785,-0.0175936,-0.0126573,-0.0463127,0.134423,-0.0286584,5.31673,-0.313001,0.00153985,0.0438556,0.0728539,-0.0826437,0.143917,0.160529,0.0291801,4.74785,0.0182145,-0.0436131,-0.0463127,-0.13935,-0.0622412,0.433902,-0.158917,0.161776,0.0438556,-0.962945,0.0208853,0.143917,-0.121519,0.0899099,4.74785,-0.760431,-0.40882,-0.0463127,-0.00572977,-0.0108792,0.433902,-0.00687488,-0.0078903,5.31673,-0.00371379,-0.00509406,0.143917,-0.00616262,0.00492709,4.74785,-0.0110157,-0.0095198,-0.0463127,-0.0985751,-0.129476,0.433902,-0.109747,-0.109861,5.31673,-0.123178,-0.123893,0.0438556,-0.0329934,-0.08128,4.74785,-0.121335,-0.119217,-0.0463127,0.953589,0.342662,0.433902,-0.125065,-0.00885393,5.31673,-0.516739,-0.547329,0.0438556,-0.100848,-0.324727,0.143917,1.66484,0.189724
0.479022,-0.0142289,0.0201364,5.64396,0.0213276,0.0382262,0.047804,0.0873578,0.0812821,0.169307,-0.0440298,0.0251756,5.12478,-0.0159104,-0.0146052,-0.0346708,0.15018,-0.0256737,5.64396,-0.276739,0.00251049,0.047804,0.0793046,-0.0883544,0.169307,0.16517,0.0332854,5.12478,0.0150644,-0.0460392,-0.0346708,0.0775759,-0.0282686,0.479022,0.042343,0.167442,0.047804,-1.06217,0.0138508,0.169307,-0.238828,0.0884207,5.12478,-0.697289,-0.450844,-0.0346708,-0.00283251,-0.009418,0.479022,-0.0107252,-0.00831626,5.64396,-0.00489205,-0.00518395,0.169307,-0.00306168,0.00574531,5.12478,-0.0109336,-0.00999834,-0.0346708,-0.0973627,-0.128088,0.479022,-0.139874,-0.108575,5.64396,-0.11224,-0.123973,0.047804,-0.0138479,-0.0778448,5.12478,-0.11963,-0.118939,-0.0346708,0.736658,0.300476,0.479022,-0.492782,-0.0232783,5.64396,-0.5886,-0.590133,0.047804,-0.382598,-0.36287,0.169307,1.41391,0.195002
0.524141,-0.0161138,0.0209557,5.9712,0.0216276,0.039824,0.0517525,0.0883074,0.0866599,0.194696,-0.0257919,0.0263924,5.50171,-0.01626,-0.0165531,-0.0230289,0.164346,-0.0226889,5.9712,-0.221071,0.00348113,0.0517525,0.070845,-0.0940651,0.194696,0.164864,0.0373907,5.50171,0.00224373,-0.0484654,-0.0230289,0.279302,0.00570393,0.524141,0.231014,0.173107,0.0517525,-1.08611,0.00681624,0.194696,-0.348125,0.0869315,5.50171,-0.637567,-0.492868,-0.0230289,-0.000292766,-0.00795679,0.524141,-0.0144048,-0.00874222,5.9712,-0.00580521,-0.00527385,0.194696,0.000791054,0.00656353,5.50171,-0.0116276,-0.0104769,-0.0230289,-0.0951878,-0.1267,0.524141,-0.166608,-0.10729,5.9712,-0.102718,-0.124053,0.0517525,-0.00207783,-0.0744097,5.50171,-0.115286,-0.118661,-0.0230289,0.553247,0.258289,0.524141,-0.757453,-0.0377026,5.9712,-0.624224,-0.632937,0.0517525,-0.59696,-0.401013,0.194696,1.06026,0.200281
0.569261,-0.0147012,0.0217751,6.29844,0.0233684,0.0414217,0.0557009,0.0906492,0.0920377,0.220086,-0.00380028,0.0276092,5.87864,-0.0187619,-0.018501,-0.011387,0.177044,-0.0197042,6.29844,-0.154829,0.00445177,0.0557009,0.0466275,-0.0997758,0.220086,0.157953,0.041496,5.87864,-0.0202541,-0.0508916,-0.011387,0.450872,0.0396765,0.569261,0.331506,0.178773,0.0557009,-1.04052,-0.00021831,0.220086,-0.451916,0.0854423,5.87864,-0.583453,-0.534892,-0.011387,0.00176567,-0.00649557,0.569261,-0.0170777,-0.00916819,6.29844,-0.0065915,-0.00536374,0.220086,0.00500745,0.00738174,5.87864,-0.0130381,-0.0109554,-0.011387,-0.0917945,-0.125312,0.569261,-0.183969,-0.106004,6.29844,-0.0948334,-0.124132,0.0557009,0.00120872,-0.0709746,5.87864,-0.108664,-0.118383,-0.011387,0.423018,0.216103,0.569261,-0.800976,-0.0521269,6.29844,-0.642362,-0.675741,0.0557009,-0.721278,-0.439156,0.220086,0.659432,0.205559
