Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,split
11.1334,0.564571,43.4578,0.564571,13.0001,0.564714,All
11.1338,0.564714,43.4578,0.564714,13.0139,0.564857,All
11.1364,0.564857,43.4578,0.564857,13.0157,0.565,All
11.1371,0.565,43.4578,0.565,13.0175,0.565143,All
11.1399,0.565143,43.4578,0.565143,13.0196,0.565286,All
11.1409,0.565286,43.4578,0.565286,13.0196,0.565429,All
11.1409,0.565429,43.4578,0.565429,13.0196,0.565571,All
11.1418,0.565571,43.4578,0.565571,13.0212,0.565714,All
11.1418,0.565714,43.4578,0.565714,13.0216,0.565857,All
11.1418,0.565857,43.4578,0.565857,13.0216,0.566,All
11.1433,0.566,43.4578,0.566,13.0216,0.566143,All
11.1452,0.566143,43.4578,0.566143,13.0223,0.566286,All
11.1452,0.566286,43.4578,0.566286,13.0235,0.566429,All
11.1457,0.566429,43.4578,0.566429,13.0345,0.566571,All
11.1465,0.566571,43.4578,0.566571,13.0417,0.566714,All
11.1465,0.566714,43.4578,0.566714,13.0417,0.566857,All
11.148,0.566857,43.4578,0.566857,13.0417,0.567,All
11.1481,0.567,43.4578,0.567,13.0461,0.567143,All
11.1486,0.567143,43.4578,0.567143,13.048,0.567286,All
11.1486,0.567286,43.4578,0.567286,13.0558,0.567429,All
11.1501,0.567429,43.4578,0.567429,13.0604,0.567571,All
11.1527,0.567571,43.4578,0.567571,13.0677,0.567714,All
11.1547,0.567714,43.4578,0.567714,13.0749,0.567857,All
11.1548,0.567857,43.4578,0.567857,13.0749,0.568,All
11.1559,0.568,43.4578,0.568,13.0749,0.568143,All
11.1593,0.568143,43.4578,0.568143,13.0751,0.568286,All
11.1609,0.568286,43.4578,0.568286,13.0753,0.568429,All
11.1644,0.568429,43.4578,0.568429,13.0769,0.568571,All
11.1664,0.568571,43.4578,0.568571,13.0846,0.568714,All
11.1666,0.568714,43.4578,0.568714,13.0846,0.568857,All
11.1667,0.568857,43.4578,0.568857,13.0846,0.569,All
11.1684,0.569,43.4578,0.569,13.0846,0.569143,All
11.1699,0.569143,43.4578,0.569143,13.0942,0.569286,All
11.1716,0.569286,43.4578,0.569286,13.0953,0.569429,All
11.1716,0.569429,43.4578,0.569429,13.1,0.569571,All
11.1725,0.569571,43.4578,0.569571,13.1011,0.569714,All
11.176,0.569714,43.4578,0.569714,13.1049,0.569857,All
11.1784,0.569857,43.4578,0.569857,13.1049,0.57,All
11.1784,0.57,43.4578,0.57,13.1077,0.570143,All
11.1784,0.570143,43.4578,0.570143,13.1085,0.570286,All
11.1813,0.570286,43.4578,0.570286,13.1214,0.570429,All
11.1813,0.570429,43.4578,0.570429,13.1236,0.570571,All
11.1889,0.570571,43.4578,0.570571,13.1249,0.570714,All
11.1916,0.570714,43.4578,0.570714,13.1271,0.570857,All
11.1918,0.570857,43.4578,0.570857,13.1405,0.571,All
11.1927,0.571,43.4578,0.571,13.1405,0.571143,All
11.194,0.571143,43.4578,0.571143,13.1419,0.571286,All
11.194,0.571286,43.4578,0.571286,13.1477,0.571429,All
11.1947,0.571429,43.4578,0.571429,13.1483,0.571571,All
11.1956,0.571571,43.4578,0.571571,13.16,0.571714,All
11.1961,0.571714,43.4578,0.571714,13.16,0.571857,All
11.1963,0.571857,43.4578,0.571857,13.1623,0.572,All
11.197,0.572,43.4578,0.572,13.164,0.572143,All
11.2014,0.572143,43.4578,0.572143,13.164,0.572286,All
11.2027,0.572286,43.4578,0.572286,13.164,0.572429,All
11.204,0.572429,43.4578,0.572429,13.164,0.572571,All
11.2089,0.572571,43.4578,0.572571,13.164,0.572714,All
11.2111,0.572714,43.4578,0.572714,13.1652,0.572857,All
11.2113,0.572857,43.4578,0.572857,13.1712,0.573,All
11.2113,0.573,43.4578,0.573,13.1712,0.573143,All
11.2115,0.573143,43.4578,0.573143,13.1712,0.573286,All
11.2115,0.573286,43.4578,0.573286,13.1722,0.573429,All
11.2141,0.573429,43.4578,0.573429,13.1722,0.573571,All
11.2141,0.573571,43.4578,0.573571,13.177,0.573714,All
11.2154,0.573714,43.4578,0.573714,13.182,0.573857,All
11.216,0.573857,43.4578,0.573857,13.184,0.574,All
11.2172,0.574,43.4578,0.574,13.1891,0.574143,All
11.2172,0.574143,43.4578,0.574143,13.1961,0.574286,All
11.2182,0.574286,43.4578,0.574286,13.1975,0.574429,All
11.2192,0.574429,43.4578,0.574429,13.2031,0.574571,All
11.2192,0.574571,43.4578,0.574571,13.2035,0.574714,All
11.2198,0.574714,43.4578,0.574714,13.2035,0.574857,All
11.223,0.574857,43.4578,0.574857,13.2063,0.575,All
11.2259,0.575,43.4578,0.575,13.2089,0.575143,All
11.2288,0.575143,43.4578,0.575143,13.2113,0.575286,All
11.2289,0.575286,43.4578,0.575286,13.2143,0.575429,All
11.2295,0.575429,43.4578,0.575429,13.2169,0.575571,All
11.2296,0.575571,43.4578,0.575571,13.2189,0.575714,All
11.23,0.575714,43.4578,0.575714,13.2206,0.575857,All
11.2303,0.575857,43.4578,0.575857,13.2224,0.576,All
11.2306,0.576,43.4578,0.576,13.2231,0.576143,All
11.2306,0.576143,43.4578,0.576143,13.2251,0.576286,All
11.2309,0.576286,43.4578,0.576286,13.2267,0.576429,All
11.2313,0.576429,43.4578,0.576429,13.23,0.576571,All
11.2318,0.576571,43.4578,0.576571,13.23,0.576714,All
11.2322,0.576714,43.4578,0.576714,13.23,0.576857,All
11.2323,0.576857,43.4578,0.576857,13.2329,0.577,All
11.2326,0.577,43.4578,0.577,13.2329,0.577143,All
11.2366,0.577143,43.4578,0.577143,13.2369,0.577286,All
11.2373,0.577286,43.4578,0.577286,13.2401,0.577429,All
11.239,0.577429,43.4578,0.577429,13.242,0.577571,All
11.2404,0.577571,43.4578,0.577571,13.2433,0.577714,All
11.2408,0.577714,43.4578,0.577714,13.2462,0.577857,All
11.2413,0.577857,43.4578,0.577857,13.2601,0.578,All
11.2413,0.578,43.4578,0.578,13.2601,0.578143,All
11.2424,0.578143,43.4578,0.578143,13.2604,0.578286,All
11.2434,0.578286,43.4578,0.578286,13.266,0.578429,All
11.2434,0.578429,43.4578,0.578429,13.266,0.578571,All
11.2447,0.578571,43.4578,0.578571,13.2661,0.578714,All
11.2447,0.578714,43.4578,0.578714,13.2665,0.578857,All
11.2459,0.578857,43.4578,0.578857,13.2665,0.579,All
11.2471,0.579,43.4578,0.579,13.2674,0.579143,All
11.2474,0.579143,43.4578,0.579143,13.2675,0.579286,All
11.2474,0.579286,43.4578,0.579286,13.2675,0.579429,All
11.2474,0.579429,43.4578,0.579429,13.2752,0.579571,All
11.2479,0.579571,43.4578,0.579571,13.276,0.579714,All
11.2489,0.579714,43.4578,0.579714,13.2761,0.579857,All
11.2523,0.579857,43.4578,0.579857,13.2762,0.58,All
11.2604,0.58,43.4578,0.58,13.286,0.580143,All
11.2613,0.580143,43.4578,0.580143,13.2901,0.580286,All
11.2613,0.580286,43.4578,0.580286,13.2901,0.580429,All
11.2632,0.580429,43.4578,0.580429,13.2961,0.580571,All
11.2632,0.580571,43.4578,0.580571,13.3166,0.580714,All
11.2635,0.580714,43.4578,0.580714,13.3186,0.580857,All
11.2635,0.580857,43.4578,0.580857,13.322,0.581,All
11.2642,0.581,43.4578,0.581,13.3259,0.581143,All
11.2646,0.581143,43.4578,0.581143,13.3315,0.581286,All
11.2658,0.581286,43.4578,0.581286,13.3327,0.581429,All
11.2658,0.581429,43.4578,0.581429,13.3393,0.581571,All
11.2676,0.581571,43.4578,0.581571,13.3393,0.581714,All
11.2685,0.581714,43.4578,0.581714,13.3479,0.581857,All
11.2695,0.581857,43.4578,0.581857,13.3534,0.582,All
11.2695,0.582,43.4578,0.582,13.368,0.582143,All
11.2699,0.582143,43.4578,0.582143,13.3727,0.582286,All
11.2703,0.582286,43.4578,0.582286,13.3761,0.582429,All
11.272,0.582429,43.4578,0.582429,13.3791,0.582571,All
11.2729,0.582571,43.4578,0.582571,13.3889,0.582714,All
11.2784,0.582714,43.4578,0.582714,13.3994,0.582857,All
11.2803,0.582857,43.4578,0.582857,13.4007,0.583,All
11.2819,0.583,43.4578,0.583,13.4025,0.583143,All
11.2828,0.583143,43.4578,0.583143,13.408,0.583286,All
11.2835,0.583286,43.4578,0.583286,13.4117,0.583429,All
11.284,0.583429,43.4578,0.583429,13.4139,0.583571,All
11.284,0.583571,43.4578,0.583571,13.4164,0.583714,All
11.2842,0.583714,43.4578,0.583714,13.4196,0.583857,All
11.2873,0.583857,43.4578,0.583857,13.4231,0.584,All
11.2884,0.584,43.4578,0.584,13.4268,0.584143,All
11.2885,0.584143,43.4578,0.584143,13.4289,0.584286,All
11.2888,0.584286,43.4578,0.584286,13.4309,0.584429,All
11.2889,0.584429,43.4578,0.584429,13.4309,0.584571,All
11.2916,0.584571,43.4578,0.584571,13.4309,0.584714,All
11.292,0.584714,43.4578,0.584714,13.4401,0.584857,All
11.2937,0.584857,43.4578,0.584857,13.4435,0.585,All
11.2945,0.585,43.4578,0.585,13.4483,0.585143,All
11.2975,0.585143,43.4578,0.585143,13.455,0.585286,All
11.2975,0.585286,43.4578,0.585286,13.4573,0.585429,All
11.2988,0.585429,43.4578,0.585429,13.4573,0.585571,All
11.2988,0.585571,43.4578,0.585571,13.4573,0.585714,All
11.299,0.585714,43.4578,0.585714,13.4707,0.585857,All
11.2997,0.585857,43.4578,0.585857,13.4755,0.586,All
11.302,0.586,43.4578,0.586,13.4783,0.586143,All
11.3024,0.586143,43.4578,0.586143,13.4787,0.586286,All
11.3026,0.586286,43.4578,0.586286,13.4805,0.586429,All
11.3052,0.586429,43.4578,0.586429,13.4873,0.586571,All
11.3054,0.586571,43.4578,0.586571,13.4884,0.586714,All
11.3058,0.586714,43.4578,0.586714,13.4884,0.586857,All
11.306,0.586857,43.4578,0.586857,13.4921,0.587,All
11.3063,0.587,43.4578,0.587,13.5081,0.587143,All
11.3065,0.587143,43.4578,0.587143,13.5081,0.587286,All
11.3065,0.587286,43.4578,0.587286,13.5101,0.587429,All
11.3065,0.587429,43.4578,0.587429,13.5111,0.587571,All
11.3071,0.587571,43.4578,0.587571,13.5113,0.587714,All
11.3076,0.587714,43.4578,0.587714,13.5121,0.587857,All
11.3092,0.587857,43.4578,0.587857,13.5137,0.588,All
11.3105,0.588,43.4578,0.588,13.5153,0.588143,All
11.3124,0.588143,43.4578,0.588143,13.5186,0.588286,All
11.3149,0.588286,43.4578,0.588286,13.5283,0.588429,All
11.3151,0.588429,43.4578,0.588429,13.5307,0.588571,All
11.3151,0.588571,43.4578,0.588571,13.5324,0.588714,All
11.3158,0.588714,43.4578,0.588714,13.5451,0.588857,All
11.3158,0.588857,43.4578,0.588857,13.5451,0.589,All
11.3182,0.589,43.4578,0.589,13.5475,0.589143,All
11.3185,0.589143,43.4578,0.589143,13.5475,0.589286,All
11.3208,0.589286,43.4578,0.589286,13.5547,0.589429,All
11.3239,0.589429,43.4578,0.589429,13.5566,0.589571,All
11.3248,0.589571,43.4578,0.589571,13.5619,0.589714,All
11.3269,0.589714,43.4578,0.589714,13.5619,0.589857,All
11.3271,0.589857,43.4578,0.589857,13.5619,0.59,All
11.3274,0.59,43.4578,0.59,13.5619,0.590143,All
11.3287,0.590143,43.4578,0.590143,13.5632,0.590286,All
11.3291,0.590286,43.4578,0.590286,13.5636,0.590429,All
11.3297,0.590429,43.4578,0.590429,13.5654,0.590571,All
11.3297,0.590571,43.4578,0.590571,13.5687,0.590714,All
11.3297,0.590714,43.4578,0.590714,13.5706,0.590857,All
11.3302,0.590857,43.4578,0.590857,13.5709,0.591,All
11.3311,0.591,43.4578,0.591,13.5744,0.591143,All
11.3317,0.591143,43.4578,0.591143,13.5824,0.591286,All
11.3328,0.591286,43.4578,0.591286,13.5893,0.591429,All
11.3328,0.591429,43.4578,0.591429,13.6005,0.591571,All
11.3332,0.591571,43.4578,0.591571,13.6139,0.591714,All
11.3332,0.591714,43.4578,0.591714,13.6139,0.591857,All
11.3353,0.591857,43.4578,0.591857,13.6154,0.592,All
11.3353,0.592,43.4578,0.592,13.618,0.592143,All
11.3353,0.592143,43.4578,0.592143,13.6321,0.592286,All
11.3362,0.592286,43.4578,0.592286,13.6346,0.592429,All
11.3363,0.592429,43.4578,0.592429,13.6414,0.592571,All
11.3376,0.592571,43.4578,0.592571,13.6414,0.592714,All
11.3392,0.592714,43.4578,0.592714,13.6449,0.592857,All
11.3392,0.592857,43.4578,0.592857,13.6486,0.593,All
11.3398,0.593,43.4578,0.593,13.6491,0.593143,All
11.3399,0.593143,43.4578,0.593143,13.6597,0.593286,All
11.3407,0.593286,43.4578,0.593286,13.6645,0.593429,All
11.3433,0.593429,43.4578,0.593429,13.6649,0.593571,All
11.3433,0.593571,43.4578,0.593571,13.6649,0.593714,All
11.345,0.593714,43.4578,0.593714,13.665,0.593857,All
11.345,0.593857,43.4578,0.593857,13.6673,0.594,All
11.3454,0.594,43.4578,0.594,13.6704,0.594143,All
11.3461,0.594143,43.4578,0.594143,13.6773,0.594286,All
11.3461,0.594286,43.4578,0.594286,13.6773,0.594429,All
11.3528,0.594429,43.4578,0.594429,13.6784,0.594571,All
11.353,0.594571,43.4578,0.594571,13.6815,0.594714,All
11.3534,0.594714,43.4578,0.594714,13.683,0.594857,All
11.3538,0.594857,43.4578,0.594857,13.6855,0.595,All
11.3538,0.595,43.4578,0.595,13.6855,0.595143,All
11.3538,0.595143,43.4578,0.595143,13.6858,0.595286,All
11.3556,0.595286,43.4578,0.595286,13.6858,0.595429,All
11.3561,0.595429,43.4578,0.595429,13.6858,0.595571,All
11.3585,0.595571,43.4578,0.595571,13.6879,0.595714,All
11.3603,0.595714,43.4578,0.595714,13.6879,0.595857,All
11.3605,0.595857,43.4578,0.595857,13.7009,0.596,All
11.361,0.596,43.4578,0.596,13.7023,0.596143,All
11.362,0.596143,43.4578,0.596143,13.7079,0.596286,All
11.362,0.596286,43.4578,0.596286,13.7083,0.596429,All
11.362,0.596429,43.4578,0.596429,13.7114,0.596571,All
11.362,0.596571,43.4578,0.596571,13.7157,0.596714,All
11.362,0.596714,43.4578,0.596714,13.7194,0.596857,All
11.3622,0.596857,43.4578,0.596857,13.7194,0.597,All
11.3623,0.597,43.4578,0.597,13.7216,0.597143,All
11.3623,0.597143,43.4578,0.597143,13.7279,0.597286,All
11.3639,0.597286,43.4578,0.597286,13.7279,0.597429,All
11.3645,0.597429,43.4578,0.597429,13.7321,0.597571,All
11.3648,0.597571,43.4578,0.597571,13.7324,0.597714,All
11.3658,0.597714,43.4578,0.597714,13.7332,0.597857,All
11.3664,0.597857,43.4578,0.597857,13.7332,0.598,All
11.3664,0.598,43.4578,0.598,13.7401,0.598143,All
11.3666,0.598143,43.4578,0.598143,13.7415,0.598286,All
11.3669,0.598286,43.4578,0.598286,13.7451,0.598429,All
11.3669,0.598429,43.4578,0.598429,13.7485,0.598571,All
11.3673,0.598571,43.4578,0.598571,13.749,0.598714,All
11.3691,0.598714,43.4578,0.598714,13.749,0.598857,All
11.3694,0.598857,43.4578,0.598857,13.7613,0.599,All
11.3738,0.599,43.4578,0.599,13.7651,0.599143,All
11.3738,0.599143,43.4578,0.599143,13.7656,0.599286,All
11.3747,0.599286,43.4578,0.599286,13.7656,0.599429,All
11.3772,0.599429,43.4578,0.599429,13.7669,0.599571,All
11.3775,0.599571,43.4578,0.599571,13.7681,0.599714,All
11.3785,0.599714,43.4578,0.599714,13.7827,0.599857,All
11.3815,0.599857,43.4578,0.599857,13.7862,0.6,All
11.3815,0.6,43.4578,0.6,13.7862,0.600143,All
11.3815,0.600143,43.4578,0.600143,13.793,0.600286,All
11.383,0.600286,43.4578,0.600286,13.7953,0.600429,All
11.3837,0.600429,43.4578,0.600429,13.8038,0.600571,All
11.3842,0.600571,43.4578,0.600571,13.807,0.600714,All
11.3851,0.600714,43.4578,0.600714,13.8156,0.600857,All
11.3851,0.600857,43.4578,0.600857,13.817,0.601,All
11.3858,0.601,43.4578,0.601,13.8237,0.601143,All
11.3858,0.601143,43.4578,0.601143,13.8252,0.601286,All
11.3861,0.601286,43.4578,0.601286,13.8272,0.601429,All
11.387,0.601429,43.4578,0.601429,13.8312,0.601571,All
11.3873,0.601571,43.4578,0.601571,13.8379,0.601714,All
11.388,0.601714,43.4578,0.601714,13.8455,0.601857,All
11.3894,0.601857,43.4578,0.601857,13.847,0.602,All
11.3904,0.602,43.4578,0.602,13.8542,0.602143,All
11.3909,0.602143,43.4578,0.602143,13.8542,0.602286,All
11.3915,0.602286,43.4578,0.602286,13.8563,0.602429,All
11.3921,0.602429,43.4578,0.602429,13.8605,0.602571,All
11.3923,0.602571,43.4578,0.602571,13.863,0.602714,All
11.3943,0.602714,43.4578,0.602714,13.863,0.602857,All
11.3943,0.602857,43.4578,0.602857,13.8734,0.603,All
11.3949,0.603,43.4578,0.603,13.8768,0.603143,All
11.3951,0.603143,43.4578,0.603143,13.8796,0.603286,All
11.3955,0.603286,43.4578,0.603286,13.8796,0.603429,All
11.3955,0.603429,43.4578,0.603429,13.8829,0.603571,All
11.3957,0.603571,43.4578,0.603571,13.8896,0.603714,All
11.3958,0.603714,43.4578,0.603714,13.8898,0.603857,All
11.3967,0.603857,43.4578,0.603857,13.8908,0.604,All
11.3972,0.604,43.4578,0.604,13.8909,0.604143,All
11.3997,0.604143,43.4578,0.604143,13.8935,0.604286,All
11.3999,0.604286,43.4578,0.604286,13.9001,0.604429,All
11.4003,0.604429,43.4578,0.604429,13.9052,0.604571,All
11.4012,0.604571,43.4578,0.604571,13.9053,0.604714,All
11.4016,0.604714,43.4578,0.604714,13.9053,0.604857,All
11.4016,0.604857,43.4578,0.604857,13.9056,0.605,All
11.404,0.605,43.4578,0.605,13.9056,0.605143,All
11.4044,0.605143,43.4578,0.605143,13.9129,0.605286,All
11.4044,0.605286,43.4578,0.605286,13.9136,0.605429,All
11.4044,0.605429,43.4578,0.605429,13.9141,0.605571,All
11.4045,0.605571,43.4578,0.605571,13.9141,0.605714,All
11.4058,0.605714,43.4578,0.605714,13.9166,0.605857,All
11.4062,0.605857,43.4578,0.605857,13.9205,0.606,All
11.407,0.606,43.4578,0.606,13.9527,0.606143,All
11.4077,0.606143,43.4578,0.606143,13.9537,0.606286,All
11.4089,0.606286,43.4578,0.606286,13.9751,0.606429,All
11.4092,0.606429,43.4578,0.606429,13.9763,0.606571,All
11.4092,0.606571,43.4578,0.606571,13.9785,0.606714,All
11.4096,0.606714,43.4578,0.606714,13.9896,0.606857,All
11.4096,0.606857,43.4578,0.606857,13.9912,0.607,All
11.4121,0.607,43.4578,0.607,13.9926,0.607143,All
11.4126,0.607143,43.4578,0.607143,14.0025,0.607286,All
11.4132,0.607286,43.4578,0.607286,14.0048,0.607429,All
11.4153,0.607429,43.4578,0.607429,14.0055,0.607571,All
11.4155,0.607571,43.4578,0.607571,14.0116,0.607714,All
11.4165,0.607714,43.4578,0.607714,14.0117,0.607857,All
11.4165,0.607857,43.4578,0.607857,14.0213,0.608,All
11.4168,0.608,43.4578,0.608,14.0262,0.608143,All
11.4168,0.608143,43.4578,0.608143,14.0269,0.608286,All
11.4168,0.608286,43.4578,0.608286,14.0294,0.608429,All
11.418,0.608429,43.4578,0.608429,14.0294,0.608571,All
11.421,0.608571,43.4578,0.608571,14.0294,0.608714,All
11.4212,0.608714,43.4578,0.608714,14.033,0.608857,All
11.4237,0.608857,43.4578,0.608857,14.0351,0.609,All
11.4237,0.609,43.4578,0.609,14.0435,0.609143,All
11.424,0.609143,43.4578,0.609143,14.0438,0.609286,All
11.4252,0.609286,43.4578,0.609286,14.047,0.609429,All
11.4252,0.609429,43.4578,0.609429,14.0505,0.609571,All
11.4252,0.609571,43.4578,0.609571,14.0601,0.609714,All
11.4255,0.609714,43.4578,0.609714,14.0728,0.609857,All
11.4269,0.609857,43.4578,0.609857,14.0768,0.61,All
11.4269,0.61,43.4578,0.61,14.0867,0.610143,All
11.4287,0.610143,43.4578,0.610143,14.0938,0.610286,All
11.4295,0.610286,43.4578,0.610286,14.0946,0.610429,All
11.4333,0.610429,43.4578,0.610429,14.098,0.610571,All
11.4334,0.610571,43.4578,0.610571,14.098,0.610714,All
11.4348,0.610714,43.4578,0.610714,14.105,0.610857,All
11.4354,0.610857,43.4578,0.610857,14.1084,0.611,All
11.4357,0.611,43.4578,0.611,14.1183,0.611143,All
11.4395,0.611143,43.4578,0.611143,14.1183,0.611286,All
11.4398,0.611286,43.4578,0.611286,14.1298,0.611429,All
11.4404,0.611429,43.4578,0.611429,14.1304,0.611571,All
11.4405,0.611571,43.4578,0.611571,14.1334,0.611714,All
11.4417,0.611714,43.4578,0.611714,14.1406,0.611857,All
11.4425,0.611857,43.4578,0.611857,14.1416,0.612,All
11.4429,0.612,43.4578,0.612,14.1453,0.612143,All
11.4458,0.612143,43.4578,0.612143,14.1453,0.612286,All
11.4458,0.612286,43.4578,0.612286,14.1559,0.612429,All
11.446,0.612429,43.4578,0.612429,14.1568,0.612571,All
11.446,0.612571,43.4578,0.612571,14.1967,0.612714,All
11.446,0.612714,43.4578,0.612714,14.1969,0.612857,All
11.446,0.612857,43.4578,0.612857,14.2005,0.613,All
11.446,0.613,43.4578,0.613,14.2031,0.613143,All
11.4462,0.613143,43.4578,0.613143,14.2056,0.613286,All
11.4488,0.613286,43.4578,0.613286,14.2175,0.613429,All
11.4498,0.613429,43.4578,0.613429,14.2233,0.613571,All
11.452,0.613571,43.4578,0.613571,14.2255,0.613714,All
11.4536,0.613714,43.4578,0.613714,14.2255,0.613857,All
11.4536,0.613857,43.4578,0.613857,14.2255,0.614,All
11.4543,0.614,43.4578,0.614,14.2293,0.614143,All
11.4579,0.614143,43.4578,0.614143,14.2319,0.614286,All
11.4579,0.614286,43.4578,0.614286,14.2359,0.614429,All
11.461,0.614429,43.4578,0.614429,14.2388,0.614571,All
11.4617,0.614571,43.4578,0.614571,14.2388,0.614714,All
11.4629,0.614714,43.4578,0.614714,14.2395,0.614857,All
11.4631,0.614857,43.4578,0.614857,14.2395,0.615,All
11.4633,0.615,43.4578,0.615,14.2408,0.615143,All
11.4638,0.615143,43.4578,0.615143,14.2408,0.615286,All
11.4655,0.615286,43.4578,0.615286,14.2436,0.615429,All
11.4662,0.615429,43.4578,0.615429,14.2436,0.615571,All
11.4664,0.615571,43.4578,0.615571,14.2462,0.615714,All
11.4675,0.615714,43.4578,0.615714,14.2486,0.615857,All
11.4675,0.615857,43.4578,0.615857,14.2486,0.616,All
11.4681,0.616,43.4578,0.616,14.2521,0.616143,All
11.4701,0.616143,43.4578,0.616143,14.2618,0.616286,All
11.4703,0.616286,43.4578,0.616286,14.2692,0.616429,All
11.4722,0.616429,43.4578,0.616429,14.2736,0.616571,All
11.4744,0.616571,43.4578,0.616571,14.278,0.616714,All
11.4745,0.616714,43.4578,0.616714,14.2789,0.616857,All
11.4766,0.616857,43.4578,0.616857,14.2839,0.617,All
11.4768,0.617,43.4578,0.617,14.2839,0.617143,All
11.4775,0.617143,43.4578,0.617143,14.286,0.617286,All
11.4782,0.617286,43.4578,0.617286,14.2904,0.617429,All
11.4783,0.617429,43.4578,0.617429,14.2942,0.617571,All
11.4783,0.617571,43.4578,0.617571,14.2942,0.617714,All
11.4783,0.617714,43.4578,0.617714,14.3044,0.617857,All
11.4784,0.617857,43.4578,0.617857,14.3054,0.618,All
11.4813,0.618,43.4578,0.618,14.3054,0.618143,All
11.4838,0.618143,43.4578,0.618143,14.3058,0.618286,All
11.4842,0.618286,43.4578,0.618286,14.3171,0.618429,All
11.4861,0.618429,43.4578,0.618429,14.3203,0.618571,All
11.4861,0.618571,43.4578,0.618571,14.3203,0.618714,All
11.4861,0.618714,43.4578,0.618714,14.3214,0.618857,All
11.4876,0.618857,43.4578,0.618857,14.323,0.619,All
11.4911,0.619,43.4578,0.619,14.3265,0.619143,All
11.4934,0.619143,43.4578,0.619143,14.3324,0.619286,All
11.4934,0.619286,43.4578,0.619286,14.3363,0.619429,All
11.4937,0.619429,43.4578,0.619429,14.3417,0.619571,All
11.4954,0.619571,43.4578,0.619571,14.3423,0.619714,All
11.4961,0.619714,43.4578,0.619714,14.3428,0.619857,All
11.4961,0.619857,43.4578,0.619857,14.3437,0.62,All
11.4961,0.62,43.4578,0.62,14.3437,0.620143,All
11.4981,0.620143,43.4578,0.620143,14.3447,0.620286,All
11.4981,0.620286,43.4578,0.620286,14.346,0.620429,All
11.4985,0.620429,43.4578,0.620429,14.3482,0.620571,All
11.5016,0.620571,43.4578,0.620571,14.3492,0.620714,All
11.5019,0.620714,43.4578,0.620714,14.3492,0.620857,All
11.5027,0.620857,43.4578,0.620857,14.3495,0.621,All
11.5027,0.621,43.4578,0.621,14.3566,0.621143,All
11.5027,0.621143,43.4578,0.621143,14.3613,0.621286,All
11.5033,0.621286,43.4578,0.621286,14.3734,0.621429,All
11.5043,0.621429,43.4578,0.621429,14.3766,0.621571,All
11.5048,0.621571,43.4578,0.621571,14.3767,0.621714,All
11.5071,0.621714,43.4578,0.621714,14.3808,0.621857,All
11.5072,0.621857,43.4578,0.621857,14.3872,0.622,All
11.5074,0.622,43.4578,0.622,14.3873,0.622143,All
11.5108,0.622143,43.4578,0.622143,14.3896,0.622286,All
11.5115,0.622286,43.4578,0.622286,14.3904,0.622429,All
11.512,0.622429,43.4578,0.622429,14.3916,0.622571,All
11.5123,0.622571,43.4578,0.622571,14.3983,0.622714,All
11.5129,0.622714,43.4578,0.622714,14.3987,0.622857,All
11.5129,0.622857,43.4578,0.622857,14.4011,0.623,All
11.515,0.623,43.4578,0.623,14.4033,0.623143,All
11.515,0.623143,43.4578,0.623143,14.4038,0.623286,All
11.5169,0.623286,43.4578,0.623286,14.4055,0.623429,All
11.5186,0.623429,43.4578,0.623429,14.4112,0.623571,All
11.5188,0.623571,43.4578,0.623571,14.4112,0.623714,All
11.5195,0.623714,43.4578,0.623714,14.4154,0.623857,All
11.5195,0.623857,43.4578,0.623857,14.4195,0.624,All
11.5195,0.624,43.4578,0.624,14.4284,0.624143,All
11.5195,0.624143,43.4578,0.624143,14.4329,0.624286,All
11.5218,0.624286,43.4578,0.624286,14.4383,0.624429,All
11.5222,0.624429,43.4578,0.624429,14.4411,0.624571,All
11.5224,0.624571,43.4578,0.624571,14.4528,0.624714,All
11.5228,0.624714,43.4578,0.624714,14.4542,0.624857,All
11.5263,0.624857,43.4578,0.624857,14.4574,0.625,All
11.5278,0.625,43.4578,0.625,14.4579,0.625143,All
11.5278,0.625143,43.4578,0.625143,14.4614,0.625286,All
11.529,0.625286,43.4578,0.625286,14.4614,0.625429,All
11.529,0.625429,43.4578,0.625429,14.4636,0.625571,All
11.5297,0.625571,43.4578,0.625571,14.4653,0.625714,All
11.5299,0.625714,43.4578,0.625714,14.4737,0.625857,All
11.5309,0.625857,43.4578,0.625857,14.4767,0.626,All
11.5317,0.626,43.4578,0.626,14.4769,0.626143,All
11.5317,0.626143,43.4578,0.626143,14.4817,0.626286,All
11.5325,0.626286,43.4578,0.626286,14.4878,0.626429,All
11.5326,0.626429,43.4578,0.626429,14.4882,0.626571,All
11.5335,0.626571,43.4578,0.626571,14.4896,0.626714,All
11.5339,0.626714,43.4578,0.626714,14.4914,0.626857,All
11.5351,0.626857,43.4578,0.626857,14.4917,0.627,All
11.5351,0.627,43.4578,0.627,14.4999,0.627143,All
11.537,0.627143,43.4578,0.627143,14.4999,0.627286,All
11.538,0.627286,43.4578,0.627286,14.5005,0.627429,All
11.5386,0.627429,43.4578,0.627429,14.5213,0.627571,All
11.5387,0.627571,43.4578,0.627571,14.5217,0.627714,All
11.5401,0.627714,43.4578,0.627714,14.5225,0.627857,All
11.5457,0.627857,43.4578,0.627857,14.524,0.628,All
