iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,beta_bias_lcat_2,omega_Cl,omega_V1,omega_Q,omega_V2,bias_sd,corr_V2_V1,a1,a2,plcat_1,plcat_2
147,730.226,1,5.27467,0.628906,22.2878,6.13369,23.323,-18.3675,18.9825,0.222561,0.254832,0.505467,0.432091,4.07557,0.9,0.116608,0.0695925,0.0713685,0.928632
148,740.025,1,5.29891,0.640825,22.5837,5.75125,23.5942,-18.1214,18.7417,0.211878,0.251699,0.471955,0.386118,4.08573,0.9,0.119563,0.0733684,0.0713242,0.928676
149,739.55,1,5.28122,0.637022,22.6461,5.7818,24.1092,-18.1455,18.6273,0.214869,0.256205,0.480543,0.407745,4.02597,0.9,0.119094,0.0731921,0.071374,0.928626
150,739.79,1,5.27245,0.653447,22.7454,5.92165,24.1661,-18.0123,18.6343,0.21436,0.239986,0.453689,0.370834,4.09623,0.9,0.116155,0.0768485,0.0714019,0.928598
151,732.769,1,5.28783,0.629421,22.3989,5.92127,23.6474,-17.6999,18.3264,0.213694,0.23754,0.447594,0.367626,3.97167,0.9,0.113627,0.0763234,0.0713575,0.928642
152,733.427,1,5.28656,0.622646,22.5683,5.94192,23.7763,-17.952,18.6096,0.219656,0.268122,0.39104,0.372723,4.00909,0.9,0.114163,0.0769508,0.0713345,0.928665
153,732.505,1,5.26475,0.602443,22.1466,5.93705,24.3499,-17.597,18.097,0.214088,0.251804,0.406556,0.362786,3.90234,0.9,0.115666,0.0781322,0.0712719,0.928728
154,727.884,1,5.26313,0.605181,22.3235,5.87313,23.8813,-16.5866,17.1071,0.205225,0.258907,0.437613,0.374426,3.7522,0.9,0.114977,0.0755574,0.0713704,0.92863
155,721.337,1,5.28802,0.614061,22.2986,5.99426,23.9429,-16.6437,17.1939,0.204658,0.265463,0.435105,0.409028,3.74735,0.9,0.115851,0.0717795,0.0714087,0.928591
156,726.285,1,5.31416,0.63119,21.9987,6.26999,23.3118,-16.5484,17.1653,0.21306,0.252294,0.420558,0.391863,3.74025,0.9,0.114593,0.072836,0.0713725,0.928627
157,724.703,1,5.31555,0.614822,21.8759,6.28315,23.761,-17.1327,17.7945,0.216769,0.267083,0.404823,0.410184,3.82851,0.9,0.116374,0.0706277,0.0713905,0.92861
158,716.395,1,5.30863,0.627357,22.0644,6.34124,24.1644,-17.4972,18.0098,0.217522,0.273012,0.417969,0.404052,3.85765,0.9,0.11244,0.0709377,0.0714103,0.92859
159,719.571,1,5.31361,0.639224,22.0529,6.26875,23.7532,-17.6098,18.246,0.221178,0.270159,0.395294,0.417304,3.93858,0.9,0.113483,0.0696209,0.0714126,0.928587
160,721.009,1,5.32655,0.640894,22.0725,6.16109,24.023,-17.4401,18.2328,0.216635,0.27283,0.413738,0.383395,3.97846,0.9,0.114475,0.0698556,0.071408,0.928592
161,734.06,1,5.32808,0.638326,21.9534,6.15185,22.9218,-17.5256,18.1689,0.219308,0.274863,0.439598,0.371152,3.91857,0.9,0.11683,0.0719052,0.071416,0.928584
162,724.12,1,5.31065,0.644686,22.2846,5.94008,23.5304,-18.7431,19.3766,0.223735,0.286148,0.4509,0.37651,4.0886,0.9,0.117086,0.0690358,0.0714107,0.928589
163,721.157,1,5.30531,0.640452,22.4372,6.00411,23.8636,-19.1435,19.7871,0.218935,0.274036,0.481772,0.37342,4.17936,0.9,0.116771,0.0680118,0.0713675,0.928632
164,717.758,1,5.31431,0.648782,21.7944,6.19377,23.7945,-19.0315,19.7165,0.221423,0.271386,0.471537,0.365014,4.21314,0.9,0.116902,0.0675264,0.0713701,0.92863
165,720.216,1,5.29902,0.642544,21.8396,6.12632,24.1741,-18.9154,19.5664,0.223145,0.265053,0.440811,0.36521,4.17912,0.9,0.116612,0.0691523,0.0713799,0.92862
166,721.035,1,5.28181,0.623632,21.5303,6.22832,23.8123,-18.3989,19.0981,0.222613,0.266714,0.461699,0.383684,4.09801,0.9,0.120613,0.0664903,0.0713993,0.928601
167,723.8,1,5.27796,0.630023,21.4108,6.24133,23.7175,-18.3941,19.0376,0.222945,0.277219,0.499425,0.387713,4.08913,0.9,0.117705,0.0668585,0.0714118,0.928588
168,722.628,1,5.23826,0.644444,21.604,5.94292,23.2708,-18.5646,19.1399,0.221636,0.279551,0.519739,0.394623,4.11607,0.9,0.121337,0.0647921,0.0714125,0.928588
169,722.398,1,5.2494,0.64825,21.9213,6.0561,23.5754,-18.8271,19.3231,0.216558,0.275104,0.528688,0.378391,4.13405,0.9,0.119065,0.0665404,0.0714071,0.928593
170,725.67,1,5.23272,0.625838,21.7857,5.8755,23.6123,-17.7125,18.2705,0.215559,0.272616,0.547897,0.375133,3.99002,0.9,0.121568,0.0654295,0.0713719,0.928628
171,719.941,1,5.26175,0.632801,21.9599,5.7396,24.2801,-18.0698,18.6905,0.217551,0.277261,0.531338,0.394737,4.03507,0.9,0.117754,0.0650012,0.0713762,0.928624
172,723.421,1,5.23278,0.653651,21.9653,5.52438,25.4344,-18.5264,19.1329,0.220664,0.281627,0.478797,0.373762,4.11528,0.9,0.119992,0.0653979,0.0713992,0.928601
173,723.068,1,5.22067,0.657403,21.9992,5.42488,25.0129,-18.1447,18.6427,0.219989,0.281174,0.479098,0.366358,4.00241,0.9,0.120918,0.0660748,0.0714144,0.928586
174,728.02,1,5.23336,0.667994,22.1822,5.48531,25.6923,-18.4417,18.9652,0.217494,0.282271,0.508924,0.393633,4.07145,0.9,0.120525,0.0674113,0.0714112,0.928589
175,725.394,1,5.24489,0.647403,22.2579,5.63191,25.3398,-18.5755,19.2788,0.216256,0.27484,0.459264,0.406817,4.16603,0.9,0.117896,0.0690827,0.0714157,0.928584
176,730.29,1,5.28718,0.663507,22.5529,5.94562,25.0077,-18.6672,19.4419,0.220645,0.267497,0.442321,0.391261,4.22355,0.9,0.114147,0.0716702,0.0714096,0.92859
177,733.265,1,5.28748,0.654662,22.3647,5.88912,24.6956,-18.372,19.0765,0.223875,0.260574,0.445758,0.378129,4.0963,0.9,0.117241,0.0723003,0.0714071,0.928593
178,727.2,1,5.28459,0.647999,22.2851,5.85287,24.5016,-18.8835,19.5525,0.22354,0.261235,0.408353,0.376268,4.16052,0.9,0.11482,0.0733378,0.0713807,0.928619
179,729.478,1,5.28613,0.64643,22.3172,5.95905,24.7261,-18.8085,19.4073,0.225002,0.274804,0.438999,0.402538,4.12966,0.9,0.113569,0.0725032,0.0713675,0.928632
180,729.781,1,5.23828,0.656518,22.4329,5.79462,25.2563,-18.8922,19.5618,0.223511,0.276888,0.449859,0.408057,4.1746,0.9,0.115478,0.0723253,0.0713667,0.928633
181,718.398,1,5.26384,0.618178,22.4776,5.5757,25.2857,-17.8857,18.4807,0.217133,0.266692,0.43955,0.408941,3.96218,0.9,0.116372,0.068851,0.0714077,0.928592
182,719.572,1,5.26587,0.624936,22.3615,5.72627,24.544,-18.8158,19.3627,0.223553,0.274511,0.381436,0.382114,4.14269,0.9,0.12011,0.0673635,0.0714114,0.928589
183,709.144,1,5.24317,0.65313,22.557,5.75098,24.8205,-18.879,19.3688,0.222514,0.277335,0.430252,0.404978,4.14453,0.9,0.114104,0.0673391,0.0714183,0.928582
184,721.485,1,5.24835,0.671669,22.3488,5.86834,24.8468,-18.1322,18.6407,0.217659,0.267146,0.457204,0.422467,4.03294,0.9,0.118648,0.066993,0.0713845,0.928615
185,722.582,1,5.24836,0.647011,22.2951,5.89464,25.1307,-18.4215,18.9008,0.224664,0.279435,0.480028,0.440294,4.04176,0.9,0.120388,0.0658024,0.0713714,0.928629
186,724.622,1,5.2748,0.665956,21.9088,5.9179,25.7008,-18.1634,18.6695,0.220808,0.284117,0.48415,0.451417,4.00859,0.9,0.121614,0.0654328,0.0713412,0.928659
187,735.413,1,5.23722,0.638853,22.0303,5.87417,26.6693,-17.9612,18.3984,0.223808,0.293814,0.492028,0.462939,3.99516,0.9,0.122745,0.0661696,0.0713575,0.928642
188,741.503,1,5.23884,0.638536,22.0644,5.868,25.7117,-18.3955,18.8599,0.216196,0.282719,0.499476,0.444304,4.08083,0.9,0.119297,0.0700713,0.071404,0.928596
189,734.986,1,5.24272,0.647539,22.0154,5.93507,25.6742,-18.9229,19.5359,0.226219,0.283654,0.468237,0.440154,4.18623,0.9,0.119431,0.0684592,0.0713948,0.928605
190,736.685,1,5.26736,0.641651,22.0678,6.18236,26.2028,-19.0971,19.7969,0.228844,0.280489,0.489547,0.430978,4.25387,0.9,0.115705,0.0720965,0.071391,0.928609
191,736.807,1,5.25725,0.663077,22.1914,6.03649,26.0294,-18.757,19.4684,0.224594,0.274168,0.5078,0.414278,4.20458,0.9,0.11375,0.0724534,0.0713889,0.928611
192,724.319,1,5.2507,0.680415,22.5777,5.80963,25.3806,-18.9515,19.5191,0.221214,0.278721,0.487309,0.419421,4.21721,0.9,0.111368,0.0712619,0.0714163,0.928584
193,733.092,1,5.25747,0.687925,22.4779,5.77091,25.3688,-19.0971,19.663,0.222143,0.274615,0.484123,0.404012,4.23164,0.9,0.113941,0.072469,0.0714122,0.928588
194,724.516,1,5.28367,0.686031,22.4295,6.25527,24.1282,-18.9062,19.4849,0.223236,0.255912,0.493421,0.381935,4.22414,0.9,0.109997,0.0726312,0.0714252,0.928575
195,731.358,1,5.29496,0.655799,22.2435,6.05664,24.3713,-18.6665,19.1931,0.222299,0.258996,0.504808,0.371544,4.16489,0.9,0.114157,0.0735341,0.0714164,0.928584
196,739.267,1,5.23382,0.656689,22.4779,5.84428,24.5475,-18.3789,18.8498,0.219084,0.277225,0.519032,0.369092,4.09076,0.9,0.116275,0.0742831,0.0714134,0.928587
197,743.587,1,5.22152,0.668077,22.0084,5.71107,24.8597,-18.8606,19.3128,0.22419,0.272131,0.527034,0.338343,4.16111,0.9,0.118375,0.0740587,0.0713984,0.928602
198,739.474,1,5.27408,0.680097,22.1155,6.18337,24.4997,-18.6256,19.1346,0.219833,0.266945,0.557797,0.349939,4.10368,0.9,0.116186,0.0742291,0.0713873,0.928613
199,745.928,1,5.2613,0.664297,21.7931,6.23282,24.716,-18.439,19.011,0.216987,0.272894,0.5513,0.350931,4.10143,0.9,0.116787,0.0778059,0.071418,0.928582
200,734.117,1,5.26473,0.674283,21.711,6.32392,24.4891,-18.9703,19.5705,0.216564,0.263773,0.539586,0.36341,4.20659,0.9,0.115319,0.0739156,0.0713751,0.928625
201,728.453,1,5.28,0.671509,21.7106,6.54072,25.1134,-18.5666,19.1433,0.223735,0.27217,0.52192,0.352907,4.10176,0.9,0.113335,0.0721968,0.0713764,0.928624
202,724.438,1,5.29966,0.678467,21.6346,6.52004,24.7451,-18.154,18.7219,0.222435,0.257749,0.508394,0.331766,4.0216,0.9,0.11559,0.0715221,0.0714101,0.92859
203,724.042,1,5.32254,0.678306,21.7933,6.44895,24.5436,-17.5155,18.1291,0.218389,0.250401,0.460431,0.339299,3.9243,0.9,0.112283,0.0750165,0.0714018,0.928598
204,735.778,1,5.29026,0.648749,21.7856,6.5186,24.6645,-17.7123,18.3952,0.225139,0.234809,0.495381,0.343249,3.99215,0.9,0.113278,0.0773559,0.0713797,0.92862
205,738.463,1,5.2732,0.665505,21.6703,6.47132,23.5093,-18.3522,18.9396,0.227176,0.243158,0.503848,0.36578,4.06706,0.9,0.112421,0.0765265,0.0714101,0.92859
206,732.314,1,5.29599,0.680468,21.9446,6.24946,23.843,-18.3392,18.8216,0.223422,0.257082,0.517914,0.394908,4.04906,0.9,0.113133,0.0728156,0.0713551,0.928645
207,738.922,1,5.2756,0.67859,22.0318,5.95583,24.395,-17.9459,18.5394,0.222057,0.245978,0.460096,0.399105,4.03461,0.9,0.116634,0.0736366,0.0710185,0.928982
208,724.983,1,5.24339,0.666871,22.2996,5.84964,23.4895,-18.9357,19.6242,0.226057,0.245435,0.483915,0.399283,4.16307,0.9,0.116051,0.0708538,0.0713897,0.92861
209,737.437,1,5.27492,0.656219,22.3041,5.8784,22.9686,-18.8696,19.5574,0.225188,0.241481,0.478854,0.378787,4.17984,0.9,0.114388,0.0764087,0.0711616,0.928838
210,727.679,1,5.25974,0.64757,22.3342,5.46067,22.8818,-19.2542,19.8824,0.220506,0.25596,0.475278,0.371236,4.2449,0.9,0.116544,0.0725883,0.071163,0.928837
211,729.28,1,5.26617,0.664748,22.9361,5.56895,24.3318,-18.6448,19.1505,0.218331,0.252436,0.445548,0.383743,4.13154,0.9,0.111809,0.0766897,0.0711439,0.928856
212,727.66,1,5.24548,0.683171,22.7796,5.56126,23.3203,-19.1797,19.6083,0.223855,0.249773,0.493556,0.391794,4.18033,0.9,0.112996,0.0736373,0.0713499,0.92865
213,727.945,1,5.21575,0.671725,22.9201,5.43662,22.6666,-18.6097,19.004,0.224421,0.248099,0.504084,0.388931,4.04672,0.9,0.111132,0.0734445,0.0713657,0.928634
214,720.616,1,5.24877,0.651722,22.9809,5.51679,23.6195,-18.2676,18.7735,0.220854,0.233693,0.512396,0.380467,4.04616,0.9,0.111526,0.0728188,0.071379,0.928621
215,730.455,1,5.28184,0.649747,22.7267,5.6844,22.7483,-18.4725,19.0089,0.222147,0.230098,0.554759,0.353082,4.06978,0.9,0.113351,0.0737084,0.0713765,0.928624
216,728.171,1,5.30087,0.633952,22.4982,5.8659,22.9553,-18.9812,19.5501,0.22161,0.231517,0.549301,0.352841,4.1577,0.9,0.117358,0.0703245,0.0713968,0.928603
217,733.098,1,5.28245,0.637765,22.5278,5.89194,23.5395,-19.5473,20.2181,0.225223,0.241188,0.582068,0.365789,4.26122,0.9,0.11807,0.0710981,0.0713784,0.928622
218,729.944,1,5.28189,0.637772,22.1021,5.86978,23.4322,-18.1708,18.8296,0.220719,0.237499,0.570178,0.361523,4.09662,0.9,0.117839,0.0697539,0.0713515,0.928648
219,730.59,1,5.27243,0.680057,22.1206,6.10465,23.8877,-19.2127,19.8479,0.227072,0.244382,0.572859,0.342212,4.23641,0.9,0.11635,0.0701778,0.0713905,0.928609
220,725.74,1,5.25982,0.66,22.0801,6.02197,23.9202,-19.4821,20.1824,0.227455,0.251401,0.549348,0.354806,4.27771,0.9,0.115304,0.0703033,0.0714137,0.928586
221,727.367,1,5.28873,0.679856,22.2561,5.98418,24.0522,-19.5379,20.2045,0.223475,0.251567,0.539154,0.377602,4.30087,0.9,0.115249,0.0707414,0.0714113,0.928589
222,724.586,1,5.28501,0.670734,22.1177,6.05851,24.492,-18.0976,18.7229,0.219799,0.248588,0.548094,0.381595,4.06451,0.9,0.119042,0.0678153,0.0714144,0.928586
223,717.811,1,5.29005,0.673879,21.871,5.98321,25.0931,-18.4174,19.0647,0.216712,0.254454,0.51875,0.378408,4.12381,0.9,0.116008,0.0679727,0.0713955,0.928604
224,722.431,1,5.26908,0.67404,22.1398,5.89607,24.3943,-17.9302,18.5671,0.22019,0.254864,0.538496,0.403099,4.03889,0.9,0.1165,0.0676151,0.0713933,0.928607
225,718.298,1,5.25578,0.661645,22.2314,5.76781,24.9311,-18.6625,19.3123,0.225882,0.251737,0.495032,0.4281,4.13364,0.9,0.113865,0.068686,0.0714165,0.928583
226,713.126,1,5.2307,0.66025,21.91,5.67211,24.9753,-18.9958,19.6081,0.231455,0.252774,0.486646,0.406001,4.16836,0.9,0.117664,0.0652517,0.0714143,0.928586
227,716.929,1,5.22822,0.662685,21.8191,5.92271,24.3052,-19.1166,19.6603,0.232268,0.240468,0.543949,0.377969,4.18019,0.9,0.117234,0.065267,0.0714177,0.928582
228,735.517,1,5.28786,0.639358,21.9094,6.19126,24.0587,-18.941,19.5786,0.2289,0.23037,0.616213,0.371982,4.20869,0.9,0.120331,0.0685005,0.0714265,0.928573
229,746.366,1,5.25503,0.650061,21.6849,6.43564,23.9443,-18.9709,19.6598,0.232924,0.233776,0.650278,0.379443,4.21301,0.9,0.121615,0.0702863,0.0714149,0.928585
230,730.861,1,5.26675,0.63955,21.6595,6.50876,24.1585,-18.9621,19.4335,0.225165,0.24161,0.586394,0.36814,4.13561,0.9,0.115534,0.0710615,0.0714165,0.928584
231,731.204,1,5.27708,0.639021,21.4691,6.62089,23.8602,-19.0963,19.6216,0.225349,0.241593,0.602704,0.377262,4.14948,0.9,0.115912,0.0682397,0.0714178,0.928582
232,730.39,1,5.28305,0.669702,21.3419,6.43897,23.2812,-18.7911,19.297,0.225157,0.235116,0.574714,0.372016,4.10157,0.9,0.12132,0.0674648,0.0713941,0.928606
233,735.438,1,5.2872,0.662122,21.7997,6.23655,23.2227,-18.2231,18.7786,0.218914,0.244089,0.565976,0.379482,4.02025,0.9,0.122399,0.0702528,0.0713702,0.92863
234,726.858,1,5.30569,0.669332,22.2521,6.12823,23.4218,-18.7578,19.2768,0.218853,0.241341,0.576072,0.374303,4.12568,0.9,0.116279,0.0711655,0.0714096,0.92859
235,738.534,1,5.3157,0.662723,22.1879,6.21293,22.8312,-18.6565,19.26,0.219146,0.226903,0.57484,0.336273,4.13413,0.9,0.116064,0.0744541,0.0713847,0.928615
236,736.62,1,5.3188,0.656342,22.4911,6.30658,23.3535,-18.603,19.2834,0.222642,0.252058,0.589519,0.361211,4.12964,0.9,0.112986,0.075455,0.0713633,0.928637
237,738.095,1,5.29691,0.658722,22.447,6.3504,23.1687,-18.6437,19.2004,0.220403,0.248786,0.628178,0.34901,4.08093,0.9,0.111546,0.0757649,0.0713689,0.928631
238,732.336,1,5.28485,0.645699,22.5326,5.85801,22.8246,-19.1226,19.6463,0.222612,0.264048,0.560003,0.365597,4.13401,0.9,0.113699,0.0729822,0.0714146,0.928585
239,741.209,1,5.26955,0.647464,21.8764,6.23949,22.3502,-19.3881,19.9914,0.227018,0.251009,0.548066,0.401694,4.24052,0.9,0.112329,0.0753724,0.0714084,0.928592
240,742.206,1,5.28079,0.669532,22.3271,5.93744,23.4706,-18.9726,19.6673,0.227278,0.251474,0.582173,0.404782,4.20621,0.9,0.114375,0.0745135,0.0714135,0.928587
241,732.008,1,5.29071,0.689975,22.5269,6.02351,24.5753,-18.6171,19.2285,0.224236,0.240582,0.573342,0.382929,4.11959,0.9,0.111949,0.0728222,0.0713664,0.928634
242,721.358,1,5.2841,0.661028,22.118,6.13985,24.7062,-18.4811,19.1161,0.229618,0.245206,0.549777,0.36502,4.07007,0.9,0.110334,0.0721416,0.0714023,0.928598
243,723.642,1,5.28151,0.693369,21.8799,6.41098,24.3981,-18.7801,19.373,0.228558,0.241794,0.565977,0.35661,4.16466,0.9,0.109478,0.0736743,0.0714007,0.928599
244,721.646,1,5.2851,0.651695,21.7177,6.42552,23.9867,-18.6841,19.3365,0.226992,0.239272,0.50369,0.344277,4.16643,0.9,0.111416,0.0738769,0.0713444,0.928656
245,717.763,1,5.27393,0.653408,21.6553,6.58581,24.3293,-18.9972,19.5272,0.223716,0.246639,0.508346,0.362299,4.16274,0.9,0.111318,0.0714512,0.0713948,0.928605
246,731.901,1,5.29096,0.640604,21.9601,6.43164,26.2862,-18.4038,18.995,0.225738,0.239936,0.540919,0.395413,4.03925,0.9,0.111707,0.0745228,0.0713885,0.928612
247,737.787,1,5.29073,0.633213,21.6951,6.74545,25.4194,-18.0796,18.7277,0.225291,0.251692,0.549045,0.415165,4.04125,0.9,0.113075,0.0757201,0.0713629,0.928637
248,730.609,1,5.29339,0.667281,21.6062,6.72946,25.3098,-18.2798,18.9147,0.223989,0.251593,0.576774,0.388494,4.04081,0.9,0.117694,0.0719341,0.0713964,0.928604
249,728.593,1,5.29532,0.675468,21.7987,6.60153,25.4602,-18.0474,18.6804,0.22623,0.25367,0.560479,0.399808,4.02152,0.9,0.112513,0.0713028,0.0713985,0.928601
250,727.426,1,5.31827,0.654585,21.7301,6.58679,25.6339,-17.8667,18.3884,0.224017,0.243969,0.585258,0.400965,3.95325,0.9,0.110948,0.0725064,0.0713916,0.928608
251,726.699,1,5.27889,0.671136,21.5656,6.5544,26.3609,-18.2725,18.7883,0.2239,0.269551,0.568293,0.420038,4.02829,0.9,0.112685,0.0708029,0.0713867,0.928613
252,728.867,1,5.28807,0.661303,21.6693,6.5759,26.9677,-18.475,19.0505,0.217883,0.268291,0.551902,0.454209,4.05879,0.9,0.111156,0.0704452,0.0713951,0.928605
253,733.435,1,5.29763,0.64868,21.637,6.50034,27.3925,-18.098,18.5708,0.218305,0.269827,0.536366,0.448446,3.93324,0.9,0.11566,0.0705179,0.0713975,0.928602
254,733.194,1,5.27989,0.634614,21.6534,6.32766,26.4703,-18.0731,18.7179,0.218636,0.259598,0.537368,0.437838,4.025,0.9,0.114356,0.0719037,0.0714124,0.928588
255,735.751,1,5.27545,0.610794,21.7734,6.21169,27.0832,-18.1413,18.763,0.215131,0.261223,0.533441,0.432023,4.05665,0.9,0.116964,0.0717483,0.071406,0.928594
256,738.347,1,5.27886,0.664836,21.8262,6.38928,27.5375,-18.0297,18.4979,0.219205,0.270462,0.536795,0.457529,3.96917,0.9,0.114674,0.0721214,0.0714151,0.928585
257,739.547,1,5.27074,0.644973,22.0761,6.25682,28.5701,-17.7167,18.2591,0.212933,0.269527,0.532762,0.471758,3.93108,0.9,0.115037,0.0729125,0.0713954,0.928605
258,744.686,1,5.24554,0.632881,22.2104,5.82858,29.0224,-17.9769,18.4596,0.218791,0.282589,0.553454,0.475816,4.00337,0.9,0.119538,0.0702271,0.0714129,0.928587
259,731.57,1,5.22203,0.636206,22.1355,5.97584,29.0068,-17.5555,17.9742,0.220533,0.279768,0.501783,0.474556,3.88365,0.9,0.118379,0.0678625,0.0714097,0.92859
260,731.047,1,5.22183,0.660522,22.1841,5.82854,30.0109,-17.6919,18.2833,0.220584,0.282471,0.501117,0.510862,3.92439,0.9,0.117449,0.0671539,0.0714175,0.928582
261,736.104,1,5.19426,0.675257,22.203,5.72371,31.3326,-18.4413,18.9624,0.225628,0.28384,0.508762,0.515423,4.05027,0.9,0.116522,0.0696383,0.0714098,0.92859
262,734.031,1,5.22454,0.666867,21.9991,6.02236,29.4939,-17.2072,17.6891,0.218496,0.274634,0.515439,0.501336,3.82135,0.9,0.117916,0.0673051,0.0714062,0.928594
263,742.882,1,5.21012,0.646296,21.9058,5.82427,28.4906,-17.8727,18.3219,0.222392,0.284186,0.523516,0.534669,3.93096,0.9,0.121739,0.0666172,0.0713906,0.928609
264,730.524,1,5.20129,0.656707,21.962,5.77893,28.0108,-18.0049,18.6076,0.2252,0.291941,0.466081,0.531858,4.02862,0.9,0.12102,0.0634515,0.0713934,0.928607
265,737.874,1,5.20949,0.640158,21.8965,5.78961,27.6236,-17.867,18.3911,0.223957,0.283758,0.466021,0.509562,3.98039,0.9,0.119924,0.0667867,0.0713994,0.928601
266,731.45,1,5.17953,0.66839,22.4767,5.65733,29.3591,-17.5103,18.0486,0.224328,0.297152,0.45883,0.555211,3.89197,0.9,0.119574,0.0659,0.0713954,0.928605
267,741.54,1,5.19799,0.6819,22.1147,5.60305,27.8287,-18.0268,18.5516,0.222236,0.270248,0.484516,0.509644,3.98898,0.9,0.119947,0.0683715,0.0713513,0.928649
268,740.303,1,5.22561,0.654201,22.7363,5.50429,27.5091,-18.2076,18.6133,0.223893,0.264832,0.481945,0.508192,4.00451,0.9,0.118823,0.0705802,0.0713852,0.928615
269,737.084,1,5.2151,0.650892,22.8215,5.68588,27.962,-18.5071,18.9157,0.225219,0.257535,0.496253,0.509155,4.04831,0.9,0.113861,0.0736184,0.0714116,0.928588
270,730.642,1,5.23564,0.689521,23.1002,5.6142,27.7885,-17.806,18.3261,0.222998,0.258591,0.489454,0.515363,4.00247,0.9,0.109918,0.0732045,0.0714092,0.928591
271,739.464,1,5.23918,0.636079,23.1675,5.39686,28.4922,-17.55,18.0976,0.221497,0.263248,0.480731,0.530682,3.88099,0.9,0.112191,0.0744622,0.0714066,0.928593
272,736.357,1,5.22389,0.620137,23.1618,5.38777,28.0635,-17.9079,18.5339,0.219105,0.277062,0.50676,0.557291,3.95467,0.9,0.109824,0.0753461,0.0714123,0.928588
273,735.154,1,5.25143,0.615307,23.0414,5.44688,27.7866,-18.1142,18.7551,0.220495,0.269152,0.471971,0.547523,3.99556,0.9,0.112255,0.0741663,0.0714073,0.928593
274,742.121,1,5.2634,0.632149,23.1939,5.3492,28.8494,-17.8621,18.5804,0.217084,0.260936,0.470219,0.536588,3.98543,0.9,0.114063,0.0739896,0.0714051,0.928595
275,739.666,1,5.25795,0.664246,22.9275,5.57031,28.6986,-18.1813,18.6843,0.218544,0.267331,0.446991,0.551425,4.039,0.9,0.116128,0.0726189,0.0713759,0.928624
276,736.241,1,5.22345,0.660522,23.0985,5.51566,28.424,-19.0074,19.4597,0.219561,0.249496,0.481922,0.529207,4.15029,0.9,0.112319,0.0725988,0.0713972,0.928603
277,726.887,1,5.25257,0.64661,23.149,5.40521,27.4769,-17.7863,18.2555,0.216458,0.257523,0.464103,0.492259,3.88832,0.9,0.111865,0.0718739,0.0714079,0.928592
278,727.024,1,5.26514,0.662512,23.064,5.50796,27.6636,-18.1291,18.7288,0.21943,0.264696,0.466225,0.469342,4.01364,0.9,0.111023,0.071444,0.0714058,0.928594
279,731.932,1,5.27288,0.67401,22.6475,5.69057,27.688,-18.2947,18.8484,0.214669,0.258052,0.463495,0.457543,4.03706,0.9,0.112305,0.0730972,0.0714044,0.928596
280,730.289,1,5.26831,0.668065,22.6958,5.89599,27.5901,-17.7779,18.3162,0.220214,0.257825,0.465918,0.463312,3.98728,0.9,0.110603,0.0739611,0.071419,0.928581
281,738.807,1,5.29236,0.64801,22.3039,6.19869,27.2479,-18.1764,18.7216,0.22277,0.247729,0.460157,0.485984,4.03504,0.9,0.110539,0.0770981,0.0714144,0.928586
282,738.147,1,5.24648,0.671367,22.3536,6.05808,26.4538,-17.7783,18.2247,0.217891,0.254741,0.471536,0.494188,3.9396,0.9,0.111355,0.0754566,0.071416,0.928584
283,733.136,1,5.24689,0.654715,22.2274,6.11935,26.6554,-17.9174,18.3278,0.218386,0.235649,0.489,0.439711,3.91983,0.9,0.113254,0.0731131,0.0714169,0.928583
284,730.477,1,5.27533,0.642287,22.5493,5.94327,26.3454,-17.7794,18.2,0.214073,0.240533,0.441359,0.460865,3.89745,0.9,0.112032,0.0734201,0.0714015,0.928598
285,725.188,1,5.2642,0.654613,22.377,5.83435,26.4715,-18.0713,18.4884,0.217718,0.252534,0.392198,0.453102,3.96187,0.9,0.111838,0.0736061,0.0713996,0.9286
286,727.678,1,5.25303,0.657348,22.3459,5.87728,25.9009,-18.2156,18.7525,0.221615,0.25823,0.400509,0.455721,4.0136,0.9,0.115533,0.0699258,0.0713881,0.928612
287,732.733,1,5.28055,0.646297,21.5324,6.2542,24.6713,-18.2901,18.7832,0.228862,0.274822,0.475188,0.458676,3.9929,0.9,0.118067,0.0695442,0.07137,0.92863
288,736.752,1,5.29345,0.634583,22.1014,6.1527,24.2576,-18.3871,19.0162,0.223427,0.265437,0.477382,0.415093,4.10991,0.9,0.120477,0.0704508,0.0713484,0.928652
289,723.802,1,5.29079,0.652854,21.8355,6.37281,23.6611,-18.8862,19.5834,0.224257,0.263525,0.485115,0.404221,4.24444,0.9,0.116476,0.0689186,0.0713868,0.928613
