iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,omega_Cl,omega_V1,omega_Q,omega_V2,bias_sd,corr_V2_V1,a1,a2
692,747.029,1,5.75163,0.424115,23.5048,5.78868,29.9488,0.0125457,0.183576,0.212224,0.68949,0.243563,2.66555,0.999,0.218406,0.0647344
693,755.816,1,5.74792,0.42164,23.5007,5.78885,29.9795,0.0146406,0.186757,0.207676,0.672579,0.240423,2.59806,0.999,0.220275,0.0658602
694,746.779,1,5.7503,0.465869,23.5112,5.7596,29.9863,0.0216722,0.183692,0.210368,0.655549,0.245158,2.53227,0.999,0.223558,0.0649131
695,751.814,1,5.74333,0.450988,23.1876,5.80859,29.5596,0.0225084,0.181905,0.219894,0.654418,0.254815,2.46816,0.999,0.221011,0.0650903
696,748.853,1,5.77613,0.479802,23.2982,6.09094,29.6953,0.0137827,0.185532,0.219223,0.664421,0.254557,2.41194,0.999,0.226443,0.0634422
697,748.418,1,5.77494,0.459353,23.3264,6.08651,29.731,0.0207646,0.187619,0.221138,0.702014,0.256038,2.35087,0.999,0.220709,0.0647181
698,749.585,1,5.7517,0.453841,23.3304,5.83672,29.6924,0.0207662,0.182869,0.223325,0.689782,0.259275,2.29134,0.999,0.224973,0.0644373
699,747.771,1,5.78332,0.458121,23.1203,6.01151,29.4139,0.0191069,0.183185,0.220002,0.672316,0.256259,2.23333,0.999,0.226831,0.0638941
700,749.838,1,5.77115,0.434035,23.1582,5.94494,29.4552,0.0167115,0.187434,0.221463,0.655293,0.259084,2.36672,0.999,0.221087,0.0659509
701,755.508,1,5.76202,0.454627,22.9391,6.02476,29.1394,0.0193883,0.186386,0.222653,0.674856,0.260988,2.30679,0.999,0.221638,0.0667305
702,757.84,1,5.77151,0.457328,23.1205,6.14689,29.3834,0.0132201,0.18635,0.222754,0.657769,0.260491,2.5247,0.999,0.21864,0.0674522
703,755.46,1,5.73357,0.44058,23.166,5.91017,29.4586,0.0109032,0.192202,0.226556,0.641113,0.263872,2.72958,0.999,0.221377,0.0664042
704,762.384,1,5.73859,0.45109,23.1562,5.98408,29.4611,0.0105767,0.188166,0.222641,0.62488,0.25788,2.66046,0.999,0.217961,0.0680287
705,759.169,1,5.77047,0.42134,23.2299,5.88817,29.5897,0.0116902,0.18499,0.217004,0.609058,0.25135,2.6276,0.999,0.220142,0.0678529
706,757.165,1,5.7457,0.454409,23.3687,6.09094,29.7759,0.0121442,0.183861,0.215888,0.593636,0.249029,2.68966,0.999,0.220452,0.0669017
707,752.12,1,5.76314,0.471125,23.3149,6.05306,29.71,0.0111815,0.183165,0.212874,0.602416,0.24471,2.62155,0.999,0.223435,0.0652077
708,752.361,1,5.73905,0.468856,23.3116,6.03289,29.6634,0.0151523,0.18308,0.215623,0.635199,0.248772,2.55517,0.999,0.218618,0.0663359
709,749.577,1,5.73613,0.444254,23.1452,5.98651,29.4502,0.0143898,0.185412,0.22483,0.666095,0.260963,2.49048,0.999,0.218607,0.0658369
710,754.194,1,5.77958,0.455372,23.1259,6.34362,29.4768,0.020864,0.181552,0.224776,0.658925,0.260832,2.42742,0.999,0.221784,0.0662667
711,758.478,1,5.83232,0.406585,23.0215,6.55235,29.3174,0.0202853,0.180209,0.221703,0.684408,0.257899,2.37772,0.999,0.223573,0.0657556
712,751.771,1,5.81497,0.437101,22.9021,6.46156,29.1802,0.0194843,0.177835,0.225874,0.667078,0.26572,2.50631,0.999,0.21894,0.0647285
713,754.879,1,5.82609,0.435844,22.8504,6.89122,29.0851,0.0221554,0.17807,0.220155,0.670304,0.258992,2.44284,0.999,0.221058,0.0654082
714,740.49,1,5.81354,0.458408,22.8685,6.23199,29.1531,0.0226615,0.173562,0.21458,0.653332,0.252434,2.38099,0.999,0.227033,0.0637521
715,746.034,1,5.78323,0.465144,22.7764,6.5906,29.0542,0.0210032,0.177442,0.209147,0.641439,0.246042,2.32291,0.999,0.223838,0.0649193
716,744.668,1,5.77833,0.480175,22.7029,6.36237,28.9444,0.0232027,0.181102,0.203851,0.648132,0.239813,2.2641,0.999,0.227146,0.0632755
717,744.058,1,5.79559,0.466638,22.7299,6.61738,28.9571,0.0217385,0.177811,0.202634,0.656966,0.237033,2.20677,0.999,0.221395,0.0634794
718,755.012,1,5.77086,0.50407,22.7719,6.73372,28.9976,0.0244125,0.176991,0.203798,0.738486,0.239627,2.15089,0.999,0.226431,0.0651777
719,753.023,1,5.76906,0.482378,22.7546,6.42175,28.9738,0.0256924,0.177355,0.198638,0.719787,0.23356,2.09643,0.999,0.221987,0.0670009
720,743.708,1,5.80549,0.475101,22.8179,6.55582,29.0795,0.0233421,0.17657,0.197487,0.739934,0.233772,2.08101,0.999,0.222809,0.0653044
721,741.396,1,5.78928,0.479657,22.6852,6.66509,28.9102,0.024291,0.177672,0.196874,0.75221,0.230879,2.03924,0.999,0.226193,0.0636509
722,748.656,1,5.76102,0.470594,22.7415,6.15385,29.0217,0.0252265,0.174277,0.198608,0.733164,0.2327,2.01552,0.999,0.230557,0.0651815
723,747.873,1,5.77814,0.467522,22.7039,6.39979,28.9786,0.0221668,0.18903,0.200138,0.7146,0.235541,2.1326,0.999,0.230485,0.063531
724,747.761,1,5.79152,0.443115,22.6976,6.42974,29.0218,0.0244329,0.185693,0.198938,0.700077,0.233313,2.0786,0.999,0.230165,0.0638502
725,754.947,1,5.77973,0.464478,22.7375,6.31496,29.0608,0.0247269,0.181288,0.19799,0.696183,0.23201,2.15983,0.999,0.23266,0.0647306
726,751.799,1,5.78508,0.463467,22.683,6.43797,28.9953,0.0172274,0.182028,0.19589,0.697722,0.228562,2.45048,0.999,0.226769,0.0645909
727,749.368,1,5.78985,0.455471,22.6571,6.37859,28.9179,0.0194753,0.178123,0.198058,0.680704,0.230771,2.38843,0.999,0.232554,0.0643208
728,753.445,1,5.74398,0.455219,22.6426,6.24712,28.8747,0.0170632,0.173613,0.196993,0.705994,0.230445,2.45334,0.999,0.23008,0.0647497
729,754.821,1,5.7497,0.450405,22.6611,6.42337,28.9409,0.0154478,0.178587,0.196455,0.693818,0.22892,2.50665,0.999,0.22496,0.065729
730,753.128,1,5.70996,0.434891,22.79,6.15495,29.0463,0.0186843,0.174065,0.196264,0.753024,0.229097,2.44318,0.999,0.231473,0.0651506
731,751.675,1,5.75875,0.420079,22.7464,6.34773,28.9481,0.0231346,0.169658,0.193971,0.733957,0.225445,2.38132,0.999,0.234267,0.0651052
732,748.683,1,5.74854,0.39308,22.7802,6.68659,29.0031,0.0193328,0.168051,0.194554,0.715373,0.226765,2.32102,0.999,0.231853,0.0647051
733,747.939,1,5.7655,0.397796,22.7836,6.79785,29.0548,0.0160008,0.1699,0.196053,0.70121,0.228667,2.30715,0.999,0.228533,0.0636372
734,750.456,1,5.78017,0.402027,22.721,6.76978,28.9904,0.0158315,0.167306,0.193375,0.683455,0.226855,2.34179,0.999,0.232163,0.0644363
735,749.828,1,5.80726,0.420519,22.7696,6.67885,29.0976,0.0178031,0.172568,0.194124,0.66615,0.228099,2.375,0.999,0.231641,0.0643458
736,749.235,1,5.77778,0.436158,22.6546,6.67196,28.9025,0.0168477,0.173802,0.194695,0.678236,0.228439,2.34982,0.999,0.231505,0.0656393
737,752.15,1,5.77945,0.452148,22.4525,6.7434,28.6095,0.0165827,0.175588,0.197003,0.6951,0.228991,2.40817,0.999,0.229824,0.0647912
738,755.042,1,5.76923,0.447032,22.4682,6.78912,28.6808,0.0172016,0.175411,0.200163,0.764724,0.232239,2.3472,0.999,0.235291,0.0644004
739,761.773,1,5.73929,0.417969,22.4358,6.36925,28.6003,0.0173335,0.170969,0.19818,0.745361,0.231189,2.28776,0.999,0.229333,0.0659704
740,754.402,1,5.74649,0.415551,22.5368,6.45376,28.8209,0.0192617,0.17003,0.193162,0.726488,0.225335,2.22984,0.999,0.228395,0.0665849
741,755.356,1,5.74731,0.384041,22.4807,6.45341,28.7171,0.0160813,0.172454,0.193716,0.735061,0.226069,2.28428,0.999,0.224251,0.0663401
742,738.705,1,5.79618,0.398795,22.5632,6.70494,28.8487,0.0251978,0.174516,0.192464,0.729626,0.224916,2.22644,0.999,0.225735,0.0646604
743,746.317,1,5.78365,0.40173,22.5633,6.5655,28.8207,0.0199601,0.176028,0.191381,0.766661,0.223392,2.23562,0.999,0.225733,0.0639775
744,749.539,1,5.74607,0.408218,22.6679,6.42598,28.9854,0.0212723,0.174993,0.195468,0.747248,0.227558,2.17901,0.999,0.220017,0.0655603
745,745.869,1,5.73818,0.391494,22.7307,6.24569,29.1189,0.0166022,0.172101,0.198363,0.728328,0.231042,2.32074,0.999,0.219971,0.0649539
746,745.141,1,5.73801,0.399283,22.5024,6.53571,28.7664,0.0197017,0.173977,0.198745,0.724866,0.229759,2.26198,0.999,0.22425,0.0640573
747,744.18,1,5.74611,0.381094,22.6434,6.45776,28.9724,0.0194361,0.173917,0.199882,0.714151,0.226888,2.2047,0.999,0.225959,0.0635993
748,747.997,1,5.75264,0.377979,22.6422,6.40924,29.0193,0.0152433,0.170339,0.19555,0.709876,0.221212,2.44046,0.999,0.220238,0.0663906
749,746.294,1,5.7692,0.367636,22.683,6.19016,29.0424,0.0152086,0.166026,0.197037,0.691902,0.219205,2.43548,0.999,0.221548,0.0661641
750,748.742,1,5.75106,0.355975,22.8017,6.30815,29.1511,0.0158419,0.166403,0.194428,0.689512,0.216641,2.44988,0.999,0.225479,0.0647737
751,744.331,1,5.74193,0.350038,22.7397,6.46856,29.0553,0.0157364,0.166726,0.197773,0.672053,0.219141,2.44478,0.999,0.22198,0.0657907
752,749.364,1,5.73392,0.347093,22.5555,6.44596,28.786,0.0164239,0.164174,0.197745,0.717156,0.221074,2.48611,0.999,0.222456,0.0659911
753,758.081,1,5.7611,0.34061,22.4876,6.74976,28.653,0.0164748,0.163366,0.201996,0.70507,0.226456,2.42319,0.999,0.228311,0.0661939
754,748.543,1,5.74431,0.307504,22.5014,6.68695,28.6929,0.0154328,0.167371,0.203427,0.687217,0.226008,2.58962,0.999,0.225942,0.0657204
755,747.871,1,5.78518,0.307518,22.5909,7.03946,28.8276,0.0183111,0.163133,0.203662,0.742352,0.227599,2.52405,0.999,0.226423,0.0640564
756,737.254,1,5.7785,0.340836,22.6453,6.70639,28.8946,0.022141,0.163284,0.201736,0.723556,0.22669,2.46014,0.999,0.227621,0.0627502
757,743.45,1,5.77752,0.33754,22.683,6.54435,28.9553,0.023758,0.168489,0.203385,0.705235,0.231314,2.39785,0.999,0.226623,0.0649871
758,745.24,1,5.76172,0.332619,22.7307,6.59686,29.0162,0.0241016,0.167894,0.202721,0.688956,0.231711,2.33713,0.999,0.227775,0.0660796
759,754.845,1,5.77654,0.345719,22.7181,6.64172,29.0437,0.0245725,0.171029,0.203067,0.743303,0.232262,2.27795,0.999,0.229525,0.0659009
760,751.507,1,5.73187,0.346624,22.8017,6.81655,29.1287,0.0239482,0.172495,0.197925,0.778884,0.226381,2.22027,0.999,0.227593,0.0654918
761,753.073,1,5.74768,0.348212,22.7495,6.50628,29.0977,0.0257068,0.174259,0.193171,0.759162,0.221074,2.16406,0.999,0.22545,0.0657711
762,742.11,1,5.71863,0.371941,22.6261,6.22489,28.9371,0.0205824,0.176738,0.189951,0.766536,0.219306,2.10926,0.999,0.224887,0.0641057
763,748.284,1,5.71812,0.370049,22.5825,6.24418,28.8903,0.0205398,0.176524,0.191393,0.749511,0.221246,2.05585,0.999,0.224765,0.0662677
764,751.836,1,5.75212,0.365225,22.534,6.44039,28.786,0.0248483,0.181568,0.192252,0.745139,0.222784,2.0038,0.999,0.221422,0.0679674
765,750.559,1,5.78607,0.349928,22.5143,6.62929,28.7315,0.0320995,0.176971,0.188199,0.782541,0.220008,1.95306,0.999,0.227478,0.0679208
766,741.062,1,5.74586,0.368172,22.401,6.91818,28.57,0.029401,0.17249,0.192367,0.762726,0.227704,1.90361,0.999,0.222236,0.066201
767,739.386,1,5.78511,0.357115,22.2894,6.81842,28.4184,0.0359811,0.174842,0.194784,0.743414,0.231539,1.85541,0.999,0.221199,0.0650835
768,741.363,1,5.79465,0.338482,22.219,7.0456,28.417,0.0305152,0.178174,0.198938,0.762026,0.236989,1.84698,0.999,0.226163,0.0639745
769,741.773,1,5.79977,0.316761,22.3574,7.27592,28.7048,0.032773,0.179652,0.198414,0.757003,0.237323,1.80021,0.999,0.223633,0.0657639
770,751.472,1,5.77804,0.339433,22.3812,6.81177,28.7843,0.0243891,0.17918,0.203199,0.764989,0.244617,2.02098,0.999,0.227409,0.0640988
771,741.752,1,5.76586,0.374112,22.3216,6.94955,28.7213,0.0264023,0.183103,0.203236,0.780849,0.247012,1.9698,0.999,0.226798,0.0624757
772,748.961,1,5.80664,0.361071,22.2612,7.04017,28.6169,0.0263838,0.181091,0.202862,0.804444,0.247485,1.97085,0.999,0.22692,0.0628612
773,745.145,1,5.78613,0.394352,22.2656,6.977,28.5918,0.029281,0.178951,0.200506,0.797893,0.248916,1.92095,0.999,0.233227,0.0622563
774,750.65,1,5.81802,0.341099,22.3245,7.1447,28.6652,0.0261264,0.176395,0.203105,0.777689,0.253214,1.92473,0.999,0.234295,0.0627127
775,738.604,1,5.74324,0.347153,22.2479,6.61486,28.5119,0.0252862,0.176997,0.200885,0.768226,0.25134,1.87599,0.999,0.228395,0.0624551
776,741.327,1,5.72894,0.342482,22.085,6.7225,28.331,0.0260918,0.174706,0.204087,0.77875,0.255817,1.82849,0.999,0.230293,0.0611832
777,744.62,1,5.75171,0.349384,22.101,6.44744,28.4147,0.0212137,0.173312,0.203767,0.759031,0.256742,1.90488,0.999,0.234592,0.061442
778,747.719,1,5.72065,0.348617,22.098,6.70766,28.4602,0.0224689,0.178554,0.204995,0.76339,0.260632,2.01742,0.999,0.235709,0.062066
779,740.215,1,5.74551,0.347205,22.2115,6.93107,28.6924,0.0251129,0.176072,0.207397,0.769984,0.26239,1.97615,0.999,0.230144,0.0604944
780,744.543,1,5.74858,0.357868,22.3991,6.49022,28.9441,0.0226448,0.17727,0.203507,0.792214,0.255957,2.07533,0.999,0.228974,0.0616718
781,741.589,1,5.7288,0.36148,22.4691,6.3826,29.0439,0.0249582,0.174593,0.205173,0.79029,0.258675,2.02278,0.999,0.227811,0.0620084
782,745.231,1,5.74699,0.370349,22.4168,6.42598,28.9978,0.0184481,0.174653,0.202698,0.77028,0.254458,2.1282,0.999,0.228396,0.0609558
783,750.161,1,5.74301,0.363791,22.415,6.32061,29.0285,0.0166681,0.170855,0.200982,0.750776,0.253087,2.3464,0.999,0.224949,0.0639093
784,748.248,1,5.74757,0.360535,22.4141,6.41354,29.0841,0.0134218,0.168648,0.203909,0.740964,0.257974,2.52804,0.999,0.227829,0.0626537
785,746.868,1,5.74357,0.360735,22.4106,6.41753,29.1282,0.0190362,0.167543,0.204084,0.772245,0.258102,2.46403,0.999,0.230806,0.0624137
786,751.674,1,5.74608,0.353198,22.4603,6.76014,29.2513,0.0262605,0.166489,0.206983,0.752692,0.263088,2.40164,0.999,0.228208,0.06418
787,742.667,1,5.77155,0.340125,22.5412,6.72924,29.4154,0.0187955,0.170453,0.203289,0.747519,0.260029,2.34082,0.999,0.225032,0.0625549
788,740.441,1,5.78077,0.355554,22.4475,6.73956,29.235,0.0215889,0.1676,0.203742,0.731051,0.259427,2.28155,0.999,0.225749,0.0616695
789,748.07,1,5.78183,0.354559,22.4478,6.76948,29.2877,0.0238718,0.171726,0.20394,0.726875,0.258752,2.22378,0.999,0.225856,0.0624255
790,745.154,1,5.7957,0.364227,22.377,6.77341,29.1637,0.0176364,0.176887,0.203213,0.737915,0.256456,2.39433,0.999,0.22278,0.0630607
791,755.37,1,5.79478,0.361868,22.1717,6.91043,28.8261,0.0199859,0.177249,0.198068,0.766904,0.249962,2.33371,0.999,0.2188,0.0665354
792,750.565,1,5.82088,0.325546,22.1881,7.42312,28.8598,0.0194421,0.179492,0.193053,0.814846,0.243633,2.27462,0.999,0.222189,0.0648507
793,747.332,1,5.82992,0.346843,22.1714,7.58981,28.7928,0.0234307,0.183905,0.191738,0.8136,0.241042,2.21702,0.999,0.224347,0.0632435
794,747.171,1,5.82819,0.347754,22.307,7.54634,28.9701,0.0172399,0.180921,0.188175,0.809971,0.237832,2.27455,0.999,0.221622,0.0632899
795,741.849,1,5.80422,0.343939,22.3528,7.40603,29.0703,0.0139178,0.179256,0.188674,0.789462,0.236714,2.52665,0.999,0.220443,0.0642018
796,740.955,1,5.81098,0.362451,22.292,6.88142,28.9142,0.0135338,0.182977,0.188182,0.785854,0.234678,2.60214,0.999,0.219905,0.0629255
797,746.737,1,5.81893,0.369868,22.4283,6.76321,29.1187,0.0177158,0.185148,0.195834,0.765955,0.243483,2.53625,0.999,0.219871,0.0636971
798,741.709,1,5.80543,0.337677,22.5049,6.82049,29.2274,0.0145868,0.180612,0.198951,0.746561,0.245426,2.54575,0.999,0.218255,0.0625683
799,758.63,1,5.81599,0.359221,22.5201,6.9051,29.2369,0.010869,0.183243,0.194827,0.750882,0.242723,2.95519,0.999,0.224286,0.0653625
800,761.972,1,5.78494,0.379655,22.4571,6.84618,29.0941,0.00847783,0.185966,0.200614,0.807682,0.249521,3.27026,0.999,0.223746,0.0643842
801,759.371,1,5.80173,0.374524,22.4008,6.96747,29.0557,0.0105956,0.185115,0.200629,0.812066,0.247522,3.18745,0.999,0.225502,0.0633012
802,759.441,1,5.79582,0.357698,22.3606,6.94553,28.9937,0.0106633,0.186714,0.201748,0.791504,0.247791,3.10675,0.999,0.222146,0.0629223
803,756.829,1,5.80078,0.352756,22.3368,6.52235,28.989,0.00964623,0.188343,0.202137,0.771463,0.247903,3.02808,0.999,0.22366,0.0663603
804,753.486,1,5.79576,0.328522,22.2193,6.99276,28.8505,0.00881785,0.188967,0.202836,0.751929,0.250326,2.95141,0.999,0.217997,0.0652158
805,754.438,1,5.79401,0.340531,22.1646,7.01472,28.7963,0.00911907,0.187739,0.20473,0.768106,0.251809,2.94634,0.999,0.215463,0.0650658
806,753.425,1,5.7736,0.343848,22.2101,7.04432,28.9119,0.010217,0.18519,0.205475,0.801213,0.25304,2.87174,0.999,0.214029,0.065055
807,756.274,1,5.7905,0.349294,22.0906,7.15953,28.7417,0.0141255,0.185162,0.210731,0.780926,0.256599,2.79902,0.999,0.222727,0.0649607
808,762.578,1,5.78139,0.35039,21.9855,7.44448,28.5936,0.0113335,0.181126,0.211149,0.761152,0.255489,2.72815,0.999,0.223159,0.0659477
809,758.585,1,5.79059,0.353104,22.0298,7.10692,28.6066,0.0155233,0.181759,0.210001,0.74188,0.254281,2.65907,0.999,0.226028,0.0662369
810,761.655,1,5.80156,0.351286,22.0318,7.11508,28.6113,0.0144513,0.181512,0.212439,0.7333,0.257984,2.59174,0.999,0.225324,0.0668475
811,758.568,1,5.79704,0.359538,22.0275,7.3431,28.5776,0.0152615,0.185761,0.211266,0.726873,0.257147,2.52612,0.999,0.222306,0.0659216
812,757.437,1,5.82436,0.329174,21.9229,7.38861,28.3794,0.0193225,0.181057,0.212944,0.749568,0.257914,2.46216,0.999,0.226616,0.0642524
813,758.87,1,5.77804,0.372866,21.9014,7.34021,28.3636,0.0159912,0.182569,0.213643,0.744545,0.258305,2.39981,0.999,0.226856,0.0640062
814,759.51,1,5.76005,0.389813,21.8144,7.209,28.2275,0.0124757,0.187772,0.21731,0.736806,0.260317,2.60499,0.999,0.223506,0.0652044
815,753.999,1,5.78373,0.401819,21.8634,7.28188,28.2996,0.0103331,0.186677,0.214942,0.71951,0.259289,2.88072,0.999,0.225253,0.0635534
816,754.387,1,5.76552,0.403741,21.7983,7.05194,28.2596,0.00999374,0.187888,0.211199,0.734119,0.253246,2.87012,0.999,0.220037,0.0641256
817,757.928,1,5.79575,0.411108,22.0482,7.2128,28.6394,0.0129573,0.188141,0.227906,0.739838,0.272023,2.79745,0.999,0.224546,0.0641124
818,760.752,1,5.78151,0.402285,21.9919,7.60894,28.5168,0.0133252,0.186412,0.227925,0.775613,0.268411,2.72662,0.999,0.223464,0.0642477
819,756.342,1,5.77392,0.394333,21.9634,6.8904,28.5836,0.0138164,0.182159,0.225056,0.755974,0.267041,2.65758,0.999,0.225315,0.0635722
820,751.497,1,5.76328,0.389228,22.0166,6.9505,28.6876,0.0149386,0.179685,0.225832,0.749952,0.268541,2.59028,0.999,0.224646,0.0630964
821,752.865,1,5.78301,0.419913,22.001,6.78992,28.6585,0.0168526,0.182822,0.225616,0.730963,0.269221,2.5247,0.999,0.224624,0.06397
822,750.019,1,5.76027,0.378012,22.14,7.22274,28.8537,0.0160917,0.189945,0.234929,0.723771,0.28117,2.46077,0.999,0.222331,0.0626838
823,751.705,1,5.74854,0.377308,22.2354,7.2472,29.0064,0.0146658,0.185136,0.228981,0.78186,0.277348,2.39846,0.999,0.224347,0.0625573
824,762.04,1,5.76518,0.400946,22.1618,7.005,28.8737,0.0143167,0.180448,0.230561,0.762063,0.278781,2.40879,0.999,0.22667,0.0645841
825,758.259,1,5.75624,0.412845,22.1815,6.98529,28.9567,0.0125459,0.177542,0.226949,0.742767,0.273683,2.58627,0.999,0.230093,0.0629488
826,754.945,1,5.75021,0.408422,22.177,6.7662,28.9772,0.0142125,0.176897,0.226064,0.723959,0.271133,2.59829,0.999,0.224267,0.0632653
827,758.232,1,5.78629,0.413887,22.1954,7.08902,29.0039,0.0126666,0.172418,0.227134,0.705628,0.270247,2.74281,0.999,0.227253,0.0619736
828,761.35,1,5.79737,0.402385,22.2125,7.2824,29.0094,0.00881406,0.181795,0.233683,0.694536,0.274945,2.95092,0.999,0.223868,0.0628924
829,760.921,1,5.81048,0.3958,22.2129,7.33763,29.0408,0.00843357,0.185716,0.233125,0.705127,0.273351,3.07388,0.999,0.223642,0.062591
830,757.175,1,5.81018,0.383595,22.2058,7.44199,28.9853,0.0124761,0.184871,0.231303,0.687272,0.270607,2.99605,0.999,0.222625,0.0625805
831,762.506,1,5.81718,0.372188,22.175,7.42365,28.9947,0.00925449,0.185871,0.227994,0.674619,0.268466,3.04109,0.999,0.218397,0.0651691
832,761.808,1,5.83013,0.364657,22.0299,7.10753,28.8217,0.0135192,0.1854,0.228313,0.657537,0.26961,2.96409,0.999,0.215797,0.0663479
833,755.135,1,5.79936,0.375162,22.0578,7.28603,28.8299,0.013438,0.186978,0.229657,0.677567,0.27047,2.88904,0.999,0.21562,0.0661075
834,760.992,1,5.80409,0.390573,22.0058,7.093,28.7586,0.0124398,0.18342,0.235424,0.667592,0.276874,2.81641,0.999,0.221642,0.065398
835,752.997,1,5.78821,0.38791,22.1114,7.11195,29.0377,0.00909098,0.181517,0.239553,0.678718,0.283625,2.77227,0.999,0.217046,0.0644029
836,759.721,1,5.78023,0.385066,22.2235,7.30455,29.1601,0.0124086,0.183652,0.234569,0.728723,0.27847,2.70207,0.999,0.22112,0.0642777
837,752.851,1,5.79582,0.387059,22.1049,7.36934,29.0128,0.0127973,0.185898,0.232421,0.710271,0.276978,2.65414,0.999,0.219191,0.0634217
838,757.983,1,5.81382,0.38301,22.099,7.22837,29.0146,0.0117149,0.184917,0.231359,0.692286,0.274581,2.76111,0.999,0.221181,0.0646352
839,763.135,1,5.81594,0.396078,22.2377,7.39911,29.2749,0.0122384,0.192799,0.232871,0.725106,0.276162,2.83201,0.999,0.224889,0.0644054
840,756.63,1,5.74244,0.405394,22.2837,7.08356,29.3405,0.010267,0.19075,0.236417,0.726938,0.280951,2.83945,0.999,0.219684,0.063958
841,762.002,1,5.75407,0.411482,22.2757,6.89176,29.292,0.0124272,0.18727,0.235688,0.717198,0.278491,2.76755,0.999,0.222478,0.0634686
842,768.448,1,5.72817,0.419271,22.3014,6.85835,29.3386,0.00755949,0.186532,0.23593,0.73062,0.279092,2.93968,0.999,0.224553,0.0639004
843,767.128,1,5.71982,0.428746,22.2057,6.77243,29.1983,0.00774601,0.187464,0.236292,0.712121,0.277524,2.90258,0.999,0.221597,0.0642203
844,771.579,1,5.75422,0.438169,22.3146,6.85789,29.3155,0.00631456,0.191049,0.233842,0.699819,0.277592,2.91549,0.999,0.221768,0.0662774
845,759.232,1,5.7253,0.445808,22.2518,6.60569,29.2609,0.00637106,0.186212,0.232597,0.695379,0.275987,2.99896,0.999,0.221852,0.0645992
846,753.529,1,5.71924,0.438829,22.2603,6.72925,29.2651,0.00557909,0.183162,0.231184,0.735748,0.27515,2.92302,0.999,0.224295,0.0629635
847,763.11,1,5.72511,0.426854,22.2626,6.68594,29.278,0.00527344,0.180845,0.234102,0.741147,0.276526,2.91637,0.999,0.223868,0.0647045
848,759.946,1,5.7376,0.459203,22.2312,6.86597,29.2439,0.00462958,0.179919,0.23312,0.72238,0.281311,3.24224,0.999,0.220906,0.0643443
849,761.744,1,5.733,0.454519,22.2205,6.6248,29.2097,0.00517009,0.180536,0.234906,0.704089,0.285021,3.26265,0.999,0.222813,0.0645173
850,763.088,1,5.74805,0.434369,22.3478,6.96275,29.3822,0.00520715,0.180717,0.234745,0.686261,0.284627,3.22723,0.999,0.221178,0.0649475
851,775.081,1,5.74567,0.433295,22.2414,7.04213,29.2074,0.0036449,0.182123,0.233904,0.668885,0.284851,3.50117,0.999,0.2223,0.0656365
852,774.906,1,5.71115,0.399508,22.2336,6.49039,29.2334,0.00312018,0.182858,0.227981,0.651948,0.277639,3.89171,0.999,0.221873,0.0669472
853,774.24,1,5.71432,0.401325,22.1316,6.56852,28.9777,0.00235189,0.183053,0.222209,0.683719,0.270609,3.82937,0.999,0.223434,0.0659101
854,780.517,1,5.74399,0.403789,22.1549,6.95536,28.9629,0.00228781,0.182804,0.218599,0.666407,0.269754,3.73241,0.999,0.221685,0.0689929
