Cl_vs_Q2_abscissa,Cl_vs_Q2_spline,Cl_vs_Q2_regression,Cl_vs_Q3_abscissa,Cl_vs_Q3_spline,Cl_vs_Q3_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_V3_abscissa,Cl_vs_V3_spline,Cl_vs_V3_regression,Cl_vs_fi_abscissa,Cl_vs_fi_spline,Cl_vs_fi_regression,Q2_vs_Cl_abscissa,Q2_vs_Cl_spline,Q2_vs_Cl_regression,Q2_vs_Q3_abscissa,Q2_vs_Q3_spline,Q2_vs_Q3_regression,Q2_vs_V1_abscissa,Q2_vs_V1_spline,Q2_vs_V1_regression,Q2_vs_V2_abscissa,Q2_vs_V2_spline,Q2_vs_V2_regression,Q2_vs_V3_abscissa,Q2_vs_V3_spline,Q2_vs_V3_regression,Q2_vs_fi_abscissa,Q2_vs_fi_spline,Q2_vs_fi_regression,Q3_vs_Cl_abscissa,Q3_vs_Cl_spline,Q3_vs_Cl_regression,Q3_vs_Q2_abscissa,Q3_vs_Q2_spline,Q3_vs_Q2_regression,Q3_vs_V1_abscissa,Q3_vs_V1_spline,Q3_vs_V1_regression,Q3_vs_V2_abscissa,Q3_vs_V2_spline,Q3_vs_V2_regression,Q3_vs_V3_abscissa,Q3_vs_V3_spline,Q3_vs_V3_regression,Q3_vs_fi_abscissa,Q3_vs_fi_spline,Q3_vs_fi_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q2_abscissa,V1_vs_Q2_spline,V1_vs_Q2_regression,V1_vs_Q3_abscissa,V1_vs_Q3_spline,V1_vs_Q3_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_V3_abscissa,V1_vs_V3_spline,V1_vs_V3_regression,V1_vs_fi_abscissa,V1_vs_fi_spline,V1_vs_fi_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q2_abscissa,V2_vs_Q2_spline,V2_vs_Q2_regression,V2_vs_Q3_abscissa,V2_vs_Q3_spline,V2_vs_Q3_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_V3_abscissa,V2_vs_V3_spline,V2_vs_V3_regression,V2_vs_fi_abscissa,V2_vs_fi_spline,V2_vs_fi_regression,V3_vs_Cl_abscissa,V3_vs_Cl_spline,V3_vs_Cl_regression,V3_vs_Q2_abscissa,V3_vs_Q2_spline,V3_vs_Q2_regression,V3_vs_Q3_abscissa,V3_vs_Q3_spline,V3_vs_Q3_regression,V3_vs_V1_abscissa,V3_vs_V1_spline,V3_vs_V1_regression,V3_vs_V2_abscissa,V3_vs_V2_spline,V3_vs_V2_regression,V3_vs_fi_abscissa,V3_vs_fi_spline,V3_vs_fi_regression,fi_vs_Cl_abscissa,fi_vs_Cl_spline,fi_vs_Cl_regression,fi_vs_Q2_abscissa,fi_vs_Q2_spline,fi_vs_Q2_regression,fi_vs_Q3_abscissa,fi_vs_Q3_spline,fi_vs_Q3_regression,fi_vs_V1_abscissa,fi_vs_V1_spline,fi_vs_V1_regression,fi_vs_V2_abscissa,fi_vs_V2_spline,fi_vs_V2_regression,fi_vs_V3_abscissa,fi_vs_V3_spline,fi_vs_V3_regression
-1.11857e-08,0.00549433,0.00549433,2.76971e-09,0.00440693,0.00440693,-0.0152773,0.0989008,0.00575574,-0.530997,-0.0312079,0.0236413,-4.16459e-09,0.00962347,0.00962347,-0.166621,0.0400117,-0.098029,-0.184186,-1.66104e-09,-4.11667e-09,2.76971e-09,-4.39623e-09,-4.39623e-09,-0.0152773,-6.59509e-09,-4.25923e-09,-0.530997,-4.43796e-09,-5.81472e-09,-4.16459e-09,-4.24448e-09,-4.24448e-09,-0.166621,-7.82849e-09,-4.87847e-09,-0.184186,4.8296e-10,1.09072e-09,-1.11857e-08,3.25017e-09,3.25017e-09,-0.0152773,3.02404e-10,3.96527e-09,-0.530997,6.19151e-09,5.05682e-09,-4.16459e-09,4.08049e-09,4.08049e-09,-0.166621,-5.77092e-09,3.26902e-09,-0.184186,-0.0317553,-0.107271,-1.11857e-08,-0.0141631,-0.0141631,2.76971e-09,-0.0169485,-0.0169485,-0.530997,-0.0633314,-0.00467489,-4.16459e-09,-0.0131905,-0.0131905,-0.166621,-0.064516,-0.0956435,-0.184186,0.209253,0.0562841,-1.11857e-08,-0.047076,-0.047076,2.76971e-09,-0.0336263,-0.0336263,-0.0152773,-0.00813252,-0.0356209,-4.16459e-09,-0.034918,-0.034918,-0.166621,-0.542201,-0.158161,-0.184186,1.71443e-08,6.65203e-09,-1.11857e-08,6.37481e-10,6.37481e-10,2.76971e-09,6.7587e-10,6.7587e-10,-0.0152773,-6.94644e-09,5.99648e-10,-0.530997,-4.57356e-10,7.34981e-10,-0.166621,5.72731e-09,7.81042e-09,-0.184186,-0.042311,-0.0815314,-1.11857e-08,-0.00516823,-0.00516823,2.76971e-09,-0.00462203,-0.00462203,-0.0152773,0.017332,-0.0041616,-0.530997,-0.00416843,-0.0228185,-4.16459e-09,-0.000611411,-0.000611411
-8.87698e-09,0.00542591,0.00542591,4.91036e-09,0.00600745,0.00600745,-0.00446505,0.101381,0.012881,-0.476137,-0.0358072,0.02161,-1.84002e-09,0.00751734,0.00751734,-0.15604,0.0439141,-0.0912876,-0.172664,-2.07914e-09,-4.12496e-09,4.91036e-09,-4.13637e-09,-4.13637e-09,-0.00446505,-7.76217e-09,-4.35367e-09,-0.476137,-5.7196e-09,-5.64187e-09,-1.84002e-09,-4.24864e-09,-4.24864e-09,-0.15604,-6.84646e-09,-4.83766e-09,-0.172664,1.39851e-09,1.26455e-09,-8.87698e-09,3.483e-09,3.483e-09,-0.00446505,8.18831e-10,4.20885e-09,-0.476137,6.34813e-09,4.93424e-09,-1.84002e-09,4.01675e-09,4.01675e-09,-0.15604,-3.19512e-09,3.31341e-09,-0.172664,-0.0235676,-0.10172,-8.87698e-09,-0.0147701,-0.0147701,4.91036e-09,-0.0152014,-0.0152014,-0.476137,-0.0630365,-0.00592676,-1.84002e-09,-0.0145487,-0.0145487,-0.15604,-0.0554553,-0.0904459,-0.172664,0.225263,0.0507129,-8.87698e-09,-0.043165,-0.043165,4.91036e-09,-0.0367219,-0.0367219,-0.00446505,-0.000137812,-0.0400282,-1.84002e-09,-0.0351192,-0.0351192,-0.15604,-0.524161,-0.150147,-0.172664,1.72192e-08,6.28519e-09,-8.87698e-09,6.31507e-10,6.31507e-10,4.91036e-09,5.73652e-10,5.73652e-10,-0.00446505,-6.01493e-09,2.95997e-10,-0.476137,-1.03081e-09,7.22204e-10,-0.15604,6.81708e-09,7.34122e-09,-0.172664,-0.0424549,-0.076845,-8.87698e-09,-0.0049342,-0.0049342,4.91036e-09,-0.00433792,-0.00433792,-0.00446505,0.016724,0.000476237,-0.476137,-0.000345821,-0.0207872,-1.84002e-09,-0.00248406,-0.00248406
-6.56821e-09,0.0053575,0.0053575,7.05102e-09,0.00760797,0.00760797,0.00634725,0.0976427,0.0200063,-0.421277,-0.0347937,0.0195788,4.84543e-10,0.00541121,0.00541121,-0.14546,0.0457967,-0.0845462,-0.161142,-2.49818e-09,-4.13325e-09,7.05102e-09,-3.87652e-09,-3.87652e-09,0.00634725,-8.51422e-09,-4.44811e-09,-0.421277,-6.96654e-09,-5.46903e-09,4.84543e-10,-4.2528e-09,-4.2528e-09,-0.14546,-5.80937e-09,-4.79685e-09,-0.161142,2.2353e-09,1.43838e-09,-6.56821e-09,3.71583e-09,3.71583e-09,0.00634725,2.24975e-09,4.45242e-09,-0.421277,5.9352e-09,4.81166e-09,4.84543e-10,3.95301e-09,3.95301e-09,-0.14546,-1.15618e-10,3.3578e-09,-0.161142,-0.0179002,-0.0961687,-6.56821e-09,-0.0153771,-0.0153771,7.05102e-09,-0.0134542,-0.0134542,-0.421277,-0.0613017,-0.00717864,4.84543e-10,-0.0159069,-0.0159069,-0.14546,-0.0467383,-0.0852483,-0.161142,0.240358,0.0451417,-6.56821e-09,-0.039254,-0.039254,7.05102e-09,-0.0398174,-0.0398174,0.00634725,0.0181224,-0.0444356,4.84543e-10,-0.0353204,-0.0353204,-0.14546,-0.500983,-0.142132,-0.161142,1.69741e-08,5.91836e-09,-6.56821e-09,6.25533e-10,6.25533e-10,7.05102e-09,4.71434e-10,4.71434e-10,0.00634725,-4.74213e-09,-7.65307e-12,-0.421277,-1.851e-09,7.09428e-10,-0.14546,7.95915e-09,6.87202e-09,-0.161142,-0.0416372,-0.0721586,-6.56821e-09,-0.00470016,-0.00470016,7.05102e-09,-0.00405381,-0.00405381,0.00634725,0.01885,0.00511408,-0.421277,0.00328183,-0.0187559,4.84543e-10,-0.00435672,-0.00435672
-4.25944e-09,0.00528909,0.00528909,9.19167e-09,0.00920849,0.00920849,0.0171595,0.0901748,0.0271315,-0.366417,-0.0311658,0.0175476,2.80911e-09,0.00330508,0.00330508,-0.134879,0.0467328,-0.0778048,-0.14962,-2.89117e-09,-4.14155e-09,9.19167e-09,-3.61666e-09,-3.61666e-09,0.0171595,-8.92461e-09,-4.54255e-09,-0.366417,-8.18923e-09,-5.29618e-09,2.80911e-09,-4.25695e-09,-4.25695e-09,-0.134879,-4.74914e-09,-4.75605e-09,-0.14962,3.05034e-09,1.61222e-09,-4.25944e-09,3.94867e-09,3.94867e-09,0.0171595,4.14656e-09,4.696e-09,-0.366417,5.25503e-09,4.68908e-09,2.80911e-09,3.88927e-09,3.88927e-09,-0.134879,3.19693e-09,3.40219e-09,-0.14962,-0.0124701,-0.0906176,-4.25944e-09,-0.0159841,-0.0159841,9.19167e-09,-0.011707,-0.011707,-0.366417,-0.0589356,-0.00843052,2.80911e-09,-0.0172651,-0.0172651,-0.134879,-0.0381882,-0.0800507,-0.14962,0.255088,0.0395704,-4.25944e-09,-0.035343,-0.035343,9.19167e-09,-0.0429129,-0.0429129,0.0171595,0.0413454,-0.048843,2.80911e-09,-0.0355216,-0.0355216,-0.134879,-0.475425,-0.134118,-0.14962,1.66851e-08,5.55152e-09,-4.25944e-09,6.19559e-10,6.19559e-10,9.19167e-09,3.69215e-10,3.69215e-10,0.0171595,-3.35869e-09,-3.11303e-10,-0.366417,-2.78213e-09,6.96651e-10,-0.134879,9.11812e-09,6.40282e-09,-0.14962,-0.0404736,-0.0674721,-4.25944e-09,-0.00446612,-0.00446612,9.19167e-09,-0.0037697,-0.0037697,0.0171595,0.0228964,0.00975192,-0.366417,0.00681774,-0.0167246,2.80911e-09,-0.00622937,-0.00622937
-1.95068e-09,0.00522067,0.00522067,1.13323e-08,0.010809,0.010809,0.0279718,0.0803405,0.0342568,-0.311558,-0.0205887,0.0155164,5.13368e-09,0.00119895,0.00119895,-0.124299,0.0459972,-0.0710633,-0.138098,-3.12426e-09,-4.14984e-09,1.13323e-08,-3.3568e-09,-3.3568e-09,0.0279718,-8.93344e-09,-4.63699e-09,-0.311558,-9.32642e-09,-5.12334e-09,5.13368e-09,-4.26111e-09,-4.26111e-09,-0.124299,-3.67416e-09,-4.71524e-09,-0.138098,3.73793e-09,1.78605e-09,-1.95068e-09,4.1815e-09,4.1815e-09,0.0279718,6.17699e-09,4.93958e-09,-0.311558,3.86883e-09,4.56651e-09,5.13368e-09,3.82554e-09,3.82554e-09,-0.124299,6.82668e-09,3.44658e-09,-0.138098,-0.0083019,-0.0850665,-1.95068e-09,-0.0165911,-0.0165911,1.13323e-08,-0.00995977,-0.00995977,-0.311558,-0.054927,-0.0096824,5.13368e-09,-0.0186233,-0.0186233,-0.124299,-0.0298571,-0.074853,-0.138098,0.267656,0.0339992,-1.95068e-09,-0.031432,-0.031432,1.13323e-08,-0.0460084,-0.0460084,0.0279718,0.0653665,-0.0532503,5.13368e-09,-0.0357228,-0.0357228,-0.124299,-0.446204,-0.126103,-0.138098,1.61524e-08,5.18468e-09,-1.95068e-09,6.13586e-10,6.13586e-10,1.13323e-08,2.66997e-10,2.66997e-10,0.0279718,-2.08242e-09,-6.14954e-10,-0.311558,-3.98421e-09,6.83874e-10,-0.124299,1.0165e-08,5.93362e-09,-0.138098,-0.0372606,-0.0627857,-1.95068e-09,-0.00423208,-0.00423208,1.13323e-08,-0.00348558,-0.00348558,0.0279718,0.0286984,0.0143898,-0.311558,0.0100616,-0.0146933,5.13368e-09,-0.00810202,-0.00810202
3.58088e-10,0.00515226,0.00515226,1.3473e-08,0.0124095,0.0124095,0.0387841,0.0705342,0.0413821,-0.256698,-0.0055466,0.0134851,7.45824e-09,-0.000907183,-0.000907183,-0.113718,0.0447413,-0.0643219,-0.126576,-3.31053e-09,-4.15813e-09,1.3473e-08,-3.09694e-09,-3.09694e-09,0.0387841,-8.58602e-09,-4.73143e-09,-0.256698,-1.02693e-08,-4.95049e-09,7.45824e-09,-4.26527e-09,-4.26527e-09,-0.113718,-2.67375e-09,-4.67443e-09,-0.126576,4.38898e-09,1.95988e-09,3.58088e-10,4.41433e-09,4.41433e-09,0.0387841,7.88927e-09,5.18315e-09,-0.256698,2.15029e-09,4.44393e-09,7.45824e-09,3.7618e-09,3.7618e-09,-0.113718,1.02624e-08,3.49097e-09,-0.126576,-0.00447871,-0.0795154,3.58088e-10,-0.017198,-0.017198,1.3473e-08,-0.00821257,-0.00821257,-0.256698,-0.049447,-0.0109343,7.45824e-09,-0.0199815,-0.0199815,-0.113718,-0.0213507,-0.0696554,-0.126576,0.279599,0.028428,3.58088e-10,-0.027521,-0.027521,1.3473e-08,-0.049104,-0.049104,0.0387841,0.084784,-0.0576577,7.45824e-09,-0.035924,-0.035924,-0.113718,-0.417511,-0.118089,-0.126576,1.55513e-08,4.81784e-09,3.58088e-10,6.07612e-10,6.07612e-10,1.3473e-08,1.64779e-10,1.64779e-10,0.0387841,-1.15148e-09,-9.18604e-10,-0.256698,-5.06701e-09,6.71098e-10,-0.113718,1.07398e-08,5.46442e-09,-0.126576,-0.0334571,-0.0580993,3.58088e-10,-0.00399805,-0.00399805,1.3473e-08,-0.00320147,-0.00320147,0.0387841,0.0355292,0.0190276,-0.256698,0.0123489,-0.012662,7.45824e-09,-0.00997468,-0.00997468
2.66685e-09,0.00508385,0.00508385,1.56136e-08,0.01401,0.01401,0.0495964,0.0628258,0.0485073,-0.201838,0.0111971,0.0114539,9.78281e-09,-0.00301331,-0.00301331,-0.103138,0.043734,-0.0575805,-0.115054,-3.34815e-09,-4.16642e-09,1.56136e-08,-2.83708e-09,-2.83708e-09,0.0495964,-7.89826e-09,-4.82587e-09,-0.201838,-1.08343e-08,-4.77764e-09,9.78281e-09,-4.26943e-09,-4.26943e-09,-0.103138,-1.82704e-09,-4.63362e-09,-0.115054,4.92562e-09,2.13372e-09,2.66685e-09,4.64717e-09,4.64717e-09,0.0495964,8.8729e-09,5.42673e-09,-0.201838,5.86336e-10,4.32135e-09,9.78281e-09,3.69806e-09,3.69806e-09,-0.103138,1.30893e-08,3.53535e-09,-0.115054,-0.0016992,-0.0739643,2.66685e-09,-0.017805,-0.017805,1.56136e-08,-0.00646537,-0.00646537,-0.201838,-0.0423805,-0.0121862,9.78281e-09,-0.0213397,-0.0213397,-0.103138,-0.0123426,-0.0644578,-0.115054,0.28958,0.0228567,2.66685e-09,-0.0236099,-0.0236099,1.56136e-08,-0.0521995,-0.0521995,0.0495964,0.094594,-0.062065,9.78281e-09,-0.0361252,-0.0361252,-0.103138,-0.39256,-0.110074,-0.115054,1.474e-08,4.451e-09,2.66685e-09,6.01638e-10,6.01638e-10,1.56136e-08,6.25609e-11,6.25609e-11,0.0495964,-7.94167e-10,-1.22225e-09,-0.201838,-5.4406e-09,6.58321e-10,-0.103138,1.04931e-08,4.99522e-09,-0.115054,-0.0277983,-0.0534129,2.66685e-09,-0.00376401,-0.00376401,1.56136e-08,-0.00291736,-0.00291736,0.0495964,0.0428283,0.0236654,-0.201838,0.012514,-0.0106307,9.78281e-09,-0.0118473,-0.0118473
4.97562e-09,0.00501543,0.00501543,1.77543e-08,0.0156106,0.0156106,0.0604087,0.0581004,0.0556326,-0.146978,0.0270272,0.00942268,1.21074e-08,-0.00511945,-0.00511945,-0.0925572,0.0437411,-0.0508391,-0.103532,-3.20685e-09,-4.17472e-09,1.77543e-08,-2.57722e-09,-2.57722e-09,0.0604087,-6.92646e-09,-4.92031e-09,-0.146978,-1.08547e-08,-4.6048e-09,1.21074e-08,-4.27358e-09,-4.27358e-09,-0.0925572,-1.21702e-09,-4.59281e-09,-0.103532,5.32771e-09,2.30755e-09,4.97562e-09,4.88e-09,4.88e-09,0.0604087,9.00562e-09,5.6703e-09,-0.146978,-3.68304e-10,4.19877e-09,1.21074e-08,3.63432e-09,3.63432e-09,-0.0925572,1.48787e-08,3.57974e-09,-0.103532,-7.54354e-05,-0.0684132,4.97562e-09,-0.018412,-0.018412,1.77543e-08,-0.00471818,-0.00471818,-0.146978,-0.03364,-0.013438,1.21074e-08,-0.0226978,-0.0226978,-0.0925572,-0.00249506,-0.0592602,-0.103532,0.297235,0.0172855,4.97562e-09,-0.0196989,-0.0196989,1.77543e-08,-0.055295,-0.055295,0.0604087,0.0926059,-0.0664724,1.21074e-08,-0.0363264,-0.0363264,-0.0925572,-0.374641,-0.10206,-0.103532,1.36884e-08,4.08416e-09,4.97562e-09,5.95664e-10,5.95664e-10,1.77543e-08,-3.96573e-11,-3.96573e-11,0.0604087,-1.06117e-09,-1.52591e-09,-0.146978,-4.56115e-09,6.45545e-10,-0.0925572,9.05383e-09,4.52602e-09,-0.103532,-0.0199453,-0.0487264,4.97562e-09,-0.00352997,-0.00352997,1.77543e-08,-0.00263325,-0.00263325,0.0604087,0.0502219,0.0283033,-0.146978,0.00949194,-0.0085994,1.21074e-08,-0.01372,-0.01372
7.28438e-09,0.00494702,0.00494702,1.98949e-08,0.0172111,0.0172111,0.071221,0.0558588,0.0627578,-0.0921184,0.0391129,0.00739145,1.44319e-08,-0.00722558,-0.00722558,-0.0819766,0.0456074,-0.0440976,-0.0920095,-2.97e-09,-4.18301e-09,1.98949e-08,-2.31736e-09,-2.31736e-09,0.071221,-5.77709e-09,-5.01475e-09,-0.0921184,-1.01105e-08,-4.43195e-09,1.44319e-08,-4.27774e-09,-4.27774e-09,-0.0819766,-9.35886e-10,-4.552e-09,-0.0920095,5.65892e-09,2.48138e-09,7.28438e-09,5.11284e-09,5.11284e-09,0.071221,8.50105e-09,5.91388e-09,-0.0921184,-1.861e-10,4.07619e-09,1.44319e-08,3.57058e-09,3.57058e-09,-0.0819766,1.5155e-08,3.62413e-09,-0.0920095,0.000961443,-0.0628621,7.28438e-09,-0.019019,-0.019019,1.98949e-08,-0.00297098,-0.00297098,-0.0921184,-0.0230011,-0.0146899,1.44319e-08,-0.024056,-0.024056,-0.0819766,0.00856684,-0.0540626,-0.0920095,0.303659,0.0117143,7.28438e-09,-0.0157879,-0.0157879,1.98949e-08,-0.0583905,-0.0583905,0.071221,0.080191,-0.0708797,1.44319e-08,-0.0365276,-0.0365276,-0.0819766,-0.367399,-0.0940451,-0.0920095,1.25124e-08,3.71732e-09,7.28438e-09,5.8969e-10,5.8969e-10,1.98949e-08,-1.41875e-10,-1.41875e-10,0.071221,-1.79261e-09,-1.82956e-09,-0.0921184,-1.75594e-09,6.32768e-10,-0.0819766,6.0088e-09,4.05682e-09,-0.0920095,-0.010932,-0.04404,7.28438e-09,-0.00329593,-0.00329593,1.98949e-08,-0.00234914,-0.00234914,0.071221,0.0575416,0.0329411,-0.0921184,0.00190599,-0.0065681,1.44319e-08,-0.0155926,-0.0155926
9.59315e-09,0.00487861,0.00487861,2.20356e-08,0.0188116,0.0188116,0.0820333,0.0562177,0.0698831,-0.0372586,0.0453251,0.00536023,1.67565e-08,-0.00933171,-0.00933171,-0.0713961,0.0496757,-0.0373562,-0.0804874,-2.4726e-09,-4.1913e-09,2.20356e-08,-2.05751e-09,-2.05751e-09,0.0820333,-4.55223e-09,-5.10919e-09,-0.0372586,-8.55293e-09,-4.25911e-09,1.67565e-08,-4.2819e-09,-4.2819e-09,-0.0713961,-1.02729e-09,-4.51119e-09,-0.0804874,5.79894e-09,2.65521e-09,9.59315e-09,5.34567e-09,5.34567e-09,0.0820333,7.46573e-09,6.15746e-09,-0.0372586,1.31234e-09,3.95362e-09,1.67565e-08,3.50684e-09,3.50684e-09,-0.0713961,1.36907e-08,3.66852e-09,-0.0804874,0.000466113,-0.057311,9.59315e-09,-0.0196259,-0.0196259,2.20356e-08,-0.00122379,-0.00122379,-0.0372586,-0.0109885,-0.0159418,1.67565e-08,-0.0254142,-0.0254142,-0.0713961,0.020872,-0.048865,-0.0804874,0.306752,0.00614302,9.59315e-09,-0.0118769,-0.0118769,2.20356e-08,-0.0614861,-0.0614861,0.0820333,0.0555146,-0.0752871,1.67565e-08,-0.0367288,-0.0367288,-0.0713961,-0.372182,-0.0860306,-0.0804874,1.10056e-08,3.35048e-09,9.59315e-09,5.83717e-10,5.83717e-10,2.20356e-08,-2.44094e-10,-2.44094e-10,0.0820333,-2.90676e-09,-2.13321e-09,-0.0372586,3.05119e-09,6.19991e-10,-0.0713961,1.24492e-09,3.58762e-09,-0.0804874,0.00121846,-0.0393536,9.59315e-09,-0.0030619,-0.0030619,2.20356e-08,-0.00206503,-0.00206503,0.0820333,0.0645009,0.037579,-0.0372586,-0.0103046,-0.0045368,1.67565e-08,-0.0174653,-0.0174653
1.19019e-08,0.00481019,0.00481019,2.41763e-08,0.0204121,0.0204121,0.0928456,0.0571409,0.0770084,0.0176012,0.0450498,0.003329,1.90811e-08,-0.0114378,-0.0114378,-0.0608155,0.0539634,-0.0306148,-0.0689653,-1.86612e-09,-4.1996e-09,2.41763e-08,-1.79765e-09,-1.79765e-09,0.0928456,-3.33879e-09,-5.20363e-09,0.0176012,-6.50023e-09,-4.08626e-09,1.90811e-08,-4.28606e-09,-4.28606e-09,-0.0608155,-1.52484e-09,-4.47038e-09,-0.0689653,5.85943e-09,2.82905e-09,1.19019e-08,5.5785e-09,5.5785e-09,0.0928456,6.34958e-09,6.40103e-09,0.0176012,3.39198e-09,3.83104e-09,1.90811e-08,3.4431e-09,3.4431e-09,-0.0608155,1.05173e-08,3.71291e-09,-0.0689653,-0.000654421,-0.0517599,1.19019e-08,-0.0202329,-0.0202329,2.41763e-08,0.00052341,0.00052341,0.0176012,-0.000189641,-0.0171937,1.90811e-08,-0.0267724,-0.0267724,-0.0608155,0.0324113,-0.0436673,-0.0689653,0.308457,0.00057178,1.19019e-08,-0.0079659,-0.0079659,2.41763e-08,-0.0645816,-0.0645816,0.0928456,0.02784,-0.0796944,1.90811e-08,-0.03693,-0.03693,-0.0608155,-0.382229,-0.0780161,-0.0689653,9.36254e-09,2.98364e-09,1.19019e-08,5.77743e-10,5.77743e-10,2.41763e-08,-3.46312e-10,-3.46312e-10,0.0928456,-4.07787e-09,-2.43686e-09,0.0176012,8.38914e-09,6.07215e-10,-0.0608155,-4.46244e-09,3.11842e-09,-0.0689653,0.0146763,-0.0346672,1.19019e-08,-0.00282786,-0.00282786,2.41763e-08,-0.00178092,-0.00178092,0.0928456,0.0713109,0.0422168,0.0176012,-0.0239177,-0.00250551,1.90811e-08,-0.0193379,-0.0193379
1.42107e-08,0.00474178,0.00474178,2.63169e-08,0.0220126,0.0220126,0.103658,0.05971,0.0841336,0.072461,0.0377033,0.00129778,2.14056e-08,-0.013544,-0.013544,-0.050235,0.0536222,-0.0238733,-0.0574432,-1.14511e-09,-4.20789e-09,2.63169e-08,-1.53779e-09,-1.53779e-09,0.103658,-2.25406e-09,-5.29807e-09,0.072461,-4.40023e-09,-3.91342e-09,2.14056e-08,-4.29021e-09,-4.29021e-09,-0.050235,-2.3962e-09,-4.42957e-09,-0.0574432,5.83719e-09,3.00288e-09,1.42107e-08,5.81134e-09,5.81134e-09,0.103658,5.11563e-09,6.64461e-09,0.072461,4.98004e-09,3.70846e-09,2.14056e-08,3.37936e-09,3.37936e-09,-0.050235,6.20467e-09,3.7573e-09,-0.0574432,-0.00240713,-0.0462088,1.42107e-08,-0.0208399,-0.0208399,2.63169e-08,0.00227061,0.00227061,0.072461,0.00578901,-0.0184456,2.14056e-08,-0.0281306,-0.0281306,-0.050235,0.0387374,-0.0384697,-0.0574432,0.308712,-0.00499946,1.42107e-08,-0.00405489,-0.00405489,2.63169e-08,-0.0676771,-0.0676771,0.103658,-0.00974286,-0.0841018,2.14056e-08,-0.0371312,-0.0371312,-0.050235,-0.380094,-0.0700015,-0.0574432,7.57934e-09,2.6168e-09,1.42107e-08,5.71769e-10,5.71769e-10,2.63169e-08,-4.4853e-10,-4.4853e-10,0.103658,-5.32568e-09,-2.74051e-09,0.072461,1.21587e-08,5.94438e-10,-0.050235,-9.09586e-09,2.64922e-09,-0.0574432,0.0294972,-0.0299808,1.42107e-08,-0.00259382,-0.00259382,2.63169e-08,-0.0014968,-0.0014968,0.103658,0.0774407,0.0468546,0.072461,-0.0343719,-0.000474208,2.14056e-08,-0.0212106,-0.0212106
1.65194e-08,0.00467336,0.00467336,2.84576e-08,0.0236131,0.0236131,0.11447,0.0629429,0.0912589,0.127321,0.0237129,-0.00073345,2.37302e-08,-0.0156501,-0.0156501,-0.0396545,0.0440355,-0.0171319,-0.0459211,-1.40467e-10,-4.21618e-09,2.84576e-08,-1.27793e-09,-1.27793e-09,0.11447,-1.396e-09,-5.39251e-09,0.127321,-2.73314e-09,-3.74057e-09,2.37302e-08,-4.29437e-09,-4.29437e-09,-0.0396545,-3.58153e-09,-4.38876e-09,-0.0459211,5.61023e-09,3.17671e-09,1.65194e-08,6.04417e-09,6.04417e-09,0.11447,4.05015e-09,6.88818e-09,0.127321,5.01548e-09,3.58588e-09,2.37302e-08,3.31562e-09,3.31562e-09,-0.0396545,1.41645e-09,3.80168e-09,-0.0459211,-0.00569867,-0.0406577,1.65194e-08,-0.0214469,-0.0214469,2.84576e-08,0.0040178,0.0040178,0.127321,0.00384794,-0.0196974,2.37302e-08,-0.0294888,-0.0294888,-0.0396545,0.0356901,-0.0332721,-0.0459211,0.305357,-0.0105707,1.65194e-08,-0.000143878,-0.000143878,2.84576e-08,-0.0707726,-0.0707726,0.11447,-0.0534471,-0.0885091,2.37302e-08,-0.0373324,-0.0373324,-0.0396545,-0.348853,-0.061987,-0.0459211,5.4517e-09,2.24996e-09,1.65194e-08,5.65795e-10,5.65795e-10,2.84576e-08,-5.50748e-10,-5.50748e-10,0.11447,-6.44048e-09,-3.04416e-09,0.127321,1.23731e-08,5.81662e-10,-0.0396545,-1.06766e-08,2.18002e-09,-0.0459211,0.0476883,-0.0252943,1.65194e-08,-0.00235978,-0.00235978,2.84576e-08,-0.00121269,-0.00121269,0.11447,0.0828485,0.0514925,0.127321,-0.0373134,0.00155709,2.37302e-08,-0.0230832,-0.0230832
