iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1
282,299.134,1,10.1986,10.1069,43.6068,52.4289,0.0952989,0.259131,1.04618,0.0117118
283,295.798,1,10.1728,9.94245,43.6212,51.5378,0.0944584,0.258086,1.08625,0.0113488
284,297.071,1,10.1825,9.88564,43.657,52.1304,0.094319,0.261082,1.07589,0.0116195
285,300.806,1,10.1695,9.68317,43.7429,52.4538,0.0940274,0.267904,1.09546,0.0123897
286,295.026,1,10.1362,9.94747,43.6811,54.5639,0.0945185,0.268037,1.01957,0.0115918
287,300.558,1,10.1882,10.4418,43.6715,56.4048,0.0969651,0.26639,0.958456,0.0116086
288,296.532,1,10.2307,10.449,43.621,57.6947,0.0971689,0.265162,0.968535,0.0110643
289,297.327,1,10.1793,10.2647,43.6023,56.742,0.0957155,0.26659,0.973206,0.0117181
290,287.92,1,10.1816,10.2868,43.5688,57.4929,0.0931806,0.263523,0.988691,0.0115565
291,288.737,1,10.1611,10.1197,43.5977,57.1097,0.0926778,0.261321,1.01888,0.0108989
292,290.364,1,10.134,9.8919,43.5668,58.8603,0.093573,0.267604,1.01685,0.0100901
293,290.274,1,10.1238,9.79127,43.5302,58.8081,0.0933574,0.268644,0.999683,0.010311
294,287.393,1,10.1554,9.94215,43.4504,58.5212,0.0929963,0.262057,0.999992,0.010283
295,289.409,1,10.1348,9.74479,43.5098,59.7289,0.0935753,0.267133,0.951636,0.0102075
296,284.423,1,10.1301,10.1282,43.4968,58.7182,0.0936774,0.268922,0.968034,0.00894744
297,287.214,1,10.1933,10.3526,43.5035,59.2616,0.0937076,0.270448,0.980791,0.00923912
298,285.761,1,10.1789,10.6796,43.5215,58.5774,0.0942633,0.267932,0.939113,0.00892232
299,288.888,1,10.1508,10.0809,43.5137,56.9022,0.093938,0.260661,0.951831,0.009768
300,291.663,1,10.1252,9.51951,43.4587,55.4294,0.0948923,0.261405,0.930218,0.0100131
301,292.081,1,10.1536,9.63415,43.4459,53.8452,0.0954161,0.25381,0.944488,0.0101983
302,292.176,1,10.1815,9.3847,43.4603,54.8835,0.0954431,0.254511,0.948159,0.010605
303,277.86,1,10.1579,9.24056,43.4848,54.4462,0.0933907,0.258118,0.946472,0.00919653
304,285.166,1,10.1478,9.44646,43.4659,54.4942,0.0938829,0.258983,0.949443,0.00887264
305,291.202,1,10.1813,9.78503,43.4352,55.0687,0.0959467,0.257834,0.969395,0.00866713
306,286.014,1,10.1706,9.59849,43.3959,54.728,0.0956219,0.255744,0.984755,0.00833627
307,278.034,1,10.1935,10.1525,43.393,55.6864,0.0940152,0.257908,0.9441,0.00818871
308,282.072,1,10.1578,10.2437,43.4136,54.8969,0.0935874,0.258808,0.972874,0.00797665
309,290.466,1,10.1686,10.3354,43.4206,53.5049,0.0940024,0.260849,1.01391,0.0088948
310,288.341,1,10.1905,10.5751,43.4172,53.1269,0.0939331,0.261224,0.989987,0.00943109
311,283.869,1,10.2103,10.9276,43.3571,52.3743,0.0940254,0.259798,0.950077,0.00905666
312,286.524,1,10.2103,10.9073,43.3759,51.9118,0.0946901,0.261742,0.969762,0.00853331
313,289.541,1,10.1996,10.7979,43.3874,51.9346,0.0947938,0.265597,0.961999,0.00897199
314,290.493,1,10.193,10.5236,43.3919,51.1997,0.0942395,0.261561,0.990015,0.0096316
315,294.083,1,10.2353,10.5783,43.3971,51.7601,0.0950763,0.265088,0.985183,0.0102436
316,291.582,1,10.2287,10.1538,43.4182,53.089,0.0958934,0.261477,0.940331,0.0102517
317,294.434,1,10.1917,10.0011,43.4788,51.5795,0.0955213,0.26094,0.948492,0.0107072
318,295.665,1,10.1791,10.1051,43.5029,52.3901,0.0963624,0.257941,0.934225,0.010743
319,300.181,1,10.1528,10.2625,43.4901,52.021,0.0978998,0.259581,0.910897,0.0107142
320,299.913,1,10.2163,10.5817,43.4885,52.7477,0.0983276,0.265126,0.908896,0.0110692
321,300.542,1,10.2553,11.1824,43.463,53.4386,0.0983316,0.267367,0.939344,0.0112938
322,294.11,1,10.2533,11.0675,43.3916,54.2774,0.0982166,0.262687,0.917972,0.010562
323,297.083,1,10.2394,11.3495,43.3679,53.9912,0.0972437,0.263419,0.941254,0.0109756
324,301.488,1,10.2531,11.1122,43.3847,52.7973,0.0982193,0.264386,0.987397,0.010856
325,295.204,1,10.2235,10.9658,43.4094,53.1666,0.0974772,0.266099,0.980694,0.0102783
326,297.429,1,10.2528,10.6805,43.3666,52.7928,0.0978767,0.263545,0.984607,0.0103817
327,294.244,1,10.2435,10.2441,43.3769,53.8027,0.098163,0.256446,0.930966,0.010359
328,296.22,1,10.2064,9.92905,43.2886,55.1557,0.0972535,0.253416,0.962612,0.0108356
329,290.473,1,10.204,9.78922,43.2502,53.9134,0.0957004,0.249253,0.98284,0.0108157
330,298.868,1,10.1688,9.83161,43.2678,52.7715,0.0949423,0.255909,1.01965,0.011867
331,294.951,1,10.1576,9.97257,43.2758,52.9099,0.0947403,0.256522,0.99906,0.0116448
332,295.153,1,10.2031,9.93876,43.3761,54.1934,0.0960187,0.257725,0.993282,0.0109851
333,297.719,1,10.2284,10.0265,43.4224,54.4299,0.0971964,0.259399,0.993676,0.010745
334,298.537,1,10.1747,9.8115,43.4188,54.62,0.0985361,0.257727,0.917282,0.0107096
335,294.398,1,10.1607,9.95149,43.3779,54.62,0.0973388,0.256456,0.924543,0.0107169
336,293.258,1,10.1552,9.9041,43.4345,54.6439,0.0961708,0.261102,0.916798,0.0109835
337,293.906,1,10.1398,10.0519,43.4483,56.4575,0.0950787,0.263085,0.921018,0.0114345
338,283.949,1,10.1916,10.1876,43.3709,56.2106,0.0946272,0.257789,0.913331,0.0102784
339,286.332,1,10.1807,10.1535,43.3172,55.4212,0.0958737,0.254331,0.925552,0.00898004
340,287.903,1,10.2061,10.1253,43.3334,55.7349,0.0960323,0.257998,0.990087,0.00838741
341,281.851,1,10.2074,10.0649,43.3218,55.5889,0.0952124,0.259373,1.00513,0.00777774
342,282.783,1,10.212,10.27,43.2615,55.7825,0.095131,0.255371,0.972559,0.00789862
343,282.472,1,10.203,10.37,43.1897,55.3434,0.0948827,0.2521,1.00144,0.00762956
344,282.987,1,10.1924,10.288,43.1902,54.2741,0.0949298,0.249908,1.0344,0.00748812
345,286.467,1,10.1934,10.3894,43.2121,54.4158,0.0960064,0.248252,1.01595,0.00758701
346,282.567,1,10.1809,9.93777,43.2142,54.9822,0.0963702,0.25299,0.989931,0.00714526
347,274.511,1,10.1618,9.69016,43.2237,54.8385,0.0948122,0.253982,0.945202,0.00685957
348,278.075,1,10.1589,9.5181,43.2441,54.1909,0.0938983,0.250296,0.960838,0.00720164
349,285.09,1,10.1702,9.97095,43.2534,53.9074,0.0943413,0.252073,0.986797,0.00770765
350,289.985,1,10.1825,9.9092,43.2425,54.6305,0.0965862,0.257378,1.00258,0.00755611
351,282.679,1,10.1637,10.0502,43.201,53.5287,0.095561,0.262147,1.01572,0.00723079
352,286.227,1,10.1328,9.85955,43.1537,53.8074,0.094732,0.261563,1.0533,0.00754859
353,288.293,1,10.1185,9.95916,43.1787,52.102,0.0951983,0.25947,1.09546,0.00735408
354,282.956,1,10.1585,9.76449,43.1751,53.2243,0.0956728,0.258587,1.07285,0.00695239
355,283.774,1,10.1296,9.35894,43.1662,53.731,0.0957489,0.253868,1.07486,0.00683057
356,279.065,1,10.1149,9.49162,43.1237,54.4736,0.0945369,0.252834,1.06476,0.00670749
357,281.022,1,10.1177,9.66515,43.1267,54.7568,0.0951071,0.246188,1.07411,0.00647905
358,279.124,1,10.1556,9.73218,43.1317,55.0178,0.0949593,0.247855,1.05325,0.0064969
359,283.184,1,10.1859,9.73605,43.1561,53.5701,0.0948046,0.248133,1.06955,0.00712126
360,280.998,1,10.1692,9.94311,43.1836,54.8135,0.0946179,0.256949,1.03493,0.00693906
361,276.883,1,10.1699,10.0089,43.1888,55.6404,0.0944586,0.261296,0.994798,0.00658443
362,276.963,1,10.1902,10.2713,43.1872,55.2777,0.0938904,0.264614,0.984237,0.0066896
363,279.027,1,10.1969,10.5958,43.1954,54.6035,0.0942495,0.264074,0.984863,0.00668509
364,281.444,1,10.2211,10.7172,43.218,54.9339,0.0966554,0.264163,0.973026,0.00610007
365,278.885,1,10.2711,10.6693,43.2225,53.7335,0.0973136,0.258725,1.00866,0.00577744
366,277.153,1,10.2897,10.5007,43.2437,55.8638,0.0972915,0.261891,1.0092,0.00558221
367,280.088,1,10.2687,10.6764,43.2699,54.5945,0.0972802,0.259607,1.00365,0.00574706
368,275.155,1,10.2614,11.1585,43.2759,54.6418,0.0963143,0.262546,1.01789,0.0054393
369,272.565,1,10.2421,11.0794,43.2845,53.449,0.0960008,0.262642,0.999319,0.00510236
370,277.438,1,10.2518,10.8832,43.2868,54.0933,0.0963273,0.26709,0.956837,0.00551447
371,276.392,1,10.2587,10.4268,43.2952,54.0933,0.097122,0.265066,0.964458,0.00531937
372,279.216,1,10.2407,10.6063,43.2863,53.4588,0.097119,0.261364,0.992187,0.0054544
373,278.611,1,10.2337,10.7256,43.3226,53.7356,0.0991941,0.26319,0.990431,0.00478651
374,275.058,1,10.2295,10.1172,43.3549,55.319,0.097694,0.265872,1.02929,0.00473386
375,276.573,1,10.2445,10.0823,43.3466,54.8634,0.0977991,0.262514,1.04765,0.0046543
376,276.986,1,10.2514,10.5787,43.3402,54.5785,0.0977344,0.265389,1.04056,0.00468765
377,276.278,1,10.2707,10.7607,43.3336,52.9564,0.0980542,0.263355,1.03057,0.00464051
378,269.116,1,10.2125,10.5458,43.3515,52.4054,0.0968082,0.26553,0.998545,0.00433293
379,268.254,1,10.188,10.3368,43.3717,52.6763,0.095621,0.263905,0.964432,0.00448694
380,268.944,1,10.1812,10.1069,43.3537,54.0704,0.0946414,0.266024,0.985736,0.00459528
381,267.204,1,10.1821,10.0627,43.3549,54.1636,0.0950776,0.26884,0.997872,0.00421817
382,264.716,1,10.195,10.5612,43.3603,55.1835,0.0943238,0.269195,1.00911,0.00414565
383,269.537,1,10.2202,10.435,43.3573,55.0883,0.0948304,0.259206,0.988659,0.00462668
384,269.117,1,10.2139,10.0012,43.3152,55.3253,0.095454,0.259165,0.909886,0.00486126
385,270.426,1,10.1815,9.87442,43.3276,53.8796,0.0960124,0.257192,0.910056,0.00476394
386,263.958,1,10.1919,9.97767,43.3311,53.2031,0.0947702,0.252994,0.907974,0.00472108
387,273.939,1,10.1821,10.0359,43.3525,52.8815,0.0943681,0.255817,0.96985,0.00515309
388,274.235,1,10.1384,10.1234,43.3486,52.7904,0.0941675,0.255622,1.00255,0.00520405
389,270.634,1,10.1677,9.65962,43.3478,51.6441,0.0938375,0.253004,1.06352,0.00501808
390,267.288,1,10.1702,9.86194,43.3392,51.7551,0.0939662,0.256997,1.03976,0.00464257
391,261.224,1,10.1798,10.0713,43.3457,52.3534,0.0933591,0.258282,1.00799,0.00428205
392,266.359,1,10.2045,10.0322,43.3366,53.4696,0.0934819,0.26111,1.00803,0.00440616
393,273.277,1,10.1926,10.3543,43.364,54.9249,0.0942525,0.264934,1.01996,0.00466509
394,271.88,1,10.1429,10.1493,43.3954,55.3251,0.0933004,0.267167,1.00417,0.00511576
395,275.656,1,10.1295,10.1347,43.3763,55.0869,0.0943706,0.264135,0.993675,0.00526155
396,273.482,1,10.1566,10.3567,43.3491,54.397,0.0955707,0.261262,0.973047,0.00500906
397,270.608,1,10.1706,10.194,43.3358,54.0221,0.0967206,0.256456,0.942938,0.00465884
398,275.472,1,10.2256,10.3875,43.3258,53.4629,0.0978817,0.261622,0.932685,0.00469682
399,262.959,1,10.2533,10.647,43.3117,54.6007,0.0959933,0.261602,0.921725,0.004479
400,266.847,1,10.2555,10.8761,43.3426,53.8464,0.095243,0.261192,0.923811,0.00459633
401,276.805,1,10.2548,10.7282,43.3494,54.3758,0.0964832,0.263401,0.943114,0.00499325
402,275.419,1,10.1897,10.6401,43.3598,54.6086,0.0954381,0.262375,0.93967,0.00549708
403,271.919,1,10.1788,10.2727,43.3454,55.3771,0.0959536,0.259586,0.952727,0.00508156
404,268.303,1,10.1958,10.1981,43.3489,53.4498,0.0954924,0.255797,0.934223,0.00500192
405,269.393,1,10.1958,10.3494,43.3588,53.404,0.0947017,0.259418,0.936634,0.005065
406,267.718,1,10.1975,10.1807,43.3392,51.3102,0.0952196,0.254715,0.946649,0.00468481
407,264.158,1,10.1742,9.97107,43.3068,52.0967,0.0942264,0.261731,0.942704,0.0044689
408,272.985,1,10.2083,10.7898,43.2945,50.5604,0.0949817,0.261475,0.959546,0.00476765
409,269.549,1,10.2469,10.8189,43.3063,50.9059,0.0960416,0.261354,0.957963,0.00451223
410,261.076,1,10.2662,10.8795,43.3196,52.3707,0.095515,0.26231,0.957854,0.00401866
411,259.942,1,10.2669,11.2114,43.3158,52.1011,0.0954322,0.261454,0.948126,0.00367205
412,262.487,1,10.2502,10.7366,43.3011,51.8778,0.0958928,0.258104,0.907655,0.00376783
413,262.24,1,10.2461,10.4196,43.3018,51.477,0.0965318,0.256917,0.869749,0.00376452
414,264.357,1,10.2164,10.0339,43.3013,50.924,0.0965822,0.25528,0.875911,0.00384822
415,267.121,1,10.2016,9.97761,43.2954,51.617,0.0962937,0.25933,0.913106,0.00400038
416,267.501,1,10.1406,10.1481,43.2826,52.6675,0.0965197,0.260249,0.91236,0.00387943
417,266.495,1,10.154,10.1609,43.2703,52.5097,0.0950491,0.262605,0.926951,0.00427247
418,271.945,1,10.1549,9.89604,43.263,54.3893,0.0958171,0.266757,0.925548,0.00446919
419,263.715,1,10.1738,9.85132,43.2703,53.9463,0.0948179,0.266117,0.946042,0.00424832
420,273.49,1,10.227,9.81434,43.2991,53.4373,0.0966389,0.267491,0.975276,0.00430589
421,270.72,1,10.2669,10.0076,43.3167,53.2087,0.0970567,0.261386,0.985934,0.00435952
422,259.806,1,10.2456,9.99942,43.3009,53.6615,0.0954933,0.261427,0.94477,0.00406035
423,259.526,1,10.2422,10.1279,43.3244,54.0269,0.0940564,0.262544,0.956202,0.00398739
424,269.08,1,10.245,10.2162,43.3309,53.657,0.0937057,0.265142,0.999303,0.00450217
425,266.001,1,10.2448,10.3687,43.3525,53.9083,0.0939424,0.262451,0.986388,0.00450513
426,274.638,1,10.1719,9.71218,43.3478,52.7482,0.0956749,0.261247,0.95894,0.00469615
427,265.571,1,10.1832,9.52216,43.3492,52.4551,0.0952315,0.259942,0.930414,0.00458216
428,273.175,1,10.1318,9.73744,43.3499,54.5234,0.0957564,0.264166,0.918677,0.00471553
429,273.888,1,10.1185,9.67205,43.3613,56.3569,0.0968154,0.264201,0.880527,0.00481099
430,274.39,1,10.1607,9.5613,43.3597,55.6811,0.0976844,0.259587,0.895972,0.00481223
431,278.924,1,10.184,9.8592,43.3377,55.1811,0.099151,0.260589,0.950058,0.00460642
432,279.868,1,10.1542,9.3286,43.3346,55.8825,0.100533,0.263109,0.951766,0.00441371
433,274.509,1,10.1232,9.28662,43.3418,54.6334,0.0981882,0.259159,0.983293,0.00463679
434,284.785,1,10.0934,9.47745,43.3359,55.4884,0.0989139,0.264685,0.958324,0.00510089
435,276.404,1,10.1447,9.20822,43.338,55.9825,0.0988025,0.262523,0.95866,0.00494786
436,267.231,1,10.1571,9.14014,43.3471,54.2202,0.097893,0.256186,0.942083,0.00446821
437,277.864,1,10.1818,8.86982,43.3232,53.3844,0.0980254,0.255799,0.992757,0.00484162
438,268.116,1,10.1413,9.02729,43.3225,54.2191,0.0963943,0.255513,0.954079,0.00471176
439,272.209,1,10.0879,9.03211,43.3264,54.7701,0.0956627,0.255122,0.95024,0.00484728
440,270.313,1,10.1436,9.59466,43.3546,55.2342,0.0962295,0.254666,0.953328,0.00460707
441,276.746,1,10.1714,9.5735,43.366,54.9519,0.0965284,0.258574,0.947237,0.00515398
442,264.563,1,10.2102,10.3298,43.34,54.1057,0.0946038,0.254809,0.913603,0.0051907
443,269.601,1,10.2265,10.5726,43.3333,53.8524,0.0942696,0.258408,0.923522,0.00531143
444,272.587,1,10.2218,10.2727,43.3478,53.1393,0.0947306,0.256474,0.926342,0.00552343
445,267.202,1,10.1969,9.88644,43.3479,55.0074,0.0935798,0.260521,0.932464,0.00539232
446,268.07,1,10.1863,9.80972,43.3252,55.1939,0.0930654,0.258933,0.943981,0.00541184
447,269.952,1,10.1425,9.69132,43.3171,54.6765,0.093017,0.258239,0.964567,0.00533168
448,277.768,1,10.1711,9.90328,43.3203,54.8618,0.0963404,0.262539,0.982221,0.0048661
449,276.989,1,10.1814,9.99381,43.3135,55.0478,0.0971013,0.266218,0.967264,0.00495172
450,275.789,1,10.209,10.2508,43.3274,53.7506,0.0981226,0.267636,0.933986,0.00479483
451,276.992,1,10.205,10.3077,43.3186,52.3212,0.0991775,0.270703,0.934826,0.00448404
452,273.616,1,10.2565,10.3058,43.3274,51.4724,0.0987515,0.264525,0.932982,0.00462686
453,272.408,1,10.2598,10.4746,43.3294,51.516,0.0976967,0.267879,0.935531,0.00469357
454,266.004,1,10.2812,10.4654,43.3469,52.146,0.0959012,0.266508,0.982851,0.00449303
455,266.226,1,10.2884,10.6345,43.3354,51.6357,0.0943997,0.265146,1.01437,0.00457947
456,264.808,1,10.2818,10.9897,43.3315,51.5262,0.0934025,0.272389,0.990438,0.00460665
457,262.476,1,10.2775,11.1963,43.308,52.3714,0.0932634,0.274597,0.936538,0.0044801
458,269.525,1,10.2837,11.1368,43.3149,52.5265,0.0941503,0.269084,0.925136,0.00484349
459,263.352,1,10.2711,10.5953,43.3076,54.324,0.0947061,0.266484,0.891743,0.00455184
460,265.49,1,10.2441,10.3103,43.3115,53.7698,0.0951947,0.263516,0.913982,0.00433173
461,273.08,1,10.233,10.3674,43.3009,53.5646,0.0978509,0.263226,0.900336,0.00420926
462,270.815,1,10.2342,10.8583,43.3008,52.0508,0.0981606,0.262017,0.878819,0.00426269
463,270.435,1,10.2426,10.8152,43.2823,52.5988,0.099043,0.261814,0.883139,0.00402222
464,269.287,1,10.2107,10.66,43.2942,52.9094,0.0984762,0.263126,0.914379,0.00389628
465,263.134,1,10.2267,10.8775,43.3145,52.9542,0.0974242,0.256731,0.937115,0.0037026
466,261.33,1,10.2216,10.3972,43.3247,53.1776,0.0959596,0.255071,0.959702,0.00364642
467,259.248,1,10.2225,9.50298,43.3429,53.7592,0.0954961,0.254066,0.952038,0.00360236
468,258.447,1,10.2535,9.78746,43.3548,52.6131,0.095079,0.252242,0.955707,0.00357035
469,263.354,1,10.2106,9.58909,43.3539,51.9652,0.0959208,0.251542,1.0155,0.00331151
470,261.703,1,10.1677,9.72346,43.3292,52.4896,0.095017,0.252292,1.01163,0.00342804
471,262.574,1,10.1209,9.4023,43.3294,53.2825,0.095306,0.254562,1.03654,0.00326196
472,260.662,1,10.1718,9.92962,43.3196,53.1699,0.0954788,0.257225,1.00332,0.00326322
473,262.511,1,10.1819,9.97668,43.322,53.4833,0.0951801,0.258715,1.0032,0.00342478
474,257.187,1,10.205,10.3342,43.3113,53.5735,0.0938512,0.256713,1.01336,0.00344175
475,255.551,1,10.1981,10.6374,43.315,53.1426,0.092736,0.259803,1.06969,0.00324356
476,257.312,1,10.185,10.5139,43.3126,53.411,0.0928493,0.25912,1.05999,0.00324389
477,258.968,1,10.175,10.5623,43.3211,53.411,0.0929367,0.261588,1.04316,0.0033305
478,262.588,1,10.2573,10.6002,43.3365,51.9527,0.0938142,0.258106,1.03223,0.00370186
479,272.262,1,10.2243,10.797,43.3404,50.6242,0.0964443,0.254022,1.02936,0.00376688
480,265.921,1,10.2238,10.343,43.3429,52.2242,0.0962887,0.254229,1.013,0.00384562
481,263.913,1,10.2365,10.3827,43.3505,50.5734,0.0965897,0.250013,1.0138,0.0036653
482,268.903,1,10.2098,9.89829,43.3524,49.6933,0.0962247,0.250394,1.00472,0.00397804
483,268.741,1,10.1579,9.94095,43.3402,50.4007,0.0944436,0.255926,1.03626,0.00426973
484,273.794,1,10.1659,10.0379,43.3515,51.6191,0.0957416,0.254236,1.00443,0.00450878
485,278.839,1,10.1729,9.82888,43.3568,50.2118,0.0974495,0.252439,1.01085,0.00466714
486,276.626,1,10.1518,9.7885,43.339,51.4251,0.0963748,0.257075,1.04318,0.00487664
487,271.689,1,10.1385,9.71251,43.3259,50.7285,0.095102,0.25605,1.05206,0.00490419
488,273.434,1,10.1783,9.94957,43.3258,52.1834,0.0948669,0.259543,1.04977,0.00500534
489,280.347,1,10.1689,9.89518,43.3185,52.3588,0.0966279,0.258164,1.03496,0.00511333
490,276.086,1,10.1947,9.80657,43.3097,53.4501,0.0989251,0.256242,0.98226,0.00463689
491,270.103,1,10.1854,9.74228,43.3198,53.8087,0.0970565,0.263792,0.971743,0.00460205
492,270.004,1,10.2053,10.168,43.3287,52.6211,0.0963248,0.264944,0.969429,0.00456215
493,272.082,1,10.2338,10.1858,43.3204,54.3228,0.0965203,0.266419,0.946704,0.00476096
494,273.548,1,10.1985,10.3582,43.3405,53.0777,0.0968116,0.264271,0.933389,0.00477674
495,269.363,1,10.1775,10.3664,43.3243,51.1981,0.0956431,0.258774,0.955468,0.00474416
496,277.282,1,10.198,10.3031,43.3156,52.4327,0.0959813,0.261021,0.931531,0.00543894
497,270.482,1,10.2493,10.5446,43.3443,54.2553,0.0954879,0.26556,0.918708,0.00539299
498,273.806,1,10.1972,10.4277,43.3521,54.3236,0.0948996,0.265261,0.959606,0.00534862
499,269.943,1,10.1793,10.1433,43.3761,52.683,0.0938614,0.25981,0.983205,0.00531676
500,270.078,1,10.1834,9.93154,43.373,53.2991,0.0924142,0.263472,1.03773,0.00544061
501,273.175,1,10.1869,9.77457,43.3663,54.5831,0.0921978,0.263481,1.03786,0.00586145
502,280.954,1,10.1759,9.80987,43.3743,55.0622,0.0948826,0.260419,0.965309,0.00613985
503,274.847,1,10.139,9.64976,43.3789,55.2467,0.0953322,0.25996,0.918871,0.00589086
504,278.379,1,10.1745,10.0008,43.391,54.7349,0.0954367,0.25992,0.921223,0.0062607
505,279.986,1,10.1818,10.184,43.3956,54.597,0.0957352,0.259911,0.905869,0.00654067
506,284.517,1,10.1802,9.82669,43.4121,54.597,0.096299,0.264873,0.981929,0.00641636
507,280.324,1,10.2049,9.94824,43.4308,55.3251,0.09489,0.265632,0.978418,0.00703402
508,280.804,1,10.2064,9.83771,43.4578,55.1394,0.0946681,0.26079,0.965562,0.00734892
509,286.687,1,10.1553,9.59065,43.4592,54.8616,0.0959788,0.256228,0.955532,0.00739338
510,294.951,1,10.1546,9.79204,43.5039,55.7743,0.0977165,0.261437,0.947728,0.00801275
511,289.026,1,10.1784,9.73872,43.5258,53.9737,0.0974421,0.263932,0.964632,0.00800736
512,290.989,1,10.1535,9.55538,43.5031,52.022,0.0976506,0.263869,0.936191,0.00825236
513,292.549,1,10.1397,9.74909,43.5112,51.7164,0.0977607,0.264013,0.914536,0.00853236
514,295.094,1,10.1881,10.0316,43.5219,51.9324,0.0980318,0.258691,1.00057,0.00866547
515,292.439,1,10.2229,10.3749,43.5052,52.4949,0.0977355,0.258909,1.03844,0.00841535
516,287.726,1,10.2596,10.3833,43.5017,51.8767,0.0977905,0.260959,1.0457,0.00775393
517,281.323,1,10.244,10.6277,43.5178,54.3642,0.0956424,0.262996,0.974642,0.00800585
518,292.979,1,10.2487,11.0808,43.4979,53.5863,0.0978982,0.258768,0.921924,0.00836211
519,288.238,1,10.2621,11.2476,43.3996,53.2943,0.0975932,0.257487,0.935244,0.00824612
520,288.636,1,10.2753,11.2775,43.3582,52.2832,0.0965525,0.257954,0.992643,0.00839443
521,287.982,1,10.2956,10.8558,43.2906,51.2694,0.0966291,0.25487,0.985348,0.00855307
522,283.83,1,10.2771,10.344,43.2373,51.0547,0.0969105,0.254845,0.967083,0.00795009
523,287.612,1,10.2688,10.347,43.2065,52.4462,0.0970548,0.257046,0.951078,0.00815843
524,294.062,1,10.2439,10.3161,43.2087,52.7304,0.0986481,0.257929,0.941225,0.00830559
525,298.002,1,10.2603,10.5491,43.2048,54.0378,0.100342,0.25745,0.9599,0.00846571
526,301.222,1,10.2155,10.4606,43.2352,55.0674,0.0992788,0.265353,0.999522,0.00945437
527,297.869,1,10.1749,10.1622,43.2403,56.1163,0.097386,0.265568,1.01733,0.0103074
528,293.083,1,10.1435,9.94989,43.2147,59.0034,0.096203,0.267457,0.976825,0.0104163
529,286.452,1,10.1819,9.83184,43.1892,57.911,0.0956251,0.262941,0.987414,0.00949996
530,290.545,1,10.1771,9.89127,43.2231,57.2309,0.0955636,0.256833,1.02353,0.00926131
531,293.428,1,10.1799,9.81196,43.235,56.6312,0.0958077,0.260075,1.01616,0.00958733
532,302.288,1,10.1611,9.8925,43.2419,55.0286,0.0982745,0.262054,0.975457,0.00992603
533,297.646,1,10.176,9.75863,43.2471,54.0805,0.0988738,0.26248,0.933663,0.0100602
534,290.582,1,10.1927,9.84491,43.313,53.9903,0.0965577,0.257671,0.928919,0.0106303
535,298.144,1,10.2227,9.95333,43.3751,54.0802,0.0965744,0.261903,0.945151,0.0114386
536,301.342,1,10.2344,10.2326,43.3393,52.9656,0.0976958,0.258234,0.946734,0.0116688
537,296.973,1,10.2337,10.599,43.3433,51.9191,0.0977357,0.259075,0.957237,0.0109824
538,291.082,1,10.2147,10.4102,43.2511,52.5004,0.0961425,0.25935,0.960401,0.0106911
539,290.852,1,10.203,9.94938,43.2957,52.1274,0.0953241,0.261074,0.984502,0.0103906
540,285.987,1,10.177,10.2027,43.3224,55.3205,0.0949116,0.265501,0.961111,0.0094083
541,288.394,1,10.1623,10.2416,43.308,56.5751,0.094782,0.262241,0.965648,0.00932642
542,290.833,1,10.152,10.1432,43.3327,56.2918,0.0954932,0.263656,0.98981,0.00896874
543,294.845,1,10.1643,10.0798,43.3708,55.9864,0.0955289,0.255545,1.03678,0.00978476
