iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
3480,455.211,2,9.92342,14.1369,46.369,43.0745,1.97141,2.48316,0.910576,0.267548,5.4884e-08,0.215112,1.05501,0.20953
3481,452.685,2,9.92341,14.1369,46.3688,43.076,1.97141,2.48314,0.910572,0.267544,5.48793e-08,0.215117,1.05492,0.209539
3482,456.909,2,9.92342,14.1369,46.3686,43.0785,1.97139,2.48318,0.910562,0.267539,5.48751e-08,0.215125,1.05486,0.209541
3483,455.43,2,9.92344,14.1369,46.3692,43.0782,1.97142,2.48312,0.910573,0.267539,5.48759e-08,0.215122,1.05483,0.209545
3484,454.556,2,9.92349,14.1369,46.3698,43.0818,1.97144,2.48308,0.910579,0.267546,5.48708e-08,0.215113,1.05481,0.20955
3485,457.151,2,9.92362,14.1369,46.3704,43.0802,1.97144,2.48309,0.910584,0.267552,5.48677e-08,0.215099,1.05478,0.20956
3486,452.957,2,9.92366,14.1369,46.3699,43.0751,1.97144,2.48309,0.910587,0.267545,5.48636e-08,0.215084,1.05481,0.209563
3487,443.259,2,9.9237,14.1369,46.3699,43.0773,1.97136,2.48304,0.910586,0.267546,5.48635e-08,0.21507,1.0548,0.209552
3488,446.523,2,9.92369,14.1369,46.37,43.0767,1.9713,2.48299,0.910587,0.267548,5.486e-08,0.215072,1.05479,0.209552
3489,450.174,2,9.92372,14.1369,46.3703,43.0792,1.97126,2.48297,0.910595,0.26755,5.48509e-08,0.21508,1.05481,0.209556
3490,450.931,2,9.92377,14.1369,46.3706,43.0799,1.97124,2.48291,0.910596,0.267552,5.48479e-08,0.215087,1.05478,0.209568
3491,462.539,2,9.92392,14.1369,46.3708,43.0787,1.97118,2.48291,0.910606,0.267555,5.48555e-08,0.215101,1.05483,0.209582
3492,457.346,2,9.92399,14.1369,46.371,43.0783,1.97111,2.48294,0.910609,0.267559,5.48552e-08,0.215115,1.05488,0.209589
3493,447.609,2,9.92402,14.1369,46.3708,43.0752,1.97111,2.48287,0.910612,0.267559,5.48471e-08,0.215117,1.05489,0.209579
3494,452.212,2,9.92404,14.1369,46.3711,43.0714,1.9711,2.48279,0.910619,0.267576,5.4845e-08,0.215121,1.05489,0.209579
3495,464.395,2,9.92414,14.1369,46.3708,43.0758,1.97113,2.48288,0.910622,0.26759,5.48384e-08,0.215125,1.05487,0.20957
3496,461.244,2,9.92421,14.1369,46.3702,43.0806,1.97108,2.48298,0.91063,0.267598,5.48391e-08,0.215129,1.05481,0.209569
3497,465.726,2,9.92414,14.1369,46.3711,43.0849,1.9712,2.48293,0.910626,0.267605,5.4842e-08,0.215125,1.05477,0.209562
3498,462.964,2,9.92414,14.1369,46.3715,43.0871,1.97117,2.48295,0.910633,0.267616,5.48464e-08,0.215137,1.05476,0.209567
3499,456.799,2,9.92412,14.1369,46.3707,43.0856,1.97111,2.48293,0.910632,0.267615,5.48573e-08,0.215123,1.05485,0.209569
3500,449.03,2,9.92412,14.1369,46.3698,43.0858,1.97105,2.48291,0.910637,0.267618,5.48509e-08,0.215115,1.05494,0.209565
3501,455.843,2,9.92404,14.1369,46.3699,43.0859,1.97109,2.48289,0.910631,0.267607,5.48498e-08,0.2151,1.05499,0.20956
3502,456.172,2,9.92388,14.1369,46.3702,43.0845,1.97108,2.48289,0.910629,0.267594,5.48483e-08,0.215097,1.0551,0.209542
3503,452.202,2,9.92381,14.1369,46.3705,43.0888,1.97107,2.48279,0.910632,0.267586,5.48465e-08,0.21512,1.0552,0.20954
3504,450.852,2,9.92384,14.1369,46.3704,43.0897,1.97102,2.48274,0.910635,0.267576,5.48434e-08,0.215141,1.05528,0.209536
3505,454.048,2,9.92389,14.1369,46.3695,43.0867,1.97098,2.48271,0.910637,0.267573,5.48491e-08,0.215148,1.05527,0.209531
3506,462.464,2,9.92391,14.1369,46.3689,43.0898,1.97098,2.48272,0.910642,0.267574,5.48556e-08,0.21516,1.05526,0.20952
3507,458.921,2,9.92404,14.1369,46.3679,43.0873,1.97103,2.4827,0.910639,0.267582,5.48517e-08,0.215164,1.05518,0.209519
3508,454.123,2,9.92422,14.1369,46.3677,43.0824,1.97107,2.48262,0.910639,0.267588,5.48526e-08,0.21516,1.05509,0.209524
3509,452.634,2,9.92443,14.1369,46.3673,43.0786,1.9711,2.48254,0.910635,0.267595,5.4847e-08,0.215168,1.055,0.209534
3510,464.898,2,9.9246,14.1369,46.3669,43.0732,1.97115,2.48254,0.910629,0.267598,5.48501e-08,0.215173,1.05492,0.209542
3511,464.84,2,9.92486,14.1369,46.3665,43.0696,1.97118,2.48263,0.910652,0.267598,5.4849e-08,0.215172,1.05482,0.209544
3512,464.802,2,9.92503,14.1369,46.3659,43.0611,1.97122,2.48267,0.910656,0.267593,5.48454e-08,0.215179,1.05484,0.209549
3513,458.145,2,9.92519,14.1369,46.3657,43.0574,1.97118,2.48276,0.910659,0.267593,5.48387e-08,0.215179,1.05477,0.209559
3514,458.565,2,9.92525,14.1369,46.3646,43.0579,1.97117,2.48287,0.910655,0.26759,5.48328e-08,0.215166,1.05472,0.209557
3515,452.571,2,9.9254,14.1369,46.3651,43.0565,1.97116,2.48286,0.910655,0.267591,5.48255e-08,0.215153,1.0548,0.209557
3516,458.355,2,9.92545,14.1369,46.3649,43.0536,1.97112,2.48285,0.910658,0.267585,5.48328e-08,0.215155,1.05484,0.209555
3517,453.352,2,9.92543,14.1369,46.3649,43.0529,1.97109,2.48281,0.910659,0.26758,5.48382e-08,0.21516,1.05482,0.209552
3518,453.945,2,9.92549,14.1369,46.3658,43.0535,1.97103,2.48286,0.910656,0.267576,5.48363e-08,0.21517,1.05478,0.209546
3519,462.242,2,9.92546,14.1369,46.3658,43.0537,1.97106,2.48287,0.910653,0.267568,5.48309e-08,0.215161,1.05499,0.209541
3520,458.216,2,9.92548,14.1369,46.3651,43.0568,1.97105,2.4829,0.910647,0.267557,5.48274e-08,0.215153,1.05508,0.209543
3521,464.814,2,9.92564,14.1369,46.3646,43.0611,1.97104,2.48298,0.910657,0.267551,5.48315e-08,0.215146,1.05511,0.209539
3522,452.298,2,9.9257,14.1369,46.3646,43.0635,1.97104,2.48289,0.910665,0.267555,5.48362e-08,0.215139,1.05512,0.209539
3523,454.97,2,9.92568,14.1369,46.3649,43.0641,1.97093,2.48294,0.91068,0.267547,5.48391e-08,0.21515,1.05519,0.209534
3524,456.041,2,9.92568,14.1369,46.3648,43.0688,1.97094,2.48294,0.910683,0.267544,5.48356e-08,0.215145,1.05521,0.209538
3525,458.315,2,9.92571,14.1369,46.3649,43.0631,1.97094,2.48293,0.910674,0.267534,5.48346e-08,0.215141,1.05526,0.20955
3526,459.526,2,9.9257,14.1369,46.365,43.057,1.97091,2.48295,0.910676,0.267535,5.4839e-08,0.21513,1.05537,0.209539
3527,459.315,2,9.92559,14.1369,46.3656,43.0593,1.97099,2.48287,0.910677,0.267547,5.48421e-08,0.215112,1.05535,0.209536
3528,455.355,2,9.92547,14.1369,46.3664,43.0636,1.97101,2.48283,0.910681,0.267559,5.48359e-08,0.215103,1.05538,0.209538
3529,456.963,2,9.92541,14.1369,46.3667,43.0661,1.97095,2.48281,0.910683,0.26758,5.48417e-08,0.215099,1.0554,0.209545
3530,455.697,2,9.92534,14.1369,46.3667,43.069,1.97092,2.48284,0.910679,0.267593,5.48389e-08,0.215086,1.05544,0.209549
3531,462.484,2,9.92536,14.1369,46.3668,43.0713,1.97091,2.48288,0.910679,0.267602,5.48411e-08,0.215078,1.05547,0.209545
3532,460.136,2,9.92539,14.1369,46.3664,43.0722,1.97083,2.48296,0.91068,0.26761,5.48398e-08,0.215086,1.05555,0.209542
3533,466.533,2,9.92542,14.1369,46.3672,43.0749,1.97087,2.48294,0.910678,0.267629,5.48403e-08,0.215089,1.05561,0.209552
3534,469.187,2,9.92538,14.1369,46.3679,43.0767,1.97086,2.48299,0.91068,0.267633,5.48453e-08,0.215097,1.0557,0.209562
3535,467.15,2,9.92527,14.1369,46.3688,43.0786,1.97084,2.48306,0.910675,0.267619,5.48461e-08,0.21511,1.05581,0.20957
3536,459.591,2,9.9253,14.1369,46.3684,43.0769,1.97085,2.48308,0.910667,0.267607,5.48478e-08,0.215105,1.05582,0.209571
3537,467.138,2,9.92538,14.1369,46.3675,43.0763,1.97077,2.48318,0.910656,0.267596,5.48631e-08,0.215107,1.0558,0.209582
3538,448.814,2,9.9255,14.1369,46.3677,43.08,1.97069,2.48324,0.910652,0.267587,5.48531e-08,0.215105,1.05576,0.209598
3539,455.966,2,9.92565,14.1369,46.3671,43.0811,1.97071,2.4832,0.910656,0.267585,5.48572e-08,0.215107,1.05566,0.209602
3540,451.079,2,9.92581,14.1369,46.3662,43.0827,1.97067,2.48315,0.910668,0.26759,5.48587e-08,0.21512,1.05556,0.209599
3541,453.751,2,9.92604,14.1369,46.3666,43.0788,1.97068,2.48311,0.910681,0.26759,5.48546e-08,0.21512,1.05554,0.209607
3542,449.135,2,9.92622,14.1369,46.3664,43.0754,1.97066,2.48307,0.910685,0.267582,5.48521e-08,0.215126,1.05545,0.209613
3543,452.679,2,9.92638,14.1369,46.3654,43.0691,1.97064,2.48312,0.910692,0.267575,5.48492e-08,0.215138,1.05525,0.209609
3544,449.092,2,9.92653,14.1369,46.3652,43.0609,1.97053,2.48316,0.910696,0.267563,5.48486e-08,0.215146,1.05525,0.209605
3545,448.353,2,9.92674,14.1369,46.3647,43.0564,1.9705,2.48313,0.910706,0.267549,5.48431e-08,0.215164,1.05521,0.209595
3546,464.882,2,9.92678,14.1369,46.3649,43.0546,1.97048,2.48317,0.910713,0.267535,5.48482e-08,0.215193,1.05529,0.209585
3547,459.114,2,9.92678,14.1369,46.3647,43.0527,1.97047,2.48316,0.910703,0.267516,5.48582e-08,0.215209,1.05527,0.209574
3548,455.865,2,9.92679,14.1369,46.3644,43.0492,1.97048,2.48316,0.9107,0.267503,5.48559e-08,0.215208,1.05529,0.209563
3549,455.279,2,9.92688,14.1369,46.3646,43.0467,1.97049,2.48314,0.910704,0.267499,5.48595e-08,0.215194,1.05526,0.20956
3550,462.387,2,9.92711,14.1369,46.3642,43.0438,1.97044,2.4832,0.910711,0.267504,5.48585e-08,0.215201,1.05535,0.209565
3551,452.976,2,9.9272,14.1369,46.3635,43.0353,1.97042,2.48314,0.910708,0.267503,5.48648e-08,0.215204,1.05531,0.209563
3552,456.436,2,9.92731,14.1369,46.3632,43.0262,1.97034,2.48316,0.910695,0.267509,5.48703e-08,0.215215,1.05529,0.209562
3553,443.789,2,9.92738,14.1369,46.3634,43.0239,1.97024,2.48316,0.910698,0.267511,5.48643e-08,0.215223,1.05525,0.209559
3554,459.234,2,9.92751,14.1369,46.3635,43.0228,1.97024,2.4832,0.910709,0.267511,5.48673e-08,0.215226,1.05513,0.209554
3555,460.545,2,9.92773,14.1369,46.3649,43.0184,1.97024,2.4832,0.910724,0.267514,5.48694e-08,0.215237,1.05505,0.209561
3556,457.91,2,9.92787,14.1369,46.3661,43.0111,1.97025,2.48315,0.910736,0.267512,5.48738e-08,0.215232,1.05509,0.209566
3557,456.662,2,9.928,14.1369,46.3666,43.0103,1.9703,2.48307,0.910743,0.267513,5.48788e-08,0.215224,1.05497,0.20958
3558,460.178,2,9.92814,14.1369,46.3663,43.0057,1.97033,2.48309,0.910754,0.267519,5.48728e-08,0.215214,1.05496,0.20959
3559,461.326,2,9.92817,14.1369,46.3661,43.0031,1.97037,2.48304,0.910757,0.267517,5.48732e-08,0.215213,1.05504,0.209599
3560,463.925,2,9.92813,14.1369,46.3669,43.0057,1.97044,2.48302,0.910761,0.267516,5.48766e-08,0.215205,1.05505,0.209594
3561,469.073,2,9.9281,14.1369,46.3666,43.0032,1.97052,2.48299,0.910751,0.267524,5.48819e-08,0.215212,1.05499,0.209602
3562,454.917,2,9.92809,14.1369,46.3666,42.9997,1.97052,2.48297,0.910739,0.267528,5.48769e-08,0.215228,1.05496,0.209603
3563,456.749,2,9.92821,14.1369,46.3666,42.9967,1.97048,2.48297,0.910736,0.267529,5.48793e-08,0.215245,1.05492,0.2096
3564,448.713,2,9.92826,14.1369,46.3667,42.998,1.97043,2.48294,0.910734,0.267523,5.48795e-08,0.215255,1.05485,0.209598
3565,459.231,2,9.92838,14.1369,46.3665,42.9976,1.97039,2.48297,0.910739,0.267522,5.4885e-08,0.215263,1.05481,0.209599
3566,459.234,2,9.92836,14.1369,46.3662,42.9957,1.97038,2.48304,0.910731,0.267523,5.48792e-08,0.215269,1.05477,0.209594
3567,459.444,2,9.92841,14.1369,46.3664,42.9911,1.97037,2.48306,0.910727,0.267521,5.48783e-08,0.215286,1.05476,0.209592
3568,460.471,2,9.92851,14.1369,46.3666,42.9933,1.97035,2.4831,0.910739,0.267521,5.48789e-08,0.2153,1.05474,0.209591
3569,453.409,2,9.92855,14.1369,46.3672,42.996,1.97031,2.48308,0.910736,0.26752,5.48805e-08,0.215303,1.05478,0.209583
3570,450.285,2,9.92859,14.1369,46.367,42.9981,1.97024,2.48311,0.910741,0.267522,5.48755e-08,0.21531,1.05475,0.209578
3571,456.452,2,9.92862,14.1369,46.3671,43.0011,1.97024,2.48311,0.910744,0.267507,5.48848e-08,0.215298,1.05472,0.209564
3572,460.068,2,9.92865,14.1369,46.3671,43.0066,1.97026,2.48311,0.910751,0.267495,5.48954e-08,0.21528,1.05474,0.209548
3573,457.892,2,9.92861,14.1369,46.3668,43.0084,1.97027,2.48316,0.910754,0.267492,5.48891e-08,0.215268,1.05477,0.20954
3574,451.434,2,9.92854,14.1369,46.3671,43.0089,1.97022,2.48311,0.910756,0.267486,5.48903e-08,0.215281,1.05486,0.209534
3575,462.357,2,9.92843,14.1369,46.3673,43.0112,1.97021,2.48311,0.910755,0.267487,5.48865e-08,0.215285,1.05507,0.209538
3576,454.291,2,9.92836,14.1369,46.3672,43.0108,1.97017,2.48313,0.910747,0.267481,5.48786e-08,0.215282,1.05516,0.209544
3577,456.91,2,9.92833,14.1369,46.3669,43.013,1.97011,2.48318,0.910739,0.26748,5.48735e-08,0.215288,1.05527,0.20955
3578,453.96,2,9.92826,14.1369,46.3664,43.0175,1.97006,2.4832,0.910732,0.267466,5.48718e-08,0.215296,1.05534,0.209541
3579,456.196,2,9.92818,14.1369,46.3663,43.0189,1.97003,2.48326,0.91073,0.267452,5.4866e-08,0.215297,1.0554,0.209534
3580,454.315,2,9.92803,14.1369,46.3664,43.0211,1.97002,2.48329,0.910719,0.267433,5.48576e-08,0.215308,1.05544,0.209531
3581,457.637,2,9.92786,14.1369,46.3671,43.0215,1.97004,2.48322,0.91071,0.267417,5.48593e-08,0.215315,1.05552,0.209535
3582,464.626,2,9.92784,14.1369,46.3676,43.0224,1.97005,2.48319,0.910711,0.267423,5.48633e-08,0.215346,1.05554,0.20954
3583,463.884,2,9.92778,14.1369,46.3674,43.0197,1.97003,2.48317,0.910709,0.267425,5.48669e-08,0.215359,1.05566,0.209548
3584,452.307,2,9.92771,14.1369,46.3675,43.019,1.97003,2.4831,0.91071,0.267422,5.48632e-08,0.215365,1.05572,0.209549
3585,456.997,2,9.92763,14.1369,46.3682,43.021,1.97003,2.48309,0.910716,0.267424,5.48572e-08,0.215379,1.05571,0.209554
3586,466.178,2,9.92753,14.1369,46.3679,43.0308,1.9701,2.48306,0.910716,0.267437,5.48565e-08,0.215369,1.05579,0.209558
3587,461.106,2,9.92749,14.1369,46.3681,43.036,1.97015,2.48305,0.910714,0.267435,5.48612e-08,0.215358,1.0558,0.209549
3588,463.798,2,9.92744,14.1369,46.3682,43.036,1.97019,2.48309,0.910704,0.267432,5.4862e-08,0.215347,1.05578,0.209543
3589,456.234,2,9.9274,14.1369,46.3685,43.035,1.97015,2.48309,0.9107,0.26743,5.48666e-08,0.215353,1.05577,0.209547
3590,455.263,2,9.92738,14.1369,46.369,43.0324,1.97019,2.48301,0.910702,0.267426,5.4867e-08,0.215343,1.05574,0.209552
3591,453.107,2,9.92745,14.1369,46.3692,43.0377,1.97018,2.48304,0.910702,0.26742,5.48599e-08,0.215335,1.05575,0.209554
3592,454.211,2,9.92742,14.1369,46.3692,43.044,1.9701,2.48307,0.910698,0.267409,5.48636e-08,0.215338,1.05583,0.209549
3593,453.906,2,9.92745,14.1369,46.3696,43.0459,1.97009,2.48303,0.910703,0.267406,5.48653e-08,0.215339,1.05585,0.209538
3594,450.555,2,9.92743,14.1369,46.3692,43.0444,1.97009,2.48299,0.910697,0.267413,5.48643e-08,0.215341,1.05578,0.209524
3595,453.048,2,9.92749,14.1369,46.3689,43.0461,1.97004,2.48299,0.910689,0.267413,5.486e-08,0.21536,1.05573,0.209536
3596,455.482,2,9.92754,14.1369,46.3681,43.0503,1.97002,2.48297,0.910695,0.26741,5.48594e-08,0.215376,1.0557,0.209536
3597,455.518,2,9.92763,14.1369,46.3683,43.0498,1.97008,2.48289,0.910687,0.267406,5.48617e-08,0.215372,1.05563,0.209535
3598,460.406,2,9.92767,14.1369,46.3686,43.0484,1.97011,2.48285,0.910698,0.267397,5.48675e-08,0.215378,1.05561,0.209535
3599,454.544,2,9.92772,14.1369,46.3699,43.0441,1.97014,2.48282,0.910701,0.267392,5.48646e-08,0.215381,1.05561,0.209523
3600,446.066,2,9.92771,14.1369,46.37,43.0413,1.97017,2.48276,0.910699,0.267386,5.48586e-08,0.21537,1.05549,0.209516
3601,453.527,2,9.92785,14.1369,46.371,43.0412,1.97019,2.48272,0.910698,0.267385,5.4856e-08,0.215375,1.05542,0.209516
3602,457.875,2,9.92794,14.1369,46.3714,43.0356,1.9703,2.48263,0.91069,0.267384,5.48549e-08,0.215362,1.05535,0.209522
3603,456.239,2,9.92805,14.1369,46.3714,43.0365,1.97032,2.48257,0.91069,0.26739,5.48614e-08,0.21535,1.05525,0.209531
3604,456.006,2,9.9282,14.1369,46.3708,43.0335,1.97033,2.48257,0.910688,0.267398,5.48558e-08,0.215345,1.0552,0.209539
3605,462.926,2,9.92832,14.1369,46.3708,43.0286,1.97035,2.48257,0.910691,0.2674,5.48635e-08,0.215346,1.05517,0.209535
3606,459.72,2,9.92827,14.1369,46.3712,43.0258,1.97032,2.48256,0.910692,0.267395,5.48699e-08,0.215352,1.05521,0.209529
3607,451.617,2,9.92825,14.1369,46.3718,43.0283,1.97032,2.48253,0.910692,0.267394,5.4869e-08,0.215348,1.05518,0.209525
3608,447.854,2,9.92823,14.1369,46.3726,43.0255,1.97031,2.48247,0.910697,0.267391,5.48662e-08,0.215344,1.05513,0.209523
3609,454.787,2,9.92827,14.1369,46.3729,43.0232,1.97029,2.48246,0.910705,0.267391,5.48707e-08,0.215336,1.05517,0.209516
3610,449.04,2,9.92835,14.1369,46.3721,43.0223,1.97024,2.48246,0.910699,0.26739,5.48714e-08,0.21533,1.05508,0.209506
3611,462.006,2,9.9284,14.1369,46.3712,43.0194,1.97024,2.48253,0.910688,0.2674,5.48723e-08,0.215319,1.05504,0.209502
3612,456.058,2,9.92853,14.1369,46.3707,43.0115,1.97026,2.48253,0.910684,0.267411,5.48686e-08,0.215317,1.05499,0.209488
3613,462.789,2,9.92866,14.1369,46.371,43.0062,1.97032,2.48251,0.910686,0.267418,5.48699e-08,0.215319,1.05498,0.209487
3614,450.352,2,9.92882,14.1369,46.3709,43.0026,1.97025,2.4825,0.910685,0.267423,5.48738e-08,0.215319,1.05485,0.209491
3615,458.322,2,9.92892,14.1369,46.3709,42.9985,1.97028,2.48245,0.910686,0.267423,5.48771e-08,0.215305,1.05491,0.209493
3616,454.071,2,9.92901,14.1369,46.3708,42.9966,1.9703,2.48244,0.910685,0.267421,5.48761e-08,0.215298,1.05481,0.20949
3617,452.686,2,9.92909,14.1369,46.3703,42.9976,1.97028,2.48242,0.910688,0.267425,5.48782e-08,0.21529,1.05479,0.209487
3618,448.989,2,9.92911,14.1369,46.3698,42.9951,1.97026,2.48239,0.910689,0.267423,5.48729e-08,0.215289,1.05474,0.209492
3619,447.076,2,9.92908,14.1369,46.3703,42.9938,1.97022,2.48234,0.910682,0.267417,5.48694e-08,0.2153,1.05472,0.209492
3620,449.703,2,9.92913,14.1369,46.3707,42.9917,1.9702,2.48222,0.910684,0.267414,5.48709e-08,0.215309,1.05477,0.209499
3621,459.324,2,9.9292,14.1369,46.3708,42.989,1.97021,2.48223,0.910681,0.2674,5.48696e-08,0.215303,1.05484,0.209502
3622,458.118,2,9.92929,14.1369,46.3706,42.9868,1.97025,2.48218,0.910676,0.2674,5.48673e-08,0.2153,1.05485,0.209516
3623,463.451,2,9.92941,14.1369,46.3701,42.9871,1.9702,2.48223,0.910676,0.267401,5.48759e-08,0.215301,1.0548,0.209535
3624,455.252,2,9.92949,14.1369,46.3702,42.9865,1.97021,2.48221,0.910675,0.267398,5.48728e-08,0.215304,1.05467,0.209551
3625,453.244,2,9.92948,14.1369,46.3701,42.9873,1.97023,2.48219,0.910682,0.267397,5.48678e-08,0.215306,1.05465,0.209543
3626,468.305,2,9.92955,14.1369,46.3707,42.9873,1.9703,2.48221,0.910682,0.267398,5.48694e-08,0.215306,1.05465,0.209537
3627,470.729,2,9.92957,14.1369,46.3714,42.9877,1.97037,2.48227,0.910689,0.267412,5.48674e-08,0.215296,1.05471,0.209533
3628,464.471,2,9.92949,14.1369,46.371,42.9934,1.97037,2.48236,0.910686,0.267422,5.48654e-08,0.215284,1.05472,0.209527
3629,470.193,2,9.92948,14.1369,46.3711,42.9924,1.97044,2.48238,0.910684,0.267434,5.48689e-08,0.215284,1.05469,0.209524
3630,467.381,2,9.92937,14.1369,46.3715,42.9955,1.97051,2.48241,0.910686,0.267445,5.48678e-08,0.215274,1.05472,0.209518
3631,465.71,2,9.92929,14.1369,46.3715,42.9992,1.97051,2.48242,0.910681,0.267469,5.48708e-08,0.215278,1.05475,0.209523
3632,462.73,2,9.92916,14.1369,46.3713,43.0045,1.97053,2.4824,0.910671,0.267488,5.487e-08,0.21527,1.05485,0.209526
3633,466.895,2,9.929,14.1369,46.3714,43.011,1.97054,2.48239,0.910671,0.267516,5.48716e-08,0.215287,1.05488,0.209532
3634,460.327,2,9.92891,14.1369,46.3709,43.0146,1.97044,2.48251,0.910663,0.267545,5.48728e-08,0.21527,1.05491,0.209528
3635,460.731,2,9.92885,14.1369,46.371,43.0133,1.97041,2.48257,0.910662,0.267567,5.4876e-08,0.215275,1.05481,0.209521
3636,470.04,2,9.92881,14.1369,46.3705,43.0134,1.97041,2.48268,0.910663,0.267583,5.48805e-08,0.215277,1.05474,0.209518
3637,455.794,2,9.92878,14.1369,46.3698,43.0141,1.97032,2.4827,0.910658,0.267592,5.48888e-08,0.215268,1.05473,0.209523
3638,448.532,2,9.92876,14.1369,46.3691,43.0141,1.97027,2.48268,0.910646,0.267605,5.4881e-08,0.215272,1.05474,0.20953
3639,463.565,2,9.92878,14.1369,46.3688,43.0142,1.97028,2.4827,0.910651,0.267623,5.48815e-08,0.215272,1.05475,0.20953
3640,469.956,2,9.92873,14.1369,46.369,43.0159,1.97035,2.48273,0.910657,0.267641,5.48839e-08,0.215258,1.05472,0.20953
3641,469.046,2,9.92869,14.1369,46.3696,43.0183,1.97034,2.48278,0.910665,0.267655,5.48925e-08,0.215256,1.05468,0.209544
3642,456.26,2,9.92857,14.1369,46.3698,43.0191,1.97034,2.48274,0.910667,0.267672,5.48901e-08,0.215249,1.05471,0.209548
3643,460.712,2,9.9286,14.1369,46.3698,43.0156,1.97035,2.48269,0.910673,0.267699,5.48935e-08,0.215246,1.05473,0.209553
3644,466.186,2,9.92857,14.1369,46.369,43.0134,1.97036,2.48273,0.910671,0.26773,5.48992e-08,0.215226,1.05475,0.20955
3645,443.826,2,9.92859,14.1369,46.3685,43.0107,1.97026,2.48271,0.910676,0.267756,5.4894e-08,0.215223,1.05469,0.209551
3646,448.31,2,9.92872,14.1369,46.367,43.005,1.97022,2.48271,0.910684,0.267779,5.48856e-08,0.215228,1.05462,0.209552
3647,446.044,2,9.92881,14.1369,46.3661,42.9987,1.97019,2.48265,0.910678,0.267792,5.48818e-08,0.215222,1.05454,0.209552
3648,448.49,2,9.92888,14.1369,46.3657,42.9931,1.97019,2.48255,0.910674,0.267803,5.48783e-08,0.215221,1.05457,0.209549
3649,457.21,2,9.92893,14.1369,46.3655,42.9904,1.97021,2.48252,0.910682,0.267807,5.48805e-08,0.215201,1.05456,0.209559
3650,459.792,2,9.92893,14.1369,46.3654,42.9903,1.97018,2.48251,0.910683,0.267816,5.4884e-08,0.215191,1.05466,0.209563
3651,463.468,2,9.92904,14.1369,46.3655,42.9916,1.97024,2.48254,0.910681,0.267824,5.488e-08,0.215172,1.05468,0.209566
3652,464.797,2,9.9292,14.1369,46.3661,42.9893,1.97025,2.48256,0.910686,0.267837,5.48898e-08,0.215158,1.05463,0.209566
3653,462.117,2,9.92926,14.1369,46.367,42.9906,1.9703,2.48253,0.910692,0.267847,5.48906e-08,0.215155,1.05455,0.209572
3654,457.162,2,9.92922,14.1369,46.3671,42.9942,1.97041,2.48246,0.910685,0.267854,5.4886e-08,0.215149,1.05443,0.209579
3655,468.027,2,9.92934,14.1369,46.3673,42.9931,1.97048,2.4825,0.910698,0.267856,5.48849e-08,0.215154,1.05435,0.209578
3656,463.786,2,9.92946,14.1369,46.3678,42.9953,1.97055,2.48246,0.91072,0.267858,5.48913e-08,0.215157,1.05424,0.209581
3657,472.53,2,9.92955,14.1369,46.3679,42.9932,1.97068,2.48246,0.910723,0.267861,5.48928e-08,0.215162,1.0541,0.209585
3658,453.61,2,9.9297,14.1369,46.3676,42.9886,1.9707,2.48246,0.910726,0.267863,5.48868e-08,0.215172,1.05398,0.209581
3659,461.122,2,9.92979,14.1369,46.3681,42.9868,1.97069,2.48245,0.910727,0.26787,5.4889e-08,0.215191,1.05399,0.20958
3660,456.535,2,9.92984,14.1369,46.3685,42.9871,1.97069,2.48243,0.910731,0.267873,5.48875e-08,0.215196,1.05398,0.209579
3661,459.63,2,9.92992,14.1369,46.3686,42.9853,1.9707,2.48241,0.910729,0.267876,5.4889e-08,0.21521,1.05395,0.209577
3662,460.345,2,9.92989,14.1369,46.3693,42.9841,1.97075,2.48238,0.910723,0.267876,5.48876e-08,0.215223,1.05394,0.209571
3663,459.559,2,9.92989,14.1369,46.3697,42.979,1.97071,2.48241,0.910723,0.267879,5.48897e-08,0.215233,1.05391,0.209572
3664,457.591,2,9.92994,14.1369,46.3699,42.9774,1.97069,2.48241,0.91072,0.267884,5.48946e-08,0.215241,1.05379,0.209576
3665,458.093,2,9.92992,14.1369,46.3694,42.9784,1.97069,2.48242,0.910714,0.267894,5.48937e-08,0.215234,1.05379,0.209581
3666,457.49,2,9.92989,14.1369,46.3698,42.9772,1.97066,2.4824,0.910704,0.267899,5.48979e-08,0.215225,1.05385,0.209584
3667,464.592,2,9.92993,14.1369,46.3697,42.9751,1.97072,2.48238,0.910696,0.267893,5.48992e-08,0.215218,1.05392,0.209581
3668,463.43,2,9.92997,14.1369,46.3697,42.9729,1.97076,2.48236,0.910691,0.267886,5.4903e-08,0.21521,1.05401,0.209581
3669,457.484,2,9.93012,14.1369,46.3698,42.9689,1.97082,2.4824,0.910699,0.267884,5.48981e-08,0.215191,1.05387,0.209581
