iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,beta_bias_lcat_2,omega_Cl,omega_V1,omega_Q,omega_V2,bias_sd,corr_V2_V1,a1,a2,plcat_1,plcat_2
1848,752.251,1,5.28252,0.615302,20.4915,7.22546,22.2061,-16.4304,17.276,0.209552,0.253444,0.615164,0.376576,3.79559,0.865078,0.13558,0.0646812,0.0714039,0.928596
1849,751.362,1,5.27978,0.620948,20.3503,7.20849,22.1321,-16.0737,16.7295,0.210943,0.264181,0.594698,0.368002,3.67454,0.842233,0.137103,0.0633364,0.0714129,0.928587
1850,748.083,1,5.29367,0.64368,20.538,7.06034,23.0064,-16.2592,16.8289,0.208223,0.279082,0.601651,0.366919,3.71853,0.869425,0.136551,0.0627266,0.0713774,0.928623
1851,750.647,1,5.2891,0.67339,20.5038,7.17444,22.4881,-17.3373,18.0029,0.212791,0.263072,0.630802,0.351394,3.97182,0.890675,0.135597,0.0645707,0.070935,0.929065
1852,762.348,1,5.30536,0.666445,20.7833,7.07402,22.944,-17.6559,18.3266,0.218679,0.260819,0.66151,0.357856,3.96007,0.876749,0.13516,0.0677208,0.0712886,0.928711
1853,766.91,1,5.3024,0.651171,20.7345,6.95644,23.4599,-17.4284,18.0505,0.212905,0.270224,0.646203,0.3601,3.90578,0.855392,0.134763,0.0689494,0.0713143,0.928686
1854,765.112,1,5.34544,0.6683,21.0194,6.89187,23.2691,-16.6922,17.2952,0.213369,0.288648,0.620001,0.350192,3.74358,0.84559,0.136768,0.0674113,0.071392,0.928608
1855,761.178,1,5.3231,0.632319,20.8833,6.91782,23.0416,-15.9402,16.7159,0.209758,0.278441,0.645327,0.355662,3.65635,0.84256,0.134657,0.0670521,0.0713553,0.928645
1856,752.709,1,5.31609,0.62295,20.7386,6.6979,23.6212,-15.4636,16.3383,0.209204,0.288687,0.551602,0.359679,3.65558,0.891368,0.13655,0.0657993,0.0713904,0.92861
1857,748.597,1,5.29477,0.637653,20.7097,6.84282,23.2038,-16.195,16.9653,0.210997,0.292717,0.517384,0.36026,3.7683,0.896162,0.136579,0.0647944,0.0713524,0.928648
1858,745.817,1,5.30904,0.627419,20.655,6.73418,22.8821,-16.6983,17.4359,0.209072,0.279724,0.4911,0.340345,3.83648,0.868135,0.133371,0.0657409,0.0713073,0.928693
1859,746.483,1,5.30932,0.65655,20.6473,6.58711,22.2214,-17.0916,17.6025,0.21028,0.262761,0.48437,0.302531,3.79601,0.856958,0.140518,0.0643391,0.0713457,0.928654
1860,754.4,1,5.3045,0.667577,20.8705,6.63875,22.7133,-16.4127,17.1444,0.216229,0.27905,0.556455,0.337994,3.78433,0.881692,0.139746,0.0648066,0.0714123,0.928588
1861,745.257,1,5.29529,0.656523,21.2079,6.62451,23.0605,-17.6745,18.3741,0.217677,0.287304,0.572795,0.332125,3.99841,0.882829,0.136885,0.0623709,0.0714012,0.928599
1862,746.021,1,5.30445,0.64307,21.108,6.55639,22.6421,-17.515,18.2517,0.216657,0.295552,0.539444,0.355535,3.99512,0.864662,0.136102,0.0619594,0.0713859,0.928614
1863,748.25,1,5.29565,0.632774,21.0171,6.43314,22.9671,-17.5373,18.0237,0.217327,0.289764,0.492364,0.342501,3.9247,0.865684,0.137255,0.0637532,0.0712768,0.928723
1864,747.32,1,5.30579,0.646377,21.1222,6.59881,22.7337,-17.13,17.7879,0.215611,0.274038,0.53694,0.329946,3.85171,0.908559,0.136131,0.0662414,0.0713615,0.928638
1865,750.702,1,5.31501,0.642386,21.0573,6.41962,22.2816,-16.9264,17.6464,0.215761,0.27676,0.511494,0.340829,3.80669,0.886645,0.139102,0.065123,0.0713814,0.928619
1866,741.3,1,5.26684,0.613711,20.7827,6.35548,22.0244,-16.6027,17.2318,0.212995,0.277058,0.540345,0.339484,3.73576,0.863478,0.136175,0.0622315,0.07141,0.92859
1867,741.378,1,5.2738,0.635003,21.3201,6.35966,22.3131,-16.9523,17.6604,0.214033,0.274699,0.562704,0.35082,3.88534,0.859576,0.131519,0.0631276,0.0714195,0.928581
1868,739.575,1,5.27117,0.628037,21.0983,6.40043,22.7178,-17.5006,18.293,0.213291,0.271423,0.557385,0.351363,3.95616,0.876034,0.13176,0.0632626,0.0713546,0.928645
1869,744.097,1,5.25248,0.622788,20.8925,6.31935,22.7515,-17.6843,18.2319,0.211771,0.291684,0.496059,0.356402,3.88862,0.882711,0.133755,0.0647676,0.0713719,0.928628
1870,756.285,1,5.26287,0.635798,21.6085,6.02622,23.1694,-16.8723,17.5434,0.211608,0.294271,0.494825,0.362068,3.82913,0.839446,0.135064,0.0664228,0.0713613,0.928639
1871,754.842,1,5.26653,0.641468,21.509,5.9573,23.4862,-17.1053,17.8486,0.212729,0.299328,0.490615,0.369899,3.93067,0.878982,0.136584,0.0658376,0.0713609,0.928639
1872,748.52,1,5.27617,0.640339,21.3531,5.96223,23.885,-18.3213,19.1551,0.216737,0.303019,0.497904,0.403389,4.16713,0.922646,0.13695,0.0641081,0.0713838,0.928616
1873,741.887,1,5.25381,0.641945,21.5194,5.98019,23.8368,-18.4858,19.2026,0.216247,0.276834,0.497585,0.385945,4.11233,0.90794,0.133904,0.0640771,0.071408,0.928592
1874,744.891,1,5.26373,0.65314,21.5852,6.00926,23.9847,-17.9341,18.5076,0.213078,0.282435,0.466133,0.379998,3.99413,0.899912,0.134454,0.0652934,0.0713479,0.928652
1875,752.59,1,5.2877,0.640439,21.4591,6.47722,23.7148,-17.1345,17.7115,0.211514,0.254062,0.531838,0.385523,3.8504,0.870052,0.132571,0.0675245,0.0712852,0.928715
1876,741.694,1,5.28598,0.649554,21.7495,6.28389,24.7553,-16.4404,16.9765,0.212328,0.252149,0.511508,0.40473,3.69535,0.902211,0.129829,0.0668779,0.0713247,0.928675
1877,741.851,1,5.28742,0.651443,21.584,5.89991,24.3182,-16.4591,17.0113,0.213499,0.259372,0.550182,0.382691,3.73326,0.921006,0.13685,0.0638924,0.071309,0.928691
1878,752.794,1,5.29312,0.659705,21.8059,6.03842,24.8076,-17.3345,17.9854,0.214774,0.255267,0.530156,0.395024,3.94223,0.919132,0.136606,0.0672509,0.0707606,0.929239
1879,761.129,1,5.28757,0.660653,21.8208,5.81501,24.0418,-16.9734,17.6395,0.210601,0.248519,0.540223,0.405675,3.87221,0.912209,0.138336,0.0690747,0.0706025,0.929398
1880,759.945,1,5.26813,0.627715,21.8645,6.08999,24.6896,-17.2674,17.9045,0.213488,0.254682,0.580078,0.390418,3.87816,0.907843,0.13426,0.0699351,0.0712699,0.92873
1881,760.819,1,5.29031,0.619042,21.8675,6.24094,25.3263,-17.4607,18.184,0.21546,0.263322,0.570765,0.394632,3.95274,0.893738,0.136034,0.0679782,0.0713328,0.928667
1882,759.606,1,5.30182,0.61454,21.7123,6.17182,24.3928,-17.298,17.9572,0.216729,0.24726,0.557556,0.372969,3.91284,0.894667,0.134049,0.0700491,0.0713262,0.928674
1883,758.279,1,5.30748,0.648104,21.8091,6.06533,24.1305,-17.909,18.6201,0.220796,0.238852,0.530024,0.359715,3.99249,0.880879,0.131847,0.0711613,0.0713161,0.928684
1884,760.757,1,5.29854,0.627328,21.8485,6.35597,23.7482,-18.3138,18.9727,0.219978,0.245945,0.532753,0.360372,4.02777,0.891106,0.132876,0.0717298,0.071416,0.928584
1885,755.321,1,5.28884,0.655341,21.6937,6.51097,24.4181,-18.6552,19.2933,0.218523,0.254322,0.521774,0.383025,4.1196,0.905073,0.133705,0.0690309,0.0713943,0.928606
1886,759.405,1,5.27997,0.645946,21.3304,6.57713,23.6596,-18.0626,18.751,0.216361,0.260273,0.580652,0.379051,3.98375,0.864071,0.133208,0.0682107,0.0714199,0.92858
1887,757.777,1,5.283,0.637589,21.2312,6.84049,22.9113,-18.2231,18.8705,0.215798,0.275487,0.595958,0.398992,4.03199,0.878118,0.135241,0.0656838,0.0713695,0.928631
1888,758.819,1,5.29245,0.648259,20.9927,6.75024,22.5195,-18.524,19.1702,0.218785,0.269614,0.544871,0.387533,4.12516,0.872837,0.139157,0.0648564,0.0711875,0.928813
1889,747.612,1,5.30241,0.660958,21.2033,6.8338,22.5429,-18.5509,19.3443,0.21805,0.258516,0.539137,0.353356,4.1317,0.878675,0.133588,0.0654424,0.0713852,0.928615
1890,750.736,1,5.28978,0.642516,21.2399,6.92223,23.3015,-19.2677,19.8449,0.219679,0.257142,0.537868,0.354178,4.1886,0.903921,0.134799,0.0671056,0.0714041,0.928596
1891,743.625,1,5.27106,0.636873,20.7303,6.84863,23.1779,-18.2825,18.875,0.213827,0.260953,0.562753,0.362692,4.1012,0.89622,0.134036,0.063926,0.0713938,0.928606
1892,744.322,1,5.26658,0.63513,20.3774,7.22777,21.9117,-17.7572,18.5328,0.210333,0.267331,0.603174,0.372537,4.01862,0.901146,0.139967,0.0609471,0.0713904,0.92861
1893,749.445,1,5.29317,0.632618,20.5416,7.22991,21.7498,-18.8229,19.4803,0.213341,0.262484,0.619449,0.371388,4.19214,0.884384,0.138361,0.0621128,0.0713949,0.928605
1894,753.689,1,5.30951,0.650772,20.7296,6.98166,22.4068,-18.5592,19.3247,0.209231,0.26428,0.597559,0.359131,4.16949,0.891533,0.141358,0.0632226,0.0713971,0.928603
1895,749.61,1,5.28218,0.654537,20.6697,6.57355,22.0915,-18.2083,18.9761,0.215832,0.253002,0.598457,0.369473,4.07644,0.901141,0.139201,0.0634015,0.0713923,0.928608
1896,752.652,1,5.26184,0.672621,20.6351,6.63764,22.3519,-18.5746,19.2648,0.215145,0.252179,0.613237,0.356204,4.12386,0.87066,0.137772,0.0638975,0.0714069,0.928593
1897,756.227,1,5.26635,0.641053,20.8991,6.42111,22.4701,-17.8048,18.3334,0.213874,0.24726,0.607095,0.34276,3.94666,0.820465,0.137758,0.0646209,0.0713998,0.9286
1898,749.905,1,5.29837,0.633204,20.9879,6.6276,21.7225,-17.2105,17.9062,0.214822,0.258097,0.630836,0.337319,3.87715,0.833883,0.132251,0.0649179,0.0713848,0.928615
1899,760.346,1,5.30448,0.630524,21.1852,6.62876,22.4019,-18.0515,18.8953,0.217717,0.271392,0.654081,0.335831,4.08785,0.860774,0.13404,0.0670372,0.0714028,0.928597
1900,772.987,1,5.30593,0.618768,21.388,7.03495,23.0507,-17.5842,18.4691,0.217878,0.269756,0.668466,0.355468,4.03478,0.84196,0.136537,0.0689052,0.0713673,0.928633
1901,761.402,1,5.28243,0.624407,20.6501,6.86047,23.1427,-17.2639,17.9192,0.219493,0.258265,0.656105,0.322701,3.82495,0.820957,0.136815,0.0664343,0.0713912,0.928609
1902,763.335,1,5.28216,0.603477,21.0575,6.88581,23.6106,-17.377,18.016,0.21325,0.258062,0.675362,0.326227,3.94356,0.876957,0.136291,0.0684459,0.0714007,0.928599
1903,765.689,1,5.27689,0.647376,20.967,6.6733,23.5641,-17.2685,18.0926,0.215595,0.234099,0.657093,0.316886,4.03012,0.858251,0.141479,0.0670104,0.071398,0.928602
1904,760.086,1,5.25238,0.632014,20.8488,6.25786,23.6776,-16.6553,17.4633,0.209927,0.24394,0.657811,0.353581,3.89378,0.848235,0.140558,0.0643165,0.0714153,0.928585
1905,753.117,1,5.25907,0.628122,20.6659,6.32963,23.4204,-17.0565,17.8041,0.209372,0.255671,0.639246,0.338692,3.91311,0.873102,0.140884,0.0630737,0.0714168,0.928583
1906,748.196,1,5.28267,0.653775,20.6347,6.73202,23.6027,-16.43,17.3042,0.212341,0.248387,0.628476,0.369197,3.83168,0.910133,0.140023,0.0630903,0.0714206,0.928579
1907,743.251,1,5.25646,0.652275,20.9073,6.5225,23.8857,-18.5101,19.2383,0.215327,0.237105,0.624964,0.389078,4.13001,0.912183,0.136399,0.0628056,0.0713701,0.92863
1908,745.61,1,5.26406,0.629354,20.9368,6.2915,23.6728,-17.5748,18.2627,0.222418,0.235846,0.626847,0.365993,3.95264,0.908452,0.137325,0.0635349,0.0713848,0.928615
1909,743.494,1,5.25433,0.637927,20.9171,6.93295,23.5671,-18.2412,18.8075,0.217779,0.23307,0.690841,0.367015,4.01547,0.913676,0.135598,0.0633416,0.0713781,0.928622
1910,754.981,1,5.254,0.615524,20.8337,6.6792,23.5748,-18.0177,18.7997,0.220697,0.234967,0.72011,0.360215,4.07821,0.887303,0.138576,0.0636971,0.0710898,0.92891
1911,761.132,1,5.23185,0.63961,20.929,6.2347,23.3158,-18.2407,18.8962,0.221038,0.248108,0.778677,0.38245,4.0765,0.905961,0.139916,0.0642874,0.0713974,0.928603
1912,754.778,1,5.24776,0.603449,21.22,6.03918,23.2155,-17.3681,17.9516,0.211232,0.250295,0.70579,0.382859,3.87891,0.893078,0.135318,0.0653826,0.0713887,0.928611
1913,756.587,1,5.23237,0.633727,21.022,6.18295,23.9387,-17.8535,18.4578,0.212742,0.252761,0.681967,0.391294,3.99201,0.904512,0.137632,0.0651242,0.0713775,0.928623
1914,748.116,1,5.22795,0.625015,20.6949,6.34452,23.9322,-17.6767,18.3425,0.209808,0.247429,0.696316,0.37351,3.9591,0.915934,0.139103,0.0629273,0.0714144,0.928586
1915,755.537,1,5.23223,0.645877,20.7835,6.33459,23.8147,-18.8216,19.4801,0.218227,0.257376,0.697179,0.384503,4.18941,0.9095,0.139711,0.0632527,0.0713997,0.9286
1916,754.483,1,5.25898,0.659407,20.8188,6.55006,24.1354,-18.5747,19.2971,0.21889,0.279161,0.703928,0.4273,4.14304,0.92007,0.136684,0.0631902,0.0714161,0.928584
1917,756.107,1,5.25948,0.666951,21.0356,6.44182,24.3391,-17.9651,18.6399,0.218191,0.26546,0.707588,0.408937,4.03791,0.924715,0.135833,0.065428,0.0714141,0.928586
1918,752.245,1,5.25812,0.648748,21.1727,6.28319,24.3409,-18.0631,18.6222,0.220656,0.261349,0.659257,0.41079,4.01195,0.935975,0.135691,0.0658494,0.0713636,0.928636
1919,744.958,1,5.2568,0.646295,20.9599,6.68518,23.4769,-18.153,18.6873,0.218302,0.241171,0.631408,0.383059,3.97593,0.913295,0.136126,0.0637942,0.0713921,0.928608
1920,734.397,1,5.266,0.635719,21.1181,6.37125,23.939,-17.7758,18.4262,0.217607,0.249636,0.630145,0.363216,3.98691,0.919757,0.134917,0.061267,0.0713884,0.928612
1921,737.534,1,5.27734,0.640667,21.0025,6.22887,24.2986,-18.0436,18.8003,0.219854,0.244957,0.629679,0.340826,4.05889,0.895783,0.133581,0.0621626,0.0713731,0.928627
1922,733.094,1,5.28558,0.649706,21.1016,6.27717,23.7138,-17.1986,17.8865,0.224668,0.238374,0.6481,0.339263,3.88556,0.879628,0.132544,0.0607003,0.0713391,0.928661
1923,732.269,1,5.28895,0.642507,21.2639,6.31637,24.0674,-18.5331,19.2168,0.2199,0.237755,0.652522,0.324024,4.1126,0.912372,0.138072,0.0596816,0.0714047,0.928595
1924,738.628,1,5.29092,0.6219,21.3855,6.15483,23.5177,-17.8085,18.5191,0.216017,0.23525,0.64121,0.300942,3.9771,0.888235,0.137219,0.0622635,0.0713852,0.928615
1925,745.795,1,5.2824,0.637389,21.2552,6.05062,23.5985,-17.8056,18.5315,0.221678,0.22493,0.694817,0.306273,4.02577,0.885459,0.138423,0.0629566,0.0713795,0.92862
1926,740.022,1,5.28442,0.639839,21.3171,6.06313,23.3208,-17.6613,18.2925,0.223333,0.220713,0.712861,0.293027,3.92927,0.92232,0.137645,0.0639597,0.071396,0.928604
1927,746.616,1,5.26686,0.645327,21.0063,6.13397,23.0575,-17.3814,18.0246,0.214926,0.216385,0.722062,0.29947,3.885,0.910481,0.138777,0.0652097,0.0714087,0.928591
1928,742.827,1,5.28661,0.647027,21.2387,6.2753,23.6883,-17.7532,18.3516,0.21687,0.218789,0.690192,0.304326,3.91051,0.901114,0.136126,0.0648588,0.0713951,0.928605
1929,741.398,1,5.26599,0.633644,20.9324,6.35896,23.8741,-17.0528,17.7804,0.210426,0.227795,0.69595,0.308019,3.84802,0.885224,0.139428,0.0618176,0.0713764,0.928624
1930,738.16,1,5.28336,0.657049,21.0888,6.05038,23.9096,-17.6518,18.2666,0.215698,0.241572,0.681087,0.308924,3.93194,0.88041,0.13946,0.0598938,0.0714188,0.928581
1931,747.91,1,5.25439,0.667553,21.2351,6.13607,24.2149,-18.2608,18.9595,0.219118,0.241103,0.710036,0.299001,4.06598,0.899116,0.141781,0.0623163,0.0714159,0.928584
1932,740.291,1,5.26963,0.633199,20.7709,6.46644,23.899,-17.614,18.2602,0.216616,0.240238,0.673612,0.272227,3.96721,0.929584,0.143283,0.0624689,0.0713738,0.928626
1933,743.264,1,5.29705,0.625852,20.8,6.34381,23.5674,-17.146,17.9299,0.21505,0.242214,0.688856,0.277073,3.9722,0.926165,0.142622,0.0628613,0.0713559,0.928644
1934,737.69,1,5.2894,0.628154,21.076,6.49291,23.919,-17.3367,17.9934,0.215639,0.255049,0.65458,0.298568,3.93837,0.931913,0.138805,0.0626666,0.0713971,0.928603
1935,734.543,1,5.28603,0.628739,20.8648,6.51428,23.85,-16.841,17.3398,0.212482,0.268233,0.636954,0.332907,3.8017,0.935417,0.138596,0.0612496,0.071356,0.928644
1936,728.768,1,5.26506,0.647455,21.1024,6.10764,24.581,-17.3369,17.887,0.213802,0.279414,0.638115,0.325788,3.85834,0.934651,0.135222,0.0606868,0.0713961,0.928604
1937,729.326,1,5.27019,0.648624,21.2879,6.30747,24.6355,-17.0398,17.6527,0.213527,0.28341,0.635064,0.335135,3.83681,0.942911,0.133486,0.0619713,0.0714049,0.928595
1938,742.495,1,5.27289,0.643276,21.2278,6.13481,24.6145,-17.7653,18.4501,0.211662,0.27211,0.594944,0.332636,3.99283,0.917248,0.133088,0.0654352,0.0713874,0.928613
1939,733.714,1,5.257,0.622057,21.4839,5.61252,25.1072,-16.7774,17.2967,0.215834,0.282492,0.561544,0.334808,3.75828,0.931945,0.136123,0.0625272,0.0713128,0.928687
1940,741.249,1,5.26479,0.59757,21.7419,5.81842,24.7914,-16.8257,17.4277,0.215333,0.277904,0.575056,0.332863,3.74735,0.901446,0.133787,0.0644321,0.0713178,0.928682
1941,740.819,1,5.28129,0.625191,21.6205,5.70779,25.1311,-17.0464,17.7754,0.214781,0.266769,0.567394,0.334843,3.86272,0.898883,0.139704,0.061496,0.0713684,0.928632
1942,743.493,1,5.25146,0.616661,21.593,5.75746,24.0105,-16.5914,17.3479,0.213111,0.273729,0.591988,0.337616,3.85887,0.906132,0.138795,0.0622186,0.071361,0.928639
1943,742.722,1,5.23983,0.624449,21.5408,5.68724,22.5903,-17.256,17.9965,0.214115,0.275909,0.550928,0.343778,3.95556,0.894121,0.136647,0.0626639,0.0713843,0.928616
1944,751.719,1,5.29801,0.603274,21.7612,5.83989,22.8313,-16.6381,17.2951,0.214894,0.266756,0.55338,0.347072,3.8449,0.885329,0.139074,0.0644093,0.071287,0.928713
1945,752.549,1,5.27733,0.602345,21.5891,6.07518,22.3446,-16.7277,17.4819,0.213277,0.272985,0.551739,0.331694,3.89237,0.87714,0.137059,0.0654793,0.0712853,0.928715
1946,742.686,1,5.25776,0.613152,21.4526,6.06678,22.9976,-16.9633,17.608,0.205312,0.273726,0.54209,0.351626,3.83236,0.902898,0.137003,0.0637215,0.0713989,0.928601
1947,741.882,1,5.26237,0.633938,21.2554,5.94075,23.6441,-16.9624,17.5333,0.21572,0.274508,0.528161,0.310678,3.77854,0.894726,0.139389,0.0631306,0.0714107,0.928589
1948,742.064,1,5.25642,0.609898,21.2198,6.04294,23.6725,-17.2042,17.9613,0.219256,0.273547,0.542338,0.33006,3.90287,0.911377,0.137659,0.0634907,0.0712954,0.928705
1949,749.182,1,5.28381,0.635169,21.4651,6.04325,23.6388,-17.9787,18.7359,0.216532,0.267662,0.552581,0.361885,4.02855,0.934301,0.139608,0.0656373,0.0713955,0.928604
1950,745.445,1,5.26567,0.631479,21.7873,5.99326,23.6457,-17.5308,18.0582,0.211551,0.265513,0.502175,0.347954,3.91518,0.918847,0.135889,0.0667828,0.0714173,0.928583
1951,746.273,1,5.29887,0.620728,21.6562,6.13937,23.4472,-17.4817,18.0488,0.208005,0.252887,0.53829,0.32992,3.90951,0.912253,0.135155,0.0675355,0.0714056,0.928594
1952,749.961,1,5.32076,0.644599,22.0341,6.1748,24.1324,-18.2923,19.0038,0.208608,0.229586,0.519951,0.298266,4.09854,0.909166,0.134146,0.0710986,0.071392,0.928608
1953,756.265,1,5.28958,0.658264,22.0429,6.00956,24.0051,-17.9229,18.6087,0.215037,0.23121,0.628893,0.309353,4.05336,0.9091,0.132357,0.0716206,0.0714141,0.928586
1954,755.356,1,5.27945,0.657751,22.0893,5.89701,23.7402,-18.5388,19.1997,0.219106,0.223884,0.639555,0.314027,4.13112,0.913319,0.133097,0.0709397,0.0714126,0.928587
1955,757.485,1,5.28089,0.650519,21.666,5.89401,23.793,-18.3601,19.146,0.218664,0.231904,0.644834,0.321492,4.12557,0.907915,0.135262,0.0695815,0.0714098,0.92859
1956,761.014,1,5.26633,0.654932,21.7019,6.01141,23.294,-18.1004,18.6607,0.217457,0.236586,0.637305,0.336838,4.0614,0.874917,0.138688,0.0670726,0.071411,0.928589
1957,756.614,1,5.2392,0.6641,21.5945,5.96385,23.239,-17.7955,18.3489,0.212366,0.22756,0.632919,0.340137,4.0252,0.869336,0.138123,0.0661658,0.071368,0.928632
1958,759.648,1,5.23609,0.650929,21.7001,5.93482,23.1609,-18.3411,18.8498,0.215644,0.247678,0.690158,0.361185,4.03266,0.866945,0.133248,0.0674539,0.0714009,0.928599
1959,758.048,1,5.23495,0.653146,21.244,6.05046,23.5042,-18.9288,19.6856,0.211516,0.236132,0.663984,0.359562,4.20716,0.845838,0.135864,0.0655695,0.0714086,0.928591
1960,751.212,1,5.23211,0.633015,21.085,6.32786,22.959,-17.7793,18.4214,0.21237,0.234186,0.661532,0.340309,3.98018,0.86976,0.134916,0.0654793,0.0713822,0.928618
1961,751.318,1,5.27197,0.63873,20.9963,6.47193,22.4781,-17.6118,18.2989,0.212226,0.243003,0.63312,0.32906,3.9424,0.850822,0.136296,0.0647306,0.0713757,0.928624
1962,753.296,1,5.26708,0.636134,21.8028,5.93293,23.043,-18.1016,18.8403,0.220358,0.234895,0.593319,0.342725,4.07775,0.808319,0.13488,0.0647459,0.0714186,0.928581
1963,749.284,1,5.29451,0.613845,21.5724,6.03275,23.0063,-17.3597,18.1854,0.213386,0.228076,0.585276,0.322115,4.01252,0.787098,0.133585,0.0647509,0.0714142,0.928586
1964,753.042,1,5.26605,0.627364,21.6612,5.81576,22.9119,-17.1199,17.7386,0.210875,0.224672,0.546553,0.34462,3.93999,0.784326,0.134843,0.0657134,0.0714297,0.92857
1965,757.437,1,5.27127,0.632601,21.7175,5.78664,22.887,-17.8768,18.5832,0.213682,0.241215,0.539164,0.353037,4.02,0.806163,0.135982,0.0663903,0.0713997,0.9286
1966,762.005,1,5.25545,0.659672,21.7396,5.93498,22.7555,-18.1408,18.619,0.214931,0.230066,0.556344,0.38926,4.04305,0.794961,0.134202,0.0676462,0.071388,0.928612
1967,753.375,1,5.29022,0.653435,21.8846,5.89545,23.5427,-17.3463,17.7832,0.211346,0.225101,0.577583,0.359802,3.84469,0.858158,0.134231,0.0676906,0.0714116,0.928588
1968,754.396,1,5.26436,0.658176,21.7729,6.30942,23.034,-17.8771,18.444,0.211612,0.222738,0.599435,0.348348,3.96556,0.865938,0.130297,0.0702026,0.0714158,0.928584
1969,745.387,1,5.26517,0.66964,21.6987,6.21532,23.1404,-17.969,18.5664,0.213933,0.226182,0.594873,0.3354,4.00093,0.888124,0.131038,0.067576,0.0714059,0.928594
1970,759.232,1,5.29421,0.641878,21.8259,6.41742,23.2402,-17.272,17.988,0.208509,0.245285,0.638113,0.34406,3.94443,0.890784,0.134423,0.0692805,0.0713687,0.928631
1971,760.333,1,5.24744,0.648328,22.1002,5.887,23.853,-16.966,17.4967,0.212529,0.245622,0.624948,0.331292,3.85635,0.871361,0.13944,0.0668831,0.0713738,0.928626
1972,756.456,1,5.2602,0.641177,21.4452,6.16911,23.2882,-17.1173,17.672,0.210039,0.246619,0.619435,0.364647,3.82133,0.867041,0.136824,0.0662109,0.071366,0.928634
1973,764.153,1,5.26234,0.645547,21.3327,6.17216,23.0453,-16.4407,17.1187,0.206173,0.235315,0.624754,0.374523,3.76916,0.883312,0.13745,0.0694658,0.0713709,0.928629
1974,753.104,1,5.25878,0.63193,21.6723,6.07322,23.362,-16.4524,17.102,0.204666,0.234793,0.590791,0.365553,3.76837,0.903526,0.136787,0.0677234,0.0713053,0.928695
1975,755.576,1,5.23912,0.635671,21.6598,5.94385,23.0903,-17.8955,18.5191,0.219948,0.24768,0.587424,0.353845,3.94602,0.919453,0.138552,0.0678295,0.0713977,0.928602
1976,740.946,1,5.25247,0.639885,21.7071,6.27376,23.7546,-18.23,18.7852,0.220408,0.249393,0.567901,0.341262,4.00994,0.932021,0.134986,0.0658011,0.0714067,0.928593
1977,737.579,1,5.24539,0.658202,21.517,6.18742,23.1645,-18.1046,18.7176,0.214438,0.239399,0.563522,0.357574,4.00235,0.92041,0.134332,0.0644259,0.0713947,0.928605
1978,741.819,1,5.24232,0.649601,21.8009,5.8721,23.5518,-17.3608,18.1297,0.222032,0.24523,0.543088,0.385084,3.97416,0.91014,0.132961,0.0647368,0.0713826,0.928617
1979,742.478,1,5.24875,0.641388,21.7411,6.07945,23.9288,-17.4346,18.0283,0.220316,0.254987,0.557491,0.389794,3.94646,0.915784,0.135899,0.0633137,0.0713993,0.928601
1980,739.333,1,5.23967,0.630575,21.6664,6.02844,23.8371,-16.7834,17.3208,0.217761,0.255638,0.558838,0.377003,3.77932,0.918725,0.133161,0.0645634,0.0713895,0.92861
1981,741.632,1,5.24995,0.667142,21.6836,6.08617,23.6356,-17.7739,18.35,0.225746,0.259431,0.581883,0.372123,3.95269,0.91667,0.134862,0.0634122,0.0713871,0.928613
1982,745.444,1,5.27133,0.676528,21.383,6.45799,23.608,-17.9245,18.5056,0.217372,0.252925,0.595072,0.36019,4.01693,0.889079,0.137034,0.0626964,0.0713609,0.928639
1983,754.441,1,5.25132,0.658943,21.2569,6.253,24.1717,-18.083,18.7905,0.216591,0.258384,0.584197,0.370464,4.05666,0.913617,0.139611,0.0654544,0.0713922,0.928608
1984,752.525,1,5.24975,0.64355,21.2357,6.09993,23.2152,-18.5742,19.3015,0.220654,0.249314,0.579183,0.354512,4.13344,0.898699,0.136292,0.0661752,0.0713941,0.928606
1985,760.502,1,5.24267,0.631,21.5947,5.90182,22.9091,-17.9907,18.7115,0.224221,0.260568,0.551127,0.331466,4.06204,0.872917,0.140725,0.066204,0.0710988,0.928901
1986,751.509,1,5.27525,0.644306,21.6327,6.0974,22.8049,-17.5883,18.3645,0.221791,0.251615,0.547998,0.340577,4.00426,0.909242,0.139402,0.0657264,0.0710724,0.928928
1987,752.265,1,5.27747,0.656498,21.5245,6.00176,22.0134,-18.1359,18.9477,0.214776,0.257032,0.544861,0.350327,4.07579,0.908177,0.136637,0.0671678,0.0713257,0.928674
1988,746.71,1,5.27853,0.622378,21.6553,6.10228,22.6075,-17.0856,17.7099,0.213882,0.260596,0.47031,0.363194,3.86891,0.904713,0.135759,0.0667594,0.0713713,0.928629
1989,747.846,1,5.28141,0.646154,21.4383,6.09914,22.6631,-17.158,17.9958,0.214113,0.260226,0.470824,0.347751,3.96661,0.912359,0.137973,0.0665621,0.07135,0.92865
1990,744.129,1,5.27713,0.615061,21.3474,6.19303,23.0823,-15.9826,16.7316,0.21452,0.26077,0.476153,0.377747,3.68968,0.913997,0.136266,0.06595,0.0714065,0.928594
