iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
195,373.479,1,6.5749,0.643655,26.5987,6.99498,31.575,0.268,0.212397,0.23803,0.685558,0.226545,0.999,0.349519,0.0650182
196,370.919,1,6.59726,0.643151,26.6028,6.96984,31.5858,0.268,0.215969,0.234754,0.668199,0.223061,0.999,0.353271,0.0658916
197,368.185,1,6.58458,0.634196,26.631,6.85694,31.6815,0.268,0.216978,0.231973,0.661636,0.221147,0.999,0.351174,0.0672151
198,362.774,1,6.62552,0.628187,26.4287,7.30932,31.5002,0.268,0.211743,0.230209,0.656466,0.220857,0.999,0.350218,0.0660428
199,368.577,1,6.61211,0.585914,26.3659,7.14263,31.3928,0.268,0.20811,0.229567,0.663035,0.22148,0.999,0.350773,0.0675045
200,371.416,1,6.62454,0.625333,26.5453,6.97948,31.5765,0.268,0.217811,0.229591,0.646247,0.219771,0.999,0.355226,0.0685252
201,368.48,1,6.59959,0.610617,26.6348,6.85006,31.6617,0.268,0.214253,0.226992,0.682331,0.216156,0.999,0.35023,0.0670181
202,370.24,1,6.60245,0.647058,26.6357,6.41012,31.6258,0.268,0.215908,0.225274,0.701557,0.212643,0.999,0.358763,0.0663548
203,377.299,1,6.586,0.642643,26.6173,6.93448,31.6773,0.268,0.211793,0.224194,0.683793,0.212586,0.999,0.349679,0.0675039
204,377.082,1,6.62105,0.646609,26.6302,6.77625,31.7703,0.268,0.21457,0.218517,0.666479,0.207203,0.999,0.355758,0.0662354
205,373.306,1,6.5609,0.649212,26.7089,6.79298,31.8473,0.268,0.213831,0.21451,0.649603,0.203336,0.999,0.348904,0.067523
206,368.061,1,6.63327,0.655205,26.6642,7.06225,31.7825,0.268,0.212324,0.21496,0.672055,0.203326,0.999,0.35666,0.0658133
207,374.814,1,6.59121,0.655407,26.4624,7.23877,31.5161,0.268,0.212768,0.22672,0.668611,0.213446,0.999,0.348741,0.0672154
208,366.248,1,6.57044,0.637387,26.5013,6.93621,31.6218,0.268,0.21316,0.223692,0.6533,0.211202,0.999,0.351213,0.0666407
209,368.699,1,6.62747,0.620858,26.6414,7.10737,31.8057,0.268,0.207827,0.226293,0.668224,0.213269,0.999,0.351585,0.066881
210,359.141,1,6.63495,0.617255,26.593,7.07487,31.7326,0.268,0.208105,0.220563,0.684186,0.207869,0.999,0.350076,0.0651876
211,369.544,1,6.58619,0.627293,26.4856,6.64168,31.6142,0.268,0.209396,0.218087,0.666862,0.207481,0.999,0.349902,0.0668338
212,362.804,1,6.56671,0.631316,26.2743,6.79791,31.4608,0.268,0.206788,0.212924,0.731277,0.202616,0.999,0.348337,0.0659876
213,365.481,1,6.56604,0.628171,26.3445,6.95775,31.5468,0.268,0.209841,0.211098,0.717167,0.201023,0.999,0.346566,0.0686643
214,367.012,1,6.57089,0.66549,26.4009,6.69968,31.6605,0.268,0.215292,0.21011,0.741309,0.19897,0.999,0.353145,0.0669256
215,360.331,1,6.58571,0.618732,26.3543,7.0911,31.6361,0.268,0.209982,0.208952,0.722539,0.197909,0.999,0.346207,0.0658
216,360.935,1,6.62199,0.668676,26.5766,7.31121,31.8434,0.268,0.215799,0.210209,0.711367,0.199375,0.999,0.355713,0.0641339
217,356.281,1,6.59657,0.640127,26.5949,7.08679,31.8631,0.268,0.214978,0.211283,0.696987,0.200156,0.999,0.351283,0.0637033
218,361.813,1,6.5899,0.63138,26.5035,7.23223,31.8125,0.268,0.20966,0.211327,0.690419,0.19905,0.999,0.34423,0.0671432
219,366.375,1,6.59053,0.6479,26.5219,7.14649,31.8061,0.268,0.211185,0.210227,0.672937,0.198774,0.999,0.350859,0.0674727
220,361.218,1,6.61849,0.615503,26.5461,7.03055,31.8046,0.268,0.215977,0.21949,0.655898,0.206293,0.999,0.357202,0.0657643
221,359.028,1,6.57179,0.630781,26.3685,7.24186,31.6205,0.268,0.215624,0.213933,0.674918,0.201069,0.999,0.350057,0.0644359
222,355.728,1,6.58174,0.614248,26.348,7.0654,31.5945,0.268,0.210165,0.210748,0.712479,0.196348,0.999,0.351358,0.0638975
223,367.459,1,6.60214,0.654084,26.1857,7.00408,31.4617,0.268,0.211398,0.205609,0.700692,0.194108,0.999,0.357431,0.0654251
224,363.869,1,6.60416,0.662168,26.1941,7.15287,31.5054,0.268,0.213125,0.206933,0.749022,0.193628,0.999,0.355615,0.0637685
225,367.376,1,6.57728,0.670779,25.9663,7.845,31.2374,0.268,0.21538,0.214146,0.75348,0.199885,0.999,0.34929,0.0647633
226,367.924,1,6.59383,0.657851,26.0579,7.58582,31.3101,0.268,0.214063,0.215409,0.734402,0.201286,0.999,0.347606,0.0664919
227,363.958,1,6.6196,0.67764,26.0888,7.38748,31.3629,0.268,0.214078,0.220514,0.7279,0.206545,0.999,0.357963,0.0648083
228,363.456,1,6.65454,0.637316,26.0048,7.64605,31.2711,0.268,0.209329,0.219276,0.716737,0.201315,0.999,0.35585,0.0631893
229,370.162,1,6.65824,0.624697,26.1378,7.57963,31.4569,0.268,0.207912,0.218764,0.72597,0.199422,0.999,0.360582,0.0635805
230,370.862,1,6.65704,0.642859,26.0074,7.66726,31.326,0.268,0.210764,0.219264,0.707588,0.199595,0.999,0.354899,0.0658228
231,362.86,1,6.60237,0.650638,25.8306,7.56061,31.1119,0.268,0.215468,0.218183,0.727509,0.196549,0.999,0.353387,0.0641562
232,353.717,1,6.61224,0.634046,25.7396,7.80849,31.0361,0.268,0.215645,0.218967,0.713353,0.196948,0.999,0.349591,0.063449
233,357.46,1,6.63433,0.630514,25.7559,7.83538,31.1069,0.268,0.211926,0.219903,0.69529,0.198355,0.999,0.350449,0.0635538
234,364.853,1,6.61022,0.637324,25.7319,7.61879,31.102,0.268,0.2127,0.227104,0.717173,0.203115,0.999,0.34918,0.0650492
235,368.994,1,6.57573,0.655279,25.6088,7.65526,30.9428,0.268,0.207315,0.226645,0.710154,0.202319,0.999,0.349478,0.0664429
236,363.533,1,6.60981,0.637098,25.6689,7.49283,31.0015,0.268,0.202065,0.233058,0.698026,0.208242,0.999,0.35235,0.0656339
237,366.144,1,6.60023,0.640645,25.6218,7.43719,30.9379,0.268,0.200137,0.23352,0.696952,0.207936,0.999,0.351103,0.0654959
238,367.209,1,6.60237,0.618876,25.4708,7.83368,30.7844,0.268,0.20741,0.227607,0.763568,0.202671,0.999,0.351538,0.0638376
239,362.218,1,6.606,0.637706,25.5123,7.79771,30.8059,0.268,0.21002,0.228197,0.744234,0.201471,0.999,0.352617,0.0634698
240,360.69,1,6.59666,0.647669,25.3218,7.68593,30.5985,0.268,0.212472,0.22476,0.72539,0.199573,0.999,0.351596,0.0634748
241,360.979,1,6.56867,0.647992,25.4044,7.55756,30.6975,0.268,0.212053,0.222518,0.707023,0.197298,0.999,0.348254,0.0647467
242,360.805,1,6.60231,0.616356,25.4171,7.70036,30.7425,0.268,0.211611,0.223638,0.689121,0.198222,0.999,0.354335,0.0631782
243,358.067,1,6.59999,0.615309,25.3032,7.82172,30.5177,0.268,0.206915,0.221806,0.711742,0.196017,0.999,0.349009,0.0641562
244,356.921,1,6.60869,0.620344,25.4264,7.64835,30.6636,0.268,0.209675,0.226235,0.706415,0.197408,0.999,0.352865,0.0637648
245,361.957,1,6.59706,0.63816,25.263,7.84616,30.504,0.268,0.213752,0.227565,0.695879,0.197551,0.999,0.35234,0.063959
246,362.05,1,6.59169,0.644482,25.0573,7.76384,30.3101,0.268,0.217583,0.224783,0.715234,0.193838,0.999,0.354408,0.0631323
247,371.638,1,6.61216,0.62811,25.0316,7.7964,30.3469,0.268,0.212828,0.224029,0.729947,0.194989,0.999,0.348043,0.0640905
248,368.959,1,6.60504,0.651335,25.1706,7.87377,30.5367,0.268,0.212186,0.226234,0.719563,0.19745,0.999,0.353433,0.0625533
249,363.079,1,6.61054,0.643102,24.9082,8.09826,30.312,0.268,0.211616,0.233506,0.71042,0.202712,0.999,0.355117,0.0630646
250,365.648,1,6.60447,0.64724,24.9745,8.15266,30.3518,0.268,0.214551,0.236558,0.786188,0.205226,0.999,0.35144,0.0639186
251,356.293,1,6.58063,0.650573,24.9237,7.83033,30.3232,0.268,0.212273,0.230708,0.766281,0.200753,0.999,0.353839,0.0623882
252,364.838,1,6.57341,0.629058,24.9994,7.60465,30.3832,0.268,0.210324,0.234069,0.746878,0.202904,0.999,0.356293,0.0637587
253,365.017,1,6.59925,0.627392,24.995,7.78894,30.3145,0.268,0.218722,0.234056,0.727967,0.202442,0.999,0.35542,0.0628945
254,365.394,1,6.61624,0.619532,25.1594,7.9583,30.3948,0.268,0.213184,0.237219,0.739508,0.205476,0.999,0.353328,0.0639106
255,368.602,1,6.58493,0.607698,25.2254,7.63852,30.4406,0.268,0.217318,0.238751,0.720784,0.206837,0.999,0.348512,0.065154
256,368.31,1,6.57485,0.629479,25.4284,7.52983,30.696,0.268,0.218257,0.238484,0.739827,0.211105,0.999,0.352266,0.0655305
257,379.479,1,6.5763,0.616059,25.27,7.44607,30.6119,0.268,0.212731,0.236609,0.744732,0.208657,0.999,0.348268,0.0665809
258,369.757,1,6.57072,0.601056,25.737,7.45198,31.0841,0.268,0.212135,0.243145,0.803478,0.215203,0.999,0.348214,0.066618
259,373.872,1,6.61798,0.644899,25.5796,7.8922,30.8324,0.268,0.21306,0.242608,0.783134,0.216132,0.999,0.350771,0.0649312
260,370.98,1,6.60817,0.598026,25.5351,7.58545,30.7876,0.268,0.212609,0.242282,0.792664,0.214927,0.999,0.355775,0.0651063
261,367.239,1,6.61514,0.598281,25.7407,7.25586,31.0628,0.268,0.207226,0.24118,0.772594,0.215387,0.999,0.353495,0.063887
262,375.485,1,6.60361,0.631844,25.986,7.06867,31.3221,0.268,0.214115,0.245449,0.753169,0.219015,0.999,0.356341,0.0654688
263,376.174,1,6.61308,0.642134,25.7351,7.6962,31.0775,0.268,0.208694,0.239638,0.734098,0.21347,0.999,0.354441,0.0656552
264,368.645,1,6.6177,0.642731,25.5672,7.60434,30.9505,0.268,0.211303,0.23357,0.743356,0.209065,0.999,0.353545,0.0653082
265,368.806,1,6.59578,0.660815,25.2454,7.85931,30.5665,0.268,0.210988,0.229427,0.747422,0.207795,0.999,0.353752,0.0650627
266,374.818,1,6.59976,0.641887,25.2515,7.67208,30.5833,0.268,0.215474,0.230339,0.744007,0.20751,0.999,0.355787,0.0653325
267,366.009,1,6.58979,0.641762,25.3235,7.52254,30.683,0.268,0.210943,0.226739,0.760867,0.207172,0.999,0.352094,0.0636782
268,369.044,1,6.5664,0.612924,25.4289,7.52407,30.717,0.268,0.211445,0.230105,0.798614,0.207106,0.999,0.352287,0.0645007
269,367.905,1,6.5861,0.631239,25.1418,7.85251,30.4448,0.268,0.207558,0.228585,0.828168,0.204383,0.999,0.352361,0.0635281
270,360.953,1,6.60727,0.636491,25.367,7.47377,30.6958,0.268,0.20975,0.232434,0.807199,0.20781,0.999,0.356782,0.0627797
271,366.394,1,6.60878,0.613299,25.3313,7.48452,30.705,0.268,0.206223,0.229677,0.78676,0.20649,0.999,0.352363,0.0631737
272,373.355,1,6.58123,0.633131,25.3685,7.51139,30.7622,0.268,0.204723,0.228417,0.771012,0.203883,0.999,0.353864,0.0638188
273,375.293,1,6.5675,0.612105,25.5077,7.48107,30.9336,0.268,0.202559,0.232085,0.759769,0.206893,0.999,0.34822,0.0660651
274,378.317,1,6.59903,0.651546,25.3426,7.70982,30.7015,0.268,0.204707,0.226208,0.747725,0.202686,0.999,0.35481,0.0653907
275,368.24,1,6.63443,0.631908,25.5401,7.77793,30.8519,0.268,0.205907,0.232143,0.728792,0.207827,0.999,0.352671,0.0642726
276,373.411,1,6.62686,0.630357,25.5264,7.89402,30.8154,0.268,0.212972,0.234972,0.710338,0.208913,0.999,0.355459,0.064917
277,368.568,1,6.64467,0.644086,25.5668,7.62236,30.7906,0.268,0.207733,0.235319,0.715125,0.210297,0.999,0.355766,0.0655969
278,378.579,1,6.66276,0.658241,25.6291,7.91011,30.8772,0.268,0.205555,0.237314,0.713784,0.209482,0.999,0.358089,0.0676165
279,366.973,1,6.67842,0.651928,26.0588,7.92417,31.3529,0.268,0.209484,0.231305,0.7086,0.204178,0.999,0.357873,0.0659044
280,361.433,1,6.63012,0.660586,26.1245,7.79197,31.4556,0.268,0.215097,0.22798,0.711978,0.201771,0.999,0.352201,0.0642357
281,359.651,1,6.63468,0.631197,26.0877,7.38519,31.4061,0.268,0.212965,0.229559,0.711998,0.204029,0.999,0.358199,0.0636943
282,366.057,1,6.63237,0.654204,25.8828,7.67688,31.1861,0.268,0.214943,0.228235,0.766045,0.201286,0.999,0.352694,0.0652017
283,372.134,1,6.62887,0.664275,25.779,7.80903,31.0751,0.268,0.21418,0.228886,0.746649,0.20224,0.999,0.355608,0.0677679
284,376.63,1,6.65285,0.623364,25.6007,7.61275,30.8809,0.268,0.209853,0.229192,0.727743,0.204454,0.999,0.352723,0.0692969
285,372.637,1,6.65131,0.597457,25.6042,7.67228,30.8743,0.268,0.206374,0.22935,0.709316,0.202709,0.999,0.35549,0.0682566
286,374.549,1,6.58058,0.631978,25.8852,7.63448,31.154,0.268,0.216532,0.226329,0.703771,0.201609,0.999,0.35355,0.0681979
287,374.689,1,6.60707,0.611014,25.735,7.22068,30.9386,0.268,0.211049,0.224006,0.702558,0.200583,0.999,0.351879,0.0674368
288,377.102,1,6.63761,0.627982,26.0601,7.1694,31.3068,0.268,0.214054,0.225865,0.684769,0.202628,0.999,0.357535,0.0662214
289,373.823,1,6.61987,0.613792,25.9066,7.4231,31.0864,0.268,0.215807,0.232444,0.698785,0.208519,0.999,0.349515,0.0667523
290,374.247,1,6.61022,0.637606,25.9118,7.81857,31.0734,0.268,0.210343,0.232928,0.707132,0.209113,0.999,0.353943,0.0676989
291,370.622,1,6.6332,0.624376,25.9076,7.67982,31.0916,0.268,0.216057,0.232796,0.689227,0.207984,0.999,0.352952,0.0668399
292,367.578,1,6.61836,0.632562,25.7359,7.4582,30.8977,0.268,0.213369,0.228522,0.710259,0.204322,0.999,0.3494,0.0664077
293,365.8,1,6.59816,0.627257,25.5249,7.67821,30.6662,0.268,0.214029,0.222736,0.772691,0.199148,0.999,0.35631,0.0647263
294,363.25,1,6.601,0.625535,25.3073,8.03207,30.4438,0.268,0.208986,0.22097,0.753126,0.196651,0.999,0.352834,0.0653355
295,360.46,1,6.62096,0.631912,25.2448,7.8586,30.3322,0.268,0.212192,0.219576,0.734057,0.194608,0.999,0.352145,0.0656671
296,362.21,1,6.61617,0.619987,25.5202,7.44143,30.5986,0.268,0.212248,0.221432,0.71547,0.196789,0.999,0.355269,0.0654472
297,365.727,1,6.60584,0.603893,25.5065,7.60025,30.5528,0.268,0.21095,0.223355,0.697354,0.198247,0.999,0.35094,0.066989
298,362.999,1,6.59437,0.610778,25.4523,7.62732,30.4988,0.268,0.207412,0.227449,0.679924,0.202244,0.999,0.349358,0.0661289
299,363.383,1,6.61115,0.613776,25.5551,7.43759,30.6376,0.268,0.209254,0.228797,0.696019,0.203529,0.999,0.353183,0.0649658
300,362.87,1,6.60575,0.618977,25.1633,7.60443,30.2638,0.268,0.214736,0.236984,0.704808,0.211829,0.999,0.354851,0.063691
301,362.197,1,6.6015,0.584188,25.1065,7.78945,30.1742,0.268,0.209298,0.237666,0.721605,0.212187,0.999,0.352944,0.0641498
302,366.432,1,6.6147,0.604109,25.104,7.71179,30.1834,0.268,0.205072,0.236278,0.73755,0.210604,0.999,0.352547,0.0628666
303,370.189,1,6.60013,0.63404,25.2449,7.93022,30.275,0.268,0.212905,0.234746,0.779632,0.211991,0.999,0.356508,0.0634801
304,370.062,1,6.5972,0.635927,25.16,8.04989,30.2231,0.268,0.209232,0.233956,0.791286,0.210735,0.999,0.352315,0.0642847
305,365.931,1,6.62187,0.643991,25.0674,7.72786,30.1484,0.268,0.208262,0.230836,0.77125,0.208984,0.999,0.355042,0.0651647
306,369.758,1,6.59416,0.636804,25.0211,7.95823,30.0814,0.268,0.207122,0.233482,0.751722,0.212915,0.999,0.35147,0.0648366
307,369.184,1,6.59296,0.634173,25.0387,7.79071,30.152,0.268,0.208404,0.231782,0.732688,0.212209,0.999,0.353758,0.0655632
308,377.42,1,6.59304,0.610579,24.8243,7.94239,29.9055,0.268,0.204973,0.234334,0.757693,0.213136,0.999,0.355311,0.0673043
309,375.001,1,6.58795,0.60091,24.876,8.19837,29.949,0.268,0.205807,0.234984,0.753418,0.211894,0.999,0.349984,0.0677819
310,373.688,1,6.61569,0.652035,24.9092,7.86373,29.9442,0.268,0.208261,0.23139,0.790048,0.20833,0.999,0.35715,0.0660826
311,377.64,1,6.59171,0.612044,25.1947,7.58476,30.223,0.268,0.212186,0.234231,0.770044,0.211612,0.999,0.352582,0.0668378
312,375.109,1,6.59322,0.600889,25.1485,7.51891,30.2029,0.268,0.206813,0.234888,0.771733,0.211555,0.999,0.351627,0.06726
313,377.725,1,6.56343,0.593445,25.3028,7.72709,30.3518,0.268,0.209947,0.236791,0.804057,0.213961,0.999,0.347978,0.0677747
314,383.623,1,6.57673,0.599738,25.3024,7.46628,30.4038,0.268,0.204631,0.237475,0.783698,0.215433,0.999,0.351129,0.0696294
315,377.303,1,6.62342,0.636967,25.0378,8.04823,30.1131,0.268,0.202915,0.239454,0.778955,0.21834,0.999,0.355007,0.0678664
316,371.965,1,6.6347,0.635717,25.0839,8.25728,30.1532,0.268,0.212119,0.236696,0.765832,0.217124,0.999,0.353994,0.0663852
317,379.725,1,6.62,0.650226,25.1935,8.22745,30.2133,0.268,0.21534,0.241777,0.74644,0.220715,0.999,0.349447,0.0683097
318,380.34,1,6.58969,0.655927,25.389,7.8622,30.3614,0.268,0.216938,0.240515,0.810641,0.221973,0.999,0.352577,0.0675496
319,383.168,1,6.61856,0.652628,25.3398,7.91647,30.2549,0.268,0.211445,0.242853,0.790115,0.225133,0.999,0.356762,0.0684183
320,380.504,1,6.62758,0.611616,25.1023,8.26462,30.0255,0.268,0.210624,0.249989,0.770109,0.231343,0.999,0.352783,0.0667045
321,381.752,1,6.63865,0.605607,24.8639,8.66173,29.768,0.268,0.206791,0.261795,0.75061,0.239443,0.999,0.353909,0.0692651
322,379.585,1,6.6459,0.616565,24.9308,8.11242,29.7803,0.268,0.206906,0.263085,0.731604,0.240625,0.999,0.361918,0.0675112
323,386.624,1,6.61519,0.643406,25.1479,8.09543,30.0958,0.268,0.207459,0.261985,0.713079,0.239383,0.999,0.357175,0.0670785
324,381.809,1,6.64025,0.653406,25.2574,8.38216,30.2196,0.268,0.207415,0.263259,0.784508,0.240245,0.999,0.357912,0.0666374
325,379.959,1,6.63745,0.643063,25.3029,8.02191,30.3033,0.268,0.207157,0.262536,0.764644,0.237756,0.999,0.35485,0.065735
326,385.881,1,6.60247,0.628627,25.1515,7.82787,30.138,0.268,0.20639,0.263941,0.745283,0.23863,0.999,0.345865,0.0698216
327,384.083,1,6.63306,0.589525,25.1536,7.73354,30.0878,0.268,0.209779,0.264232,0.729845,0.238071,0.999,0.351229,0.0697426
328,384.074,1,6.61467,0.605789,25.1948,8.26627,30.1642,0.268,0.209744,0.268553,0.7742,0.240777,0.999,0.352409,0.0679767
329,386.524,1,6.61073,0.630883,25.1862,8.22157,30.1791,0.268,0.204433,0.268463,0.75587,0.240503,0.999,0.354028,0.067955
330,385.405,1,6.62696,0.628678,25.1656,8.22509,30.1915,0.268,0.201583,0.2769,0.736731,0.248344,0.999,0.354058,0.0673884
331,384.533,1,6.60429,0.621437,25.1196,7.6981,30.1437,0.268,0.204626,0.272211,0.724744,0.244837,0.999,0.351652,0.0668714
332,384.687,1,6.66449,0.61831,25.3235,8.03964,30.3748,0.268,0.210529,0.278764,0.726537,0.252152,0.999,0.364361,0.0651782
333,378.814,1,6.62935,0.64713,25.2333,7.75145,30.2441,0.268,0.21522,0.275921,0.714132,0.24949,0.999,0.362962,0.0638439
334,377.214,1,6.64783,0.622587,24.9812,8.43598,29.9869,0.268,0.21608,0.282757,0.740667,0.257899,0.999,0.357861,0.06441
335,375.799,1,6.63991,0.621619,25.0461,8.20707,29.9945,0.268,0.211712,0.283467,0.721913,0.259701,0.999,0.355737,0.0628204
336,377.319,1,6.62472,0.618478,25.2006,7.73374,30.2154,0.268,0.211931,0.285491,0.704312,0.263181,0.999,0.356794,0.0625937
337,377.307,1,6.60603,0.631404,25.2799,7.88545,30.3087,0.268,0.210396,0.286438,0.686478,0.265797,0.999,0.3554,0.0626117
338,373.63,1,6.61944,0.608361,25.3308,7.97167,30.3368,0.268,0.208465,0.289464,0.710415,0.268871,0.999,0.356467,0.0626284
339,373.647,1,6.63227,0.629619,25.451,8.09065,30.3913,0.268,0.208864,0.290351,0.694261,0.272213,0.999,0.354895,0.0622357
340,374.275,1,6.67492,0.626039,25.5017,7.98871,30.4936,0.268,0.210217,0.286495,0.699713,0.265877,0.999,0.357072,0.0635302
341,376.572,1,6.66725,0.615643,25.5699,8.28327,30.5218,0.268,0.209303,0.288904,0.699564,0.270328,0.999,0.353851,0.0651363
342,368.761,1,6.62471,0.62033,25.6229,7.74807,30.5856,0.268,0.208387,0.292093,0.681851,0.272344,0.999,0.352767,0.063487
343,368.88,1,6.58934,0.611074,25.4951,7.88604,30.5036,0.268,0.212838,0.286492,0.696185,0.270454,0.999,0.351989,0.0625071
344,375.757,1,6.60896,0.603415,25.5716,7.912,30.6283,0.268,0.212734,0.287741,0.693745,0.270615,0.999,0.355884,0.0623596
345,386.545,1,6.59924,0.598973,25.5275,8.07007,30.5699,0.268,0.211229,0.288593,0.71602,0.269471,0.999,0.354723,0.0659136
346,379.543,1,6.63799,0.615805,25.2301,7.86396,30.2729,0.268,0.211375,0.288549,0.69789,0.270772,0.999,0.357341,0.0645666
347,373.531,1,6.62935,0.637921,24.9337,8.36008,29.9432,0.268,0.207079,0.281242,0.680219,0.263916,0.999,0.355265,0.0635632
348,366.182,1,6.64614,0.622053,24.6467,8.33138,29.6234,0.268,0.208677,0.280625,0.662995,0.265184,0.999,0.358218,0.0619537
349,367.035,1,6.60941,0.618587,24.7426,8.19889,29.7158,0.268,0.209641,0.284949,0.690756,0.267143,0.999,0.35413,0.0612689
350,371.538,1,6.58534,0.627147,24.8911,8.0353,29.8692,0.268,0.213335,0.291255,0.69608,0.272511,0.999,0.351817,0.0615858
351,373.92,1,6.59045,0.62882,24.9049,8.11926,29.8289,0.268,0.213772,0.288094,0.724263,0.270649,0.999,0.353074,0.0624141
352,369.413,1,6.6214,0.625929,24.969,8.11878,29.968,0.268,0.215347,0.289703,0.734157,0.271453,0.999,0.357543,0.0623175
353,373.811,1,6.61125,0.628014,24.9879,7.713,30.0254,0.268,0.210318,0.289803,0.715568,0.270342,0.999,0.361301,0.0627561
354,373.408,1,6.59948,0.630236,24.9776,8.38198,29.964,0.268,0.207835,0.287696,0.697449,0.270832,0.999,0.355244,0.064112
355,377.451,1,6.64707,0.635381,25.0865,8.67189,30.0956,0.268,0.208619,0.29294,0.679789,0.275466,0.999,0.357308,0.0641854
356,369.602,1,6.622,0.623839,24.9165,8.3441,29.8822,0.268,0.21354,0.293171,0.662577,0.277626,0.999,0.361139,0.0625602
357,372.548,1,6.62709,0.60475,24.8799,8.33255,29.8214,0.268,0.213258,0.29299,0.66505,0.278731,0.999,0.354785,0.0627336
358,365.891,1,6.61184,0.631932,24.834,8.34564,29.7742,0.268,0.211349,0.293612,0.671089,0.279703,0.999,0.350169,0.0611452
359,369.196,1,6.63115,0.624579,24.5994,8.37966,29.5691,0.268,0.207246,0.294742,0.696299,0.281845,0.999,0.352084,0.0609395
360,381.032,1,6.60505,0.638985,24.5396,8.11998,29.4733,0.268,0.202151,0.289,0.754899,0.276932,0.999,0.357222,0.0629414
361,375.474,1,6.57752,0.635611,24.5969,8.16545,29.5072,0.268,0.207148,0.295332,0.744601,0.281485,0.999,0.354775,0.0626273
362,380.223,1,6.54515,0.637782,24.6858,7.76878,29.5788,0.268,0.206236,0.302609,0.752103,0.288432,0.999,0.351176,0.0629731
363,381.242,1,6.58714,0.631503,24.5798,8.34834,29.449,0.268,0.211525,0.298266,0.794027,0.285808,0.999,0.353449,0.0634555
364,374.96,1,6.60495,0.612751,24.6578,8.3748,29.5102,0.268,0.208276,0.304052,0.779399,0.290742,0.999,0.355036,0.0637484
365,378.775,1,6.61694,0.613853,24.6488,8.51374,29.5335,0.268,0.216943,0.304712,0.776779,0.289975,0.999,0.358895,0.0623248
366,382.871,1,6.63584,0.621386,24.7004,8.75616,29.5451,0.268,0.214276,0.306475,0.757111,0.291946,0.999,0.357738,0.0616149
367,381.398,1,6.63463,0.626748,24.7149,8.6167,29.5248,0.268,0.213307,0.30561,0.73794,0.291018,0.999,0.35837,0.0600548
368,369.469,1,6.63519,0.628539,24.8079,8.21942,29.5793,0.268,0.214683,0.303795,0.719255,0.28882,0.999,0.360136,0.0594038
369,365.825,1,6.61015,0.643297,24.9478,8.10386,29.7783,0.268,0.21213,0.305237,0.701043,0.290758,0.999,0.360229,0.0595812
370,363.621,1,6.6121,0.628091,24.9429,7.75588,29.7817,0.268,0.207346,0.302382,0.683293,0.288392,0.999,0.355682,0.0600053
371,365.125,1,6.60046,0.611929,24.9558,8.27588,29.7882,0.268,0.206165,0.300935,0.687437,0.28704,0.999,0.354132,0.0607378
372,360.423,1,6.58316,0.60789,24.788,8.09519,29.4839,0.268,0.210362,0.29834,0.736663,0.284588,0.999,0.354989,0.0591998
373,367.299,1,6.54931,0.615996,24.8167,8.01524,29.545,0.268,0.213953,0.300771,0.751855,0.287928,0.999,0.353677,0.060429
374,370.094,1,6.59259,0.639794,24.8394,7.89366,29.5617,0.268,0.215739,0.29999,0.732817,0.28906,0.999,0.359089,0.0589726
375,362.656,1,6.59054,0.638979,24.8269,8.11322,29.4803,0.268,0.213442,0.302727,0.714262,0.291917,0.999,0.354701,0.059819
376,366.731,1,6.57814,0.624193,24.9755,8.21348,29.6649,0.268,0.208038,0.301044,0.700138,0.291992,0.999,0.348387,0.061172
377,364.794,1,6.59877,0.618333,25.0527,7.9299,29.7797,0.268,0.208933,0.304601,0.68241,0.293824,0.999,0.357567,0.0601086
