iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V2
4651,-60.603,2,10.1858,9.77684,43.9139,56.1775,0.0960014,0.261023,0.966327,3.42276e-08
4652,-63.0656,2,10.1852,9.76248,43.9149,56.1775,0.0959887,0.261001,0.963932,3.42229e-08
4653,-63.229,2,10.1846,9.75458,43.9237,56.1775,0.0959534,0.261082,0.962147,3.42422e-08
4654,-68.5372,2,10.1833,9.73913,43.9335,56.1775,0.0958674,0.261037,0.959692,3.42246e-08
4655,-59.4751,2,10.1802,9.71962,43.9276,56.1775,0.0958166,0.260963,0.959667,3.43203e-08
4656,-62.7566,2,10.1811,9.69605,43.9477,56.1775,0.0957658,0.260904,0.959131,3.44257e-08
4657,-62.6238,2,10.181,9.69441,43.9474,56.1775,0.0957209,0.260749,0.960524,3.44155e-08
4658,-56.7522,2,10.1815,9.70166,43.9465,56.1775,0.0957191,0.26076,0.962508,3.44756e-08
4659,-60.8707,2,10.1835,9.71743,43.9661,56.1775,0.0957018,0.260805,0.965898,3.44283e-08
4660,-56.2072,2,10.184,9.7177,43.9793,56.1775,0.0957728,0.260833,0.965761,3.44133e-08
4661,-58.7057,2,10.1852,9.72448,43.9757,56.1775,0.0957596,0.260764,0.96588,3.4519e-08
4662,-64.4159,2,10.1854,9.73818,43.9747,56.1775,0.0956994,0.260833,0.967011,3.44658e-08
4663,-62.5147,2,10.187,9.76229,43.9656,56.1775,0.0956789,0.261076,0.967826,3.43994e-08
4664,-60.8212,2,10.1873,9.77347,43.9618,56.1775,0.0956855,0.261419,0.965874,3.43909e-08
4665,-57.0705,2,10.1862,9.77561,43.9635,56.1775,0.0957291,0.261747,0.964263,3.43771e-08
4666,-50.2542,2,10.1858,9.77286,43.9785,56.1775,0.0958568,0.261961,0.963289,3.43953e-08
4667,-58.7474,2,10.1839,9.76408,43.9841,56.1775,0.0958923,0.262285,0.96032,3.43737e-08
4668,-62.6758,2,10.1832,9.7728,43.9787,56.1775,0.0958699,0.262233,0.958894,3.43746e-08
4669,-68.0362,2,10.1839,9.79817,43.9705,56.1775,0.0958292,0.262163,0.957412,3.42647e-08
4670,-65.295,2,10.1846,9.80889,43.9581,56.1775,0.0958084,0.262256,0.956568,3.41635e-08
4671,-65.8288,2,10.1851,9.80693,43.945,56.1775,0.0957359,0.26232,0.957671,3.4111e-08
4672,-63.9179,2,10.1871,9.80438,43.9436,56.1775,0.095724,0.262014,0.958968,3.40578e-08
4673,-63.1083,2,10.1873,9.80048,43.942,56.1775,0.0957525,0.261826,0.959001,3.39319e-08
4674,-65.17,2,10.1896,9.80668,43.9477,56.1775,0.0957548,0.261848,0.957044,3.38928e-08
4675,-65.3987,2,10.1926,9.8084,43.9659,56.1775,0.0957475,0.261959,0.955509,3.38797e-08
4676,-58.3706,2,10.1932,9.80477,43.9668,56.1775,0.0957614,0.262218,0.9563,3.38829e-08
4677,-58.4318,2,10.1935,9.81132,43.9582,56.1775,0.095746,0.26205,0.958978,3.39257e-08
4678,-63.189,2,10.1938,9.82654,43.949,56.1775,0.0957058,0.262045,0.961984,3.3836e-08
4679,-54.8046,2,10.1955,9.86327,43.9209,56.1775,0.0957744,0.261988,0.962778,3.38388e-08
4680,-59.3414,2,10.1957,9.86007,43.9359,56.1775,0.0957725,0.262259,0.962277,3.38883e-08
4681,-61.6149,2,10.1964,9.87222,43.9404,56.1775,0.0957162,0.262496,0.965087,3.38949e-08
4682,-63.2183,2,10.1973,9.87463,43.9457,56.1775,0.0956807,0.262648,0.965979,3.38686e-08
4683,-67.0156,2,10.1984,9.86706,43.9511,56.1775,0.0956498,0.262529,0.965317,3.3811e-08
4684,-57.175,2,10.201,9.88554,43.9542,56.1775,0.0957022,0.262507,0.964719,3.38708e-08
4685,-56.9929,2,10.2035,9.9033,43.9624,56.1775,0.0957392,0.262653,0.963334,3.39808e-08
4686,-56.4425,2,10.2044,9.91096,43.9639,56.1775,0.0958046,0.262654,0.963202,3.39844e-08
4687,-52.5024,2,10.2025,9.91065,43.9648,56.1775,0.0958565,0.262514,0.963494,3.4094e-08
4688,-52.8492,2,10.2022,9.91438,43.9661,56.1775,0.0959081,0.262469,0.963303,3.421e-08
4689,-55.9433,2,10.2017,9.89647,43.9755,56.1775,0.0960084,0.26224,0.962454,3.41539e-08
4690,-60.4552,2,10.2003,9.87873,43.975,56.1775,0.0960626,0.262075,0.961717,3.40403e-08
4691,-63.4141,2,10.1995,9.86946,43.9785,56.1775,0.096072,0.261834,0.962447,3.39084e-08
4692,-57.2479,2,10.1974,9.87284,43.9635,56.1775,0.096089,0.261906,0.960657,3.39499e-08
4693,-61.491,2,10.1964,9.86556,43.9596,56.1775,0.0960731,0.262008,0.960376,3.39277e-08
4694,-62.5442,2,10.195,9.8498,43.9662,56.1775,0.0960293,0.262033,0.960141,3.39554e-08
4695,-56.9649,2,10.1929,9.83158,43.9684,56.1775,0.0960404,0.262219,0.958345,3.40323e-08
4696,-58.7842,2,10.1925,9.81188,43.9711,56.1775,0.0960393,0.262178,0.958316,3.40801e-08
4697,-55.3866,2,10.1932,9.80556,43.9647,56.1775,0.0960628,0.26198,0.960831,3.41065e-08
4698,-58.989,2,10.194,9.82479,43.95,56.1775,0.096062,0.261923,0.961395,3.41218e-08
4699,-58.8125,2,10.1958,9.84982,43.9389,56.1775,0.0960297,0.261934,0.961692,3.42308e-08
4700,-49.8511,2,10.1982,9.84902,43.9546,56.1775,0.0961572,0.261959,0.962314,3.42452e-08
4701,-48.8557,2,10.1972,9.83869,43.9597,56.1775,0.0962238,0.262213,0.96225,3.43591e-08
4702,-58.4581,2,10.1955,9.83739,43.947,56.1775,0.0962193,0.262228,0.962313,3.43583e-08
4703,-59.4425,2,10.1942,9.83223,43.9441,56.1775,0.0961972,0.262342,0.961795,3.43895e-08
4704,-62.8839,2,10.1932,9.82754,43.9395,56.1775,0.0961499,0.262133,0.962007,3.43996e-08
4705,-67.7578,2,10.1923,9.82349,43.9357,56.1775,0.0961143,0.262141,0.961851,3.42313e-08
4706,-71.3543,2,10.1926,9.82813,43.9212,56.1775,0.0960265,0.262006,0.960158,3.41602e-08
4707,-68.6829,2,10.1938,9.84055,43.9046,56.1775,0.0959669,0.261791,0.958205,3.41449e-08
4708,-59.0868,2,10.1981,9.86187,43.9029,56.1775,0.0960067,0.261704,0.957241,3.41977e-08
4709,-62.1307,2,10.2018,9.87323,43.9167,56.1775,0.0960498,0.261608,0.958051,3.41001e-08
4710,-55.5559,2,10.2036,9.87852,43.9224,56.1775,0.0961053,0.261604,0.957167,3.41644e-08
4711,-52.1549,2,10.2053,9.88574,43.9261,56.1775,0.0961776,0.261554,0.957895,3.42205e-08
4712,-56.1542,2,10.2048,9.8868,43.9137,56.1775,0.0962249,0.261528,0.960334,3.4113e-08
4713,-55.7889,2,10.2033,9.89347,43.8896,56.1775,0.0962355,0.261453,0.963804,3.40425e-08
4714,-58.7039,2,10.2031,9.89469,43.8892,56.1775,0.0962471,0.261529,0.965304,3.39873e-08
4715,-56.2775,2,10.2034,9.89661,43.8963,56.1775,0.0962521,0.261679,0.965973,3.40313e-08
4716,-63.2189,2,10.2024,9.87454,43.9167,56.1775,0.0962796,0.261638,0.963749,3.39531e-08
4717,-65.5211,2,10.2026,9.86719,43.9337,56.1775,0.096249,0.261802,0.963743,3.38723e-08
4718,-49.626,2,10.2022,9.85289,43.9456,56.1775,0.0963476,0.261892,0.963473,3.39152e-08
4719,-52.5362,2,10.2006,9.85231,43.9432,56.1775,0.0964323,0.261809,0.962222,3.39182e-08
4720,-60.9729,2,10.2001,9.84817,43.9476,56.1775,0.0964451,0.261888,0.958719,3.39546e-08
4721,-57.229,2,10.2005,9.85124,43.946,56.1775,0.0964928,0.261644,0.95586,3.40327e-08
4722,-65.6431,2,10.202,9.86135,43.9424,56.1775,0.0965082,0.261483,0.954009,3.39344e-08
4723,-59.7515,2,10.2013,9.86577,43.951,56.1775,0.0965303,0.261685,0.954697,3.38255e-08
4724,-64.012,2,10.2031,9.87169,43.9636,56.1775,0.0965579,0.261368,0.954014,3.37418e-08
4725,-61.7106,2,10.2019,9.86512,43.9638,56.1775,0.0965691,0.261326,0.952528,3.36937e-08
4726,-57.1693,2,10.2013,9.87161,43.9499,56.1775,0.0965967,0.261651,0.953473,3.35991e-08
4727,-51.5441,2,10.2027,9.88343,43.9453,56.1775,0.0966251,0.26185,0.953125,3.37624e-08
4728,-54.3117,2,10.2031,9.89184,43.9387,56.1775,0.0966246,0.262146,0.954376,3.38311e-08
4729,-55.1063,2,10.2035,9.90868,43.9334,56.1775,0.0966622,0.262185,0.955368,3.38191e-08
4730,-62.8898,2,10.2026,9.89688,43.9412,56.1775,0.0966567,0.262229,0.955078,3.37382e-08
4731,-58.1095,2,10.2019,9.88826,43.9423,56.1775,0.0966384,0.262085,0.956011,3.37876e-08
4732,-54.773,2,10.2021,9.89542,43.9486,56.1775,0.0967269,0.262382,0.955658,3.3683e-08
4733,-58.8089,2,10.2036,9.92394,43.947,56.1775,0.0967745,0.262671,0.954975,3.35863e-08
4734,-63.5574,2,10.2049,9.94115,43.9474,56.1775,0.0967478,0.26273,0.95449,3.35562e-08
4735,-65.1182,2,10.206,9.94693,43.9599,56.1775,0.0967226,0.262963,0.954791,3.345e-08
4736,-63.904,2,10.2068,9.93669,43.9744,56.1775,0.0967595,0.262854,0.954481,3.33003e-08
4737,-57.7418,2,10.2044,9.93411,43.972,56.1775,0.0967825,0.262896,0.954471,3.32381e-08
4738,-55.4456,2,10.2028,9.93263,43.9564,56.1775,0.0967721,0.263119,0.956742,3.32154e-08
4739,-56.7655,2,10.2017,9.93833,43.9435,56.1775,0.09679,0.263258,0.956984,3.31831e-08
4740,-58.3924,2,10.2003,9.94141,43.9264,56.1775,0.0967877,0.263172,0.957896,3.31541e-08
4741,-55.6056,2,10.1998,9.94199,43.9173,56.1775,0.0968124,0.263051,0.959509,3.31338e-08
4742,-60.3717,2,10.2,9.93333,43.9193,56.1775,0.0967829,0.263055,0.959642,3.31762e-08
4743,-62.7816,2,10.2007,9.91846,43.9317,56.1775,0.0967509,0.263093,0.959952,3.31768e-08
4744,-54.7734,2,10.1979,9.89169,43.932,56.1775,0.0967751,0.26316,0.95967,3.31995e-08
4745,-54.2444,2,10.1956,9.88166,43.9253,56.1775,0.0967723,0.263417,0.961935,3.31929e-08
4746,-53.1189,2,10.1935,9.87374,43.9118,56.1775,0.0968207,0.263585,0.9631,3.31285e-08
4747,-48.5202,2,10.1914,9.86906,43.9034,56.1775,0.0968871,0.263645,0.962835,3.3197e-08
4748,-64.7567,2,10.1915,9.85955,43.9112,56.1775,0.0968881,0.263664,0.962803,3.30628e-08
4749,-65.409,2,10.1918,9.86865,43.8905,56.1775,0.096811,0.263458,0.962719,3.30969e-08
4750,-71.3156,2,10.1914,9.86066,43.8903,56.1775,0.0967034,0.263331,0.962266,3.3065e-08
4751,-67.5126,2,10.1917,9.86326,43.8903,56.1775,0.0966089,0.263159,0.962141,3.31115e-08
4752,-65.2524,2,10.1904,9.85222,43.8891,56.1775,0.096511,0.263011,0.962136,3.3193e-08
4753,-63.4026,2,10.1896,9.85269,43.8862,56.1775,0.0964258,0.262869,0.96428,3.3225e-08
4754,-61.9141,2,10.191,9.85654,43.8929,56.1775,0.09639,0.262638,0.965598,3.32732e-08
4755,-57.4067,2,10.1903,9.84408,43.9004,56.1775,0.0963423,0.262637,0.967225,3.33851e-08
4756,-64.8512,2,10.1899,9.83241,43.9124,56.1775,0.0963046,0.262808,0.967425,3.33311e-08
4757,-62.1014,2,10.1896,9.8387,43.9131,56.1775,0.0962895,0.262929,0.968076,3.32724e-08
4758,-59.9851,2,10.1903,9.84105,43.9107,56.1775,0.0962741,0.262818,0.96904,3.33037e-08
4759,-59.3776,2,10.1914,9.8448,43.9152,56.1775,0.0962534,0.262702,0.971405,3.33233e-08
4760,-61.8117,2,10.1912,9.83936,43.9133,56.1775,0.0962144,0.262626,0.971303,3.33813e-08
4761,-61.2897,2,10.1916,9.84073,43.9159,56.1775,0.0962199,0.262567,0.970247,3.33895e-08
4762,-63.4906,2,10.1916,9.84628,43.9154,56.1775,0.0961813,0.262625,0.970146,3.33909e-08
4763,-62.4406,2,10.1921,9.84871,43.9251,56.1775,0.0961566,0.262639,0.970835,3.33778e-08
4764,-62.1306,2,10.1919,9.85899,43.9151,56.1775,0.0961124,0.262631,0.970403,3.34331e-08
4765,-53.7423,2,10.1924,9.85976,43.911,56.1775,0.0961319,0.262595,0.970588,3.35378e-08
4766,-58.3694,2,10.1931,9.86285,43.9127,56.1775,0.0961243,0.262433,0.972589,3.35601e-08
4767,-58.061,2,10.1927,9.86884,43.9013,56.1775,0.0961371,0.262169,0.972989,3.3573e-08
4768,-56.8766,2,10.1938,9.86713,43.9094,56.1775,0.0961769,0.262201,0.972887,3.35762e-08
4769,-63.8719,2,10.1949,9.8658,43.9092,56.1775,0.0961997,0.262209,0.971926,3.34834e-08
4770,-69.1542,2,10.1949,9.87542,43.9062,56.1775,0.0961427,0.262135,0.972172,3.33957e-08
4771,-62.0626,2,10.1946,9.86904,43.9105,56.1775,0.0961158,0.262061,0.971719,3.34279e-08
4772,-62.3928,2,10.1951,9.87036,43.9158,56.1775,0.0961228,0.262132,0.971037,3.33809e-08
4773,-58.8539,2,10.1948,9.86947,43.9118,56.1775,0.0961195,0.262088,0.971367,3.33995e-08
4774,-58.0639,2,10.1946,9.85805,43.9075,56.1775,0.0961361,0.261998,0.972857,3.33686e-08
4775,-59.4425,2,10.1944,9.85042,43.9119,56.1775,0.096144,0.26235,0.973318,3.33074e-08
4776,-62.9904,2,10.1948,9.84123,43.9149,56.1775,0.0961546,0.262341,0.973136,3.32327e-08
4777,-63.8181,2,10.1946,9.83846,43.9201,56.1775,0.0961423,0.262438,0.971946,3.321e-08
4778,-64.9504,2,10.1952,9.85328,43.9066,56.1775,0.0960958,0.262307,0.971181,3.32442e-08
4779,-65.9062,2,10.1953,9.84729,43.9141,56.1775,0.0960759,0.262252,0.970196,3.32149e-08
4780,-66.4595,2,10.1974,9.85815,43.9125,56.1775,0.09602,0.262356,0.970731,3.32132e-08
4781,-56.3997,2,10.1985,9.86527,43.9094,56.1775,0.0960198,0.262408,0.971489,3.32906e-08
4782,-64.5851,2,10.2003,9.86806,43.9139,56.1775,0.0960259,0.262273,0.971258,3.32454e-08
4783,-62.1277,2,10.2007,9.87059,43.9184,56.1775,0.0960424,0.262175,0.971461,3.31937e-08
4784,-60.3937,2,10.2,9.85312,43.9263,56.1775,0.0960862,0.26203,0.971254,3.3114e-08
4785,-66.773,2,10.1995,9.84034,43.9308,56.1775,0.0960916,0.261823,0.971414,3.29856e-08
4786,-65.7589,2,10.2005,9.84262,43.9323,56.1775,0.0961028,0.261793,0.971124,3.2881e-08
4787,-61.3389,2,10.2015,9.84047,43.938,56.1775,0.0961407,0.261601,0.970233,3.28483e-08
4788,-61.4045,2,10.2023,9.82975,43.9412,56.1775,0.0960975,0.261518,0.971835,3.29132e-08
4789,-64.0196,2,10.2025,9.82039,43.9452,56.1775,0.0960248,0.261418,0.972852,3.29952e-08
4790,-60.4608,2,10.2036,9.8304,43.9427,56.1775,0.0960201,0.261433,0.972714,3.30335e-08
4791,-64.8494,2,10.2038,9.83825,43.9388,56.1775,0.095987,0.261626,0.973227,3.29881e-08
4792,-54.8373,2,10.2043,9.82636,43.9416,56.1775,0.0960075,0.261611,0.973848,3.30717e-08
4793,-60.5922,2,10.2056,9.83284,43.9475,56.1775,0.0960346,0.26163,0.973882,3.3032e-08
4794,-62.8074,2,10.2053,9.82777,43.9394,56.1775,0.0960439,0.261502,0.973017,3.30012e-08
4795,-63.6989,2,10.2056,9.84114,43.9251,56.1775,0.0960326,0.261477,0.972735,3.2966e-08
4796,-65.5655,2,10.2063,9.84689,43.9279,56.1775,0.0959548,0.261554,0.974187,3.30089e-08
4797,-61.341,2,10.2067,9.84842,43.93,56.1775,0.0959652,0.26133,0.975855,3.29556e-08
4798,-67.1786,2,10.2062,9.84017,43.9324,56.1775,0.0959348,0.261418,0.974766,3.29154e-08
4799,-63.8194,2,10.2058,9.83479,43.9306,56.1775,0.0959285,0.2614,0.974645,3.28721e-08
4800,-63.4445,2,10.2047,9.84062,43.9265,56.1775,0.0959132,0.261382,0.974094,3.28531e-08
4801,-54.8505,2,10.2041,9.83907,43.9259,56.1775,0.0959397,0.26137,0.972836,3.29499e-08
4802,-65.8307,2,10.2036,9.83929,43.9283,56.1775,0.0959368,0.261279,0.97183,3.28911e-08
4803,-67.4368,2,10.2036,9.83717,43.938,56.1775,0.0959222,0.261294,0.970563,3.28474e-08
4804,-68.6746,2,10.2036,9.83764,43.9387,56.1775,0.0958698,0.261384,0.970598,3.28028e-08
4805,-65.1283,2,10.2041,9.84837,43.9237,56.1775,0.0958674,0.261383,0.969838,3.27475e-08
4806,-59.9835,2,10.2057,9.85113,43.9249,56.1775,0.0958704,0.261256,0.971916,3.27408e-08
4807,-49.6065,2,10.2064,9.85332,43.9267,56.1775,0.0959348,0.26131,0.97377,3.27658e-08
4808,-54.175,2,10.2056,9.83352,43.9372,56.1775,0.0959473,0.261369,0.974393,3.28526e-08
4809,-70.3149,2,10.2039,9.81966,43.9346,56.1775,0.0958784,0.261334,0.973904,3.28273e-08
4810,-57.2717,2,10.2032,9.80479,43.9354,56.1775,0.0958392,0.261181,0.974237,3.30003e-08
4811,-63.2007,2,10.2019,9.79388,43.9349,56.1775,0.0958178,0.261228,0.975967,3.29222e-08
4812,-62.7011,2,10.2018,9.7899,43.9287,56.1775,0.0957763,0.261174,0.977092,3.29563e-08
4813,-67.3758,2,10.2013,9.79229,43.9239,56.1775,0.0957264,0.261129,0.977158,3.29411e-08
4814,-61.9506,2,10.2022,9.80697,43.9217,56.1775,0.0957061,0.26121,0.977783,3.29525e-08
4815,-63.1356,2,10.2033,9.81403,43.9232,56.1775,0.0956877,0.261419,0.97755,3.29599e-08
4816,-59.0587,2,10.2033,9.81748,43.9194,56.1775,0.0957355,0.261369,0.976479,3.29278e-08
4817,-60.3154,2,10.2033,9.8119,43.9281,56.1775,0.0957588,0.261273,0.976316,3.29168e-08
4818,-60.7911,2,10.2029,9.81076,43.9338,56.1775,0.0957967,0.261187,0.975241,3.28794e-08
4819,-66.1844,2,10.2033,9.80618,43.942,56.1775,0.0957954,0.261061,0.975282,3.28205e-08
4820,-61.2783,2,10.2031,9.7936,43.9513,56.1775,0.0958254,0.261033,0.975162,3.27673e-08
4821,-60.9464,2,10.2031,9.7808,43.9581,56.1775,0.0958348,0.261052,0.975172,3.27626e-08
4822,-57.881,2,10.2014,9.77214,43.9534,56.1775,0.0958365,0.261048,0.975506,3.27852e-08
4823,-59.2099,2,10.2021,9.77781,43.9472,56.1775,0.0958686,0.261228,0.976793,3.27006e-08
4824,-58.2306,2,10.2017,9.77956,43.9572,56.1775,0.0959096,0.261319,0.975605,3.26877e-08
4825,-64.7621,2,10.201,9.78764,43.9555,56.1775,0.095899,0.26137,0.974914,3.26472e-08
4826,-59.9297,2,10.2008,9.79306,43.9604,56.1775,0.0959123,0.261354,0.974678,3.26468e-08
4827,-59.2632,2,10.201,9.79983,43.9637,56.1775,0.0959447,0.261441,0.973315,3.26466e-08
4828,-59.3463,2,10.2014,9.80356,43.9687,56.1775,0.0959767,0.261458,0.972372,3.26457e-08
4829,-60.2392,2,10.2011,9.80048,43.9698,56.1775,0.0959777,0.261481,0.972164,3.26624e-08
4830,-72.586,2,10.2028,9.80303,43.9774,56.1775,0.095936,0.261484,0.971996,3.25877e-08
4831,-61.6896,2,10.2033,9.81454,43.9658,56.1775,0.0959309,0.261479,0.971909,3.25903e-08
4832,-64.8933,2,10.2044,9.8218,43.9609,56.1775,0.0958862,0.261447,0.972572,3.26259e-08
4833,-67.7444,2,10.2054,9.8373,43.9499,56.1775,0.0958486,0.261477,0.972898,3.25888e-08
4834,-57.968,2,10.2052,9.8323,43.9461,56.1775,0.0958743,0.261527,0.973909,3.25525e-08
4835,-54.6577,2,10.2056,9.83494,43.9515,56.1775,0.0959165,0.261574,0.973973,3.2576e-08
4836,-59.6802,2,10.2057,9.83363,43.9529,56.1775,0.0959631,0.261605,0.973598,3.25109e-08
4837,-62.7097,2,10.2055,9.82971,43.9583,56.1775,0.0959716,0.26164,0.97441,3.24356e-08
4838,-60.9485,2,10.2057,9.83406,43.9524,56.1775,0.0959819,0.261715,0.974151,3.24188e-08
4839,-66.8142,2,10.2066,9.83574,43.9492,56.1775,0.0959787,0.261546,0.973284,3.23873e-08
4840,-65.2687,2,10.2065,9.83837,43.9512,56.1775,0.0959899,0.261554,0.971511,3.2348e-08
4841,-68.536,2,10.207,9.83784,43.9537,56.1775,0.0959821,0.261447,0.970324,3.23042e-08
4842,-66.7907,2,10.2061,9.84362,43.95,56.1775,0.0959533,0.261398,0.970483,3.22574e-08
4843,-58.7195,2,10.206,9.84049,43.9532,56.1775,0.0959794,0.261257,0.970467,3.22676e-08
4844,-51.3518,2,10.2044,9.83726,43.9507,56.1775,0.0960218,0.261342,0.971166,3.22838e-08
4845,-55.3618,2,10.202,9.8214,43.9535,56.1775,0.0960159,0.261404,0.972326,3.23243e-08
4846,-62.2707,2,10.2008,9.80888,43.9577,56.1775,0.0960183,0.261458,0.97232,3.22825e-08
4847,-58.7249,2,10.1983,9.79966,43.9554,56.1775,0.0960267,0.261559,0.972033,3.22655e-08
4848,-50.2253,2,10.1981,9.80316,43.9552,56.1775,0.0960993,0.261584,0.973114,3.22381e-08
4849,-55.0855,2,10.198,9.8118,43.9533,56.1775,0.0961382,0.261766,0.973551,3.22083e-08
4850,-59.6606,2,10.1983,9.81661,43.962,56.1775,0.0961548,0.261891,0.973726,3.21841e-08
4851,-60.8989,2,10.1988,9.82357,43.9661,56.1775,0.0961445,0.261931,0.973355,3.22327e-08
4852,-56.4864,2,10.1988,9.82138,43.969,56.1775,0.0961639,0.262073,0.973654,3.22422e-08
4853,-59.7641,2,10.1991,9.82652,43.9709,56.1775,0.0961749,0.26217,0.972323,3.22698e-08
4854,-47.8093,2,10.1988,9.82381,43.97,56.1775,0.0962434,0.262279,0.97252,3.23072e-08
4855,-65.8342,2,10.1971,9.80858,43.9634,56.1775,0.0962349,0.262162,0.971956,3.22426e-08
4856,-65.879,2,10.1969,9.81472,43.958,56.1775,0.096203,0.262036,0.971247,3.22617e-08
4857,-55.0837,2,10.1975,9.81753,43.958,56.1775,0.0962217,0.26193,0.970167,3.23759e-08
4858,-59.5474,2,10.1971,9.81959,43.957,56.1775,0.0962036,0.262027,0.969769,3.24346e-08
4859,-62.5167,2,10.1974,9.82209,43.9565,56.1775,0.0961933,0.262138,0.969569,3.24303e-08
4860,-59.5821,2,10.1979,9.82521,43.9561,56.1775,0.0962137,0.262116,0.969714,3.2408e-08
4861,-65.5595,2,10.1978,9.82293,43.962,56.1775,0.0962172,0.262072,0.96846,3.23711e-08
4862,-58.9558,2,10.1983,9.8183,43.9654,56.1775,0.0962545,0.261928,0.968878,3.23341e-08
4863,-64.575,2,10.1978,9.81264,43.9668,56.1775,0.0962277,0.261982,0.969071,3.23188e-08
4864,-68.2494,2,10.197,9.80817,43.9657,56.1775,0.0961972,0.261964,0.968422,3.22821e-08
4865,-72.0073,2,10.1967,9.80861,43.9701,56.1775,0.0961527,0.261972,0.968933,3.21799e-08
4866,-58.9138,2,10.1974,9.81888,43.9691,56.1775,0.0961511,0.261916,0.969496,3.22161e-08
4867,-64.8147,2,10.1967,9.81601,43.9669,56.1775,0.0961458,0.261797,0.968991,3.21781e-08
4868,-62.5496,2,10.1969,9.82389,43.9646,56.1775,0.0961337,0.261703,0.968717,3.22049e-08
4869,-66.3625,2,10.1965,9.82666,43.9626,56.1775,0.09609,0.261625,0.968118,3.22412e-08
4870,-67.8987,2,10.1968,9.84088,43.956,56.1775,0.0960549,0.261603,0.968281,3.22097e-08
4871,-60.247,2,10.1972,9.85213,43.9525,56.1775,0.0960563,0.261649,0.968475,3.22111e-08
4872,-59.6688,2,10.1979,9.85869,43.9473,56.1775,0.0960297,0.261669,0.968752,3.22944e-08
4873,-61.6758,2,10.1976,9.85634,43.9454,56.1775,0.0960254,0.26166,0.968977,3.2283e-08
4874,-63.353,2,10.197,9.85927,43.9363,56.1775,0.0960098,0.261655,0.968306,3.22896e-08
4875,-66.1187,2,10.1975,9.85689,43.9369,56.1775,0.0960142,0.261629,0.967522,3.22456e-08
4876,-68.1403,2,10.1982,9.85456,43.9453,56.1775,0.0960043,0.26171,0.966663,3.2202e-08
4877,-63.2162,2,10.1977,9.85328,43.9419,56.1775,0.0959875,0.261779,0.966853,3.21842e-08
4878,-67.1534,2,10.198,9.85321,43.9411,56.1775,0.0959581,0.261787,0.967423,3.21483e-08
4879,-67.6398,2,10.1983,9.86118,43.9392,56.1775,0.0959371,0.261846,0.966756,3.21221e-08
4880,-63.4611,2,10.1983,9.8618,43.9392,56.1775,0.0959338,0.261868,0.965995,3.21266e-08
4881,-54.4913,2,10.1986,9.85377,43.9469,56.1775,0.0959661,0.261827,0.966373,3.21735e-08
4882,-60.1725,2,10.1972,9.84978,43.9461,56.1775,0.0959682,0.261882,0.966039,3.21734e-08
4883,-62.2007,2,10.1953,9.84556,43.9436,56.1775,0.0959385,0.261835,0.966127,3.22029e-08
4884,-69.1623,2,10.1954,9.84359,43.9484,56.1775,0.0959013,0.261782,0.966224,3.21861e-08
4885,-67.8712,2,10.1955,9.84302,43.9529,56.1775,0.0958535,0.261783,0.966176,3.22083e-08
4886,-66.1838,2,10.1957,9.84046,43.9543,56.1775,0.0958251,0.261705,0.966736,3.22011e-08
4887,-64.4335,2,10.197,9.83859,43.9637,56.1775,0.0958073,0.261631,0.967521,3.22225e-08
4888,-56.1112,2,10.1978,9.8473,43.9665,56.1775,0.0958239,0.261571,0.967433,3.22961e-08
4889,-66.9541,2,10.1986,9.85694,43.9634,56.1775,0.0958269,0.26148,0.966849,3.22531e-08
4890,-61.5665,2,10.1979,9.85943,43.9559,56.1775,0.0958367,0.261401,0.967061,3.22183e-08
4891,-60.5277,2,10.198,9.86735,43.9458,56.1775,0.0958249,0.261374,0.967313,3.22534e-08
4892,-59.0021,2,10.1989,9.87379,43.9505,56.1775,0.095834,0.261385,0.967077,3.22975e-08
4893,-62.3729,2,10.2006,9.8872,43.9481,56.1775,0.0958239,0.261372,0.967936,3.231e-08
4894,-61.8816,2,10.2005,9.89242,43.9413,56.1775,0.09584,0.261337,0.967777,3.22677e-08
4895,-59.034,2,10.2002,9.89365,43.9393,56.1775,0.0958607,0.261279,0.967124,3.22832e-08
4896,-62.135,2,10.2003,9.89248,43.9355,56.1775,0.0958624,0.261314,0.967786,3.22502e-08
4897,-58.89,2,10.2007,9.88805,43.9408,56.1775,0.095865,0.261388,0.968199,3.22795e-08
4898,-61.4936,2,10.2023,9.90072,43.9395,56.1775,0.0958775,0.261425,0.968758,3.22564e-08
4899,-63.4647,2,10.2036,9.9088,43.9382,56.1775,0.0958829,0.261442,0.96911,3.22272e-08
4900,-62.7633,2,10.2048,9.90451,43.9413,56.1775,0.0958785,0.261321,0.969312,3.22556e-08
4901,-67.709,2,10.2043,9.90049,43.94,56.1775,0.0958633,0.261246,0.968176,3.22425e-08
4902,-66.5054,2,10.2044,9.90246,43.9397,56.1775,0.0958504,0.26108,0.967135,3.22622e-08
4903,-62.9163,2,10.2039,9.89535,43.9478,56.1775,0.0958757,0.261035,0.966075,3.22295e-08
4904,-69.2402,2,10.2036,9.89728,43.9529,56.1775,0.0958486,0.261039,0.965537,3.22007e-08
4905,-62.3741,2,10.2036,9.89673,43.9604,56.1775,0.095835,0.261108,0.964456,3.22593e-08
