iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q
1249,380.746,1,10.2199,9.88481,44.6787,55.342,0.0957116,0.260859,0.917518
1250,378.482,1,10.2409,9.89239,44.7362,52.8648,0.0954182,0.260003,0.940168
1251,377.918,1,10.2332,9.93627,44.4581,50.7459,0.0946311,0.259196,0.973736
1252,377.405,1,10.2216,10.0428,44.0726,51.1179,0.0942317,0.258166,0.973817
1253,380.068,1,10.1772,9.9645,43.8132,50.7582,0.094402,0.257421,0.976161
1254,380.16,1,10.2055,10.117,43.7576,52.7558,0.0949902,0.25768,0.968441
1255,382.665,1,10.2271,10.0712,44.0249,52.9874,0.0956273,0.256166,0.996996
1256,376.575,1,10.2311,9.89077,44.0111,53.3444,0.0941815,0.256196,1.03283
1257,383.691,1,10.1856,9.5333,43.9022,54.4276,0.0948956,0.258787,1.03337
1258,389.799,1,10.2065,9.64137,44.2608,54.5403,0.096538,0.262005,1.07075
1259,386.934,1,10.2218,9.48885,44.4081,55.2428,0.0977179,0.259897,1.03443
1260,380.53,1,10.237,9.70584,44.3707,55.2452,0.0969326,0.258365,0.99928
1261,386.152,1,10.2194,9.89226,44.3894,54.6306,0.0970289,0.263022,1.01266
1262,384.602,1,10.2402,9.84762,44.5833,55.8714,0.097687,0.264391,0.9708
1263,376.703,1,10.2341,9.89095,44.4523,56.2171,0.0959396,0.264791,0.951852
1264,378.052,1,10.2401,9.61278,44.8646,55.8105,0.0957107,0.262967,0.939622
1265,373.954,1,10.2578,9.66248,44.9126,55.9557,0.0946192,0.262465,0.938036
1266,382.386,1,10.2377,9.60673,44.8273,55.7657,0.0952858,0.264204,0.963734
1267,387.012,1,10.2199,9.69587,44.7449,57.0959,0.0961625,0.268886,1.00358
1268,378.507,1,10.226,9.61882,44.8676,57.2947,0.0958926,0.267634,0.955067
1269,376.115,1,10.2157,9.62416,44.3838,57.701,0.0946077,0.265839,0.961057
1270,374.556,1,10.2206,9.83818,44.1383,56.4935,0.0938677,0.261023,0.96278
1271,378.867,1,10.2093,9.8522,44.0541,56.1298,0.0943645,0.262725,0.954483
1272,377.972,1,10.1965,9.64715,44.2308,56.7751,0.0943067,0.25961,0.967468
1273,376.414,1,10.2231,9.61919,44.3812,57.4249,0.0940829,0.260151,0.974232
1274,375.376,1,10.1973,9.29877,44.3711,57.9212,0.0934943,0.261705,0.964911
1275,377.49,1,10.1643,9.23547,44.3716,57.1776,0.0933499,0.265256,0.963686
1276,374.667,1,10.1708,9.26483,44.4462,57.078,0.0928306,0.264871,0.970047
1277,380.479,1,10.1689,9.40549,44.4293,56.4279,0.0935251,0.262799,1.0091
1278,377.964,1,10.172,9.37379,44.1623,54.9224,0.0935452,0.259259,1.01054
1279,375.227,1,10.1877,9.76902,43.8466,54.9548,0.0931679,0.259475,0.985657
1280,374.007,1,10.2226,10.1517,43.8518,55.3591,0.093132,0.262921,0.952892
1281,372.794,1,10.2525,10.4758,43.4732,54.6218,0.0932455,0.259185,0.923788
1282,375.731,1,10.2956,10.6264,43.7789,54.3935,0.0943669,0.25774,0.902694
1283,378.117,1,10.2677,10.439,43.9348,56.0646,0.0951217,0.25896,0.890715
1284,382.987,1,10.2318,10.4698,43.8245,55.6151,0.0963527,0.258289,0.895619
1285,382.37,1,10.2061,10.2935,43.8699,55.2017,0.0971415,0.258519,0.875577
1286,377.327,1,10.1955,10.1363,43.7002,55.5006,0.0958499,0.25621,0.907194
1287,381.65,1,10.1557,10.0145,43.5597,55.2418,0.0956423,0.25839,0.933147
1288,383.949,1,10.0954,9.7046,43.5178,55.006,0.0961109,0.260813,0.92319
1289,379.189,1,10.0884,9.50455,43.6927,56.1565,0.0961261,0.26123,0.871688
1290,382.387,1,10.1345,9.52411,43.6996,56.114,0.0964853,0.263242,0.888444
1291,379.47,1,10.1527,9.66056,43.6427,57.1885,0.0954803,0.264496,0.927744
1292,379.381,1,10.1558,9.90528,43.7446,58.0934,0.0951094,0.266603,0.933876
1293,375.816,1,10.1769,9.82695,44.0538,58.7488,0.094336,0.266713,0.939184
1294,373.505,1,10.1752,9.92842,43.9972,58.0827,0.0934747,0.263704,0.932061
1295,382.302,1,10.1682,9.86361,43.9455,58.402,0.095158,0.265512,0.910037
1296,379.513,1,10.1847,9.88826,43.9865,56.3625,0.0950279,0.262211,0.94272
1297,375.204,1,10.2004,10.1374,43.8025,56.0054,0.0942507,0.259714,0.94197
1298,374.413,1,10.2064,9.79869,43.9664,55.619,0.0936172,0.261552,0.940651
1299,378.72,1,10.2049,9.87816,43.9706,56.3377,0.0938838,0.265143,0.956525
1300,379.131,1,10.1977,9.96635,44.1874,56.5867,0.0944659,0.267272,0.935778
1301,381.741,1,10.2223,10.1548,44.3918,56.5785,0.0955772,0.263135,0.943678
1302,372.701,1,10.2376,10.2092,44.2834,57.5064,0.0946479,0.259422,0.909106
1303,372.876,1,10.223,10.2008,44.0841,58.8216,0.0935905,0.262747,0.906099
1304,375.988,1,10.2517,10.1534,44.1008,57.2309,0.0941434,0.263198,0.904339
1305,377.584,1,10.2246,9.9269,44.1346,56.9603,0.0945354,0.266788,0.888879
1306,378.252,1,10.1948,9.80974,43.7943,55.1437,0.094689,0.263783,0.89328
1307,383.997,1,10.1447,9.9766,43.2503,55.0662,0.0951126,0.264455,0.940791
1308,381.349,1,10.118,9.84679,43.3,55.5796,0.0951032,0.261247,0.958306
1309,380.83,1,10.1534,9.73493,43.6877,55.8028,0.0953879,0.259405,0.970745
1310,380.113,1,10.1874,9.67411,43.5487,53.5785,0.0957247,0.250239,0.982709
1311,383.77,1,10.2019,9.97232,43.3292,53.5155,0.0965561,0.250985,0.979253
1312,382.11,1,10.1813,10.079,43.3377,54.013,0.096928,0.258754,0.914597
1313,386.41,1,10.1769,10.1055,43.5698,54.6959,0.0976628,0.263341,0.916381
1314,384.095,1,10.2058,9.93936,43.9721,55.7218,0.0971962,0.26797,0.953715
1315,385.512,1,10.1703,9.5315,44.2104,55.4893,0.0974068,0.270376,0.944531
1316,379.126,1,10.1433,9.39586,43.8857,56.1335,0.0963798,0.268261,0.906164
1317,380.198,1,10.1676,9.36646,43.9792,56.0133,0.0964189,0.264017,0.901713
1318,381.004,1,10.1663,9.54588,44.0238,56.1098,0.0966535,0.264838,0.876447
1319,376.513,1,10.1763,9.55174,44.1651,55.4798,0.0957945,0.264449,0.868332
1320,381.395,1,10.2125,9.42941,44.3927,56.1802,0.0967583,0.264507,0.869735
1321,378.557,1,10.2118,9.67402,44.3889,56.6341,0.0962723,0.263493,0.878087
1322,375.528,1,10.1794,10.0301,44.2292,57.2256,0.0949557,0.26616,0.872964
1323,376.574,1,10.1697,9.94275,44.158,57.0324,0.094399,0.266129,0.892824
1324,382.883,1,10.1698,9.81585,43.9838,56.3465,0.0961508,0.261725,0.881515
1325,386.493,1,10.1632,9.76181,43.743,55.7205,0.0979321,0.259338,0.870992
1326,381.394,1,10.1935,9.76689,43.7894,54.1776,0.0977076,0.255842,0.883202
1327,380.309,1,10.1993,9.78695,43.759,54.9508,0.0971982,0.255864,0.890649
1328,386.854,1,10.1723,9.62405,44.0165,55.0232,0.0973394,0.25619,0.968084
1329,388.366,1,10.1075,9.36955,43.8887,56.1838,0.0973128,0.258045,1.00535
1330,387.897,1,10.1187,9.25327,43.9163,54.7271,0.0976352,0.255564,1.03087
1331,392.073,1,10.147,9.49284,43.9464,53.8734,0.0985629,0.255944,1.0713
1332,385.92,1,10.1438,9.49413,43.9719,54.397,0.0980179,0.260162,1.02474
1333,388.942,1,10.1616,9.32723,43.9826,53.333,0.0981654,0.258532,1.045
1334,387.672,1,10.132,8.89746,44.2111,53.8608,0.0976988,0.257443,1.06365
1335,387.455,1,10.1209,8.52409,44.6684,55.3849,0.0979335,0.259904,1.03613
1336,389.931,1,10.1083,8.38414,44.6888,56.6407,0.0976587,0.263505,1.075
1337,392.385,1,10.1246,8.52908,44.663,55.5092,0.0983612,0.261788,1.09838
1338,385.163,1,10.0743,8.31233,44.4358,54.7068,0.0969242,0.259386,1.08549
1339,385.571,1,10.0607,8.25307,44.3956,54.1603,0.0964343,0.260016,1.06605
1340,383.28,1,10.095,8.59708,44.4406,54.2134,0.0962205,0.262616,1.02396
1341,382.671,1,10.1431,9.10336,44.3477,55.0409,0.0955576,0.26649,1.04063
1342,379.196,1,10.1672,9.12598,44.238,55.0556,0.095039,0.263895,1.0183
1343,385.477,1,10.122,8.91505,44.4599,56.8165,0.0956578,0.266692,1.0138
1344,381.928,1,10.1487,8.90753,44.6168,56.1234,0.0951773,0.266299,1.04031
1345,379.162,1,10.1786,8.76823,44.552,55.3905,0.0951371,0.25956,1.01874
1346,380.341,1,10.2022,9.15883,44.3498,53.8649,0.0947058,0.257654,1.04923
1347,377.794,1,10.2098,9.20784,44.0849,53.3123,0.0945253,0.253281,1.02656
1348,380.094,1,10.2183,9.36004,44.1176,54.8432,0.0949647,0.258391,0.996564
1349,381.808,1,10.1971,9.4785,44.1079,54.9532,0.0955563,0.255889,0.982023
1350,375.347,1,10.1638,9.46964,44.039,54.552,0.0941441,0.253569,0.978677
1351,375.347,1,10.1686,9.59509,44.0531,56.04,0.0934955,0.256734,0.977457
1352,376.618,1,10.1986,9.56745,44.2702,55.6846,0.0940303,0.257828,0.95755
1353,384.485,1,10.1914,9.5534,44.102,54.752,0.0954324,0.260374,0.971868
1354,381.122,1,10.1895,9.77641,43.8907,55.2243,0.0954888,0.262327,0.967514
1355,381.354,1,10.2231,10.0589,43.6373,54.4878,0.0962603,0.260165,0.942949
1356,380.784,1,10.2605,10.1916,43.7168,53.0748,0.0964163,0.259219,0.949064
1357,381.628,1,10.2221,10.3598,43.3087,52.9912,0.0960836,0.260137,0.951737
1358,375.457,1,10.1803,10.39,42.8014,53.086,0.0940741,0.25936,0.970074
1359,376.325,1,10.156,10.33,42.5729,52.9925,0.0932484,0.256036,0.991373
1360,381.649,1,10.1309,10.2677,42.4372,54.4616,0.0936072,0.259398,1.01125
1361,377.791,1,10.1602,10.6371,42.5828,53.2227,0.0934861,0.259911,1.00377
1362,379.771,1,10.1764,10.7414,42.6731,52.8097,0.093521,0.260202,1.03169
1363,379.508,1,10.1621,10.4145,42.9353,52.7453,0.0931113,0.266278,1.04723
1364,379.965,1,10.148,10.2376,42.8922,53.4015,0.0930323,0.267492,1.05748
1365,383.558,1,10.1497,10.5312,42.9339,54.2135,0.0939326,0.269408,1.05052
1366,381.915,1,10.1319,10.3121,42.9756,54.0768,0.0945938,0.265572,1.0077
1367,380.067,1,10.1446,10.347,42.8208,53.9478,0.0950994,0.26065,0.966191
1368,380.275,1,10.1774,10.2067,43.0199,53.1457,0.0956145,0.255622,0.960038
1369,380.363,1,10.1674,10.3203,42.8585,54.6653,0.0955491,0.256637,0.945155
1370,375.339,1,10.1416,10.0691,43.0455,55.4782,0.0939726,0.259702,0.954553
1371,383.398,1,10.109,10.0008,43.4081,55.413,0.0943399,0.265979,0.990792
1372,382.338,1,10.1653,10.4773,43.2957,56.492,0.0955403,0.261295,0.974589
1373,381.518,1,10.1919,10.4532,43.4844,56.7555,0.0960499,0.258036,0.967136
1374,387.792,1,10.2283,10.5062,43.7061,55.765,0.0983516,0.261194,0.919438
1375,381.77,1,10.1996,10.4302,43.7724,55.0297,0.0966165,0.264093,0.963818
1376,381.319,1,10.2142,10.3333,43.8708,53.9991,0.0958931,0.26309,0.994069
1377,381.18,1,10.2228,10.2203,43.5678,53.0285,0.0958454,0.260423,0.985732
1378,378.35,1,10.2109,10.3526,43.3477,53.2902,0.0947756,0.26519,0.974735
1379,374.772,1,10.2351,10.6602,42.9718,52.0924,0.0939985,0.259444,0.969377
1380,383.833,1,10.2403,10.8699,42.6519,52.0967,0.0953954,0.259356,0.977498
1381,379.892,1,10.2405,10.66,42.8103,52.4151,0.0945314,0.261,1.03302
1382,381.663,1,10.2413,10.6029,43.0936,52.9457,0.0942881,0.266157,1.06549
1383,383.907,1,10.2298,10.2166,43.256,52.267,0.0951028,0.26035,1.07798
1384,388.497,1,10.1802,9.85941,43.4477,52.7144,0.096208,0.263035,1.06456
1385,383.032,1,10.2127,10.1735,43.5177,52.5085,0.0966129,0.258721,1.02245
1386,380.326,1,10.2178,10.3392,43.5708,54.7827,0.0964893,0.259989,0.962075
1387,376.636,1,10.2134,10.4374,43.4268,54.9642,0.0950488,0.263872,0.944839
1388,375.664,1,10.2207,10.5202,43.4519,54.9355,0.094143,0.260576,0.955259
1389,376.516,1,10.2161,10.1891,43.442,54.8745,0.0940165,0.257716,0.960087
1390,382.556,1,10.1807,9.8456,43.6036,52.6614,0.0947436,0.25784,0.988603
1391,384.753,1,10.1858,9.59965,43.7177,52.9948,0.0950363,0.259915,1.05686
1392,387.71,1,10.1735,9.25223,43.9076,53.586,0.095874,0.266045,1.06787
1393,387.422,1,10.1381,8.99139,44.0499,53.0443,0.0961416,0.265358,1.07387
1394,382.016,1,10.1259,9.08827,44.0082,55.1846,0.0957027,0.262967,1.02943
1395,381.649,1,10.1746,9.17932,44.0072,54.9653,0.0954231,0.256386,1.06525
1396,384.444,1,10.1548,9.25079,43.9196,55.3605,0.0955844,0.259491,1.05903
1397,391.174,1,10.1062,9.30578,43.8481,54.6587,0.0972236,0.262954,1.03058
1398,386.046,1,10.1085,9.06422,44.1482,56.1875,0.0973233,0.265426,1.00045
1399,387.254,1,10.1407,8.99186,44.3372,57.8947,0.0976761,0.265701,1.00874
1400,387.369,1,10.1324,8.99035,44.2146,56.0594,0.0978065,0.260681,1.01184
1401,379.975,1,10.1224,8.80596,44.2606,56.8714,0.0963817,0.261045,0.981438
1402,379.02,1,10.1123,9.0056,44.2758,58.3556,0.0949553,0.267835,0.978125
1403,379.57,1,10.097,9.20887,44.4156,57.7095,0.0942382,0.272529,0.974165
1404,382.986,1,10.0684,9.34682,44.3906,57.6573,0.094204,0.275476,0.990138
1405,380.305,1,10.1077,9.5307,44.3682,58.9108,0.0947633,0.268083,0.979015
1406,379.454,1,10.1258,9.32893,44.5034,59.7223,0.0946889,0.264088,0.989265
1407,382.135,1,10.1174,9.45032,44.571,59.521,0.0946411,0.266739,1.00741
1408,382.141,1,10.1511,9.45766,44.4643,57.2313,0.0954776,0.260977,0.999867
1409,382.424,1,10.1801,9.64193,44.2651,57.2975,0.0959939,0.260274,0.987331
1410,380.042,1,10.1823,9.52275,44.1912,57.0193,0.0953122,0.259137,1.00378
1411,379.807,1,10.1701,9.3734,44.2257,55.8153,0.095543,0.259349,0.957931
1412,383.614,1,10.1731,9.69163,44.1057,53.5651,0.0961118,0.258958,0.963128
1413,381.843,1,10.2005,9.71628,44.1126,54.7005,0.0963442,0.258783,0.961569
1414,384.544,1,10.2125,9.67449,44.0846,53.5624,0.0973315,0.260012,0.937884
1415,383.521,1,10.1554,9.52801,44.0206,55.9912,0.0977783,0.258583,0.890927
1416,380.847,1,10.1273,9.3045,44.0459,57.4019,0.0970433,0.257111,0.894254
1417,383.357,1,10.0879,9.03131,43.9588,59.0799,0.0967681,0.259599,0.906343
1418,385.327,1,10.0739,9.0347,44.2907,60.7935,0.0969906,0.265758,0.916451
1419,378.572,1,10.1028,8.87639,44.6551,61.5123,0.096187,0.267472,0.905431
1420,376.051,1,10.1156,9.00727,44.7102,59.9822,0.0947399,0.265181,0.927888
1421,378.279,1,10.1151,9.14527,44.4471,57.2321,0.0939128,0.261859,0.976472
1422,383.57,1,10.116,9.3723,44.2899,56.5279,0.0949105,0.264766,0.975303
1423,383.592,1,10.1405,9.7466,43.921,54.8011,0.0956296,0.261804,0.983276
1424,379.94,1,10.1664,9.56448,44.1624,55.9226,0.0951303,0.260741,1.00578
1425,379.582,1,10.1723,9.61499,44.1725,54.6155,0.0945226,0.26126,1.0247
1426,381.624,1,10.1658,9.60589,43.8001,54.8818,0.0946397,0.257648,1.04203
1427,374.99,1,10.1692,9.56168,43.804,53.607,0.0934182,0.260111,1.01818
1428,379.598,1,10.1822,9.75351,43.5709,53.5869,0.0943846,0.256445,0.987862
1429,394.372,1,10.1308,9.61504,43.5964,53.8237,0.0972412,0.262853,1.00123
1430,380.931,1,10.1491,9.19167,44.0196,53.1591,0.0968796,0.259978,0.963672
1431,381.935,1,10.1617,9.74387,43.6996,53.1048,0.0961966,0.262285,0.966117
1432,382.809,1,10.2015,10.1323,43.6336,53.0694,0.0957316,0.264786,1.00421
1433,384.39,1,10.2611,10.2652,43.8268,53.904,0.096524,0.262118,1.02661
1434,383.048,1,10.2948,10.6893,43.6436,52.7659,0.0966178,0.259816,1.03021
1435,381.989,1,10.2439,10.4961,43.5336,50.5212,0.0955374,0.260159,1.05415
1436,381.978,1,10.2081,10.4084,43.4095,50.7849,0.0954177,0.258543,1.03676
1437,379.165,1,10.2168,10.6845,43.2415,50.6585,0.0953994,0.256345,0.991071
1438,378.857,1,10.2123,10.9346,43.0897,51.4094,0.0951412,0.259756,0.957002
1439,374.918,1,10.2388,10.5432,43.3526,51.7795,0.0949494,0.254027,0.931174
1440,373.73,1,10.2273,10.9836,43.24,52.6142,0.0936516,0.261715,0.921038
1441,379.131,1,10.2502,11.3305,43.2289,53.5785,0.0940985,0.265587,0.949837
1442,376.607,1,10.2526,11.4971,42.9131,53.1398,0.0942247,0.262154,0.932759
1443,375.844,1,10.2192,11.3367,42.8586,53.6414,0.093638,0.26132,0.939848
1444,381.719,1,10.1968,10.9174,42.9843,56.3718,0.0951111,0.264129,0.910069
1445,389.39,1,10.1882,10.7071,43.1914,55.6878,0.0977173,0.264586,0.898168
1446,385.104,1,10.159,10.4159,43.341,55.9124,0.0978343,0.263063,0.902671
1447,377.385,1,10.1423,9.97328,43.4836,56.3694,0.0964161,0.261877,0.87907
1448,375.345,1,10.1468,9.74686,43.353,55.522,0.0953593,0.257942,0.875926
1449,376.405,1,10.1545,9.75026,43.5187,56.4618,0.0946396,0.257992,0.905732
1450,377.961,1,10.133,9.62874,43.5605,57.0549,0.0948719,0.257806,0.889502
1451,376.467,1,10.1609,9.59906,43.903,57.6297,0.0942722,0.263612,0.913664
1452,379.841,1,10.156,9.63405,43.8116,54.9578,0.0946234,0.264133,0.92247
1453,387.305,1,10.1813,9.98714,43.5371,54.23,0.0970751,0.259181,0.923037
1454,384.512,1,10.1682,10.1234,43.3344,53.9813,0.097079,0.258019,0.945655
1455,381.647,1,10.139,9.70871,43.6874,54.7188,0.0956105,0.263903,0.985823
1456,378.399,1,10.1239,9.36879,43.8208,55.5697,0.0941129,0.267771,1.0048
1457,371.818,1,10.1436,9.40448,44.0263,55.3394,0.0931463,0.264055,0.952783
1458,379.154,1,10.1718,9.59817,43.9622,54.105,0.0944711,0.260632,0.92733
1459,377.432,1,10.1979,9.78988,43.9464,54.1057,0.0947936,0.26221,0.905484
1460,379.304,1,10.2247,9.90991,44.2605,55.0515,0.095719,0.263438,0.884099
1461,376.878,1,10.2175,9.62433,44.4398,55.3701,0.0954838,0.264913,0.874768
1462,377.186,1,10.2184,9.91765,44.157,54.853,0.0948115,0.263051,0.909488
1463,378.973,1,10.2234,10.0448,44.0008,54.2521,0.0949691,0.264048,0.918761
1464,372.921,1,10.2299,10.1414,43.8812,54.6323,0.0937357,0.261477,0.92907
1465,375.139,1,10.1803,10.1939,43.635,55.7721,0.092509,0.263291,0.973676
1466,378.359,1,10.1884,10.2993,43.4477,56.099,0.0931923,0.263386,0.976075
1467,379.169,1,10.1989,10.2092,43.565,56.3558,0.0940858,0.263038,0.96286
1468,379.907,1,10.2103,10.2181,43.5194,55.7985,0.0946199,0.264786,0.956674
1469,387.679,1,10.2221,10.3805,43.403,54.9658,0.0965202,0.265026,0.974488
1470,377.724,1,10.2294,10.2739,43.3896,54.6776,0.0951685,0.260335,0.998743
1471,380.43,1,10.2094,10.5472,43.2557,53.5683,0.0947453,0.258341,1.02536
1472,379.123,1,10.2053,10.561,43.324,52.0332,0.0943248,0.257467,1.03533
1473,376.782,1,10.1885,10.394,43.438,52.076,0.0937786,0.256109,1.01854
1474,382.725,1,10.1709,10.4108,43.2536,50.9148,0.0947441,0.254845,1.011
1475,377.451,1,10.1707,10.2347,43.4421,52.3901,0.0946242,0.256785,0.965394
1476,380.498,1,10.1902,9.96826,43.4518,52.0197,0.096105,0.251403,0.916211
1477,384.775,1,10.1788,9.74226,43.4126,50.9065,0.097323,0.252408,0.90608
1478,384.622,1,10.1873,9.69857,43.6476,50.5391,0.0976339,0.255464,0.922364
1479,378.592,1,10.2301,10.1683,43.3711,50.2215,0.0970271,0.251751,0.91071
1480,381.45,1,10.2395,10.217,43.5106,50.5703,0.0973046,0.25535,0.891962
1481,381.349,1,10.1937,10.1592,43.5011,50.1698,0.09636,0.260919,0.910885
1482,381.034,1,10.2311,10.2226,43.4679,49.8561,0.0966061,0.256656,0.925104
1483,377.42,1,10.2234,10.3748,43.4871,51.2822,0.0953732,0.262402,0.923123
1484,377.041,1,10.1993,10.6123,43.2069,52.2371,0.0946979,0.261748,0.919734
1485,379.143,1,10.2024,10.8254,43.179,51.9218,0.094898,0.263848,0.913241
1486,379.701,1,10.1889,10.4565,43.3715,52.8845,0.094741,0.264807,0.935423
1487,382.127,1,10.1772,10.4049,43.3662,54.0513,0.0954125,0.267364,0.925233
1488,386.998,1,10.1368,10.2348,43.0866,55.5827,0.0961027,0.268884,0.95382
1489,384.861,1,10.1473,10.2997,42.9984,55.7795,0.0967479,0.265213,0.949382
1490,383.261,1,10.1558,10.3228,43.1821,54.8593,0.0965873,0.261457,0.966187
1491,381.178,1,10.1816,10.6731,43.1315,54.4587,0.0959514,0.257445,0.993908
1492,379.615,1,10.1934,10.9831,42.9829,54.2851,0.0947516,0.258338,1.03732
1493,383.26,1,10.1992,10.7713,43.014,53.5525,0.0952752,0.259335,1.03857
1494,377.935,1,10.1828,10.6333,42.737,53.0454,0.094441,0.257662,1.01667
1495,382.58,1,10.1582,10.4087,42.7331,53.7956,0.0943854,0.260017,1.04385
1496,374.318,1,10.1683,10.5338,42.6538,53.278,0.0932441,0.256292,1.02351
1497,375.617,1,10.2159,10.664,43.0145,53.2354,0.0935374,0.255707,0.992818
1498,375.778,1,10.2454,10.789,43.0565,52.8195,0.0942409,0.252908,0.945596
1499,380.026,1,10.2248,10.7019,43.2524,53.2576,0.0945065,0.258631,0.961518
1500,380.042,1,10.1976,10.6838,43.2959,52.7753,0.0943244,0.260653,0.982512
1501,387.793,1,10.1792,10.7142,43.3618,53.8618,0.0955185,0.268857,1.01683
1502,378.382,1,10.2074,10.8788,43.3425,53.8982,0.0948049,0.267829,1.00353
1503,380.779,1,10.1798,11.0708,43.0648,55.64,0.0945108,0.271823,0.988071
1504,377.641,1,10.1511,10.8769,42.8967,54.135,0.0937526,0.267558,0.983653
1505,378.465,1,10.1431,10.4235,43.0042,54.6252,0.0942158,0.263096,0.954176
1506,382.55,1,10.1542,10.0827,43.3334,56.362,0.0951856,0.260251,0.97503
1507,378.43,1,10.1803,9.86229,43.4695,56.0445,0.0943952,0.260215,1.01186
1508,376.207,1,10.1679,9.71548,43.9503,58.5392,0.0936403,0.263739,0.991373
1509,376.805,1,10.1414,9.66086,43.9941,59.769,0.0936806,0.264588,0.951527
1510,379.885,1,10.1552,9.49106,44.2046,58.3813,0.0950377,0.259463,0.921549
1511,373.476,1,10.146,9.67741,44.0042,57.1889,0.0939362,0.258842,0.903501
1512,376.952,1,10.1201,9.67142,43.8666,56.7803,0.0937232,0.260619,0.910587
1513,384.745,1,10.102,9.74064,43.8229,56.3338,0.0954641,0.264668,0.900947
1514,384.625,1,10.134,9.75365,43.9474,59.3098,0.0967828,0.267496,0.895115
1515,378.713,1,10.154,9.65792,44.2417,59.943,0.0961027,0.269016,0.893021
1516,382.105,1,10.1369,9.37298,44.7071,58.9726,0.0962351,0.270646,0.89618
1517,382.51,1,10.1441,9.21156,45.0211,59.1528,0.0962029,0.272604,0.918559
1518,374.246,1,10.1846,9.19218,44.9045,57.2811,0.0948343,0.267003,0.925403
1519,381.191,1,10.2184,9.18466,45.0101,57.0431,0.0956653,0.267236,0.933228
1520,383.122,1,10.2033,9.00701,44.9198,56.9556,0.0964535,0.263495,0.93858
1521,382,1,10.1701,9.21883,44.5135,56.3829,0.0960254,0.264057,0.948914
1522,386.823,1,10.1714,9.0253,44.641,55.6674,0.0972262,0.260906,0.968627
1523,384.956,1,10.1948,9.32292,44.2721,55.6095,0.0978825,0.257307,0.951323
1524,382.432,1,10.2066,9.5502,44.1816,55.0204,0.0978011,0.254121,0.939829
1525,389.065,1,10.1681,9.2232,44.2705,55.5366,0.0987151,0.250318,0.970423
1526,385.746,1,10.1816,9.3638,44.5604,57.3597,0.0981241,0.258765,0.987131
1527,380.124,1,10.2004,9.45517,44.6572,56.8909,0.0970172,0.260608,0.965937
1528,377.477,1,10.2063,9.44132,44.8772,57.5042,0.0957491,0.261952,0.958686
1529,375.25,1,10.1829,9.41081,44.8002,58.8326,0.094245,0.266892,0.946173
1530,380.381,1,10.1427,9.65015,44.4809,58.4277,0.0946053,0.269515,0.922087
1531,374.55,1,10.1474,9.4177,44.6213,57.9216,0.0936583,0.263441,0.947673
1532,378.416,1,10.1417,9.06187,44.6841,58.6215,0.0938488,0.264356,0.95927
1533,378.405,1,10.1557,8.75654,44.8435,57.3583,0.0949802,0.261073,0.915888
1534,377.127,1,10.1347,8.67391,44.6668,56.1811,0.0946,0.260471,0.916464
1535,377.95,1,10.1446,8.95492,44.4031,55.8485,0.0942784,0.261448,0.94034
1536,380.719,1,10.1681,8.9707,44.5052,55.9683,0.0950605,0.262291,0.944259
1537,379.406,1,10.201,9.11004,44.5493,55.0267,0.095336,0.261012,0.945332
1538,377.095,1,10.2002,9.30563,44.5302,54.4849,0.0948116,0.25754,0.955615
1539,382.632,1,10.1856,9.58005,44.4245,55.4927,0.0956424,0.258031,0.953191
1540,374.932,1,10.1989,9.49653,44.3017,55.8531,0.0946294,0.255939,0.948401
1541,379.981,1,10.2018,9.68435,44.2236,56.5018,0.0952419,0.257142,0.939606
1542,378.167,1,10.1985,9.69093,44.516,56.6292,0.0951214,0.260152,0.93281
1543,379.755,1,10.1801,9.80973,44.4584,55.719,0.094894,0.26437,0.939239
1544,375.459,1,10.1729,9.87261,44.4212,57.1944,0.0941061,0.267729,0.917202
1545,380.897,1,10.144,9.66878,44.2215,58.1228,0.0949567,0.266382,0.906626
