iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1877,768.93,1,5.23273,0.660312,19.9915,6.56225,23.5957,0.204761,0.26439,0.729926,0.366618,0.998721,0.3072,0.0632134
1878,769.691,1,5.24886,0.661809,20.1951,6.69338,23.9045,0.204398,0.27098,0.711444,0.377709,0.999,0.30703,0.0645809
1879,761.649,1,5.27504,0.618094,20.2454,6.34771,23.9949,0.20082,0.274011,0.693429,0.381911,0.999,0.299779,0.0645531
1880,766.08,1,5.26326,0.643787,20.2401,6.42278,24.0553,0.205881,0.267073,0.675871,0.372241,0.999,0.304927,0.0656517
1881,767.573,1,5.251,0.633556,20.2619,6.47029,24.0466,0.207477,0.268907,0.658758,0.374952,0.999,0.302551,0.0667128
1882,768.857,1,5.26533,0.634904,20.2691,6.24691,24.0502,0.206451,0.262098,0.642078,0.365458,0.99897,0.30512,0.0660233
1883,766.622,1,5.24984,0.633024,20.3111,6.23435,24.1045,0.204286,0.260819,0.647881,0.36025,0.998935,0.301665,0.0654015
1884,766.458,1,5.25443,0.639083,20.3672,6.1882,24.1734,0.202889,0.261252,0.631477,0.358372,0.998607,0.302191,0.064403
1885,768.536,1,5.24528,0.641551,20.3571,6.17324,24.1542,0.202704,0.262907,0.631755,0.361594,0.998595,0.303705,0.0645014
1886,780.974,1,5.24907,0.631312,20.1719,6.34523,23.9528,0.198264,0.259783,0.644604,0.358943,0.997997,0.299222,0.0682798
1887,785.812,1,5.24651,0.615646,20.1404,6.24001,23.8491,0.200426,0.258809,0.662647,0.35464,0.997111,0.301178,0.067513
1888,777.036,1,5.27226,0.638641,20.3442,6.28121,24.328,0.207269,0.269449,0.645868,0.366157,0.996397,0.304199,0.0658035
1889,786.051,1,5.24237,0.618503,20.3095,5.97572,24.1077,0.209853,0.269184,0.629515,0.362686,0.996664,0.305979,0.0661125
1890,780.631,1,5.27068,0.611202,20.2555,6.27349,24.0521,0.206495,0.268703,0.613575,0.359656,0.996351,0.306108,0.0644385
1891,784.259,1,5.24914,0.636106,20.1752,6.41614,23.9903,0.205384,0.269365,0.621173,0.358167,0.995527,0.305713,0.0638197
1892,785.576,1,5.26566,0.605003,20.1732,6.36633,23.9626,0.208042,0.272263,0.606124,0.359801,0.997092,0.30422,0.0665949
1893,785.857,1,5.25547,0.600595,20.2446,6.35548,24.1391,0.204458,0.277241,0.590776,0.366972,0.996825,0.297669,0.0678273
1894,790.497,1,5.21803,0.610329,20.2107,6.31647,24.0579,0.206926,0.281751,0.579632,0.373905,0.997668,0.30394,0.0692658
1895,780.752,1,5.24787,0.611313,20.2169,6.33868,24.1345,0.205491,0.279102,0.586429,0.369748,0.998083,0.296244,0.0692897
1896,783.759,1,5.27115,0.588293,20.1524,6.44482,24.062,0.208452,0.293243,0.586897,0.382921,0.998205,0.299954,0.0682343
1897,781.793,1,5.27364,0.609014,19.9894,6.60906,23.8508,0.208552,0.289471,0.585375,0.374508,0.998069,0.299367,0.0676789
1898,784.127,1,5.26142,0.614044,19.9192,6.40114,23.709,0.209119,0.297762,0.586556,0.387591,0.998174,0.301736,0.0675791
1899,773.065,1,5.23157,0.634581,19.9312,6.24544,23.6674,0.207532,0.29539,0.632922,0.384979,0.99881,0.305485,0.065868
1900,762.786,1,5.25701,0.630311,19.9671,6.31637,23.7573,0.207229,0.300568,0.616897,0.391073,0.999,0.305733,0.0642002
1901,776.464,1,5.24352,0.631412,19.9429,6.59231,23.786,0.204359,0.29724,0.64006,0.388986,0.999,0.305715,0.0663261
1902,764.509,1,5.24017,0.621978,19.8693,6.3415,23.7051,0.201202,0.289713,0.623854,0.37972,0.999,0.304615,0.0656434
1903,772.203,1,5.2282,0.603247,19.8688,6.56543,23.5934,0.205756,0.288634,0.616245,0.378702,0.998842,0.307827,0.0645547
1904,766.464,1,5.22979,0.627276,19.8822,6.40648,23.5686,0.207488,0.289442,0.605686,0.380074,0.998672,0.30839,0.0629202
1905,763.208,1,5.22632,0.627161,19.9133,6.37403,23.5521,0.209286,0.287175,0.59035,0.377145,0.998788,0.310207,0.0615393
1906,753.182,1,5.25459,0.647773,19.8962,6.61741,23.5467,0.210308,0.285858,0.578024,0.372732,0.999,0.307636,0.060759
1907,760.581,1,5.26848,0.640922,19.9783,6.87566,23.6851,0.214206,0.286199,0.57365,0.376998,0.999,0.308238,0.0625563
1908,763.56,1,5.26727,0.649108,19.9718,6.57842,23.6964,0.213338,0.285936,0.591855,0.374792,0.999,0.312778,0.0624131
1909,762.051,1,5.252,0.635378,19.934,6.78479,23.6549,0.207936,0.280601,0.645069,0.371273,0.998931,0.307508,0.0616659
1910,760.053,1,5.26021,0.634363,20.041,6.517,23.853,0.207353,0.277601,0.628735,0.364731,0.99835,0.310121,0.0601045
1911,760.098,1,5.28467,0.632349,19.9954,6.33912,23.7114,0.210527,0.278071,0.647092,0.366503,0.998476,0.305151,0.0599147
1912,759.576,1,5.27017,0.641357,20.117,6.43817,23.881,0.210663,0.271865,0.649033,0.360355,0.998299,0.308129,0.0590088
1913,759.949,1,5.29282,0.628266,20.125,6.78082,23.9868,0.209277,0.277843,0.709495,0.368985,0.998674,0.306253,0.0594572
1914,761.632,1,5.29526,0.620562,20.0818,6.72054,23.9092,0.212698,0.275739,0.713822,0.364243,0.999,0.304803,0.0615369
1915,756.44,1,5.2876,0.644201,20.0712,6.51035,23.9288,0.207313,0.275664,0.695748,0.363402,0.999,0.307726,0.061178
1916,756.615,1,5.25289,0.625051,20.0345,6.65154,23.9372,0.202381,0.276632,0.678131,0.363953,0.999,0.306819,0.0615303
1917,762.895,1,5.248,0.626767,20.1232,6.60857,24.0926,0.208508,0.279005,0.660961,0.368525,0.998679,0.308974,0.0605357
1918,757.262,1,5.27135,0.633378,20.1615,6.50483,24.1693,0.203228,0.279268,0.644225,0.370463,0.998626,0.30115,0.0606512
1919,760.53,1,5.26165,0.617651,20.0873,6.50826,24.1413,0.206964,0.272196,0.63734,0.361082,0.998474,0.303559,0.0609335
1920,759.051,1,5.26679,0.608499,19.9881,6.62063,23.8899,0.207779,0.273898,0.682239,0.361038,0.998548,0.304131,0.0599143
1921,767.88,1,5.24705,0.625232,20.0282,6.45412,23.9643,0.211178,0.273592,0.685586,0.358052,0.998549,0.308731,0.0616984
1922,764.875,1,5.26179,0.631051,19.9998,6.89924,23.8557,0.211087,0.276067,0.680478,0.36159,0.998649,0.302387,0.0622386
1923,763.759,1,5.24837,0.65164,19.9693,6.67837,23.7006,0.211581,0.272246,0.669716,0.359833,0.998962,0.30509,0.0628137
1924,765.08,1,5.23575,0.631305,19.8981,6.43946,23.6197,0.206223,0.26816,0.693066,0.351764,0.999,0.306591,0.0634533
1925,762.677,1,5.24231,0.625008,19.8777,6.5738,23.6379,0.204343,0.268889,0.698828,0.354288,0.998806,0.300824,0.0628906
1926,763.816,1,5.25031,0.614948,19.9469,6.67483,23.7169,0.207887,0.264565,0.727493,0.347493,0.998844,0.299108,0.0635751
1927,758.519,1,5.2661,0.619556,19.9175,6.46999,23.6779,0.208028,0.265176,0.709073,0.347439,0.999,0.304416,0.0625485
1928,753.192,1,5.23629,0.626398,20.0313,6.37277,23.8862,0.210245,0.265505,0.7197,0.349484,0.999,0.305189,0.0609647
1929,756.466,1,5.26869,0.627826,20.184,6.4374,24.1815,0.216073,0.270999,0.701477,0.354812,0.999,0.307728,0.0605018
1930,757.748,1,5.26066,0.638591,20.2189,6.3962,24.2585,0.210602,0.273751,0.68821,0.355079,0.999,0.307107,0.0608657
1931,759.008,1,5.25359,0.636642,19.9733,6.71646,23.8271,0.213571,0.275096,0.671644,0.357371,0.999,0.307479,0.0614474
1932,761.799,1,5.2571,0.632721,19.8469,6.70551,23.7032,0.210674,0.276087,0.661548,0.35818,0.998992,0.306145,0.0621619
1933,760.733,1,5.27402,0.621806,19.9735,6.79151,23.8531,0.210874,0.27432,0.710726,0.357439,0.999,0.301277,0.063031
1934,765.948,1,5.27417,0.618659,19.9342,6.94746,23.7759,0.209149,0.272123,0.69273,0.357676,0.998883,0.302087,0.0641082
1935,766.902,1,5.25263,0.622767,19.8782,6.77226,23.6713,0.209713,0.27219,0.722415,0.356873,0.99864,0.304117,0.0624849
1936,766.12,1,5.26537,0.614498,19.8721,6.77283,23.6004,0.21161,0.27059,0.704123,0.354355,0.998835,0.304723,0.0634196
1937,761.932,1,5.2713,0.62499,19.6699,7.23963,23.2972,0.213047,0.265384,0.686294,0.347323,0.998869,0.305031,0.0624624
1938,763.841,1,5.28265,0.615995,19.6026,7.18954,23.208,0.21221,0.267552,0.680807,0.34678,0.998676,0.304606,0.0621495
1939,767.657,1,5.2326,0.623262,19.6906,7.18313,23.3123,0.210963,0.269851,0.721445,0.352094,0.998431,0.302801,0.062298
1940,762.856,1,5.24036,0.630589,19.7667,6.84034,23.3846,0.205621,0.264747,0.703178,0.347412,0.998323,0.297962,0.0622086
1941,765.992,1,5.22586,0.642123,19.8803,6.6301,23.5963,0.20835,0.266584,0.685373,0.349458,0.998207,0.301198,0.0626373
1942,767.145,1,5.25035,0.635236,20.0113,6.68143,23.8193,0.21071,0.263681,0.711864,0.347483,0.997774,0.305935,0.0610513
1943,765.423,1,5.26333,0.650721,19.8878,6.88977,23.6903,0.209585,0.257004,0.720471,0.345412,0.998094,0.303125,0.0613379
1944,768.881,1,5.2606,0.65064,19.944,6.6968,23.7788,0.214376,0.259629,0.702228,0.351225,0.997888,0.306218,0.0611566
1945,776.609,1,5.23982,0.630277,19.9702,6.53465,23.8514,0.214677,0.265524,0.689544,0.355775,0.99794,0.304634,0.0639185
1946,770.154,1,5.23765,0.607972,20.0552,6.43435,23.9761,0.209242,0.258801,0.672084,0.346766,0.998428,0.298816,0.0656639
1947,778.456,1,5.22203,0.627598,19.9281,6.34392,23.6866,0.209762,0.257216,0.691503,0.342946,0.997837,0.304109,0.0652583
1948,769.353,1,5.22971,0.639768,20.0289,6.46269,23.8707,0.215209,0.259302,0.6894,0.34525,0.998458,0.304046,0.0636059
1949,765.166,1,5.27569,0.616763,19.9422,6.57588,23.7803,0.210243,0.258595,0.724994,0.346207,0.998573,0.301916,0.0626325
1950,760.431,1,5.2409,0.620492,19.9184,6.45031,23.7992,0.205586,0.259376,0.732697,0.349987,0.998771,0.304524,0.0612267
1951,759.24,1,5.24028,0.618857,19.7852,6.58585,23.5349,0.210641,0.264883,0.714145,0.356241,0.998943,0.30437,0.0614353
1952,764.039,1,5.23107,0.606656,19.8163,6.60815,23.6187,0.205597,0.265319,0.731497,0.354283,0.998976,0.298496,0.0641895
1953,766.685,1,5.23271,0.596642,20.0023,6.25517,23.9587,0.207872,0.267751,0.739707,0.356547,0.998817,0.302715,0.0631518
1954,765.775,1,5.25582,0.618778,20.3084,6.33042,24.512,0.205602,0.260971,0.720977,0.349555,0.998811,0.303208,0.0639514
1955,762.614,1,5.27158,0.616301,20.4557,6.4278,24.742,0.210982,0.25748,0.702721,0.349015,0.999,0.304981,0.0639598
1956,760.08,1,5.25864,0.617651,20.4749,6.41725,24.7306,0.213127,0.257026,0.70921,0.347258,0.999,0.304597,0.0625032
1957,764.738,1,5.25221,0.644872,20.5326,6.33152,24.7887,0.207731,0.257407,0.704977,0.346573,0.999,0.304154,0.0651847
1958,762.62,1,5.23092,0.629637,20.5292,6.32227,24.8944,0.214738,0.253983,0.737028,0.340519,0.999,0.307297,0.0635342
1959,756.281,1,5.23838,0.628084,20.2919,6.08869,24.6272,0.209724,0.247552,0.760244,0.331908,0.999,0.303775,0.0624187
1960,755.558,1,5.25133,0.629048,20.1409,6.38911,24.3931,0.209914,0.254774,0.740994,0.338844,0.999,0.306625,0.0608382
1961,754.711,1,5.26514,0.610449,20.1505,6.49012,24.4809,0.207708,0.257359,0.722232,0.345127,0.999,0.305023,0.0618196
1962,754.685,1,5.26064,0.622327,20.1235,6.69388,24.4293,0.209305,0.258407,0.703944,0.346472,0.999,0.304368,0.0619709
1963,755.245,1,5.27538,0.620916,20.1897,6.34899,24.478,0.210439,0.25477,0.68612,0.344804,0.999,0.306276,0.0617735
1964,762.873,1,5.25111,0.640615,20.346,6.31285,24.6784,0.21194,0.253809,0.669216,0.340162,0.998864,0.308504,0.0625601
1965,762.878,1,5.22938,0.639642,20.333,6.17531,24.5851,0.212894,0.252126,0.658075,0.340752,0.999,0.30477,0.0643754
1966,763.207,1,5.25922,0.629381,20.2651,6.32475,24.5403,0.208724,0.2553,0.655173,0.344009,0.999,0.302446,0.0649907
1967,760.861,1,5.26806,0.641668,20.1447,6.42562,24.3106,0.20659,0.255611,0.638584,0.340803,0.999,0.301738,0.0651584
1968,755.313,1,5.24125,0.616937,20.1842,6.24564,24.3298,0.210104,0.254533,0.624227,0.339306,0.999,0.3027,0.0635508
1969,762.357,1,5.23386,0.619342,20.03,6.39509,24.0216,0.210052,0.252882,0.645885,0.335395,0.99897,0.300693,0.0650622
1970,761.472,1,5.26096,0.617123,20.1006,6.28016,24.1628,0.207592,0.251289,0.659343,0.331026,0.998942,0.301022,0.0646647
1971,760.385,1,5.25951,0.613658,20.1007,6.4638,24.182,0.202335,0.24882,0.642648,0.326264,0.998765,0.295379,0.0655488
1972,758.241,1,5.25612,0.602217,20.1173,6.36518,24.1652,0.206516,0.25243,0.643214,0.331084,0.998974,0.305172,0.063889
1973,750.668,1,5.25785,0.612928,20.178,6.17015,24.2254,0.205211,0.255883,0.653194,0.335671,0.999,0.306334,0.0622713
1974,750.878,1,5.26388,0.604411,20.1343,6.33617,24.19,0.205085,0.258046,0.650764,0.337348,0.999,0.300158,0.0627433
1975,751.637,1,5.28264,0.613982,20.0691,6.52242,24.232,0.209966,0.257158,0.657919,0.333917,0.999,0.302146,0.0624528
1976,753.218,1,5.25689,0.620633,19.903,6.56329,24.0255,0.213342,0.251443,0.689113,0.326315,0.999,0.30687,0.0608715
1977,753.538,1,5.25331,0.608593,19.862,6.69692,23.8841,0.20794,0.254259,0.693,0.327129,0.999,0.305029,0.0616311
1978,751.673,1,5.26861,0.626333,19.8924,6.77043,23.8549,0.213342,0.25411,0.732332,0.327913,0.999,0.30538,0.060528
1979,755.002,1,5.26875,0.625579,19.7046,7.06828,23.5896,0.216454,0.254916,0.727505,0.328732,0.999,0.303289,0.0613458
1980,754.082,1,5.26272,0.613164,19.6146,6.84042,23.3746,0.213825,0.250746,0.720312,0.321952,0.999,0.304705,0.0615688
1981,756.064,1,5.26228,0.605458,19.4556,6.87728,23.1622,0.215077,0.245487,0.702073,0.316975,0.998502,0.302933,0.0606343
1982,748.151,1,5.23695,0.635478,19.4781,6.75628,23.2701,0.209631,0.247278,0.699281,0.315353,0.998849,0.301708,0.0598415
1983,756.131,1,5.23445,0.615535,19.6498,6.82621,23.4378,0.210611,0.254511,0.728726,0.32633,0.998894,0.302679,0.0613273
1984,755.908,1,5.2342,0.597068,19.691,6.53092,23.4966,0.20877,0.253603,0.730923,0.325045,0.998976,0.304218,0.0614057
1985,755.019,1,5.22673,0.626447,19.7716,6.66386,23.6099,0.215517,0.253905,0.714863,0.32693,0.999,0.303533,0.0617807
1986,753.98,1,5.26137,0.606695,19.701,6.23788,23.4821,0.21006,0.248258,0.696763,0.323064,0.999,0.29858,0.0632239
1987,753.75,1,5.25873,0.609451,19.7619,6.54757,23.5812,0.205123,0.24937,0.67912,0.324749,0.998994,0.300654,0.0625723
1988,755.729,1,5.26643,0.637631,19.9529,6.76099,23.873,0.209821,0.250527,0.667074,0.327583,0.998713,0.304164,0.0611504
1989,751.552,1,5.27926,0.641292,19.9706,6.66077,23.9669,0.204824,0.25133,0.659422,0.328875,0.999,0.305014,0.0611052
1990,750.149,1,5.26923,0.653538,19.9246,6.72336,23.8992,0.216496,0.25148,0.661784,0.331644,0.999,0.310272,0.0599647
1991,755.749,1,5.27314,0.637486,19.9716,6.7483,24.0121,0.215905,0.251538,0.667483,0.334844,0.999,0.310371,0.0614872
1992,757.124,1,5.25449,0.639174,19.9553,6.68563,23.9471,0.215981,0.252174,0.682023,0.337994,0.999,0.30445,0.0619532
1993,751.12,1,5.25023,0.610706,19.9679,6.5476,24.0133,0.210512,0.254258,0.704928,0.337491,0.999,0.30184,0.0618166
1994,764.907,1,5.22496,0.639885,19.957,6.81145,24.06,0.205182,0.257573,0.711697,0.338645,0.99895,0.301993,0.0646102
1995,767.259,1,5.22663,0.628954,19.8998,6.5809,23.9105,0.206735,0.251076,0.743497,0.335373,0.99878,0.304847,0.0639215
1996,767.593,1,5.22865,0.633827,20.0396,5.85144,24.0781,0.211176,0.253536,0.724671,0.337552,0.998743,0.300396,0.0648308
1997,762.401,1,5.23423,0.656039,20.0088,6.30377,23.8863,0.205829,0.248681,0.706322,0.330871,0.998913,0.30399,0.0640731
1998,760.016,1,5.24323,0.636219,20.0754,6.20796,23.9601,0.201274,0.248172,0.688437,0.329191,0.998993,0.301208,0.064568
1999,764.196,1,5.24019,0.634164,20.0483,6.28822,23.8902,0.202508,0.24906,0.671006,0.32786,0.998807,0.303701,0.0649603
2000,764.041,2,5.26493,0.62633,19.9668,6.70122,23.7744,0.204169,0.251075,0.668577,0.329874,0.998597,0.29931,0.0646355
2001,759.783,2,5.27084,0.614516,19.8791,6.55867,23.6713,0.205103,0.250521,0.651649,0.327244,0.998865,0.300773,0.0644582
2002,753.492,2,5.24714,0.609367,19.9002,6.42786,23.7667,0.205994,0.243703,0.660724,0.316872,0.999,0.302628,0.0638167
2003,758.207,2,5.25077,0.623401,19.8133,6.39581,23.6267,0.206951,0.24931,0.710956,0.325532,0.999,0.30484,0.0640589
2004,759.591,2,5.23697,0.616669,19.8302,6.67402,23.7071,0.205813,0.249146,0.721632,0.325373,0.999,0.301081,0.0642547
2005,759.68,2,5.27188,0.590597,19.9171,6.39402,23.7442,0.206566,0.249243,0.689475,0.325446,0.999,0.299689,0.0647188
2006,759.816,2,5.25016,0.5954,20.1587,6.18524,24.1008,0.207971,0.247256,0.635339,0.321419,0.998966,0.304639,0.0642149
2007,758.856,2,5.24899,0.604053,20.1527,6.25948,24.1546,0.21049,0.246627,0.593282,0.320885,0.999,0.305271,0.0646898
2008,756.351,2,5.23656,0.621528,20.1381,6.05395,24.1688,0.207866,0.246167,0.588959,0.317884,0.999,0.308935,0.0646621
2009,755.448,2,5.25303,0.610882,20.141,6.22221,24.2177,0.209042,0.244115,0.623387,0.316928,0.999,0.305559,0.0649008
2010,766.309,2,5.26442,0.62009,20.1499,6.24784,24.3029,0.206526,0.243251,0.644547,0.31565,0.999,0.300676,0.0668969
2011,757.118,2,5.26415,0.611865,20.1187,6.3853,24.2573,0.208634,0.239748,0.656037,0.311376,0.999,0.303428,0.0658132
2012,762.887,2,5.27639,0.60439,20.1976,6.46947,24.3542,0.210099,0.24146,0.665559,0.314913,0.999,0.301601,0.0662415
2013,758.661,2,5.28169,0.608842,20.2271,6.40652,24.3797,0.206092,0.241935,0.671546,0.315533,0.998939,0.300051,0.065002
2014,756.077,2,5.27007,0.611393,20.2616,6.31412,24.4071,0.206857,0.246101,0.639528,0.319365,0.998945,0.299538,0.0645361
2015,757.095,2,5.26052,0.626995,20.236,6.3671,24.3867,0.208142,0.247792,0.647201,0.319925,0.999,0.304666,0.0642745
2016,762.511,2,5.25714,0.625873,20.1966,6.22821,24.3689,0.210217,0.252989,0.619851,0.323024,0.999,0.305967,0.0645227
2017,767.709,2,5.2561,0.616214,20.1729,6.21145,24.3106,0.211717,0.25395,0.60406,0.323031,0.999,0.304994,0.066089
2018,754.237,2,5.26198,0.623223,20.1079,6.32115,24.1894,0.211936,0.260416,0.619998,0.331992,0.999,0.304124,0.0644271
2019,758.858,2,5.27401,0.609283,20.0798,6.29163,24.1257,0.209002,0.262305,0.623051,0.334225,0.999,0.301693,0.0649657
2020,768.222,2,5.26265,0.596787,20.0449,6.25142,24.099,0.206793,0.262752,0.595789,0.334166,0.999,0.300491,0.0665341
2021,765.848,2,5.2734,0.590237,20.0713,6.35271,24.122,0.206131,0.262985,0.594454,0.33463,0.999,0.301738,0.0668193
2022,763.365,2,5.26496,0.591984,20.1548,6.31767,24.2123,0.208238,0.260408,0.580873,0.329806,0.999,0.302163,0.0668661
2023,753.472,2,5.26096,0.595763,20.1904,6.26921,24.2615,0.206992,0.256959,0.596318,0.325409,0.999,0.300662,0.0658757
2024,756.081,2,5.27089,0.592334,20.2167,6.35128,24.2876,0.206799,0.255113,0.610355,0.32267,0.999,0.299462,0.0655209
2025,768.146,2,5.27415,0.593897,20.2703,6.45648,24.3613,0.209112,0.254505,0.636908,0.323061,0.999,0.301172,0.0657777
2026,762.107,2,5.27644,0.597236,20.3727,6.38116,24.5109,0.209508,0.25445,0.641285,0.322502,0.999,0.300533,0.0660421
2027,767.943,2,5.28133,0.602565,20.4628,6.27235,24.6405,0.208968,0.255045,0.661316,0.323502,0.999,0.300331,0.0661087
2028,766.221,2,5.2717,0.60559,20.4979,6.14499,24.7257,0.207628,0.256292,0.678017,0.324806,0.999,0.300518,0.0660872
2029,763.378,2,5.26418,0.606452,20.5368,6.04501,24.7881,0.206673,0.255619,0.680225,0.324007,0.999,0.299463,0.0662388
2030,763.01,2,5.25997,0.602806,20.5021,6.00164,24.7678,0.207365,0.254305,0.683683,0.322425,0.999,0.299546,0.0659623
2031,761.909,2,5.25359,0.604692,20.5031,5.92806,24.7945,0.207851,0.251669,0.686841,0.318332,0.998867,0.300442,0.0651316
2032,756.34,2,5.25018,0.606,20.5579,5.79966,24.8719,0.207871,0.249252,0.687293,0.314791,0.998837,0.300863,0.0645652
2033,758.791,2,5.25001,0.603805,20.5948,5.727,24.9374,0.20774,0.246852,0.686135,0.311433,0.998785,0.301878,0.0641372
2034,755.265,2,5.24533,0.600981,20.6135,5.69032,24.9664,0.207889,0.24575,0.685048,0.310308,0.998798,0.30287,0.0636667
2035,761.02,2,5.24267,0.598154,20.6368,5.65913,24.9894,0.207351,0.245208,0.678586,0.310303,0.99879,0.303471,0.0637074
2036,765.321,2,5.24122,0.596143,20.6366,5.63166,24.9748,0.20714,0.244643,0.674493,0.30992,0.99878,0.303522,0.0640501
2037,769.911,2,5.23633,0.600254,20.6241,5.62344,24.9378,0.207339,0.24425,0.672883,0.309666,0.998708,0.303737,0.0642602
2038,764.5,2,5.23129,0.601301,20.6016,5.62652,24.8929,0.207701,0.244139,0.671306,0.309892,0.998721,0.304097,0.0643298
2039,764.637,2,5.23294,0.599569,20.6039,5.62703,24.9084,0.207301,0.244609,0.671848,0.310359,0.99876,0.303439,0.0646788
2040,764.092,2,5.23526,0.602804,20.606,5.62305,24.9003,0.206916,0.244108,0.670411,0.310089,0.998789,0.30342,0.0649073
2041,775.02,2,5.23288,0.60623,20.6034,5.58855,24.9004,0.20696,0.243598,0.676772,0.309334,0.998763,0.303592,0.0652259
2042,772.46,2,5.23165,0.609313,20.6326,5.5667,24.948,0.207191,0.243778,0.674726,0.309579,0.998781,0.303644,0.0655984
2043,762.736,2,5.23649,0.61239,20.6692,5.55248,25.0055,0.207704,0.243797,0.673157,0.309363,0.998807,0.303768,0.0655662
2044,764.86,2,5.23672,0.614202,20.7107,5.49578,25.0711,0.207434,0.244461,0.669894,0.309955,0.998851,0.30427,0.0656395
2045,768.923,2,5.23544,0.614682,20.7416,5.47329,25.1194,0.207411,0.244716,0.668801,0.310492,0.998857,0.304615,0.0656999
2046,760.07,2,5.23656,0.613968,20.7812,5.46148,25.1721,0.207156,0.244405,0.66418,0.309983,0.998887,0.304336,0.0658209
2047,768.603,2,5.23848,0.613886,20.8154,5.46165,25.2277,0.20691,0.244081,0.660206,0.30953,0.998852,0.303884,0.0659654
2048,763.703,2,5.23844,0.614806,20.8393,5.43985,25.2654,0.206879,0.244295,0.654147,0.309614,0.99885,0.303888,0.065986
2049,762.386,2,5.23749,0.616556,20.8567,5.43872,25.2923,0.2071,0.244803,0.650986,0.310535,0.998838,0.303891,0.0658502
2050,758.918,2,5.23857,0.615423,20.8788,5.44319,25.3258,0.206993,0.245404,0.653512,0.311127,0.998848,0.30368,0.0657165
2051,760.312,2,5.23955,0.615719,20.8817,5.45143,25.3293,0.207099,0.245439,0.65358,0.31112,0.998851,0.303598,0.065713
2052,762.809,2,5.24007,0.615746,20.884,5.45175,25.3328,0.207218,0.24548,0.653129,0.311225,0.998853,0.303557,0.0657103
2053,762.621,2,5.2407,0.616102,20.8849,5.46118,25.3337,0.207272,0.245548,0.652575,0.311323,0.998846,0.303481,0.0656865
2054,759.27,2,5.2413,0.616395,20.8845,5.46525,25.3345,0.207425,0.245527,0.651984,0.311236,0.998849,0.303474,0.0656732
2055,757.891,2,5.24179,0.616558,20.8855,5.47025,25.3355,0.207457,0.245508,0.651752,0.311163,0.998855,0.303468,0.0656597
2056,760.127,2,5.24259,0.616497,20.8843,5.47536,25.3331,0.2075,0.245513,0.650644,0.311091,0.998854,0.303547,0.0656307
2057,765.56,2,5.24318,0.616485,20.8832,5.48747,25.3299,0.207581,0.245524,0.650953,0.311109,0.998855,0.30348,0.0656489
2058,765.297,2,5.24345,0.616531,20.8806,5.49695,25.327,0.207647,0.24547,0.651643,0.310955,0.998849,0.303467,0.0656276
2059,757.001,2,5.24427,0.61648,20.8775,5.50662,25.3249,0.207613,0.24541,0.651642,0.310886,0.998849,0.303379,0.0656083
