iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,omega_Cl,omega_V1,omega_Q,omega_V2,bias_sd,corr_V2_V1,a1,a2
711,702.03,1,5.45532,0.301937,21.6131,5.94718,24.5798,0.763754,0.226186,0.208131,0.861729,0.218914,5.03174,0.999,0.14749,0.0646155
712,691.83,1,5.4322,0.287388,21.6558,5.70189,24.6636,0.758543,0.229176,0.210672,0.83991,0.222043,4.90434,0.999,0.14376,0.0637792
713,692.559,1,5.42405,0.300738,21.7004,5.77364,24.7582,0.770343,0.229551,0.209057,0.829862,0.221327,4.8185,0.999,0.145054,0.0639591
714,694.806,1,5.44199,0.313911,21.6123,5.51454,24.7097,0.712724,0.229164,0.209914,0.80885,0.222566,4.77233,0.999,0.148916,0.0641193
715,707.107,1,5.42874,0.324125,21.6632,5.64797,24.7795,0.757242,0.229148,0.207881,0.835189,0.221223,4.79253,0.999,0.148191,0.0659383
716,693.182,1,5.42443,0.316252,21.6894,5.31015,24.8051,0.724609,0.230268,0.208634,0.823536,0.220434,4.75986,0.999,0.148863,0.0642687
717,704.313,1,5.39308,0.312892,21.7211,5.37524,24.8595,0.700239,0.227503,0.206865,0.837897,0.218374,4.73684,0.999,0.150414,0.0651212
718,707.062,1,5.37867,0.334233,21.7702,5.46734,24.8936,0.661831,0.225821,0.209779,0.858901,0.22172,4.74861,0.999,0.149563,0.0660508
719,703.335,1,5.40748,0.344207,21.7946,5.50408,24.9237,0.720443,0.224739,0.206141,0.837906,0.217396,4.79342,0.999,0.149611,0.0643784
720,692.386,1,5.42201,0.337021,21.6883,5.3443,24.8265,0.732679,0.221872,0.206186,0.83607,0.215521,4.67205,0.999,0.151853,0.0627483
721,703.505,1,5.41915,0.321988,21.6407,5.4042,24.7988,0.781433,0.217314,0.204718,0.873397,0.213012,4.55375,0.999,0.150909,0.0636453
722,701.859,1,5.41002,0.329427,21.6597,5.09305,24.8142,0.844084,0.213237,0.205949,0.852594,0.215487,4.48751,0.999,0.154413,0.063836
723,696.758,1,5.38242,0.333946,21.5692,5.11522,24.7071,0.7315,0.215659,0.205822,0.838009,0.215546,4.37389,0.999,0.153723,0.0635584
724,692.321,1,5.40586,0.320321,21.6099,5.24032,24.8118,0.763453,0.210198,0.201351,0.81679,0.212146,4.40664,0.999,0.154435,0.0627382
725,697.394,1,5.37487,0.350364,21.5796,5.27534,24.8121,0.82714,0.208499,0.201213,0.796108,0.212324,4.55288,0.999,0.156593,0.0622908
726,690.961,1,5.39448,0.329563,21.552,5.53676,24.7562,0.77237,0.212538,0.196782,0.777293,0.20858,4.4376,0.999,0.152641,0.0627573
727,699.605,1,5.42349,0.34727,21.6205,5.45957,24.7952,0.773454,0.214443,0.199184,0.757611,0.212182,4.54061,0.999,0.154969,0.0638639
728,691.059,1,5.40377,0.328863,21.6099,5.54094,24.7654,0.814691,0.210108,0.195908,0.794295,0.21005,4.42564,0.999,0.152735,0.0633559
729,692.402,1,5.42218,0.341682,21.5745,5.38991,24.7422,0.874758,0.211221,0.196766,0.812587,0.210856,4.42401,0.999,0.153982,0.0635492
730,688.526,1,5.40592,0.311255,21.5984,5.23231,24.7221,0.841514,0.210132,0.195899,0.792012,0.208782,4.57815,0.999,0.155126,0.0619401
731,700.132,1,5.41238,0.306631,21.6848,5.49395,24.7906,0.839575,0.210372,0.197202,0.806497,0.210333,4.60061,0.999,0.156036,0.062449
732,693.102,1,5.38473,0.289379,21.7001,5.47326,24.7861,0.74673,0.212164,0.195383,0.841038,0.210105,4.56449,0.999,0.152085,0.0635091
733,690.436,1,5.43315,0.288851,21.7281,5.57034,24.8403,0.720966,0.216199,0.195465,0.819743,0.210453,4.61603,0.999,0.148571,0.0638045
734,697.802,1,5.45142,0.315159,21.7353,5.79528,24.8213,0.754073,0.214708,0.193344,0.806889,0.208476,4.65179,0.999,0.146313,0.0652919
735,689.268,1,5.43614,0.30755,21.7468,5.59886,24.8396,0.822192,0.21834,0.194079,0.835383,0.209135,4.89179,0.999,0.147463,0.0636386
736,692.461,1,5.41956,0.322826,21.7408,5.65364,24.814,0.779373,0.217837,0.191389,0.864977,0.203858,4.76793,0.999,0.145888,0.0645667
737,694.635,1,5.41269,0.328416,21.6729,5.44696,24.7194,0.729558,0.221857,0.189144,0.861268,0.202933,4.6472,0.999,0.148992,0.0642922
738,694.532,1,5.41697,0.320549,21.6285,5.52888,24.6676,0.755186,0.222524,0.191474,0.888861,0.205837,4.64638,0.999,0.150495,0.0643409
739,695.928,1,5.39486,0.311487,21.5722,5.69901,24.5648,0.649083,0.223117,0.193142,0.895007,0.207547,4.52873,0.999,0.147976,0.0638813
740,689.012,1,5.40193,0.314486,21.7859,5.5799,24.8822,0.653665,0.220221,0.193126,0.872345,0.206674,4.46542,0.999,0.147133,0.0635932
741,696.123,1,5.42082,0.292862,21.8148,5.49881,24.8931,0.625812,0.224782,0.193876,0.850257,0.209035,4.50486,0.999,0.14816,0.062644
742,693.569,1,5.43398,0.322919,21.7966,5.51896,24.868,0.770575,0.227039,0.193908,0.828728,0.208018,4.65734,0.999,0.149099,0.0637816
743,695.239,1,5.41666,0.325756,21.8042,5.36809,24.8451,0.67407,0.229979,0.193551,0.868291,0.208678,4.55356,0.999,0.148572,0.0636067
744,692.65,1,5.42081,0.325493,21.9161,5.19457,24.9608,0.749608,0.233676,0.196036,0.868319,0.211704,4.60459,0.999,0.149394,0.0626243
745,693.251,1,5.43569,0.27872,21.9164,5.25678,24.9945,0.768168,0.232766,0.199279,0.853781,0.214341,4.77144,0.999,0.148423,0.0623038
746,694.755,1,5.41557,0.278279,21.9157,5.18212,25.0115,0.847933,0.231725,0.196277,0.845985,0.209391,4.86935,0.999,0.149217,0.0631337
747,689.699,1,5.43148,0.265441,21.9206,5.0861,24.9898,0.774812,0.227796,0.195281,0.82734,0.206033,4.74605,0.999,0.145993,0.0622658
748,692.46,1,5.39975,0.276672,21.9385,5.21265,25.0204,0.711174,0.226959,0.196753,0.877695,0.206369,4.75943,0.999,0.147603,0.0648633
749,696.566,1,5.41944,0.289981,21.9545,5.00577,25.0459,0.725776,0.224002,0.198465,0.86012,0.204678,4.84982,0.999,0.148988,0.0657354
750,692.728,1,5.39364,0.279608,21.9534,5.19369,25.0594,0.707732,0.222855,0.198044,0.852118,0.204799,4.75157,0.999,0.147332,0.0640709
751,691.591,1,5.39021,0.307284,21.9896,5.23205,25.1009,0.721093,0.223779,0.198933,0.870737,0.204598,4.84752,0.999,0.147397,0.0645762
752,693.012,1,5.38941,0.315628,21.9579,5.13627,25.0922,0.753024,0.222188,0.198781,0.898627,0.205175,4.72477,0.999,0.149536,0.0629411
753,694.992,1,5.37688,0.307408,21.962,5.10864,25.0379,0.695817,0.221511,0.19887,0.875873,0.205851,4.60514,0.999,0.147902,0.0635497
754,692.452,1,5.37673,0.303344,21.9465,5.30376,25.0833,0.621174,0.227101,0.198629,0.853696,0.205063,4.70988,0.999,0.145659,0.0646349
755,687.958,1,5.39931,0.297328,22.0182,5.37818,25.1371,0.676043,0.221351,0.199135,0.840572,0.205267,4.62811,0.999,0.144865,0.0639005
756,677.299,1,5.40865,0.304684,22.0218,5.30757,25.1569,0.680268,0.224382,0.198638,0.840059,0.205931,4.84007,0.999,0.141197,0.0627576
757,683.621,1,5.41318,0.303017,22.0541,5.24518,25.1463,0.740405,0.223626,0.196836,0.818788,0.204912,4.84202,0.999,0.141386,0.0633193
758,680.772,1,5.40744,0.301637,22.0779,5.11627,25.191,0.809648,0.227835,0.197198,0.825391,0.203432,4.86891,0.999,0.143159,0.0623428
759,684.485,1,5.42151,0.266642,22.0446,5.01665,25.1883,0.762463,0.231081,0.198968,0.813737,0.204402,4.77641,0.999,0.14205,0.0627008
760,681.903,1,5.40159,0.258845,22.1717,5.13572,25.3692,0.769977,0.23171,0.201006,0.825168,0.206367,4.84014,0.999,0.139958,0.0640716
761,687.141,1,5.40564,0.258477,22.1207,5.27477,25.3235,0.734064,0.2333,0.196194,0.875551,0.202528,4.81517,0.999,0.138644,0.0652515
762,684.807,1,5.3901,0.273386,22.1281,5.02557,25.3709,0.743719,0.238024,0.196115,0.853382,0.206197,5.05691,0.999,0.14116,0.0635993
763,696.886,1,5.41245,0.253413,22.1143,5.21151,25.4003,0.713089,0.237898,0.200058,0.831774,0.21007,4.9905,0.999,0.147639,0.0635729
764,708.801,1,5.43837,0.263889,22.1602,5.20197,25.4069,0.842513,0.24075,0.203582,0.810713,0.212732,5.15814,0.999,0.150204,0.0653197
765,700.749,1,5.45594,0.237334,22.1911,5.43781,25.4036,0.842179,0.235782,0.203806,0.849342,0.212132,5.06286,0.999,0.146401,0.0661534
766,703.048,1,5.42519,0.264944,22.154,5.28971,25.4,0.8064,0.233591,0.202106,0.827836,0.211186,5.15516,0.999,0.145713,0.0668053
767,702.35,1,5.42899,0.260301,22.0795,5.21891,25.2702,0.778732,0.239835,0.204061,0.806875,0.21226,5.17336,0.999,0.148084,0.0651137
768,705.05,1,5.45789,0.252984,22.0142,5.38617,25.2526,0.803432,0.239802,0.204879,0.827928,0.214975,5.10794,0.999,0.147205,0.0677283
769,710.985,1,5.44131,0.238674,21.9707,5.61893,25.2545,0.81638,0.237264,0.203708,0.860051,0.214329,5.05243,0.999,0.145501,0.0684421
770,709.554,1,5.42292,0.23955,21.9042,5.50729,25.2042,0.642868,0.236965,0.204535,0.841823,0.220237,4.9245,0.999,0.145708,0.0674601
771,710.439,1,5.42536,0.253561,21.8785,5.79955,25.1688,0.802114,0.233217,0.205357,0.83219,0.221716,5.04628,0.999,0.143235,0.0675303
772,698.995,1,5.43958,0.267203,21.8316,5.61101,25.0718,0.808423,0.232455,0.207988,0.829149,0.22508,4.91851,0.999,0.14543,0.0658203
773,700.906,1,5.43279,0.275192,21.7598,5.72298,24.937,0.718916,0.227388,0.208308,0.861001,0.225733,4.80734,0.999,0.148057,0.0654351
774,704.547,1,5.45584,0.307953,21.7627,5.6076,24.9544,0.838313,0.222864,0.206772,0.8392,0.225792,4.8456,0.999,0.1502,0.0658135
775,701.122,1,5.42616,0.295178,21.7802,5.46833,24.9092,0.845848,0.218359,0.206512,0.817951,0.224801,4.88141,0.999,0.150889,0.064147
776,694.925,1,5.38614,0.330848,21.7661,5.14595,24.8941,0.810097,0.216967,0.211919,0.800278,0.231483,4.77778,0.999,0.152832,0.0625228
777,704.172,1,5.38976,0.28993,21.7571,4.99916,24.9641,0.813539,0.216246,0.211604,0.780015,0.232151,4.87041,0.999,0.154933,0.0624649
778,700.948,1,5.39371,0.274086,21.7544,4.9113,24.997,0.844504,0.218708,0.209121,0.824504,0.23012,4.86063,0.999,0.156072,0.0616551
779,700.489,1,5.39634,0.280135,21.7835,5.28557,25.0559,0.881539,0.214273,0.209721,0.811724,0.230204,4.86668,0.999,0.15212,0.0634111
780,706.713,1,5.43926,0.294492,21.7527,5.14604,25.0702,0.86859,0.218295,0.208038,0.868718,0.228943,4.8027,0.999,0.151052,0.0651374
781,709.537,1,5.42779,0.321683,21.7721,5.13471,25.0741,0.925798,0.216776,0.211193,0.895194,0.231175,4.72609,0.999,0.152482,0.0649657
782,698.025,1,5.44217,0.32748,21.6979,5.19441,24.9948,0.91946,0.21768,0.212165,0.872527,0.229372,4.72108,0.999,0.150881,0.0633207
783,691.717,1,5.45229,0.313042,21.687,5.25194,25.075,0.932095,0.212593,0.210716,0.850434,0.231728,4.75866,0.999,0.152283,0.0621008
784,694.102,1,5.44849,0.286635,21.7492,5.44431,25.2039,0.924926,0.20721,0.211362,0.828901,0.233086,4.79864,0.999,0.151648,0.0633075
785,698.114,1,5.4444,0.298947,21.7069,5.45805,25.1952,0.860389,0.205074,0.210532,0.857551,0.232753,4.67713,0.999,0.149341,0.0648198
786,705.942,1,5.41373,0.283524,21.7085,5.41391,25.2459,0.919402,0.207575,0.209771,0.835837,0.23238,4.65596,0.999,0.153047,0.065202
787,695.689,1,5.43801,0.272766,21.7441,5.37486,25.2532,0.870956,0.210757,0.209462,0.814674,0.228252,4.79425,0.999,0.149172,0.0638837
788,705.145,1,5.46717,0.246382,21.8269,5.49645,25.3078,0.956839,0.216527,0.20756,0.843823,0.227261,4.87704,0.999,0.147037,0.0671808
789,699.52,1,5.42395,0.275994,21.8513,5.41793,25.3602,0.875645,0.219096,0.205303,0.822457,0.222944,4.81727,0.999,0.147496,0.0654798
790,699.236,1,5.46178,0.284199,21.8326,5.40675,25.3227,0.875466,0.222549,0.207075,0.808062,0.224899,4.81413,0.999,0.149268,0.0663731
791,709.185,1,5.48335,0.286918,21.8082,5.45367,25.3084,0.907351,0.221648,0.20932,0.836574,0.225231,4.74557,0.999,0.147568,0.0675017
792,716.551,1,5.48488,0.232054,21.8134,5.98053,25.3164,1.02094,0.222959,0.206817,0.851732,0.221286,5.00581,0.999,0.147155,0.0690216
793,711.524,1,5.51181,0.26997,21.6484,5.75215,25.117,1.05896,0.221162,0.201581,0.868262,0.217017,4.87906,0.999,0.151858,0.0676018
794,716.218,1,5.49366,0.255197,21.6668,5.94217,25.143,1.00175,0.218257,0.202582,0.926451,0.217436,4.98494,0.999,0.151378,0.0686525
795,704.867,1,5.47629,0.232475,21.7197,5.89335,25.2464,0.931752,0.22212,0.200454,0.902993,0.214504,5.07791,0.999,0.149331,0.0669141
796,704.082,1,5.46947,0.236921,21.8054,5.49734,25.2863,0.920043,0.228364,0.199563,0.880128,0.214169,4.99833,0.999,0.150254,0.0652897
797,703.63,1,5.43472,0.272198,21.8946,5.3328,25.3918,0.93204,0.226286,0.204591,0.857843,0.220786,5.14783,0.999,0.151962,0.0636365
798,697.245,1,5.43939,0.207024,21.8957,5.39827,25.4123,0.894887,0.222137,0.204644,0.83847,0.219852,5.10709,0.999,0.148114,0.0642504
799,701.418,1,5.43523,0.26089,21.967,5.43365,25.5248,0.882574,0.224332,0.203719,0.833191,0.219927,4.97777,0.999,0.152284,0.0642633
800,703.513,1,5.41588,0.287349,21.9728,5.16216,25.5004,0.913229,0.224748,0.209416,0.890644,0.225761,4.85173,0.999,0.148976,0.0655914
801,703.873,1,5.415,0.278954,21.913,5.09973,25.4979,0.942366,0.22262,0.210031,0.875951,0.225803,4.72888,0.999,0.151659,0.0644795
802,702.809,1,5.44298,0.288345,21.929,5.23944,25.504,0.96633,0.216984,0.208128,0.853772,0.22439,4.73774,0.999,0.149513,0.0644558
803,699.956,1,5.42145,0.30214,22.016,5.05701,25.6367,0.906487,0.225863,0.212133,0.832154,0.228873,4.77763,0.999,0.151335,0.0643606
804,702.598,1,5.42628,0.29134,22.0355,5.15564,25.6832,0.836763,0.226396,0.212215,0.845498,0.228234,4.78748,0.999,0.149429,0.0642643
805,705.051,1,5.40771,0.285696,21.9779,5.25225,25.6347,0.754156,0.22663,0.212664,0.887254,0.22898,4.69819,0.999,0.149919,0.0652605
806,701.893,1,5.40736,0.289029,22.0143,5.26675,25.7244,0.753757,0.220891,0.213067,0.864788,0.231843,4.77452,0.999,0.149617,0.0638945
807,707.715,1,5.41893,0.288017,22.0389,5.13989,25.7884,0.849681,0.220518,0.214152,0.842891,0.231802,4.74063,0.999,0.149392,0.0673357
808,709.098,1,5.39948,0.30382,21.9792,5.40047,25.6642,0.744546,0.217474,0.212858,0.822028,0.228573,4.67358,0.999,0.149712,0.06744
809,705.622,1,5.40657,0.28819,22.046,5.3295,25.6778,0.715346,0.214726,0.212956,0.80656,0.228536,4.55525,0.999,0.14665,0.0692604
810,719.788,1,5.40521,0.281711,22.0375,5.33055,25.7181,0.728984,0.215581,0.21306,0.857117,0.228094,4.4399,0.999,0.147075,0.0717695
811,713.683,1,5.42342,0.29239,22.0308,5.4161,25.7032,0.799609,0.220295,0.215773,0.835415,0.230974,4.45025,0.999,0.150081,0.0699523
812,714.779,1,5.44039,0.292305,21.9193,5.50423,25.5206,0.826278,0.215994,0.218569,0.841121,0.232799,4.54022,0.999,0.149746,0.068181
813,714.032,1,5.43202,0.294112,21.8991,5.27808,25.5466,0.797085,0.217994,0.219585,0.819823,0.232738,4.59394,0.999,0.153278,0.0664602
814,710.288,1,5.39312,0.293651,21.8943,5.39064,25.5287,0.737768,0.224197,0.218995,0.799065,0.231775,4.79582,0.999,0.152599,0.0665718
815,706.968,1,5.37357,0.307862,21.9608,5.42825,25.5969,0.702954,0.21852,0.221111,0.778832,0.236142,4.95575,0.999,0.152449,0.0651292
816,702.913,1,5.35239,0.29138,21.8744,5.03662,25.5389,0.732831,0.218278,0.217685,0.771346,0.233042,5.01067,0.999,0.150948,0.064202
817,705.612,1,5.34318,0.305007,21.8907,5.16546,25.5359,0.724163,0.215892,0.219044,0.775939,0.233117,4.88725,0.999,0.151192,0.0652481
818,703.399,1,5.35373,0.303799,21.8237,5.63361,25.4326,0.678327,0.216464,0.220955,0.764116,0.234519,4.89999,0.999,0.149535,0.065393
819,699.486,1,5.35847,0.295722,21.8001,5.39609,25.4477,0.670091,0.213297,0.217863,0.77912,0.230424,4.81111,0.999,0.149595,0.0657331
820,702.573,1,5.37496,0.295022,21.8588,5.34644,25.5198,0.692818,0.215735,0.219382,0.783338,0.231917,4.71733,0.999,0.145807,0.066679
821,711.151,1,5.39344,0.304956,21.8088,5.14739,25.4523,0.705299,0.22033,0.219098,0.777636,0.23339,4.76155,0.999,0.147022,0.0684727
822,702.139,1,5.35625,0.309646,21.746,5.40657,25.4349,0.662863,0.221394,0.218006,0.757945,0.233225,4.71037,0.999,0.146227,0.0670839
823,703.352,1,5.34906,0.279501,21.7983,5.51009,25.4797,0.614975,0.219973,0.213238,0.811226,0.228135,4.87745,0.999,0.146973,0.0682547
824,707.776,1,5.4211,0.288296,21.6629,5.59508,25.2994,0.706824,0.22029,0.217242,0.797169,0.230054,5.08743,0.999,0.14885,0.0665264
825,709.592,1,5.3904,0.278616,21.6676,5.68913,25.3612,0.67694,0.218152,0.217059,0.818929,0.230116,5.07101,0.999,0.149171,0.0649547
826,696.78,1,5.40663,0.304042,21.6842,5.63139,25.3692,0.778494,0.218329,0.216083,0.814763,0.228286,4.95343,0.999,0.148889,0.06331
827,704.594,1,5.39777,0.314811,21.7277,5.47266,25.4026,0.78899,0.214054,0.21787,0.794133,0.227002,4.9652,0.999,0.151436,0.0641907
828,699.841,1,5.3799,0.264042,21.7824,5.53797,25.4765,0.772632,0.218302,0.2173,0.774025,0.224096,5.23151,0.999,0.147602,0.0648234
829,699.963,1,5.36647,0.27407,21.7551,5.72962,25.482,0.729896,0.217228,0.217522,0.7719,0.223065,5.28243,0.999,0.147768,0.0647551
830,705.892,1,5.35827,0.256557,21.5629,5.2921,25.3083,0.718175,0.224554,0.215867,0.79281,0.223069,5.14868,0.999,0.150713,0.0636025
831,698.792,1,5.40213,0.233132,21.3626,5.72908,25.1059,0.762527,0.232287,0.214796,0.815132,0.223537,5.19643,0.999,0.147081,0.0634131
832,699.173,1,5.431,0.235808,21.4521,5.46517,25.1598,0.809441,0.230485,0.215469,0.816536,0.223166,5.06485,0.999,0.148485,0.0631597
833,694.12,1,5.40235,0.276799,21.335,5.63081,25.0287,0.802858,0.229507,0.21297,0.798323,0.221763,5.02426,0.999,0.146364,0.0631883
834,690.689,1,5.4128,0.283671,21.5062,5.3293,25.2359,0.951082,0.227577,0.214582,0.79207,0.222785,5.39056,0.999,0.14947,0.0615883
835,692.35,1,5.38455,0.284731,21.4524,5.42799,25.2237,0.708848,0.221815,0.21621,0.822941,0.225269,5.25407,0.999,0.151549,0.0604392
836,693.908,1,5.3698,0.271879,21.4723,5.55213,25.2714,0.765815,0.222631,0.211869,0.805497,0.223254,5.12104,0.999,0.152388,0.0609313
837,689.567,1,5.37014,0.284349,21.475,5.66337,25.3204,0.693467,0.226133,0.209571,0.786156,0.220486,5.09289,0.999,0.150202,0.0612439
838,699.957,1,5.39689,0.260919,21.4639,5.58436,25.3134,0.727175,0.233365,0.210232,0.805684,0.219651,5.26079,0.999,0.14991,0.0609904
839,703.316,1,5.42729,0.264836,21.4535,5.75728,25.321,0.812101,0.238432,0.208207,0.846476,0.217035,5.33975,0.999,0.153456,0.061287
840,702.604,1,5.38255,0.267566,21.4813,5.55651,25.4106,0.833803,0.234283,0.21082,0.859775,0.220564,5.4138,0.999,0.152736,0.061747
841,702.136,1,5.38186,0.269588,21.4526,5.33066,25.3001,0.836221,0.23062,0.207765,0.87947,0.217787,5.27672,0.999,0.15344,0.0606655
842,698.698,1,5.37483,0.295243,21.3912,5.58749,25.2391,0.625396,0.228233,0.206095,0.857201,0.216762,5.14311,0.999,0.152749,0.0623257
843,705.645,1,5.43169,0.292576,21.3966,5.79923,25.2891,0.762346,0.231409,0.206696,0.835496,0.213617,5.01288,0.999,0.150258,0.0627552
844,707.844,1,5.43188,0.271782,21.3512,5.55743,25.2454,0.780526,0.232841,0.204922,0.814341,0.213413,4.89006,0.999,0.155398,0.0641918
845,704.051,1,5.38832,0.29272,21.3447,5.38378,25.2542,0.737735,0.226945,0.203704,0.814654,0.212663,4.922,0.999,0.155584,0.0625664
846,700.933,1,5.37569,0.3038,21.2214,5.71932,25.068,0.718993,0.221449,0.202385,0.895133,0.210047,4.9067,0.999,0.154566,0.062832
847,708.854,1,5.35897,0.303343,21.2537,5.8669,25.0741,0.554163,0.221175,0.204875,0.900875,0.212257,4.78246,0.999,0.150655,0.067255
848,704.905,1,5.34132,0.323327,21.2671,5.84954,25.0899,0.592827,0.215575,0.205198,0.896856,0.215532,4.75361,0.999,0.153114,0.0655521
849,702.309,1,5.32007,0.32615,21.2824,5.69567,25.0927,0.548775,0.216315,0.206701,0.879162,0.219052,4.67802,0.999,0.156418,0.0638923
850,702.623,1,5.3491,0.316755,21.2244,5.7761,25.0421,0.578465,0.210837,0.206817,0.856901,0.218905,4.65077,0.999,0.156293,0.0640423
851,708.877,1,5.35736,0.310961,21.2745,5.89835,25.1634,0.495865,0.217464,0.207298,0.835204,0.220353,4.64304,0.999,0.152336,0.0654776
852,701.069,1,5.32931,0.279058,21.358,5.58689,25.2399,0.468085,0.216295,0.205593,0.814056,0.219284,4.65117,0.999,0.15226,0.0655097
853,699.502,1,5.32264,0.288482,21.329,5.46405,25.1572,0.585341,0.216589,0.204438,0.793444,0.218855,4.7976,0.999,0.151553,0.0638509
854,701.573,1,5.36829,0.274392,21.2605,5.94384,25.0812,0.650347,0.217664,0.20551,0.791135,0.223081,4.91669,0.999,0.153628,0.0624738
855,702.254,1,5.34269,0.294493,21.2234,5.70282,25.0593,0.604524,0.214035,0.207186,0.777911,0.223347,4.80829,0.999,0.15789,0.0627511
856,698.303,1,5.33913,0.282566,21.304,5.61535,25.1211,0.671866,0.211489,0.207865,0.809981,0.227145,4.74136,0.999,0.158126,0.0617494
857,704.425,1,5.34511,0.272466,21.2226,5.48234,25.0042,0.765703,0.213445,0.209067,0.818832,0.226911,4.80441,0.999,0.158563,0.060681
858,702.322,1,5.37634,0.29811,21.2319,5.64968,25.0461,0.642262,0.215587,0.211645,0.798099,0.229524,4.68276,0.999,0.158431,0.0613651
859,702.926,1,5.37395,0.298907,21.1822,5.59382,24.9692,0.679963,0.216644,0.211182,0.822129,0.229241,4.68707,0.999,0.156377,0.0636838
860,700.834,1,5.39787,0.288891,21.2456,5.90796,25.0109,0.787155,0.219362,0.213928,0.835014,0.230578,4.94775,0.999,0.153656,0.0627993
861,706.043,1,5.3914,0.296262,21.2528,5.57621,24.9965,0.850331,0.220297,0.21349,0.813871,0.227783,5.03679,0.999,0.156359,0.0625963
862,704.137,1,5.43007,0.287282,21.2107,5.65864,24.9316,0.810201,0.223435,0.214594,0.873298,0.22786,4.97696,0.999,0.154471,0.0622998
863,712.29,1,5.44501,0.263446,21.2537,5.56803,24.977,0.948092,0.232382,0.212946,0.898125,0.226583,5.1631,0.999,0.154911,0.0636304
864,705.261,1,5.45285,0.272441,21.2982,5.67502,25.0242,0.906592,0.231167,0.214361,0.915534,0.227529,5.05551,0.999,0.150988,0.0632286
865,706.772,1,5.43085,0.267632,21.3049,5.5289,25.0373,0.857015,0.231321,0.215867,0.892352,0.227041,4.97031,0.999,0.152818,0.0627435
866,711.548,1,5.38554,0.274785,21.2682,5.68075,25.0017,0.794875,0.230726,0.215046,0.90851,0.226418,5.20123,0.999,0.152756,0.062818
867,713.174,1,5.40821,0.262133,21.2804,5.93429,25.0524,0.76546,0.224883,0.217011,0.94516,0.226482,5.18014,0.999,0.148888,0.0672997
868,711.799,1,5.3687,0.262064,21.2582,6.22302,25.0052,0.624536,0.223719,0.218189,0.921228,0.22887,5.04898,0.999,0.147001,0.0679074
869,714.875,1,5.39605,0.275275,21.1558,6.22485,24.9072,0.659875,0.224884,0.220707,0.897902,0.230044,5.08855,0.999,0.147951,0.0678733
870,700.293,1,5.45731,0.231646,21.1105,6.17187,24.8691,0.860988,0.226038,0.217935,0.875167,0.228621,5.02477,0.999,0.147585,0.0661547
871,711.436,1,5.43436,0.223709,21.0525,6.17681,24.7746,0.786158,0.231202,0.216405,0.863786,0.22716,4.89754,0.999,0.148872,0.066271
872,703.933,1,5.39016,0.233271,21.0758,6.06877,24.7601,0.700329,0.225348,0.210926,0.870343,0.222369,4.81862,0.999,0.148793,0.0645929
873,709.664,1,5.39463,0.246328,21.0962,6.00251,24.7714,0.78967,0.219642,0.210849,0.854271,0.221381,4.98622,0.999,0.151486,0.0655033
874,699.087,1,5.39308,0.218432,21.0545,6.07448,24.7314,0.841601,0.218599,0.206444,0.83264,0.215776,5.21799,0.999,0.14765,0.0658101
875,698.766,1,5.38767,0.22159,21.186,6.06181,24.8334,0.817726,0.222708,0.204861,0.823552,0.215114,5.12936,0.999,0.14633,0.0648916
