iteration,convergenceIndicator,phase,Cl_pop,V_pop,a1,a2,f_pop,omega_Cl,omega_V,omega_f
287,997.138,1,10.2051,55.4513,3.42427,3.40485,0.890503,0.254826,0.143923,0.193872
288,995.872,1,10.1937,53.5373,3.3855,3.38106,0.898192,0.250471,0.154157,0.199671
289,992.158,1,10.1251,54.0583,3.37398,3.33469,0.902444,0.241636,0.165406,0.190104
290,987.218,1,10.153,54.3813,3.27762,3.31215,0.89639,0.251566,0.160409,0.201693
291,985.016,1,10.0773,54.1697,3.40717,3.2227,0.898919,0.251519,0.147347,0.187754
292,989.11,1,10.1172,54.491,3.41642,3.27915,0.898715,0.250594,0.152294,0.183897
293,995.18,1,10.196,54.7518,3.4471,3.31722,0.913313,0.247708,0.160879,0.190079
294,985.765,1,10.1188,55.456,3.45091,3.15872,0.920714,0.249824,0.157723,0.190689
295,997.708,1,10.0074,55.3534,3.56187,3.17764,0.911075,0.238134,0.185248,0.201595
296,996.905,1,10.0371,55.5384,3.59337,3.2095,0.90572,0.240503,0.165728,0.190618
297,1002.1,1,9.92659,54.7626,3.50061,3.31562,0.895362,0.235358,0.187123,0.198821
298,989.671,1,9.97827,54.4573,3.45796,3.16417,0.892299,0.248772,0.170393,0.198597
299,994.284,1,10.1,52.9921,3.52035,3.21477,0.900931,0.248555,0.159752,0.198342
300,996.756,1,10.0876,54.9792,3.49895,3.2268,0.892866,0.239066,0.179507,0.203724
301,985.071,1,10.0687,55.4661,3.43841,3.12882,0.914989,0.24373,0.171718,0.191644
302,987.858,1,10.2854,54.7352,3.35475,3.18384,0.923838,0.261694,0.179569,0.19809
303,986.051,1,10.2571,54.8236,3.39158,3.1285,0.918722,0.24856,0.17777,0.206668
304,985.899,1,10.244,55.063,3.45515,3.16521,0.933599,0.251657,0.157794,0.185891
305,985.716,1,10.1686,53.7759,3.3571,3.19626,0.914975,0.253154,0.168988,0.195321
306,985.279,1,10.166,54.1058,3.3943,3.13275,0.904078,0.245937,0.172044,0.206867
307,987.099,1,10.1546,53.4778,3.38405,3.16614,0.905415,0.245791,0.18285,0.197317
308,992.602,1,10.2776,54.6231,3.3464,3.25682,0.916404,0.25172,0.187326,0.203649
309,987.843,1,10.2454,55.1269,3.3103,3.21409,0.919735,0.254992,0.177961,0.210558
310,988.72,1,10.229,55.2214,3.34106,3.20937,0.907262,0.25416,0.178137,0.206433
311,991.143,1,10.1986,54.2183,3.38642,3.23381,0.918436,0.25726,0.174101,0.196927
312,987.69,1,10.1227,54.9768,3.34774,3.24396,0.904653,0.25721,0.156604,0.204978
313,990.894,1,10.1843,56.0829,3.36388,3.2397,0.904656,0.249466,0.180669,0.200535
314,993.257,1,10.1424,54.7202,3.33058,3.24496,0.912267,0.256323,0.182604,0.222457
315,993.418,1,10.1517,55.1387,3.32351,3.24901,0.903677,0.257896,0.175377,0.232936
316,995.726,1,10.4129,56.3857,3.41036,3.3108,0.934096,0.256124,0.162261,0.2027
317,992.681,1,10.4448,54.6535,3.49509,3.24829,0.925582,0.258696,0.137041,0.205275
318,1002.23,1,9.98029,54.5282,3.58498,3.2637,0.904391,0.26933,0.162887,0.189747
319,998.965,1,10.0672,54.0514,3.47816,3.38207,0.902206,0.263872,0.153166,0.176662
320,987.286,1,10.1126,53.3932,3.48175,3.26762,0.905822,0.263528,0.128148,0.179748
321,992.217,1,9.99881,53.6827,3.53944,3.25188,0.899803,0.254202,0.137688,0.18615
322,985.301,1,10.0144,54.592,3.44522,3.20693,0.891075,0.242907,0.155481,0.178374
323,983.255,1,10.128,54.2249,3.35107,3.23684,0.909346,0.257423,0.153341,0.180007
324,991.623,1,10.0532,54.4361,3.32357,3.33839,0.905741,0.242164,0.181877,0.186227
325,990.022,1,10.0893,55.6858,3.32361,3.30019,0.920274,0.239933,0.194906,0.17923
326,992.672,1,10.1814,55.5554,3.39675,3.26022,0.914725,0.244951,0.186066,0.189301
327,987.603,1,10.2308,54.4133,3.36894,3.24106,0.924732,0.23883,0.17996,0.184526
328,992.923,1,10.1918,53.3901,3.34374,3.32239,0.899989,0.25424,0.176063,0.190313
329,1003.22,1,10.149,52.5447,3.41031,3.38357,0.899601,0.261597,0.181154,0.200154
330,997.342,1,10.2396,54.5468,3.30661,3.37905,0.900461,0.257977,0.179794,0.206759
331,994.123,1,10.2335,55.2421,3.37458,3.22447,0.921661,0.245779,0.189129,0.22052
332,994.145,1,10.1745,54.7105,3.3161,3.33693,0.915865,0.245546,0.180078,0.206761
333,987.564,1,10.1501,54.0512,3.23438,3.29413,0.910694,0.25276,0.178476,0.207706
334,986.575,1,10.132,54.3689,3.30169,3.26422,0.909055,0.245603,0.168962,0.201462
335,988.508,1,10.1214,55.1182,3.38257,3.19386,0.905678,0.254769,0.176484,0.195957
336,996.658,1,10.0259,55.0677,3.40687,3.28611,0.896261,0.25554,0.175111,0.206318
337,994.108,1,10.118,55.0991,3.40261,3.27546,0.918524,0.255994,0.168495,0.201524
338,990.403,1,10.2072,54.3519,3.37808,3.30607,0.92295,0.247176,0.153008,0.198524
339,990.359,1,10.1043,54.4932,3.32179,3.32519,0.904853,0.236867,0.178017,0.191763
340,1004.24,1,10.1168,54.8143,3.45336,3.31284,0.908295,0.257056,0.189483,0.214174
341,991.176,1,10.1774,54.692,3.36916,3.20879,0.891805,0.260728,0.170097,0.217497
342,996.402,1,10.0743,54.0748,3.4142,3.26499,0.90989,0.257187,0.165597,0.221233
343,990.004,1,9.99572,53.6341,3.4692,3.22985,0.9013,0.254819,0.138548,0.221281
344,996.876,1,10.0499,53.8662,3.55291,3.26726,0.898284,0.24593,0.1389,0.212484
345,995.338,1,9.93228,55.0981,3.59973,3.24839,0.902668,0.247864,0.151498,0.177777
346,990.271,1,10.1647,54.9259,3.50202,3.26363,0.896912,0.255012,0.140062,0.178556
347,987.634,1,10.0335,54.9049,3.37554,3.28013,0.907544,0.263033,0.151948,0.180547
348,991.691,1,10.0895,56.2441,3.49388,3.25091,0.898955,0.245218,0.151473,0.18852
349,996.754,1,10.2241,55.9989,3.56208,3.19163,0.929244,0.249066,0.179985,0.185974
350,990.503,1,10.1863,55.1226,3.39773,3.20784,0.916555,0.250427,0.196502,0.180964
351,992.252,1,10.2483,55.2737,3.48786,3.20943,0.914265,0.252052,0.17322,0.180813
352,985.937,1,10.1554,54.0376,3.54021,3.16865,0.912922,0.250322,0.149167,0.166315
353,989.722,1,10.1959,56.0072,3.57861,3.20931,0.930482,0.256223,0.138938,0.169923
354,990.547,1,10.1321,55.0286,3.51919,3.26791,0.917874,0.25202,0.134229,0.18247
355,992.3,1,10.1336,55.0529,3.51614,3.34421,0.920827,0.251008,0.128197,0.175367
356,984.363,1,10.1441,54.2628,3.46054,3.2558,0.917278,0.249523,0.13503,0.169089
357,991.995,1,10.1712,55.3381,3.46076,3.28666,0.912953,0.248177,0.147868,0.191041
358,990.226,1,10.0805,55.1314,3.38874,3.29461,0.903469,0.261031,0.152968,0.187263
359,986.302,1,10.0864,53.9493,3.4111,3.20186,0.903983,0.241859,0.163814,0.19073
360,992.787,1,10.1768,55.0199,3.43738,3.20837,0.898974,0.25851,0.167603,0.205711
361,990.156,1,10.1435,54.62,3.42904,3.20424,0.902699,0.248821,0.16631,0.201133
362,990.209,1,10.1417,55.4223,3.37485,3.17661,0.914746,0.257854,0.185681,0.206151
363,998.462,1,10.0787,54.501,3.42935,3.26701,0.90612,0.265889,0.173457,0.212412
364,997.541,1,10.183,55.2716,3.41985,3.27675,0.911538,0.258173,0.173792,0.210982
365,997.86,1,10.1227,54.2436,3.40813,3.28744,0.898621,0.261665,0.180831,0.202595
366,997.864,1,9.99487,54.5099,3.50563,3.21257,0.888447,0.256343,0.186013,0.19407
367,992.696,1,10.0125,55.1407,3.51383,3.15971,0.883441,0.251129,0.173162,0.195104
368,986.629,1,9.94535,55.709,3.48362,3.16304,0.893793,0.242,0.161302,0.184348
369,988.145,1,10.0652,54.2261,3.53523,3.19859,0.900715,0.245494,0.146316,0.177086
370,993.573,1,10.3912,53.5805,3.49365,3.3198,0.918329,0.260642,0.140497,0.177204
371,996.17,1,10.518,53.4063,3.50658,3.31568,0.923934,0.250462,0.156676,0.178406
372,990.077,1,10.2287,54.0292,3.5567,3.1563,0.919118,0.2543,0.15227,0.184985
373,995.099,1,10.269,54.5183,3.48382,3.30208,0.929701,0.239044,0.15909,0.190579
374,994.89,1,10.3013,55.1673,3.40847,3.3346,0.92833,0.256172,0.152597,0.199886
375,993.792,1,10.2318,55.4849,3.46425,3.26332,0.924068,0.252172,0.1525,0.202712
376,994.711,1,10.3554,55.7086,3.45998,3.31797,0.941499,0.25061,0.148331,0.195023
377,996.675,1,10.2162,55.6805,3.47501,3.35206,0.92241,0.253127,0.145372,0.191256
378,997.285,1,9.92365,54.5579,3.62562,3.32301,0.903626,0.242163,0.125718,0.18748
379,990.105,1,9.96816,54.5747,3.56268,3.29523,0.901398,0.244377,0.121993,0.176954
380,990.436,1,9.92777,54.2688,3.56997,3.25136,0.884236,0.239872,0.12819,0.187663
381,988.408,1,10.038,53.1694,3.50885,3.34112,0.890818,0.251817,0.119755,0.16623
382,992.082,1,10.1023,54.171,3.51389,3.31772,0.920217,0.245631,0.127007,0.190376
383,992.273,1,10.1364,54.4004,3.52044,3.29289,0.916094,0.246888,0.137927,0.182539
384,993.843,1,10.0736,54.9379,3.64461,3.20703,0.922077,0.248832,0.145555,0.171548
385,988.686,1,10.1695,54.9459,3.50061,3.2012,0.919776,0.242273,0.148079,0.192309
386,984.534,1,10.2277,54.7153,3.42642,3.13239,0.916333,0.245077,0.165123,0.197601
387,992.801,1,10.1646,55.932,3.55021,3.12541,0.907175,0.241144,0.180378,0.196615
388,995.223,1,10.1384,54.9023,3.52855,3.21896,0.917549,0.241266,0.177146,0.185874
389,996.373,1,10.1027,53.9599,3.60168,3.28163,0.90879,0.238257,0.151443,0.174607
390,1001.33,1,10.0958,53.8733,3.6321,3.30259,0.912834,0.233296,0.159425,0.182726
391,994.781,1,10.1885,53.7806,3.48328,3.29917,0.924157,0.251379,0.157812,0.181915
392,991.386,1,10.2603,53.5385,3.40692,3.30414,0.928324,0.236109,0.171072,0.182354
393,996.277,1,10.1821,53.5974,3.39425,3.40194,0.919431,0.247175,0.157701,0.188995
394,996.124,1,10.2073,53.3018,3.29501,3.46691,0.907555,0.242863,0.174223,0.186414
395,993.768,1,10.2895,53.7415,3.26037,3.39581,0.920769,0.243545,0.182556,0.202127
396,997.078,1,10.2072,54.7873,3.33462,3.3647,0.918257,0.241643,0.182722,0.209078
397,990.693,1,10.1905,53.8876,3.28424,3.2968,0.914999,0.252558,0.182632,0.203402
398,989.806,1,9.98755,55.5185,3.41442,3.26138,0.892439,0.244423,0.174074,0.176226
399,991.603,1,10.1821,55.1933,3.47894,3.23068,0.908843,0.255923,0.157065,0.186656
400,985.438,1,10.0765,54.8666,3.40263,3.18522,0.904825,0.25315,0.150444,0.202815
401,984.677,1,10.1718,53.8953,3.39368,3.18526,0.903213,0.25849,0.148701,0.199109
402,994.785,1,10.0794,53.6166,3.41429,3.34388,0.905774,0.254179,0.151684,0.195794
403,999.024,1,10.203,55.0855,3.43908,3.38894,0.901463,0.259704,0.147813,0.198628
404,999.539,1,10.0359,54.9647,3.58312,3.31996,0.917775,0.253461,0.144273,0.184575
405,1001.57,1,9.96677,55.4302,3.59037,3.31763,0.911812,0.266516,0.151757,0.177833
406,987.372,1,10.0972,55.2078,3.34352,3.29276,0.914318,0.254809,0.155419,0.187689
407,985.549,1,10.1064,55.0953,3.40354,3.19575,0.908476,0.249017,0.16652,0.182498
408,986.093,1,10.2554,55.0251,3.42596,3.22514,0.910109,0.245991,0.151997,0.185275
409,984.789,1,10.1587,55.2014,3.4858,3.19527,0.915477,0.25201,0.136033,0.182574
410,989.453,1,9.90408,54.7344,3.49295,3.22437,0.90432,0.239616,0.140974,0.202804
411,985.962,1,9.94396,54.225,3.39936,3.27908,0.900399,0.237228,0.137423,0.199131
412,988.573,1,10.1841,54.3443,3.45712,3.30106,0.917627,0.248664,0.128154,0.190307
413,993.179,1,10.2567,53.4855,3.3669,3.40636,0.907806,0.261305,0.137649,0.19211
414,988.497,1,10.1935,54.3038,3.29567,3.31415,0.91213,0.261155,0.142485,0.219579
415,990.465,1,9.9927,54.1096,3.4217,3.28263,0.909503,0.249365,0.134712,0.215397
416,994.245,1,9.99912,54.5036,3.51594,3.34789,0.907923,0.238778,0.135967,0.184985
417,988.2,1,10.0836,54.1072,3.45801,3.20646,0.907777,0.250355,0.153104,0.190232
418,991.699,1,10.0218,54.1859,3.51426,3.2319,0.904067,0.258525,0.152977,0.177168
419,987.812,1,9.96152,54.8918,3.46337,3.21898,0.896731,0.264556,0.144058,0.181778
420,999.353,1,10.0357,54.0761,3.50149,3.28863,0.892341,0.264525,0.157746,0.200832
421,1000.03,1,9.97863,54.5264,3.48379,3.30848,0.909315,0.256493,0.16431,0.202352
422,994.085,1,10.1345,54.6725,3.38998,3.25541,0.895367,0.26812,0.170669,0.203082
423,998.704,1,9.98733,55.3174,3.51804,3.26232,0.911212,0.250218,0.174725,0.191601
424,998.206,1,10.0049,56.0261,3.45565,3.30059,0.911847,0.252824,0.178775,0.190003
425,998.173,1,10.1633,56.082,3.49433,3.25526,0.910006,0.26704,0.165841,0.197308
426,997.046,1,10.1484,55.5983,3.47477,3.25101,0.919487,0.254638,0.171765,0.201227
427,998.755,1,10.1363,55.3526,3.50644,3.26425,0.923504,0.26583,0.169595,0.189634
428,992.368,1,10.1995,54.5625,3.38987,3.2717,0.915449,0.263493,0.169598,0.189052
429,991.879,1,10.1124,54.1413,3.49229,3.21811,0.899944,0.245137,0.164023,0.188542
430,989.86,1,10.1453,53.4677,3.3298,3.25835,0.905601,0.25778,0.180184,0.193341
431,979.006,1,10.244,54.3393,3.29116,3.14002,0.908027,0.253604,0.16722,0.200636
432,984.172,1,10.1409,54.6579,3.30211,3.22714,0.919019,0.247473,0.161702,0.207183
433,990.799,1,10.1544,54.8472,3.35581,3.35083,0.925447,0.247784,0.159885,0.18342
434,1000.37,1,9.88649,52.9256,3.34717,3.50016,0.900679,0.259367,0.16531,0.18008
435,985.589,1,9.89211,53.4289,3.3554,3.25208,0.888766,0.247425,0.147256,0.203439
436,987.511,1,10.1291,53.9258,3.35804,3.31883,0.886536,0.2538,0.142659,0.189726
437,991.002,1,10.1591,54.4213,3.44773,3.23149,0.900516,0.257838,0.145995,0.207167
438,988.874,1,10.2241,54.7859,3.44352,3.2189,0.898495,0.257563,0.138284,0.210181
439,993.103,1,10.2309,54.7114,3.42701,3.22663,0.919224,0.26275,0.15921,0.211597
440,996.426,1,10.1156,54.6578,3.43017,3.29292,0.909039,0.257691,0.170241,0.19638
441,994.124,1,10.0912,55.6446,3.44798,3.21984,0.905891,0.256682,0.171331,0.203113
442,990.865,1,10.1351,55.3444,3.42844,3.22953,0.907056,0.25316,0.161193,0.198449
443,995.644,1,10.196,55.8015,3.55885,3.22296,0.912028,0.25232,0.152591,0.195847
444,995.202,1,9.97363,55.9349,3.49415,3.28022,0.907778,0.245573,0.156541,0.194063
445,990.46,1,10.0135,54.634,3.43273,3.28593,0.899396,0.237664,0.146296,0.202126
446,1001.31,1,10.1249,54.1195,3.36881,3.44207,0.904506,0.243548,0.179665,0.195784
447,993.957,1,10.1866,53.8392,3.36446,3.36101,0.902471,0.243706,0.183221,0.175296
448,996.444,1,10.2099,55.1054,3.40957,3.27251,0.923311,0.262465,0.193512,0.184591
449,993.803,1,10.3153,54.3854,3.38363,3.24707,0.930726,0.260757,0.189551,0.191887
450,999.486,1,10.1325,55.9738,3.39922,3.31081,0.928912,0.255069,0.181359,0.213001
451,1002.68,1,10.1939,55.4064,3.47486,3.243,0.920846,0.258315,0.192143,0.220543
452,1002.64,1,10.2884,55.5333,3.46595,3.26151,0.901981,0.263847,0.189706,0.213688
453,992.837,1,10.2012,54.9648,3.42358,3.24101,0.913045,0.26738,0.15872,0.202433
454,990.255,1,9.97091,54.4923,3.43559,3.19188,0.904067,0.232404,0.181927,0.200221
455,988.966,1,10.2263,55.95,3.34796,3.19738,0.916804,0.261068,0.176023,0.207564
456,987.056,1,10.0837,54.2942,3.37932,3.18236,0.909401,0.249693,0.175306,0.197192
457,985.957,1,10.1986,54.156,3.30915,3.19806,0.908241,0.253219,0.178735,0.204733
458,990.693,1,10.2186,54.018,3.45621,3.19682,0.911897,0.247578,0.18166,0.181568
459,999.323,1,10.1579,55.3418,3.4637,3.28883,0.915556,0.249512,0.188622,0.191529
460,996.196,1,10.2907,55.4909,3.42371,3.27041,0.930138,0.250676,0.186297,0.194277
461,990.203,1,10.2081,55.5929,3.43471,3.22121,0.914233,0.244166,0.173668,0.187483
462,987.507,1,10.1211,54.441,3.43335,3.14425,0.91262,0.238696,0.188948,0.189474
463,988.668,1,10.0581,55.3684,3.51815,3.08357,0.905028,0.230839,0.190544,0.195801
464,989.715,1,10.0753,54.5956,3.42947,3.20819,0.909174,0.236716,0.18952,0.180934
465,991.691,1,10.1105,53.8733,3.43431,3.19161,0.902603,0.248531,0.183049,0.196486
466,993.115,1,10.2224,54.5705,3.48365,3.24616,0.902763,0.246119,0.165698,0.18619
467,990.551,1,10.1029,53.9393,3.41444,3.28935,0.911376,0.255411,0.159829,0.177889
468,1002.14,1,10.0733,53.5854,3.40578,3.47225,0.886458,0.249441,0.166581,0.185622
469,997.29,1,10.0452,54.4689,3.4189,3.33432,0.891497,0.249269,0.162671,0.205718
470,992.067,1,10.0102,55.0127,3.36914,3.26415,0.894104,0.243859,0.181705,0.199869
471,990.403,1,10.1375,54.5575,3.35126,3.22022,0.899815,0.252184,0.18289,0.205936
472,989.056,1,9.92175,54.5562,3.41308,3.21784,0.896551,0.236753,0.170331,0.199026
473,992.096,1,10.0544,53.7936,3.50009,3.18897,0.893988,0.255507,0.151492,0.206887
474,991.922,1,9.9562,54.571,3.4372,3.21117,0.906733,0.249604,0.159686,0.215595
475,988.382,1,10.0875,54.8312,3.38259,3.23984,0.925069,0.248511,0.161204,0.198501
476,1001.02,1,10.082,54.0614,3.48172,3.36492,0.902815,0.249597,0.170691,0.185435
477,993.881,1,10.1504,56.1781,3.49268,3.21698,0.904429,0.258012,0.169036,0.187009
478,999.536,1,10.0405,56.2257,3.53894,3.27406,0.906962,0.264225,0.165652,0.1847
479,994.32,1,10.0301,53.6571,3.36069,3.32673,0.894797,0.251294,0.170959,0.199539
480,996.863,1,10.0376,54.0748,3.40991,3.30105,0.883947,0.25648,0.169369,0.206273
481,995.479,1,9.94622,52.5042,3.47727,3.2061,0.901018,0.245423,0.181456,0.204565
482,1002.3,1,9.92708,53.6289,3.51698,3.32686,0.894167,0.228616,0.189125,0.193002
483,998.114,1,10.0077,55.4225,3.53383,3.27897,0.901371,0.225582,0.183277,0.185784
484,989.388,1,10.0114,54.1961,3.38669,3.22025,0.883573,0.237595,0.188724,0.190051
485,988.086,1,10.0337,53.7989,3.32875,3.22643,0.89447,0.247681,0.194251,0.187829
486,992.534,1,10.0136,54.7515,3.38666,3.19709,0.900609,0.243938,0.198704,0.206714
487,994.627,1,10.1079,54.1103,3.38482,3.34328,0.898745,0.245178,0.190796,0.17295
488,991.787,1,10.0197,54.2777,3.39569,3.29558,0.904385,0.24623,0.171178,0.184587
489,996.547,1,9.9985,54.1907,3.5309,3.33142,0.890569,0.240045,0.154946,0.176133
490,989.282,1,10.1057,55.8143,3.4451,3.33804,0.909384,0.250212,0.134644,0.175178
491,984.906,1,10.1548,55.0318,3.52,3.18979,0.923606,0.261209,0.129437,0.175914
492,981.087,1,10.0994,54.701,3.48256,3.2211,0.9207,0.24229,0.127837,0.168608
493,994.951,1,10.1721,54.156,3.63847,3.28471,0.914914,0.247379,0.131126,0.171076
494,1000.11,1,10.2066,54.4538,3.61372,3.40485,0.926224,0.266274,0.119505,0.171753
495,994.14,1,10.251,55.3426,3.58916,3.34684,0.904927,0.255041,0.114915,0.177633
496,997.372,1,10.1418,54.6818,3.74632,3.28108,0.916853,0.251392,0.11946,0.166157
497,997.113,1,10.1501,54.5432,3.71315,3.29204,0.91339,0.256565,0.111787,0.179078
498,992.911,1,10.055,55.1645,3.61848,3.24257,0.913549,0.260508,0.120298,0.186806
499,991.958,1,10.0452,55.6791,3.64158,3.25406,0.917778,0.254504,0.101753,0.204152
500,997.808,1,10.0023,55.9149,3.62954,3.29223,0.901356,0.266097,0.118356,0.195364
501,990.59,1,10.1286,55.0374,3.4824,3.34531,0.902532,0.265876,0.116944,0.181996
502,1001.95,1,10.2644,54.9927,3.43012,3.4537,0.909389,0.272826,0.143273,0.193592
503,997.327,1,10.1503,55.3857,3.43062,3.36858,0.914584,0.266838,0.157583,0.180897
504,991.644,1,10.2416,55.9638,3.35428,3.27279,0.927237,0.262446,0.165043,0.203861
505,990.975,1,10.1907,55.7047,3.44965,3.21955,0.919366,0.261074,0.155934,0.195542
506,997.136,1,10.1497,56.377,3.54345,3.22103,0.916542,0.270021,0.151758,0.200768
507,994.98,1,10.1273,56.4293,3.53065,3.18541,0.92205,0.266776,0.156292,0.202118
508,994.834,1,10.1313,56.0322,3.585,3.18305,0.924365,0.262732,0.146906,0.196601
509,985.286,1,10.1583,55.6195,3.45575,3.19071,0.926019,0.256444,0.140434,0.189571
510,991.094,1,10.0846,56.2489,3.50296,3.214,0.907488,0.253244,0.140687,0.204394
511,996.43,1,10.1276,56.0773,3.64138,3.20692,0.911767,0.242117,0.142428,0.198867
512,986.813,1,10.1579,54.4951,3.50054,3.18439,0.911062,0.242762,0.141118,0.195313
513,988.808,1,10.2133,54.0648,3.53534,3.14003,0.907669,0.255241,0.145852,0.198558
514,994.201,1,10.1844,54.7074,3.54024,3.2246,0.898373,0.252759,0.147122,0.198948
515,989.048,1,10.1329,54.3826,3.46031,3.23066,0.910988,0.250856,0.141961,0.199532
516,993.372,1,10.0636,54.1877,3.58138,3.17699,0.898017,0.249783,0.160503,0.183278
517,996.016,1,10.0712,54.8943,3.50821,3.23043,0.912865,0.241104,0.181947,0.189147
518,992.279,1,10.1027,54.9482,3.40862,3.20695,0.911808,0.247903,0.193242,0.194135
519,993.998,1,10.1897,55.1284,3.48396,3.18749,0.903272,0.240056,0.190793,0.193768
520,989.492,1,10.2385,53.7484,3.30971,3.25026,0.900926,0.253102,0.196481,0.188962
521,989.219,1,10.0918,54.6406,3.40478,3.18865,0.90043,0.258119,0.171583,0.197302
522,987.682,1,10.1488,55.5646,3.41092,3.223,0.912393,0.236742,0.163282,0.196374
523,989.763,1,10.1016,54.7039,3.47972,3.1999,0.922243,0.235741,0.170647,0.186204
524,988.077,1,10.1243,54.5653,3.34189,3.24683,0.914141,0.248964,0.183637,0.184196
525,988.202,1,10.0636,54.4892,3.35428,3.23936,0.898632,0.238902,0.183863,0.190741
526,983.431,1,10.0051,54.0079,3.32743,3.16906,0.892148,0.252782,0.177429,0.19349
527,983.689,1,10.1403,54.4958,3.30685,3.18614,0.902532,0.245948,0.185906,0.192647
528,988.773,1,10.2228,55.0229,3.34131,3.28156,0.918363,0.24029,0.178843,0.186984
529,992.218,1,10.1835,55.7667,3.48722,3.21296,0.916287,0.237709,0.16819,0.195983
530,994.939,1,10.2889,54.6449,3.41824,3.27462,0.937454,0.251203,0.168571,0.205286
531,996.685,1,10.2697,55.4245,3.40982,3.30065,0.922637,0.258109,0.178312,0.193649
532,987.902,1,10.1648,55.3489,3.44654,3.18569,0.910296,0.259461,0.155287,0.191539
533,995.386,1,10.1063,54.5324,3.4467,3.2434,0.891382,0.243973,0.183033,0.199559
534,999.099,1,9.99143,55.8182,3.63233,3.17705,0.898552,0.240045,0.171979,0.19819
535,998.115,1,9.9736,55.5627,3.56035,3.20315,0.893188,0.241766,0.183379,0.193235
536,993.632,1,9.9176,54.5485,3.51489,3.24258,0.886887,0.249723,0.173194,0.169488
537,992.562,1,10.1512,53.5207,3.52971,3.18505,0.90757,0.252525,0.182209,0.168439
538,988.264,1,10.1374,54.041,3.37839,3.25888,0.905473,0.247562,0.159077,0.194808
539,984.446,1,10.0366,53.8621,3.42096,3.18177,0.906255,0.254792,0.148451,0.191396
540,991.841,1,10.0692,54.61,3.42309,3.2704,0.902464,0.264244,0.151872,0.193752
541,992.018,1,10.1768,53.6432,3.46091,3.24558,0.90451,0.259095,0.158976,0.185628
542,991.432,1,10.0434,54.6073,3.43831,3.23509,0.891842,0.254748,0.165997,0.189361
543,996.696,1,9.96583,53.997,3.47518,3.26083,0.896637,0.247702,0.169053,0.203156
544,997.994,1,10.1957,54.0998,3.4509,3.31536,0.902211,0.254967,0.170828,0.19159
545,998.223,1,10.2064,53.6446,3.4526,3.39228,0.910343,0.237104,0.160689,0.188049
546,997.201,1,10.2638,54.3355,3.45788,3.38236,0.924029,0.242744,0.158597,0.181163
547,991.253,1,10.2356,54.705,3.44147,3.26128,0.9291,0.241066,0.168298,0.1844
548,991.481,1,10.2018,54.9342,3.44122,3.29528,0.915163,0.245927,0.159674,0.178976
549,993.709,1,10.1897,55.3208,3.46717,3.28723,0.914448,0.261708,0.157229,0.178628
550,994.041,1,10.2193,54.8711,3.4577,3.27439,0.915349,0.269603,0.15254,0.1893
551,991.182,1,9.98271,55.0877,3.4775,3.30333,0.913407,0.241328,0.138441,0.190476
552,990.286,1,9.9426,54.2104,3.46254,3.27123,0.902616,0.243017,0.151806,0.183993
553,989.719,1,9.93375,53.8512,3.35279,3.29051,0.889411,0.250812,0.161622,0.196571
554,992.736,1,10.0882,53.8589,3.34946,3.32432,0.901852,0.248255,0.16319,0.205623
555,999.166,1,10.0279,54.9669,3.51461,3.27481,0.898444,0.257311,0.148806,0.218112
556,1001.36,1,10.0656,55.5126,3.45719,3.33364,0.910663,0.262116,0.152355,0.224103
