iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
195,355.334,1,5.30262,0.655205,20.6893,5.40564,25.0837,0.268,0.214555,0.21014,0.760869,0.196149,0.999,0.306688,0.0698535
196,345.023,1,5.32854,0.66346,20.8121,5.60827,25.2091,0.268,0.218318,0.213187,0.741603,0.199112,0.999,0.302781,0.0680847
197,343.378,1,5.32011,0.665377,20.9236,5.38546,25.3936,0.268,0.216737,0.215961,0.722826,0.202806,0.999,0.301444,0.0684179
198,342.806,1,5.37143,0.644951,20.832,5.95392,25.2907,0.268,0.213549,0.21275,0.704523,0.200238,0.999,0.300751,0.0695494
199,338.164,1,5.34885,0.589889,20.9563,5.58322,25.3958,0.268,0.209141,0.213634,0.686684,0.2022,0.999,0.300342,0.0696288
200,343.406,1,5.36768,0.619875,21.2223,5.34957,25.6807,0.268,0.221044,0.216231,0.669297,0.203934,0.999,0.302692,0.0698264
201,337.535,1,5.3724,0.610338,21.294,5.52911,25.7729,0.268,0.215447,0.215146,0.661849,0.201684,0.999,0.302835,0.0680584
202,337.258,1,5.36235,0.631882,21.1786,5.33935,25.6423,0.268,0.217593,0.213056,0.686058,0.198749,0.999,0.302646,0.066977
203,346.796,1,5.34264,0.644395,21.0861,5.53754,25.5601,0.268,0.21576,0.213986,0.668687,0.201311,0.999,0.296656,0.0701729
204,344.075,1,5.37904,0.650403,21.2124,5.52669,25.7147,0.268,0.217927,0.208568,0.659064,0.196214,0.999,0.300313,0.0694358
205,334.802,1,5.3482,0.641848,21.2264,5.65158,25.7569,0.268,0.216534,0.205995,0.692779,0.193423,0.999,0.300916,0.0676776
206,336.35,1,5.4071,0.659918,21.0262,6.0287,25.5212,0.268,0.212917,0.207203,0.727149,0.194539,0.999,0.304887,0.065964
207,335.116,1,5.37347,0.659737,21.1538,5.86858,25.646,0.268,0.214271,0.218741,0.711903,0.204415,0.999,0.299059,0.0656389
208,339.606,1,5.37366,0.652461,21.2679,5.7028,25.8013,0.268,0.215062,0.220554,0.693877,0.20668,0.999,0.305204,0.0669191
209,345.357,1,5.38525,0.642176,21.2649,5.7155,25.834,0.268,0.214046,0.225695,0.676308,0.210486,0.999,0.301266,0.067214
210,333.583,1,5.3883,0.619467,21.2592,5.46949,25.8323,0.268,0.209064,0.229049,0.699028,0.211069,0.999,0.29689,0.0675402
211,338.868,1,5.33437,0.646767,21.1277,5.32291,25.7232,0.268,0.212076,0.227183,0.681329,0.207839,0.999,0.297536,0.0681191
212,333.542,1,5.3366,0.62607,21.0157,5.5108,25.6627,0.268,0.212055,0.225935,0.711866,0.20772,0.999,0.30021,0.0663943
213,333.468,1,5.34944,0.637451,21.0673,5.70589,25.7696,0.268,0.211407,0.223757,0.711087,0.20586,0.999,0.298628,0.066033
214,346.748,1,5.34224,0.6769,21.0588,5.49958,25.7946,0.268,0.215203,0.222538,0.703621,0.204259,0.999,0.304826,0.0673109
215,341.214,1,5.35174,0.637457,20.9176,5.7999,25.6367,0.268,0.212671,0.222673,0.685805,0.203487,0.999,0.298077,0.068678
216,339.373,1,5.3902,0.668167,20.9826,6.03835,25.6532,0.268,0.214182,0.221389,0.66844,0.202175,0.999,0.302106,0.0674947
217,333.662,1,5.37403,0.65423,20.9926,5.77835,25.6555,0.268,0.217447,0.22226,0.677927,0.204144,0.999,0.30183,0.0657857
218,339.207,1,5.36662,0.637087,20.96,5.77701,25.6592,0.268,0.214183,0.225447,0.684445,0.204388,0.999,0.296651,0.0675446
219,329.484,1,5.3437,0.652187,21.1255,5.61697,25.8182,0.268,0.211525,0.221093,0.691588,0.201147,0.999,0.298658,0.0659893
220,332.991,1,5.37243,0.621045,21.0203,5.63666,25.6998,0.268,0.219818,0.228519,0.674077,0.207168,0.999,0.303494,0.0646707
221,333.618,1,5.34429,0.63866,20.9985,5.65215,25.672,0.268,0.220871,0.22615,0.657009,0.205289,0.999,0.305265,0.0645105
222,320.9,1,5.35106,0.619824,21.0796,5.55587,25.7813,0.268,0.217194,0.230271,0.671717,0.206074,0.999,0.302023,0.062942
223,337.049,1,5.37399,0.65362,21.0344,5.38971,25.7778,0.268,0.211694,0.227373,0.654709,0.205898,0.999,0.304705,0.065784
224,330.754,1,5.36242,0.666633,21.0036,5.7058,25.7567,0.268,0.211262,0.229244,0.681448,0.206178,0.999,0.299672,0.0642127
225,337.896,1,5.33066,0.679726,20.9776,5.68519,25.7403,0.268,0.216718,0.230208,0.664194,0.207276,0.999,0.306607,0.063625
226,334.43,1,5.3429,0.664209,20.9256,5.67858,25.6541,0.268,0.214297,0.233988,0.647376,0.212015,0.999,0.300509,0.0657599
227,329.951,1,5.33667,0.691125,20.9436,5.4417,25.7137,0.268,0.210061,0.233397,0.63276,0.211048,0.999,0.305582,0.0640949
228,338.25,1,5.36027,0.647605,20.7827,5.50547,25.5603,0.268,0.210223,0.231928,0.653805,0.207753,0.999,0.303954,0.0653894
229,340.722,1,5.36701,0.637857,21.0248,5.70211,25.8169,0.268,0.21028,0.226056,0.63725,0.202493,0.999,0.30211,0.0664235
230,342.255,1,5.38143,0.64255,21.0428,5.88334,25.8775,0.268,0.214064,0.229704,0.647261,0.205842,0.999,0.299631,0.0692589
231,340.1,1,5.34004,0.665861,21.0629,5.52414,25.9183,0.268,0.222972,0.224645,0.652222,0.20063,0.999,0.305803,0.0675052
232,334.726,1,5.34133,0.631838,21.0179,5.64907,25.865,0.268,0.217326,0.225246,0.651346,0.201998,0.999,0.29806,0.0685199
233,331.95,1,5.35519,0.618125,21.1402,5.47644,25.9949,0.268,0.211823,0.224654,0.635549,0.20196,0.999,0.296089,0.066785
234,343.306,1,5.32735,0.623773,20.9801,5.53599,25.8003,0.268,0.210317,0.227806,0.62105,0.203569,0.999,0.295487,0.0690047
235,340.79,1,5.2873,0.618418,20.7851,5.4305,25.5935,0.268,0.205162,0.22887,0.648458,0.204347,0.999,0.29895,0.0690318
236,343.145,1,5.32499,0.625176,20.7978,5.4591,25.6436,0.268,0.203096,0.234253,0.698672,0.209022,0.999,0.302134,0.0683081
237,348.583,1,5.31987,0.627778,20.7046,5.42622,25.5412,0.268,0.201138,0.237695,0.704755,0.21155,0.999,0.299389,0.0701255
238,346.941,1,5.3459,0.60812,20.662,5.72551,25.4521,0.268,0.20946,0.233244,0.707638,0.208941,0.999,0.297081,0.0691899
239,346.952,1,5.32138,0.616759,20.7081,5.40275,25.5023,0.268,0.209718,0.236997,0.68972,0.210317,0.999,0.297904,0.0698881
240,345.736,1,5.32908,0.662089,20.7272,5.70939,25.5094,0.268,0.216073,0.240172,0.672256,0.212126,0.999,0.304713,0.0681185
241,344.666,1,5.33273,0.666432,20.6996,5.73218,25.4766,0.268,0.214897,0.238144,0.655234,0.209042,0.999,0.305111,0.0668122
242,350.452,1,5.34903,0.637395,20.6965,5.79847,25.5024,0.268,0.215039,0.240225,0.645105,0.213186,0.999,0.304189,0.0681838
243,346.751,1,5.35966,0.64345,20.514,5.79537,25.2304,0.268,0.209594,0.235322,0.730027,0.208652,0.999,0.300626,0.0681063
244,336.174,1,5.34407,0.637065,20.6196,5.73816,25.3504,0.268,0.204287,0.239875,0.721511,0.209659,0.999,0.300498,0.0663819
245,341.497,1,5.34956,0.648627,20.5067,5.9311,25.2467,0.268,0.205454,0.244529,0.730684,0.213791,0.999,0.302879,0.0651085
246,341.994,1,5.33978,0.646181,20.4163,5.68048,25.151,0.268,0.211139,0.24408,0.712182,0.21409,0.999,0.304838,0.0648276
247,344.33,1,5.33529,0.641488,20.4331,5.69105,25.1881,0.268,0.21085,0.243879,0.727183,0.216301,0.999,0.298754,0.0657042
248,348.251,1,5.33779,0.636812,20.4233,5.70822,25.2195,0.268,0.215806,0.245246,0.734833,0.220374,0.999,0.308398,0.0643804
249,348.893,1,5.34076,0.630624,20.5216,5.80332,25.3607,0.268,0.21052,0.24798,0.733289,0.221539,0.999,0.307445,0.065001
250,345.863,1,5.33767,0.626708,20.4311,5.90334,25.2241,0.268,0.212437,0.248683,0.771417,0.221617,0.999,0.302864,0.0647551
251,344.77,1,5.33197,0.641595,20.3689,5.71785,25.1392,0.268,0.212932,0.242386,0.751884,0.21642,0.999,0.305196,0.0651179
252,347.331,1,5.31016,0.624757,20.3982,5.69522,25.1422,0.268,0.211204,0.248117,0.732846,0.220365,0.999,0.307313,0.0674481
253,354.318,1,5.33259,0.630935,20.3733,5.77238,25.0969,0.268,0.215405,0.246808,0.71429,0.21877,0.999,0.30133,0.0687181
254,348.835,1,5.33021,0.619966,20.4997,5.7691,25.1722,0.268,0.209951,0.252023,0.696204,0.224359,0.999,0.299852,0.0685101
255,357.406,1,5.34349,0.60871,20.6125,5.6924,25.2538,0.268,0.214592,0.253568,0.703542,0.224996,0.999,0.298808,0.0698416
256,363.688,1,5.33185,0.644501,20.7662,5.54794,25.4974,0.268,0.21029,0.252003,0.72383,0.22744,0.999,0.302229,0.0711892
257,359.807,1,5.36105,0.643638,20.6901,5.66424,25.4696,0.268,0.205909,0.250478,0.734132,0.227125,0.999,0.295415,0.07191
258,354.306,1,5.32869,0.605809,21.1676,5.58107,25.9583,0.268,0.209282,0.259995,0.76094,0.234975,0.999,0.297192,0.0710265
259,355.675,1,5.36078,0.639964,20.8298,5.91589,25.5638,0.268,0.212096,0.262094,0.741673,0.237928,0.999,0.301343,0.0692281
260,356.383,1,5.33815,0.596485,20.8697,5.63776,25.5898,0.268,0.214111,0.264338,0.749031,0.237704,0.999,0.30421,0.0689434
261,349.471,1,5.36406,0.605166,20.7368,5.80408,25.4712,0.268,0.209622,0.258021,0.730065,0.233793,0.999,0.303152,0.0672588
262,358.651,1,5.3385,0.632987,20.9325,5.16895,25.7211,0.268,0.215179,0.263401,0.714951,0.238487,0.999,0.30502,0.0671807
263,351.719,1,5.34439,0.647108,20.7575,5.69497,25.5021,0.268,0.20973,0.256812,0.73418,0.232448,0.999,0.29853,0.0672057
264,345.766,1,5.3353,0.610562,20.7639,5.53408,25.5179,0.268,0.212816,0.252055,0.719657,0.228947,0.999,0.298309,0.066745
265,347.711,1,5.31073,0.637657,20.5758,5.63929,25.2989,0.268,0.21023,0.248543,0.701435,0.227167,0.999,0.301764,0.0665253
266,345.14,1,5.33138,0.615051,20.7302,5.53704,25.4987,0.268,0.213061,0.247567,0.683675,0.226252,0.999,0.304918,0.0648408
267,341.645,1,5.34503,0.649146,20.7663,5.43842,25.5422,0.268,0.20867,0.246874,0.697134,0.227229,0.999,0.301709,0.0647855
268,348.178,1,5.3311,0.621423,20.7909,5.60194,25.5553,0.268,0.209175,0.247769,0.71669,0.228541,0.999,0.30142,0.0653481
269,342.734,1,5.34626,0.634026,20.6751,5.68933,25.383,0.268,0.207003,0.250682,0.714725,0.227662,0.999,0.303944,0.0643652
270,336.071,1,5.32062,0.622974,20.6823,5.45342,25.4116,0.268,0.210207,0.250552,0.696627,0.225541,0.999,0.304821,0.063189
271,337.17,1,5.3149,0.627137,20.7266,5.22298,25.5046,0.268,0.20938,0.249707,0.678988,0.225599,0.999,0.306424,0.0629716
272,340.624,1,5.32755,0.644063,20.9113,5.3606,25.7198,0.268,0.209094,0.249423,0.705221,0.225128,0.999,0.30615,0.0638368
273,335.865,1,5.29902,0.618676,20.8439,5.40849,25.654,0.268,0.207308,0.254161,0.690157,0.231785,0.999,0.298404,0.0651265
274,354.045,1,5.35791,0.667156,20.8679,5.54988,25.6532,0.268,0.205221,0.254813,0.723176,0.231857,0.999,0.300842,0.0665579
275,342.386,1,5.37664,0.626047,20.96,5.65469,25.6862,0.268,0.207193,0.257848,0.704865,0.234504,0.999,0.300028,0.0648726
276,354.397,1,5.35912,0.62413,20.9581,5.73179,25.6817,0.268,0.213812,0.261556,0.692261,0.23866,0.999,0.304709,0.0658546
277,343.333,1,5.36414,0.625097,20.9763,5.48598,25.6954,0.268,0.209138,0.261856,0.707662,0.238908,0.999,0.300563,0.0659686
278,354.997,1,5.35798,0.631594,20.9303,5.35701,25.6853,0.268,0.203843,0.259757,0.726414,0.232858,0.999,0.299929,0.0664807
279,344.376,1,5.37515,0.623139,21.0498,5.48201,25.8267,0.268,0.210034,0.259506,0.708021,0.231695,0.999,0.301131,0.0658785
280,340.812,1,5.33474,0.652708,21.058,5.4859,25.858,0.268,0.218449,0.26391,0.711406,0.236808,0.999,0.301433,0.0645628
281,332.445,1,5.34288,0.62616,20.9768,5.401,25.7578,0.268,0.21342,0.260102,0.693393,0.233347,0.999,0.305623,0.0630682
282,333.415,1,5.33695,0.641936,20.7742,5.58508,25.5289,0.268,0.211034,0.255873,0.705545,0.230743,0.999,0.298174,0.0635603
283,338.469,1,5.34514,0.648163,20.6408,5.67144,25.4039,0.268,0.210694,0.252839,0.68768,0.230983,0.999,0.303853,0.0648989
284,344.698,1,5.33118,0.639522,20.3782,5.55524,25.0681,0.268,0.208033,0.252491,0.691199,0.230845,0.999,0.297147,0.066661
285,341.166,1,5.33298,0.612197,20.3085,5.70397,25.0056,0.268,0.207595,0.253246,0.729149,0.229932,0.999,0.299733,0.0663978
286,355.029,1,5.31306,0.632034,20.4612,5.92006,25.1745,0.268,0.207248,0.252253,0.7885,0.229186,0.999,0.301408,0.0679229
287,350.77,1,5.37483,0.622933,20.399,5.95515,25.0519,0.268,0.203688,0.250777,0.768535,0.228844,0.999,0.300812,0.0673546
288,347.778,1,5.38173,0.61497,20.4846,5.87294,25.1352,0.268,0.210399,0.249818,0.749075,0.227287,0.999,0.303417,0.0656492
289,352.413,1,5.35642,0.619975,20.5518,5.90037,25.1933,0.268,0.209113,0.258623,0.732824,0.234055,0.999,0.295735,0.068781
290,348.018,1,5.34565,0.621514,20.5545,6.13131,25.2085,0.268,0.203819,0.260824,0.714268,0.236973,0.999,0.298875,0.0683649
291,352.243,1,5.34818,0.627317,20.447,6.23827,25.1322,0.268,0.215069,0.258543,0.712232,0.235917,0.999,0.300168,0.0682372
292,353.796,1,5.3333,0.629317,20.2564,6.17448,24.914,0.268,0.213782,0.257692,0.747933,0.2361,0.999,0.29596,0.0677189
293,344.564,1,5.34632,0.630169,20.215,6.22547,24.8606,0.268,0.208892,0.25723,0.763661,0.234384,0.999,0.300601,0.0660042
294,351.129,1,5.3454,0.626,20.0805,6.3294,24.6849,0.268,0.207359,0.255857,0.744324,0.232045,0.999,0.301032,0.0668477
295,345.791,1,5.38108,0.633759,19.9238,6.26996,24.4873,0.268,0.211697,0.262297,0.725478,0.238198,0.999,0.300798,0.0662667
296,346.564,1,5.36666,0.636109,20.2384,6.11441,24.772,0.268,0.211917,0.272715,0.707108,0.245476,0.999,0.302808,0.0649894
297,340.471,1,5.35917,0.617009,20.2793,6.23524,24.8963,0.268,0.214379,0.275299,0.689204,0.247003,0.999,0.298184,0.0642817
298,340.898,1,5.36471,0.62345,20.2147,6.0922,24.8054,0.268,0.21374,0.273712,0.67808,0.246006,0.999,0.302393,0.0630518
299,344.653,1,5.35195,0.606903,20.3586,5.91381,24.9746,0.268,0.209485,0.28124,0.70022,0.252611,0.999,0.301253,0.0644513
300,343.042,1,5.34048,0.638788,20.2184,6.0232,24.8355,0.268,0.212597,0.282065,0.716254,0.253717,0.999,0.302633,0.0634695
301,343.57,1,5.35419,0.613964,20.0832,6.20009,24.7085,0.268,0.214181,0.277495,0.788842,0.251192,0.999,0.30439,0.0631646
302,351.891,1,5.35491,0.609832,20.0146,5.89464,24.6587,0.268,0.212321,0.274417,0.768868,0.248956,0.999,0.299324,0.0644336
303,347.839,1,5.31828,0.651776,20.0219,6.25101,24.6897,0.268,0.21678,0.272749,0.7494,0.249887,0.999,0.306679,0.0628021
304,345.025,1,5.33801,0.643896,20.3117,5.7862,25.0608,0.268,0.21686,0.268705,0.749554,0.246493,0.999,0.304481,0.0613461
305,334.138,1,5.33714,0.642872,20.2931,5.82028,25.0516,0.268,0.215168,0.26686,0.754506,0.24702,0.999,0.305457,0.0608407
306,340.817,1,5.33292,0.625996,20.2119,5.89253,24.9587,0.268,0.212824,0.264593,0.782889,0.247557,0.999,0.305927,0.0609052
307,340.578,1,5.3132,0.629209,20.1255,5.88237,24.8993,0.268,0.212893,0.264704,0.763065,0.249465,0.999,0.304048,0.0619549
308,344.82,1,5.36159,0.617648,20.0091,5.98356,24.719,0.268,0.207502,0.260522,0.758412,0.247037,0.999,0.303002,0.0631839
309,349.58,1,5.35514,0.615514,20.0084,6.03357,24.728,0.268,0.205493,0.263258,0.755165,0.247426,0.999,0.298451,0.064786
310,348.324,1,5.35479,0.652473,20.0183,6.13563,24.6759,0.268,0.207658,0.260265,0.818158,0.242046,0.999,0.305623,0.065022
311,354.881,1,5.31289,0.606171,20.1923,5.57129,24.818,0.268,0.214448,0.253675,0.797442,0.237872,0.999,0.30399,0.0663303
312,351.21,1,5.32292,0.606112,20.1345,5.61542,24.7555,0.268,0.210106,0.253342,0.800869,0.235942,0.999,0.300866,0.0682629
313,357.629,1,5.28381,0.603396,20.258,5.53062,24.8408,0.268,0.213824,0.255428,0.834374,0.238081,0.999,0.298668,0.068994
314,353.386,1,5.29772,0.592643,20.2515,5.65457,24.8837,0.268,0.210486,0.257223,0.813247,0.238298,0.999,0.300547,0.0682146
315,349.49,1,5.36465,0.617703,20.1317,6.06529,24.7316,0.268,0.212402,0.25971,0.822712,0.239643,0.999,0.304141,0.0664874
316,341.539,1,5.40161,0.621737,20.2025,6.428,24.801,0.268,0.210138,0.257398,0.829065,0.237872,0.999,0.298847,0.0648039
317,338.667,1,5.3791,0.622218,20.3122,6.05692,24.8984,0.268,0.21155,0.259499,0.808073,0.239761,0.999,0.29699,0.0645068
318,346.721,1,5.33321,0.62877,20.4167,6.01579,24.9302,0.268,0.213034,0.256711,0.787612,0.238763,0.999,0.302906,0.0650759
319,344.038,1,5.36372,0.64632,20.5398,6.0329,25.0764,0.268,0.20764,0.260671,0.767669,0.243105,0.999,0.306453,0.0635651
320,344.003,1,5.38201,0.611914,20.4155,6.12761,24.9424,0.268,0.211936,0.263633,0.748231,0.244812,0.999,0.300402,0.0629117
321,339.995,1,5.37699,0.622481,20.4066,6.15046,24.902,0.268,0.210451,0.261908,0.73369,0.241724,0.999,0.299644,0.0639748
322,336.953,1,5.36016,0.632727,20.4863,5.76476,24.9793,0.268,0.210995,0.263625,0.740288,0.244163,0.999,0.305495,0.0623549
323,336.397,1,5.34098,0.639526,20.586,5.85872,25.1224,0.268,0.216065,0.272177,0.721543,0.249497,0.999,0.306074,0.0626869
324,343.73,1,5.33691,0.65069,20.4962,6.12555,25.0549,0.268,0.213902,0.271518,0.761349,0.249374,0.999,0.308134,0.0625354
325,343.437,1,5.33898,0.629987,20.4947,5.7435,25.1023,0.268,0.213711,0.27293,0.742071,0.248873,0.999,0.308399,0.0613574
326,338.432,1,5.33545,0.641236,20.5575,5.59321,25.0864,0.268,0.209022,0.275188,0.723281,0.251574,0.999,0.30059,0.0649912
327,346.016,1,5.34797,0.605505,20.616,5.5479,25.1183,0.268,0.205951,0.275508,0.704967,0.25143,0.999,0.299864,0.0669683
328,350.402,1,5.35546,0.620952,20.6415,5.77915,25.1284,0.268,0.206036,0.282239,0.69925,0.258157,0.999,0.30004,0.0673595
329,356.227,1,5.36534,0.639669,20.6857,5.8804,25.2355,0.268,0.200819,0.282272,0.691157,0.259592,0.999,0.299224,0.0672679
330,355.37,1,5.38385,0.616367,20.6178,6.09294,25.1742,0.268,0.203215,0.286384,0.673656,0.263509,0.999,0.297753,0.0669988
331,352.66,1,5.35046,0.6169,20.5526,5.74345,25.1164,0.268,0.209544,0.284747,0.66811,0.264936,0.999,0.295632,0.0678812
332,357.344,1,5.39031,0.613336,20.8023,5.77154,25.3678,0.268,0.210872,0.288038,0.651193,0.269448,0.999,0.307711,0.0664749
333,350.174,1,5.36263,0.64503,20.8236,5.68682,25.3327,0.268,0.217172,0.286502,0.634704,0.26696,0.999,0.30814,0.0647917
334,345.914,1,5.36278,0.614061,20.8841,5.43512,25.3796,0.268,0.2161,0.287139,0.623874,0.26855,0.999,0.30555,0.0649066
335,343.789,1,5.34581,0.597046,20.944,5.52946,25.4213,0.268,0.213769,0.286186,0.608078,0.268163,0.999,0.300646,0.0640232
336,340.941,1,5.35698,0.625515,20.9605,5.29821,25.4825,0.268,0.210764,0.287458,0.639888,0.271903,0.999,0.303928,0.0628309
337,340.707,1,5.32564,0.624625,20.9844,5.22157,25.4745,0.268,0.212653,0.283237,0.623686,0.268446,0.999,0.305037,0.0614065
338,343.011,1,5.32511,0.616432,20.9719,5.31853,25.4446,0.268,0.209696,0.287367,0.607894,0.272486,0.999,0.30464,0.0631446
339,338.955,1,5.35395,0.617631,21.0688,5.46159,25.4557,0.268,0.209172,0.283944,0.606371,0.274901,0.999,0.302432,0.0624023
340,336.433,1,5.36975,0.619241,21.1114,5.63312,25.4848,0.268,0.211198,0.277357,0.624077,0.267941,0.999,0.30155,0.0623724
341,347.58,1,5.38855,0.627466,21.1673,5.79333,25.5302,0.268,0.207862,0.276254,0.686738,0.265655,0.999,0.301253,0.0645355
342,333.195,1,5.34756,0.611879,21.2443,5.25174,25.6433,0.268,0.211066,0.277334,0.669349,0.265683,0.999,0.302506,0.0635724
343,338.267,1,5.35405,0.627771,21.1027,5.42864,25.4944,0.268,0.217954,0.270312,0.658055,0.258956,0.999,0.307378,0.0619627
344,338.248,1,5.36341,0.621039,21.188,5.42611,25.625,0.268,0.216308,0.269203,0.663357,0.258738,0.999,0.3064,0.061902
345,338.428,1,5.35175,0.635316,21.1393,5.66088,25.5473,0.268,0.215703,0.269497,0.64656,0.256682,0.999,0.307097,0.0630143
346,335.531,1,5.36729,0.622306,21.0649,5.28344,25.4679,0.268,0.214449,0.273671,0.630189,0.261482,0.999,0.300994,0.0627206
347,341.336,1,5.32983,0.634956,21.0322,5.27995,25.3567,0.268,0.211255,0.270328,0.657726,0.257927,0.999,0.303136,0.0628974
348,340.183,1,5.35159,0.629493,20.6844,5.42211,24.9376,0.268,0.212149,0.276334,0.641072,0.264562,0.999,0.30629,0.0619813
349,338.263,1,5.33824,0.623255,20.7797,5.31077,25.0177,0.268,0.212468,0.273525,0.62484,0.261325,0.999,0.30347,0.0617521
350,332.657,1,5.31339,0.639709,20.8214,5.26235,25.0814,0.268,0.219923,0.280236,0.609019,0.265523,0.999,0.305547,0.0610943
351,334.64,1,5.31678,0.647985,20.6773,5.39906,24.9491,0.268,0.214354,0.278458,0.619398,0.264971,0.999,0.305786,0.0616963
352,342.495,1,5.35294,0.626413,20.7329,5.5547,25.0026,0.268,0.210585,0.27833,0.660742,0.266159,0.999,0.3038,0.0631104
353,334.972,1,5.34057,0.64275,20.7139,5.47416,25.0537,0.268,0.209569,0.27602,0.673076,0.265805,0.999,0.308899,0.0615124
354,332.176,1,5.32639,0.643937,20.6626,5.58739,24.9304,0.268,0.206704,0.276397,0.656034,0.268573,0.999,0.305128,0.0606691
355,342.099,1,5.35361,0.64783,20.6605,5.79234,24.9257,0.268,0.209702,0.276113,0.639422,0.269583,0.999,0.311494,0.0605977
356,328.069,1,5.33555,0.631784,20.5772,5.75187,24.7834,0.268,0.213405,0.279283,0.652648,0.27372,0.999,0.308488,0.0599281
357,335.561,1,5.35236,0.615837,20.582,5.66736,24.7608,0.268,0.214892,0.276487,0.689077,0.274098,0.999,0.306298,0.0613943
358,330.137,1,5.33961,0.625679,20.6853,5.55782,24.8689,0.268,0.211629,0.279004,0.699969,0.277296,0.999,0.3003,0.0607592
359,342.281,1,5.34011,0.632014,20.6225,5.57719,24.8655,0.268,0.21224,0.2815,0.728516,0.281547,0.999,0.301843,0.0634202
360,353.728,1,5.34194,0.649973,20.6596,5.43978,24.8698,0.268,0.206866,0.280097,0.728685,0.279955,0.999,0.303608,0.0650626
361,345.073,1,5.31048,0.628879,20.697,5.34677,24.8971,0.268,0.207397,0.284904,0.710234,0.284509,0.999,0.29852,0.0663678
362,354.006,1,5.30558,0.651235,20.8672,5.26017,25.073,0.268,0.204097,0.291486,0.692505,0.289931,0.999,0.297425,0.0660054
363,349.969,1,5.33677,0.63997,20.6176,5.71114,24.7802,0.268,0.213126,0.284106,0.74201,0.282589,0.999,0.299025,0.0643341
364,334.536,1,5.34663,0.607756,20.7422,5.57414,24.9182,0.268,0.211287,0.277661,0.723222,0.275434,0.999,0.301664,0.0627051
365,336.87,1,5.36188,0.6258,20.7867,5.61932,25.0015,0.268,0.218043,0.279292,0.723862,0.275441,0.999,0.306604,0.0611174
366,346.76,1,5.3612,0.632885,20.7678,5.8564,24.9626,0.268,0.216919,0.27833,0.705533,0.273911,0.999,0.305715,0.0616509
367,342.791,1,5.3622,0.624,20.7973,5.71926,25.0161,0.268,0.215541,0.283546,0.687669,0.278791,0.999,0.304194,0.0602266
368,342.858,1,5.35555,0.620295,20.8727,5.56922,25.1021,0.268,0.215343,0.279811,0.670257,0.276358,0.999,0.305028,0.0626581
369,341.332,1,5.33621,0.654545,20.8282,5.64005,25.0844,0.268,0.213595,0.272726,0.671173,0.269361,0.999,0.309144,0.0610715
370,332.706,1,5.35102,0.637644,20.7937,5.4572,25.0008,0.268,0.209168,0.265821,0.672511,0.262541,0.999,0.301316,0.0623614
371,337.769,1,5.33819,0.63525,20.8248,5.77044,25.0205,0.268,0.211126,0.267026,0.691349,0.263274,0.999,0.30462,0.0626891
372,336.497,1,5.34092,0.630613,20.7649,5.74797,24.8839,0.268,0.214445,0.26338,0.715353,0.260926,0.999,0.303132,0.0619841
373,337.82,1,5.31056,0.633186,20.7107,5.80826,24.8072,0.268,0.218432,0.264128,0.69724,0.260594,0.999,0.305329,0.0627342
374,333.78,1,5.32506,0.637513,20.7796,5.42512,24.8779,0.268,0.218829,0.262462,0.68574,0.259277,0.999,0.309098,0.0611457
375,339.865,1,5.32882,0.63288,20.7866,5.51264,24.8118,0.268,0.214393,0.263242,0.697971,0.260948,0.999,0.303361,0.0623817
376,327.484,1,5.32175,0.63393,20.8193,5.55564,24.8134,0.268,0.208965,0.260527,0.735754,0.258049,0.999,0.298356,0.0611192
377,328.523,1,5.33038,0.615157,20.8414,5.53774,24.841,0.268,0.212481,0.259887,0.717124,0.255218,0.999,0.30402,0.0609594
