iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a
3797,-94.8829,2,10.3071,37.4735,14.9153,52.6876,0.263516,0.266651,0.902261,4.62514e-08,1.0605
3798,-104.159,2,10.3067,37.4678,14.9196,52.6876,0.263497,0.266846,0.902301,4.62259e-08,1.06064
3799,-110.962,2,10.3064,37.4665,14.9217,52.6876,0.263492,0.266894,0.902745,4.61889e-08,1.06049
3800,-113.614,2,10.3062,37.4678,14.9156,52.6876,0.26348,0.266946,0.903015,4.61284e-08,1.06033
3801,-109.061,2,10.306,37.4666,14.9173,52.6876,0.263487,0.267099,0.903226,4.6104e-08,1.06021
3802,-112.377,2,10.306,37.4672,14.9186,52.6876,0.263495,0.267212,0.902859,4.61003e-08,1.05999
3803,-112.114,2,10.3061,37.4689,14.9155,52.6876,0.263488,0.267171,0.90312,4.6146e-08,1.05961
3804,-109.342,2,10.3064,37.47,14.9176,52.6876,0.26345,0.267177,0.90272,4.61395e-08,1.05964
3805,-108.895,2,10.3069,37.4725,14.917,52.6876,0.263445,0.267008,0.902144,4.61131e-08,1.05987
3806,-108.013,2,10.3077,37.4747,14.9155,52.6876,0.263477,0.266885,0.901585,4.60881e-08,1.06008
3807,-116.654,2,10.3078,37.4758,14.9184,52.6876,0.263459,0.26668,0.901162,4.60706e-08,1.05993
3808,-104.521,2,10.3078,37.474,14.9252,52.6876,0.263447,0.266584,0.900934,4.60772e-08,1.06016
3809,-99.5014,2,10.3075,37.4727,14.9314,52.6876,0.263448,0.266617,0.900557,4.60397e-08,1.0607
3810,-116.484,2,10.3081,37.4701,14.9357,52.6876,0.263448,0.266661,0.900213,4.5995e-08,1.06049
3811,-108.516,2,10.308,37.4726,14.9346,52.6876,0.263449,0.266682,0.899763,4.60065e-08,1.06048
3812,-102.929,2,10.3078,37.4758,14.9303,52.6876,0.263472,0.266619,0.899457,4.59818e-08,1.06085
3813,-110.41,2,10.3076,37.4863,14.9249,52.6876,0.263471,0.266598,0.898906,4.59637e-08,1.0609
3814,-103.163,2,10.3078,37.4976,14.9159,52.6876,0.263474,0.26667,0.898366,4.60411e-08,1.06089
3815,-112.477,2,10.3077,37.5089,14.9064,52.6876,0.263458,0.266731,0.898039,4.6029e-08,1.06075
3816,-100.363,2,10.3077,37.5108,14.9053,52.6876,0.263455,0.266731,0.898042,4.60366e-08,1.06077
3817,-96.3365,2,10.3077,37.5117,14.9039,52.6876,0.263449,0.266746,0.898051,4.60466e-08,1.06079
3818,-101.076,2,10.3077,37.5127,14.9021,52.6876,0.26345,0.266757,0.898032,4.60485e-08,1.06082
3819,-101.811,2,10.3077,37.5132,14.9015,52.6876,0.263447,0.26677,0.897997,4.60503e-08,1.06084
3820,-99.4076,2,10.3077,37.5143,14.9005,52.6876,0.263443,0.266778,0.897942,4.60602e-08,1.06086
3821,-104.431,2,10.3076,37.5148,14.8997,52.6876,0.26344,0.266793,0.897862,4.60634e-08,1.06088
3822,-102.777,2,10.3076,37.5153,14.8986,52.6876,0.263443,0.266812,0.89786,4.60657e-08,1.06088
3823,-104.731,2,10.3076,37.5153,14.8986,52.6876,0.263442,0.266808,0.897817,4.60672e-08,1.0609
3824,-108.293,2,10.3076,37.516,14.8981,52.6876,0.263441,0.266806,0.897763,4.6067e-08,1.06091
3825,-115.543,2,10.3077,37.5167,14.8974,52.6876,0.263442,0.266798,0.897671,4.60626e-08,1.0609
3826,-116.691,2,10.3077,37.518,14.8962,52.6876,0.263446,0.266791,0.897632,4.60562e-08,1.06088
3827,-109.379,2,10.3077,37.5186,14.8963,52.6876,0.263446,0.266785,0.89761,4.60537e-08,1.06089
3828,-108.563,2,10.3077,37.5191,14.8961,52.6876,0.263444,0.266774,0.89754,4.60536e-08,1.06091
3829,-105.844,2,10.3077,37.5198,14.8955,52.6876,0.263444,0.266781,0.897461,4.60484e-08,1.06094
3830,-108.607,2,10.3077,37.5211,14.8949,52.6876,0.263443,0.266774,0.897367,4.60463e-08,1.06097
3831,-112.036,2,10.3077,37.5219,14.8945,52.6876,0.263441,0.266763,0.897265,4.60402e-08,1.06099
3832,-107.984,2,10.3077,37.5221,14.8944,52.6876,0.263436,0.266748,0.897288,4.60392e-08,1.061
3833,-110.72,2,10.3077,37.5228,14.8939,52.6876,0.263435,0.266739,0.897254,4.60371e-08,1.061
3834,-111.629,2,10.3077,37.5237,14.8928,52.6876,0.263433,0.266716,0.897202,4.60331e-08,1.06101
3835,-117.925,2,10.3077,37.5245,14.8918,52.6876,0.263428,0.266679,0.897206,4.60247e-08,1.06101
3836,-111.393,2,10.3077,37.5259,14.8909,52.6876,0.263424,0.266642,0.897197,4.6023e-08,1.06102
3837,-100.616,2,10.3076,37.5268,14.89,52.6876,0.263421,0.266615,0.897177,4.60396e-08,1.06103
3838,-109.452,2,10.3077,37.5278,14.8889,52.6876,0.263419,0.266611,0.897098,4.60432e-08,1.06102
3839,-115.203,2,10.3076,37.5286,14.8882,52.6876,0.263418,0.266608,0.89705,4.60384e-08,1.06101
3840,-108.982,2,10.3077,37.5301,14.8869,52.6876,0.263418,0.266605,0.897044,4.60334e-08,1.06102
3841,-112.3,2,10.3076,37.5313,14.8853,52.6876,0.263417,0.266607,0.897056,4.60312e-08,1.061
3842,-108.288,2,10.3076,37.5322,14.8847,52.6876,0.263416,0.266623,0.897071,4.60308e-08,1.06099
3843,-110.939,2,10.3076,37.5336,14.8836,52.6876,0.263419,0.266619,0.897055,4.60365e-08,1.06095
3844,-110.857,2,10.3076,37.5348,14.8827,52.6876,0.263418,0.266599,0.897029,4.60336e-08,1.06096
3845,-106.576,2,10.3076,37.5354,14.8825,52.6876,0.263419,0.266588,0.896991,4.60397e-08,1.06096
3846,-114.978,2,10.3076,37.5363,14.8821,52.6876,0.263415,0.266572,0.896974,4.60375e-08,1.06094
3847,-110.568,2,10.3076,37.5367,14.8817,52.6876,0.263413,0.266542,0.897093,4.6034e-08,1.06094
3848,-112.243,2,10.3075,37.537,14.8811,52.6876,0.263413,0.26651,0.897249,4.60274e-08,1.06093
3849,-100.685,2,10.3075,37.5382,14.8797,52.6876,0.263409,0.266501,0.89735,4.60292e-08,1.06095
3850,-108.35,2,10.3075,37.5387,14.8794,52.6876,0.263406,0.266487,0.897324,4.60346e-08,1.06094
3851,-103.119,2,10.3075,37.5388,14.8793,52.6876,0.263407,0.266478,0.8973,4.60394e-08,1.06096
3852,-112.132,2,10.3074,37.5394,14.8785,52.6876,0.263405,0.266488,0.89732,4.60342e-08,1.06095
3853,-104.135,2,10.3074,37.5403,14.8769,52.6876,0.263401,0.266492,0.897366,4.60345e-08,1.06096
3854,-104.462,2,10.3074,37.5407,14.8759,52.6876,0.263399,0.266492,0.897405,4.60436e-08,1.06094
3855,-99.3835,2,10.3073,37.541,14.8752,52.6876,0.263398,0.266485,0.897469,4.6042e-08,1.06098
3856,-107.934,2,10.3073,37.541,14.8751,52.6876,0.263399,0.266474,0.897495,4.60459e-08,1.06097
3857,-112.17,2,10.3073,37.541,14.8756,52.6876,0.2634,0.266471,0.897531,4.60425e-08,1.06095
3858,-109.476,2,10.3073,37.5404,14.8752,52.6876,0.263397,0.266479,0.897655,4.60419e-08,1.06092
3859,-108.016,2,10.3073,37.5393,14.876,52.6876,0.263393,0.266474,0.897661,4.60412e-08,1.06092
3860,-109.215,2,10.3073,37.5389,14.8762,52.6876,0.26339,0.266464,0.897663,4.60415e-08,1.06092
3861,-99.2648,2,10.3074,37.5386,14.8762,52.6876,0.263387,0.266459,0.897733,4.60438e-08,1.06095
3862,-91.0286,2,10.3074,37.5371,14.8779,52.6876,0.263392,0.266448,0.897839,4.60459e-08,1.06102
3863,-95.6881,2,10.3074,37.536,14.879,52.6876,0.263394,0.266432,0.897935,4.60519e-08,1.06105
3864,-102.214,2,10.3074,37.5352,14.8798,52.6876,0.263397,0.266424,0.897977,4.60502e-08,1.06108
3865,-104.389,2,10.3074,37.5344,14.8805,52.6876,0.263399,0.266404,0.897994,4.60513e-08,1.06111
3866,-98.5836,2,10.3074,37.5336,14.881,52.6876,0.263397,0.266386,0.898015,4.60517e-08,1.06116
3867,-104.592,2,10.3074,37.5334,14.8814,52.6876,0.263396,0.26639,0.898048,4.6046e-08,1.06119
3868,-111.215,2,10.3074,37.5326,14.8817,52.6876,0.263399,0.266368,0.898036,4.60457e-08,1.06118
3869,-112.104,2,10.3075,37.5323,14.8819,52.6876,0.263402,0.266328,0.898101,4.60432e-08,1.06118
3870,-106.293,2,10.3075,37.532,14.8813,52.6876,0.263406,0.2663,0.898177,4.60393e-08,1.0612
3871,-106.557,2,10.3075,37.5318,14.8811,52.6876,0.263407,0.26628,0.898181,4.60445e-08,1.0612
3872,-110.227,2,10.3075,37.5315,14.8811,52.6876,0.263412,0.266263,0.898153,4.60466e-08,1.06119
3873,-110.846,2,10.3076,37.5314,14.8814,52.6876,0.263415,0.266253,0.898168,4.6047e-08,1.06117
3874,-108.933,2,10.3076,37.5307,14.8821,52.6876,0.26342,0.266244,0.898233,4.60484e-08,1.06115
3875,-104.215,2,10.3076,37.5294,14.8827,52.6876,0.26342,0.266238,0.898313,4.60481e-08,1.06116
3876,-102.811,2,10.3076,37.5286,14.8823,52.6876,0.263422,0.266224,0.898527,4.60459e-08,1.06116
3877,-108.087,2,10.3075,37.5274,14.8832,52.6876,0.26342,0.266235,0.898655,4.60403e-08,1.06115
3878,-108.289,2,10.3075,37.5258,14.8847,52.6876,0.263418,0.266238,0.898705,4.60399e-08,1.06114
3879,-106.328,2,10.3076,37.5241,14.8862,52.6876,0.263417,0.26624,0.898788,4.60393e-08,1.06114
3880,-109.808,2,10.3076,37.5227,14.8873,52.6876,0.263416,0.266253,0.898835,4.60436e-08,1.0611
3881,-114.113,2,10.3076,37.5215,14.8887,52.6876,0.263415,0.26625,0.898862,4.6047e-08,1.06105
3882,-99.3747,2,10.3076,37.5207,14.889,52.6876,0.263421,0.26624,0.898963,4.60512e-08,1.06106
3883,-109.305,2,10.3076,37.5205,14.8894,52.6876,0.263416,0.266232,0.899047,4.60477e-08,1.06106
3884,-109.666,2,10.3075,37.5196,14.8905,52.6876,0.263412,0.266232,0.899046,4.60468e-08,1.06105
3885,-104.75,2,10.3075,37.5187,14.8912,52.6876,0.26341,0.266228,0.899077,4.60409e-08,1.06109
3886,-116.389,2,10.3076,37.5179,14.8918,52.6876,0.263412,0.266217,0.899103,4.60346e-08,1.06106
3887,-110.527,2,10.3076,37.5173,14.8919,52.6876,0.263416,0.2662,0.899146,4.60331e-08,1.06105
3888,-106.234,2,10.3076,37.5163,14.8922,52.6876,0.263421,0.266185,0.899179,4.60322e-08,1.06107
3889,-106.485,2,10.3077,37.5151,14.8928,52.6876,0.263422,0.266182,0.899191,4.60332e-08,1.06107
3890,-101.574,2,10.3077,37.5137,14.8942,52.6876,0.263429,0.266179,0.89924,4.60404e-08,1.06106
3891,-107.973,2,10.3077,37.5127,14.8955,52.6876,0.263428,0.266182,0.899274,4.60366e-08,1.06107
3892,-99.1833,2,10.3077,37.5113,14.8967,52.6876,0.26343,0.266176,0.899298,4.60387e-08,1.0611
3893,-108.274,2,10.3078,37.5104,14.8976,52.6876,0.263434,0.266168,0.899308,4.60343e-08,1.06112
3894,-103.082,2,10.3078,37.5098,14.898,52.6876,0.263432,0.266187,0.899352,4.60349e-08,1.06112
3895,-92.962,2,10.3077,37.5085,14.8992,52.6876,0.263427,0.266221,0.899346,4.6044e-08,1.06115
3896,-103.64,2,10.3077,37.5078,14.8999,52.6876,0.263429,0.266237,0.899316,4.60423e-08,1.06117
3897,-107.245,2,10.3077,37.5071,14.9005,52.6876,0.263434,0.266257,0.899394,4.60414e-08,1.06115
3898,-101.88,2,10.3077,37.5067,14.9007,52.6876,0.263436,0.266255,0.899479,4.60465e-08,1.06114
3899,-108.805,2,10.3077,37.5058,14.9007,52.6876,0.263436,0.266255,0.899556,4.60462e-08,1.06113
3900,-106.818,2,10.3077,37.5052,14.9008,52.6876,0.26344,0.26627,0.89961,4.60516e-08,1.06109
3901,-101.238,2,10.3077,37.5049,14.901,52.6876,0.263439,0.266283,0.899659,4.60529e-08,1.0611
3902,-101.597,2,10.3077,37.5043,14.9009,52.6876,0.263432,0.266301,0.899758,4.60494e-08,1.06112
3903,-107.802,2,10.3077,37.5034,14.9016,52.6876,0.263433,0.266325,0.89988,4.6048e-08,1.06109
3904,-110.294,2,10.3077,37.5025,14.9015,52.6876,0.263431,0.266347,0.89994,4.60459e-08,1.06106
3905,-105.638,2,10.3077,37.5013,14.9017,52.6876,0.263429,0.266374,0.900017,4.6048e-08,1.06104
3906,-101.088,2,10.3076,37.5003,14.9024,52.6876,0.263426,0.266384,0.900103,4.60438e-08,1.06107
3907,-103.667,2,10.3076,37.4991,14.9039,52.6876,0.263426,0.266382,0.900127,4.60462e-08,1.06108
3908,-100.358,2,10.3076,37.4977,14.9049,52.6876,0.263429,0.266381,0.900159,4.60562e-08,1.06107
3909,-108.622,2,10.3076,37.4965,14.9058,52.6876,0.26343,0.266393,0.900204,4.6051e-08,1.06107
3910,-97.495,2,10.3076,37.4948,14.9071,52.6876,0.263434,0.266379,0.900303,4.60518e-08,1.06111
3911,-105.033,2,10.3076,37.4936,14.9085,52.6876,0.263436,0.266374,0.900391,4.60463e-08,1.06112
3912,-108.974,2,10.3077,37.4919,14.9099,52.6876,0.26344,0.266379,0.90052,4.6047e-08,1.06109
3913,-108.675,2,10.3077,37.4908,14.9109,52.6876,0.263443,0.266384,0.900567,4.60474e-08,1.06107
3914,-106.093,2,10.3076,37.4897,14.9113,52.6876,0.263449,0.266374,0.900644,4.6044e-08,1.06108
3915,-103.866,2,10.3077,37.488,14.9127,52.6876,0.26345,0.266379,0.900704,4.6044e-08,1.06108
3916,-103.262,2,10.3077,37.486,14.9135,52.6876,0.263451,0.266401,0.900921,4.604e-08,1.06107
3917,-104.987,2,10.3077,37.4836,14.9147,52.6876,0.263453,0.266405,0.901107,4.60365e-08,1.06106
3918,-109.566,2,10.3078,37.4819,14.9159,52.6876,0.263453,0.266409,0.901213,4.60348e-08,1.06103
3919,-105.22,2,10.3077,37.4806,14.9164,52.6876,0.263449,0.266409,0.901308,4.60309e-08,1.06104
3920,-101.479,2,10.3077,37.4796,14.9167,52.6876,0.263449,0.266411,0.901348,4.60322e-08,1.06106
3921,-98.254,2,10.3077,37.4787,14.9178,52.6876,0.263451,0.266405,0.90135,4.60385e-08,1.06109
3922,-102.101,2,10.3077,37.4782,14.9186,52.6876,0.263448,0.266401,0.901335,4.60373e-08,1.06112
3923,-107.838,2,10.3077,37.4782,14.9198,52.6876,0.26345,0.266396,0.901313,4.60351e-08,1.06114
3924,-115.045,2,10.3078,37.4775,14.9207,52.6876,0.263451,0.266409,0.901298,4.60317e-08,1.06111
3925,-111.756,2,10.3077,37.477,14.9214,52.6876,0.263455,0.266414,0.901299,4.6027e-08,1.0611
3926,-109.368,2,10.3077,37.4763,14.9228,52.6876,0.26346,0.266421,0.901298,4.60262e-08,1.06108
3927,-109.803,2,10.3077,37.476,14.9232,52.6876,0.263466,0.266429,0.90133,4.60224e-08,1.06107
3928,-114.771,2,10.3077,37.4759,14.9234,52.6876,0.263461,0.266422,0.901322,4.60238e-08,1.06104
3929,-112.911,2,10.3077,37.4762,14.9226,52.6876,0.263458,0.266417,0.90132,4.60246e-08,1.06101
3930,-113.891,2,10.3077,37.4768,14.9227,52.6876,0.263454,0.266424,0.90129,4.60263e-08,1.06098
3931,-99.6036,2,10.3078,37.4765,14.9227,52.6876,0.263456,0.266438,0.901287,4.60392e-08,1.06097
3932,-102.83,2,10.3078,37.4756,14.9231,52.6876,0.263458,0.266444,0.901284,4.60463e-08,1.06096
3933,-119.119,2,10.3078,37.4749,14.9238,52.6876,0.26346,0.266445,0.901265,4.60405e-08,1.06093
3934,-113.941,2,10.3079,37.4748,14.9237,52.6876,0.263464,0.266455,0.901265,4.60339e-08,1.06091
3935,-113.388,2,10.3079,37.4745,14.9238,52.6876,0.263463,0.266449,0.901281,4.60272e-08,1.06091
3936,-108.594,2,10.3079,37.4746,14.9239,52.6876,0.263465,0.266431,0.901289,4.60304e-08,1.0609
3937,-109.148,2,10.308,37.4729,14.9247,52.6876,0.263468,0.266453,0.901327,4.60303e-08,1.06087
3938,-104.426,2,10.308,37.4715,14.9265,52.6876,0.26347,0.266456,0.901344,4.60327e-08,1.06087
3939,-108.708,2,10.308,37.4699,14.9279,52.6876,0.263473,0.266459,0.901389,4.60285e-08,1.06087
3940,-112.545,2,10.3081,37.4686,14.9291,52.6876,0.263476,0.266472,0.90144,4.60192e-08,1.06086
3941,-120.098,2,10.3081,37.4677,14.9297,52.6876,0.263478,0.266469,0.901448,4.6013e-08,1.06082
3942,-110.054,2,10.308,37.4672,14.9304,52.6876,0.263477,0.266474,0.901499,4.60126e-08,1.0608
3943,-108.21,2,10.3081,37.4668,14.9304,52.6876,0.263477,0.26648,0.901587,4.60054e-08,1.0608
3944,-107.535,2,10.3081,37.4663,14.931,52.6876,0.263479,0.266472,0.901624,4.59994e-08,1.06082
3945,-97.6112,2,10.3081,37.4665,14.9313,52.6876,0.263478,0.266479,0.901596,4.60019e-08,1.06086
3946,-112.472,2,10.3081,37.4668,14.931,52.6876,0.263479,0.266485,0.901549,4.60022e-08,1.06084
3947,-116.08,2,10.3081,37.4674,14.9302,52.6876,0.263476,0.266483,0.901539,4.5996e-08,1.06082
3948,-108.596,2,10.3081,37.4679,14.93,52.6876,0.263477,0.26648,0.901509,4.59968e-08,1.06082
3949,-107.812,2,10.3081,37.4679,14.9306,52.6876,0.263476,0.266502,0.901485,4.59976e-08,1.06081
3950,-113.612,2,10.3081,37.4675,14.9315,52.6876,0.263476,0.266517,0.901477,4.59971e-08,1.06077
3951,-108.131,2,10.3082,37.4665,14.9319,52.6876,0.263477,0.266517,0.901547,4.59984e-08,1.06075
3952,-101.675,2,10.3082,37.4656,14.9327,52.6876,0.263476,0.266518,0.901566,4.60025e-08,1.06077
3953,-106.42,2,10.3082,37.4645,14.9336,52.6876,0.263475,0.266526,0.901561,4.60015e-08,1.06077
3954,-107.311,2,10.3082,37.4635,14.9346,52.6876,0.263478,0.266531,0.901567,4.60014e-08,1.06077
3955,-108.434,2,10.3082,37.4623,14.9363,52.6876,0.263479,0.266552,0.90159,4.59975e-08,1.06076
3956,-109.466,2,10.3082,37.4606,14.9378,52.6876,0.263482,0.266578,0.901597,4.59947e-08,1.06074
3957,-103.258,2,10.3082,37.459,14.9399,52.6876,0.263483,0.266582,0.901636,4.59942e-08,1.06076
3958,-106.105,2,10.3082,37.4581,14.9402,52.6876,0.263488,0.266567,0.901717,4.5994e-08,1.06076
3959,-103.057,2,10.3083,37.4579,14.9403,52.6876,0.263496,0.266557,0.901758,4.59985e-08,1.06076
3960,-103.811,2,10.3083,37.4568,14.9417,52.6876,0.263499,0.266571,0.901775,4.59997e-08,1.06076
3961,-104.16,2,10.3083,37.4552,14.9429,52.6876,0.263498,0.266564,0.901841,4.60042e-08,1.06075
3962,-103.72,2,10.3082,37.4537,14.9445,52.6876,0.263497,0.266552,0.901925,4.59995e-08,1.06078
3963,-96.1498,2,10.3083,37.4532,14.9453,52.6876,0.263494,0.266545,0.901938,4.59958e-08,1.06085
3964,-97.6053,2,10.3083,37.4522,14.9458,52.6876,0.263492,0.266554,0.901963,4.59994e-08,1.06088
3965,-100.688,2,10.3083,37.4518,14.9465,52.6876,0.263491,0.266567,0.901957,4.60098e-08,1.06087
3966,-102.702,2,10.3083,37.4519,14.9467,52.6876,0.263489,0.266563,0.901884,4.60164e-08,1.06089
3967,-101.184,2,10.3084,37.4527,14.9464,52.6876,0.263485,0.266563,0.901891,4.60185e-08,1.06092
3968,-106.353,2,10.3084,37.4531,14.9463,52.6876,0.263483,0.266555,0.901895,4.6015e-08,1.06094
3969,-109.919,2,10.3084,37.4541,14.9456,52.6876,0.26348,0.26656,0.901849,4.60192e-08,1.06092
3970,-113.392,2,10.3084,37.4538,14.946,52.6876,0.263482,0.266541,0.901829,4.60175e-08,1.06091
3971,-115.478,2,10.3084,37.4536,14.9465,52.6876,0.263485,0.266515,0.90182,4.60165e-08,1.06089
3972,-117.846,2,10.3084,37.4532,14.9463,52.6876,0.263485,0.266508,0.901813,4.60135e-08,1.06086
3973,-108.977,2,10.3084,37.4523,14.9459,52.6876,0.263483,0.266509,0.901867,4.60124e-08,1.06085
3974,-118.391,2,10.3085,37.4518,14.946,52.6876,0.263481,0.266489,0.901936,4.60098e-08,1.06081
3975,-97.2129,2,10.3084,37.4512,14.9467,52.6876,0.26348,0.266468,0.901981,4.60162e-08,1.06084
3976,-102.611,2,10.3084,37.45,14.9472,52.6876,0.263478,0.266455,0.902069,4.6017e-08,1.06085
3977,-109.765,2,10.3084,37.4487,14.9485,52.6876,0.263477,0.266453,0.902147,4.60125e-08,1.06085
3978,-111.895,2,10.3085,37.4477,14.9489,52.6876,0.26348,0.266435,0.902239,4.60132e-08,1.06082
3979,-113.754,2,10.3085,37.4469,14.949,52.6876,0.263483,0.26642,0.902241,4.6008e-08,1.06081
3980,-116.384,2,10.3085,37.4468,14.9495,52.6876,0.263487,0.266413,0.902217,4.60042e-08,1.06079
3981,-109.032,2,10.3085,37.4461,14.9497,52.6876,0.263492,0.266406,0.90224,4.6002e-08,1.06079
3982,-107.082,2,10.3085,37.4452,14.95,52.6876,0.263495,0.266419,0.902268,4.60043e-08,1.06077
3983,-106.312,2,10.3086,37.4446,14.95,52.6876,0.263496,0.266427,0.902312,4.60014e-08,1.06077
3984,-105.304,2,10.3085,37.4438,14.9508,52.6876,0.263491,0.266437,0.902408,4.6006e-08,1.06075
3985,-96.5461,2,10.3085,37.4429,14.9508,52.6876,0.263488,0.266451,0.902572,4.60077e-08,1.06076
3986,-108.762,2,10.3085,37.4425,14.9511,52.6876,0.263488,0.26644,0.902642,4.60065e-08,1.06075
3987,-107.404,2,10.3085,37.4425,14.9517,52.6876,0.263487,0.266408,0.902612,4.6011e-08,1.06076
3988,-104.623,2,10.3085,37.4426,14.9519,52.6876,0.263487,0.266394,0.90257,4.60129e-08,1.06078
3989,-103.604,2,10.3086,37.4425,14.9523,52.6876,0.263487,0.266384,0.90258,4.60095e-08,1.06082
3990,-107.53,2,10.3085,37.4434,14.9515,52.6876,0.263483,0.266383,0.902568,4.60149e-08,1.06081
3991,-110.482,2,10.3085,37.4445,14.9511,52.6876,0.263486,0.26637,0.902498,4.60168e-08,1.0608
3992,-113.243,2,10.3086,37.4459,14.9496,52.6876,0.263491,0.266363,0.902543,4.60143e-08,1.06078
3993,-101.285,2,10.3086,37.447,14.9485,52.6876,0.263496,0.266354,0.902581,4.60178e-08,1.06079
3994,-113.186,2,10.3085,37.4481,14.9468,52.6876,0.263495,0.266337,0.902564,4.60171e-08,1.06078
3995,-117.498,2,10.3085,37.4489,14.9457,52.6876,0.263494,0.266319,0.902561,4.60116e-08,1.06077
3996,-109.998,2,10.3086,37.4503,14.9448,52.6876,0.263498,0.266299,0.902538,4.60067e-08,1.06079
3997,-113.558,2,10.3086,37.4512,14.944,52.6876,0.263496,0.266289,0.902507,4.60013e-08,1.06079
3998,-114.007,2,10.3086,37.4524,14.9426,52.6876,0.263493,0.266279,0.902473,4.59964e-08,1.06079
3999,-115.279,2,10.3086,37.4535,14.9416,52.6876,0.263497,0.266278,0.902422,4.59955e-08,1.06076
4000,-116.002,2,10.3087,37.4538,14.9408,52.6876,0.263499,0.26628,0.902405,4.59909e-08,1.06074
4001,-108.891,2,10.3087,37.4542,14.94,52.6876,0.263501,0.266276,0.902433,4.59862e-08,1.06075
4002,-115.516,2,10.3087,37.4543,14.9398,52.6876,0.263498,0.266277,0.902441,4.59819e-08,1.06072
4003,-114.361,2,10.3087,37.4545,14.9395,52.6876,0.263497,0.266276,0.902463,4.59767e-08,1.06071
4004,-115.933,2,10.3087,37.4546,14.9391,52.6876,0.263497,0.266277,0.902457,4.59709e-08,1.06069
4005,-108.926,2,10.3087,37.4552,14.9383,52.6876,0.263499,0.266285,0.90241,4.59723e-08,1.06068
4006,-103.654,2,10.3087,37.4566,14.9378,52.6876,0.263495,0.266293,0.902349,4.59776e-08,1.06069
4007,-114.177,2,10.3087,37.4578,14.9366,52.6876,0.263492,0.266306,0.902285,4.59757e-08,1.06067
4008,-97.9858,2,10.3087,37.4591,14.9354,52.6876,0.263496,0.266336,0.90221,4.59813e-08,1.06069
4009,-117.776,2,10.3087,37.4603,14.9341,52.6876,0.263495,0.266343,0.902147,4.59798e-08,1.06065
4010,-113.466,2,10.3087,37.4619,14.9326,52.6876,0.263489,0.266341,0.902079,4.59818e-08,1.06064
4011,-114.699,2,10.3086,37.4642,14.9314,52.6876,0.263487,0.266339,0.901975,4.59799e-08,1.06063
4012,-111.108,2,10.3086,37.4658,14.9303,52.6876,0.263488,0.266354,0.901905,4.5977e-08,1.06063
4013,-107.855,2,10.3086,37.4667,14.9291,52.6876,0.26349,0.266374,0.90187,4.59808e-08,1.06061
4014,-98.5479,2,10.3085,37.4673,14.9289,52.6876,0.263488,0.266375,0.901837,4.59901e-08,1.06062
4015,-102.261,2,10.3085,37.4674,14.9293,52.6876,0.263487,0.266381,0.901826,4.59965e-08,1.06063
4016,-106.105,2,10.3086,37.4676,14.9289,52.6876,0.263486,0.266365,0.901791,4.59975e-08,1.06065
4017,-108.983,2,10.3086,37.4672,14.9295,52.6876,0.263488,0.266368,0.90176,4.59972e-08,1.06064
4018,-104.262,2,10.3086,37.4671,14.9293,52.6876,0.263488,0.266375,0.901756,4.59979e-08,1.06065
4019,-105.328,2,10.3087,37.4673,14.9289,52.6876,0.263494,0.266366,0.901753,4.59958e-08,1.06067
4020,-102.375,2,10.3087,37.4677,14.9291,52.6876,0.263494,0.266361,0.901735,4.59965e-08,1.0607
4021,-110.636,2,10.3087,37.4675,14.9293,52.6876,0.263494,0.266351,0.901772,4.59993e-08,1.06068
4022,-109.068,2,10.3087,37.4676,14.9293,52.6876,0.263494,0.266341,0.901774,4.60003e-08,1.06067
4023,-107.983,2,10.3086,37.4676,14.9297,52.6876,0.26349,0.266351,0.901743,4.60023e-08,1.06067
4024,-106.387,2,10.3087,37.4672,14.9297,52.6876,0.263494,0.266357,0.901759,4.60036e-08,1.06066
4025,-113.763,2,10.3087,37.4671,14.9299,52.6876,0.263497,0.266369,0.901707,4.60023e-08,1.06064
4026,-102.389,2,10.3087,37.4679,14.9289,52.6876,0.2635,0.266378,0.90169,4.59986e-08,1.06067
4027,-107.299,2,10.3087,37.4679,14.9287,52.6876,0.263499,0.266377,0.901674,4.60036e-08,1.06066
4028,-105.137,2,10.3086,37.4679,14.929,52.6876,0.263499,0.266386,0.901739,4.60017e-08,1.06066
4029,-110.683,2,10.3086,37.4673,14.9287,52.6876,0.263504,0.266384,0.901793,4.59974e-08,1.06065
4030,-104.465,2,10.3086,37.4667,14.9294,52.6876,0.263503,0.266375,0.901834,4.59995e-08,1.06066
4031,-109.693,2,10.3086,37.4661,14.93,52.6876,0.263503,0.26638,0.901934,4.59985e-08,1.06063
4032,-98.3395,2,10.3086,37.4657,14.93,52.6876,0.263502,0.26639,0.90198,4.60085e-08,1.06063
4033,-106.207,2,10.3086,37.4658,14.9298,52.6876,0.2635,0.266395,0.901964,4.60154e-08,1.06061
4034,-110.249,2,10.3086,37.4661,14.9296,52.6876,0.2635,0.266385,0.901943,4.60195e-08,1.06059
4035,-103.316,2,10.3086,37.4661,14.9295,52.6876,0.263497,0.266392,0.901975,4.60198e-08,1.0606
4036,-109.453,2,10.3086,37.4667,14.9286,52.6876,0.263496,0.266399,0.901987,4.60204e-08,1.06059
