standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,split
0.185711,0.497571,0.0482201,0.497571,0.141213,0.497571,All
0.186071,0.497714,0.0483707,0.497714,0.141213,0.497714,All
0.186071,0.497857,0.0485487,0.497857,0.141213,0.497857,All
0.18619,0.498,0.0486835,0.498,0.141774,0.498,All
0.18619,0.498143,0.0497832,0.498143,0.141774,0.498143,All
0.186269,0.498286,0.0497832,0.498286,0.14197,0.498286,All
0.186269,0.498429,0.0501936,0.498429,0.14208,0.498429,All
0.186491,0.498571,0.0507692,0.498571,0.142336,0.498571,All
0.186491,0.498714,0.0508889,0.498714,0.142586,0.498714,All
0.186491,0.498857,0.0508889,0.498857,0.142788,0.498857,All
0.186504,0.499,0.0508889,0.499,0.142788,0.499,All
0.186504,0.499143,0.0514054,0.499143,0.143167,0.499143,All
0.18651,0.499286,0.0518633,0.499286,0.143192,0.499286,All
0.186966,0.499429,0.0522063,0.499429,0.143204,0.499429,All
0.187027,0.499571,0.0533462,0.499571,0.143731,0.499571,All
0.187363,0.499714,0.0533674,0.499714,0.143776,0.499714,All
0.187363,0.499857,0.0533674,0.499857,0.143776,0.499857,All
0.187444,0.5,0.053412,0.5,0.143876,0.5,All
0.187466,0.500143,0.0537354,0.500143,0.144868,0.500143,All
0.187533,0.500286,0.0537354,0.500286,0.144868,0.500286,All
0.187764,0.500429,0.0537473,0.500429,0.145325,0.500429,All
0.187764,0.500571,0.0537918,0.500571,0.145342,0.500571,All
0.187764,0.500714,0.0541901,0.500714,0.145503,0.500714,All
0.187764,0.500857,0.0542183,0.500857,0.145537,0.500857,All
0.188221,0.501,0.0542183,0.501,0.145614,0.501,All
0.188688,0.501143,0.0544349,0.501143,0.146464,0.501143,All
0.189019,0.501286,0.0547,0.501286,0.146537,0.501286,All
0.189019,0.501429,0.0549352,0.501429,0.146744,0.501429,All
0.190792,0.501571,0.0552787,0.501571,0.146995,0.501571,All
0.190792,0.501714,0.0552787,0.501714,0.14728,0.501714,All
0.19086,0.501857,0.055709,0.501857,0.147556,0.501857,All
0.19086,0.502,0.0571059,0.502,0.148022,0.502,All
0.191364,0.502143,0.0571059,0.502143,0.148089,0.502143,All
0.191881,0.502286,0.0582756,0.502286,0.14824,0.502286,All
0.192056,0.502429,0.0584509,0.502429,0.148247,0.502429,All
0.192237,0.502571,0.0584509,0.502571,0.148247,0.502571,All
0.192317,0.502714,0.0584876,0.502714,0.148855,0.502714,All
0.192593,0.502857,0.0584876,0.502857,0.149448,0.502857,All
0.192593,0.503,0.0588795,0.503,0.150228,0.503,All
0.192991,0.503143,0.0590994,0.503143,0.150264,0.503143,All
0.19302,0.503286,0.0594657,0.503286,0.150269,0.503286,All
0.193492,0.503429,0.0594662,0.503429,0.150543,0.503429,All
0.193492,0.503571,0.0601544,0.503571,0.151204,0.503571,All
0.193776,0.503714,0.0605998,0.503714,0.151927,0.503714,All
0.193883,0.503857,0.0605998,0.503857,0.151941,0.503857,All
0.194139,0.504,0.0606521,0.504,0.152046,0.504,All
0.194956,0.504143,0.0606521,0.504143,0.152046,0.504143,All
0.195232,0.504286,0.0606784,0.504286,0.152375,0.504286,All
0.19536,0.504429,0.0608386,0.504429,0.152387,0.504429,All
0.195524,0.504571,0.0608386,0.504571,0.152476,0.504571,All
0.195524,0.504714,0.0617943,0.504714,0.152593,0.504714,All
0.196663,0.504857,0.0617974,0.504857,0.152768,0.504857,All
0.196663,0.505,0.0621777,0.505,0.152816,0.505,All
0.196874,0.505143,0.0622706,0.505143,0.152884,0.505143,All
0.197201,0.505286,0.0632466,0.505286,0.153234,0.505286,All
0.197201,0.505429,0.0634091,0.505429,0.153485,0.505429,All
0.197513,0.505571,0.0638985,0.505571,0.154022,0.505571,All
0.197972,0.505714,0.0641286,0.505714,0.15411,0.505714,All
0.198366,0.505857,0.0645293,0.505857,0.154176,0.505857,All
0.198366,0.506,0.0645293,0.506,0.154359,0.506,All
0.198716,0.506143,0.0645293,0.506143,0.154578,0.506143,All
0.198744,0.506286,0.0647999,0.506286,0.154766,0.506286,All
0.198897,0.506429,0.0648798,0.506429,0.154766,0.506429,All
0.198988,0.506571,0.0654692,0.506571,0.155484,0.506571,All
0.199065,0.506714,0.0655652,0.506714,0.155669,0.506714,All
0.199115,0.506857,0.0655652,0.506857,0.155669,0.506857,All
0.200225,0.507,0.0655652,0.507,0.157234,0.507,All
0.200269,0.507143,0.065683,0.507143,0.157288,0.507143,All
0.200269,0.507286,0.065683,0.507286,0.157544,0.507286,All
0.20108,0.507429,0.0659415,0.507429,0.157578,0.507429,All
0.20108,0.507571,0.0664229,0.507571,0.157578,0.507571,All
0.201129,0.507714,0.0673753,0.507714,0.157603,0.507714,All
0.201608,0.507857,0.0673753,0.507857,0.157716,0.507857,All
0.201677,0.508,0.0682428,0.508,0.157891,0.508,All
0.20183,0.508143,0.0684706,0.508143,0.158026,0.508143,All
0.201847,0.508286,0.06869,0.508286,0.15901,0.508286,All
0.201891,0.508429,0.0695752,0.508429,0.159057,0.508429,All
0.201993,0.508571,0.0702769,0.508571,0.159167,0.508571,All
0.202497,0.508714,0.0704588,0.508714,0.159384,0.508714,All
0.203231,0.508857,0.070591,0.508857,0.160318,0.508857,All
0.203456,0.509,0.0707185,0.509,0.160345,0.509,All
0.203894,0.509143,0.0710528,0.509143,0.160431,0.509143,All
0.204601,0.509286,0.0711827,0.509286,0.160431,0.509286,All
0.205431,0.509429,0.0718938,0.509429,0.160471,0.509429,All
0.205431,0.509571,0.0720043,0.509571,0.160471,0.509571,All
0.205469,0.509714,0.0725155,0.509714,0.161384,0.509714,All
0.20578,0.509857,0.0725264,0.509857,0.1619,0.509857,All
0.205982,0.51,0.0726397,0.51,0.162191,0.51,All
0.205982,0.510143,0.0726397,0.510143,0.162295,0.510143,All
0.206237,0.510286,0.0726397,0.510286,0.162295,0.510286,All
0.206562,0.510429,0.0736426,0.510429,0.162295,0.510429,All
0.206916,0.510571,0.0737918,0.510571,0.1628,0.510571,All
0.206916,0.510714,0.074467,0.510714,0.163166,0.510714,All
0.207383,0.510857,0.0749652,0.510857,0.163276,0.510857,All
0.208061,0.511,0.0749668,0.511,0.163717,0.511,All
0.208061,0.511143,0.075085,0.511143,0.163784,0.511143,All
0.208363,0.511286,0.0754826,0.511286,0.163784,0.511286,All
0.208774,0.511429,0.0765747,0.511429,0.16432,0.511429,All
0.209194,0.511571,0.0765747,0.511571,0.16432,0.511571,All
0.209194,0.511714,0.0774538,0.511714,0.16432,0.511714,All
0.209213,0.511857,0.0779264,0.511857,0.164373,0.511857,All
0.209213,0.512,0.0783677,0.512,0.164546,0.512,All
0.209385,0.512143,0.0784457,0.512143,0.164584,0.512143,All
0.209886,0.512286,0.0785523,0.512286,0.164584,0.512286,All
0.210435,0.512429,0.078802,0.512429,0.165003,0.512429,All
0.210435,0.512571,0.0793271,0.512571,0.165358,0.512571,All
0.210461,0.512714,0.0806745,0.512714,0.165358,0.512714,All
0.210474,0.512857,0.0808,0.512857,0.165358,0.512857,All
0.210704,0.513,0.0811916,0.513,0.16536,0.513,All
0.211402,0.513143,0.0815125,0.513143,0.165517,0.513143,All
0.211954,0.513286,0.0815125,0.513286,0.165734,0.513286,All
0.211954,0.513429,0.0816631,0.513429,0.166047,0.513429,All
0.212106,0.513571,0.0816631,0.513571,0.166133,0.513571,All
0.212106,0.513714,0.0823126,0.513714,0.166133,0.513714,All
0.212169,0.513857,0.0824167,0.513857,0.166133,0.513857,All
0.212839,0.514,0.0832005,0.514,0.166149,0.514,All
0.212848,0.514143,0.083351,0.514143,0.166163,0.514143,All
0.212848,0.514286,0.083351,0.514286,0.166628,0.514286,All
0.212848,0.514429,0.0835908,0.514429,0.166628,0.514429,All
0.212848,0.514571,0.0838101,0.514571,0.166713,0.514571,All
0.212848,0.514714,0.0839797,0.514714,0.166832,0.514714,All
0.212883,0.514857,0.084089,0.514857,0.167002,0.514857,All
0.212893,0.515,0.0854221,0.515,0.167371,0.515,All
0.213184,0.515143,0.08615,0.515143,0.167743,0.515143,All
0.213184,0.515286,0.086254,0.515286,0.16791,0.515286,All
0.214081,0.515429,0.0862936,0.515429,0.168119,0.515429,All
0.214455,0.515571,0.086355,0.515571,0.168437,0.515571,All
0.21449,0.515714,0.0865302,0.515714,0.168594,0.515714,All
0.215006,0.515857,0.0865302,0.515857,0.16894,0.515857,All
0.215237,0.516,0.0865332,0.516,0.170715,0.516,All
0.216167,0.516143,0.0871911,0.516143,0.170993,0.516143,All
0.216564,0.516286,0.0875835,0.516286,0.170997,0.516286,All
0.216898,0.516429,0.0878093,0.516429,0.170997,0.516429,All
0.216914,0.516571,0.0878093,0.516571,0.171031,0.516571,All
0.217224,0.516714,0.0880455,0.516714,0.1711,0.516714,All
0.217224,0.516857,0.0886884,0.516857,0.171745,0.516857,All
0.217372,0.517,0.0890143,0.517,0.171745,0.517,All
0.217826,0.517143,0.0897108,0.517143,0.171809,0.517143,All
0.217826,0.517286,0.0900806,0.517286,0.172071,0.517286,All
0.218238,0.517429,0.0906048,0.517429,0.172315,0.517429,All
0.218679,0.517571,0.0906048,0.517571,0.17309,0.517571,All
0.218745,0.517714,0.0912693,0.517714,0.173179,0.517714,All
0.218795,0.517857,0.0912693,0.517857,0.173203,0.517857,All
0.218916,0.518,0.0914855,0.518,0.173287,0.518,All
0.218916,0.518143,0.0914855,0.518143,0.173287,0.518143,All
0.219238,0.518286,0.0919215,0.518286,0.17334,0.518286,All
0.219472,0.518429,0.0919215,0.518429,0.173343,0.518429,All
0.219542,0.518571,0.0926729,0.518571,0.173641,0.518571,All
0.219542,0.518714,0.0926729,0.518714,0.173798,0.518714,All
0.219542,0.518857,0.0936418,0.518857,0.173878,0.518857,All
0.219542,0.519,0.0937825,0.519,0.173878,0.519,All
0.21991,0.519143,0.0937926,0.519143,0.173905,0.519143,All
0.220951,0.519286,0.0940614,0.519286,0.17416,0.519286,All
0.221676,0.519429,0.0942934,0.519429,0.174281,0.519429,All
0.222662,0.519571,0.0944215,0.519571,0.174294,0.519571,All
0.222758,0.519714,0.0944455,0.519714,0.174363,0.519714,All
0.222758,0.519857,0.0947142,0.519857,0.174363,0.519857,All
0.224547,0.52,0.0947142,0.52,0.174844,0.52,All
0.224547,0.520143,0.094874,0.520143,0.174844,0.520143,All
0.224547,0.520286,0.0952324,0.520286,0.174844,0.520286,All
0.224635,0.520429,0.0954851,0.520429,0.174948,0.520429,All
0.224635,0.520571,0.0977035,0.520571,0.174948,0.520571,All
0.225075,0.520714,0.0977285,0.520714,0.174964,0.520714,All
0.225503,0.520857,0.098317,0.520857,0.174964,0.520857,All
0.225522,0.521,0.098317,0.521,0.175733,0.521,All
0.225522,0.521143,0.098749,0.521143,0.175978,0.521143,All
0.225597,0.521286,0.0987619,0.521286,0.17598,0.521286,All
0.225597,0.521429,0.0988801,0.521429,0.17598,0.521429,All
0.226756,0.521571,0.100492,0.521571,0.176016,0.521571,All
0.22722,0.521714,0.100573,0.521714,0.176016,0.521714,All
0.227337,0.521857,0.100748,0.521857,0.176016,0.521857,All
0.227428,0.522,0.101152,0.522,0.176242,0.522,All
0.227464,0.522143,0.101152,0.522143,0.176349,0.522143,All
0.2278,0.522286,0.101571,0.522286,0.176879,0.522286,All
0.228223,0.522429,0.101692,0.522429,0.176879,0.522429,All
0.228419,0.522571,0.102918,0.522571,0.176879,0.522571,All
0.229282,0.522714,0.102918,0.522714,0.177292,0.522714,All
0.230361,0.522857,0.103023,0.522857,0.177376,0.522857,All
0.230361,0.523,0.103023,0.523,0.177416,0.523,All
0.231161,0.523143,0.10305,0.523143,0.177929,0.523143,All
0.232715,0.523286,0.10305,0.523286,0.17844,0.523286,All
0.233454,0.523429,0.103084,0.523429,0.178605,0.523429,All
0.233454,0.523571,0.103088,0.523571,0.178605,0.523571,All
0.234067,0.523714,0.103248,0.523714,0.178679,0.523714,All
0.234149,0.523857,0.1042,0.523857,0.17908,0.523857,All
0.234149,0.524,0.1042,0.524,0.179106,0.524,All
0.234316,0.524143,0.104685,0.524143,0.179117,0.524143,All
0.234317,0.524286,0.104685,0.524286,0.179124,0.524286,All
0.234834,0.524429,0.105005,0.524429,0.179333,0.524429,All
0.235109,0.524571,0.105695,0.524571,0.179399,0.524571,All
0.235459,0.524714,0.106411,0.524714,0.179399,0.524714,All
0.237289,0.524857,0.107919,0.524857,0.179525,0.524857,All
0.237946,0.525,0.108927,0.525,0.180805,0.525,All
0.237946,0.525143,0.109875,0.525143,0.180995,0.525143,All
0.23827,0.525286,0.11016,0.525286,0.181138,0.525286,All
0.238747,0.525429,0.110607,0.525429,0.181138,0.525429,All
0.240209,0.525571,0.110607,0.525571,0.181138,0.525571,All
0.240398,0.525714,0.110682,0.525714,0.181542,0.525714,All
0.24049,0.525857,0.112567,0.525857,0.18158,0.525857,All
0.240652,0.526,0.112857,0.526,0.182111,0.526,All
0.240845,0.526143,0.113067,0.526143,0.182114,0.526143,All
0.241606,0.526286,0.113067,0.526286,0.182738,0.526286,All
0.242665,0.526429,0.113067,0.526429,0.183059,0.526429,All
0.242665,0.526571,0.113183,0.526571,0.183193,0.526571,All
0.242892,0.526714,0.113688,0.526714,0.183251,0.526714,All
0.242892,0.526857,0.113758,0.526857,0.183654,0.526857,All
0.243008,0.527,0.115449,0.527,0.183946,0.527,All
0.243415,0.527143,0.115544,0.527143,0.184713,0.527143,All
0.243897,0.527286,0.115568,0.527286,0.184713,0.527286,All
0.24401,0.527429,0.11603,0.527429,0.18563,0.527429,All
0.244303,0.527571,0.116354,0.527571,0.18563,0.527571,All
0.244501,0.527714,0.116896,0.527714,0.185683,0.527714,All
0.244719,0.527857,0.118869,0.527857,0.186031,0.527857,All
0.24497,0.528,0.11912,0.528,0.186325,0.528,All
0.245323,0.528143,0.11912,0.528143,0.186579,0.528143,All
0.245441,0.528286,0.11934,0.528286,0.186579,0.528286,All
0.245629,0.528429,0.119358,0.528429,0.186717,0.528429,All
0.246359,0.528571,0.120751,0.528571,0.187364,0.528571,All
0.246359,0.528714,0.120775,0.528714,0.187841,0.528714,All
0.246359,0.528857,0.120776,0.528857,0.18812,0.528857,All
0.246451,0.529,0.121246,0.529,0.188248,0.529,All
0.246465,0.529143,0.122438,0.529143,0.188795,0.529143,All
0.246517,0.529286,0.122734,0.529286,0.188795,0.529286,All
0.246749,0.529429,0.122847,0.529429,0.189094,0.529429,All
0.246846,0.529571,0.122879,0.529571,0.189094,0.529571,All
0.247054,0.529714,0.122989,0.529714,0.190137,0.529714,All
0.247711,0.529857,0.123066,0.529857,0.191244,0.529857,All
0.249384,0.53,0.123146,0.53,0.191312,0.53,All
0.249936,0.530143,0.123146,0.530143,0.192078,0.530143,All
0.250193,0.530286,0.123301,0.530286,0.192089,0.530286,All
0.250593,0.530429,0.123327,0.530429,0.192711,0.530429,All
0.250722,0.530571,0.123565,0.530571,0.192882,0.530571,All
0.250722,0.530714,0.124114,0.530714,0.19336,0.530714,All
0.250722,0.530857,0.124262,0.530857,0.19338,0.530857,All
0.250835,0.531,0.124772,0.531,0.1934,0.531,All
0.251116,0.531143,0.125397,0.531143,0.193753,0.531143,All
0.251267,0.531286,0.125702,0.531286,0.194311,0.531286,All
0.251555,0.531429,0.12602,0.531429,0.19436,0.531429,All
0.251558,0.531571,0.126074,0.531571,0.19447,0.531571,All
0.252746,0.531714,0.126123,0.531714,0.194781,0.531714,All
0.253837,0.531857,0.126962,0.531857,0.195157,0.531857,All
0.253837,0.532,0.12697,0.532,0.195157,0.532,All
0.254484,0.532143,0.127026,0.532143,0.195859,0.532143,All
0.255446,0.532286,0.127426,0.532286,0.196739,0.532286,All
0.255471,0.532429,0.127594,0.532429,0.196803,0.532429,All
0.255578,0.532571,0.127952,0.532571,0.196866,0.532571,All
0.255578,0.532714,0.128367,0.532714,0.197315,0.532714,All
0.255578,0.532857,0.128367,0.532857,0.197947,0.532857,All
0.255607,0.533,0.128533,0.533,0.19806,0.533,All
0.257032,0.533143,0.128633,0.533143,0.198062,0.533143,All
0.257086,0.533286,0.129341,0.533286,0.198594,0.533286,All
0.257282,0.533429,0.131375,0.533429,0.19862,0.533429,All
0.257282,0.533571,0.131436,0.533571,0.199057,0.533571,All
0.257657,0.533714,0.131727,0.533714,0.199057,0.533714,All
0.25907,0.533857,0.132323,0.533857,0.199389,0.533857,All
0.25907,0.534,0.132454,0.534,0.200099,0.534,All
0.259751,0.534143,0.13431,0.534143,0.200136,0.534143,All
0.259861,0.534286,0.134516,0.534286,0.200783,0.534286,All
0.259861,0.534429,0.134569,0.534429,0.200878,0.534429,All
0.259943,0.534571,0.134793,0.534571,0.201562,0.534571,All
0.260344,0.534714,0.134841,0.534714,0.201862,0.534714,All
0.26037,0.534857,0.134896,0.534857,0.202099,0.534857,All
0.26037,0.535,0.134946,0.535,0.20259,0.535,All
0.261294,0.535143,0.135102,0.535143,0.202628,0.535143,All
0.261422,0.535286,0.135102,0.535286,0.20291,0.535286,All
0.261422,0.535429,0.136419,0.535429,0.20304,0.535429,All
0.261902,0.535571,0.138012,0.535571,0.203447,0.535571,All
0.262041,0.535714,0.138012,0.535714,0.203521,0.535714,All
0.262042,0.535857,0.13817,0.535857,0.203521,0.535857,All
0.262182,0.536,0.138425,0.536,0.203989,0.536,All
0.262492,0.536143,0.138779,0.536143,0.204114,0.536143,All
0.262492,0.536286,0.139231,0.536286,0.204397,0.536286,All
0.262786,0.536429,0.139315,0.536429,0.20446,0.536429,All
0.263204,0.536571,0.140032,0.536571,0.20446,0.536571,All
0.263376,0.536714,0.140197,0.536714,0.204702,0.536714,All
0.26354,0.536857,0.140223,0.536857,0.205188,0.536857,All
0.263861,0.537,0.140223,0.537,0.205682,0.537,All
0.264234,0.537143,0.141465,0.537143,0.205682,0.537143,All
0.264234,0.537286,0.141822,0.537286,0.20618,0.537286,All
0.264366,0.537429,0.141834,0.537429,0.206628,0.537429,All
0.264366,0.537571,0.141834,0.537571,0.20668,0.537571,All
0.265515,0.537714,0.142125,0.537714,0.206702,0.537714,All
0.26566,0.537857,0.142314,0.537857,0.206855,0.537857,All
0.265824,0.538,0.14237,0.538,0.207441,0.538,All
0.267712,0.538143,0.142494,0.538143,0.207451,0.538143,All
0.267999,0.538286,0.142866,0.538286,0.207747,0.538286,All
0.268285,0.538429,0.142866,0.538429,0.207999,0.538429,All
0.268747,0.538571,0.143637,0.538571,0.208207,0.538571,All
0.269165,0.538714,0.144675,0.538714,0.208251,0.538714,All
0.269212,0.538857,0.145133,0.538857,0.20841,0.538857,All
0.269212,0.539,0.145533,0.539,0.208711,0.539,All
0.26964,0.539143,0.145533,0.539143,0.208711,0.539143,All
0.270295,0.539286,0.14623,0.539286,0.209768,0.539286,All
0.270295,0.539429,0.14623,0.539429,0.210059,0.539429,All
0.270295,0.539571,0.146578,0.539571,0.210498,0.539571,All
0.27091,0.539714,0.146901,0.539714,0.210718,0.539714,All
0.270957,0.539857,0.146915,0.539857,0.210718,0.539857,All
0.270957,0.54,0.146915,0.54,0.210926,0.54,All
0.271067,0.540143,0.148117,0.540143,0.211122,0.540143,All
0.271094,0.540286,0.148151,0.540286,0.211171,0.540286,All
0.271193,0.540429,0.148572,0.540429,0.211295,0.540429,All
0.2714,0.540571,0.148599,0.540571,0.211588,0.540571,All
0.271633,0.540714,0.149579,0.540714,0.211689,0.540714,All
0.27219,0.540857,0.150366,0.540857,0.212278,0.540857,All
0.272531,0.541,0.150826,0.541,0.212819,0.541,All
0.272531,0.541143,0.151763,0.541143,0.213108,0.541143,All
0.272814,0.541286,0.152347,0.541286,0.213287,0.541286,All
0.272937,0.541429,0.152849,0.541429,0.213416,0.541429,All
0.273014,0.541571,0.153059,0.541571,0.213676,0.541571,All
0.273501,0.541714,0.153329,0.541714,0.213877,0.541714,All
0.273696,0.541857,0.15372,0.541857,0.213992,0.541857,All
0.273794,0.542,0.154261,0.542,0.213992,0.542,All
0.275006,0.542143,0.154296,0.542143,0.214068,0.542143,All
0.275062,0.542286,0.15469,0.542286,0.214079,0.542286,All
0.275293,0.542429,0.15469,0.542429,0.214623,0.542429,All
0.27624,0.542571,0.155443,0.542571,0.215023,0.542571,All
0.27624,0.542714,0.155443,0.542714,0.215023,0.542714,All
0.27624,0.542857,0.155447,0.542857,0.215664,0.542857,All
0.276321,0.543,0.155447,0.543,0.215664,0.543,All
0.276809,0.543143,0.155447,0.543143,0.21596,0.543143,All
0.276933,0.543286,0.155447,0.543286,0.215993,0.543286,All
0.277224,0.543429,0.155634,0.543429,0.216537,0.543429,All
0.277758,0.543571,0.155735,0.543571,0.216705,0.543571,All
0.277758,0.543714,0.156094,0.543714,0.216705,0.543714,All
0.278153,0.543857,0.156222,0.543857,0.217197,0.543857,All
0.280175,0.544,0.15639,0.544,0.217197,0.544,All
0.280839,0.544143,0.156495,0.544143,0.218088,0.544143,All
0.280839,0.544286,0.156596,0.544286,0.218189,0.544286,All
0.281774,0.544429,0.156596,0.544429,0.218189,0.544429,All
0.282032,0.544571,0.156863,0.544571,0.218455,0.544571,All
0.282032,0.544714,0.157112,0.544714,0.218463,0.544714,All
0.282386,0.544857,0.15776,0.544857,0.218626,0.544857,All
0.282386,0.545,0.15901,0.545,0.218882,0.545,All
0.282386,0.545143,0.15901,0.545143,0.219218,0.545143,All
0.282386,0.545286,0.159637,0.545286,0.219713,0.545286,All
0.282757,0.545429,0.161087,0.545429,0.219717,0.545429,All
0.282783,0.545571,0.161114,0.545571,0.220048,0.545571,All
0.283725,0.545714,0.161114,0.545714,0.220048,0.545714,All
0.283725,0.545857,0.161223,0.545857,0.220298,0.545857,All
0.283863,0.546,0.161372,0.546,0.220347,0.546,All
0.283863,0.546143,0.162034,0.546143,0.220347,0.546143,All
0.284014,0.546286,0.162536,0.546286,0.221508,0.546286,All
0.284202,0.546429,0.162536,0.546429,0.221792,0.546429,All
0.284202,0.546571,0.162748,0.546571,0.221792,0.546571,All
0.284826,0.546714,0.163208,0.546714,0.222277,0.546714,All
0.285054,0.546857,0.164546,0.546857,0.22263,0.546857,All
0.285142,0.547,0.165054,0.547,0.222722,0.547,All
0.285142,0.547143,0.165196,0.547143,0.222903,0.547143,All
0.285142,0.547286,0.165278,0.547286,0.222903,0.547286,All
0.285142,0.547429,0.165598,0.547429,0.222903,0.547429,All
0.285142,0.547571,0.165598,0.547571,0.223312,0.547571,All
0.285751,0.547714,0.165803,0.547714,0.223312,0.547714,All
0.285856,0.547857,0.165803,0.547857,0.224069,0.547857,All
0.286595,0.548,0.166113,0.548,0.224401,0.548,All
0.287274,0.548143,0.1669,0.548143,0.224922,0.548143,All
0.2885,0.548286,0.167531,0.548286,0.224922,0.548286,All
0.289232,0.548429,0.167623,0.548429,0.225067,0.548429,All
0.289507,0.548571,0.167957,0.548571,0.225157,0.548571,All
0.28981,0.548714,0.168315,0.548714,0.22533,0.548714,All
0.291439,0.548857,0.168805,0.548857,0.225922,0.548857,All
0.291624,0.549,0.168862,0.549,0.226212,0.549,All
0.292326,0.549143,0.168862,0.549143,0.227143,0.549143,All
0.292916,0.549286,0.169182,0.549286,0.227378,0.549286,All
0.29408,0.549429,0.169382,0.549429,0.22739,0.549429,All
0.29408,0.549571,0.169386,0.549571,0.228142,0.549571,All
0.29408,0.549714,0.169441,0.549714,0.229026,0.549714,All
0.295382,0.549857,0.169831,0.549857,0.229452,0.549857,All
