iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,b
1220,-135.744,2,5.09268,21.3796,4.91063,27.815,0.257216,0.214146,0.669401,3.79726e-08,0.0260822
1221,-140.29,2,5.09398,21.4504,4.93204,27.815,0.259518,0.214472,0.67881,3.77651e-08,0.0259267
1222,-138.842,2,5.10011,21.4637,4.94494,27.815,0.261405,0.21718,0.669819,3.79115e-08,0.0258699
1223,-138.661,2,5.10138,21.4846,4.91406,27.815,0.262166,0.215504,0.661848,3.84587e-08,0.025866
1224,-142.461,2,5.10062,21.5315,4.90341,27.815,0.26276,0.212538,0.655291,3.80207e-08,0.025878
1225,-143.961,2,5.09867,21.6126,4.85082,27.815,0.262773,0.212339,0.639436,3.81141e-08,0.0258361
1226,-142.028,2,5.09683,21.6448,4.81654,27.815,0.263215,0.216386,0.632715,3.75616e-08,0.0258003
1227,-145.821,2,5.09566,21.6748,4.83076,27.815,0.263596,0.216059,0.637426,3.72453e-08,0.0256647
1228,-144.052,2,5.09406,21.6425,4.82514,27.815,0.264915,0.218481,0.646151,3.64109e-08,0.0255697
1229,-146.57,2,5.09465,21.6221,4.82175,27.815,0.265659,0.219885,0.653062,3.48948e-08,0.0255478
1230,-141.689,2,5.10121,21.5153,4.86107,27.815,0.265169,0.218244,0.663188,3.51352e-08,0.0255278
1231,-152.031,2,5.10655,21.4741,4.89527,27.815,0.26511,0.216789,0.665312,3.45901e-08,0.0253833
1232,-144.116,2,5.1128,21.4693,4.92694,27.815,0.264805,0.216145,0.674706,3.49617e-08,0.0253142
1233,-146.299,2,5.11029,21.4285,4.95984,27.815,0.265764,0.218146,0.677949,3.56354e-08,0.0251197
1234,-147.501,2,5.11018,21.4472,4.94242,27.815,0.265056,0.217138,0.674758,3.55152e-08,0.0251072
1235,-143.419,2,5.10522,21.4448,4.90109,27.815,0.264717,0.217183,0.665754,3.55312e-08,0.025186
1236,-142.12,2,5.10324,21.4848,4.88076,27.815,0.26618,0.219285,0.656598,3.6255e-08,0.0251652
1237,-140.778,2,5.09903,21.4657,4.88953,27.815,0.268786,0.218097,0.659521,3.62234e-08,0.0252098
1238,-143.661,2,5.09081,21.4195,4.85931,27.815,0.270053,0.218684,0.653434,3.5716e-08,0.0252598
1239,-145.243,2,5.09161,21.3621,4.85646,27.815,0.269136,0.218817,0.649152,3.56723e-08,0.0252698
1240,-139.997,2,5.09287,21.3672,4.84829,27.815,0.268285,0.219493,0.653807,3.61689e-08,0.025278
1241,-146.468,2,5.09729,21.3744,4.86667,27.815,0.26662,0.220717,0.656387,3.58372e-08,0.0252354
1242,-148.899,2,5.10212,21.429,4.87353,27.815,0.264383,0.222811,0.652995,3.53107e-08,0.0252067
1243,-151.609,2,5.10363,21.401,4.8454,27.815,0.262757,0.22272,0.641758,3.50727e-08,0.0251828
1244,-153.661,2,5.10587,21.3581,4.85073,27.815,0.261658,0.221656,0.636421,3.48588e-08,0.0251123
1245,-156.398,2,5.10741,21.3846,4.86216,27.815,0.260959,0.216965,0.633397,3.42088e-08,0.0250983
1246,-149.645,2,5.10828,21.3236,4.92187,27.815,0.259978,0.214548,0.644068,3.42054e-08,0.0250641
1247,-151.19,2,5.11196,21.3106,4.9379,27.815,0.259289,0.214164,0.651812,3.3708e-08,0.0250443
1248,-156.982,2,5.1117,21.2826,4.93548,27.815,0.25987,0.213957,0.656116,3.30682e-08,0.0249328
1249,-154.112,2,5.10831,21.2664,4.96471,27.815,0.261158,0.210493,0.661412,3.31744e-08,0.0248544
1250,-156.665,2,5.10438,21.2719,4.95921,27.815,0.262735,0.208237,0.6598,3.32337e-08,0.02476
1251,-160.592,2,5.1059,21.2926,4.95166,27.815,0.263427,0.209682,0.664349,3.21689e-08,0.0246549
1252,-153.24,2,5.10297,21.3175,4.92965,27.815,0.264476,0.209133,0.66464,3.16079e-08,0.0247019
1253,-155.011,2,5.10116,21.3525,4.90212,27.815,0.26548,0.206699,0.668135,3.15182e-08,0.0246852
1254,-149.184,2,5.10161,21.3158,4.92471,27.815,0.265869,0.2078,0.675362,3.13804e-08,0.0247107
1255,-153.409,2,5.09968,21.2876,4.96231,27.815,0.265808,0.208699,0.685378,3.14437e-08,0.0246163
1256,-149.214,2,5.09859,21.3014,4.95532,27.815,0.26606,0.209926,0.684523,3.18427e-08,0.0246133
1257,-150.724,2,5.10125,21.2263,4.97417,27.815,0.264847,0.209665,0.683705,3.16932e-08,0.0246883
1258,-147.241,2,5.10691,21.2388,5.01928,27.815,0.263512,0.209299,0.678237,3.18043e-08,0.0248131
1259,-148.984,2,5.11074,21.2766,5.01987,27.815,0.263166,0.210536,0.669276,3.23164e-08,0.0248326
1260,-148.195,2,5.11098,21.296,5.00918,27.815,0.263727,0.212673,0.665345,3.16578e-08,0.0249344
1261,-140.298,2,5.11139,21.3287,5.02286,27.815,0.264966,0.21341,0.664483,3.19388e-08,0.0250549
1262,-141.327,2,5.11126,21.3543,5.00347,27.815,0.265931,0.216837,0.659175,3.21175e-08,0.0251289
1263,-142.094,2,5.11256,21.4301,4.9695,27.815,0.266154,0.220293,0.662677,3.23059e-08,0.0251341
1264,-136.397,2,5.11275,21.4678,4.94018,27.815,0.266767,0.223223,0.664243,3.27716e-08,0.0252065
1265,-135.704,2,5.11336,21.4528,4.91756,27.815,0.266968,0.225505,0.664532,3.42161e-08,0.0251888
1266,-140.594,2,5.11289,21.4489,4.89692,27.815,0.266151,0.226611,0.663484,3.51936e-08,0.0251531
1267,-143.861,2,5.11451,21.488,4.8976,27.815,0.266211,0.225852,0.660549,3.52305e-08,0.0251825
1268,-152.243,2,5.11614,21.5375,4.90351,27.815,0.265978,0.223816,0.66173,3.44134e-08,0.0251684
1269,-139.013,2,5.11847,21.5669,4.90882,27.815,0.265965,0.2224,0.658217,3.48903e-08,0.0252591
1270,-144.833,2,5.12038,21.5258,4.93489,27.815,0.26589,0.221559,0.655598,3.49007e-08,0.0252816
1271,-139.033,2,5.12037,21.517,4.94443,27.815,0.265443,0.220019,0.649906,3.48732e-08,0.0254304
1272,-135.314,2,5.1214,21.5336,4.97562,27.815,0.265994,0.221555,0.656218,3.51633e-08,0.0254623
1273,-141.454,2,5.12102,21.5371,4.97188,27.815,0.265622,0.224615,0.660018,3.51776e-08,0.0254164
1274,-145.906,2,5.11725,21.5146,4.95401,27.815,0.266773,0.223716,0.660876,3.47642e-08,0.0254034
1275,-147.561,2,5.1109,21.5227,4.92708,27.815,0.267219,0.221403,0.663935,3.51589e-08,0.0252972
1276,-142.754,2,5.10881,21.503,4.91319,27.815,0.266582,0.222285,0.663875,3.60656e-08,0.0252091
1277,-150.107,2,5.11016,21.4539,4.9178,27.815,0.265364,0.221695,0.672259,3.57506e-08,0.025125
1278,-148.595,2,5.10957,21.4254,4.89996,27.815,0.265206,0.222741,0.675381,3.54673e-08,0.0250585
1279,-145.8,2,5.10895,21.4091,4.89964,27.815,0.265028,0.222304,0.676343,3.51766e-08,0.025077
1280,-138.798,2,5.10894,21.4437,4.88748,27.815,0.265113,0.221039,0.675076,3.5034e-08,0.0252046
1281,-142.045,2,5.11068,21.4792,4.89037,27.815,0.265197,0.222059,0.67408,3.48616e-08,0.0252431
1282,-145.772,2,5.11247,21.5195,4.87671,27.815,0.264053,0.223133,0.667356,3.5283e-08,0.02521
1283,-146.054,2,5.11519,21.5724,4.87615,27.815,0.263535,0.222694,0.663467,3.53074e-08,0.0252188
1284,-154.247,2,5.11355,21.5816,4.86531,27.815,0.263335,0.221331,0.664268,3.48034e-08,0.0251513
1285,-148.208,2,5.11178,21.5965,4.83951,27.815,0.264045,0.219443,0.665599,3.44607e-08,0.0251627
1286,-142.18,2,5.11147,21.6309,4.82288,27.815,0.264679,0.219883,0.667538,3.45794e-08,0.0251719
1287,-127.675,2,5.11438,21.7079,4.80544,27.815,0.264375,0.220053,0.671461,3.59681e-08,0.0252542
1288,-131.855,2,5.11653,21.767,4.78822,27.815,0.265128,0.22051,0.679533,3.60849e-08,0.0253403
1289,-139.797,2,5.11548,21.796,4.77957,27.815,0.265916,0.220773,0.685565,3.58081e-08,0.025353
1290,-142.651,2,5.11581,21.8455,4.76502,27.815,0.265305,0.221107,0.688538,3.57935e-08,0.02533
1291,-143.102,2,5.11713,21.8616,4.77089,27.815,0.265219,0.22086,0.693081,3.57909e-08,0.0252963
1292,-151.846,2,5.11726,21.8854,4.76544,27.815,0.265532,0.222215,0.694121,3.51519e-08,0.0252035
1293,-143.751,2,5.11636,21.901,4.75483,27.815,0.26503,0.221431,0.693446,3.49574e-08,0.0252364
1294,-134.502,2,5.11675,21.8607,4.74693,27.815,0.26483,0.221081,0.694274,3.51689e-08,0.0253313
1295,-139.467,2,5.11606,21.8301,4.74224,27.815,0.265041,0.219779,0.69027,3.45528e-08,0.0254723
1296,-143.439,2,5.11556,21.7952,4.7608,27.815,0.264614,0.218909,0.690999,3.42958e-08,0.0254992
1297,-134.937,2,5.11293,21.7668,4.75757,27.815,0.264023,0.219409,0.687467,3.48923e-08,0.0255419
1298,-140.944,2,5.11253,21.7358,4.75974,27.815,0.262889,0.220879,0.686908,3.47644e-08,0.0255553
1299,-148.555,2,5.11119,21.7051,4.75952,27.815,0.262672,0.223308,0.679974,3.44642e-08,0.0254993
1300,-150.672,2,5.11088,21.6799,4.77445,27.815,0.262564,0.225136,0.676233,3.40998e-08,0.025425
1301,-156.414,2,5.11145,21.6675,4.78344,27.815,0.26241,0.225055,0.672535,3.40095e-08,0.0252946
1302,-153.155,2,5.11007,21.6477,4.77747,27.815,0.262492,0.224392,0.665981,3.38472e-08,0.025251
1303,-146.034,2,5.10912,21.6136,4.77682,27.815,0.262972,0.223117,0.658455,3.37532e-08,0.0253069
1304,-146.706,2,5.10607,21.5614,4.78286,27.815,0.263846,0.221702,0.655604,3.37759e-08,0.0253113
1305,-142.707,2,5.10697,21.5408,4.80475,27.815,0.263943,0.220465,0.653206,3.3991e-08,0.0253499
1306,-135.577,2,5.10565,21.5099,4.83725,27.815,0.264221,0.219704,0.65329,3.42909e-08,0.0254279
1307,-138.5,2,5.10577,21.4715,4.8522,27.815,0.264618,0.219654,0.65092,3.46564e-08,0.0254628
1308,-140.219,2,5.10858,21.4758,4.85285,27.815,0.264812,0.220232,0.646365,3.51561e-08,0.0254685
1309,-144.609,2,5.10865,21.4557,4.85772,27.815,0.265007,0.220639,0.643888,3.51188e-08,0.025464
1310,-136.233,2,5.11006,21.4464,4.88582,27.815,0.2647,0.22146,0.647533,3.54143e-08,0.0254826
1311,-138.788,2,5.11255,21.4522,4.92261,27.815,0.264856,0.221766,0.649852,3.57972e-08,0.0254681
1312,-146.164,2,5.11412,21.4177,4.94336,27.815,0.264911,0.220342,0.649732,3.57612e-08,0.0254572
1313,-149.356,2,5.11609,21.4037,4.95808,27.815,0.265286,0.219967,0.64759,3.55899e-08,0.0254208
1314,-137.229,2,5.11751,21.4154,4.9612,27.815,0.264898,0.218913,0.651247,3.57569e-08,0.0254722
1315,-149.502,2,5.11994,21.4715,4.95638,27.815,0.264447,0.21666,0.655418,3.55914e-08,0.0254434
1316,-155.45,2,5.12163,21.5334,4.94465,27.815,0.263994,0.215554,0.65666,3.51732e-08,0.0253822
1317,-147.877,2,5.12101,21.5625,4.93087,27.815,0.264198,0.217484,0.661569,3.51034e-08,0.0252891
1318,-145.287,2,5.11815,21.558,4.9194,27.815,0.265147,0.218312,0.661521,3.45385e-08,0.0253144
1319,-148.926,2,5.11639,21.5561,4.91404,27.815,0.2657,0.218369,0.663631,3.42196e-08,0.0252833
1320,-147.647,2,5.11301,21.5274,4.89797,27.815,0.265902,0.217287,0.668366,3.39617e-08,0.0252708
1321,-141.54,2,5.1113,21.5301,4.8916,27.815,0.265905,0.218647,0.673181,3.38817e-08,0.0252645
1322,-139.5,2,5.11033,21.5023,4.89756,27.815,0.265571,0.220338,0.679045,3.39013e-08,0.0252581
1323,-143.448,2,5.1114,21.5358,4.90314,27.815,0.265993,0.221919,0.675392,3.39712e-08,0.0252509
1324,-143.318,2,5.11237,21.6038,4.88393,27.815,0.266107,0.223908,0.669668,3.41523e-08,0.0252417
1325,-154.99,2,5.11351,21.6329,4.87199,27.815,0.266064,0.22468,0.66626,3.37094e-08,0.0251998
1326,-150.043,2,5.11294,21.6426,4.86535,27.815,0.266005,0.225683,0.663382,3.39377e-08,0.025128
1327,-158.957,2,5.11279,21.6356,4.86365,27.815,0.265701,0.226615,0.658423,3.38064e-08,0.0250301
1328,-158.532,2,5.11183,21.6371,4.86007,27.815,0.265878,0.227567,0.652569,3.33524e-08,0.0249813
1329,-150.864,2,5.1111,21.6537,4.84043,27.815,0.265898,0.228127,0.646512,3.31456e-08,0.0249966
1330,-148.11,2,5.11092,21.6692,4.81364,27.815,0.265918,0.22813,0.642821,3.30533e-08,0.0250239
1331,-148.533,2,5.11029,21.6858,4.80169,27.815,0.265814,0.227714,0.640499,3.29938e-08,0.0250427
1332,-143.945,2,5.10988,21.6931,4.79111,27.815,0.265843,0.227371,0.640895,3.31194e-08,0.025066
1333,-151.203,2,5.10936,21.6684,4.79632,27.815,0.265569,0.225122,0.642024,3.32374e-08,0.0250518
1334,-153.842,2,5.10853,21.6407,4.78333,27.815,0.265505,0.223715,0.641829,3.30197e-08,0.0250479
1335,-155.858,2,5.11128,21.6389,4.79302,27.815,0.264995,0.222838,0.640689,3.27747e-08,0.0250386
1336,-153.25,2,5.11146,21.6393,4.79153,27.815,0.264945,0.22203,0.639416,3.24448e-08,0.0250585
1337,-155.9,2,5.11027,21.6532,4.79056,27.815,0.265068,0.221525,0.638542,3.2192e-08,0.0250368
1338,-153.631,2,5.11023,21.6441,4.79656,27.815,0.264412,0.220113,0.640745,3.22176e-08,0.0250177
1339,-137.868,2,5.10979,21.6073,4.80468,27.815,0.264098,0.219087,0.64229,3.25658e-08,0.0250873
1340,-139.418,2,5.10813,21.5896,4.80799,27.815,0.263746,0.218441,0.64569,3.30984e-08,0.0251005
1341,-143.278,2,5.10787,21.5765,4.81187,27.815,0.263814,0.218033,0.649019,3.33092e-08,0.0251063
1342,-148.316,2,5.10622,21.5794,4.79151,27.815,0.264004,0.217656,0.649797,3.33941e-08,0.0250922
1343,-150.608,2,5.10503,21.59,4.78031,27.815,0.263995,0.21696,0.651374,3.32898e-08,0.0250848
1344,-146.097,2,5.1035,21.589,4.77276,27.815,0.263669,0.216891,0.652167,3.33085e-08,0.0250979
1345,-142.562,2,5.10084,21.5621,4.77414,27.815,0.263575,0.216644,0.656372,3.31077e-08,0.0251406
1346,-149.788,2,5.09959,21.5566,4.77675,27.815,0.263594,0.216662,0.658662,3.2954e-08,0.0251267
1347,-147.036,2,5.09728,21.5591,4.76481,27.815,0.263271,0.216046,0.659624,3.28704e-08,0.0251471
1348,-148.533,2,5.09653,21.5527,4.75638,27.815,0.262767,0.215211,0.657741,3.29164e-08,0.0251663
1349,-147.03,2,5.09756,21.5611,4.75703,27.815,0.262489,0.215247,0.657018,3.30875e-08,0.0251628
1350,-145.88,2,5.09808,21.5927,4.7626,27.815,0.262401,0.215499,0.658348,3.30206e-08,0.0251742
1351,-148.188,2,5.09819,21.6123,4.76605,27.815,0.262252,0.215807,0.660851,3.29671e-08,0.0251592
1352,-150.101,2,5.09779,21.6417,4.75826,27.815,0.262339,0.216737,0.664297,3.3017e-08,0.0250986
1353,-140.097,2,5.09867,21.6508,4.76363,27.815,0.262604,0.218164,0.665867,3.33112e-08,0.025087
1354,-151.015,2,5.0989,21.6701,4.77051,27.815,0.262569,0.217959,0.66451,3.3328e-08,0.0250698
1355,-144.919,2,5.09942,21.681,4.75859,27.815,0.262529,0.217745,0.659745,3.34916e-08,0.0251033
1356,-146.047,2,5.09912,21.6979,4.74533,27.815,0.262523,0.219252,0.657797,3.33581e-08,0.0251139
1357,-148.801,2,5.09855,21.7083,4.74044,27.815,0.262526,0.219759,0.657822,3.3277e-08,0.025104
1358,-150.842,2,5.09911,21.7089,4.7441,27.815,0.262479,0.220638,0.657576,3.34228e-08,0.0250523
1359,-146.161,2,5.09926,21.7023,4.75172,27.815,0.262625,0.221726,0.659346,3.32686e-08,0.0250497
1360,-150.228,2,5.09937,21.6812,4.77348,27.815,0.262729,0.222394,0.659384,3.32358e-08,0.0250211
1361,-156.115,2,5.09941,21.6459,4.79248,27.815,0.262784,0.221788,0.658656,3.30783e-08,0.0249948
1362,-143.477,2,5.09969,21.6381,4.79757,27.815,0.262899,0.221136,0.65877,3.32318e-08,0.0250174
1363,-140.45,2,5.09867,21.621,4.79887,27.815,0.263207,0.220797,0.657882,3.33551e-08,0.0250565
1364,-144.46,2,5.09753,21.5849,4.80156,27.815,0.263495,0.221054,0.658099,3.31913e-08,0.0250828
1365,-150.451,2,5.09793,21.5631,4.81566,27.815,0.263307,0.220677,0.657529,3.29957e-08,0.0250962
1366,-141.606,2,5.09992,21.596,4.8223,27.815,0.263732,0.220942,0.657332,3.30762e-08,0.0251181
1367,-144.782,2,5.10197,21.6242,4.82743,27.815,0.263911,0.222317,0.6563,3.30351e-08,0.0251208
1368,-146.346,2,5.10378,21.6451,4.83288,27.815,0.263801,0.222618,0.655552,3.31068e-08,0.0251203
1369,-141.901,2,5.10496,21.6684,4.842,27.815,0.264134,0.222155,0.658088,3.30743e-08,0.0251463
1370,-146.108,2,5.10582,21.6962,4.84603,27.815,0.264226,0.222078,0.658522,3.29783e-08,0.0251594
1371,-161.398,2,5.10541,21.6974,4.83518,27.815,0.26406,0.221433,0.658388,3.27699e-08,0.0251054
1372,-150.658,2,5.10377,21.6851,4.82717,27.815,0.263983,0.221297,0.658386,3.26402e-08,0.0251018
1373,-145.394,2,5.10218,21.6833,4.82304,27.815,0.263907,0.221183,0.658098,3.27417e-08,0.025105
1374,-152.798,2,5.10028,21.6649,4.82134,27.815,0.264328,0.220262,0.657789,3.2838e-08,0.0250712
1375,-155.424,2,5.09988,21.6677,4.81931,27.815,0.264234,0.219749,0.65733,3.2676e-08,0.025056
1376,-145.148,2,5.09974,21.6703,4.8259,27.815,0.264355,0.219468,0.658198,3.27132e-08,0.0250658
1377,-149.548,2,5.09894,21.676,4.82108,27.815,0.264715,0.219571,0.658613,3.2932e-08,0.0250221
1378,-152.785,2,5.09975,21.6782,4.82169,27.815,0.264795,0.219802,0.658521,3.28743e-08,0.0249988
1379,-155.701,2,5.09939,21.6759,4.8126,27.815,0.264773,0.220766,0.657788,3.26233e-08,0.024973
1380,-148.145,2,5.09935,21.674,4.80004,27.815,0.264815,0.221585,0.65772,3.26845e-08,0.0249562
1381,-144.671,2,5.09858,21.671,4.78577,27.815,0.264928,0.221938,0.659247,3.27196e-08,0.0249584
1382,-147.502,2,5.09744,21.6664,4.77288,27.815,0.264745,0.222515,0.658365,3.29685e-08,0.024932
1383,-148.843,2,5.09719,21.6715,4.77174,27.815,0.264575,0.223078,0.657031,3.30386e-08,0.0249222
1384,-144.139,2,5.09628,21.6637,4.76366,27.815,0.264566,0.224132,0.655501,3.30507e-08,0.0249346
1385,-155.347,2,5.09525,21.6713,4.75489,27.815,0.264769,0.225163,0.653291,3.28668e-08,0.0249082
1386,-153.05,2,5.09519,21.6673,4.74385,27.815,0.264636,0.226023,0.65261,3.27429e-08,0.0248904
1387,-151.15,2,5.09355,21.6612,4.72912,27.815,0.264613,0.226368,0.652432,3.2667e-08,0.0248808
1388,-152.276,2,5.09193,21.645,4.7128,27.815,0.264529,0.226716,0.652979,3.26874e-08,0.0248524
1389,-145.99,2,5.09273,21.6381,4.72498,27.815,0.264282,0.227073,0.654474,3.2677e-08,0.0248579
1390,-141.909,2,5.09434,21.6436,4.72828,27.815,0.264128,0.227104,0.655719,3.26895e-08,0.0248878
1391,-144.961,2,5.09543,21.6527,4.72995,27.815,0.263963,0.226817,0.654768,3.2698e-08,0.0249177
1392,-153.116,2,5.09628,21.6709,4.72416,27.815,0.263898,0.227483,0.65139,3.25905e-08,0.0249166
1393,-153.241,2,5.09671,21.6911,4.72176,27.815,0.264043,0.227537,0.648738,3.26047e-08,0.0249047
1394,-140.706,2,5.09742,21.708,4.72166,27.815,0.264043,0.228105,0.647266,3.27481e-08,0.0249272
1395,-140.421,2,5.09724,21.7127,4.71275,27.815,0.264014,0.228938,0.646419,3.26436e-08,0.0249684
1396,-140.365,2,5.0968,21.7077,4.70725,27.815,0.264212,0.228673,0.644298,3.25697e-08,0.0250248
1397,-149.413,2,5.09643,21.6989,4.70789,27.815,0.264191,0.228187,0.643825,3.24687e-08,0.0250396
1398,-144.543,2,5.09663,21.6959,4.71132,27.815,0.263987,0.227818,0.644811,3.26287e-08,0.0250409
1399,-146.852,2,5.09752,21.6873,4.72178,27.815,0.263659,0.227559,0.647359,3.26726e-08,0.0250363
1400,-158.863,2,5.09739,21.6763,4.7257,27.815,0.263535,0.22741,0.647291,3.25149e-08,0.0250068
1401,-152.619,2,5.09646,21.6791,4.72562,27.815,0.263546,0.226996,0.64667,3.23588e-08,0.0250121
1402,-148.645,2,5.09591,21.6785,4.72578,27.815,0.263761,0.226902,0.646086,3.22413e-08,0.0250246
1403,-153.293,2,5.09567,21.6863,4.7225,27.815,0.264053,0.226946,0.644817,3.21245e-08,0.0250181
1404,-147.434,2,5.09574,21.6876,4.72326,27.815,0.264089,0.227548,0.644269,3.20438e-08,0.0250255
1405,-142.435,2,5.0957,21.6926,4.7253,27.815,0.264276,0.227593,0.64498,3.18984e-08,0.0250605
1406,-148.565,2,5.09536,21.6903,4.73466,27.815,0.264657,0.228167,0.645041,3.18346e-08,0.0250503
1407,-155.375,2,5.09564,21.6882,4.74017,27.815,0.264723,0.228362,0.644058,3.17438e-08,0.0250318
1408,-155.284,2,5.09669,21.7063,4.74068,27.815,0.264566,0.228536,0.642385,3.16547e-08,0.0250229
1409,-154.587,2,5.09735,21.705,4.74312,27.815,0.264469,0.228575,0.642639,3.16331e-08,0.0250004
1410,-153.146,2,5.09809,21.7031,4.74646,27.815,0.26468,0.228552,0.642119,3.16946e-08,0.0249771
1411,-148.931,2,5.09849,21.6997,4.74944,27.815,0.264676,0.228564,0.640971,3.1908e-08,0.02496
1412,-157.959,2,5.09849,21.7017,4.74904,27.815,0.264805,0.228795,0.64051,3.18876e-08,0.0249225
1413,-153.844,2,5.09769,21.6996,4.73735,27.815,0.264895,0.229137,0.638553,3.18735e-08,0.0249104
1414,-143.892,2,5.09744,21.7093,4.72633,27.815,0.264868,0.230124,0.636703,3.19064e-08,0.0249246
1415,-152.29,2,5.0972,21.7175,4.71674,27.815,0.264914,0.23069,0.634652,3.18886e-08,0.0249175
1416,-147.767,2,5.09717,21.7262,4.71672,27.815,0.264931,0.230645,0.632115,3.19349e-08,0.0249333
1417,-157.65,2,5.09715,21.7311,4.71704,27.815,0.265181,0.230761,0.62922,3.18586e-08,0.024922
1418,-148.796,2,5.0975,21.7412,4.71993,27.815,0.26536,0.231195,0.62713,3.19553e-08,0.0249176
1419,-145.685,2,5.09811,21.7452,4.71902,27.815,0.265363,0.232105,0.627137,3.18485e-08,0.0249306
1420,-145.363,2,5.09856,21.7582,4.71627,27.815,0.265478,0.232167,0.627731,3.1921e-08,0.0249327
1421,-145.243,2,5.0991,21.7616,4.71811,27.815,0.265446,0.232233,0.62796,3.19252e-08,0.0249458
1422,-150.263,2,5.10052,21.773,4.71854,27.815,0.26518,0.232181,0.628225,3.19523e-08,0.0249435
1423,-148.909,2,5.1013,21.791,4.71356,27.815,0.265004,0.232435,0.627521,3.2003e-08,0.0249421
1424,-149,2,5.10163,21.797,4.71077,27.815,0.264688,0.232684,0.627878,3.20818e-08,0.0249322
1425,-153.976,2,5.10155,21.7976,4.70533,27.815,0.264392,0.232573,0.627691,3.21094e-08,0.0249189
1426,-148.226,2,5.10176,21.7906,4.69832,27.815,0.264345,0.232947,0.627044,3.21158e-08,0.0249218
1427,-153.414,2,5.10173,21.7847,4.69405,27.815,0.264317,0.233178,0.626632,3.20821e-08,0.024911
1428,-151.139,2,5.10151,21.7891,4.69295,27.815,0.264252,0.233242,0.626277,3.21074e-08,0.024904
1429,-151.817,2,5.10129,21.7915,4.68651,27.815,0.264446,0.233203,0.625828,3.21771e-08,0.0248889
1430,-152.735,2,5.10153,21.7951,4.6857,27.815,0.264494,0.233183,0.625126,3.2088e-08,0.0248927
1431,-152.479,2,5.10164,21.79,4.68876,27.815,0.26446,0.233335,0.625763,3.19951e-08,0.0248889
1432,-150.813,2,5.10112,21.7864,4.68873,27.815,0.264481,0.233701,0.625477,3.20324e-08,0.0248758
1433,-155.609,2,5.10013,21.7787,4.68969,27.815,0.264598,0.233767,0.626291,3.21045e-08,0.0248386
1434,-147.365,2,5.0992,21.7698,4.6891,27.815,0.264718,0.234209,0.626776,3.21357e-08,0.0248314
1435,-144.842,2,5.09834,21.7627,4.68822,27.815,0.264547,0.234455,0.627138,3.21792e-08,0.0248376
1436,-142.516,2,5.09824,21.7555,4.68086,27.815,0.264323,0.234509,0.627589,3.22255e-08,0.0248557
1437,-151.322,2,5.09772,21.7465,4.68323,27.815,0.264281,0.234502,0.629066,3.22423e-08,0.0248396
1438,-146.793,2,5.09778,21.7377,4.68614,27.815,0.264204,0.234031,0.631784,3.22161e-08,0.0248441
1439,-143.956,2,5.09735,21.7371,4.69045,27.815,0.264244,0.233199,0.634991,3.21894e-08,0.024858
1440,-149.894,2,5.09707,21.7365,4.69391,27.815,0.264194,0.232524,0.636317,3.21833e-08,0.0248598
1441,-155.31,2,5.09721,21.7334,4.69995,27.815,0.26433,0.231856,0.63657,3.20524e-08,0.0248642
1442,-146.185,2,5.09727,21.7237,4.70789,27.815,0.264251,0.23126,0.637223,3.19767e-08,0.0248889
1443,-149.558,2,5.09761,21.7152,4.7123,27.815,0.264186,0.230841,0.637114,3.19702e-08,0.0248979
1444,-143.409,2,5.09741,21.7057,4.71812,27.815,0.264185,0.230771,0.636893,3.19889e-08,0.024915
1445,-142.736,2,5.09723,21.6971,4.71858,27.815,0.264126,0.230786,0.636517,3.18849e-08,0.0249479
1446,-139.378,2,5.09702,21.6919,4.71593,27.815,0.264102,0.231462,0.635933,3.18379e-08,0.0249741
1447,-137.876,2,5.09696,21.6859,4.71579,27.815,0.264098,0.231849,0.636004,3.19156e-08,0.0249906
1448,-144.593,2,5.09724,21.6813,4.71425,27.815,0.263994,0.23199,0.63502,3.19149e-08,0.0250073
1449,-138.697,2,5.09727,21.6813,4.71354,27.815,0.264016,0.232029,0.634421,3.21128e-08,0.0250154
1450,-147.008,2,5.0985,21.6828,4.71876,27.815,0.263848,0.231952,0.6354,3.20863e-08,0.0250215
1451,-143.095,2,5.0994,21.6873,4.72544,27.815,0.263728,0.232004,0.635764,3.21472e-08,0.0250285
1452,-143.522,2,5.10049,21.6979,4.72642,27.815,0.263542,0.232041,0.636143,3.21567e-08,0.0250411
1453,-144.244,2,5.10095,21.6855,4.72969,27.815,0.263505,0.232167,0.636047,3.21568e-08,0.0250513
1454,-139.703,2,5.10029,21.6723,4.72965,27.815,0.263683,0.232404,0.63581,3.22299e-08,0.0250601
