iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a
262,306.159,1,10.0621,42.3432,11.1207,57.9677,0.264731,0.273089,0.547893,0.739062,0.0588696
263,304.45,1,10.1145,42.3047,11.2136,55.9555,0.264692,0.267984,0.569067,0.730194,0.0582898
264,305.192,1,10.0877,42.6602,10.8695,59.2578,0.261325,0.25826,0.598531,0.669938,0.0592491
265,308.457,1,10.073,42.2198,11.4093,56.81,0.274023,0.268932,0.572735,0.642258,0.0602503
266,306.574,1,10.0491,42.462,10.9199,59.6174,0.274209,0.251215,0.600231,0.640634,0.0598637
267,309.197,1,10.0941,42.3897,10.6642,60.7752,0.268644,0.265313,0.628493,0.607672,0.0604462
268,309.394,1,10.0107,41.9985,10.3997,58.1354,0.272451,0.261652,0.592964,0.582015,0.0614072
269,300.32,1,10.081,42.8479,10.5207,61.6126,0.263399,0.270554,0.61364,0.606091,0.05794
270,308.23,1,10.0495,42.6997,10.8511,65.4413,0.263356,0.270606,0.609666,0.689062,0.0593137
271,316.721,1,10.1081,41.9793,11.6924,64.9949,0.269981,0.285481,0.590321,0.665086,0.0618988
272,310.017,1,10.1018,42.0516,11.3066,64.1567,0.269044,0.299937,0.527999,0.648571,0.0605976
273,310.261,1,10.1007,42.6636,10.4918,59.547,0.269666,0.288091,0.523916,0.640959,0.06116
274,310.808,1,10.132,42.8581,10.281,57.0889,0.262849,0.296897,0.547588,0.6423,0.0608819
275,299.052,1,10.0687,41.9922,10.7106,57.4348,0.265884,0.290745,0.547878,0.683792,0.0568194
276,297.991,1,10.0825,42.7431,10.8059,54.8435,0.272792,0.26529,0.545622,0.691274,0.0569964
277,299.247,1,10.0338,42.4178,10.6746,58.6087,0.274567,0.268256,0.585049,0.65021,0.0571522
278,307.512,1,10.0863,42.4045,10.7788,56.8605,0.265826,0.268371,0.535657,0.638165,0.0608864
279,305.061,1,10.0749,42.1746,11.0312,55.8261,0.262709,0.259306,0.535134,0.620802,0.0607726
280,311.115,1,10.1135,42.124,10.927,53.8274,0.265798,0.261393,0.58144,0.601172,0.0620775
281,312.323,1,10.1714,41.6449,11.0819,56.3916,0.264648,0.256441,0.605528,0.610867,0.062168
282,293.814,1,10.1064,41.338,11.5262,58.2174,0.263947,0.245527,0.638675,0.56551,0.057034
283,293.046,1,10.1693,42.3604,11.23,57.5985,0.263438,0.244448,0.610242,0.574708,0.0571033
284,290.916,1,10.1856,42.3909,11.5763,55.3075,0.266073,0.250873,0.633349,0.562798,0.0560457
285,294.599,1,10.1509,41.3846,11.9679,53.374,0.263833,0.275916,0.566485,0.580455,0.0571538
286,301.324,1,10.2125,41.0162,11.8337,54.3197,0.261913,0.275772,0.611775,0.557286,0.0588719
287,296.877,1,10.1827,41.7421,11.8598,51.2309,0.26331,0.251007,0.603282,0.584103,0.0579936
288,295.078,1,10.2178,41.1366,11.8047,47.9844,0.260952,0.255817,0.599488,0.577305,0.0575201
289,300.619,1,10.213,41.5649,11.9858,49.0835,0.258457,0.270804,0.590283,0.528484,0.0596941
290,305.333,1,10.2193,41.8279,11.6277,48.7044,0.258288,0.259346,0.609195,0.562952,0.0607259
291,308.863,1,10.2503,41.9788,11.8472,49.7291,0.256943,0.271483,0.567845,0.558167,0.0621995
292,300.223,1,10.2691,41.8651,11.6348,51.3191,0.253754,0.242822,0.575546,0.511543,0.0614004
293,295.094,1,10.2641,41.2755,11.9494,52.5448,0.260116,0.228955,0.573567,0.515742,0.0598449
294,287.696,1,10.2534,40.0831,12.7318,49.5672,0.26099,0.251621,0.633223,0.461294,0.0572256
295,294.968,1,10.1629,40.4837,12.6124,49.4252,0.265529,0.258744,0.668577,0.466644,0.0581189
296,301.07,1,10.2186,41.0009,12.1337,51.7859,0.265537,0.263733,0.651385,0.49998,0.0594551
297,300.044,1,10.2402,40.9458,12.3957,53.6959,0.271325,0.267591,0.663598,0.470795,0.0591856
298,305.529,1,10.1895,39.8769,12.6,52.7392,0.269444,0.263107,0.697736,0.481082,0.0604765
299,295.863,1,10.2007,39.2884,13.0564,52.9162,0.27573,0.261206,0.712514,0.451661,0.0577286
300,291.583,1,10.2188,39.5024,13.3615,53.1598,0.277169,0.257532,0.690465,0.464741,0.0565537
301,289.466,1,10.25,39.9101,13.2486,53.964,0.269313,0.236935,0.696542,0.49554,0.0562539
302,283.78,1,10.2362,40.008,12.9272,53.085,0.268836,0.24142,0.679929,0.475796,0.0549947
303,291.603,1,10.2307,39.8333,12.7143,52.6361,0.274532,0.229094,0.658267,0.502008,0.0573668
304,304.265,1,10.2249,40.4626,13.1669,53.3191,0.273998,0.232876,0.74601,0.505644,0.05998
305,300.843,1,10.232,39.7323,13.4858,52.8287,0.263414,0.242427,0.7547,0.498574,0.0589351
306,293.955,1,10.1712,40.3501,12.3941,54.185,0.264713,0.232473,0.675024,0.470159,0.0587204
307,296.242,1,10.1641,40.8443,12.6222,54.8291,0.267866,0.245077,0.684719,0.464651,0.0587277
308,296.155,1,10.2357,40.4913,12.9872,52.7606,0.265196,0.25054,0.684732,0.511927,0.0577756
309,296.639,1,10.214,40.0303,12.6775,52.0776,0.266843,0.26323,0.684742,0.485317,0.0579028
310,296.141,1,10.2297,39.8075,12.4585,53.1063,0.270913,0.240606,0.687855,0.486582,0.0583247
311,298.571,1,10.2264,40.2288,12.5038,54.2891,0.272882,0.234213,0.729488,0.494987,0.0585856
312,298.827,1,10.1473,40.2869,12.1296,53.6147,0.286965,0.249721,0.737728,0.488652,0.0577066
313,300.968,1,10.203,40.2996,12.8197,52.3284,0.272787,0.24557,0.752715,0.557978,0.0576319
314,304.667,1,10.1897,39.8108,12.3092,54.6528,0.285202,0.247202,0.798903,0.499071,0.0590072
315,298.589,1,10.1637,40.3374,12.0127,49.8522,0.282226,0.256011,0.785253,0.498795,0.0568737
316,304.017,1,10.1896,39.9913,11.5596,55.0555,0.280436,0.26962,0.734093,0.490867,0.0588293
317,302.025,1,10.1471,40.2567,11.7963,53.8066,0.274606,0.265802,0.802792,0.445357,0.0585892
318,300.848,1,10.1406,40.1021,11.8234,53.8349,0.280567,0.2473,0.780007,0.433028,0.0591517
319,295.144,1,10.1612,40.3796,11.1949,55.0516,0.275511,0.251189,0.83139,0.454987,0.056501
320,295.293,1,10.147,40.9191,11.2103,56.4256,0.275654,0.263343,0.803032,0.445652,0.056608
321,297.205,1,10.2609,40.7419,11.8189,53.6215,0.267568,0.25244,0.772564,0.427229,0.0584641
322,292.038,1,10.2719,40.3096,12.08,55.5768,0.27249,0.240437,0.78661,0.389366,0.0577923
323,287.339,1,10.2676,41.0292,12.2306,56.3492,0.269722,0.233427,0.822911,0.37917,0.0565698
324,288.39,1,10.2067,39.9852,11.9321,58.0043,0.268749,0.221619,0.821501,0.360887,0.0577719
325,288.634,1,10.2424,38.9746,12.9077,53.9664,0.267817,0.238579,0.847885,0.341187,0.0574608
326,275.847,1,10.2771,39.2245,12.772,51.7803,0.270178,0.231887,0.820852,0.308034,0.054982
327,273.764,1,10.3051,39.3736,13.0507,54.2059,0.265803,0.235144,0.771003,0.308417,0.054897
328,274.224,1,10.2921,39.683,13.2454,52.7323,0.263737,0.244239,0.765153,0.30842,0.054848
329,272.046,1,10.3071,39.8424,12.4542,50.1295,0.264454,0.255434,0.733318,0.319676,0.0539069
330,279.179,1,10.2407,40.1012,12.5565,50.0001,0.26377,0.242051,0.708749,0.338337,0.0562234
331,279.776,1,10.2957,39.503,12.9276,49.6845,0.261261,0.232535,0.738565,0.354442,0.0560866
332,288.686,1,10.3187,39.5358,13.3049,50.9043,0.261279,0.24347,0.770972,0.370799,0.0576129
333,290.315,1,10.2529,38.9469,13.6012,54.6196,0.263735,0.26542,0.738585,0.394139,0.0571474
334,291.659,1,10.2649,39.2092,12.9741,55.223,0.26098,0.276633,0.752043,0.41855,0.0566412
335,293.212,1,10.2533,39.1362,13.1089,53.3791,0.265328,0.287397,0.725896,0.434186,0.056637
336,289.34,1,10.3108,39.4881,13.6686,48.5591,0.262169,0.264643,0.756793,0.395587,0.0566995
337,293.359,1,10.3351,39.8229,13.4329,49.6186,0.264679,0.257966,0.743792,0.455099,0.0570043
338,290.959,1,10.307,39.4623,13.4093,47.0136,0.258914,0.265233,0.690809,0.465582,0.0566697
339,292.03,1,10.2836,38.6833,13.7903,47.5307,0.262876,0.268704,0.739379,0.457651,0.0563345
340,290.305,1,10.3031,38.8849,14.1136,48.2524,0.262137,0.270166,0.706889,0.431549,0.0566595
341,287.009,1,10.2854,39.1164,13.1708,50.5846,0.263933,0.282153,0.678461,0.410267,0.0560322
342,284.633,1,10.2602,39.4628,12.8234,48.5806,0.265557,0.296753,0.695182,0.392319,0.0550516
343,281.048,1,10.3064,39.5909,13.1458,49.6193,0.26108,0.286089,0.651409,0.424013,0.054357
344,288.428,1,10.284,39.3632,13.0114,49.4777,0.255993,0.29047,0.698536,0.408371,0.0562585
345,290.607,1,10.2749,39.5318,13.2257,50.4414,0.263182,0.288991,0.713342,0.431417,0.0560894
346,293.508,1,10.2488,39.3827,13.2812,52.1336,0.26613,0.291948,0.762175,0.414667,0.0565468
347,292.193,1,10.2694,39.305,13.623,49.3447,0.265332,0.286825,0.71203,0.441785,0.0563692
348,290.937,1,10.2887,39.7125,13.5525,47.9938,0.262526,0.260277,0.72066,0.406289,0.0574866
349,283.455,1,10.2769,40.5489,12.781,50.4993,0.276179,0.264448,0.669384,0.363396,0.0562717
350,287.271,1,10.3094,40.1562,12.9905,50.3526,0.265682,0.273081,0.705705,0.372708,0.0567897
351,286.505,1,10.3177,40.7565,12.4111,46.2405,0.270653,0.252996,0.690598,0.344713,0.0578785
352,282.703,1,10.2603,40.1657,12.5644,48.3097,0.276259,0.240192,0.735422,0.339655,0.0566057
353,284.991,1,10.2564,40.3065,12.2855,48.2186,0.267294,0.253551,0.685201,0.336787,0.0577715
354,281.816,1,10.2721,40.8103,12.1764,49.0252,0.262576,0.232575,0.703348,0.301232,0.0587996
355,284.123,1,10.3096,40.1485,12.0732,48.6618,0.263896,0.230121,0.739324,0.303814,0.0586695
356,281.987,1,10.315,40.1508,12.2939,48.9329,0.261091,0.224009,0.792026,0.309735,0.0575943
357,283.772,1,10.3475,40.2281,12.8347,49.47,0.258059,0.240179,0.796615,0.290688,0.0581295
358,293.256,1,10.339,40.1256,12.6889,49.845,0.261877,0.238551,0.773748,0.310658,0.0606716
359,292.653,1,10.3658,39.6408,13.4376,49.7226,0.259104,0.237519,0.783271,0.317609,0.0603106
360,294.434,1,10.3256,39.365,13.6217,50.3624,0.258993,0.242147,0.767551,0.289917,0.0617008
361,287.272,1,10.2309,39.9847,12.4804,50.6858,0.268029,0.242363,0.786024,0.293347,0.0588315
362,288.127,1,10.3071,40.1531,12.5938,50.0184,0.266577,0.240863,0.753785,0.272634,0.0601964
363,279.733,1,10.2866,40.1923,12.3126,49.9155,0.261959,0.272178,0.744557,0.248262,0.0576317
364,277.957,1,10.3014,40.7634,11.7714,49.0719,0.258488,0.263992,0.723374,0.243539,0.0578718
365,280.847,1,10.327,40.6676,11.8369,50.0412,0.255744,0.291073,0.717177,0.26396,0.0574037
366,285.586,1,10.2799,41.0229,11.8147,49.416,0.261738,0.284538,0.701504,0.294481,0.0580898
367,289.988,1,10.2834,40.5093,12.1255,48.6202,0.259513,0.275118,0.728263,0.267031,0.0603332
368,292.084,1,10.2922,39.9902,12.3147,46.2729,0.254966,0.292072,0.756885,0.270263,0.0601765
369,286.504,1,10.2928,40.5173,11.9775,45.3805,0.257153,0.287977,0.713375,0.287689,0.0584723
370,278.355,1,10.2911,40.5066,11.9821,45.8527,0.25729,0.294145,0.731747,0.257317,0.0570683
371,284.568,1,10.2901,40.3058,12.1055,46.2893,0.256624,0.283009,0.736248,0.2682,0.0583778
372,283.147,1,10.2692,39.9084,12.4048,49.4031,0.2608,0.272795,0.688983,0.239885,0.0603072
373,287.433,1,10.3003,39.9891,12.0093,49.1971,0.263831,0.273437,0.70389,0.239801,0.0606859
374,288.767,1,10.3051,39.9301,12.1541,48.3642,0.260202,0.267823,0.735187,0.248261,0.0607221
375,280.785,1,10.2838,39.9618,12.5847,49.2326,0.261486,0.26,0.762162,0.26416,0.0576294
376,285.215,1,10.2416,39.3378,12.5006,50.3298,0.259854,0.250542,0.722062,0.26226,0.0598807
377,284.141,1,10.2518,39.2502,12.8895,50.6173,0.255912,0.246353,0.764008,0.241792,0.0600434
378,284.937,1,10.264,39.6713,12.6338,48.6959,0.258173,0.268033,0.739083,0.251589,0.0594225
379,274.087,1,10.2721,39.586,12.6003,48.4,0.263956,0.250368,0.773557,0.248118,0.0562751
380,274.991,1,10.2342,39.9147,12.4226,47.8383,0.257324,0.251193,0.756667,0.221924,0.0584844
381,281.26,1,10.3002,39.3964,12.4143,48.5913,0.250892,0.251365,0.767053,0.237854,0.0592536
382,285.17,1,10.3076,39.0662,12.9146,48.3258,0.251994,0.260924,0.770979,0.245946,0.0597689
383,288.162,1,10.3408,39.5711,12.8062,47.505,0.257695,0.267995,0.763078,0.24019,0.0605737
384,282.333,1,10.3307,40.1124,12.548,47.0942,0.254468,0.247074,0.758554,0.226946,0.0601194
385,280.466,1,10.3313,40.8237,12.8589,46.8315,0.261315,0.245645,0.741624,0.21727,0.059933
386,271.234,1,10.3236,39.9705,12.9653,46.7607,0.263701,0.247347,0.753096,0.242233,0.0559643
387,281.89,1,10.2787,39.4258,12.6289,49.3748,0.264248,0.25746,0.744396,0.287567,0.0574401
388,290.729,1,10.273,39.8959,12.2647,48.2923,0.259334,0.253415,0.728377,0.272639,0.0611161
389,283.814,1,10.2599,39.9149,11.7107,49.6199,0.26362,0.289582,0.741735,0.259591,0.0579403
390,272.832,1,10.2591,40.2287,11.6855,48.5231,0.262344,0.286125,0.734609,0.248755,0.0552738
391,271.102,1,10.3158,39.9826,12.0315,48.4759,0.264599,0.255918,0.725102,0.259324,0.055428
392,277.128,1,10.3128,39.7483,12.2733,47.7717,0.257635,0.260718,0.70652,0.272012,0.0570274
393,279.685,1,10.3047,40.342,12.047,48.5463,0.268573,0.242667,0.754402,0.243295,0.0584844
394,272.609,1,10.2886,40.7365,11.7525,48.2797,0.264831,0.232874,0.731257,0.241438,0.0571006
395,280.79,1,10.2649,40.6535,11.6792,48.3146,0.264537,0.239618,0.737592,0.272017,0.0582518
396,279.08,1,10.2726,40.5812,11.6983,48.0337,0.26758,0.242769,0.76193,0.264995,0.0574765
397,290.699,1,10.2656,40.8621,11.9459,48.25,0.271178,0.255369,0.754361,0.306724,0.059305
398,289.863,1,10.257,40.4379,11.2649,49.6443,0.272108,0.254674,0.727245,0.319791,0.0589971
399,291.929,1,10.3079,41.037,12.7092,51.8919,0.262983,0.245781,0.790146,0.328886,0.0592771
400,290.366,1,10.3096,41.3382,12.0257,51.0806,0.263561,0.242179,0.748455,0.309696,0.0598948
401,280.708,1,10.3336,40.8884,12.0905,51.1729,0.25013,0.256311,0.729323,0.287629,0.0577542
402,279.281,1,10.3573,40.785,12.6575,52.0293,0.265221,0.245398,0.652326,0.283535,0.0583261
403,278.972,1,10.374,39.5512,13.5668,53.7265,0.267341,0.264705,0.718548,0.253601,0.058269
404,277.358,1,10.3961,39.4871,13.6597,51.921,0.265281,0.254474,0.731436,0.240928,0.0577799
405,282.515,1,10.3557,39.0852,13.0876,50.9017,0.268218,0.297604,0.726254,0.215493,0.0590902
406,286.431,1,10.3051,38.9352,13.6201,49.7154,0.269887,0.267086,0.758034,0.242452,0.0596325
407,281.501,1,10.3175,38.8134,14.2388,49.8154,0.264909,0.260981,0.780222,0.231581,0.0586212
408,281.203,1,10.3055,39.0962,12.9496,49.4883,0.269408,0.261484,0.741186,0.207132,0.0605499
409,279.938,1,10.3034,39.1654,12.818,48.6528,0.268712,0.289137,0.740115,0.221693,0.057974
410,282.883,1,10.3579,38.9585,12.9699,48.68,0.264428,0.300028,0.739627,0.21136,0.0591066
411,288.03,1,10.3281,39.4102,13.1164,48.3175,0.264569,0.306812,0.715545,0.222112,0.0603643
412,286.707,1,10.3407,40.0736,12.0418,50.9689,0.266672,0.305992,0.743216,0.23034,0.0592585
413,287.134,1,10.2607,40.1969,12.2314,52.3647,0.271352,0.308341,0.778242,0.242184,0.0583496
414,274.829,1,10.2309,40.0189,11.9886,51.5577,0.269743,0.303709,0.730334,0.221146,0.056146
415,276.748,1,10.2963,39.7885,12.2157,50.4311,0.268123,0.318797,0.736031,0.224458,0.0561742
416,281.108,1,10.2778,39.2433,12.6224,49.3402,0.269654,0.309403,0.743467,0.210717,0.058116
417,277.675,1,10.3121,39.797,12.5763,50.075,0.269668,0.309633,0.763647,0.201038,0.0572482
418,273.068,1,10.3173,40.4843,12.6707,49.7579,0.273044,0.299474,0.751917,0.181174,0.0570474
419,273.609,1,10.3039,40.74,12.3156,48.6916,0.272022,0.296643,0.757255,0.205595,0.0562139
420,276.686,1,10.2316,39.5446,12.4671,48.8719,0.273678,0.294595,0.719774,0.221469,0.0569327
421,286.7,1,10.3111,40.5798,12.5527,49.3393,0.27809,0.286322,0.752188,0.250737,0.0586346
422,289.976,1,10.3414,39.6017,12.7199,47.4024,0.270741,0.26965,0.767928,0.271616,0.0595225
423,293.119,1,10.3098,38.9963,13.4041,49.9486,0.272129,0.255395,0.755314,0.268242,0.0611994
424,292.333,1,10.3369,39.769,13.6676,49.5617,0.265689,0.246225,0.71654,0.249253,0.0626311
425,299.966,1,10.349,40.0428,13.3411,50.6273,0.259433,0.26258,0.710982,0.222938,0.0659898
426,285.457,1,10.3382,40.1631,13.3214,50.2319,0.261862,0.25077,0.692389,0.225327,0.0615971
427,293.801,1,10.2844,39.6648,12.3289,48.593,0.264753,0.251142,0.695561,0.227499,0.0640837
428,293.224,1,10.314,40.1024,11.9655,49.1842,0.25828,0.254049,0.706617,0.215395,0.0643792
429,286.338,1,10.307,39.1856,12.8651,48.9655,0.265895,0.229323,0.742988,0.228592,0.061783
430,290.447,1,10.2705,40.599,11.6492,47.0271,0.264552,0.219358,0.73199,0.280301,0.0618482
431,290.366,1,10.2557,40.8275,12.0641,49.344,0.26817,0.219209,0.734063,0.268092,0.0620825
432,288.884,1,10.2884,40.0202,12.5414,49.2698,0.267397,0.219201,0.702002,0.260638,0.0622894
433,285.148,1,10.2767,40.6064,12.131,50.2461,0.267918,0.217405,0.763493,0.25706,0.0605228
434,282.224,1,10.3054,40.2235,12.3519,49.3009,0.259187,0.222835,0.815377,0.235524,0.0598712
435,282.295,1,10.2954,39.9342,12.6007,47.3913,0.25849,0.235631,0.776942,0.210659,0.0610654
436,276.019,1,10.2764,39.9961,11.7096,49.714,0.256402,0.210755,0.80075,0.212998,0.0598187
437,280.273,1,10.3462,40.913,12.1736,49.5398,0.260098,0.204767,0.792041,0.24245,0.0599713
438,287.844,1,10.3048,41.3806,12.1203,51.0605,0.265469,0.203909,0.80546,0.266617,0.0612291
439,283.394,1,10.2942,40.4392,11.9731,53.9408,0.272298,0.205599,0.77496,0.281896,0.0593849
440,276.152,1,10.2994,40.308,12.6749,51.6297,0.27138,0.212384,0.78747,0.252136,0.057892
441,276.915,1,10.3374,40.5604,12.6578,52.3076,0.268289,0.218598,0.782963,0.225517,0.0597632
442,282.603,1,10.3908,39.7703,12.8512,52.2228,0.269313,0.214036,0.821452,0.217279,0.0606509
443,281.742,1,10.3201,40.3722,12.6129,51.983,0.264454,0.213829,0.78002,0.22178,0.0608252
444,281.836,1,10.2988,40.6009,11.3701,50.7664,0.264121,0.226213,0.794244,0.198366,0.0612474
445,281.328,1,10.3239,40.8483,11.738,49.7729,0.263996,0.238406,0.775184,0.177424,0.061899
446,279.697,1,10.3413,41.6441,11.995,49.9118,0.263992,0.222452,0.745593,0.180985,0.0620579
447,264.793,1,10.2832,41.3776,11.5727,49.0215,0.263046,0.207107,0.752051,0.161878,0.0595925
448,281.338,1,10.2813,41.5037,11.5682,48.3891,0.263349,0.222777,0.715232,0.174712,0.063305
449,270.627,1,10.289,41.0331,11.1972,49.7441,0.2667,0.227272,0.740787,0.164377,0.0598113
450,275.814,1,10.2518,40.7856,11.2924,49.9426,0.265046,0.253949,0.716219,0.15558,0.0613056
451,268.58,1,10.2589,39.9238,12.0343,49.3271,0.268518,0.241123,0.719815,0.155307,0.0593457
452,271.32,1,10.2945,40.3711,11.84,49.7054,0.26766,0.233773,0.726289,0.138911,0.061598
453,282.643,1,10.275,40.2135,12.0678,49.0172,0.277064,0.246669,0.709533,0.165079,0.0629247
454,284.413,1,10.3293,40.7487,11.585,48.6567,0.26518,0.244341,0.701094,0.172592,0.0637004
455,282.321,1,10.274,40.1369,12.0267,47.3227,0.269433,0.239733,0.702576,0.198497,0.0617471
456,280.629,1,10.261,40.1742,11.6276,49.5335,0.269944,0.237159,0.775764,0.189469,0.0608172
457,287.447,1,10.2454,40.1931,11.855,50.0579,0.273303,0.248356,0.724091,0.210833,0.0621357
458,283.355,1,10.2814,40.1976,12.003,47.6082,0.269318,0.241885,0.7438,0.223293,0.0604437
459,281.45,1,10.2832,40.5118,11.9705,49.283,0.271907,0.253267,0.719416,0.243343,0.05891
460,289.534,1,10.2668,41.2944,11.8605,50.3642,0.269489,0.263542,0.676783,0.260728,0.0610971
461,284.653,1,10.2878,40.9183,12.2923,49.1889,0.263875,0.257406,0.743842,0.263257,0.0590486
462,284.24,1,10.2483,40.583,12.1416,50.0485,0.26938,0.266465,0.675497,0.236174,0.0602221
463,285.184,1,10.2477,39.7561,11.5883,49.5823,0.266311,0.251751,0.704608,0.253122,0.0601385
464,285.687,1,10.2986,39.6678,12.5753,51.3166,0.267475,0.256324,0.747853,0.24812,0.0597538
465,289.223,1,10.282,39.8213,12.1126,49.7168,0.267967,0.249136,0.748319,0.252579,0.0609372
466,288.848,1,10.2224,40.0979,11.6815,49.8779,0.270379,0.248578,0.727223,0.239744,0.0614784
467,285.065,1,10.2169,40.7126,11.2472,48.8412,0.273143,0.269677,0.720025,0.251866,0.0591383
468,285.83,1,10.2726,40.5212,12.2572,49.8151,0.277848,0.270793,0.71714,0.233213,0.0598939
469,284.795,1,10.2798,40.9738,12.0937,51.5541,0.273126,0.267247,0.745392,0.262393,0.0584853
470,284.479,1,10.24,41.2457,11.6872,54.0829,0.264468,0.275491,0.748984,0.26433,0.0583015
471,276.763,1,10.2598,40.3479,11.7144,52.4672,0.269519,0.274982,0.731892,0.259636,0.0562007
472,272.861,1,10.2473,41.0205,11.2133,51.0746,0.269877,0.265431,0.680856,0.250447,0.056225
473,277.872,1,10.259,40.9162,11.3429,51.9559,0.264634,0.267096,0.756096,0.252281,0.0568867
474,281.496,1,10.2337,40.7469,11.6366,51.7157,0.262083,0.261306,0.734948,0.23163,0.0592128
475,279.422,1,10.2991,41.2577,11.531,51.1789,0.262122,0.266031,0.751068,0.23631,0.0580682
476,270.924,1,10.3087,41.5268,11.6175,49.5009,0.268034,0.246276,0.746057,0.211363,0.0580038
477,269.151,1,10.3573,40.628,12.4154,49.3667,0.267577,0.241047,0.757307,0.19432,0.0572157
478,263.949,1,10.3652,40.5004,12.4371,50.1471,0.266202,0.249615,0.734855,0.173805,0.0577249
479,265.27,1,10.3339,40.4955,12.2543,49.5192,0.26668,0.261438,0.71006,0.155456,0.0583748
480,274.135,1,10.279,40.4615,12.1806,49.1595,0.262639,0.280525,0.694983,0.157213,0.060148
481,271.877,1,10.3199,40.8488,12.0122,50.1816,0.263451,0.250909,0.687916,0.154668,0.0608307
482,277.962,1,10.367,40.8701,11.9708,50.2206,0.263493,0.24866,0.721422,0.162821,0.0617624
483,277.364,1,10.3619,41.4065,11.623,49.8521,0.257397,0.250802,0.725014,0.168495,0.0613517
484,273.883,1,10.3202,41.6101,11.2613,49.2768,0.262105,0.271141,0.685132,0.157435,0.0604993
485,270.244,1,10.2733,40.5724,11.8924,50.7598,0.266685,0.256822,0.709385,0.164992,0.0589775
486,271.604,1,10.305,40.6486,11.9936,50.9674,0.266821,0.284843,0.692275,0.170443,0.0584332
487,278.722,1,10.3774,40.6811,12.0561,50.6357,0.263518,0.264045,0.687699,0.181469,0.0609255
488,277.152,1,10.3104,41.295,11.5116,50.744,0.264342,0.281598,0.681983,0.18105,0.0599307
489,283.759,1,10.3382,39.8546,12.3028,49.3863,0.260995,0.280694,0.696002,0.161936,0.063111
490,283.621,1,10.3511,40.2023,12.5345,47.2841,0.267823,0.28845,0.71456,0.14484,0.0635276
491,283.27,1,10.3455,40.0865,12.1842,47.2042,0.26472,0.286489,0.741455,0.145706,0.062917
492,280.255,1,10.3201,39.7406,12.6449,46.5756,0.262183,0.261498,0.759632,0.145029,0.0626757
493,278.65,1,10.3042,39.4135,13.1252,45.8072,0.258949,0.24286,0.796644,0.146397,0.062421
494,273.944,1,10.3123,39.8345,12.439,45.6365,0.254582,0.261079,0.72172,0.142367,0.0615468
495,273.211,1,10.2541,40.3515,12.0453,45.2568,0.258739,0.254872,0.693844,0.15267,0.0611103
496,266.173,1,10.3514,40.449,12.2294,45.2316,0.256625,0.249186,0.692592,0.153493,0.0591449
497,270.061,1,10.2911,40.3857,12.0775,45.1744,0.257864,0.271827,0.687292,0.14043,0.0603973
498,272.708,1,10.2953,40.5833,12.181,46.4458,0.256657,0.270248,0.654396,0.14183,0.0616809
