iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1119,745.408,2,5.71443,11.8189,41.6695,42.5672,0.301609,0.0631162,0.773568,0.605302,0.998985,0.183201,0.63455,0.243718,0.256484
1120,750.332,2,5.69456,12.0107,41.6414,42.5512,0.301147,0.0633842,0.76296,0.609374,0.998908,0.182712,0.653959,0.244409,0.257281
1121,742.352,2,5.65642,11.9937,41.6708,42.539,0.301993,0.0630867,0.758716,0.614821,0.999,0.183334,0.652909,0.24492,0.257734
1122,748.101,2,5.64211,12.1812,41.6954,42.5536,0.302847,0.0629293,0.753087,0.616067,0.998963,0.184112,0.658082,0.245385,0.25825
1123,745.886,2,5.69607,12.4521,41.6748,42.5604,0.301857,0.0638104,0.755893,0.608452,0.999,0.185035,0.634584,0.244573,0.257733
1124,748.179,2,5.68704,12.5862,41.7076,42.5851,0.301545,0.064289,0.751722,0.611226,0.999,0.185168,0.621619,0.245069,0.25821
1125,752.017,2,5.69211,12.5871,41.7223,42.6055,0.300601,0.0652869,0.761641,0.612062,0.999,0.184816,0.607607,0.244355,0.257365
1126,749.655,2,5.67895,12.6395,41.6994,42.5768,0.299877,0.0656759,0.763854,0.615033,0.999,0.185465,0.600337,0.243835,0.257166
1127,739.298,2,5.66568,12.5392,41.6703,42.5349,0.299933,0.0650412,0.757158,0.616976,0.999,0.186065,0.593451,0.243884,0.25642
1128,740.028,2,5.6652,12.5138,41.5925,42.4691,0.299829,0.0645386,0.750332,0.61635,0.999,0.186175,0.591295,0.243272,0.255568
1129,745.306,2,5.67326,12.4356,41.5253,42.3846,0.299914,0.064545,0.746885,0.614175,0.999,0.186132,0.595632,0.245398,0.258017
1130,754.286,2,5.66691,12.4727,41.4727,42.3415,0.299851,0.0649955,0.742874,0.613713,0.999,0.185593,0.60837,0.247063,0.259784
1131,750.265,2,5.67376,12.3793,41.3935,42.2501,0.299937,0.0648792,0.740557,0.612175,0.999,0.184155,0.618947,0.24891,0.261227
1132,753.561,2,5.67019,12.4336,41.3415,42.1913,0.300272,0.0646019,0.740628,0.61215,0.99898,0.183973,0.623224,0.250473,0.262994
1133,752.438,2,5.68438,12.406,41.2441,42.071,0.300617,0.0644606,0.740585,0.609097,0.998928,0.183907,0.617076,0.252736,0.265018
1134,756.183,2,5.7247,12.3816,41.1901,41.9729,0.299994,0.0649248,0.738196,0.602023,0.998933,0.18294,0.609508,0.256074,0.268303
1135,746.269,2,5.75669,12.4398,41.1228,41.9124,0.299325,0.0649893,0.733739,0.596235,0.998993,0.182649,0.607103,0.258541,0.271004
1136,756.669,2,5.77738,12.4542,41.0984,41.8893,0.299579,0.0651238,0.730092,0.593056,0.999,0.182709,0.607504,0.260944,0.273767
1137,745.798,2,5.76784,12.4711,41.0496,41.8354,0.299755,0.0649367,0.732378,0.594649,0.999,0.182913,0.607168,0.262219,0.275037
1138,751.169,2,5.77425,12.5478,41.0046,41.7777,0.300267,0.064744,0.729884,0.593651,0.999,0.183111,0.61322,0.263464,0.276265
1139,747.113,2,5.77133,12.6215,40.9215,41.6897,0.300426,0.0645135,0.730136,0.594047,0.999,0.183524,0.614608,0.264609,0.277491
1140,756.15,2,5.76474,12.6331,40.8318,41.5952,0.300655,0.0645404,0.730385,0.594953,0.999,0.183928,0.617394,0.264821,0.278025
1141,753.145,2,5.75524,12.6463,40.7499,41.5078,0.301322,0.064586,0.733305,0.596089,0.999,0.184187,0.614941,0.265034,0.278188
1142,753.224,2,5.7503,12.657,40.6993,41.4498,0.301587,0.0645011,0.736098,0.596524,0.999,0.184548,0.61717,0.26541,0.278546
1143,753.632,2,5.75792,12.6453,40.6776,41.4303,0.301423,0.0646095,0.738916,0.59516,0.999,0.184083,0.618896,0.266016,0.279092
1144,754.161,2,5.75871,12.5916,40.6984,41.4474,0.301325,0.0646214,0.737816,0.594719,0.999,0.183685,0.622413,0.266228,0.279201
1145,764.106,2,5.75975,12.6176,40.6894,41.4401,0.301218,0.0647497,0.735873,0.59487,0.999,0.182912,0.623769,0.266416,0.279512
1146,754.479,2,5.76371,12.5844,40.6738,41.4261,0.301383,0.064666,0.734052,0.594107,0.998994,0.182404,0.62464,0.266456,0.279461
1147,758.715,2,5.75462,12.5675,40.6787,41.4297,0.301626,0.0648165,0.730936,0.595365,0.999,0.182222,0.624469,0.266426,0.279134
1148,756.276,2,5.75139,12.5646,40.6868,41.4404,0.301676,0.0648251,0.731235,0.595827,0.998999,0.182222,0.624276,0.266335,0.279041
1149,753.637,2,5.75155,12.5543,40.7007,41.4552,0.301721,0.0648149,0.730591,0.595782,0.998999,0.182169,0.624407,0.266404,0.279046
1150,747.426,2,5.75116,12.5532,40.7041,41.4604,0.301731,0.0647792,0.730693,0.595847,0.999,0.182163,0.624498,0.266443,0.279071
1151,753.287,2,5.75124,12.5564,40.708,41.4665,0.301695,0.0647772,0.731274,0.595892,0.998999,0.182205,0.624541,0.266467,0.279075
1152,755.575,2,5.75039,12.546,40.7163,41.4751,0.30172,0.0647405,0.731712,0.59604,0.998991,0.182318,0.624624,0.266454,0.279121
1153,758.647,2,5.74891,12.554,40.7226,41.4843,0.30164,0.064788,0.73271,0.596385,0.998989,0.182296,0.624641,0.266395,0.279004
1154,755.927,2,5.74561,12.5509,40.732,41.4944,0.301637,0.0648175,0.73359,0.59708,0.998989,0.182302,0.624377,0.266257,0.278878
1155,760.371,2,5.74114,12.5501,40.7365,41.5012,0.301608,0.0648428,0.734338,0.597887,0.99898,0.182327,0.624018,0.266097,0.278655
1156,756.688,2,5.73808,12.5459,40.7407,41.5056,0.301654,0.0648264,0.735032,0.598422,0.998972,0.182345,0.624261,0.265857,0.278424
1157,760.156,2,5.73503,12.5509,40.7419,41.5084,0.301628,0.0648658,0.735099,0.599034,0.998962,0.182277,0.622993,0.265616,0.278121
1158,756.456,2,5.73389,12.5519,40.7464,41.5123,0.301629,0.0648743,0.73535,0.599242,0.998957,0.182317,0.622615,0.265441,0.277932
1159,756.098,2,5.73282,12.5419,40.7515,41.5166,0.301688,0.0648873,0.735013,0.599332,0.998955,0.182382,0.622302,0.26519,0.277685
1160,755.395,2,5.73174,12.5378,40.7535,41.5176,0.301718,0.0648873,0.734636,0.599445,0.99895,0.182486,0.621804,0.264903,0.27738
1161,756.286,2,5.73215,12.5272,40.7595,41.5251,0.301689,0.0649116,0.7346,0.59933,0.998946,0.182471,0.621975,0.264628,0.277052
1162,751.434,2,5.73042,12.5169,40.7656,41.533,0.301681,0.0649035,0.734721,0.599563,0.998942,0.182442,0.621897,0.264306,0.276758
1163,755.95,2,5.72954,12.5078,40.7694,41.5378,0.301674,0.0649094,0.735042,0.599702,0.998935,0.182399,0.622213,0.263946,0.276387
1164,746.734,2,5.72885,12.4946,40.7738,41.5437,0.301675,0.0648916,0.735102,0.599773,0.998931,0.182351,0.621765,0.263621,0.276021
1165,742.283,2,5.72865,12.4831,40.7806,41.5516,0.301663,0.0648487,0.735726,0.599782,0.99893,0.182311,0.621974,0.263318,0.275713
1166,742.357,2,5.72824,12.4784,40.7902,41.5618,0.301648,0.0648177,0.736279,0.599823,0.998932,0.182283,0.622571,0.26304,0.275448
1167,751.723,2,5.72831,12.4745,40.8002,41.573,0.301648,0.0648303,0.736551,0.599853,0.998932,0.182261,0.622357,0.262865,0.275247
1168,742.638,2,5.72668,12.467,40.8097,41.5842,0.301593,0.0648045,0.736745,0.600128,0.998932,0.182284,0.622089,0.262707,0.275075
1169,755.634,2,5.72555,12.4645,40.8219,41.5986,0.301596,0.0647901,0.737232,0.600361,0.998929,0.182331,0.62322,0.262626,0.274938
1170,750.986,2,5.7232,12.4493,40.8336,41.6111,0.301616,0.0647919,0.737906,0.600755,0.99893,0.182407,0.622714,0.262507,0.274809
1171,748.703,2,5.72159,12.4399,40.8431,41.6212,0.301627,0.0647981,0.738319,0.601013,0.998931,0.182366,0.622112,0.262291,0.274589
1172,752.664,2,5.72095,12.4301,40.8524,41.6311,0.301626,0.0648239,0.738785,0.601153,0.998929,0.182231,0.621072,0.262153,0.274446
1173,758.81,2,5.71756,12.4218,40.8567,41.6364,0.301631,0.0648387,0.739598,0.601765,0.998923,0.182248,0.62063,0.261938,0.274259
1174,748.149,2,5.71647,12.4237,40.8615,41.642,0.301634,0.064828,0.739849,0.601965,0.99892,0.182277,0.619858,0.261732,0.274046
1175,743.937,2,5.71402,12.4181,40.8685,41.6498,0.301715,0.0647958,0.740036,0.602351,0.99892,0.182332,0.619117,0.261508,0.2738
1176,753.777,2,5.71329,12.4146,40.8757,41.6565,0.301694,0.0647924,0.740484,0.602505,0.998913,0.182301,0.618875,0.261334,0.273607
1177,747.495,2,5.71324,12.4122,40.8814,41.6631,0.301682,0.0647905,0.740598,0.60255,0.998912,0.182255,0.618505,0.261141,0.273409
1178,743.301,2,5.71142,12.4069,40.8886,41.6697,0.301694,0.0647684,0.740717,0.602883,0.998914,0.182228,0.61832,0.260973,0.27326
1179,751.09,2,5.7118,12.4073,40.8967,41.679,0.301638,0.0647774,0.74081,0.602806,0.998914,0.182206,0.618876,0.260852,0.273137
1180,740.759,2,5.71332,12.4079,40.9063,41.6877,0.301588,0.0647537,0.740852,0.602593,0.998915,0.182157,0.618912,0.260729,0.272999
1181,745.536,2,5.71383,12.4002,40.9161,41.6983,0.301577,0.064733,0.740926,0.602512,0.998915,0.18216,0.618715,0.260657,0.272908
1182,752.709,2,5.71385,12.3989,40.9264,41.7083,0.301623,0.064721,0.740984,0.602522,0.998914,0.18217,0.618865,0.260633,0.272883
1183,757.231,2,5.71253,12.3867,40.9366,41.7185,0.301672,0.0647455,0.74081,0.602771,0.998917,0.182197,0.618279,0.26066,0.272916
1184,756.863,2,5.71216,12.3844,40.9476,41.7299,0.301638,0.0647744,0.740769,0.602844,0.998916,0.182189,0.617679,0.260668,0.272927
1185,755.079,2,5.71189,12.3806,40.9599,41.7443,0.301603,0.0647958,0.740822,0.602951,0.998914,0.18217,0.617199,0.260592,0.272837
1186,747.751,2,5.71224,12.3823,40.9707,41.7558,0.301539,0.0648201,0.741474,0.602933,0.998916,0.18213,0.61645,0.260504,0.27276
1187,754.51,2,5.71165,12.3741,40.9826,41.7683,0.30146,0.0648533,0.741847,0.603106,0.998914,0.181993,0.615938,0.260448,0.272709
1188,752.349,2,5.70907,12.3694,40.9935,41.7794,0.301505,0.0648656,0.742385,0.603533,0.998917,0.181956,0.615841,0.260401,0.272654
1189,751.803,2,5.70742,12.3609,41.0028,41.7892,0.30149,0.0648666,0.742845,0.603808,0.998916,0.181912,0.615877,0.260346,0.272604
1190,753.644,2,5.70553,12.3587,41.0127,41.7992,0.301452,0.0648876,0.743337,0.604141,0.998918,0.181932,0.615718,0.260352,0.272572
1191,761.698,2,5.70458,12.3574,41.0205,41.8079,0.301396,0.0649383,0.744159,0.604299,0.998918,0.181924,0.615537,0.260336,0.272556
1192,759.002,2,5.70419,12.3535,41.0293,41.8175,0.301401,0.0649452,0.744659,0.604344,0.998914,0.18195,0.615106,0.260353,0.272565
1193,749.794,2,5.70522,12.3473,41.0366,41.8263,0.301365,0.0649592,0.744996,0.60417,0.998917,0.181944,0.614946,0.260363,0.272566
1194,752.08,2,5.70647,12.3384,41.0425,41.833,0.301381,0.0649618,0.745003,0.603927,0.998919,0.181973,0.614885,0.260308,0.272529
1195,755.909,2,5.70672,12.3324,41.0472,41.8367,0.301418,0.0649683,0.744693,0.603843,0.998919,0.182072,0.614725,0.260266,0.272485
1196,752.224,2,5.70578,12.3286,41.0501,41.8398,0.301452,0.0649638,0.744516,0.603973,0.99892,0.182095,0.614613,0.260226,0.272434
1197,749.788,2,5.70537,12.3278,41.0515,41.8415,0.301514,0.0649402,0.743962,0.604075,0.998918,0.182067,0.614071,0.260256,0.272458
1198,761.757,2,5.7065,12.3254,41.0559,41.8458,0.301562,0.0649584,0.743763,0.603929,0.998919,0.182192,0.61382,0.260317,0.272513
1199,763.701,2,5.70739,12.3202,41.0608,41.8506,0.301593,0.0649775,0.74366,0.603781,0.998917,0.18228,0.613341,0.260361,0.272572
1200,750.968,2,5.70877,12.3202,41.0644,41.8538,0.301557,0.0649879,0.742793,0.603578,0.998918,0.182248,0.612903,0.260419,0.272639
1201,749.387,2,5.7104,12.3214,41.0659,41.8551,0.301526,0.0649963,0.742295,0.603302,0.998921,0.182234,0.612809,0.26043,0.272633
1202,748.526,2,5.71018,12.3238,41.0672,41.8567,0.301525,0.0649938,0.742075,0.603365,0.998921,0.182199,0.612582,0.260339,0.272553
1203,759.598,2,5.7129,12.32,41.0698,41.8599,0.301501,0.0650053,0.741755,0.602859,0.998914,0.182167,0.612173,0.260279,0.27245
1204,750.38,2,5.71512,12.3197,41.0731,41.8646,0.301469,0.0650127,0.741523,0.602475,0.998913,0.182165,0.611618,0.260232,0.272403
1205,756.365,2,5.71571,12.313,41.0766,41.8683,0.301471,0.0650299,0.741521,0.602383,0.998913,0.182148,0.611221,0.260226,0.272371
1206,753.194,2,5.71637,12.3152,41.0808,41.8726,0.301481,0.0650463,0.741458,0.602273,0.998915,0.182171,0.610604,0.260215,0.272375
1207,756.406,2,5.71698,12.3173,41.0856,41.8781,0.301505,0.0650431,0.741373,0.60219,0.998913,0.18222,0.610227,0.260253,0.272404
1208,755.479,2,5.71789,12.3183,41.0905,41.8831,0.301475,0.0650492,0.741697,0.602027,0.998911,0.182213,0.609896,0.260335,0.272497
1209,749.612,2,5.71717,12.3214,41.0935,41.8866,0.301534,0.0650335,0.741775,0.602154,0.998913,0.182282,0.609393,0.260423,0.27259
1210,754.709,2,5.71601,12.3182,41.0987,41.8925,0.301596,0.065004,0.741569,0.602349,0.998912,0.182324,0.60991,0.26052,0.272695
1211,752.603,2,5.71541,12.3136,41.1055,41.9005,0.301609,0.064993,0.741266,0.602475,0.998913,0.182291,0.610257,0.260603,0.272789
1212,751.112,2,5.71564,12.3122,41.1124,41.9086,0.301612,0.0649856,0.741092,0.602423,0.998913,0.182264,0.609978,0.260682,0.272891
1213,754.262,2,5.71566,12.3098,41.1215,41.9175,0.301625,0.064977,0.741224,0.602434,0.998913,0.182279,0.609967,0.260823,0.273009
1214,755.59,2,5.71526,12.3022,41.1271,41.9229,0.301626,0.0649645,0.741237,0.602491,0.998909,0.182275,0.609796,0.26088,0.273096
1215,749.852,2,5.71534,12.3003,41.1321,41.928,0.301621,0.0649677,0.74139,0.602466,0.998911,0.182292,0.609301,0.260975,0.27317
1216,758.675,2,5.71695,12.3006,41.1335,41.9296,0.301639,0.0649767,0.741323,0.60218,0.998914,0.182273,0.609485,0.261141,0.273352
1217,755.506,2,5.71714,12.3038,41.1314,41.926,0.301632,0.0649798,0.741328,0.602111,0.998915,0.182247,0.61006,0.261193,0.273422
1218,764.089,2,5.71723,12.3061,41.1261,41.9204,0.301671,0.0649927,0.74145,0.602069,0.998914,0.18226,0.610095,0.261229,0.273471
1219,758.826,2,5.71735,12.3161,41.1182,41.9118,0.301652,0.0650009,0.741426,0.602038,0.998914,0.182259,0.610503,0.261338,0.273566
1220,759.236,2,5.71691,12.3287,41.1093,41.9023,0.301603,0.0650195,0.741736,0.602063,0.998915,0.182234,0.61096,0.261448,0.273646
1221,762.987,2,5.7161,12.3361,41.1028,41.8957,0.301632,0.0650262,0.741934,0.602182,0.998915,0.182269,0.611118,0.261551,0.273765
1222,756.616,2,5.71492,12.3403,41.0975,41.89,0.301649,0.0650392,0.742155,0.602368,0.998918,0.182291,0.610919,0.261651,0.273875
1223,757.333,2,5.71418,12.3445,41.0933,41.8853,0.301631,0.0650532,0.742285,0.602469,0.998919,0.182294,0.610777,0.261763,0.273991
1224,762.422,2,5.71391,12.3495,41.0904,41.8825,0.301643,0.0650697,0.74246,0.602482,0.998921,0.182306,0.61091,0.261933,0.274165
1225,755.356,2,5.71338,12.3558,41.0873,41.879,0.301655,0.0650618,0.742576,0.602558,0.998921,0.182307,0.610901,0.262079,0.274307
1226,751.598,2,5.71374,12.3544,41.0889,41.8801,0.301656,0.0650623,0.74287,0.602467,0.998924,0.18233,0.610574,0.262215,0.274449
1227,756.309,2,5.71397,12.3583,41.091,41.8828,0.301667,0.0650641,0.742893,0.602441,0.998925,0.182357,0.610276,0.262366,0.274614
1228,750.989,2,5.71309,12.3604,41.0936,41.8864,0.301671,0.0650726,0.742791,0.602597,0.998929,0.182375,0.609859,0.262483,0.274747
1229,751.563,2,5.71375,12.3642,41.0954,41.8894,0.301668,0.065073,0.742698,0.602466,0.998931,0.182375,0.609487,0.262646,0.274894
1230,757.433,2,5.71376,12.3635,41.0968,41.891,0.30166,0.065071,0.74268,0.602458,0.99893,0.1824,0.609228,0.262776,0.275052
1231,748.427,2,5.7134,12.3665,41.0944,41.889,0.301656,0.0650573,0.74266,0.602511,0.998932,0.182443,0.609309,0.2629,0.275182
1232,760.548,2,5.71408,12.3721,41.0924,41.887,0.301636,0.0650621,0.742646,0.602395,0.998932,0.182436,0.609649,0.263049,0.275349
1233,753.655,2,5.71369,12.3701,41.0929,41.8873,0.301672,0.0650552,0.742512,0.602399,0.998934,0.182476,0.609362,0.263218,0.27553
1234,751.93,2,5.71319,12.3633,41.0978,41.892,0.301704,0.0650411,0.742496,0.602458,0.998934,0.182488,0.608833,0.263365,0.275715
1235,749.145,2,5.71317,12.3539,41.103,41.8975,0.301716,0.065037,0.742403,0.602426,0.998936,0.182469,0.608045,0.263517,0.275884
1236,745.764,2,5.7146,12.3548,41.107,41.901,0.301724,0.0650283,0.742341,0.602218,0.99894,0.182521,0.607563,0.263656,0.276034
1237,749.521,2,5.71506,12.3562,41.111,41.9054,0.301715,0.0650224,0.742718,0.602158,0.998941,0.182575,0.606937,0.263785,0.276184
1238,747.645,2,5.71613,12.3587,41.1135,41.9076,0.301688,0.0650241,0.742669,0.601989,0.998943,0.182606,0.606485,0.263879,0.276305
1239,754.975,2,5.71636,12.3614,41.1129,41.9067,0.301694,0.065018,0.742643,0.601975,0.998943,0.182618,0.606414,0.264005,0.276448
1240,757.192,2,5.71615,12.3686,41.1108,41.9052,0.301709,0.0650219,0.742535,0.60201,0.998944,0.182619,0.606304,0.264121,0.276556
1241,753.738,2,5.71615,12.373,41.108,41.9024,0.30173,0.0650178,0.742466,0.602016,0.998946,0.182625,0.606391,0.264228,0.276666
1242,756.718,2,5.71738,12.3729,41.1043,41.8986,0.301747,0.0650188,0.74228,0.601791,0.998946,0.182608,0.606167,0.264327,0.276756
1243,750.343,2,5.71717,12.3721,41.0995,41.8933,0.301754,0.0650171,0.742481,0.601784,0.998948,0.182608,0.605844,0.264431,0.27686
1244,749.382,2,5.71765,12.3729,41.0966,41.8902,0.301745,0.0650199,0.742418,0.601685,0.998949,0.182548,0.605378,0.264495,0.276911
1245,749.021,2,5.71805,12.3731,41.0946,41.8883,0.301761,0.0650115,0.742309,0.601598,0.998949,0.182519,0.605019,0.264543,0.276953
1246,746.352,2,5.71769,12.3769,41.0961,41.8891,0.30173,0.0650068,0.742227,0.601637,0.99895,0.18254,0.604892,0.264571,0.27698
1247,746.54,2,5.71795,12.3759,41.0976,41.8899,0.30174,0.0649949,0.742006,0.601598,0.998951,0.182555,0.604404,0.264632,0.277055
1248,744.131,2,5.71895,12.3739,41.0972,41.8892,0.301757,0.0649699,0.741962,0.601429,0.998952,0.182556,0.604276,0.264708,0.277145
1249,746.165,2,5.7187,12.3752,41.0958,41.888,0.301784,0.0649484,0.741879,0.601442,0.998953,0.182573,0.604053,0.264799,0.277242
1250,745.051,2,5.71873,12.3742,41.0936,41.8861,0.301786,0.0649384,0.741804,0.601435,0.998955,0.182563,0.603768,0.264864,0.277317
1251,746.884,2,5.71895,12.3752,41.0905,41.8832,0.301797,0.06493,0.741627,0.601398,0.998957,0.182553,0.603651,0.264913,0.27738
1252,750.916,2,5.71975,12.3775,41.0878,41.8804,0.301815,0.064923,0.741477,0.601236,0.998957,0.182572,0.603507,0.26495,0.277417
1253,752.187,2,5.71973,12.3815,41.0844,41.8769,0.30181,0.0649219,0.741366,0.601227,0.998958,0.182589,0.603625,0.264961,0.277428
1254,746.603,2,5.71938,12.3829,41.0825,41.8745,0.301831,0.064915,0.74139,0.601287,0.99896,0.182586,0.603562,0.264929,0.277399
1255,751.987,2,5.71961,12.3867,41.0771,41.8686,0.301832,0.0649047,0.741353,0.60122,0.998958,0.182569,0.60378,0.264928,0.277391
1256,745.93,2,5.71983,12.3881,41.0723,41.8631,0.301846,0.0648825,0.74139,0.601158,0.998957,0.182584,0.60371,0.264946,0.277383
1257,740.114,2,5.72071,12.3879,41.0678,41.8581,0.301844,0.0648631,0.741538,0.600985,0.998959,0.182568,0.6036,0.264957,0.277379
1258,747.312,2,5.72143,12.3924,41.063,41.8527,0.301837,0.0648553,0.741496,0.600867,0.998958,0.182549,0.603487,0.264952,0.277372
1259,747.361,2,5.72231,12.3958,41.0578,41.8466,0.301834,0.0648318,0.74135,0.600701,0.998955,0.182532,0.603437,0.264951,0.277389
1260,750.786,2,5.72245,12.4015,41.0529,41.8412,0.301861,0.0648178,0.741225,0.600665,0.998955,0.182567,0.603463,0.264953,0.277389
1261,753.187,2,5.72282,12.4044,41.0483,41.8364,0.301879,0.0648096,0.741207,0.60056,0.998954,0.182605,0.60335,0.264935,0.277377
1262,740.787,2,5.72235,12.4006,41.0462,41.8342,0.301898,0.0647918,0.741027,0.600594,0.998956,0.182613,0.603032,0.264978,0.277424
1263,743.332,2,5.72206,12.3973,41.0429,41.831,0.301903,0.064776,0.741062,0.600629,0.998957,0.182623,0.603052,0.265016,0.277454
1264,745.673,2,5.72187,12.3977,41.0402,41.828,0.301887,0.0647627,0.741074,0.600647,0.998957,0.182618,0.602947,0.265065,0.277519
1265,743.024,2,5.72172,12.3981,41.0382,41.8261,0.301852,0.0647568,0.741056,0.600676,0.998959,0.182597,0.602865,0.26513,0.277581
1266,752.36,2,5.72181,12.3987,41.037,41.8241,0.301814,0.0647569,0.740926,0.600671,0.998958,0.182566,0.602753,0.265209,0.277663
1267,744.797,2,5.72202,12.4017,41.0351,41.8229,0.3018,0.0647469,0.740877,0.600666,0.998959,0.182575,0.602659,0.265276,0.277738
1268,755.922,2,5.72249,12.408,41.0337,41.8216,0.301788,0.0647506,0.740704,0.600627,0.998958,0.182594,0.602503,0.265344,0.277787
1269,752.574,2,5.7227,12.4127,41.0341,41.8213,0.301755,0.0647618,0.740891,0.600594,0.998961,0.182615,0.602607,0.265386,0.277826
1270,748.405,2,5.72286,12.4139,41.0362,41.824,0.301745,0.0647592,0.741053,0.600583,0.998962,0.18262,0.602424,0.265442,0.277874
1271,750.007,2,5.72298,12.4158,41.0384,41.8265,0.30174,0.0647575,0.741345,0.600598,0.998962,0.182615,0.602272,0.265492,0.277909
1272,752.728,2,5.72305,12.4155,41.0412,41.8299,0.301757,0.0647397,0.741327,0.600594,0.998959,0.182635,0.602152,0.265537,0.277941
1273,746.519,2,5.72368,12.4121,41.0459,41.8347,0.30176,0.0647333,0.741251,0.600488,0.99896,0.182646,0.601929,0.265534,0.277931
1274,746.82,2,5.72422,12.4096,41.0498,41.839,0.301785,0.0647254,0.741111,0.600392,0.998961,0.182665,0.601669,0.265524,0.277917
1275,756.796,2,5.72548,12.4065,41.054,41.8424,0.301773,0.0647407,0.740963,0.60019,0.99896,0.18264,0.601332,0.265515,0.277914
1276,751.178,2,5.7263,12.4063,41.0573,41.8458,0.301748,0.0647485,0.740905,0.600068,0.99896,0.182599,0.601011,0.265541,0.277937
1277,751.906,2,5.72637,12.4047,41.0608,41.8493,0.301727,0.0647557,0.740949,0.600069,0.99896,0.182578,0.60076,0.265553,0.277961
1278,757.157,2,5.72558,12.4008,41.0639,41.8529,0.30174,0.0647636,0.740902,0.600182,0.998961,0.182597,0.600753,0.265586,0.277998
1279,753.048,2,5.72547,12.3971,41.0673,41.8567,0.301729,0.0647681,0.741041,0.60022,0.998961,0.182608,0.600424,0.265646,0.278078
1280,752.882,2,5.72516,12.3936,41.0708,41.8597,0.301732,0.0647663,0.740988,0.600288,0.998962,0.182608,0.600203,0.265778,0.278208
