Cl_abscissa,Cl_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
12.4302,0.789857,19.4535,0.79,56.1775,0.789857,All
12.4313,0.79,19.4535,0.790143,56.1775,0.79,All
12.4326,0.790143,19.4626,0.790286,56.1775,0.790143,All
12.433,0.790286,19.4645,0.790429,56.1775,0.790286,All
12.4337,0.790429,19.4645,0.790571,56.1775,0.790429,All
12.4356,0.790571,19.4652,0.790714,56.1775,0.790571,All
12.4358,0.790714,19.4729,0.790857,56.1775,0.790714,All
12.4358,0.790857,19.4843,0.791,56.1775,0.790857,All
12.4367,0.791,19.4889,0.791143,56.1775,0.791,All
12.4378,0.791143,19.499,0.791286,56.1775,0.791143,All
12.4378,0.791286,19.518,0.791429,56.1775,0.791286,All
12.4378,0.791429,19.5236,0.791571,56.1775,0.791429,All
12.4397,0.791571,19.5301,0.791714,56.1775,0.791571,All
12.4407,0.791714,19.534,0.791857,56.1775,0.791714,All
12.4418,0.791857,19.534,0.792,56.1775,0.791857,All
12.4418,0.792,19.5403,0.792143,56.1775,0.792,All
12.4419,0.792143,19.5431,0.792286,56.1775,0.792143,All
12.4421,0.792286,19.5449,0.792429,56.1775,0.792286,All
12.4422,0.792429,19.5452,0.792571,56.1775,0.792429,All
12.4438,0.792571,19.5508,0.792714,56.1775,0.792571,All
12.4438,0.792714,19.5546,0.792857,56.1775,0.792714,All
12.4441,0.792857,19.5774,0.793,56.1775,0.792857,All
12.4441,0.793,19.5846,0.793143,56.1775,0.793,All
12.4461,0.793143,19.5853,0.793286,56.1775,0.793143,All
12.4467,0.793286,19.5853,0.793429,56.1775,0.793286,All
12.4485,0.793429,19.5959,0.793571,56.1775,0.793429,All
12.4485,0.793571,19.6007,0.793714,56.1775,0.793571,All
12.4506,0.793714,19.6296,0.793857,56.1775,0.793714,All
12.4542,0.793857,19.6326,0.794,56.1775,0.793857,All
12.4558,0.794,19.6388,0.794143,56.1775,0.794,All
12.4567,0.794143,19.6388,0.794286,56.1775,0.794143,All
12.4575,0.794286,19.6605,0.794429,56.1775,0.794286,All
12.4578,0.794429,19.6639,0.794571,56.1775,0.794429,All
12.4578,0.794571,19.6824,0.794714,56.1775,0.794571,All
12.4582,0.794714,19.6839,0.794857,56.1775,0.794714,All
12.4591,0.794857,19.6996,0.795,56.1775,0.794857,All
12.4596,0.795,19.7064,0.795143,56.1775,0.795,All
12.4596,0.795143,19.726,0.795286,56.1775,0.795143,All
12.4599,0.795286,19.7339,0.795429,56.1775,0.795286,All
12.4608,0.795429,19.7389,0.795571,56.1775,0.795429,All
12.461,0.795571,19.747,0.795714,56.1775,0.795571,All
12.4617,0.795714,19.7556,0.795857,56.1775,0.795714,All
12.4618,0.795857,19.7606,0.796,56.1775,0.795857,All
12.4632,0.796,19.7606,0.796143,56.1775,0.796,All
12.4639,0.796143,19.7753,0.796286,56.1775,0.796143,All
12.4644,0.796286,19.7773,0.796429,56.1775,0.796286,All
12.4648,0.796429,19.779,0.796571,56.1775,0.796429,All
12.4661,0.796571,19.7859,0.796714,56.1775,0.796571,All
12.4661,0.796714,19.7958,0.796857,56.1775,0.796714,All
12.4661,0.796857,19.8078,0.797,56.1775,0.796857,All
12.4669,0.797,19.8107,0.797143,56.1775,0.797,All
12.4672,0.797143,19.8144,0.797286,56.1775,0.797143,All
12.4679,0.797286,19.8192,0.797429,56.1775,0.797286,All
12.4679,0.797429,19.8192,0.797571,56.1775,0.797429,All
12.4704,0.797571,19.8212,0.797714,56.1775,0.797571,All
12.4718,0.797714,19.8336,0.797857,56.1775,0.797714,All
12.4727,0.797857,19.835,0.798,56.1775,0.797857,All
12.4727,0.798,19.839,0.798143,56.1775,0.798,All
12.4732,0.798143,19.839,0.798286,56.1775,0.798143,All
12.4733,0.798286,19.8461,0.798429,56.1775,0.798286,All
12.4733,0.798429,19.847,0.798571,56.1775,0.798429,All
12.4736,0.798571,19.8557,0.798714,56.1775,0.798571,All
12.4736,0.798714,19.8596,0.798857,56.1775,0.798714,All
12.4736,0.798857,19.8625,0.799,56.1775,0.798857,All
12.4738,0.799,19.8682,0.799143,56.1775,0.799,All
12.4738,0.799143,19.8682,0.799286,56.1775,0.799143,All
12.474,0.799286,19.8747,0.799429,56.1775,0.799286,All
12.474,0.799429,19.8747,0.799571,56.1775,0.799429,All
12.4744,0.799571,19.8764,0.799714,56.1775,0.799571,All
12.475,0.799714,19.894,0.799857,56.1775,0.799714,All
12.4787,0.799857,19.8967,0.8,56.1775,0.799857,All
12.4787,0.8,19.9138,0.800143,56.1775,0.8,All
12.4787,0.800143,19.9138,0.800286,56.1775,0.800143,All
12.482,0.800286,19.917,0.800429,56.1775,0.800286,All
12.482,0.800429,19.9189,0.800571,56.1775,0.800429,All
12.484,0.800571,19.9189,0.800714,56.1775,0.800571,All
12.4845,0.800714,19.9284,0.800857,56.1775,0.800714,All
12.4846,0.800857,19.9453,0.801,56.1775,0.800857,All
12.4867,0.801,19.9465,0.801143,56.1775,0.801,All
12.4889,0.801143,19.9538,0.801286,56.1775,0.801143,All
12.4892,0.801286,19.9539,0.801429,56.1775,0.801286,All
12.4892,0.801429,19.9624,0.801571,56.1775,0.801429,All
12.4895,0.801571,19.9624,0.801714,56.1775,0.801571,All
12.4897,0.801714,19.9626,0.801857,56.1775,0.801714,All
12.4924,0.801857,19.963,0.802,56.1775,0.801857,All
12.4932,0.802,19.9674,0.802143,56.1775,0.802,All
12.4932,0.802143,19.9721,0.802286,56.1775,0.802143,All
12.4935,0.802286,19.9755,0.802429,56.1775,0.802286,All
12.494,0.802429,20.0017,0.802571,56.1775,0.802429,All
12.4941,0.802571,20.0019,0.802714,56.1775,0.802571,All
12.4961,0.802714,20.017,0.802857,56.1775,0.802714,All
12.4961,0.802857,20.0381,0.803,56.1775,0.802857,All
12.4987,0.803,20.0476,0.803143,56.1775,0.803,All
12.4987,0.803143,20.0476,0.803286,56.1775,0.803143,All
12.4992,0.803286,20.055,0.803429,56.1775,0.803286,All
12.4993,0.803429,20.0674,0.803571,56.1775,0.803429,All
12.5002,0.803571,20.0709,0.803714,56.1775,0.803571,All
12.5002,0.803714,20.0814,0.803857,56.1775,0.803714,All
12.5005,0.803857,20.0873,0.804,56.1775,0.803857,All
12.501,0.804,20.103,0.804143,56.1775,0.804,All
12.5013,0.804143,20.1042,0.804286,56.1775,0.804143,All
12.5013,0.804286,20.1091,0.804429,56.1775,0.804286,All
12.5016,0.804429,20.1129,0.804571,56.1775,0.804429,All
12.5029,0.804571,20.1238,0.804714,56.1775,0.804571,All
12.5056,0.804714,20.1245,0.804857,56.1775,0.804714,All
12.5056,0.804857,20.1245,0.805,56.1775,0.804857,All
12.5068,0.805,20.1367,0.805143,56.1775,0.805,All
12.5068,0.805143,20.1434,0.805286,56.1775,0.805143,All
12.5079,0.805286,20.1434,0.805429,56.1775,0.805286,All
12.5086,0.805429,20.1446,0.805571,56.1775,0.805429,All
12.5088,0.805571,20.163,0.805714,56.1775,0.805571,All
12.5088,0.805714,20.163,0.805857,56.1775,0.805714,All
12.5098,0.805857,20.164,0.806,56.1775,0.805857,All
12.5098,0.806,20.1693,0.806143,56.1775,0.806,All
12.5102,0.806143,20.1693,0.806286,56.1775,0.806143,All
12.5104,0.806286,20.1693,0.806429,56.1775,0.806286,All
12.5124,0.806429,20.1858,0.806571,56.1775,0.806429,All
12.5139,0.806571,20.1917,0.806714,56.1775,0.806571,All
12.5144,0.806714,20.2026,0.806857,56.1775,0.806714,All
12.5151,0.806857,20.2054,0.807,56.1775,0.806857,All
12.5156,0.807,20.218,0.807143,56.1775,0.807,All
12.5184,0.807143,20.2248,0.807286,56.1775,0.807143,All
12.52,0.807286,20.2294,0.807429,56.1775,0.807286,All
12.5209,0.807429,20.232,0.807571,56.1775,0.807429,All
12.5236,0.807571,20.2335,0.807714,56.1775,0.807571,All
12.5236,0.807714,20.2551,0.807857,56.1775,0.807714,All
12.5236,0.807857,20.2888,0.808,56.1775,0.807857,All
12.5236,0.808,20.2893,0.808143,56.1775,0.808,All
12.5255,0.808143,20.2893,0.808286,56.1775,0.808143,All
12.526,0.808286,20.2912,0.808429,56.1775,0.808286,All
12.5288,0.808429,20.2964,0.808571,56.1775,0.808429,All
12.5297,0.808571,20.3384,0.808714,56.1775,0.808571,All
12.5306,0.808714,20.34,0.808857,56.1775,0.808714,All
12.5319,0.808857,20.3634,0.809,56.1775,0.808857,All
12.5319,0.809,20.3634,0.809143,56.1775,0.809,All
12.5325,0.809143,20.3785,0.809286,56.1775,0.809143,All
12.5357,0.809286,20.3904,0.809429,56.1775,0.809286,All
12.537,0.809429,20.3928,0.809571,56.1775,0.809429,All
12.537,0.809571,20.3985,0.809714,56.1775,0.809571,All
12.5396,0.809714,20.3985,0.809857,56.1775,0.809714,All
12.5403,0.809857,20.4061,0.81,56.1775,0.809857,All
12.5403,0.81,20.4175,0.810143,56.1775,0.81,All
12.5427,0.810143,20.4189,0.810286,56.1775,0.810143,All
12.5431,0.810286,20.4207,0.810429,56.1775,0.810286,All
12.5434,0.810429,20.4239,0.810571,56.1775,0.810429,All
12.5436,0.810571,20.4334,0.810714,56.1775,0.810571,All
12.5436,0.810714,20.4344,0.810857,56.1775,0.810714,All
12.5461,0.810857,20.4645,0.811,56.1775,0.810857,All
12.5465,0.811,20.4835,0.811143,56.1775,0.811,All
12.5476,0.811143,20.485,0.811286,56.1775,0.811143,All
12.5481,0.811286,20.4855,0.811429,56.1775,0.811286,All
12.55,0.811429,20.4867,0.811571,56.1775,0.811429,All
12.5502,0.811571,20.4876,0.811714,56.1775,0.811571,All
12.5513,0.811714,20.488,0.811857,56.1775,0.811714,All
12.5532,0.811857,20.4885,0.812,56.1775,0.811857,All
12.5532,0.812,20.4892,0.812143,56.1775,0.812,All
12.5534,0.812143,20.4982,0.812286,56.1775,0.812143,All
12.5534,0.812286,20.5024,0.812429,56.1775,0.812286,All
12.5535,0.812429,20.5024,0.812571,56.1775,0.812429,All
12.5541,0.812571,20.5024,0.812714,56.1775,0.812571,All
12.5541,0.812714,20.5207,0.812857,56.1775,0.812714,All
12.5542,0.812857,20.5287,0.813,56.1775,0.812857,All
12.5543,0.813,20.5463,0.813143,56.1775,0.813,All
12.5543,0.813143,20.5485,0.813286,56.1775,0.813143,All
12.5543,0.813286,20.5667,0.813429,56.1775,0.813286,All
12.5553,0.813429,20.58,0.813571,56.1775,0.813429,All
12.5585,0.813571,20.5819,0.813714,56.1775,0.813571,All
12.5587,0.813714,20.5829,0.813857,56.1775,0.813714,All
12.5598,0.813857,20.5873,0.814,56.1775,0.813857,All
12.5598,0.814,20.596,0.814143,56.1775,0.814,All
12.5613,0.814143,20.5998,0.814286,56.1775,0.814143,All
12.5639,0.814286,20.6373,0.814429,56.1775,0.814286,All
12.5644,0.814429,20.6607,0.814571,56.1775,0.814429,All
12.5647,0.814571,20.6612,0.814714,56.1775,0.814571,All
12.5649,0.814714,20.6669,0.814857,56.1775,0.814714,All
12.5657,0.814857,20.6741,0.815,56.1775,0.814857,All
12.5661,0.815,20.6741,0.815143,56.1775,0.815,All
12.5672,0.815143,20.6889,0.815286,56.1775,0.815143,All
12.5681,0.815286,20.6891,0.815429,56.1775,0.815286,All
12.5683,0.815429,20.6972,0.815571,56.1775,0.815429,All
12.5683,0.815571,20.7,0.815714,56.1775,0.815571,All
12.5696,0.815714,20.7276,0.815857,56.1775,0.815714,All
12.572,0.815857,20.7317,0.816,56.1775,0.815857,All
12.5768,0.816,20.739,0.816143,56.1775,0.816,All
12.5768,0.816143,20.7464,0.816286,56.1775,0.816143,All
12.5768,0.816286,20.7621,0.816429,56.1775,0.816286,All
12.5771,0.816429,20.766,0.816571,56.1775,0.816429,All
12.5771,0.816571,20.7891,0.816714,56.1775,0.816571,All
12.5778,0.816714,20.7903,0.816857,56.1775,0.816714,All
12.5847,0.816857,20.8002,0.817,56.1775,0.816857,All
12.5863,0.817,20.8312,0.817143,56.1775,0.817,All
12.5864,0.817143,20.8362,0.817286,56.1775,0.817143,All
12.5866,0.817286,20.8376,0.817429,56.1775,0.817286,All
12.5867,0.817429,20.8381,0.817571,56.1775,0.817429,All
12.5867,0.817571,20.8444,0.817714,56.1775,0.817571,All
12.5867,0.817714,20.8449,0.817857,56.1775,0.817714,All
12.587,0.817857,20.846,0.818,56.1775,0.817857,All
12.5895,0.818,20.8467,0.818143,56.1775,0.818,All
12.5899,0.818143,20.8594,0.818286,56.1775,0.818143,All
12.5903,0.818286,20.8616,0.818429,56.1775,0.818286,All
12.5903,0.818429,20.8616,0.818571,56.1775,0.818429,All
12.5903,0.818571,20.8616,0.818714,56.1775,0.818571,All
12.5915,0.818714,20.8879,0.818857,56.1775,0.818714,All
12.5921,0.818857,20.8883,0.819,56.1775,0.818857,All
12.5921,0.819,20.8914,0.819143,56.1775,0.819,All
12.5929,0.819143,20.9074,0.819286,56.1775,0.819143,All
12.5972,0.819286,20.9191,0.819429,56.1775,0.819286,All
12.5973,0.819429,20.9195,0.819571,56.1775,0.819429,All
12.5978,0.819571,20.9399,0.819714,56.1775,0.819571,All
12.5987,0.819714,20.9494,0.819857,56.1775,0.819714,All
12.5987,0.819857,20.9593,0.82,56.1775,0.819857,All
12.6013,0.82,20.9736,0.820143,56.1775,0.82,All
12.6013,0.820143,21.0038,0.820286,56.1775,0.820143,All
12.6019,0.820286,21.004,0.820429,56.1775,0.820286,All
12.6024,0.820429,21.0188,0.820571,56.1775,0.820429,All
12.6031,0.820571,21.0238,0.820714,56.1775,0.820571,All
12.6059,0.820714,21.0494,0.820857,56.1775,0.820714,All
12.6075,0.820857,21.0605,0.821,56.1775,0.820857,All
12.6137,0.821,21.0605,0.821143,56.1775,0.821,All
12.6138,0.821143,21.0749,0.821286,56.1775,0.821143,All
12.6138,0.821286,21.0925,0.821429,56.1775,0.821286,All
12.6162,0.821429,21.1063,0.821571,56.1775,0.821429,All
12.6175,0.821571,21.1075,0.821714,56.1775,0.821571,All
12.6186,0.821714,21.1104,0.821857,56.1775,0.821714,All
12.6186,0.821857,21.1115,0.822,56.1775,0.821857,All
12.6192,0.822,21.1128,0.822143,56.1775,0.822,All
12.6192,0.822143,21.1179,0.822286,56.1775,0.822143,All
12.6193,0.822286,21.136,0.822429,56.1775,0.822286,All
12.6197,0.822429,21.1394,0.822571,56.1775,0.822429,All
12.6197,0.822571,21.1405,0.822714,56.1775,0.822571,All
12.6197,0.822714,21.1436,0.822857,56.1775,0.822714,All
12.6205,0.822857,21.1473,0.823,56.1775,0.822857,All
12.6205,0.823,21.1482,0.823143,56.1775,0.823,All
12.6208,0.823143,21.1747,0.823286,56.1775,0.823143,All
12.6217,0.823286,21.1766,0.823429,56.1775,0.823286,All
12.6225,0.823429,21.1778,0.823571,56.1775,0.823429,All
12.6225,0.823571,21.1847,0.823714,56.1775,0.823571,All
12.6245,0.823714,21.1847,0.823857,56.1775,0.823714,All
12.6251,0.823857,21.1868,0.824,56.1775,0.823857,All
12.6251,0.824,21.1928,0.824143,56.1775,0.824,All
12.6252,0.824143,21.1928,0.824286,56.1775,0.824143,All
12.6265,0.824286,21.2139,0.824429,56.1775,0.824286,All
12.6267,0.824429,21.2243,0.824571,56.1775,0.824429,All
12.6268,0.824571,21.2281,0.824714,56.1775,0.824571,All
12.627,0.824714,21.2359,0.824857,56.1775,0.824714,All
12.6282,0.824857,21.2514,0.825,56.1775,0.824857,All
12.6288,0.825,21.2514,0.825143,56.1775,0.825,All
12.6299,0.825143,21.2514,0.825286,56.1775,0.825143,All
12.632,0.825286,21.2548,0.825429,56.1775,0.825286,All
12.6324,0.825429,21.2548,0.825571,56.1775,0.825429,All
12.6334,0.825571,21.2589,0.825714,56.1775,0.825571,All
12.636,0.825714,21.2643,0.825857,56.1775,0.825714,All
12.636,0.825857,21.2791,0.826,56.1775,0.825857,All
12.636,0.826,21.2953,0.826143,56.1775,0.826,All
12.6384,0.826143,21.3088,0.826286,56.1775,0.826143,All
12.6384,0.826286,21.314,0.826429,56.1775,0.826286,All
12.6407,0.826429,21.314,0.826571,56.1775,0.826429,All
12.6413,0.826571,21.314,0.826714,56.1775,0.826571,All
12.6435,0.826714,21.3242,0.826857,56.1775,0.826714,All
12.6445,0.826857,21.345,0.827,56.1775,0.826857,All
12.6445,0.827,21.3487,0.827143,56.1775,0.827,All
12.6484,0.827143,21.3643,0.827286,56.1775,0.827143,All
12.6486,0.827286,21.3828,0.827429,56.1775,0.827286,All
12.6489,0.827429,21.391,0.827571,56.1775,0.827429,All
12.649,0.827571,21.4075,0.827714,56.1775,0.827571,All
12.6493,0.827714,21.41,0.827857,56.1775,0.827714,All
12.6493,0.827857,21.41,0.828,56.1775,0.827857,All
12.6494,0.828,21.4166,0.828143,56.1775,0.828,All
12.6495,0.828143,21.4408,0.828286,56.1775,0.828143,All
12.6511,0.828286,21.4632,0.828429,56.1775,0.828286,All
12.6526,0.828429,21.4923,0.828571,56.1775,0.828429,All
12.6526,0.828571,21.4956,0.828714,56.1775,0.828571,All
12.6536,0.828714,21.5002,0.828857,56.1775,0.828714,All
12.6547,0.828857,21.5002,0.829,56.1775,0.828857,All
12.6563,0.829,21.5188,0.829143,56.1775,0.829,All
12.6585,0.829143,21.5234,0.829286,56.1775,0.829143,All
12.6585,0.829286,21.5345,0.829429,56.1775,0.829286,All
12.6592,0.829429,21.5353,0.829571,56.1775,0.829429,All
12.6592,0.829571,21.5441,0.829714,56.1775,0.829571,All
12.6597,0.829714,21.5455,0.829857,56.1775,0.829714,All
12.66,0.829857,21.5663,0.83,56.1775,0.829857,All
12.6601,0.83,21.5748,0.830143,56.1775,0.83,All
12.6606,0.830143,21.5899,0.830286,56.1775,0.830143,All
12.6606,0.830286,21.5945,0.830429,56.1775,0.830286,All
12.6612,0.830429,21.6,0.830571,56.1775,0.830429,All
12.6629,0.830571,21.619,0.830714,56.1775,0.830571,All
12.6636,0.830714,21.62,0.830857,56.1775,0.830714,All
12.6657,0.830857,21.6221,0.831,56.1775,0.830857,All
12.667,0.831,21.6221,0.831143,56.1775,0.831,All
12.6702,0.831143,21.6387,0.831286,56.1775,0.831143,All
12.6702,0.831286,21.6442,0.831429,56.1775,0.831286,All
12.6732,0.831429,21.6468,0.831571,56.1775,0.831429,All
12.6746,0.831571,21.6478,0.831714,56.1775,0.831571,All
12.6763,0.831714,21.6503,0.831857,56.1775,0.831714,All
12.6764,0.831857,21.6617,0.832,56.1775,0.831857,All
12.6764,0.832,21.6723,0.832143,56.1775,0.832,All
12.6767,0.832143,21.6752,0.832286,56.1775,0.832143,All
12.6772,0.832286,21.6752,0.832429,56.1775,0.832286,All
12.6772,0.832429,21.6909,0.832571,56.1775,0.832429,All
12.6778,0.832571,21.6958,0.832714,56.1775,0.832571,All
12.6778,0.832714,21.7274,0.832857,56.1775,0.832714,All
12.6778,0.832857,21.7353,0.833,56.1775,0.832857,All
12.6783,0.833,21.7361,0.833143,56.1775,0.833,All
12.6783,0.833143,21.7498,0.833286,56.1775,0.833143,All
12.6783,0.833286,21.7739,0.833429,56.1775,0.833286,All
12.6796,0.833429,21.7936,0.833571,56.1775,0.833429,All
12.6801,0.833571,21.801,0.833714,56.1775,0.833571,All
12.6823,0.833714,21.8168,0.833857,56.1775,0.833714,All
12.6823,0.833857,21.8178,0.834,56.1775,0.833857,All
12.6835,0.834,21.8208,0.834143,56.1775,0.834,All
12.6835,0.834143,21.8211,0.834286,56.1775,0.834143,All
12.6838,0.834286,21.8211,0.834429,56.1775,0.834286,All
12.6838,0.834429,21.8222,0.834571,56.1775,0.834429,All
12.6861,0.834571,21.8222,0.834714,56.1775,0.834571,All
12.689,0.834714,21.8249,0.834857,56.1775,0.834714,All
12.6919,0.834857,21.8547,0.835,56.1775,0.834857,All
12.6921,0.835,21.8683,0.835143,56.1775,0.835,All
12.693,0.835143,21.8715,0.835286,56.1775,0.835143,All
12.693,0.835286,21.8828,0.835429,56.1775,0.835286,All
12.6937,0.835429,21.9005,0.835571,56.1775,0.835429,All
12.6939,0.835571,21.914,0.835714,56.1775,0.835571,All
12.694,0.835714,21.9163,0.835857,56.1775,0.835714,All
12.6967,0.835857,21.9235,0.836,56.1775,0.835857,All
12.6977,0.836,21.9235,0.836143,56.1775,0.836,All
12.6989,0.836143,21.9445,0.836286,56.1775,0.836143,All
12.6992,0.836286,21.9445,0.836429,56.1775,0.836286,All
12.7006,0.836429,21.9528,0.836571,56.1775,0.836429,All
12.7013,0.836571,21.9545,0.836714,56.1775,0.836571,All
12.7014,0.836714,21.9573,0.836857,56.1775,0.836714,All
12.7033,0.836857,21.9624,0.837,56.1775,0.836857,All
12.7033,0.837,21.9673,0.837143,56.1775,0.837,All
12.7038,0.837143,21.9714,0.837286,56.1775,0.837143,All
12.7059,0.837286,21.9936,0.837429,56.1775,0.837286,All
12.7079,0.837429,21.9955,0.837571,56.1775,0.837429,All
12.7087,0.837571,21.9984,0.837714,56.1775,0.837571,All
12.7089,0.837714,22.0001,0.837857,56.1775,0.837714,All
12.709,0.837857,22.0045,0.838,56.1775,0.837857,All
12.709,0.838,22.0527,0.838143,56.1775,0.838,All
12.709,0.838143,22.0569,0.838286,56.1775,0.838143,All
12.7142,0.838286,22.0602,0.838429,56.1775,0.838286,All
12.7142,0.838429,22.0602,0.838571,56.1775,0.838429,All
12.7142,0.838571,22.0651,0.838714,56.1775,0.838571,All
12.7149,0.838714,22.0651,0.838857,56.1775,0.838714,All
12.7166,0.838857,22.0729,0.839,56.1775,0.838857,All
12.7192,0.839,22.0733,0.839143,56.1775,0.839,All
12.7197,0.839143,22.1139,0.839286,56.1775,0.839143,All
12.7205,0.839286,22.1219,0.839429,56.1775,0.839286,All
12.7247,0.839429,22.1306,0.839571,56.1775,0.839429,All
12.7249,0.839571,22.1349,0.839714,56.1775,0.839571,All
12.7255,0.839714,22.1755,0.839857,56.1775,0.839714,All
12.7281,0.839857,22.1755,0.84,56.1775,0.839857,All
12.7282,0.84,22.1755,0.840143,56.1775,0.84,All
12.7289,0.840143,22.1758,0.840286,56.1775,0.840143,All
12.7296,0.840286,22.1763,0.840429,56.1775,0.840286,All
12.7297,0.840429,22.1979,0.840571,56.1775,0.840429,All
12.7308,0.840571,22.2394,0.840714,56.1775,0.840571,All
12.7316,0.840714,22.2471,0.840857,56.1775,0.840714,All
12.7323,0.840857,22.2512,0.841,56.1775,0.840857,All
12.7342,0.841,22.2614,0.841143,56.1775,0.841,All
12.7369,0.841143,22.2986,0.841286,56.1775,0.841143,All
12.7395,0.841286,22.303,0.841429,56.1775,0.841286,All
12.7398,0.841429,22.3111,0.841571,56.1775,0.841429,All
12.7398,0.841571,22.3348,0.841714,56.1775,0.841571,All
12.7446,0.841714,22.3375,0.841857,56.1775,0.841714,All
12.7451,0.841857,22.343,0.842,56.1775,0.841857,All
12.7451,0.842,22.3493,0.842143,56.1775,0.842,All
12.7469,0.842143,22.3565,0.842286,56.1775,0.842143,All
12.7493,0.842286,22.3583,0.842429,56.1775,0.842286,All
12.7499,0.842429,22.3915,0.842571,56.1775,0.842429,All
12.7499,0.842571,22.3937,0.842714,56.1775,0.842571,All
12.7501,0.842714,22.4025,0.842857,56.1775,0.842714,All
12.7515,0.842857,22.4106,0.843,56.1775,0.842857,All
12.7515,0.843,22.4243,0.843143,56.1775,0.843,All
12.7518,0.843143,22.4487,0.843286,56.1775,0.843143,All
12.7522,0.843286,22.4768,0.843429,56.1775,0.843286,All
12.7527,0.843429,22.5103,0.843571,56.1775,0.843429,All
12.7527,0.843571,22.5107,0.843714,56.1775,0.843571,All
12.7527,0.843714,22.5107,0.843857,56.1775,0.843714,All
12.7558,0.843857,22.5126,0.844,56.1775,0.843857,All
12.7558,0.844,22.5331,0.844143,56.1775,0.844,All
12.7575,0.844143,22.5331,0.844286,56.1775,0.844143,All
12.7597,0.844286,22.536,0.844429,56.1775,0.844286,All
12.7597,0.844429,22.5399,0.844571,56.1775,0.844429,All
12.7608,0.844571,22.5399,0.844714,56.1775,0.844571,All
12.7619,0.844714,22.5413,0.844857,56.1775,0.844714,All
12.7624,0.844857,22.5436,0.845,56.1775,0.844857,All
12.7643,0.845,22.5464,0.845143,56.1775,0.845,All
12.7653,0.845143,22.5565,0.845286,56.1775,0.845143,All
12.7653,0.845286,22.5739,0.845429,56.1775,0.845286,All
12.7668,0.845429,22.5754,0.845571,56.1775,0.845429,All
12.7668,0.845571,22.6364,0.845714,56.1775,0.845571,All
12.7672,0.845714,22.638,0.845857,56.1775,0.845714,All
12.7679,0.845857,22.6531,0.846,56.1775,0.845857,All
12.7687,0.846,22.6623,0.846143,56.1775,0.846,All
12.7696,0.846143,22.6623,0.846286,56.1775,0.846143,All
12.7715,0.846286,22.6768,0.846429,56.1775,0.846286,All
12.7715,0.846429,22.6878,0.846571,56.1775,0.846429,All
12.7718,0.846571,22.6955,0.846714,56.1775,0.846571,All
12.7718,0.846714,22.711,0.846857,56.1775,0.846714,All
12.7719,0.846857,22.7249,0.847,56.1775,0.846857,All
12.7728,0.847,22.7344,0.847143,56.1775,0.847,All
12.778,0.847143,22.7454,0.847286,56.1775,0.847143,All
12.7781,0.847286,22.7459,0.847429,56.1775,0.847286,All
12.7797,0.847429,22.7682,0.847571,56.1775,0.847429,All
12.7807,0.847571,22.778,0.847714,56.1775,0.847571,All
12.7808,0.847714,22.778,0.847857,56.1775,0.847714,All
12.7808,0.847857,22.7869,0.848,56.1775,0.847857,All
12.7809,0.848,22.8001,0.848143,56.1775,0.848,All
12.7827,0.848143,22.8087,0.848286,56.1775,0.848143,All
12.7827,0.848286,22.843,0.848429,56.1775,0.848286,All
12.7827,0.848429,22.8462,0.848571,56.1775,0.848429,All
12.7843,0.848571,22.8472,0.848714,56.1775,0.848571,All
12.7848,0.848714,22.859,0.848857,56.1775,0.848714,All
12.7848,0.848857,22.859,0.849,56.1775,0.848857,All
12.7851,0.849,22.8697,0.849143,56.1775,0.849,All
12.7851,0.849143,22.8751,0.849286,56.1775,0.849143,All
12.7854,0.849286,22.8751,0.849429,56.1775,0.849286,All
12.7855,0.849429,22.8821,0.849571,56.1775,0.849429,All
12.7856,0.849571,22.9051,0.849714,56.1775,0.849571,All
12.7857,0.849714,22.9253,0.849857,56.1775,0.849714,All
12.7869,0.849857,22.9369,0.85,56.1775,0.849857,All
12.7871,0.85,22.9719,0.850143,56.1775,0.85,All
12.7871,0.850143,22.9786,0.850286,56.1775,0.850143,All
12.7879,0.850286,22.9916,0.850429,56.1775,0.850286,All
12.789,0.850429,23.0099,0.850571,56.1775,0.850429,All
12.79,0.850571,23.0257,0.850714,56.1775,0.850571,All
12.7937,0.850714,23.0808,0.850857,56.1775,0.850714,All
12.7941,0.850857,23.1031,0.851,56.1775,0.850857,All
12.7941,0.851,23.1156,0.851143,56.1775,0.851,All
12.7947,0.851143,23.1256,0.851286,56.1775,0.851143,All
12.7951,0.851286,23.1257,0.851429,56.1775,0.851286,All
12.7956,0.851429,23.132,0.851571,56.1775,0.851429,All
12.796,0.851571,23.1555,0.851714,56.1775,0.851571,All
12.796,0.851714,23.1555,0.851857,56.1775,0.851714,All
12.796,0.851857,23.1661,0.852,56.1775,0.851857,All
12.7978,0.852,23.1678,0.852143,56.1775,0.852,All
12.7991,0.852143,23.1678,0.852286,56.1775,0.852143,All
12.7991,0.852286,23.1678,0.852429,56.1775,0.852286,All
12.8001,0.852429,23.2148,0.852571,56.1775,0.852429,All
12.8005,0.852571,23.2321,0.852714,56.1775,0.852571,All
12.8007,0.852714,23.2331,0.852857,56.1775,0.852714,All
12.8007,0.852857,23.2356,0.853,56.1775,0.852857,All
12.8039,0.853,23.2648,0.853143,56.1775,0.853,All
12.8087,0.853143,23.2952,0.853286,56.1775,0.853143,All
