iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q2_pop,V2_pop,Q3_pop,V3_pop,omega_Cl,omega_V1,omega_Q2,omega_V2,omega_Q3,omega_V3,a
1932,-307.522,1,4.57823,28.5717,4.04013,1,2.7506,1,0.219273,0.217256,2.04733e-07,5.35205,3.68591e-08,2.38775,0.124364
1933,-305.569,1,4.5094,28.0695,4.04013,1,2.7506,1,0.225224,0.202686,1.93955e-07,5.30696,3.80439e-08,2.39825,0.125764
1934,-297.533,1,4.5803,28.6814,4.04013,1,2.7506,1,0.223931,0.22228,2.14595e-07,5.42421,3.46556e-08,2.62629,0.127239
1935,-287.518,1,4.67511,28.6888,4.04013,1,2.7506,1,0.231475,0.225279,2.19761e-07,5.29133,3.6812e-08,2.95788,0.129728
1936,-291.842,1,4.73094,29.1643,4.04013,1,2.7506,1,0.235582,0.245481,2.21196e-07,4.92461,3.89777e-08,2.64561,0.127775
1937,-292.713,1,4.681,28.5172,4.04014,1,2.7506,1,0.219603,0.235295,2.36794e-07,5.05523,3.83256e-08,2.36631,0.129519
1938,-303.948,1,4.67038,28.1656,4.04014,1,2.7506,1,0.218362,0.227187,2.28972e-07,5.08808,3.67434e-08,2.25174,0.124826
1939,-308.549,1,4.73354,27.6941,4.04014,1,2.7506,1,0.223277,0.244088,2.04799e-07,4.82642,3.91282e-08,2.34718,0.123588
1940,-297.979,1,4.6536,27.9543,4.04014,1,2.7506,1,0.217871,0.263172,2.37804e-07,4.59665,4.0897e-08,2.38848,0.12421
1941,-296.501,1,4.7328,27.9689,4.04014,1,2.7506,1,0.218219,0.254777,2.61262e-07,4.87464,3.69886e-08,2.20566,0.126234
1942,-294.322,1,4.69453,28.7313,4.04014,1,2.7506,1,0.23338,0.256063,2.81651e-07,4.93465,3.8784e-08,2.38185,0.122499
1943,-289.002,1,4.74976,27.5871,4.04014,1,2.7506,1,0.237189,0.249717,3.09687e-07,4.61911,4.12206e-08,2.7951,0.121594
1944,-293.737,1,4.79668,28.7731,4.04014,1,2.7506,1,0.257335,0.239263,2.99977e-07,4.5067,4.05318e-08,2.70896,0.119777
1945,-286.654,1,4.80418,28.836,4.04014,1,2.7506,1,0.252315,0.248253,3.251e-07,4.05903,4.03431e-08,2.54673,0.125617
1946,-289.702,1,4.81784,28.5383,4.04014,1,2.7506,1,0.243784,0.243572,3.23785e-07,4.23468,4.00977e-08,2.83685,0.122085
1947,-286.742,1,4.78559,28.042,4.04014,1,2.7506,1,0.244081,0.233924,3.22797e-07,4.08931,3.91739e-08,2.79161,0.126108
1948,-289.4,1,4.7135,27.1483,4.04014,1,2.7506,1,0.248787,0.237516,3.40755e-07,4.06962,3.56088e-08,3.13847,0.122478
1949,-297.773,1,4.7908,27.595,4.04014,1,2.7506,1,0.238257,0.227682,3.46539e-07,4.04689,3.36149e-08,3.11015,0.119687
1950,-296.079,1,4.78915,27.5929,4.04014,1,2.7506,1,0.231533,0.244134,3.49016e-07,4.27732,3.35923e-08,2.93739,0.119944
1951,-290.791,1,4.79233,28.0901,4.04014,1,2.7506,1,0.234633,0.234781,3.84936e-07,4.07553,3.58968e-08,3.12591,0.120583
1952,-288.084,1,4.79373,28.291,4.04014,1,2.7506,1,0.23841,0.251762,3.66003e-07,3.8473,3.75783e-08,3.42677,0.120254
1953,-287.521,1,4.88236,28.5197,4.04014,1,2.7506,1,0.217085,0.225182,3.73927e-07,3.78027,4.42497e-08,3.52371,0.121418
1954,-277.362,1,4.84273,28.1818,4.04013,1,2.7506,1,0.214281,0.217614,3.78949e-07,3.98449,4.43385e-08,3.75178,0.125807
1955,-278.032,1,4.8591,28.2562,4.04014,1,2.7506,1,0.210817,0.229762,3.77451e-07,3.97571,4.74703e-08,3.45479,0.125047
1956,-277.481,1,4.80214,28.7912,4.04014,1,2.7506,1,0.210903,0.233662,3.70887e-07,4.17372,4.96205e-08,3.48448,0.12357
1957,-277.882,1,4.68414,28.1818,4.04014,1,2.7506,1,0.217583,0.223509,3.56533e-07,4.10811,4.66091e-08,3.83026,0.12397
1958,-272.308,1,4.71168,28.2878,4.04014,1,2.7506,1,0.225349,0.212038,3.75315e-07,4.43231,4.54072e-08,3.57361,0.127359
1959,-259.767,1,4.72713,28.9401,4.04013,1,2.7506,1,0.236353,0.216512,3.97923e-07,5.12541,5.14901e-08,3.437,0.129019
1960,-256.625,1,4.65044,28.4222,4.04013,1,2.7506,1,0.22992,0.241489,3.77975e-07,5.15621,5.84094e-08,3.47986,0.12785
1961,-262.658,1,4.65183,29.0983,4.04013,1,2.7506,1,0.232455,0.215994,3.75415e-07,4.63914,5.87437e-08,3.42369,0.128116
1962,-271.045,1,4.67763,28.5922,4.04014,1,2.7506,1,0.242313,0.218695,3.74924e-07,4.40778,5.25419e-08,3.48779,0.126933
1963,-275.254,1,4.73171,28.6849,4.04014,1,2.7506,1,0.243961,0.19801,3.50512e-07,4.52932,4.99014e-08,3.27712,0.125933
1964,-260.592,1,4.83088,29.2652,4.04014,1,2.7506,1,0.245841,0.207218,4.29146e-07,4.35694,4.86022e-08,3.61575,0.130323
1965,-265.115,1,4.82542,29.1151,4.04014,1,2.7506,1,0.232287,0.210636,4.02357e-07,4.31235,5.02508e-08,3.32264,0.130413
1966,-257.49,1,4.88535,29.0251,4.04014,1,2.7506,1,0.233997,0.208539,4.51759e-07,4.479,4.72956e-08,3.68441,0.131916
1967,-259.876,1,4.80263,28.5502,4.04014,1,2.7506,1,0.230468,0.226303,4.40334e-07,4.43122,4.70753e-08,3.37629,0.131466
1968,-270.217,1,4.73359,27.9933,4.04013,1,2.7506,1,0.229171,0.202411,4.53821e-07,4.28237,4.21054e-08,3.62568,0.129471
1969,-264.401,1,4.76705,28.172,4.04014,1,2.7506,1,0.220586,0.199252,4.87762e-07,4.1331,4.3516e-08,3.90386,0.129757
1970,-260.054,1,4.78342,28.9907,4.04014,1,2.7506,1,0.22894,0.19582,5.27401e-07,4.09602,4.57405e-08,3.82281,0.130467
1971,-261.84,1,4.82797,28.511,4.04014,1,2.7506,1,0.229544,0.176583,5.2196e-07,4.21807,4.69259e-08,3.41923,0.132605
1972,-273.478,1,4.83448,29.9048,4.04013,1,2.7506,1,0.232837,0.195157,4.66856e-07,3.98001,4.19718e-08,3.51258,0.129916
1973,-272.503,1,4.72109,29.2222,4.04013,1,2.7506,1,0.220004,0.207915,4.77855e-07,3.98689,3.96713e-08,3.67783,0.127495
1974,-270.333,1,4.73522,29.2808,4.04013,1,2.7506,1,0.226244,0.222035,4.72878e-07,3.87361,4.21101e-08,3.50056,0.127734
1975,-269.293,1,4.7514,29.808,4.04013,1,2.7506,1,0.226284,0.2365,4.86815e-07,4.51642,3.83382e-08,3.23553,0.127063
1976,-261.452,1,4.70819,29.5564,4.04014,1,2.7506,1,0.226329,0.23002,5.54289e-07,4.41843,4.36839e-08,3.2835,0.128076
1977,-269.671,1,4.77146,28.6992,4.04013,1,2.7506,1,0.220201,0.220256,5.36612e-07,4.22369,4.0409e-08,3.28765,0.126802
1978,-272.335,1,4.80936,28.5258,4.04013,1,2.7506,1,0.220856,0.214041,5.04687e-07,4.38783,4.14871e-08,3.31965,0.12529
1979,-269.118,1,4.73885,28.5634,4.04013,1,2.7506,1,0.226641,0.206744,4.82373e-07,4.39888,4.5113e-08,3.4773,0.125953
1980,-267.091,1,4.82492,28.7373,4.04014,1,2.7506,1,0.233076,0.211765,4.99328e-07,4.82125,4.72305e-08,3.62663,0.122444
1981,-265.456,1,4.76636,29.1052,4.04013,1,2.7506,1,0.242839,0.216049,5.1803e-07,4.7565,4.80538e-08,3.32177,0.123244
1982,-271.288,1,4.71188,28.9206,4.04014,1,2.7506,1,0.243659,0.213424,4.73535e-07,4.79849,4.29807e-08,3.49686,0.122534
1983,-272.991,1,4.64383,29.3293,4.04014,1,2.7506,1,0.237728,0.226836,4.32913e-07,4.32168,3.84431e-08,3.70709,0.125259
1984,-282.75,1,4.7947,29.1735,4.04014,1,2.7506,1,0.217604,0.206559,4.05038e-07,4.17337,4.06831e-08,3.50442,0.123727
1985,-278.195,1,4.73544,28.9312,4.04014,1,2.7506,1,0.218165,0.209909,4.22987e-07,4.36147,3.75406e-08,3.48244,0.126338
1986,-271.049,1,4.72134,28.8735,4.04014,1,2.7506,1,0.227061,0.217961,4.63105e-07,4.34039,3.55428e-08,3.64511,0.128211
1987,-269.732,1,4.71527,29.0691,4.04014,1,2.7506,1,0.217981,0.202476,4.57833e-07,4.36638,3.52039e-08,3.93039,0.130118
1988,-264.596,1,4.78087,29.2386,4.04014,1,2.7506,1,0.213244,0.208529,5.04551e-07,4.43508,3.39993e-08,4.29558,0.130291
1989,-268.199,1,4.76178,29.2709,4.04013,1,2.7506,1,0.206576,0.19939,4.51284e-07,4.75283,3.39927e-08,3.86325,0.133052
1990,-275.983,1,4.76415,29.1455,4.04014,1,2.7506,1,0.217578,0.198646,4.33489e-07,4.45878,3.68963e-08,3.56343,0.127907
1991,-280.124,1,4.75767,29.1925,4.04013,1,2.7506,1,0.204939,0.188791,4.77635e-07,4.41093,3.62332e-08,3.33314,0.127192
1992,-271.27,1,4.80404,29.3994,4.04013,1,2.7506,1,0.213046,0.200284,4.28041e-07,4.67855,3.27138e-08,3.42845,0.133717
1993,-280.306,1,4.82744,29.3046,4.04013,1,2.7506,1,0.219491,0.203028,3.95104e-07,4.59631,3.2473e-08,3.17686,0.130163
1994,-290.777,1,4.74565,29.5732,4.04014,1,2.7506,1,0.205558,0.20489,3.89003e-07,4.45785,2.90448e-08,3.27905,0.130508
1995,-279.784,1,4.72253,29.4475,4.04014,1,2.7506,1,0.203738,0.212671,3.8003e-07,4.49904,3.09661e-08,3.45529,0.131508
1996,-282.576,1,4.70799,30.191,4.04014,1,2.7506,1,0.193867,0.226838,3.39909e-07,4.71735,2.99201e-08,3.52088,0.132377
1997,-281.98,1,4.73317,29.3508,4.04013,1,2.7506,1,0.186214,0.220769,3.16538e-07,4.8077,3.21581e-08,3.14917,0.135138
1998,-287.301,1,4.73387,30.0125,4.04013,1,2.7506,1,0.196079,0.207863,2.8575e-07,4.38857,3.44189e-08,3.36228,0.131974
1999,-288.149,1,4.6407,28.7953,4.04013,1,2.7506,1,0.192635,0.1866,3.01399e-07,4.75161,3.07852e-08,3.17533,0.13494
2000,-287.405,1,4.62949,29.5197,4.04014,1,2.7506,1,0.199082,0.186135,3.25309e-07,4.61814,2.78216e-08,3.23076,0.13516
2001,-281.623,1,4.58445,29.627,4.04013,1,2.7506,1,0.205531,0.195798,3.47724e-07,4.33705,2.85652e-08,3.28413,0.136694
2002,-287.887,1,4.6267,29.1951,4.04013,1,2.7506,1,0.179832,0.199454,3.20923e-07,4.19408,2.63062e-08,3.3369,0.138128
2003,-300.126,1,4.59582,29.7608,4.04013,1,2.7506,1,0.188279,0.217014,3.23461e-07,4.55662,2.57648e-08,3.18825,0.126707
2004,-292.332,1,4.62474,29.8575,4.04013,1,2.7506,1,0.190502,0.210945,3.27234e-07,5.09227,2.17651e-08,3.49595,0.131389
2005,-295.779,1,4.47365,29.2653,4.04013,1,2.7506,1,0.18742,0.199727,3.36295e-07,5.20675,1.85737e-08,3.46535,0.132653
2006,-297.525,1,4.48631,29.1943,4.04013,1,2.7506,1,0.193716,0.205318,2.99599e-07,5.04818,1.86123e-08,3.77952,0.131394
2007,-295.996,1,4.45888,28.4745,4.04013,1,2.7506,1,0.199031,0.204323,3.1999e-07,5.04711,1.96461e-08,4.08821,0.128255
2008,-297.067,1,4.60285,29.1714,4.04013,1,2.7506,1,0.199825,0.240114,2.68842e-07,5.30508,1.85637e-08,3.89879,0.128719
2009,-305.346,1,4.50156,28.2879,4.04013,1,2.7506,1,0.206868,0.230452,2.42769e-07,5.03001,1.85321e-08,3.77779,0.126842
2010,-310.406,1,4.53555,28.503,4.04013,1,2.7506,1,0.19905,0.226148,2.47593e-07,4.92962,2.01649e-08,3.55776,0.124146
2011,-307.134,1,4.53736,29.4718,4.04013,1,2.7506,1,0.203497,0.236478,2.40042e-07,5.11367,1.97512e-08,3.6519,0.124855
2012,-300.346,1,4.60975,29.9728,4.04013,1,2.7506,1,0.20307,0.246091,2.51031e-07,4.81289,2.20626e-08,3.61459,0.127062
2013,-303.463,1,4.6323,29.5952,4.04013,1,2.7506,1,0.194308,0.224277,2.54074e-07,4.9362,2.1701e-08,3.24702,0.129155
2014,-303.026,1,4.65355,29.3172,4.04013,1,2.7506,1,0.210244,0.209842,2.43781e-07,4.93266,1.97375e-08,3.55407,0.130097
2015,-292.3,1,4.70499,29.1124,4.04013,1,2.7506,1,0.222524,0.203108,2.66791e-07,4.58905,1.97662e-08,3.63585,0.136247
2016,-297.582,1,4.65513,28.5412,4.04013,1,2.7506,1,0.223046,0.196467,2.68601e-07,5.25798,1.95264e-08,3.36168,0.132139
2017,-293.4,1,4.68151,28.8016,4.04013,1,2.7506,1,0.233537,0.21351,2.81032e-07,5.25928,2.11772e-08,3.84813,0.127564
2018,-297.125,1,4.65547,29.1519,4.04013,1,2.7506,1,0.239738,0.214615,2.68544e-07,5.21214,2.18061e-08,3.54418,0.12651
2019,-287.747,1,4.68091,29.3513,4.04013,1,2.7506,1,0.242207,0.208866,3.04595e-07,5.287,2.50043e-08,3.54413,0.127896
2020,-300.475,1,4.60547,28.7045,4.04013,1,2.7506,1,0.244576,0.197217,2.74487e-07,5.19885,2.19535e-08,3.22939,0.126728
2021,-292.051,1,4.64289,29.145,4.04013,1,2.7506,1,0.233941,0.199477,2.70301e-07,5.16868,2.41883e-08,3.13714,0.132148
2022,-297.681,1,4.66084,29.0948,4.04013,1,2.7506,1,0.228373,0.217364,2.68177e-07,5.69613,2.25238e-08,3.21616,0.126386
2023,-294.104,1,4.65709,29.4109,4.04013,1,2.7506,1,0.232899,0.2068,3.01284e-07,5.7946,2.27782e-08,3.41408,0.125531
2024,-293.274,1,4.73747,29.103,4.04013,1,2.7506,1,0.240835,0.190787,3.40794e-07,5.13194,2.46709e-08,3.38758,0.125584
2025,-303.376,1,4.62601,28.6191,4.04013,1,2.7506,1,0.243472,0.191364,3.45791e-07,5.20099,1.96825e-08,3.61099,0.121254
2026,-311.193,1,4.56449,29.3915,4.04013,1,2.7506,1,0.251242,0.191598,3.04443e-07,5.0361,1.69001e-08,3.72968,0.120686
2027,-303.304,1,4.6375,28.9418,4.04013,1,2.7506,1,0.238886,0.17871,3.22835e-07,5.0667,1.83437e-08,3.8754,0.124564
2028,-300.305,1,4.60347,28.429,4.04013,1,2.7506,1,0.25021,0.192735,3.51885e-07,5.09903,1.82134e-08,4.16058,0.121493
2029,-303.226,1,4.64528,28.5586,4.04013,1,2.7506,1,0.252355,0.198556,3.1494e-07,5.12598,1.70993e-08,3.91478,0.123045
2030,-316.124,1,4.66661,29.1007,4.04013,1,2.7506,1,0.244718,0.196428,2.95014e-07,5.00059,1.50732e-08,3.15475,0.123278
2031,-319.188,1,4.67529,29.0493,4.04013,1,2.7506,1,0.251452,0.207332,2.88107e-07,4.63871,1.49012e-08,3.28523,0.122835
2032,-250.661,1,4.71149,28.9641,4.04013,1,2.7506,1,0.255771,0.219834,2.95315e-07,4.72706,1.41895e-07,3.49309,0.121358
2033,-261.641,1,4.72215,28.8833,4.04013,1,2.7506,1.66757,0.23787,0.213513,2.41384e-07,4.20136,1.38559e-07,3.36585,0.122963
2034,-254.406,1,4.77393,28.0857,4.04013,1,2.7506,1.81258,0.236952,0.198949,2.62413e-07,4.31358,1.47435e-07,3.2993,0.126249
2035,-254.125,1,4.71039,28.4109,4.04013,1,2.7506,2.22158,0.238277,0.196767,2.55563e-07,4.11719,1.70757e-07,3.38842,0.124695
2036,-265.444,1,4.63502,28.1365,4.04013,14.2327,2.7506,2.99648,0.229324,0.193742,2.21847e-07,3.21856,1.88012e-07,3.40978,0.123513
2037,-260.115,1,4.67535,28.8242,4.04013,16.1115,2.7506,2.8921,0.225269,0.213015,2.46337e-07,3.22708,1.99584e-07,3.08107,0.124373
2038,-265.852,1,4.6033,28.5404,4.04013,20.0131,2.7506,3.03876,0.230551,0.201997,2.59742e-07,2.98907,1.96023e-07,2.93643,0.122837
2039,-269.061,1,4.43521,29.1943,4.04013,38.494,2.7506,4.06001,0.247806,0.216544,2.45626e-07,2.76593,2.02923e-07,2.81215,0.120808
2040,-278.475,1,4.4478,28.634,4.04013,39.0581,2.7506,4.72624,0.236436,0.219179,2.46419e-07,2.74271,1.87071e-07,2.59382,0.11847
2041,-276.437,1,4.43237,27.8922,4.04013,33.3491,2.7506,6.58402,0.239727,0.216679,2.59926e-07,2.8722,1.90725e-07,2.64428,0.117307
2042,-278.856,1,4.30257,28.4918,4.04013,40.1608,2.7506,8.80029,0.256304,0.204498,2.58272e-07,2.75629,1.928e-07,2.40396,0.117935
2043,-283.839,1,4.32572,27.9271,4.04013,37.2283,2.7506,11.6704,0.237648,0.189767,2.30318e-07,2.903,1.92769e-07,2.2766,0.119487
2044,-294.771,1,4.21108,27.4479,4.04014,59.4757,2.7506,7.00884,0.23453,0.174733,2.09769e-07,2.53401,2.01922e-07,2.25155,0.117747
2045,-296.761,1,4.24017,27.8791,4.04014,58.9025,2.7506,6.96625,0.22914,0.171857,2.21448e-07,2.37833,1.8998e-07,2.36613,0.117564
2046,-293.415,1,4.17809,27.6058,4.04014,60.4738,2.7506,10.4347,0.233327,0.161855,2.03968e-07,2.54991,2.10403e-07,2.25012,0.119676
2047,-292.988,1,4.23747,27.326,4.04014,58.2881,2.7506,12.4297,0.233092,0.168272,1.87598e-07,2.5967,2.05753e-07,2.06921,0.122305
2048,-294.007,1,4.22048,27.2927,4.04014,52.1623,2.7506,11.5175,0.246888,0.196342,1.71399e-07,2.52814,2.08071e-07,2.12902,0.119296
2049,-300.67,1,4.34633,27.5041,4.04014,48.9552,2.7506,13.1845,0.222297,0.225079,1.70745e-07,2.42816,1.9147e-07,1.98357,0.118058
2050,-300.295,1,4.27143,28.055,4.04014,67.1093,2.7506,10.968,0.2398,0.241649,1.80904e-07,2.187,1.82725e-07,1.962,0.117561
2051,-304.535,1,4.3107,27.7082,4.04014,71.8657,2.7506,12.9053,0.22453,0.24081,1.73052e-07,2.28019,1.82969e-07,1.93945,0.116379
2052,-302.694,1,4.22052,27.842,4.04014,65.356,2.7506,12.0665,0.251309,0.250743,1.73281e-07,2.2478,1.93371e-07,2.01167,0.113592
2053,-291.97,1,4.17448,26.537,4.04014,59.0262,2.7506,10.8369,0.224172,0.238111,1.63727e-07,2.25479,2.24736e-07,2.07638,0.120777
2054,-290.337,1,4.21323,26.6661,4.04014,76.8509,2.7506,9.01971,0.249235,0.24633,1.5521e-07,2.08113,2.33054e-07,2.10778,0.120788
2055,-301.176,1,4.28859,27.1513,4.04014,72.3383,2.7506,8.60511,0.248322,0.238826,1.47575e-07,2.07922,2.13852e-07,1.93086,0.118563
2056,-303.96,1,4.24418,27.5712,4.04014,75.0718,2.7506,8.26242,0.251103,0.230719,1.35775e-07,2.27017,2.17889e-07,2.05871,0.115772
2057,-305.849,1,4.34155,27.3205,4.04014,81.9508,2.7506,5.04859,0.239079,0.234073,1.40702e-07,1.94018,2.08971e-07,2.02449,0.118283
2058,-298.062,1,4.44797,27.1764,4.04014,63.6647,2.7506,5.8386,0.257957,0.238424,1.5105e-07,1.94891,2.08194e-07,1.91268,0.121231
2059,-309.125,1,4.29859,27.2015,4.04014,91.4194,2.7506,6.62002,0.248745,0.228786,1.48319e-07,1.86386,2.07578e-07,1.90567,0.116925
2060,-315.944,1,4.32132,27.4561,4.04014,94.547,2.7506,7.41324,0.265755,0.221047,1.27951e-07,1.98029,2.14029e-07,1.67393,0.115415
2061,-309.591,1,4.33956,27.3635,4.04014,85.6565,2.7506,5.76041,0.284029,0.230564,1.20362e-07,1.97394,2.33972e-07,1.8031,0.115739
2062,-305.447,1,4.3202,27.0337,4.04013,81.2529,2.7506,6.89614,0.272935,0.228174,1.34412e-07,1.99603,2.0804e-07,1.9128,0.118042
2063,-298.957,1,4.39708,27.1905,4.04013,67.157,2.7506,6.42396,0.259922,0.22281,1.35253e-07,2.22434,1.92802e-07,2.12155,0.120871
2064,-296.781,1,4.36661,27.7143,4.04013,78.4088,2.7506,6.21996,0.242629,0.214266,1.33318e-07,2.3933,2.10428e-07,2.0788,0.121928
2065,-291.641,1,4.41092,28.0712,4.04013,76.6202,2.7506,7.38908,0.235511,0.223058,1.61013e-07,2.44653,2.01581e-07,1.93474,0.123308
2066,-300.308,1,4.48121,28.4189,4.04013,66.1135,2.7506,7.40653,0.21848,0.236086,1.81814e-07,2.17886,2.08933e-07,1.81593,0.118559
2067,-311.259,1,4.37969,28.4959,4.04013,71.3952,2.7506,7.80804,0.195742,0.229814,1.80115e-07,2.25407,1.83687e-07,1.86333,0.115558
2068,-316.134,1,4.37959,27.9601,4.04013,62.2642,2.7506,9.03429,0.192073,0.233385,1.67485e-07,2.29019,1.59927e-07,1.66514,0.117893
2069,-322.986,1,4.38479,28.6347,4.04013,73.2124,2.7506,9.54562,0.179688,0.209285,1.60088e-07,2.13004,1.48533e-07,1.77194,0.118935
2070,-313.38,1,4.28249,27.6211,4.04013,89.4054,2.7506,10.3409,0.178998,0.203951,1.80172e-07,2.1827,1.47729e-07,1.69463,0.123895
2071,-319.265,1,4.31228,28.0437,4.04013,74.147,2.7506,10.2174,0.183359,0.215154,1.65101e-07,2.2489,1.23021e-07,1.64312,0.1236
2072,-330.769,1,4.37679,28.0082,4.04013,60.924,2.7506,8.31259,0.18483,0.210517,1.51763e-07,2.24684,1.06807e-07,1.81677,0.118809
2073,-321.412,1,4.33695,28.0484,4.04013,82.6398,2.7506,10.7013,0.195949,0.226909,1.68399e-07,2.17732,1.18273e-07,1.63636,0.121098
2074,-334.796,1,4.36028,28.6691,4.04013,73.3089,2.7506,9.86438,0.189194,0.234059,1.55874e-07,2.14484,1.02891e-07,1.581,0.117481
2075,-343.632,1,4.35886,28.3499,4.04013,76.7724,2.7506,10.3488,0.185826,0.239725,1.40984e-07,1.93742,8.90996e-08,1.70807,0.11658
2076,-348.377,1,4.32328,27.4185,4.04013,94.4801,2.7506,7.68551,0.190953,0.248547,1.25338e-07,1.91583,8.32889e-08,1.49656,0.118218
2077,-338.392,1,4.27925,27.8252,4.04013,105.357,2.7506,7.18878,0.174395,0.241031,1.28294e-07,1.94192,8.38759e-08,1.66104,0.124044
2078,-342.777,1,4.22775,28.01,4.04013,116.445,2.7506,6.78273,0.182042,0.234943,1.34059e-07,1.80958,8.74564e-08,1.49826,0.122498
2079,-340.21,1,4.15397,27.3973,4.04013,98.4082,2.7506,6.52072,0.187567,0.210827,1.23949e-07,1.93188,9.75421e-08,1.28818,0.126585
2080,-340.165,1,4.15787,27.1638,4.04013,110.222,2.7506,5.90086,0.192618,0.222329,1.1086e-07,1.87991,1.01216e-07,1.38539,0.125684
2081,-345.893,1,4.1796,26.5111,4.04013,124.02,2.7506,7.5334,0.192099,0.204618,1.17915e-07,1.86598,9.52258e-08,1.5798,0.121301
2082,-361.541,1,4.13523,26.7287,4.04013,133.566,2.7506,7.3967,0.185229,0.211697,1.20389e-07,1.69383,7.39377e-08,1.2542,0.121362
2083,-370.552,1,4.19726,26.5021,4.04013,130.748,2.7506,8.8642,0.204788,0.206423,1.25588e-07,1.67958,7.18767e-08,1.1247,0.116276
2084,-376.974,1,4.12893,26.595,4.04013,122.558,2.7506,11.2429,0.206456,0.215105,1.23553e-07,1.89429,5.78945e-08,1.13953,0.113273
2085,-349.426,1,4.11918,26.3931,4.04013,1,2.7506,10.5221,0.199477,0.214966,1.2487e-07,5.2201,5.03533e-08,1.16708,0.11511
2086,-345.641,1,4.14311,27.0027,4.04013,1,2.7506,10.4316,0.205543,0.204619,1.30424e-07,5.30748,5.15636e-08,1.17122,0.116242
2087,-341.339,1,4.16809,26.1688,4.04013,1,2.7506,9.45901,0.212692,0.234887,1.225e-07,5.38251,5.5688e-08,0.994781,0.118233
2088,-347.848,1,4.154,26.7945,4.04013,1,2.7506,7.96518,0.23884,0.215808,1.14416e-07,5.51047,4.69821e-08,1.00834,0.117161
2089,-345.21,1,4.26391,26.7939,4.04013,1,2.7506,8.36163,0.212605,0.210216,1.13432e-07,5.39444,4.04413e-08,1.17988,0.121681
2090,-328.275,1,4.24515,27.4767,4.04013,1,2.7506,1,0.20322,0.2248,9.9051e-08,5.46109,3.97635e-08,2.42947,0.121696
2091,-326.702,1,4.28624,27.4666,4.04013,1,2.7506,1,0.212713,0.218835,1.04892e-07,5.24914,3.66488e-08,2.51696,0.12287
2092,-324.987,1,4.35869,28.8777,4.04013,1,2.7506,1,0.22227,0.23446,9.6849e-08,5.01481,3.28502e-08,2.41081,0.126993
2093,-317.905,1,4.41856,28.4625,4.04013,1,2.7506,1,0.232682,0.239229,1.10602e-07,5.05173,3.62131e-08,2.36615,0.126404
2094,-314.551,1,4.37632,29.6154,4.04013,1,2.7506,1,0.229659,0.251028,1.16549e-07,5.53667,3.9065e-08,2.421,0.123524
2095,-323.38,1,4.35846,28.5586,4.04013,1,2.7506,1,0.227361,0.234303,1.14153e-07,5.6703,3.58797e-08,2.28643,0.121787
2096,-324.027,1,4.38634,28.6202,4.04013,1,2.7506,1,0.223476,0.235449,9.90744e-08,5.38041,3.74327e-08,2.53062,0.122491
2097,-325.206,1,4.41185,29.0277,4.04013,1,2.7506,1,0.236036,0.232087,1.09952e-07,5.06071,3.48431e-08,2.44703,0.122134
2098,-326.309,1,4.45176,29.0865,4.04013,1,2.7506,1,0.239323,0.217307,1.05227e-07,5.05163,3.63921e-08,2.51748,0.121892
2099,-320.301,1,4.48102,28.7434,4.04013,1,2.7506,1,0.234103,0.211983,1.31604e-07,5.07881,3.32201e-08,2.46596,0.124484
2100,-325.004,1,4.43036,28.6716,4.04013,1,2.7506,1,0.232514,0.210865,1.29699e-07,5.25252,3.05687e-08,2.42061,0.123162
2101,-319.949,1,4.46021,28.9764,4.04013,1,2.7506,1,0.223758,0.222445,1.28383e-07,5.47035,3.33574e-08,2.46857,0.123668
2102,-316.27,1,4.50174,29.6383,4.04013,1,2.7506,1,0.221771,0.222424,1.47915e-07,4.99577,3.32042e-08,2.84657,0.122799
2103,-323.275,1,4.50543,29.7252,4.04013,1,2.7506,1,0.219355,0.20528,1.37294e-07,5.10627,3.28207e-08,2.87198,0.120957
2104,-327.966,1,4.45097,28.5542,4.04013,1,2.7506,1,0.224823,0.197407,1.19023e-07,5.04043,3.35382e-08,2.56951,0.122598
2105,-333.026,1,4.54186,28.2553,4.04013,1,2.7506,1,0.220541,0.209116,1.01264e-07,5.47905,3.08962e-08,2.40542,0.122725
2106,-330.287,1,4.61241,28.4949,4.04013,1,2.7506,1,0.229064,0.212004,1.03891e-07,5.25478,3.51626e-08,2.35619,0.121899
2107,-337.57,1,4.6241,28.6249,4.04013,1,2.7506,1,0.241386,0.218637,1.00346e-07,5.18585,3.20484e-08,2.18781,0.119636
2108,-326.277,1,4.6557,29.0027,4.04013,1,2.7506,1,0.233917,0.200069,1.18144e-07,5.15834,3.50923e-08,2.22373,0.124232
2109,-329.088,1,4.66346,28.0178,4.04013,1,2.7506,1,0.221163,0.19344,1.28185e-07,5.1014,3.62072e-08,2.51854,0.120014
2110,-313.572,1,4.67515,28.2363,4.04013,1,2.7506,1,0.220672,0.211839,1.2563e-07,5.06608,4.02379e-08,2.7831,0.125146
2111,-314.693,1,4.65611,28.6535,4.04013,1,2.7506,1,0.223363,0.229395,1.23684e-07,4.6767,4.80887e-08,2.74118,0.121562
2112,-317.533,1,4.72154,28.8561,4.04013,1,2.7506,1,0.212854,0.216732,1.19248e-07,4.8583,4.64994e-08,2.71366,0.122375
