iteration,convergenceIndicator,phase,V_pop,Cl_pop,omega_V,omega_Cl,a
2087,499.144,2,24.9346,5.19839,0.244826,0.256581,3.22357
2088,498.934,2,24.934,5.1984,0.244816,0.256583,3.22358
2089,499.526,2,24.9339,5.19839,0.24482,0.256577,3.22359
2090,504.066,2,24.9341,5.19842,0.244843,0.256576,3.22363
2091,494.95,2,24.934,5.19851,0.244845,0.25658,3.22355
2092,497.646,2,24.9339,5.19848,0.244856,0.256574,3.22352
2093,498.951,2,24.9334,5.19848,0.244848,0.256572,3.22354
2094,499.498,2,24.9335,5.19853,0.244875,0.256568,3.2235
2095,498.147,2,24.9333,5.19853,0.244897,0.256564,3.22345
2096,497.607,2,24.9337,5.1985,0.244909,0.256559,3.22341
2097,499.221,2,24.9342,5.19852,0.244929,0.256556,3.22338
2098,494.827,2,24.9344,5.19856,0.244949,0.256553,3.22328
2099,493.365,2,24.9345,5.1986,0.244944,0.256547,3.22321
2100,491.801,2,24.9343,5.19867,0.244926,0.256541,3.22314
2101,501.75,2,24.9343,5.19866,0.244919,0.256548,3.22318
2102,500.881,2,24.9342,5.19864,0.244939,0.256557,3.22316
2103,500.639,2,24.9344,5.19855,0.244949,0.256559,3.22316
2104,492.209,2,24.9345,5.19859,0.244946,0.256562,3.22305
2105,493.229,2,24.9342,5.19867,0.244935,0.25656,3.22299
2106,498.101,2,24.9345,5.19863,0.244921,0.256553,3.22301
2107,496.418,2,24.9347,5.19863,0.244891,0.256544,3.22304
2108,496.105,2,24.9345,5.1986,0.244871,0.256536,3.22305
2109,500.772,2,24.9345,5.19861,0.244884,0.256543,3.22304
2110,499.221,2,24.9342,5.19861,0.244871,0.256544,3.22306
2111,493.935,2,24.9337,5.19862,0.244867,0.256546,3.22299
2112,496.891,2,24.9333,5.19864,0.24488,0.256559,3.2229
2113,500.313,2,24.9327,5.19872,0.244883,0.25657,3.2229
2114,495.096,2,24.9327,5.19864,0.244899,0.256566,3.22281
2115,497.837,2,24.9335,5.19859,0.244928,0.256572,3.22273
2116,499.762,2,24.9335,5.19857,0.244929,0.256583,3.22271
2117,503.401,2,24.9331,5.19852,0.244929,0.256578,3.22279
2118,497.655,2,24.9327,5.19852,0.244919,0.256588,3.22277
2119,499.559,2,24.9322,5.19846,0.244918,0.256584,3.22278
2120,496.029,2,24.9324,5.19841,0.244907,0.256586,3.22275
2121,504.564,2,24.9325,5.19842,0.244895,0.256587,3.22286
2122,496.647,2,24.9325,5.19839,0.244875,0.256582,3.22287
2123,500.845,2,24.933,5.19837,0.24488,0.25659,3.22287
2124,494.555,2,24.9328,5.19843,0.244873,0.256603,3.22279
2125,494.538,2,24.9325,5.19844,0.24486,0.2566,3.22275
2126,498.436,2,24.9321,5.19839,0.244852,0.256597,3.22276
2127,502.449,2,24.9319,5.19833,0.244851,0.256602,3.22281
2128,494.114,2,24.9318,5.19834,0.244825,0.256615,3.22276
2129,495.663,2,24.9317,5.19837,0.244805,0.256621,3.22274
2130,502.277,2,24.9317,5.19838,0.244846,0.256623,3.2227
2131,493.225,2,24.9314,5.19837,0.244868,0.256612,3.22259
2132,495.6,2,24.9321,5.19839,0.244885,0.2566,3.22253
2133,498.657,2,24.9323,5.19839,0.2449,0.256584,3.22252
2134,493.854,2,24.9324,5.19838,0.244895,0.256572,3.22247
2135,498.22,2,24.9324,5.19844,0.244889,0.256578,3.22246
2136,498.638,2,24.9316,5.19852,0.244871,0.256594,3.22246
2137,503.516,2,24.9313,5.19855,0.244851,0.256617,3.22252
2138,499.993,2,24.931,5.19857,0.244856,0.256622,3.22252
2139,500.159,2,24.9304,5.19868,0.244852,0.25663,3.22253
2140,507.992,2,24.9303,5.19874,0.244841,0.256637,3.22267
2141,497.846,2,24.9308,5.1987,0.244822,0.256634,3.22269
2142,500.151,2,24.9308,5.19875,0.2448,0.256655,3.22271
2143,497.9,2,24.931,5.19873,0.244787,0.256668,3.22269
2144,497.577,2,24.9306,5.19873,0.244812,0.256674,3.22261
2145,503.466,2,24.9305,5.19873,0.244811,0.25668,3.22267
2146,510.561,2,24.9302,5.1986,0.244811,0.256687,3.22283
2147,504.442,2,24.9306,5.19862,0.244796,0.256701,3.22291
2148,501.16,2,24.9307,5.19868,0.244802,0.256715,3.2229
2149,497.073,2,24.9305,5.19871,0.244792,0.256722,3.22288
2150,499.812,2,24.9304,5.19868,0.244772,0.256712,3.22294
2151,498.193,2,24.9303,5.19858,0.244748,0.256708,3.22298
2152,493.278,2,24.9304,5.19855,0.244749,0.256707,3.2229
2153,491.585,2,24.9309,5.19854,0.244751,0.256711,3.22277
2154,496.595,2,24.9306,5.19854,0.244753,0.25671,3.22274
2155,503.376,2,24.9307,5.19848,0.244765,0.256698,3.2228
2156,501.197,2,24.9304,5.19843,0.24476,0.256691,3.22285
2157,493.647,2,24.9305,5.1984,0.244747,0.256686,3.22281
2158,497.007,2,24.9302,5.19834,0.244731,0.256685,3.22281
2159,501.047,2,24.93,5.19824,0.244725,0.256672,3.22287
2160,499.805,2,24.9294,5.19821,0.244731,0.256667,3.22288
2161,505.627,2,24.9292,5.19816,0.244735,0.256672,3.22296
2162,498.898,2,24.9297,5.19808,0.244724,0.256667,3.22298
2163,501.04,2,24.9301,5.19804,0.244723,0.256668,3.22301
2164,498.886,2,24.93,5.19802,0.24471,0.25666,3.22305
2165,499.209,2,24.9299,5.198,0.244716,0.256666,3.22303
2166,493.041,2,24.9299,5.19802,0.244701,0.256667,3.22297
2167,496.426,2,24.9301,5.198,0.2447,0.256663,3.22294
2168,499.453,2,24.9297,5.19804,0.244699,0.256656,3.22296
2169,499.021,2,24.9287,5.19808,0.244708,0.256663,3.22293
2170,500.837,2,24.9282,5.19808,0.244696,0.256662,3.22298
2171,496.648,2,24.9277,5.19816,0.244712,0.256669,3.2229
2172,500.948,2,24.9279,5.19824,0.244708,0.256671,3.22293
2173,496.883,2,24.9276,5.19825,0.244718,0.256681,3.22286
2174,495.68,2,24.927,5.19834,0.244722,0.256689,3.22279
2175,501.293,2,24.9271,5.19835,0.244716,0.256694,3.22282
2176,496.419,2,24.9272,5.19838,0.244688,0.256703,3.22282
2177,498.467,2,24.9272,5.19833,0.244686,0.256705,3.22281
2178,498.533,2,24.9268,5.19837,0.244679,0.256702,3.22282
2179,503.657,2,24.9274,5.1983,0.244686,0.256703,3.22287
2180,496.601,2,24.9282,5.19827,0.244693,0.256696,3.22284
2181,492.125,2,24.9284,5.19825,0.244683,0.256686,3.22277
2182,499.744,2,24.9285,5.19823,0.244694,0.25668,3.22277
2183,498.801,2,24.9285,5.19818,0.24469,0.256675,3.22279
2184,494.638,2,24.9282,5.19819,0.244703,0.256676,3.2227
2185,500.685,2,24.9282,5.19819,0.244693,0.256679,3.22273
2186,494.045,2,24.9282,5.19818,0.244692,0.256668,3.22268
2187,499.8,2,24.9283,5.19818,0.244711,0.256667,3.22266
2188,498.709,2,24.9285,5.19815,0.244726,0.256665,3.22263
2189,496.092,2,24.9284,5.19806,0.244733,0.256655,3.22259
2190,497.237,2,24.9283,5.19811,0.244733,0.256662,3.22255
2191,491.327,2,24.9278,5.19815,0.244717,0.256661,3.22247
2192,497.723,2,24.9275,5.1981,0.244717,0.256652,3.22247
2193,498.646,2,24.9276,5.19811,0.244764,0.256654,3.22237
2194,500.97,2,24.9275,5.19816,0.244785,0.256665,3.22234
2195,504.551,2,24.9275,5.19821,0.244788,0.256666,3.22241
2196,504.084,2,24.9278,5.19822,0.244797,0.25667,3.22245
2197,499.465,2,24.9281,5.19817,0.244821,0.256671,3.22241
2198,502.063,2,24.9282,5.19811,0.244838,0.256672,3.22242
2199,505.624,2,24.928,5.19816,0.244865,0.256683,3.22244
2200,498.192,2,24.9279,5.19816,0.244866,0.256687,3.22242
2201,500.834,2,24.9282,5.19818,0.244882,0.256693,3.2224
2202,504.458,2,24.9284,5.19821,0.244881,0.256704,3.22246
2203,495.272,2,24.9285,5.1982,0.244902,0.256707,3.22236
2204,501.067,2,24.9284,5.19818,0.244911,0.256706,3.22237
2205,501.546,2,24.928,5.1982,0.244932,0.256719,3.22234
2206,505.269,2,24.9278,5.19819,0.244925,0.256737,3.22241
2207,496.061,2,24.9283,5.19817,0.244906,0.256747,3.22238
2208,498.847,2,24.9285,5.19815,0.244896,0.256741,3.22241
2209,506.644,2,24.9287,5.19815,0.244913,0.256738,3.22249
2210,501.075,2,24.9285,5.19806,0.244935,0.25673,3.22249
2211,498.456,2,24.9282,5.19803,0.244928,0.256728,3.2225
2212,501.193,2,24.9283,5.19804,0.244927,0.256733,3.22252
2213,500.294,2,24.9281,5.19799,0.244941,0.256745,3.22249
2214,500.048,2,24.9281,5.19797,0.244933,0.256768,3.22247
2215,492.206,2,24.9276,5.19796,0.244932,0.256773,3.22237
2216,493.26,2,24.9273,5.19793,0.244936,0.256776,3.22228
2217,501.074,2,24.927,5.19791,0.244936,0.256769,3.22232
2218,500.469,2,24.9268,5.19784,0.244924,0.256761,3.22237
2219,499.475,2,24.927,5.1979,0.244922,0.256771,3.22236
2220,500.747,2,24.9271,5.1979,0.244901,0.256763,3.22244
2221,500.72,2,24.9271,5.19787,0.244885,0.25677,3.22248
2222,489.479,2,24.9272,5.19785,0.244882,0.256764,3.22236
2223,497.969,2,24.9272,5.19787,0.244892,0.256766,3.22233
2224,496.952,2,24.9272,5.19792,0.244874,0.256771,3.22232
2225,500.704,2,24.9274,5.19798,0.244863,0.25677,3.22237
2226,490.518,2,24.9278,5.19798,0.244854,0.256765,3.22228
2227,499.839,2,24.9279,5.19792,0.244844,0.256756,3.22232
2228,502.932,2,24.9281,5.19788,0.244848,0.25675,3.22238
2229,501.28,2,24.9283,5.19788,0.244843,0.256751,3.22241
2230,499.72,2,24.9279,5.19784,0.244846,0.256741,3.22244
2231,504.003,2,24.9276,5.19791,0.244838,0.256755,3.22249
2232,500.141,2,24.9272,5.19792,0.244821,0.256766,3.22252
2233,497.405,2,24.9272,5.19788,0.244836,0.256783,3.22244
2234,501.449,2,24.9273,5.19784,0.244842,0.256791,3.22244
2235,498.993,2,24.9276,5.19784,0.244831,0.256799,3.22245
2236,501.946,2,24.9283,5.19785,0.244859,0.256807,3.22242
2237,498.239,2,24.9289,5.19788,0.244873,0.256813,3.22237
2238,506.331,2,24.929,5.19791,0.244874,0.256825,3.22245
2239,503.909,2,24.9291,5.19791,0.244859,0.256843,3.22251
2240,496.013,2,24.929,5.19798,0.244864,0.256862,3.22242
2241,498.925,2,24.9294,5.19801,0.244873,0.25687,3.22238
2242,502.094,2,24.9296,5.19801,0.244855,0.256879,3.22244
2243,497.152,2,24.9297,5.19805,0.244825,0.25688,3.22247
2244,497.155,2,24.93,5.19808,0.244842,0.256882,3.22241
2245,496.551,2,24.9301,5.19811,0.244847,0.256886,3.22236
2246,491.416,2,24.9302,5.19808,0.244844,0.25688,3.22227
2247,493.925,2,24.93,5.1981,0.244846,0.256879,3.2222
2248,496.239,2,24.93,5.19809,0.244818,0.256874,3.22222
2249,506.568,2,24.9302,5.19814,0.244823,0.256879,3.22231
2250,498.921,2,24.93,5.19814,0.244815,0.256874,3.22233
2251,500.068,2,24.9299,5.19804,0.244801,0.256868,3.22238
2252,500.415,2,24.9305,5.19802,0.244812,0.25686,3.22239
2253,500.994,2,24.9306,5.19795,0.244794,0.256849,3.22247
2254,502.151,2,24.9308,5.19795,0.244781,0.256867,3.2225
2255,499.667,2,24.9311,5.198,0.244759,0.256882,3.22253
2256,500.034,2,24.9311,5.19793,0.244753,0.256881,3.22255
2257,497.18,2,24.9309,5.19797,0.244757,0.256889,3.2225
2258,502.118,2,24.9312,5.19796,0.244764,0.256884,3.22254
2259,498.308,2,24.9312,5.19797,0.244745,0.256887,3.22256
2260,494.665,2,24.9312,5.19788,0.244729,0.256886,3.22253
2261,495.156,2,24.9314,5.1979,0.244716,0.256889,3.2225
2262,490.717,2,24.9309,5.19792,0.244706,0.256895,3.2224
2263,494.651,2,24.9307,5.19794,0.244712,0.256899,3.22232
2264,497.305,2,24.9309,5.19788,0.244715,0.256897,3.22229
2265,491.498,2,24.9303,5.19788,0.244702,0.256894,3.22222
2266,498.664,2,24.9298,5.19788,0.244703,0.256902,3.2222
2267,499.874,2,24.9299,5.19794,0.244711,0.25691,3.22218
2268,495.052,2,24.9304,5.19787,0.244709,0.256903,3.22214
2269,496.969,2,24.9312,5.19789,0.244718,0.256906,3.22209
2270,497.41,2,24.9311,5.19784,0.244704,0.256911,3.22209
2271,502.519,2,24.9309,5.19779,0.244714,0.256908,3.22212
2272,496.187,2,24.9306,5.19782,0.244714,0.256905,3.22209
2273,494.191,2,24.9303,5.19784,0.244727,0.256893,3.22202
2274,501.164,2,24.9299,5.19779,0.244733,0.256893,3.22203
2275,505.287,2,24.9302,5.19782,0.24473,0.256899,3.22211
2276,505.345,2,24.9304,5.19777,0.244739,0.2569,3.22217
2277,501.671,2,24.9299,5.19778,0.24475,0.256904,3.22218
2278,496.809,2,24.9297,5.19782,0.244745,0.256916,3.22214
2279,498.269,2,24.9295,5.19783,0.244738,0.25692,3.22213
2280,503.033,2,24.9298,5.19789,0.244723,0.256925,3.22221
2281,495.099,2,24.9293,5.19789,0.244713,0.256917,3.22219
2282,493.456,2,24.9294,5.19792,0.244696,0.256922,3.22214
2283,493.328,2,24.9298,5.19796,0.244709,0.25692,3.22204
2284,497.838,2,24.9295,5.19789,0.244723,0.25691,3.22201
2285,494.33,2,24.9294,5.19791,0.244708,0.25692,3.22196
2286,495.292,2,24.9292,5.19787,0.244714,0.256915,3.22191
2287,499.98,2,24.9288,5.19793,0.244716,0.256919,3.22191
2288,503.029,2,24.9291,5.19792,0.244716,0.256915,3.22197
2289,497.964,2,24.9287,5.19798,0.244739,0.256911,3.22192
2290,496.942,2,24.9286,5.19804,0.244757,0.256909,3.22186
2291,498.642,2,24.9284,5.19803,0.244782,0.256896,3.22183
2292,501.555,2,24.9284,5.19806,0.244806,0.256901,3.22181
2293,501.582,2,24.9286,5.19807,0.244812,0.25691,3.22181
2294,500.614,2,24.9288,5.19807,0.244817,0.256905,3.22183
2295,500.284,2,24.9288,5.19806,0.24482,0.256904,3.22184
2296,497.341,2,24.9291,5.19805,0.244831,0.256906,3.2218
2297,501.54,2,24.9295,5.19808,0.244852,0.256915,3.22177
2298,504.353,2,24.9293,5.19807,0.244884,0.25692,3.22177
2299,498.479,2,24.9294,5.19809,0.244884,0.256924,3.22176
2300,500.691,2,24.9296,5.1981,0.24489,0.256924,3.22177
2301,502.781,2,24.9294,5.19816,0.2449,0.256932,3.22178
2302,497.261,2,24.929,5.19816,0.244911,0.256929,3.22174
2303,502.754,2,24.9289,5.19812,0.244932,0.256929,3.22175
2304,495.061,2,24.9291,5.19809,0.244923,0.256926,3.22172
2305,500.646,2,24.9289,5.19803,0.244901,0.256916,3.2218
2306,494.018,2,24.9288,5.198,0.244887,0.256909,3.22177
2307,496.485,2,24.9292,5.19804,0.244876,0.256914,3.22175
2308,501.785,2,24.9291,5.19804,0.244875,0.256914,3.22179
2309,497.248,2,24.9293,5.19811,0.244866,0.256923,3.22177
2310,495.683,2,24.9297,5.19811,0.244871,0.256919,3.22172
2311,501.359,2,24.9293,5.1981,0.244879,0.256916,3.22174
2312,498.946,2,24.929,5.19807,0.244884,0.25691,3.22174
2313,498.33,2,24.9288,5.19799,0.244869,0.256903,3.22177
2314,500.323,2,24.9283,5.19805,0.244868,0.256909,3.22178
2315,493.966,2,24.9285,5.19806,0.244872,0.256906,3.22171
2316,494.121,2,24.9287,5.19801,0.244859,0.256894,3.22169
2317,500.345,2,24.9287,5.19808,0.244853,0.256902,3.22171
2318,500.705,2,24.9289,5.19806,0.244848,0.25691,3.22172
2319,499.892,2,24.9295,5.19806,0.244856,0.256908,3.22172
2320,503.879,2,24.9293,5.19806,0.244853,0.256913,3.22178
2321,492.734,2,24.9292,5.19804,0.244854,0.256914,3.2217
2322,492.566,2,24.9294,5.19804,0.244855,0.256909,3.22162
2323,492.139,2,24.9297,5.19812,0.24485,0.256909,3.22154
2324,498.163,2,24.9293,5.1981,0.244846,0.256899,3.22156
2325,498.685,2,24.9291,5.19802,0.244832,0.256894,3.22159
2326,492.486,2,24.9287,5.19799,0.244816,0.256888,3.22154
2327,499.002,2,24.9282,5.198,0.244814,0.256891,3.22154
2328,499.075,2,24.9284,5.19797,0.244826,0.256897,3.22151
2329,498.47,2,24.9285,5.19795,0.244808,0.25689,3.22155
2330,502.151,2,24.9286,5.19794,0.24479,0.256897,3.22161
2331,510.381,2,24.9287,5.19804,0.244761,0.256907,3.22179
2332,505.711,2,24.9287,5.19809,0.244752,0.256913,3.22188
2333,506.911,2,24.9286,5.19811,0.244728,0.256923,3.22201
2334,506.829,2,24.9291,5.19806,0.244757,0.256915,3.22207
2335,502.007,2,24.9291,5.19811,0.244768,0.256922,3.22207
2336,503.341,2,24.9294,5.1981,0.244786,0.256917,3.2221
2337,501.584,2,24.9289,5.19817,0.24478,0.256918,3.22214
2338,502.381,2,24.9284,5.19822,0.244765,0.256915,3.22221
2339,494.802,2,24.9281,5.19824,0.244757,0.256915,3.22218
2340,498.882,2,24.9281,5.19831,0.244772,0.256917,3.22214
2341,496.844,2,24.9284,5.19832,0.244782,0.256926,3.22208
2342,503.632,2,24.9282,5.19834,0.244777,0.25693,3.22214
2343,503.029,2,24.9283,5.19836,0.244788,0.256933,3.22216
2344,496.667,2,24.9283,5.19826,0.244777,0.256928,3.22216
2345,504.474,2,24.9286,5.19823,0.244775,0.256938,3.22221
2346,501.864,2,24.9292,5.19821,0.244777,0.256936,3.22225
2347,498.455,2,24.9288,5.19826,0.244774,0.25694,3.22224
2348,491.252,2,24.9291,5.1983,0.24476,0.256936,3.22217
2349,497.874,2,24.9294,5.19837,0.244778,0.256939,3.22212
2350,494.48,2,24.9295,5.19839,0.244783,0.256937,3.22206
2351,491.833,2,24.9293,5.19838,0.244768,0.256936,3.22199
2352,494.387,2,24.9289,5.1984,0.244751,0.256928,3.22198
2353,495.68,2,24.929,5.19842,0.244726,0.256942,3.22196
2354,493.69,2,24.9286,5.19839,0.244704,0.256942,3.22194
2355,494.096,2,24.9282,5.19832,0.244705,0.256944,3.22187
2356,495.137,2,24.9278,5.19827,0.244688,0.256936,3.22187
2357,497.919,2,24.9277,5.19818,0.244671,0.256921,3.22191
2358,497.087,2,24.928,5.19818,0.244669,0.256927,3.22188
2359,501.834,2,24.9283,5.19816,0.244668,0.256934,3.22191
2360,498.102,2,24.9283,5.19809,0.244664,0.256936,3.2219
2361,494.589,2,24.9284,5.19814,0.244652,0.256937,3.22186
2362,498.907,2,24.9288,5.19807,0.244613,0.25694,3.22193
2363,497.241,2,24.9288,5.19802,0.2446,0.256937,3.22194
2364,495.31,2,24.9291,5.19799,0.244592,0.256932,3.22192
2365,499.526,2,24.9289,5.19798,0.24459,0.256932,3.22193
2366,495.331,2,24.928,5.19799,0.244592,0.256924,3.22189
2367,498.181,2,24.9278,5.19806,0.244573,0.256925,3.22192
2368,498.318,2,24.9277,5.19809,0.244568,0.256919,3.22193
2369,495.827,2,24.9278,5.19807,0.244578,0.256921,3.22186
2370,491.322,2,24.9276,5.19812,0.244574,0.256923,3.22177
2371,495.732,2,24.9272,5.1981,0.244581,0.25693,3.22171
2372,500.447,2,24.9277,5.19821,0.244596,0.256943,3.22167
2373,496.247,2,24.9278,5.19819,0.244587,0.256949,3.22164
2374,500.102,2,24.9282,5.19815,0.244602,0.256956,3.22162
2375,497.044,2,24.9278,5.1982,0.244607,0.256969,3.22156
2376,503.983,2,24.9282,5.19826,0.244614,0.256972,3.2216
2377,498.217,2,24.9284,5.19828,0.244618,0.256979,3.22157
2378,503.342,2,24.9283,5.19821,0.244625,0.256975,3.22162
2379,499.153,2,24.9283,5.19815,0.244659,0.256965,3.22157
2380,503.82,2,24.9284,5.19823,0.244695,0.25697,3.22155
2381,502.764,2,24.9281,5.19816,0.244724,0.256965,3.22155
2382,497.424,2,24.9273,5.19818,0.244748,0.256966,3.22148
2383,496.888,2,24.9271,5.19823,0.244765,0.256964,3.22143
2384,499.22,2,24.9269,5.19827,0.244785,0.256966,3.22138
2385,501.907,2,24.9273,5.19827,0.244785,0.256974,3.22141
2386,499.378,2,24.9274,5.19829,0.244791,0.256976,3.2214
2387,498.724,2,24.927,5.19831,0.244778,0.25699,3.22139
2388,499.67,2,24.9269,5.19826,0.24476,0.257002,3.22141
2389,500.015,2,24.9267,5.1983,0.244747,0.257009,3.22143
2390,498.665,2,24.9265,5.1983,0.244747,0.257019,3.22141
2391,501.119,2,24.9262,5.19831,0.244738,0.257021,3.22145
2392,500.07,2,24.9264,5.19829,0.24474,0.257025,3.22145
2393,502.692,2,24.9267,5.19824,0.244724,0.257026,3.22152
2394,498.541,2,24.9265,5.19827,0.244735,0.257035,3.22148
2395,501.959,2,24.927,5.19824,0.244732,0.25704,3.22151
2396,510.045,2,24.9272,5.19835,0.244729,0.257047,3.22164
2397,500.543,2,24.9275,5.19834,0.24473,0.257047,3.22165
2398,500.818,2,24.9285,5.19829,0.244746,0.257042,3.22165
2399,500.509,2,24.929,5.19826,0.244752,0.257043,3.22166
2400,492.879,2,24.9294,5.19822,0.244746,0.25704,3.2216
2401,497.565,2,24.9293,5.19824,0.244743,0.257044,3.22158
2402,498.698,2,24.9292,5.19814,0.24473,0.25704,3.22161
2403,496.988,2,24.9291,5.19812,0.244712,0.257047,3.2216
2404,503.624,2,24.9291,5.19808,0.244706,0.257056,3.22166
2405,502.407,2,24.9293,5.19814,0.244712,0.257065,3.22167
2406,499.946,2,24.9291,5.1982,0.244713,0.257075,3.22166
2407,498.622,2,24.9297,5.19824,0.244702,0.257071,3.22168
2408,498.479,2,24.9298,5.19823,0.244687,0.257072,3.2217
2409,493.417,2,24.9296,5.19825,0.244685,0.257066,3.22165
2410,501.223,2,24.9297,5.19832,0.244687,0.25708,3.22164
2411,499.963,2,24.93,5.19831,0.244687,0.257076,3.22166
2412,499.585,2,24.93,5.19833,0.244688,0.257082,3.22166
2413,491.735,2,24.9299,5.19832,0.244683,0.257084,3.22157
2414,505.654,2,24.9298,5.19834,0.244684,0.257086,3.22165
2415,499.664,2,24.9296,5.19838,0.24468,0.257086,3.22166
2416,500.434,2,24.9294,5.19837,0.244679,0.257093,3.22167
2417,499.455,2,24.9294,5.19839,0.244684,0.257097,3.22166
2418,498.032,2,24.9296,5.19834,0.244687,0.257086,3.22166
2419,502.894,2,24.929,5.19834,0.244678,0.257079,3.22173
2420,494.929,2,24.9288,5.19835,0.244675,0.257082,3.22168
2421,497.06,2,24.9288,5.19835,0.244691,0.25707,3.22165
2422,495.237,2,24.9286,5.19834,0.244669,0.25707,3.22165
2423,496.15,2,24.9282,5.19833,0.244656,0.257073,3.22163
2424,494.684,2,24.928,5.19832,0.244645,0.257072,3.2216
2425,490.114,2,24.9277,5.19829,0.244656,0.257064,3.22149
2426,497.086,2,24.9273,5.19832,0.244661,0.257072,3.22144
2427,496.944,2,24.9271,5.19829,0.244657,0.257079,3.22142
2428,502.777,2,24.9274,5.19826,0.244656,0.25708,3.22146
2429,498.963,2,24.9279,5.1982,0.244659,0.257075,3.22146
2430,503.469,2,24.9281,5.19821,0.244664,0.257079,3.2215
2431,497.484,2,24.9285,5.19816,0.244654,0.257082,3.22149
2432,499.853,2,24.9283,5.19816,0.244641,0.257091,3.22151
2433,495.338,2,24.9285,5.19816,0.244645,0.257091,3.22146
2434,491.043,2,24.9284,5.19813,0.244637,0.25708,3.2214
2435,504.561,2,24.9289,5.19811,0.244646,0.257078,3.22145
2436,503.875,2,24.9288,5.19818,0.24465,0.257082,3.22149
2437,499.299,2,24.9289,5.1981,0.244659,0.257082,3.22148
2438,491.861,2,24.9289,5.19806,0.244639,0.257087,3.22142
2439,495.438,2,24.9288,5.19802,0.244628,0.257086,3.2214
2440,501.189,2,24.9283,5.198,0.244634,0.257084,3.22142
2441,499.762,2,24.9278,5.19799,0.244643,0.257079,3.22142
2442,491.665,2,24.9276,5.19796,0.244651,0.257071,3.22133
2443,498.095,2,24.9275,5.19803,0.244654,0.257078,3.2213
2444,496.815,2,24.9276,5.19808,0.244652,0.257082,3.22127
2445,494.708,2,24.9276,5.19807,0.244649,0.257089,3.22122
2446,504.236,2,24.9276,5.19802,0.244653,0.257086,3.22128
2447,503.47,2,24.9277,5.19804,0.244659,0.257096,3.2213
2448,499.813,2,24.9279,5.19809,0.244672,0.257101,3.22127
2449,496.522,2,24.9283,5.19803,0.244682,0.257099,3.22123
2450,495.435,2,24.928,5.198,0.244691,0.2571,3.22117
2451,496.16,2,24.9279,5.19804,0.244706,0.257099,3.2211
2452,500.964,2,24.9279,5.19811,0.244698,0.257097,3.22115
2453,501.546,2,24.928,5.1981,0.24469,0.257106,3.22117
2454,505.287,2,24.9279,5.1981,0.244693,0.257111,3.22123
2455,502.168,2,24.9279,5.19807,0.244695,0.257118,3.22125
2456,500.542,2,24.9277,5.19803,0.244686,0.257112,3.2213
2457,497.944,2,24.9278,5.19804,0.244686,0.257117,3.22128
2458,499.346,2,24.9276,5.19802,0.244693,0.257123,3.22126
2459,493.076,2,24.9272,5.19802,0.244694,0.257124,3.22118
2460,497.985,2,24.9271,5.19802,0.244706,0.257125,3.22115
2461,500.067,2,24.9272,5.19797,0.244713,0.257128,3.22114
2462,500.808,2,24.9274,5.19805,0.24472,0.25714,3.22112
2463,500.001,2,24.9276,5.198,0.244732,0.257139,3.22111
2464,498.129,2,24.9272,5.19802,0.244732,0.257143,3.22109
2465,499.839,2,24.927,5.19806,0.244727,0.257149,3.2211
2466,497.867,2,24.9268,5.19806,0.244726,0.257144,3.2211
2467,499.641,2,24.927,5.19808,0.244732,0.257149,3.22109
2468,495.656,2,24.927,5.19808,0.244736,0.257149,3.22104
2469,500.016,2,24.9272,5.19805,0.244733,0.25715,3.22106
2470,499.876,2,24.9273,5.19804,0.244744,0.257156,3.22103
2471,501.927,2,24.9274,5.19804,0.244752,0.257156,3.22105
2472,507.002,2,24.927,5.19802,0.244762,0.257148,3.22114
2473,499.081,2,24.9264,5.19805,0.244754,0.257139,3.22117
2474,498.031,2,24.9259,5.19811,0.244747,0.257139,3.22117
2475,500.614,2,24.9254,5.19813,0.244751,0.257131,3.2212
2476,498.972,2,24.925,5.19818,0.244751,0.257115,3.22122
2477,499.954,2,24.9245,5.19828,0.244743,0.25712,3.22124
2478,504.243,2,24.9242,5.19835,0.244747,0.257127,3.22128
2479,496.619,2,24.9239,5.19842,0.244747,0.257137,3.22123
2480,497.251,2,24.924,5.1984,0.244748,0.25713,3.22122
2481,501.41,2,24.9245,5.19842,0.244776,0.257134,3.22119
2482,499.247,2,24.9249,5.19847,0.244811,0.257135,3.22112
2483,502.778,2,24.9249,5.19845,0.24483,0.25713,3.22114
2484,501.728,2,24.9249,5.19844,0.244824,0.257139,3.22116
2485,506.813,2,24.9252,5.19848,0.244837,0.257141,3.22122
2486,499.247,2,24.9254,5.19845,0.244816,0.257143,3.22126
2487,500.765,2,24.9257,5.19844,0.24481,0.257149,3.22128
2488,492.144,2,24.9256,5.19842,0.244802,0.257145,3.22123
2489,499.631,2,24.9258,5.19838,0.244802,0.257146,3.22123
2490,501.209,2,24.9258,5.19837,0.24481,0.257138,3.22125
2491,500.668,2,24.9261,5.19839,0.244799,0.257139,3.22129
2492,493.597,2,24.9262,5.19839,0.244784,0.257141,3.22125
2493,496.517,2,24.9263,5.19839,0.244773,0.257147,3.22124
2494,499.799,2,24.9258,5.19844,0.244764,0.257156,3.22124
2495,493.618,2,24.9253,5.19848,0.244766,0.257158,3.22118
2496,499.439,2,24.9249,5.19856,0.244766,0.257158,3.22118
2497,499.429,2,24.9244,5.19865,0.244764,0.257166,3.22117
