standEta_Cl_abscissa,standEta_Cl_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
0.793125,0.809714,0.754512,0.809857,0.855282,0.809714,All
0.793325,0.809857,0.754902,0.81,0.855325,0.809857,All
0.793325,0.81,0.755481,0.810143,0.855366,0.81,All
0.79407,0.810143,0.755552,0.810286,0.85583,0.810143,All
0.794188,0.810286,0.755645,0.810429,0.855913,0.810286,All
0.794297,0.810429,0.75581,0.810571,0.856229,0.810429,All
0.794335,0.810571,0.75629,0.810714,0.857337,0.810571,All
0.794335,0.810714,0.756342,0.810857,0.857721,0.810714,All
0.795102,0.810857,0.757874,0.811,0.858563,0.810857,All
0.795223,0.811,0.758839,0.811143,0.858701,0.811,All
0.795575,0.811143,0.758917,0.811286,0.858769,0.811143,All
0.795727,0.811286,0.758945,0.811429,0.85982,0.811286,All
0.796289,0.811429,0.759005,0.811571,0.85982,0.811429,All
0.796346,0.811571,0.759049,0.811714,0.860269,0.811571,All
0.796697,0.811714,0.759072,0.811857,0.860971,0.811714,All
0.797259,0.811857,0.759095,0.812,0.86119,0.811857,All
0.797259,0.812,0.759128,0.812143,0.862272,0.812,All
0.797326,0.812143,0.759588,0.812286,0.863096,0.812143,All
0.797326,0.812286,0.7598,0.812429,0.86319,0.812286,All
0.797371,0.812429,0.7598,0.812571,0.86319,0.812429,All
0.797553,0.812571,0.7598,0.812714,0.86319,0.812571,All
0.797554,0.812714,0.760728,0.812857,0.863391,0.812714,All
0.797573,0.812857,0.761138,0.813,0.8638,0.812857,All
0.797616,0.813,0.76203,0.813143,0.86422,0.813,All
0.797616,0.813143,0.76214,0.813286,0.865,0.813143,All
0.797616,0.813286,0.763059,0.813429,0.865108,0.813286,All
0.797927,0.813429,0.763735,0.813571,0.866728,0.813429,All
0.798883,0.813571,0.763832,0.813714,0.866733,0.813571,All
0.798936,0.813714,0.763881,0.813857,0.868134,0.813714,All
0.799287,0.813857,0.764103,0.814,0.868294,0.813857,All
0.799287,0.814,0.764541,0.814143,0.868796,0.814,All
0.799735,0.814143,0.764737,0.814286,0.86948,0.814143,All
0.800544,0.814286,0.766631,0.814429,0.870536,0.814286,All
0.800692,0.814429,0.767811,0.814571,0.870618,0.814429,All
0.800775,0.814571,0.767833,0.814714,0.870985,0.814571,All
0.800846,0.814714,0.768122,0.814857,0.871789,0.814714,All
0.801088,0.814857,0.768484,0.815,0.871789,0.814857,All
0.801194,0.815,0.768484,0.815143,0.871924,0.815,All
0.801546,0.815143,0.769231,0.815286,0.872505,0.815143,All
0.80181,0.815286,0.76924,0.815429,0.872505,0.815286,All
0.801884,0.815429,0.769646,0.815571,0.872507,0.815429,All
0.801884,0.815571,0.769785,0.815714,0.872507,0.815571,All
0.802283,0.815714,0.771172,0.815857,0.872612,0.815714,All
0.803013,0.815857,0.771377,0.816,0.873154,0.815857,All
0.804452,0.816,0.771745,0.816143,0.874027,0.816,All
0.804452,0.816143,0.77212,0.816286,0.874789,0.816143,All
0.804452,0.816286,0.772907,0.816429,0.876097,0.816286,All
0.804556,0.816429,0.773101,0.816571,0.876625,0.816429,All
0.804556,0.816571,0.77426,0.816714,0.876625,0.816571,All
0.804768,0.816714,0.774317,0.816857,0.876625,0.816714,All
0.806873,0.816857,0.774813,0.817,0.876625,0.816857,All
0.807354,0.817,0.776363,0.817143,0.876634,0.817,All
0.807378,0.817143,0.776616,0.817286,0.876667,0.817143,All
0.807451,0.817286,0.776686,0.817429,0.877756,0.817286,All
0.807477,0.817429,0.776711,0.817571,0.878185,0.817429,All
0.807477,0.817571,0.777026,0.817714,0.878375,0.817571,All
0.807477,0.817714,0.777051,0.817857,0.878762,0.817714,All
0.807574,0.817857,0.777104,0.818,0.879018,0.817857,All
0.808317,0.818,0.777137,0.818143,0.879576,0.818,All
0.808438,0.818143,0.777772,0.818286,0.879576,0.818143,All
0.808556,0.818286,0.777883,0.818429,0.880132,0.818286,All
0.808556,0.818429,0.777883,0.818571,0.880239,0.818429,All
0.808579,0.818571,0.777883,0.818714,0.880332,0.818571,All
0.808937,0.818714,0.779192,0.818857,0.88072,0.818714,All
0.809102,0.818857,0.779214,0.819,0.88072,0.818857,All
0.809102,0.819,0.779366,0.819143,0.881224,0.819,All
0.809345,0.819143,0.780165,0.819286,0.8825,0.819143,All
0.810668,0.819286,0.780748,0.819429,0.882885,0.819286,All
0.810687,0.819429,0.780767,0.819571,0.88391,0.819429,All
0.810846,0.819571,0.781781,0.819714,0.88391,0.819571,All
0.81112,0.819714,0.782253,0.819857,0.884416,0.819714,All
0.81112,0.819857,0.782745,0.82,0.885284,0.819857,All
0.811914,0.82,0.783459,0.820143,0.885613,0.82,All
0.811914,0.820143,0.784957,0.820286,0.885964,0.820143,All
0.812091,0.820286,0.784964,0.820429,0.886007,0.820286,All
0.812245,0.820429,0.785697,0.820571,0.887216,0.820429,All
0.812465,0.820571,0.785947,0.820714,0.887216,0.820571,All
0.813311,0.820714,0.787213,0.820857,0.888356,0.820714,All
0.813783,0.820857,0.787762,0.821,0.888356,0.820857,All
0.815669,0.821,0.787762,0.821143,0.888494,0.821,All
0.815706,0.821143,0.788472,0.821286,0.888689,0.821143,All
0.815706,0.821286,0.789341,0.821429,0.889026,0.821286,All
0.816426,0.821429,0.790024,0.821571,0.890884,0.821429,All
0.816813,0.821571,0.790083,0.821714,0.892179,0.821571,All
0.817149,0.821714,0.790225,0.821857,0.892508,0.821714,All
0.817149,0.821857,0.790277,0.822,0.893168,0.821857,All
0.817324,0.822,0.790343,0.822143,0.894441,0.822,All
0.817324,0.822143,0.790595,0.822286,0.896576,0.822143,All
0.817374,0.822286,0.791488,0.822429,0.897399,0.822286,All
0.817492,0.822429,0.791655,0.822571,0.898005,0.822429,All
0.817492,0.822571,0.791707,0.822714,0.898314,0.822571,All
0.817492,0.822714,0.791861,0.822857,0.89937,0.822714,All
0.817742,0.822857,0.792042,0.823,0.899581,0.822857,All
0.817742,0.823,0.792089,0.823143,0.900163,0.823,All
0.817834,0.823143,0.793389,0.823286,0.900163,0.823143,All
0.818102,0.823286,0.793487,0.823429,0.902388,0.823286,All
0.818335,0.823429,0.793542,0.823571,0.903573,0.823429,All
0.818335,0.823571,0.793881,0.823714,0.904665,0.823571,All
0.818959,0.823714,0.793881,0.823857,0.905062,0.823714,All
0.819119,0.823857,0.793987,0.824,0.907124,0.823857,All
0.819119,0.824,0.794281,0.824143,0.907823,0.824,All
0.819166,0.824143,0.794281,0.824286,0.908099,0.824143,All
0.819543,0.824286,0.795319,0.824429,0.908534,0.824286,All
0.819601,0.824429,0.795826,0.824571,0.908534,0.824429,All
0.819646,0.824571,0.796015,0.824714,0.908756,0.824571,All
0.819716,0.824714,0.796396,0.824857,0.908786,0.824714,All
0.820069,0.824857,0.797157,0.825,0.909638,0.824857,All
0.820242,0.825,0.797157,0.825143,0.910681,0.825,All
0.820585,0.825143,0.797157,0.825286,0.911738,0.825143,All
0.82123,0.825286,0.797323,0.825429,0.913074,0.825286,All
0.82134,0.825429,0.797323,0.825571,0.914308,0.825429,All
0.821646,0.825571,0.79752,0.825714,0.914652,0.825571,All
0.822415,0.825714,0.797789,0.825857,0.915064,0.825714,All
0.822438,0.825857,0.798509,0.826,0.915789,0.825857,All
0.822438,0.826,0.799301,0.826143,0.916057,0.826,All
0.823161,0.826143,0.799961,0.826286,0.916716,0.826143,All
0.823161,0.826286,0.800218,0.826429,0.917215,0.826286,All
0.823855,0.826429,0.800218,0.826571,0.917466,0.826429,All
0.824041,0.826571,0.800218,0.826714,0.917467,0.826571,All
0.824694,0.826714,0.800714,0.826857,0.917639,0.826714,All
0.825011,0.826857,0.801731,0.827,0.917639,0.826857,All
0.825011,0.827,0.801909,0.827143,0.918262,0.827,All
0.826186,0.827143,0.80267,0.827286,0.918295,0.827143,All
0.826238,0.827286,0.803573,0.827429,0.918393,0.827286,All
0.826344,0.827429,0.803974,0.827571,0.919607,0.827429,All
0.826363,0.827571,0.804774,0.827714,0.920304,0.827571,All
0.826459,0.827714,0.804894,0.827857,0.921652,0.827714,All
0.826459,0.827857,0.804894,0.828,0.924483,0.827857,All
0.826473,0.828,0.805218,0.828143,0.924542,0.828,All
0.826509,0.828143,0.806391,0.828286,0.925111,0.828143,All
0.826984,0.828286,0.807479,0.828429,0.926075,0.828286,All
0.827444,0.828429,0.80889,0.828571,0.927349,0.828429,All
0.827444,0.828571,0.809048,0.828714,0.928134,0.828571,All
0.827763,0.828714,0.809275,0.828857,0.929167,0.828714,All
0.828076,0.828857,0.809275,0.829,0.929167,0.828857,All
0.828569,0.829,0.810171,0.829143,0.929758,0.829,All
0.829239,0.829143,0.810397,0.829286,0.931343,0.829143,All
0.829239,0.829286,0.810934,0.829429,0.932996,0.829286,All
0.829435,0.829429,0.810969,0.829571,0.933124,0.829429,All
0.829453,0.829571,0.811397,0.829714,0.933124,0.829571,All
0.829609,0.829714,0.811464,0.829857,0.933124,0.829714,All
0.829681,0.829857,0.81247,0.83,0.93322,0.829857,All
0.829716,0.83,0.812879,0.830143,0.93322,0.83,All
0.829875,0.830143,0.813606,0.830286,0.93322,0.830143,All
0.829875,0.830286,0.813827,0.830429,0.933811,0.830286,All
0.830049,0.830429,0.814096,0.830571,0.935511,0.830429,All
0.830558,0.830571,0.815007,0.830714,0.935953,0.830571,All
0.830763,0.830714,0.815057,0.830857,0.935953,0.830714,All
0.831416,0.830857,0.815161,0.831,0.93628,0.830857,All
0.831797,0.831,0.815161,0.831143,0.93628,0.831,All
0.832756,0.831143,0.815959,0.831286,0.937774,0.831143,All
0.832756,0.831286,0.816222,0.831429,0.937774,0.831286,All
0.83368,0.831429,0.816348,0.831571,0.938761,0.831429,All
0.83409,0.831571,0.816394,0.831714,0.9397,0.831571,All
0.834626,0.831714,0.816514,0.831857,0.940906,0.831714,All
0.834631,0.831857,0.817064,0.832,0.941252,0.831857,All
0.834631,0.832,0.817573,0.832143,0.943178,0.832,All
0.834726,0.832143,0.817712,0.832286,0.943674,0.832143,All
0.834887,0.832286,0.817712,0.832429,0.944259,0.832286,All
0.834887,0.832429,0.818466,0.832571,0.94471,0.832429,All
0.835059,0.832571,0.818702,0.832714,0.945809,0.832571,All
0.835059,0.832714,0.820217,0.832857,0.946424,0.832714,All
0.835073,0.832857,0.820592,0.833,0.946467,0.832857,All
0.835202,0.833,0.820634,0.833143,0.946467,0.833,All
0.835202,0.833143,0.821288,0.833286,0.946716,0.833143,All
0.835202,0.833286,0.822444,0.833429,0.946716,0.833286,All
0.835603,0.833429,0.823381,0.833571,0.947081,0.833429,All
0.835746,0.833571,0.823735,0.833714,0.947081,0.833571,All
0.836411,0.833714,0.824493,0.833857,0.947667,0.833714,All
0.836411,0.833857,0.82454,0.834,0.947667,0.833857,All
0.836778,0.834,0.824683,0.834143,0.948133,0.834,All
0.836778,0.834143,0.824694,0.834286,0.948327,0.834143,All
0.836864,0.834286,0.824694,0.834429,0.948327,0.834286,All
0.836883,0.834429,0.824749,0.834571,0.948976,0.834429,All
0.83758,0.834571,0.824749,0.834714,0.952427,0.834571,All
0.838447,0.834714,0.824878,0.834857,0.954121,0.834714,All
0.839321,0.834857,0.826296,0.835,0.954512,0.834857,All
0.83939,0.835,0.826944,0.835143,0.954694,0.835,All
0.839657,0.835143,0.827098,0.835286,0.954694,0.835143,All
0.839657,0.835286,0.827634,0.835429,0.954726,0.835286,All
0.839874,0.835429,0.828477,0.835571,0.954833,0.835429,All
0.839924,0.835571,0.829119,0.835714,0.954833,0.835571,All
0.839964,0.835714,0.82923,0.835857,0.954921,0.835714,All
0.840775,0.835857,0.82957,0.836,0.955598,0.835857,All
0.841054,0.836,0.82957,0.836143,0.955702,0.836,All
0.841436,0.836143,0.830567,0.836286,0.956853,0.836143,All
0.84153,0.836286,0.830567,0.836429,0.957099,0.836286,All
0.841951,0.836429,0.830959,0.836571,0.957207,0.836429,All
0.842155,0.836571,0.831043,0.836714,0.957292,0.836571,All
0.842176,0.836714,0.831173,0.836857,0.957356,0.836714,All
0.842764,0.836857,0.831414,0.837,0.957454,0.836857,All
0.842764,0.837,0.831646,0.837143,0.957454,0.837,All
0.842892,0.837143,0.831843,0.837286,0.958051,0.837143,All
0.843546,0.837286,0.832892,0.837429,0.958355,0.837286,All
0.844128,0.837429,0.832982,0.837571,0.959396,0.837429,All
0.844384,0.837571,0.833123,0.837714,0.960105,0.837571,All
0.844437,0.837714,0.833201,0.837857,0.960624,0.837714,All
0.844464,0.837857,0.83341,0.838,0.960624,0.837857,All
0.844464,0.838,0.835686,0.838143,0.962027,0.838,All
0.844467,0.838143,0.835887,0.838286,0.962894,0.838143,All
0.846024,0.838286,0.83604,0.838429,0.963672,0.838286,All
0.846031,0.838429,0.83604,0.838571,0.964859,0.838429,All
0.846031,0.838571,0.836273,0.838714,0.965064,0.838571,All
0.846233,0.838714,0.836273,0.838857,0.965727,0.838714,All
0.846757,0.838857,0.836641,0.839,0.966825,0.838857,All
0.847534,0.839,0.83666,0.839143,0.967119,0.839,All
0.847695,0.839143,0.838573,0.839286,0.96924,0.839143,All
0.847946,0.839286,0.83895,0.839429,0.970273,0.839286,All
0.849208,0.839429,0.839359,0.839571,0.970505,0.839429,All
0.849268,0.839571,0.839559,0.839714,0.970505,0.839571,All
0.849446,0.839714,0.841467,0.839857,0.970939,0.839714,All
0.850231,0.839857,0.841467,0.84,0.971605,0.839857,All
0.850243,0.84,0.841467,0.840143,0.971605,0.84,All
0.850473,0.840143,0.841482,0.840286,0.97212,0.840143,All
0.850665,0.840286,0.841505,0.840429,0.972259,0.840286,All
0.850692,0.840429,0.84252,0.840571,0.972608,0.840429,All
0.851016,0.840571,0.844465,0.840714,0.973249,0.840571,All
0.851257,0.840714,0.844824,0.840857,0.974267,0.840714,All
0.85147,0.840857,0.845018,0.841,0.97531,0.840857,All
0.852058,0.841,0.845491,0.841143,0.975436,0.841,All
0.852862,0.841143,0.847233,0.841286,0.975622,0.841143,All
0.853636,0.841286,0.847434,0.841429,0.975872,0.841286,All
0.853724,0.841429,0.847815,0.841571,0.976429,0.841429,All
0.853724,0.841571,0.848919,0.841714,0.976536,0.841571,All
0.85516,0.841714,0.849048,0.841857,0.976536,0.841714,All
0.855321,0.841857,0.849301,0.842,0.977333,0.841857,All
0.855321,0.842,0.849594,0.842143,0.978221,0.842,All
0.855874,0.842143,0.849929,0.842286,0.978857,0.842143,All
0.856585,0.842286,0.850014,0.842429,0.979087,0.842286,All
0.85677,0.842429,0.851559,0.842571,0.980227,0.842429,All
0.85677,0.842571,0.851663,0.842714,0.980509,0.842571,All
0.856825,0.842714,0.852069,0.842857,0.981194,0.842714,All
0.857243,0.842857,0.852447,0.843,0.981432,0.842857,All
0.857243,0.843,0.853085,0.843143,0.981539,0.843,All
0.857347,0.843143,0.854213,0.843286,0.981849,0.843143,All
0.857467,0.843286,0.855519,0.843429,0.982213,0.843286,All
0.857612,0.843429,0.857069,0.843571,0.985616,0.843429,All
0.857612,0.843571,0.857089,0.843714,0.987594,0.843571,All
0.857612,0.843714,0.857089,0.843857,0.987633,0.843714,All
0.858534,0.843857,0.857175,0.844,0.990935,0.843857,All
0.858534,0.844,0.858124,0.844143,0.990935,0.844,All
0.859032,0.844143,0.858124,0.844286,0.991202,0.844143,All
0.859718,0.844286,0.858256,0.844429,0.991369,0.844286,All
0.859718,0.844429,0.858438,0.844571,0.991438,0.844429,All
0.860027,0.844571,0.858438,0.844714,0.991438,0.844571,All
0.860369,0.844714,0.858499,0.844857,0.995622,0.844714,All
0.860507,0.844857,0.858608,0.845,0.996379,0.844857,All
0.861093,0.845,0.858737,0.845143,0.996568,0.845,All
0.861393,0.845143,0.859201,0.845286,0.997086,0.845143,All
0.861393,0.845286,0.860006,0.845429,0.99741,0.845286,All
0.861826,0.845429,0.860074,0.845571,0.998543,0.845429,All
0.861826,0.845571,0.862884,0.845714,0.999412,0.845571,All
0.861947,0.845714,0.862959,0.845857,0.999412,0.845714,All
0.862171,0.845857,0.863652,0.846,0.999551,0.845857,All
0.86241,0.846,0.864075,0.846143,0.999551,0.846,All
0.862663,0.846143,0.864075,0.846286,0.999929,0.846143,All
0.863248,0.846286,0.86474,0.846429,1.00023,0.846286,All
0.863248,0.846429,0.865243,0.846571,1.00023,0.846429,All
0.863329,0.846571,0.8656,0.846714,1.0004,0.846571,All
0.863329,0.846714,0.866307,0.846857,1.00132,0.846714,All
0.86337,0.846857,0.866948,0.847,1.00168,0.846857,All
0.863644,0.847,0.867383,0.847143,1.00263,0.847,All
0.865203,0.847143,0.867883,0.847286,1.00346,0.847143,All
0.865227,0.847286,0.867907,0.847429,1.00459,0.847286,All
0.865689,0.847429,0.86893,0.847571,1.00459,0.847429,All
0.86599,0.847571,0.869375,0.847714,1.00469,0.847571,All
0.866041,0.847714,0.869375,0.847857,1.0061,0.847714,All
0.866041,0.847857,0.869783,0.848,1.00625,0.847857,All
0.866056,0.848,0.870385,0.848143,1.00726,0.848,All
0.866587,0.848143,0.870778,0.848286,1.00726,0.848143,All
0.866587,0.848286,0.872343,0.848429,1.00773,0.848286,All
0.866587,0.848429,0.872487,0.848571,1.00788,0.848429,All
0.867081,0.848571,0.872533,0.848714,1.00831,0.848571,All
0.867224,0.848714,0.87307,0.848857,1.00861,0.848714,All
0.867224,0.848857,0.87307,0.849,1.00861,0.848857,All
0.867321,0.849,0.873558,0.849143,1.00883,0.849,All
0.867321,0.849143,0.873806,0.849286,1.00898,0.849143,All
0.867415,0.849286,0.873806,0.849429,1.0097,0.849286,All
0.867447,0.849429,0.874122,0.849571,1.01026,0.849429,All
0.867476,0.849571,0.875168,0.849714,1.01083,0.849571,All
0.867492,0.849714,0.876088,0.849857,1.01088,0.849714,All
0.867851,0.849857,0.876611,0.85,1.01101,0.849857,All
0.867914,0.85,0.878198,0.850143,1.01136,0.85,All
0.867914,0.850143,0.878503,0.850286,1.01216,0.850143,All
0.868162,0.850286,0.879095,0.850429,1.0131,0.850286,All
0.868477,0.850429,0.879922,0.850571,1.01317,0.850429,All
0.868794,0.850571,0.880634,0.850714,1.01317,0.850571,All
0.869885,0.850714,0.883123,0.850857,1.01355,0.850714,All
0.870005,0.850857,0.88413,0.851,1.01453,0.850857,All
0.870005,0.851,0.88469,0.851143,1.01488,0.851,All
0.870201,0.851143,0.885141,0.851286,1.01516,0.851143,All
0.870316,0.851286,0.885145,0.851429,1.0153,0.851286,All
0.87047,0.851429,0.885431,0.851571,1.01541,0.851429,All
0.87058,0.851571,0.886488,0.851714,1.01549,0.851571,All
0.87058,0.851714,0.886488,0.851857,1.01549,0.851714,All
0.87058,0.851857,0.886966,0.852,1.01576,0.851857,All
0.871112,0.852,0.887042,0.852143,1.01636,0.852,All
0.871495,0.852143,0.887042,0.852286,1.01636,0.852143,All
0.871495,0.852286,0.887042,0.852429,1.01689,0.852286,All
0.87181,0.852429,0.889149,0.852571,1.01789,0.852429,All
0.871922,0.852571,0.889926,0.852714,1.01857,0.852571,All
0.871981,0.852714,0.889972,0.852857,1.01863,0.852714,All
0.871981,0.852857,0.890081,0.853,1.01891,0.852857,All
0.872924,0.853,0.891388,0.853143,1.01916,0.853,All
0.874372,0.853143,0.89275,0.853286,1.01916,0.853143,All
0.875254,0.853286,0.893698,0.853429,1.0195,0.853286,All
0.875348,0.853429,0.893841,0.853571,1.01961,0.853429,All
0.875348,0.853571,0.894111,0.853714,1.01979,0.853571,All
0.875377,0.853714,0.894122,0.853857,1.02012,0.853714,All
0.875377,0.853857,0.894236,0.854,1.02154,0.853857,All
0.875517,0.854,0.894807,0.854143,1.02251,0.854,All
0.875759,0.854143,0.895205,0.854286,1.02317,0.854143,All
0.876157,0.854286,0.895354,0.854429,1.02355,0.854286,All
0.876309,0.854429,0.895354,0.854571,1.02378,0.854429,All
0.87636,0.854571,0.89663,0.854714,1.02481,0.854571,All
0.87636,0.854714,0.89663,0.854857,1.02481,0.854714,All
0.876368,0.854857,0.89663,0.855,1.02537,0.854857,All
0.876507,0.855,0.896658,0.855143,1.02681,0.855,All
0.876525,0.855143,0.897077,0.855286,1.02681,0.855143,All
0.876533,0.855286,0.897753,0.855429,1.02687,0.855286,All
0.876558,0.855429,0.897816,0.855571,1.02687,0.855429,All
0.876558,0.855571,0.89967,0.855714,1.02687,0.855571,All
0.876758,0.855714,0.899758,0.855857,1.02693,0.855714,All
0.876894,0.855857,0.899973,0.856,1.02707,0.855857,All
0.876894,0.856,0.900359,0.856143,1.02767,0.856,All
0.876894,0.856143,0.900359,0.856286,1.0278,0.856143,All
0.877254,0.856286,0.90089,0.856429,1.02857,0.856286,All
0.877254,0.856429,0.90089,0.856571,1.02964,0.856429,All
0.877697,0.856571,0.903989,0.856714,1.03004,0.856571,All
0.877697,0.856714,0.90405,0.856857,1.03025,0.856714,All
0.877902,0.856857,0.90405,0.857,1.03094,0.856857,All
0.877928,0.857,0.90423,0.857143,1.03094,0.857,All
0.878093,0.857143,0.905605,0.857286,1.03122,0.857143,All
0.878565,0.857286,0.906712,0.857429,1.03358,0.857286,All
0.878993,0.857429,0.907232,0.857571,1.03528,0.857429,All
0.879073,0.857571,0.907232,0.857714,1.03569,0.857571,All
0.879802,0.857714,0.907232,0.857857,1.03569,0.857714,All
0.879802,0.857857,0.907232,0.858,1.03574,0.857857,All
0.879887,0.858,0.907739,0.858143,1.03607,0.858,All
0.879887,0.858143,0.907783,0.858286,1.03612,0.858143,All
0.879887,0.858286,0.908664,0.858429,1.03728,0.858286,All
0.879887,0.858429,0.909063,0.858571,1.03746,0.858429,All
0.879913,0.858571,0.909134,0.858714,1.03829,0.858571,All
0.880329,0.858714,0.909304,0.858857,1.03842,0.858714,All
0.880372,0.858857,0.909428,0.859,1.03878,0.858857,All
0.881273,0.859,0.909442,0.859143,1.03894,0.859,All
0.881923,0.859143,0.909658,0.859286,1.03906,0.859143,All
0.881983,0.859286,0.910027,0.859429,1.03906,0.859286,All
0.881983,0.859429,0.910392,0.859571,1.03938,0.859429,All
0.882197,0.859571,0.910417,0.859714,1.04077,0.859571,All
0.882562,0.859714,0.910417,0.859857,1.04146,0.859714,All
0.882562,0.859857,0.911978,0.86,1.04184,0.859857,All
0.882986,0.86,0.912085,0.860143,1.04201,0.86,All
0.882986,0.860143,0.912103,0.860286,1.04272,0.860143,All
0.883112,0.860286,0.912103,0.860429,1.04272,0.860286,All
0.884343,0.860429,0.912138,0.860571,1.04311,0.860429,All
0.884697,0.860571,0.912619,0.860714,1.04432,0.860571,All
0.885275,0.860714,0.913051,0.860857,1.04438,0.860714,All
0.885275,0.860857,0.914399,0.861,1.04559,0.860857,All
0.885275,0.861,0.916081,0.861143,1.04612,0.861,All
