iteration,convergenceIndicator,phase,Cl_pop,V_pop,a,omega_Cl,omega_V
2823,59.0024,2,11.0081,60.4923,3.11752,0.236656,5.38302e-08
2824,65.1725,2,11.0033,60.4923,3.11681,0.236772,5.40482e-08
2825,56.9507,2,11.0028,60.4923,3.11621,0.236665,5.39693e-08
2826,62.056,2,11.0004,60.4923,3.11542,0.237143,5.39893e-08
2827,63.7655,2,11.0033,60.4923,3.11531,0.2373,5.40678e-08
2828,64.9175,2,11.0004,60.4923,3.11606,0.237079,5.41728e-08
2829,64.7489,2,11.0028,60.4923,3.11605,0.237304,5.42574e-08
2830,64.9539,2,10.9993,60.4923,3.11607,0.237159,5.4428e-08
2831,66.8715,2,11.0005,60.4923,3.11742,0.236964,5.45213e-08
2832,60.5745,2,10.9981,60.4923,3.11739,0.236649,5.45583e-08
2833,70.2201,2,10.9988,60.4923,3.11859,0.237216,5.46194e-08
2834,67.7018,2,10.9971,60.4923,3.11899,0.237805,5.46675e-08
2835,55.7966,2,10.9959,60.4923,3.11795,0.237877,5.45421e-08
2836,60.0629,2,10.9977,60.4923,3.11782,0.238276,5.44034e-08
2837,63.2298,2,11.0014,60.4923,3.11828,0.238666,5.43167e-08
2838,65.6151,2,11.0006,60.4923,3.11929,0.238849,5.42999e-08
2839,63.8092,2,10.9979,60.4923,3.1188,0.238781,5.44492e-08
2840,58.7971,2,10.9951,60.4923,3.11871,0.238938,5.43102e-08
2841,63.9448,2,10.9957,60.4923,3.11763,0.239419,5.44108e-08
2842,60.6121,2,10.9951,60.4923,3.11742,0.239316,5.44138e-08
2843,60.4399,2,10.9961,60.4923,3.11583,0.23946,5.45208e-08
2844,65.9544,2,10.9982,60.4923,3.11568,0.239677,5.46425e-08
2845,60.2079,2,10.9961,60.4923,3.11485,0.239698,5.46771e-08
2846,58.2907,2,10.9932,60.4923,3.11445,0.239557,5.46292e-08
2847,54.5445,2,10.9923,60.4923,3.11323,0.239442,5.45417e-08
2848,56.3103,2,10.9935,60.4923,3.11229,0.239471,5.4457e-08
2849,63.7633,2,10.9932,60.4923,3.11286,0.239521,5.44562e-08
2850,63.0095,2,10.9915,60.4923,3.11335,0.239595,5.44312e-08
2851,62.3434,2,10.991,60.4923,3.11376,0.239531,5.44234e-08
2852,55.1107,2,10.9918,60.4923,3.11263,0.239559,5.43249e-08
2853,61.9642,2,10.9931,60.4923,3.11297,0.239415,5.43326e-08
2854,59.8675,2,10.9924,60.4923,3.11403,0.239097,5.42222e-08
2855,64.9384,2,10.9934,60.4923,3.11559,0.239238,5.41231e-08
2856,66.7095,2,10.9938,60.4923,3.11812,0.239016,5.4047e-08
2857,63.4647,2,10.9933,60.4923,3.11814,0.238803,5.41555e-08
2858,67.1566,2,10.9954,60.4923,3.11885,0.238881,5.42378e-08
2859,63.5361,2,10.9985,60.4923,3.11919,0.238897,5.42532e-08
2860,62.6785,2,11.0031,60.4923,3.12003,0.23904,5.41509e-08
2861,65.7452,2,11.0073,60.4923,3.1198,0.238919,5.43369e-08
2862,60.3067,2,11.0071,60.4923,3.11938,0.238826,5.43564e-08
2863,56.1487,2,11.0055,60.4923,3.11861,0.23875,5.4278e-08
2864,59.6498,2,11.0066,60.4923,3.11849,0.238949,5.41783e-08
2865,51.5513,2,11.0075,60.4923,3.11691,0.23909,5.40066e-08
2866,61.2325,2,11.0079,60.4923,3.11604,0.239037,5.41123e-08
2867,59.5997,2,11.0093,60.4923,3.11555,0.239143,5.40842e-08
2868,56.1142,2,11.0063,60.4923,3.11581,0.239118,5.38879e-08
2869,63.4265,2,11.0079,60.4923,3.11566,0.239352,5.3917e-08
2870,65.2823,2,11.005,60.4923,3.11637,0.239345,5.39545e-08
2871,57.5752,2,11.0018,60.4923,3.1159,0.239442,5.38651e-08
2872,63.7432,2,10.9958,60.4923,3.11635,0.239145,5.39497e-08
2873,61.702,2,10.997,60.4923,3.11543,0.23925,5.40421e-08
2874,62.3808,2,10.9973,60.4923,3.11549,0.239065,5.41045e-08
2875,63.2087,2,10.9961,60.4923,3.11573,0.239059,5.41289e-08
2876,65.9506,2,10.9974,60.4923,3.11615,0.239024,5.42227e-08
2877,60.0067,2,10.9975,60.4923,3.11598,0.238904,5.42213e-08
2878,61.7224,2,10.9946,60.4923,3.11635,0.238981,5.41636e-08
2879,54.8447,2,10.9948,60.4923,3.11599,0.23914,5.39694e-08
2880,65.887,2,10.9941,60.4923,3.11577,0.239202,5.4114e-08
2881,57.2179,2,10.9923,60.4923,3.11495,0.239264,5.40695e-08
2882,64.3481,2,10.9911,60.4923,3.11535,0.239096,5.41435e-08
2883,70.7517,2,10.9898,60.4923,3.11588,0.23899,5.43773e-08
2884,67.1125,2,10.9889,60.4923,3.11618,0.238844,5.45349e-08
2885,68.0104,2,10.9891,60.4923,3.11622,0.238947,5.46906e-08
2886,53.7559,2,10.9885,60.4923,3.11539,0.23877,5.4596e-08
2887,58.5141,2,10.9902,60.4923,3.11459,0.238727,5.4609e-08
2888,64.9667,2,10.9912,60.4923,3.11481,0.238866,5.46459e-08
2889,61.7757,2,10.9933,60.4923,3.11501,0.239104,5.45687e-08
2890,59.2704,2,10.9947,60.4923,3.11413,0.239115,5.46017e-08
2891,57.9788,2,10.9932,60.4923,3.11424,0.238786,5.45584e-08
2892,58.9628,2,10.9934,60.4923,3.11446,0.238731,5.44697e-08
2893,59.5091,2,10.9931,60.4923,3.11416,0.238692,5.44566e-08
2894,65.4441,2,10.9927,60.4923,3.1154,0.23866,5.44228e-08
2895,74.4991,2,10.99,60.4923,3.11768,0.238841,5.44649e-08
2896,64.7635,2,10.9912,60.4923,3.11862,0.238693,5.44682e-08
2897,66.4174,2,10.9944,60.4923,3.11867,0.238781,5.45679e-08
2898,64.0545,2,10.9944,60.4923,3.11846,0.238814,5.46444e-08
2899,58.9571,2,10.9949,60.4923,3.11918,0.238606,5.45246e-08
2900,60.5173,2,10.9948,60.4923,3.11955,0.238563,5.4453e-08
2901,62.3118,2,10.9973,60.4923,3.12014,0.238587,5.43887e-08
2902,62.3498,2,10.9997,60.4923,3.12055,0.238557,5.43589e-08
2903,59.2433,2,11.0004,60.4923,3.1201,0.238435,5.437e-08
2904,59.9409,2,11.0005,60.4923,3.11943,0.238316,5.44268e-08
2905,70.3747,2,11.0007,60.4923,3.11953,0.238268,5.46511e-08
2906,65.9189,2,10.9979,60.4923,3.12001,0.238274,5.46965e-08
2907,68.0044,2,10.9977,60.4923,3.11996,0.238209,5.4874e-08
2908,57.6804,2,10.997,60.4923,3.11916,0.238297,5.48362e-08
2909,71.565,2,10.9987,60.4923,3.12052,0.23841,5.48924e-08
2910,60.5034,2,10.9975,60.4923,3.1207,0.238451,5.48189e-08
2911,61.7178,2,10.9971,60.4923,3.12025,0.238528,5.4846e-08
2912,67.1429,2,10.998,60.4923,3.12059,0.238724,5.4887e-08
2913,63.1333,2,11.0004,60.4923,3.12025,0.239027,5.48829e-08
2914,57.2234,2,10.9995,60.4923,3.11936,0.239044,5.48618e-08
2915,64.7513,2,11.0007,60.4923,3.11944,0.239011,5.49241e-08
2916,62.2975,2,10.9998,60.4923,3.11959,0.238873,5.49416e-08
2917,61.0008,2,11.0025,60.4923,3.11967,0.238852,5.49085e-08
2918,59.0547,2,11.0062,60.4923,3.1203,0.238668,5.47987e-08
2919,63.2003,2,11.0069,60.4923,3.12102,0.23869,5.47335e-08
2920,69.0612,2,11.007,60.4923,3.12144,0.238503,5.48942e-08
2921,63.0615,2,11.0051,60.4923,3.12143,0.23835,5.49521e-08
2922,69.421,2,11.0026,60.4923,3.12287,0.238295,5.49634e-08
2923,63.0798,2,11.004,60.4923,3.12204,0.238447,5.50477e-08
2924,55.3749,2,11.0053,60.4923,3.1212,0.238413,5.49907e-08
2925,58.0609,2,11.0055,60.4923,3.12041,0.238416,5.49871e-08
2926,60.3335,2,11.0045,60.4923,3.11964,0.238522,5.50113e-08
2927,64.6808,2,11.0047,60.4923,3.11929,0.23869,5.50744e-08
2928,62.5537,2,11.0054,60.4923,3.11911,0.238896,5.50572e-08
2929,64.7777,2,11.0051,60.4923,3.11821,0.238941,5.52164e-08
2930,69.423,2,11.0064,60.4923,3.11806,0.239076,5.53706e-08
2931,59.9613,2,11.0076,60.4923,3.11784,0.239043,5.53513e-08
2932,53.454,2,11.0074,60.4923,3.11699,0.238866,5.52925e-08
2933,61.2123,2,11.0066,60.4923,3.11713,0.238783,5.5272e-08
2934,63.748,2,11.0066,60.4923,3.11757,0.238689,5.52766e-08
2935,55.396,2,11.0056,60.4923,3.11757,0.238577,5.51488e-08
2936,61.1959,2,11.0063,60.4923,3.11743,0.238631,5.51329e-08
2937,66.074,2,11.0056,60.4923,3.11758,0.238504,5.52335e-08
2938,65.4247,2,11.004,60.4923,3.11798,0.23822,5.53227e-08
2939,66.1664,2,11.0015,60.4923,3.11869,0.238036,5.53678e-08
2940,56.493,2,11.0028,60.4923,3.11829,0.237972,5.53048e-08
2941,65.4242,2,11.0021,60.4923,3.11842,0.237938,5.53686e-08
2942,59.0244,2,11.0003,60.4923,3.11816,0.237846,5.53531e-08
2943,57.6692,2,10.9995,60.4923,3.11726,0.237747,5.53878e-08
2944,61.0512,2,10.9987,60.4923,3.11738,0.237749,5.53503e-08
2945,53.5021,2,10.9998,60.4923,3.11654,0.237667,5.52868e-08
2946,56.9385,2,11.0003,60.4923,3.11597,0.237639,5.52553e-08
2947,65.4421,2,10.9994,60.4923,3.11609,0.23747,5.53537e-08
2948,60.3388,2,11.0026,60.4923,3.11569,0.237553,5.5348e-08
2949,61.757,2,11.0051,60.4923,3.11584,0.23765,5.53026e-08
2950,59.4849,2,11.004,60.4923,3.11616,0.237525,5.52419e-08
2951,63.5814,2,11.0024,60.4923,3.11643,0.237414,5.52676e-08
2952,60.1276,2,11.0022,60.4923,3.11678,0.237239,5.5229e-08
2953,67.075,2,11.0039,60.4923,3.11687,0.237271,5.5315e-08
2954,57.3356,2,11.0033,60.4923,3.11716,0.237315,5.51757e-08
2955,67.0616,2,11.003,60.4923,3.11762,0.237373,5.52091e-08
2956,60.3591,2,11.0013,60.4923,3.1178,0.23725,5.51825e-08
2957,59.8605,2,11.0004,60.4923,3.11813,0.237225,5.51067e-08
2958,53.6551,2,10.9981,60.4923,3.11775,0.237083,5.50211e-08
2959,64.1544,2,10.9999,60.4923,3.11811,0.237071,5.50241e-08
2960,62.2689,2,11.0003,60.4923,3.11832,0.237095,5.5e-08
2961,58.7734,2,10.9999,60.4923,3.11804,0.236962,5.5004e-08
2962,59.6724,2,10.9993,60.4923,3.1178,0.236809,5.50262e-08
2963,61.9965,2,10.9987,60.4923,3.11786,0.236808,5.50212e-08
2964,62.2115,2,10.9993,60.4923,3.11798,0.236861,5.50023e-08
2965,59.4811,2,10.9991,60.4923,3.11771,0.236867,5.49872e-08
2966,59.3985,2,10.9983,60.4923,3.11733,0.236916,5.49757e-08
2967,67.7145,2,10.9996,60.4923,3.11761,0.236972,5.504e-08
2968,71.8529,2,11.0016,60.4923,3.11784,0.237147,5.51586e-08
2969,61.8975,2,11.0032,60.4923,3.11791,0.237212,5.51344e-08
2970,63.8166,2,11.0052,60.4923,3.1178,0.237352,5.51497e-08
2971,61.2149,2,11.0049,60.4923,3.11836,0.237265,5.50875e-08
2972,63.3682,2,11.0054,60.4923,3.11824,0.237473,5.50798e-08
2973,65.6305,2,11.0079,60.4923,3.11864,0.23772,5.50401e-08
2974,60.292,2,11.007,60.4923,3.11818,0.237795,5.50474e-08
2975,53.8059,2,11.0062,60.4923,3.11774,0.2378,5.4952e-08
2976,66.444,2,11.0075,60.4923,3.11823,0.237948,5.49386e-08
2977,69.7184,2,11.0071,60.4923,3.11891,0.237953,5.49936e-08
2978,66.7185,2,11.0067,60.4923,3.11885,0.238021,5.50684e-08
2979,68.9732,2,11.0064,60.4923,3.11924,0.238025,5.51419e-08
2980,62.175,2,11.0064,60.4923,3.11894,0.237979,5.51895e-08
2981,67.589,2,11.0076,60.4923,3.11908,0.2381,5.52393e-08
2982,64.6311,2,11.0078,60.4923,3.11921,0.238105,5.52645e-08
2983,60.9713,2,11.0074,60.4923,3.11947,0.237946,5.5249e-08
2984,57.5967,2,11.0063,60.4923,3.11923,0.237749,5.52436e-08
2985,62.476,2,11.0075,60.4923,3.11903,0.237815,5.52587e-08
2986,64.3734,2,11.0089,60.4923,3.11885,0.23787,5.53053e-08
2987,67.1377,2,11.0098,60.4923,3.11932,0.23781,5.53463e-08
2988,65.365,2,11.0111,60.4923,3.11962,0.237798,5.53645e-08
2989,55.7594,2,11.0118,60.4923,3.11908,0.237911,5.52956e-08
2990,62.1529,2,11.0105,60.4923,3.11915,0.23783,5.53043e-08
2991,59.0426,2,11.0103,60.4923,3.11886,0.237778,5.52997e-08
2992,61.9544,2,11.0104,60.4923,3.11857,0.23775,5.53377e-08
2993,60.6213,2,11.0103,60.4923,3.11827,0.237913,5.53107e-08
2994,61.7542,2,11.0101,60.4923,3.11816,0.237946,5.531e-08
2995,56.3028,2,11.0094,60.4923,3.11782,0.237941,5.52571e-08
2996,63.5097,2,11.0095,60.4923,3.11768,0.238015,5.52796e-08
2997,58.2154,2,11.0099,60.4923,3.11703,0.238085,5.52798e-08
2998,58.5484,2,11.0096,60.4923,3.11682,0.238185,5.52265e-08
2999,55.6836,2,11.0102,60.4923,3.11645,0.238261,5.51529e-08
3000,61.7494,2,11.0113,60.4923,3.11681,0.23824,5.511e-08
3001,70.49,2,11.0115,60.4923,3.11688,0.238236,5.51191e-08
3002,62.9909,2,11.0114,60.4923,3.11692,0.238221,5.51189e-08
3003,68.2426,2,11.0111,60.4923,3.11697,0.238201,5.51301e-08
3004,65.297,2,11.0108,60.4923,3.11702,0.238193,5.51322e-08
3005,63.7482,2,11.0107,60.4923,3.11703,0.238201,5.51333e-08
3006,59.6507,2,11.0109,60.4923,3.11695,0.238203,5.51376e-08
3007,64.1578,2,11.0107,60.4923,3.11692,0.23819,5.51488e-08
3008,64.9243,2,11.0109,60.4923,3.11698,0.23819,5.51465e-08
3009,62.8082,2,11.011,60.4923,3.11703,0.238187,5.51421e-08
3010,62.7861,2,11.011,60.4923,3.11706,0.238177,5.51425e-08
3011,64.6822,2,11.0109,60.4923,3.11712,0.238164,5.51435e-08
3012,69.4959,2,11.0109,60.4923,3.1172,0.238157,5.51506e-08
3013,65.0393,2,11.0112,60.4923,3.11723,0.238176,5.51473e-08
3014,59.2967,2,11.0112,60.4923,3.11719,0.238172,5.51488e-08
3015,55.8081,2,11.0113,60.4923,3.11711,0.238176,5.51449e-08
3016,62.2005,2,11.0114,60.4923,3.11707,0.238198,5.51449e-08
3017,64.5755,2,11.0115,60.4923,3.11709,0.238198,5.5147e-08
3018,62.0896,2,11.0114,60.4923,3.11711,0.238197,5.51453e-08
3019,62.3246,2,11.0115,60.4923,3.11716,0.238204,5.51384e-08
3020,62.3021,2,11.0115,60.4923,3.11717,0.238206,5.51378e-08
3021,61.1375,2,11.0117,60.4923,3.11715,0.238205,5.51388e-08
3022,60.5127,2,11.0117,60.4923,3.11712,0.238205,5.51393e-08
3023,55.8445,2,11.0116,60.4923,3.1171,0.238197,5.51315e-08
3024,57.7313,2,11.0117,60.4923,3.11705,0.238206,5.51274e-08
3025,53.2532,2,11.0116,60.4923,3.11703,0.238178,5.51185e-08
3026,63.5078,2,11.0117,60.4923,3.11714,0.238169,5.51108e-08
3027,61.9368,2,11.0115,60.4923,3.11712,0.238171,5.51126e-08
3028,69.6778,2,11.0115,60.4923,3.11717,0.23818,5.51191e-08
3029,66.9134,2,11.0115,60.4923,3.11712,0.238186,5.51332e-08
3030,62.5073,2,11.0116,60.4923,3.11713,0.238176,5.51345e-08
3031,60.0601,2,11.0118,60.4923,3.11711,0.238182,5.51327e-08
3032,59.0163,2,11.0117,60.4923,3.11711,0.238182,5.51266e-08
3033,64.1005,2,11.0116,60.4923,3.11708,0.238174,5.51359e-08
3034,62.8242,2,11.0115,60.4923,3.11708,0.238164,5.51398e-08
3035,62.5121,2,11.0113,60.4923,3.11711,0.238158,5.51386e-08
3036,61.6862,2,11.0113,60.4923,3.11711,0.238149,5.51397e-08
3037,56.8495,2,11.0112,60.4923,3.11709,0.238147,5.51332e-08
3038,58.5681,2,11.0111,60.4923,3.11708,0.238142,5.51289e-08
3039,59.26,2,11.0111,60.4923,3.11709,0.238125,5.51256e-08
3040,59.9173,2,11.0111,60.4923,3.11708,0.23812,5.51247e-08
3041,56.5874,2,11.0111,60.4923,3.11702,0.238119,5.51213e-08
3042,59.7151,2,11.0109,60.4923,3.11701,0.238117,5.51189e-08
3043,56.4122,2,11.0108,60.4923,3.11699,0.238106,5.51138e-08
3044,57.5795,2,11.0107,60.4923,3.1169,0.238094,5.51192e-08
3045,62.1727,2,11.0108,60.4923,3.11682,0.238108,5.51253e-08
3046,60.3423,2,11.0107,60.4923,3.11679,0.238106,5.51267e-08
3047,62.817,2,11.0108,60.4923,3.11679,0.238094,5.51302e-08
3048,61.006,2,11.0108,60.4923,3.11681,0.238083,5.51295e-08
3049,54.2669,2,11.0106,60.4923,3.1168,0.238065,5.51201e-08
3050,62.0488,2,11.0105,60.4923,3.11678,0.238068,5.51219e-08
3051,60.7565,2,11.0101,60.4923,3.11679,0.238062,5.51194e-08
3052,69.2213,2,11.0101,60.4923,3.1168,0.238068,5.51304e-08
3053,62.839,2,11.01,60.4923,3.11683,0.238062,5.51302e-08
3054,64.9698,2,11.0101,60.4923,3.11683,0.238073,5.51325e-08
3055,58.4838,2,11.0102,60.4923,3.11681,0.238082,5.51268e-08
3056,61.1879,2,11.0103,60.4923,3.11672,0.238095,5.51329e-08
3057,57.1632,2,11.0102,60.4923,3.11671,0.238095,5.51251e-08
3058,56.9826,2,11.0101,60.4923,3.11667,0.23809,5.51223e-08
3059,57.8245,2,11.01,60.4923,3.11667,0.238085,5.51151e-08
3060,59.4817,2,11.0098,60.4923,3.11665,0.238087,5.51128e-08
3061,57.2561,2,11.0098,60.4923,3.11664,0.23809,5.51049e-08
3062,63.0827,2,11.0097,60.4923,3.11665,0.238086,5.51057e-08
3063,68.3477,2,11.0097,60.4923,3.11673,0.238086,5.51081e-08
3064,69.189,2,11.0098,60.4923,3.11688,0.23809,5.51028e-08
3065,60.7522,2,11.0099,60.4923,3.11688,0.238106,5.50971e-08
3066,60.0556,2,11.0099,60.4923,3.11687,0.238098,5.5096e-08
3067,60.3315,2,11.0098,60.4923,3.11685,0.23808,5.51e-08
3068,56.418,2,11.0099,60.4923,3.11679,0.23808,5.50966e-08
3069,60.7233,2,11.0099,60.4923,3.11674,0.238087,5.50992e-08
3070,60.6918,2,11.01,60.4923,3.11671,0.238094,5.50984e-08
3071,57.5908,2,11.0101,60.4923,3.1167,0.238087,5.50926e-08
3072,62.5303,2,11.0102,60.4923,3.1167,0.238093,5.50924e-08
3073,58.129,2,11.0101,60.4923,3.11665,0.238106,5.50887e-08
3074,61.5787,2,11.0101,60.4923,3.11671,0.238103,5.50809e-08
3075,61.4997,2,11.01,60.4923,3.11673,0.23809,5.50812e-08
3076,62.9363,2,11.01,60.4923,3.11669,0.238077,5.5091e-08
3077,65.3807,2,11.01,60.4923,3.11673,0.238068,5.50944e-08
3078,59.5399,2,11.01,60.4923,3.11671,0.238068,5.50926e-08
3079,61.1692,2,11.0101,60.4923,3.11666,0.238081,5.50934e-08
3080,54.7327,2,11.01,60.4923,3.11659,0.23807,5.50917e-08
3081,57.9812,2,11.0099,60.4923,3.11656,0.238071,5.50881e-08
3082,56.9697,2,11.0099,60.4923,3.11656,0.238065,5.50794e-08
3083,59.1997,2,11.0099,60.4923,3.1165,0.238065,5.50823e-08
3084,59.3111,2,11.0098,60.4923,3.11648,0.238058,5.50816e-08
3085,55.2339,2,11.0097,60.4923,3.11646,0.238048,5.50744e-08
3086,62.4681,2,11.0096,60.4923,3.1164,0.238049,5.50826e-08
3087,64.4721,2,11.0097,60.4923,3.11644,0.23805,5.50816e-08
3088,66.8942,2,11.0098,60.4923,3.11644,0.238052,5.50896e-08
3089,64.353,2,11.01,60.4923,3.11643,0.23807,5.50919e-08
3090,59.1006,2,11.0101,60.4923,3.11641,0.238082,5.50864e-08
3091,61.8535,2,11.0101,60.4923,3.11635,0.238099,5.50885e-08
3092,59.4856,2,11.01,60.4923,3.11634,0.238103,5.50848e-08
3093,63.5565,2,11.0099,60.4923,3.11637,0.238101,5.50847e-08
3094,65.3861,2,11.01,60.4923,3.11641,0.238106,5.50843e-08
3095,60.0471,2,11.0099,60.4923,3.11638,0.238107,5.5085e-08
3096,61.8384,2,11.0099,60.4923,3.1164,0.238116,5.50798e-08
3097,64.7275,2,11.0099,60.4923,3.11647,0.238109,5.50787e-08
3098,58.9202,2,11.0099,60.4923,3.11647,0.238104,5.50735e-08
3099,63.5449,2,11.01,60.4923,3.1165,0.238111,5.50713e-08
3100,64.6723,2,11.0098,60.4923,3.1165,0.238099,5.50787e-08
3101,66.1597,2,11.0095,60.4923,3.11659,0.238082,5.50797e-08
3102,67.2156,2,11.0094,60.4923,3.11663,0.238081,5.50841e-08
3103,70.7203,2,11.0095,60.4923,3.11671,0.238096,5.50868e-08
3104,65.7937,2,11.0097,60.4923,3.11674,0.238116,5.50851e-08
3105,63.5618,2,11.0097,60.4923,3.1167,0.238126,5.50904e-08
3106,62.768,2,11.0095,60.4923,3.11664,0.238121,5.51002e-08
3107,58.5901,2,11.0095,60.4923,3.11659,0.238141,5.50963e-08
3108,66.1098,2,11.0094,60.4923,3.11662,0.238139,5.51e-08
3109,63.9918,2,11.0094,60.4923,3.11661,0.238152,5.5102e-08
3110,66.0394,2,11.0093,60.4923,3.11661,0.23816,5.51079e-08
3111,62.3619,2,11.0093,60.4923,3.11661,0.238165,5.51072e-08
3112,57.8739,2,11.0093,60.4923,3.11658,0.238179,5.51e-08
3113,63.082,2,11.0092,60.4923,3.11653,0.238185,5.51064e-08
3114,61.2627,2,11.0095,60.4923,3.11647,0.238196,5.51101e-08
3115,61.0412,2,11.0095,60.4923,3.11643,0.238189,5.51149e-08
3116,63.3856,2,11.0094,60.4923,3.11646,0.238182,5.51159e-08
3117,64.8854,2,11.0093,60.4923,3.11648,0.238177,5.51197e-08
3118,63.6788,2,11.0095,60.4923,3.11647,0.238185,5.51217e-08
3119,56.2196,2,11.0095,60.4923,3.11644,0.238194,5.51135e-08
3120,56.3994,2,11.0095,60.4923,3.11638,0.23821,5.5107e-08
3121,63.4769,2,11.0096,60.4923,3.11635,0.23823,5.51088e-08
3122,69.0125,2,11.0098,60.4923,3.11635,0.238239,5.51182e-08
3123,63.7737,2,11.0099,60.4923,3.11633,0.238249,5.51219e-08
3124,64.9152,2,11.0099,60.4923,3.1163,0.238264,5.51272e-08
3125,57.037,2,11.0098,60.4923,3.11628,0.238255,5.51225e-08
3126,56.9546,2,11.0098,60.4923,3.11626,0.238258,5.51163e-08
3127,57.5667,2,11.0099,60.4923,3.11619,0.23827,5.51143e-08
3128,59.5446,2,11.01,60.4923,3.11613,0.238263,5.51183e-08
3129,60.7354,2,11.0101,60.4923,3.1161,0.238261,5.51209e-08
3130,65.4899,2,11.0102,60.4923,3.11609,0.238259,5.51287e-08
3131,63.4129,2,11.0103,60.4923,3.11611,0.238259,5.51288e-08
3132,59.986,2,11.0102,60.4923,3.1161,0.238255,5.51272e-08
3133,57.0086,2,11.0102,60.4923,3.11609,0.238252,5.51199e-08
3134,61.4657,2,11.0101,60.4923,3.11607,0.238254,5.51213e-08
3135,58.1665,2,11.0101,60.4923,3.11607,0.238245,5.51172e-08
3136,63.4847,2,11.01,60.4923,3.11608,0.238234,5.51207e-08
3137,61.8877,2,11.0099,60.4923,3.11606,0.238222,5.51257e-08
3138,66.775,2,11.0101,60.4923,3.11607,0.238226,5.51323e-08
3139,57.1799,2,11.01,60.4923,3.11606,0.238216,5.51269e-08
3140,62.0909,2,11.0098,60.4923,3.11609,0.238212,5.51251e-08
3141,56.6026,2,11.0099,60.4923,3.11606,0.238215,5.51183e-08
3142,65.372,2,11.0098,60.4923,3.11607,0.238217,5.51224e-08
3143,59.3019,2,11.0099,60.4923,3.11606,0.238218,5.51188e-08
3144,60.2676,2,11.0098,60.4923,3.11606,0.238206,5.5119e-08
3145,65.4329,2,11.0098,60.4923,3.11603,0.238209,5.51278e-08
3146,61.813,2,11.0096,60.4923,3.11605,0.238216,5.51236e-08
3147,57.1491,2,11.0097,60.4923,3.11604,0.238216,5.5116e-08
3148,61.6222,2,11.0096,60.4923,3.116,0.238211,5.51223e-08
3149,57.9945,2,11.0096,60.4923,3.11595,0.23821,5.51212e-08
3150,58.2726,2,11.0096,60.4923,3.11589,0.23821,5.51219e-08
3151,68.2536,2,11.0095,60.4923,3.11593,0.23822,5.51255e-08
3152,67.8032,2,11.0096,60.4923,3.11597,0.238226,5.513e-08
3153,61.5477,2,11.0096,60.4923,3.11594,0.238228,5.5132e-08
3154,63.0948,2,11.0098,60.4923,3.11592,0.238237,5.51349e-08
3155,59.2681,2,11.0098,60.4923,3.11592,0.238234,5.5131e-08
3156,61.2112,2,11.0099,60.4923,3.11593,0.238228,5.51293e-08
3157,58.4582,2,11.0098,60.4923,3.1159,0.238223,5.51286e-08
3158,61.9018,2,11.0099,60.4923,3.11585,0.238229,5.51324e-08
3159,69.4367,2,11.0098,60.4923,3.11592,0.238228,5.5137e-08
3160,60.1686,2,11.0098,60.4923,3.11593,0.238216,5.51357e-08
3161,58.3346,2,11.0098,60.4923,3.11591,0.238205,5.51349e-08
3162,65.081,2,11.0097,60.4923,3.11592,0.238201,5.51396e-08
3163,62.8931,2,11.0098,60.4923,3.11593,0.238206,5.51386e-08
3164,60.1573,2,11.0098,60.4923,3.11593,0.238208,5.51357e-08
3165,60.5994,2,11.0099,60.4923,3.11591,0.238221,5.51325e-08
3166,61.6823,2,11.01,60.4923,3.11592,0.23823,5.51288e-08
3167,57.9317,2,11.01,60.4923,3.11589,0.238229,5.51263e-08
3168,58.0178,2,11.0102,60.4923,3.11583,0.238243,5.51232e-08
3169,66.4056,2,11.0102,60.4923,3.1158,0.238243,5.51342e-08
3170,58.988,2,11.0102,60.4923,3.11576,0.238241,5.51346e-08
3171,54.3954,2,11.01,60.4923,3.11566,0.238242,5.51334e-08
3172,50.728,2,11.01,60.4923,3.1156,0.238239,5.51226e-08
3173,58.7774,2,11.01,60.4923,3.11561,0.238233,5.51184e-08
3174,57.9321,2,11.0101,60.4923,3.11559,0.238236,5.51132e-08
3175,66.9478,2,11.0101,60.4923,3.11561,0.238242,5.51174e-08
3176,60.9946,2,11.0101,60.4923,3.11555,0.238244,5.5122e-08
3177,58.6998,2,11.01,60.4923,3.11546,0.238248,5.51267e-08
3178,65.2156,2,11.01,60.4923,3.11547,0.238252,5.51306e-08
3179,60.178,2,11.01,60.4923,3.11541,0.238257,5.5134e-08
3180,66.5709,2,11.0101,60.4923,3.11539,0.238264,5.51425e-08
3181,60.079,2,11.0101,60.4923,3.11533,0.23827,5.51453e-08
3182,60.6618,2,11.0102,60.4923,3.11535,0.238275,5.514e-08
3183,60.9079,2,11.0101,60.4923,3.11538,0.238267,5.51358e-08
3184,54.3576,2,11.0099,60.4923,3.11534,0.238268,5.51275e-08
3185,63.9897,2,11.0097,60.4923,3.11532,0.238262,5.51349e-08
3186,63.0461,2,11.0096,60.4923,3.11528,0.238261,5.5142e-08
3187,60.0299,2,11.0094,60.4923,3.11527,0.238257,5.51411e-08
3188,63.1428,2,11.0095,60.4923,3.11527,0.238261,5.51418e-08
3189,55.2514,2,11.0094,60.4923,3.11523,0.238265,5.51354e-08
3190,58.7331,2,11.0092,60.4923,3.11521,0.238258,5.51331e-08
3191,71.3904,2,11.0093,60.4923,3.1152,0.23826,5.51498e-08
